target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_0l7p,dio_1oc2,151,1731,0.925326,0.324078,asymmetrie_minus,mcm_asymmetrie,-0.234589,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.233803,0.36194,0.128137,0.0,0.0,0.0,0.085241,0.237766,0.152524,0.0,0.0,0.0,0.052072,0.118836,0.066764,0.615004,0.632528,0.017524,0.052072,0.118836,0.066764,-0.002854,-0.237443,-0.234589,0.009837,0.010147,0.000309
dio_0l7p,dio_06qi,151,2695,0.970675,0.243398,hoeren_staerker,hoeren_stimulation,0.13884,btc:46;doge:26;paxg:25;xrp:24;sonstige:21;expansion:3;sideways:3;stress:3,0.229165,0.235391,0.006226,0.0,0.0,0.0,0.086402,0.225243,0.13884,0.0,0.0,0.0,0.052436,0.108831,0.056395,0.61566,0.735636,0.119976,0.052436,0.108831,0.056395,-0.001849,0.132903,0.134751,0.009824,0.010801,0.000977
dio_0l7p,dio_0fl2,151,1506,0.978178,0.21404,kohaerenz_hoeher,mcm_kohaerenz,0.152845,btc:45;doge:26;xrp:24;paxg:24;sonstige:23;expansion:3;sideways:3;stress:3,0.229539,0.16323,-0.066309,0.0,0.0,0.0,0.086454,0.154628,0.068174,0.0,0.0,0.0,0.052475,0.075853,0.023378,0.615746,0.768591,0.152845,0.052475,0.075853,0.023378,-0.000903,0.106067,0.106971,0.009825,0.011376,0.001551
dio_0l7p,dio_0v65,151,1839,0.947619,0.212749,sehen_schaerfer,sehen_form_salience,0.126121,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.231903,0.358024,0.126121,0.0,0.0,0.0,0.086489,0.04057,-0.045918,0.0,0.0,0.0,0.052579,0.043665,-0.008914,0.615644,0.50466,-0.110984,0.052579,0.043665,-0.008914,-0.002676,0.115715,0.118392,0.009802,0.008155,-0.001648
dio_0l7p,dio_00pl,151,1254,0.954566,0.19907,asymmetrie_plus,mcm_asymmetrie,0.123481,btc:46;doge:26;paxg:25;xrp:23;sonstige:21;expansion:3;sideways:3;stress:3;synth:1,0.231396,0.350333,0.118937,0.0,0.0,0.0,0.086501,0.077457,-0.009044,0.0,0.0,0.0,0.052551,0.057044,0.004493,0.615913,0.518719,-0.097194,0.052551,0.057044,0.004493,-0.002771,0.12071,0.123481,0.009811,0.008294,-0.001517
dio_0l7p,dio_00ja,151,8757,0.965621,0.174182,sehen_schaerfer,sehen_form_salience,0.135662,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3;synth:1,0.23047,0.366132,0.135662,0.0,0.0,0.0,0.086678,0.132813,0.046134,0.0,0.0,0.0,0.052611,0.080458,0.027847,0.615377,0.525878,-0.0895,0.052611,0.080458,0.027847,-0.002982,-0.006855,-0.003873,0.0098,0.008588,-0.001212
dio_0l7p,dio_1mwv,150,2098,0.95034,0.32206,asymmetrie_minus,mcm_asymmetrie,-0.219193,btc:46;doge:26;paxg:25;xrp:24;sonstige:19;expansion:3;sideways:3;stress:3;synth:1,0.229861,0.257861,0.028,0.0,0.0,0.0,0.086964,0.247799,0.160835,0.0,0.0,0.0,0.052727,0.119176,0.066449,0.615695,0.75402,0.138325,0.052727,0.119176,0.066449,-0.002046,-0.221239,-0.219193,0.009801,0.011624,0.001823
dio_0l7p,dio_1r55,150,2747,0.948446,0.236345,hoeren_staerker,hoeren_stimulation,0.172739,btc:46;doge:26;paxg:25;xrp:24;sonstige:20;expansion:3;sideways:3;stress:3,0.229768,0.167387,-0.062382,0.0,0.0,0.0,0.086796,0.259534,0.172739,0.0,0.0,0.0,0.052623,0.127228,0.074605,0.615201,0.638385,0.023184,0.052623,0.127228,0.074605,-0.002016,-0.100363,-0.098347,0.0098,0.010113,0.000313
dio_0l7p,dio_1lsu,149,7469,0.957616,0.214908,hoeren_staerker,hoeren_stimulation,0.151703,btc:46;doge:26;paxg:25;xrp:24;sonstige:19;expansion:3;sideways:3;stress:3,0.229394,0.248258,0.018864,0.0,0.0,0.0,0.087222,0.238925,0.151703,0.0,0.0,0.0,0.052832,0.117673,0.064841,0.615264,0.616123,0.000859,0.052832,0.117673,0.064841,-0.002351,0.115289,0.11764,0.009796,0.009453,-0.000343
dio_0l7p,dio_0g2r,149,5235,0.947797,0.214647,sehen_schaerfer,sehen_form_salience,0.130428,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.231565,0.361994,0.130428,0.0,0.0,0.0,0.086612,0.128875,0.042263,0.0,0.0,0.0,0.052655,0.07999,0.027334,0.615516,0.511873,-0.103643,0.052655,0.07999,0.027334,-0.002883,0.11795,0.120833,0.009804,0.008213,-0.001591
dio_0l7p,dio_1gp2,149,5447,0.951353,0.207335,sehen_schaerfer,sehen_form_salience,0.131762,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.231565,0.363328,0.131762,0.0,0.0,0.0,0.086612,0.1322,0.045588,0.0,0.0,0.0,0.052655,0.080622,0.027967,0.615516,0.513634,-0.101882,0.052655,0.080622,0.027967,-0.002883,-0.10847,-0.105587,0.009804,0.008579,-0.001225
dio_0l7p,dio_0m9z,149,21293,0.972657,0.173982,hoeren_staerker,hoeren_stimulation,0.14757,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.229072,0.243827,0.014755,0.0,0.0,0.0,0.087083,0.234653,0.14757,0.0,0.0,0.0,0.052772,0.11498,0.062208,0.615278,0.622641,0.007363,0.052772,0.11498,0.062208,-0.002094,-0.012165,-0.010071,0.009797,0.009698,-9.9e-05
dio_0l7p,dio_1ewh,149,7138,0.98879,0.102629,kohaerenz_niedriger,mcm_kohaerenz,-0.070944,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.229367,0.272442,0.043076,0.0,0.0,0.0,0.087117,0.131633,0.044516,0.0,0.0,0.0,0.052786,0.078574,0.025788,0.615215,0.544271,-0.070944,0.052786,0.078574,0.025788,-0.002477,-0.001332,0.001145,0.009794,0.008815,-0.000979
dio_0l7p,dio_0pxr,148,2240,0.958373,0.242328,hoeren_staerker,hoeren_stimulation,0.153614,btc:46;doge:26;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3,0.232653,0.356447,0.123794,0.0,0.0,0.0,0.086604,0.240217,0.153614,0.0,0.0,0.0,0.052719,0.118936,0.066217,0.615007,0.631664,0.016657,0.052719,0.118936,0.066217,-0.00269,0.083489,0.08618,0.009787,0.009588,-0.000199
dio_0l7p,dio_0ein,148,1946,0.949374,0.209203,sehen_schaerfer,sehen_form_salience,0.125715,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3;synth:1,0.231471,0.357186,0.125715,0.0,0.0,0.0,0.086631,0.039808,-0.046823,0.0,0.0,0.0,0.052679,0.042909,-0.00977,0.615272,0.505632,-0.10964,0.052679,0.042909,-0.00977,-0.002749,-0.116436,-0.113686,0.009799,0.008584,-0.001215
dio_0l7p,dio_1j37,148,1209,0.955789,0.195866,sehen_schaerfer,sehen_form_salience,0.118764,btc:46;doge:26;paxg:25;xrp:23;sonstige:18;expansion:3;sideways:3;stress:3;synth:1,0.231609,0.350373,0.118764,0.0,0.0,0.0,0.086608,0.077268,-0.00934,0.0,0.0,0.0,0.05266,0.056551,0.003891,0.615498,0.516832,-0.098666,0.05266,0.056551,0.003891,-0.00289,-0.119394,-0.116504,0.009804,0.008689,-0.001115
dio_0l7p,dio_1cic,148,3470,0.994837,0.079989,zielnahe_mitrolle,mcm_kohaerenz,-0.068144,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3;synth:1,0.230153,0.267741,0.037588,0.0,0.0,0.0,0.086717,0.077476,-0.009241,0.0,0.0,0.0,0.052651,0.055886,0.003234,0.614912,0.546768,-0.068144,0.052651,0.055886,0.003234,-0.002551,-0.000594,0.001957,0.00979,0.008902,-0.000888
dio_0l7p,dio_169a,147,3649,0.915241,0.320646,hoeren_staerker,hoeren_stimulation,0.252528,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3,0.230367,0.249482,0.019115,0.0,0.0,0.0,0.087211,0.339738,0.252528,0.0,0.0,0.0,0.052897,0.161987,0.109089,0.614966,0.609198,-0.005768,0.052897,0.161987,0.109089,-0.002631,-0.120904,-0.118273,0.009786,0.00969,-9.7e-05
dio_0l7p,dio_1v2w,147,2769,0.917638,0.282529,sehen_schaerfer,sehen_form_salience,0.246566,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.231063,0.477629,0.246566,0.0,0.0,0.0,0.086683,0.132915,0.046232,0.0,0.0,0.0,0.052684,0.082128,0.029443,0.614824,0.494042,-0.120782,0.052684,0.082128,0.029443,-0.00261,-0.004519,-0.001908,0.009782,0.008156,-0.001626
dio_0l7p,dio_06jk,147,1993,0.96426,0.202848,hoeren_staerker,hoeren_stimulation,0.159912,btc:46;doge:25;paxg:25;xrp:24;sonstige:18;expansion:3;sideways:3;stress:3,0.229902,0.171388,-0.058514,0.0,0.0,0.0,0.086039,0.245951,0.159912,0.0,0.0,0.0,0.052301,0.120173,0.067873,0.615746,0.65834,0.042594,0.052301,0.120173,0.067873,-0.001581,-0.011475,-0.009894,0.009827,0.010225,0.000397
dio_0l7p,dio_1tiu,147,2010,0.980864,0.201681,kohaerenz_hoeher,mcm_kohaerenz,0.146347,btc:46;doge:26;paxg:25;xrp:24;sonstige:17;expansion:3;sideways:3;stress:3,0.230158,0.166568,-0.06359,0.0,0.0,0.0,0.087025,0.157004,0.069979,0.0,0.0,0.0,0.052878,0.077009,0.024131,0.614489,0.760836,0.146347,0.052878,0.077009,0.024131,-0.002969,-0.095578,-0.092608,0.009791,0.011621,0.00183
dio_0l7p,dio_1o4z,147,2868,0.971977,0.184366,sehen_schaerfer,sehen_form_salience,0.124182,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.232025,0.356207,0.124182,0.0,0.0,0.0,0.08662,0.148026,0.061406,0.0,0.0,0.0,0.05271,0.081433,0.028724,0.615261,0.616534,0.001274,0.05271,0.081433,0.028724,-0.002969,-0.114893,-0.111924,0.009798,0.009865,6.8e-05
dio_0l7p,dio_1xrt,147,2652,0.976836,0.142408,asymmetrie_minus,mcm_asymmetrie,-0.092799,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.229175,0.277691,0.048516,0.0,0.0,0.0,0.087151,0.135512,0.048361,0.0,0.0,0.0,0.052812,0.080054,0.027242,0.615077,0.543596,-0.071481,0.052812,0.080054,0.027242,-0.002121,-0.09492,-0.092799,0.009788,0.008937,-0.000851
dio_0l7p,dio_0u1o,146,1772,0.913004,0.352221,hoeren_staerker,hoeren_stimulation,0.263321,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.231841,0.355682,0.12384,0.0,0.0,0.0,0.086508,0.349829,0.263321,0.0,0.0,0.0,0.052674,0.161873,0.109199,0.614899,0.613092,-0.001807,0.052674,0.161873,0.109199,-0.002678,-0.122929,-0.120252,0.009792,0.00968,-0.000112
dio_0l7p,dio_1oye,146,2120,0.877626,0.347949,hoeren_staerker,hoeren_stimulation,0.262488,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.22944,0.238407,0.008967,0.0,0.0,0.0,0.087302,0.34979,0.262488,0.0,0.0,0.0,0.052912,0.170584,0.117672,0.614758,0.519975,-0.094783,0.052912,0.170584,0.117672,-0.00197,0.119804,0.121774,0.00978,0.008299,-0.001481
dio_0l7p,dio_0obq,146,6275,0.9283,0.25614,hoeren_staerker,hoeren_stimulation,0.183787,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.22944,0.23132,0.001879,0.0,0.0,0.0,0.087302,0.271089,0.183787,0.0,0.0,0.0,0.052912,0.136983,0.084072,0.614758,0.538975,-0.075783,0.052912,0.136983,0.084072,-0.00197,-0.109387,-0.107417,0.00978,0.008842,-0.000938
