target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_1fll,dio_155c,167,23460,0.913804,0.314887,hoeren_staerker,hoeren_stimulation,0.206255,btc:46;sonstige:36;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.148313,0.239687,0.091375,0.0,0.0,0.0,0.036325,0.24258,0.206255,0.0,0.0,0.0,0.023987,0.119971,0.095984,0.752499,0.623337,-0.129162,0.023987,0.119971,0.095984,0.001082,-0.10713,-0.108212,0.01157,0.009956,-0.001614
dio_1fll,dio_0qup,166,589,0.839001,0.464793,asymmetrie_plus,mcm_asymmetrie,0.354198,sonstige:55;btc:41;doge:22;xrp:22;paxg:17;expansion:3;sideways:3;stress:3,0.145771,0.388942,0.243171,0.0,0.0,0.0,0.033699,0.134791,0.101091,0.0,0.0,0.0,0.022714,0.077865,0.055151,0.755892,0.639017,-0.116876,0.022714,0.077865,0.055151,0.001421,0.355618,0.354198,0.011722,0.009159,-0.002564
dio_1fll,dio_0z3k,165,1153,0.92995,0.363928,asymmetrie_plus,mcm_asymmetrie,0.251489,btc:46;sonstige:36;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3,0.14955,0.236569,0.087019,0.0,0.0,0.0,0.036551,0.232626,0.196075,0.0,0.0,0.0,0.02415,0.112522,0.088373,0.752139,0.831341,0.079202,0.02415,0.112522,0.088373,0.001276,0.252765,0.251489,0.011554,0.011787,0.000233
dio_1fll,dio_0tay,164,4551,0.977511,0.164662,hoeren_staerker,hoeren_stimulation,0.118305,btc:46;sonstige:34;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.148744,0.222665,0.073921,0.0,0.0,0.0,0.036859,0.155164,0.118305,0.0,0.0,0.0,0.024241,0.078043,0.053802,0.752113,0.725413,-0.0267,0.024241,0.078043,0.053802,0.001434,-0.000178,-0.001612,0.011548,0.011072,-0.000476
dio_1fll,dio_1oc2,163,1749,0.865408,0.415077,asymmetrie_minus,mcm_asymmetrie,-0.237027,btc:46;sonstige:32;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.148956,0.359511,0.210555,0.0,0.0,0.0,0.035893,0.234547,0.198654,0.0,0.0,0.0,0.023835,0.11745,0.093615,0.752878,0.636274,-0.116604,0.023835,0.11745,0.093615,0.00172,-0.235307,-0.237027,0.011575,0.01025,-0.001325
dio_1fll,dio_104t,163,33396,0.964552,0.210792,kohaerenz_niedriger,mcm_kohaerenz,-0.136688,btc:46;sonstige:32;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.148783,0.23697,0.088187,0.0,0.0,0.0,0.036957,0.142986,0.106029,0.0,0.0,0.0,0.024286,0.077705,0.053419,0.751912,0.615224,-0.136688,0.024286,0.077705,0.053419,0.00144,-0.007088,-0.008528,0.011542,0.009757,-0.001786
dio_1fll,dio_06jk,162,2015,0.937878,0.267355,hoeren_staerker,hoeren_stimulation,0.206815,btc:46;sonstige:33;doge:25;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.148839,0.170997,0.022157,0.0,0.0,0.0,0.036402,0.243217,0.206815,0.0,0.0,0.0,0.02405,0.11892,0.09487,0.752083,0.659913,-0.09217,0.02405,0.11892,0.09487,0.001418,-0.013819,-0.015237,0.011562,0.010307,-0.001256
dio_1fll,dio_1p7l,161,362,0.906661,0.349963,asymmetrie_plus,mcm_asymmetrie,0.278087,sonstige:108;btc:16;doge:16;xrp:9;paxg:5;sideways:3;stress:3;expansion:1,0.139071,0.324738,0.185667,0.0,0.0,0.0,0.027854,0.085085,0.057231,0.0,0.0,0.0,0.019825,0.054334,0.034509,0.763146,0.700303,-0.062843,0.019825,0.054334,0.034509,-9.7e-05,0.277991,0.278087,0.012083,0.010316,-0.001767
dio_1fll,dio_0jqc,161,1542,0.942383,0.278173,hoeren_staerker,hoeren_stimulation,0.198811,btc:43;sonstige:37;paxg:25;doge:24;xrp:23;expansion:3;sideways:3;stress:3,0.147923,0.160541,0.012619,0.0,0.0,0.0,0.036051,0.234862,0.198811,0.0,0.0,0.0,0.02385,0.115752,0.091902,0.753413,0.747067,-0.006346,0.02385,0.115752,0.091902,0.001367,0.139045,0.137678,0.011606,0.011096,-0.00051
dio_1fll,dio_1u5i,160,5417,0.965979,0.237156,kohaerenz_niedriger,mcm_kohaerenz,-0.203891,btc:46;sonstige:30;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.149074,0.264619,0.115545,0.0,0.0,0.0,0.037356,0.037445,8.9e-05,0.0,0.0,0.0,0.024474,0.039962,0.015488,0.751607,0.547716,-0.203891,0.024474,0.039962,0.015488,0.001356,0.001247,-0.000109,0.011525,0.009014,-0.002511
dio_1fll,dio_0fl2,160,1515,0.976464,0.178482,hoeren_staerker,hoeren_stimulation,0.118064,btc:45;sonstige:32;doge:26;xrp:24;paxg:24;expansion:3;sideways:3;stress:3,0.149699,0.162376,0.012677,0.0,0.0,0.0,0.037277,0.155341,0.118064,0.0,0.0,0.0,0.024472,0.076218,0.051746,0.751326,0.769324,0.017998,0.024472,0.076218,0.051746,0.000514,0.105176,0.104662,0.01153,0.011415,-0.000115
dio_1fll,dio_1mwv,159,2113,0.917301,0.353248,asymmetrie_minus,mcm_asymmetrie,-0.222349,btc:46;sonstige:28;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.149461,0.259576,0.110115,0.0,0.0,0.0,0.037268,0.246301,0.209033,0.0,0.0,0.0,0.024456,0.11863,0.094174,0.751361,0.754898,0.003537,0.024456,0.11863,0.094174,0.001057,-0.221292,-0.222349,0.011518,0.011629,0.000111
dio_1fll,dio_1r55,158,2755,0.9175,0.307268,hoeren_staerker,hoeren_stimulation,0.221672,btc:46;sonstige:28;doge:26;paxg:25;xrp:24;expansion:3;sideways:3;stress:3,0.149499,0.167977,0.018477,0.0,0.0,0.0,0.037281,0.258953,0.221672,0.0,0.0,0.0,0.024464,0.127133,0.10267,0.751135,0.638537,-0.112598,0.024464,0.127133,0.10267,0.001173,-0.098588,-0.099761,0.011514,0.010138,-0.001376
dio_1fll,dio_19pg,156,4629,0.926417,0.289245,sehen_schaerfer,sehen_form_salience,0.200207,btc:46;doge:26;paxg:25;sonstige:25;xrp:24;expansion:3;sideways:3;stress:3;synth:1,0.149595,0.349802,0.200207,0.0,0.0,0.0,0.037373,0.146766,0.109393,0.0,0.0,0.0,0.024508,0.08144,0.056932,0.751,0.595814,-0.155187,0.024508,0.08144,0.056932,0.001415,-0.006133,-0.007547,0.0115,0.009441,-0.002059
dio_1fll,dio_03uk,156,3160,0.992032,0.117949,kohaerenz_niedriger,mcm_kohaerenz,-0.090889,btc:46;sonstige:40;doge:26;xrp:24;paxg:11;expansion:3;sideways:3;stress:3,0.14818,0.178625,0.030446,0.0,0.0,0.0,0.036722,0.08802,0.051298,0.0,0.0,0.0,0.024146,0.04816,0.024014,0.750792,0.659903,-0.090889,0.024146,0.04816,0.024014,0.001198,0.001039,-0.000159,0.011572,0.010433,-0.001139
dio_1fll,dio_1uof,155,3923,0.91316,0.31906,kohaerenz_niedriger,mcm_kohaerenz,-0.23247,btc:46;doge:26;paxg:25;xrp:24;sonstige:24;expansion:3;sideways:3;stress:3;synth:1,0.149532,0.364992,0.215461,0.0,0.0,0.0,0.037485,0.039058,0.001572,0.0,0.0,0.0,0.024553,0.040217,0.015664,0.750984,0.518514,-0.23247,0.024553,0.040217,0.015664,0.001332,0.001068,-0.000264,0.011496,0.008593,-0.002902
dio_1fll,dio_1q2r,154,834,0.858487,0.492993,asymmetrie_plus,mcm_asymmetrie,0.367968,btc:45;sonstige:29;doge:25;xrp:23;paxg:22;expansion:3;sideways:3;stress:3;synth:1,0.149091,0.351285,0.202194,0.0,0.0,0.0,0.036216,0.249396,0.21318,0.0,0.0,0.0,0.023981,0.122729,0.098748,0.752407,0.748157,-0.00425,0.023981,0.122729,0.098748,0.001214,0.369182,0.367968,0.011561,0.010408,-0.001153
dio_1fll,dio_0v65,153,1844,0.896171,0.344541,kohaerenz_niedriger,mcm_kohaerenz,-0.246118,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3;synth:1,0.149649,0.35806,0.20841,0.0,0.0,0.0,0.03753,0.040632,0.003101,0.0,0.0,0.0,0.02458,0.04369,0.01911,0.750985,0.504867,-0.246118,0.02458,0.04369,0.01911,0.00174,0.115585,0.113846,0.011493,0.008167,-0.003326
dio_1fll,dio_00pl,153,1260,0.900251,0.336786,kohaerenz_niedriger,mcm_kohaerenz,-0.23218,btc:46;doge:26;paxg:25;xrp:23;sonstige:23;expansion:3;sideways:3;stress:3;synth:1,0.149686,0.351153,0.201466,0.0,0.0,0.0,0.037547,0.077308,0.039761,0.0,0.0,0.0,0.024588,0.056987,0.032399,0.750848,0.518668,-0.23218,0.024588,0.056987,0.032399,0.00154,0.120821,0.119281,0.011491,0.008303,-0.003188
dio_1fll,dio_02xf,153,3016,0.911944,0.318769,kohaerenz_niedriger,mcm_kohaerenz,-0.224862,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3;synth:1,0.15006,0.365883,0.215823,0.0,0.0,0.0,0.037737,0.07836,0.040623,0.0,0.0,0.0,0.02469,0.056049,0.031358,0.750505,0.525643,-0.224862,0.02469,0.056049,0.031358,0.001331,-7.2e-05,-0.001403,0.011478,0.008662,-0.002816
dio_1fll,dio_0xnz,153,835,0.938794,0.286191,sehen_schaerfer,sehen_form_salience,0.193138,sonstige:43;btc:40;xrp:23;doge:23;paxg:15;expansion:3;sideways:3;stress:3,0.147463,0.340601,0.193138,0.0,0.0,0.0,0.035125,0.148143,0.113019,0.0,0.0,0.0,0.02342,0.080541,0.057121,0.75344,0.716869,-0.036571,0.02342,0.080541,0.057121,0.001016,-0.147493,-0.148509,0.011624,0.011277,-0.000347
dio_1fll,dio_0m9z,153,21297,0.929311,0.283962,hoeren_staerker,hoeren_stimulation,0.196675,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3;synth:1,0.150357,0.24292,0.092564,0.0,0.0,0.0,0.038026,0.234701,0.196675,0.0,0.0,0.0,0.024832,0.115077,0.090245,0.750203,0.623558,-0.126645,0.024832,0.115077,0.090245,0.001258,-0.013357,-0.014615,0.011474,0.009729,-0.001745
dio_1fll,dio_0pxr,152,2244,0.897241,0.353718,sehen_schaerfer,sehen_form_salience,0.205952,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3,0.150274,0.356227,0.205952,0.0,0.0,0.0,0.037492,0.238968,0.201477,0.0,0.0,0.0,0.024596,0.118427,0.093831,0.750675,0.63289,-0.117786,0.024596,0.118427,0.093831,0.001832,0.083677,0.081845,0.011484,0.009607,-0.001877
dio_1fll,dio_1lsu,152,7472,0.913738,0.313641,hoeren_staerker,hoeren_stimulation,0.200562,btc:46;doge:26;paxg:25;xrp:24;sonstige:22;expansion:3;sideways:3;stress:3,0.150562,0.24784,0.097278,0.0,0.0,0.0,0.038055,0.238617,0.200562,0.0,0.0,0.0,0.024855,0.117473,0.092618,0.750097,0.617262,-0.132835,0.024855,0.117473,0.092618,0.00118,0.115018,0.113838,0.011467,0.009479,-0.001987
dio_1fll,dio_0rgc,152,737,0.931325,0.28137,sehen_schaerfer,sehen_form_salience,0.200752,btc:42;sonstige:38;xrp:22;doge:21;paxg:20;expansion:3;sideways:3;stress:3,0.148505,0.349258,0.200752,0.0,0.0,0.0,0.035934,0.083719,0.047784,0.0,0.0,0.0,0.023827,0.054379,0.030551,0.753073,0.62325,-0.129823,0.023827,0.054379,0.030551,0.000739,-0.124632,-0.125371,0.011589,0.01011,-0.001479
