target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_0m9z,dio_07uk,143,3116,0.955847,0.284512,asymmetrie_plus,mcm_asymmetrie,0.250459,btc:46;doge:26;paxg:25;xrp:24;sonstige:13;expansion:3;sideways:3;stress:3,0.243696,0.252072,0.008376,0.0,0.0,0.0,0.235238,0.249043,0.013806,0.0,0.0,0.0,0.115315,0.119758,0.004443,0.621368,0.753032,0.131664,0.115315,0.119758,0.004443,-0.01184,0.23862,0.250459,0.009691,0.010758,0.001067
dio_0m9z,dio_1jc2,143,4070,0.939546,0.249153,hoeren_leiser,hoeren_stimulation,-0.196146,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.243667,0.247607,0.00394,0.0,0.0,0.0,0.235642,0.039496,-0.196146,0.0,0.0,0.0,0.115615,0.031159,-0.084456,0.620774,0.622591,0.001817,0.115615,0.031159,-0.084456,-0.013004,-0.105737,-0.092733,0.009694,0.009995,0.000301
dio_0m9z,dio_0g2r,143,5177,0.945788,0.23747,asymmetrie_plus,mcm_asymmetrie,0.129465,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.244338,0.361254,0.116915,0.0,0.0,0.0,0.235144,0.129539,-0.105606,0.0,0.0,0.0,0.115265,0.080343,-0.034923,0.62108,0.511745,-0.109335,0.115265,0.080343,-0.034923,-0.012503,0.116962,0.129465,0.009672,0.008198,-0.001474
dio_0m9z,dio_0d03,143,1007,0.955187,0.224809,hoeren_leiser,hoeren_stimulation,-0.155971,btc:44;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.243844,0.286127,0.042283,0.0,0.0,0.0,0.234667,0.078696,-0.155971,0.0,0.0,0.0,0.114973,0.055543,-0.059429,0.621766,0.542224,-0.079542,0.114973,0.055543,-0.059429,-0.012772,0.089116,0.101887,0.00968,0.008637,-0.001043
dio_0m9z,dio_1gp2,143,5410,0.954228,0.219688,sehen_schaerfer,sehen_form_salience,0.118077,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.244338,0.362416,0.118077,0.0,0.0,0.0,0.235144,0.132791,-0.102354,0.0,0.0,0.0,0.115265,0.080904,-0.034362,0.62108,0.513643,-0.107438,0.115265,0.080904,-0.034362,-0.012503,-0.109564,-0.097061,0.009672,0.008565,-0.001107
dio_0m9z,dio_1tiu,143,2006,0.969948,0.204745,kohaerenz_hoeher,mcm_kohaerenz,0.139408,btc:46;doge:26;paxg:25;xrp:24;sonstige:13;expansion:3;sideways:3;stress:3,0.243419,0.166754,-0.076665,0.0,0.0,0.0,0.23514,0.156945,-0.078196,0.0,0.0,0.0,0.115228,0.076948,-0.03828,0.62151,0.760918,0.139408,0.115228,0.076948,-0.03828,-0.011878,-0.095801,-0.083923,0.009692,0.011603,0.001912
dio_0m9z,dio_0jkk,143,4504,0.976585,0.156063,sehen_schaerfer,sehen_form_salience,0.121971,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.243423,0.365394,0.121971,0.0,0.0,0.0,0.234776,0.239613,0.004837,0.0,0.0,0.0,0.115044,0.12275,0.007706,0.62115,0.526855,-0.094295,0.115044,0.12275,0.007706,-0.012976,-0.005674,0.007302,0.00968,0.008481,-0.001199
dio_0m9z,dio_0ein,142,1911,0.914956,0.294611,hoeren_leiser,hoeren_stimulation,-0.195558,btc:46;doge:26;paxg:25;xrp:24;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,0.244175,0.357451,0.113276,0.0,0.0,0.0,0.235201,0.039642,-0.195558,0.0,0.0,0.0,0.115272,0.042855,-0.072417,0.620876,0.505226,-0.11565,0.115272,0.042855,-0.072417,-0.012377,-0.117839,-0.105462,0.009667,0.008569,-0.001098
dio_0m9z,dio_1o0u,142,1561,0.939158,0.293743,asymmetrie_plus,mcm_asymmetrie,0.255797,btc:46;doge:26;paxg:24;xrp:23;sonstige:14;expansion:3;sideways:3;stress:3,0.243934,0.257632,0.013698,0.0,0.0,0.0,0.234748,0.35415,0.119402,0.0,0.0,0.0,0.114962,0.167631,0.052669,0.622318,0.627659,0.00534,0.114962,0.167631,0.052669,-0.012477,0.24332,0.255797,0.00969,0.009228,-0.000462
dio_0m9z,dio_1j37,142,1186,0.935737,0.258665,hoeren_leiser,hoeren_stimulation,-0.158182,btc:46;doge:26;paxg:25;xrp:23;sonstige:12;expansion:3;sideways:3;stress:3;synth:1,0.244357,0.34988,0.105522,0.0,0.0,0.0,0.235132,0.07695,-0.158182,0.0,0.0,0.0,0.11526,0.056494,-0.058767,0.621059,0.515939,-0.10512,0.11526,0.056494,-0.058767,-0.012452,-0.120501,-0.108049,0.009671,0.008663,-0.001008
dio_0m9z,dio_05yg,142,4112,0.989193,0.114543,sehen_schaerfer,sehen_form_salience,0.109068,btc:46;doge:26;paxg:25;xrp:24;sonstige:12;expansion:3;sideways:3;stress:3,0.2435,0.352569,0.109068,0.0,0.0,0.0,0.234841,0.243877,0.009035,0.0,0.0,0.0,0.115049,0.120512,0.005463,0.621542,0.605786,-0.015756,0.115049,0.120512,0.005463,-0.012779,-0.003306,0.009472,0.009688,0.009418,-0.000269
dio_0m9z,dio_1uyk,141,674,0.91387,0.330666,asymmetrie_plus,mcm_asymmetrie,0.253709,btc:44;doge:26;xrp:24;paxg:23;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.243823,0.367414,0.123591,0.0,0.0,0.0,0.234703,0.355503,0.1208,0.0,0.0,0.0,0.114969,0.169413,0.054444,0.621954,0.532861,-0.089093,0.114969,0.169413,0.054444,-0.012772,0.240938,0.253709,0.009683,0.008145,-0.001538
dio_0m9z,dio_0f4r,141,1131,0.96875,0.303909,kohaerenz_hoeher,mcm_kohaerenz,0.213471,btc:46;doge:26;xrp:23;paxg:22;sonstige:15;expansion:3;sideways:3;stress:3,0.243598,0.250342,0.006744,0.0,0.0,0.0,0.235075,0.244534,0.00946,0.0,0.0,0.0,0.115157,0.117382,0.002225,0.622225,0.835696,0.213471,0.115157,0.117382,0.002225,-0.012148,-0.225416,-0.213268,0.009689,0.01264,0.002951
dio_0m9z,dio_0d46,141,979,0.965836,0.288269,asymmetrie_minus,mcm_asymmetrie,-0.221418,btc:42;doge:25;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.243397,0.248295,0.004898,0.0,0.0,0.0,0.234638,0.346252,0.111614,0.0,0.0,0.0,0.114943,0.165208,0.050265,0.622494,0.744591,0.122097,0.114943,0.165208,0.050265,-0.012394,-0.233812,-0.221418,0.009691,0.011488,0.001797
dio_0m9z,dio_1s2n,141,789,0.944157,0.243659,hoeren_leiser,hoeren_stimulation,-0.148948,btc:42;doge:26;xrp:23;paxg:23;sonstige:18;expansion:3;sideways:3;stress:3,0.243828,0.346288,0.10246,0.0,0.0,0.0,0.234547,0.085599,-0.148948,0.0,0.0,0.0,0.114904,0.055194,-0.059709,0.623561,0.61783,-0.00573,0.114904,0.055194,-0.059709,-0.012657,0.121311,0.133968,0.00972,0.009408,-0.000312
dio_0m9z,dio_0u1o,141,1750,0.973592,0.207642,hoeren_staerker,hoeren_stimulation,0.113903,btc:46;doge:26;paxg:25;xrp:24;sonstige:10;expansion:3;sideways:3;stress:3;synth:1,0.243812,0.355399,0.111587,0.0,0.0,0.0,0.235148,0.349051,0.113903,0.0,0.0,0.0,0.1153,0.161552,0.046251,0.620308,0.611896,-0.008412,0.1153,0.161552,0.046251,-0.012713,-0.123767,-0.111053,0.00967,0.009654,-1.6e-05
dio_0m9z,dio_1o4z,141,2785,0.969515,0.183038,sehen_schaerfer,sehen_form_salience,0.111491,btc:46;doge:26;paxg:25;xrp:24;sonstige:10;expansion:3;sideways:3;stress:3;synth:1,0.24446,0.355951,0.111491,0.0,0.0,0.0,0.235422,0.148573,-0.086849,0.0,0.0,0.0,0.115437,0.08168,-0.033757,0.620381,0.615293,-0.005088,0.115437,0.08168,-0.033757,-0.012273,-0.114931,-0.102658,0.009662,0.009831,0.000169
dio_0m9z,dio_0c76,140,752,0.875395,0.484649,asymmetrie_plus,mcm_asymmetrie,0.366326,btc:46;doge:25;xrp:23;paxg:23;sonstige:14;expansion:3;sideways:3;stress:3,0.242947,0.258596,0.015649,0.0,0.0,0.0,0.234915,0.498043,0.263128,0.0,0.0,0.0,0.115061,0.235586,0.120524,0.621937,0.621992,5.5e-05,0.115061,0.235586,0.120524,-0.012486,0.35384,0.366326,0.009695,0.008867,-0.000827
dio_0m9z,dio_1aeg,140,1185,0.946674,0.330391,asymmetrie_plus,mcm_asymmetrie,0.27862,btc:45;doge:26;paxg:25;xrp:24;sonstige:11;expansion:3;sideways:3;stress:3,0.24383,0.237254,-0.006577,0.0,0.0,0.0,0.235509,0.342986,0.107477,0.0,0.0,0.0,0.115452,0.165174,0.049722,0.620872,0.739433,0.118561,0.115452,0.165174,0.049722,-0.011805,0.266815,0.27862,0.00967,0.01049,0.00082
dio_0m9z,dio_0om4,140,1831,0.92428,0.295115,asymmetrie_plus,mcm_asymmetrie,0.253061,btc:46;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,0.243733,0.351471,0.107739,0.0,0.0,0.0,0.23545,0.144581,-0.090869,0.0,0.0,0.0,0.115489,0.079905,-0.035584,0.620002,0.617766,-0.002237,0.115489,0.079905,-0.035584,-0.012865,0.240197,0.253061,0.00967,0.009108,-0.000561
dio_0m9z,dio_0pq6,140,2449,0.959862,0.207646,sehen_schaerfer,sehen_form_salience,0.138175,btc:46;doge:26;xrp:24;paxg:24;sonstige:10;expansion:3;sideways:3;stress:3;synth:1,0.243458,0.381633,0.138175,0.0,0.0,0.0,0.235298,0.146227,-0.089071,0.0,0.0,0.0,0.115441,0.082205,-0.033236,0.620393,0.598338,-0.022056,0.115441,0.082205,-0.033236,-0.013212,0.089156,0.102367,0.009679,0.009214,-0.000465
dio_0m9z,dio_0pxr,140,2216,0.982013,0.154947,sehen_schaerfer,sehen_form_salience,0.110516,btc:46;doge:26;paxg:25;xrp:24;sonstige:10;expansion:3;sideways:3;stress:3,0.243893,0.354409,0.110516,0.0,0.0,0.0,0.235216,0.241009,0.005793,0.0,0.0,0.0,0.115308,0.119203,0.003895,0.6207,0.630323,0.009623,0.115308,0.119203,0.003895,-0.012512,0.086353,0.098865,0.009678,0.009544,-0.000133
dio_0m9z,dio_1772,140,2802,0.994987,0.08443,zielnahe_mitrolle,mcm_kohaerenz,-0.075055,btc:46;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,0.244295,0.273149,0.028853,0.0,0.0,0.0,0.235481,0.243162,0.007681,0.0,0.0,0.0,0.115445,0.1222,0.006755,0.620169,0.545114,-0.075055,0.115445,0.1222,0.006755,-0.012143,-0.008333,0.00381,0.009657,0.008717,-0.00094
dio_0m9z,dio_1yoi,139,1286,0.918248,0.328977,hoeren_staerker,hoeren_stimulation,0.257951,btc:46;doge:26;paxg:25;xrp:24;sonstige:9;expansion:3;sideways:3;stress:3,0.243383,0.263706,0.020323,0.0,0.0,0.0,0.235701,0.493652,0.257951,0.0,0.0,0.0,0.115565,0.232872,0.117307,0.620139,0.51043,-0.109708,0.115565,0.232872,0.117307,-0.012061,0.018541,0.030602,0.009669,0.008254,-0.001415
dio_0m9z,dio_1wdi,139,3607,0.933256,0.267315,hoeren_leiser,hoeren_stimulation,-0.198787,btc:44;doge:25;xrp:24;paxg:23;sonstige:14;expansion:3;sideways:3;stress:3,0.24403,0.285908,0.041878,0.0,0.0,0.0,0.234893,0.036105,-0.198787,0.0,0.0,0.0,0.114996,0.037659,-0.077338,0.622371,0.540209,-0.082162,0.114996,0.037659,-0.077338,-0.01232,0.092457,0.104778,0.009689,0.008629,-0.001061
dio_0m9z,dio_0bgx,139,1157,0.951381,0.242424,sehen_schaerfer,sehen_form_salience,0.127353,btc:46;doge:26;xrp:24;paxg:24;sonstige:9;expansion:3;sideways:3;stress:3;synth:1,0.243621,0.370974,0.127353,0.0,0.0,0.0,0.235237,0.360176,0.124939,0.0,0.0,0.0,0.115304,0.166531,0.051227,0.620189,0.525768,-0.094421,0.115304,0.166531,0.051227,-0.012619,-0.120559,-0.10794,0.009667,0.008603,-0.001064
