target_family,neighbor_family,co_memory_count,neighbor_count_sum,avg_cosine,avg_distance,role_reading,major_delta_axis,major_delta,source_profile,target_avg_sehen_form_salience,neighbor_avg_sehen_form_salience,delta_sehen_form_salience,target_avg_sehen_memory_recall,neighbor_avg_sehen_memory_recall,delta_sehen_memory_recall,target_avg_hoeren_stimulation,neighbor_avg_hoeren_stimulation,delta_hoeren_stimulation,target_avg_kontakt_druck,neighbor_avg_kontakt_druck,delta_kontakt_druck,target_avg_feldaufnahme_druck,neighbor_avg_feldaufnahme_druck,delta_feldaufnahme_druck,target_avg_mcm_kohaerenz,neighbor_avg_mcm_kohaerenz,delta_mcm_kohaerenz,target_avg_mcm_spannung,neighbor_avg_mcm_spannung,delta_mcm_spannung,target_avg_mcm_asymmetrie,neighbor_avg_mcm_asymmetrie,delta_mcm_asymmetrie,target_avg_feldsignatur,neighbor_avg_feldsignatur,delta_feldsignatur
dio_104t,dio_1cic,147,3469,0.991665,0.104414,kohaerenz_niedriger,mcm_kohaerenz,-0.065627,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.236977,0.267687,0.03071,0.0,0.0,0.0,0.143103,0.077574,-0.065529,0.0,0.0,0.0,0.077951,0.055912,-0.022039,0.612372,0.546745,-0.065627,0.077951,0.055912,-0.022039,-0.006927,-0.000433,0.006495,0.009681,0.008897,-0.000784
dio_104t,dio_0z3k,146,1103,0.955583,0.355135,asymmetrie_plus,mcm_asymmetrie,0.257423,btc:46;doge:26;xrp:24;paxg:24;sonstige:17;expansion:3;sideways:3;stress:3,0.236246,0.234497,-0.001749,0.0,0.0,0.0,0.14306,0.235705,0.092645,0.0,0.0,0.0,0.077934,0.113847,0.035913,0.613307,0.832121,0.218813,0.077934,0.113847,0.035913,-0.007418,0.250004,0.257423,0.009695,0.011719,0.002024
dio_104t,dio_1oye,146,2120,0.91548,0.291466,hoeren_staerker,hoeren_stimulation,0.20658,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.235665,0.238407,0.002742,0.0,0.0,0.0,0.143209,0.34979,0.20658,0.0,0.0,0.0,0.077972,0.170584,0.092612,0.613175,0.519975,-0.093199,0.077972,0.170584,0.092612,-0.006029,0.119804,0.125833,0.009689,0.008299,-0.00139
dio_104t,dio_1jsj,146,1141,0.959643,0.251995,asymmetrie_minus,mcm_asymmetrie,-0.20778,btc:38;sonstige:32;doge:23;xrp:22;paxg:21;expansion:3;sideways:3;stress:3;synth:1,0.23694,0.266662,0.029722,0.0,0.0,0.0,0.142849,0.090818,-0.052031,0.0,0.0,0.0,0.0776,0.053707,-0.023893,0.615488,0.733704,0.118215,0.0776,0.053707,-0.023893,-0.006842,-0.214622,-0.20778,0.009765,0.011581,0.001815
dio_104t,dio_0obq,146,6275,0.95714,0.199626,hoeren_staerker,hoeren_stimulation,0.127879,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.235665,0.23132,-0.004345,0.0,0.0,0.0,0.143209,0.271089,0.127879,0.0,0.0,0.0,0.077972,0.136983,0.059011,0.613175,0.538975,-0.074199,0.077972,0.136983,0.059011,-0.006029,-0.109387,-0.103358,0.009689,0.008842,-0.000847
dio_104t,dio_07o8,146,2006,0.957471,0.199321,asymmetrie_plus,mcm_asymmetrie,0.120197,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.235665,0.24629,0.010625,0.0,0.0,0.0,0.143209,0.259636,0.116426,0.0,0.0,0.0,0.077972,0.131473,0.053501,0.613175,0.543587,-0.069587,0.077972,0.131473,0.053501,-0.006029,0.114168,0.120197,0.009689,0.008607,-0.001082
dio_104t,dio_0pxr,146,2236,0.974702,0.19669,sehen_schaerfer,sehen_form_salience,0.117267,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.238427,0.355693,0.117267,0.0,0.0,0.0,0.14304,0.240329,0.097289,0.0,0.0,0.0,0.078037,0.118958,0.040921,0.612594,0.632179,0.019585,0.078037,0.118958,0.040921,-0.00918,0.082825,0.092005,0.009688,0.009592,-9.6e-05
dio_104t,dio_1r55,146,2743,0.96975,0.183612,hoeren_staerker,hoeren_stimulation,0.11702,btc:46;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3,0.235665,0.167336,-0.068329,0.0,0.0,0.0,0.143209,0.26023,0.11702,0.0,0.0,0.0,0.077972,0.127514,0.049542,0.613175,0.637749,0.024574,0.077972,0.127514,0.049542,-0.006029,-0.101266,-0.095237,0.009689,0.010093,0.000404
dio_104t,dio_0f4r,145,1141,0.968456,0.335139,kohaerenz_hoeher,mcm_kohaerenz,0.222559,btc:46;doge:26;xrp:23;paxg:22;sonstige:19;expansion:3;sideways:3;stress:3,0.237056,0.251466,0.014411,0.0,0.0,0.0,0.143185,0.243507,0.100323,0.0,0.0,0.0,0.07793,0.116986,0.039055,0.613067,0.835626,0.222559,0.07793,0.116986,0.039055,-0.007347,-0.227322,-0.219975,0.009699,0.012662,0.002963
dio_104t,dio_1v2w,145,2765,0.926352,0.2685,sehen_schaerfer,sehen_form_salience,0.239714,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.237927,0.477641,0.239714,0.0,0.0,0.0,0.143083,0.133604,-0.009479,0.0,0.0,0.0,0.078054,0.082386,0.004332,0.61216,0.493916,-0.118244,0.078054,0.082386,0.004332,-0.007497,-0.004019,0.003478,0.009674,0.008158,-0.001516
dio_104t,dio_06qi,145,2688,0.981153,0.20773,asymmetrie_plus,mcm_asymmetrie,0.137582,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3,0.235744,0.236859,0.001115,0.0,0.0,0.0,0.142999,0.225012,0.082013,0.0,0.0,0.0,0.077964,0.108667,0.030703,0.61279,0.733974,0.121183,0.077964,0.108667,0.030703,-0.006385,0.131196,0.137582,0.009688,0.010759,0.001072
dio_104t,dio_0fl2,145,1499,0.977845,0.205984,kohaerenz_hoeher,mcm_kohaerenz,0.155119,btc:45;doge:26;xrp:24;paxg:24;sonstige:17;expansion:3;sideways:3;stress:3,0.235401,0.163592,-0.071809,0.0,0.0,0.0,0.143012,0.153908,0.010896,0.0,0.0,0.0,0.077915,0.075509,-0.002406,0.613048,0.768167,0.155119,0.077915,0.075509,-0.002406,-0.005763,0.106239,0.112002,0.009695,0.011348,0.001653
dio_104t,dio_04uf,145,4619,0.971864,0.199106,sehen_schaerfer,sehen_form_salience,0.114545,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.239036,0.353581,0.114545,0.0,0.0,0.0,0.143132,0.244935,0.101803,0.0,0.0,0.0,0.078194,0.120324,0.04213,0.611884,0.616351,0.004467,0.078194,0.120324,0.04213,-0.00981,-0.11927,-0.10946,0.009673,0.00978,0.000107
dio_104t,dio_0jkk,145,4508,0.961513,0.194121,sehen_schaerfer,sehen_form_salience,0.129106,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3;synth:1,0.236676,0.365782,0.129106,0.0,0.0,0.0,0.142955,0.238935,0.09598,0.0,0.0,0.0,0.077946,0.122518,0.044572,0.61288,0.526568,-0.086311,0.077946,0.122518,0.044572,-0.007431,-0.006121,0.00131,0.009683,0.008481,-0.001202
dio_104t,dio_1tiu,145,2008,0.982607,0.187542,kohaerenz_hoeher,mcm_kohaerenz,0.148076,btc:46;doge:26;paxg:25;xrp:24;sonstige:15;expansion:3;sideways:3;stress:3,0.236505,0.167037,-0.069468,0.0,0.0,0.0,0.143063,0.156814,0.013752,0.0,0.0,0.0,0.078053,0.076904,-0.00115,0.612859,0.760935,0.148076,0.078053,0.076904,-0.00115,-0.00744,-0.096006,-0.088566,0.009689,0.011614,0.001925
dio_104t,dio_0pq6,145,2490,0.970235,0.182796,sehen_schaerfer,sehen_form_salience,0.142288,btc:46;doge:26;xrp:24;paxg:24;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.238942,0.38123,0.142288,0.0,0.0,0.0,0.143277,0.145492,0.002216,0.0,0.0,0.0,0.078214,0.081864,0.00365,0.612193,0.599587,-0.012607,0.078214,0.081864,0.00365,-0.009374,0.090551,0.099925,0.009681,0.009235,-0.000446
dio_104t,dio_1wdi,145,3615,0.965533,0.181039,hoeren_leiser,hoeren_stimulation,-0.106882,btc:44;doge:25;xrp:24;paxg:23;sonstige:20;expansion:3;sideways:3;stress:3,0.237212,0.2864,0.049188,0.0,0.0,0.0,0.142999,0.036117,-0.106882,0.0,0.0,0.0,0.077811,0.037731,-0.04008,0.613133,0.540459,-0.072674,0.077811,0.037731,-0.04008,-0.007727,0.092001,0.099728,0.009702,0.008642,-0.00106
dio_104t,dio_0d03,145,1009,0.976862,0.149967,asymmetrie_plus,mcm_asymmetrie,0.096041,btc:44;doge:26;paxg:25;xrp:24;sonstige:16;expansion:3;sideways:3;stress:3;synth:1,0.236093,0.286345,0.050252,0.0,0.0,0.0,0.143114,0.078483,-0.064631,0.0,0.0,0.0,0.077986,0.05548,-0.022506,0.612703,0.542241,-0.070462,0.077986,0.05548,-0.022506,-0.006922,0.089119,0.096041,0.009685,0.008643,-0.001042
dio_104t,dio_1pij,144,2481,0.872091,0.362572,hoeren_staerker,hoeren_stimulation,0.259981,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,0.235961,0.231488,-0.004473,0.0,0.0,0.0,0.143189,0.40317,0.259981,0.0,0.0,0.0,0.078017,0.195976,0.117958,0.612912,0.479792,-0.13312,0.078017,0.195976,0.117958,-0.006662,-0.139288,-0.132626,0.009683,0.008124,-0.001559
dio_104t,dio_1sa0,144,1411,0.961534,0.319469,asymmetrie_minus,mcm_asymmetrie,-0.230468,btc:46;doge:26;xrp:24;paxg:23;sonstige:15;expansion:3;sideways:3;stress:3;synth:1,0.238998,0.360894,0.121896,0.0,0.0,0.0,0.14331,0.24902,0.105709,0.0,0.0,0.0,0.078221,0.122317,0.044097,0.612394,0.745409,0.133016,0.078221,0.122317,0.044097,-0.009576,-0.240044,-0.230468,0.009684,0.011475,0.001791
dio_104t,dio_0oc3,144,7582,0.915653,0.287966,hoeren_staerker,hoeren_stimulation,0.203088,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,0.235961,0.231885,-0.004075,0.0,0.0,0.0,0.143189,0.346278,0.203088,0.0,0.0,0.0,0.078017,0.1701,0.092083,0.612912,0.510865,-0.102047,0.078017,0.1701,0.092083,-0.006662,-0.125068,-0.118406,0.009683,0.0085,-0.001183
dio_104t,dio_05yg,144,4130,0.979186,0.167212,sehen_schaerfer,sehen_form_salience,0.116559,btc:46;doge:26;paxg:25;xrp:24;sonstige:14;expansion:3;sideways:3;stress:3,0.236495,0.353053,0.116559,0.0,0.0,0.0,0.142951,0.243845,0.100894,0.0,0.0,0.0,0.077911,0.120498,0.042587,0.61313,0.606067,-0.007063,0.077911,0.120498,0.042587,-0.00724,-0.002706,0.004533,0.009689,0.009426,-0.000263
dio_104t,dio_02n3,143,3416,0.976355,0.148536,hoeren_leiser,hoeren_stimulation,-0.105384,btc:46;sonstige:32;doge:23;xrp:23;paxg:11;sideways:3;stress:3;synth:1;expansion:1,0.237398,0.177287,-0.060111,0.0,0.0,0.0,0.143255,0.037872,-0.105384,0.0,0.0,0.0,0.077568,0.0269,-0.050668,0.616476,0.652331,0.035855,0.077568,0.0269,-0.050668,-0.007176,-0.002253,0.004923,0.009786,0.010404,0.000618
dio_104t,dio_08l0,143,1666,0.982988,0.127629,sehen_schaerfer,sehen_form_salience,0.102811,btc:46;doge:26;xrp:24;paxg:24;sonstige:14;expansion:3;sideways:3;stress:3,0.238866,0.341678,0.102811,0.0,0.0,0.0,0.143137,0.084928,-0.058209,0.0,0.0,0.0,0.078156,0.05427,-0.023887,0.61219,0.592204,-0.019986,0.078156,0.05427,-0.023887,-0.009704,0.003805,0.013509,0.009681,0.00948,-0.0002
dio_104t,dio_1o0u,142,1561,0.912431,0.352806,asymmetrie_plus,mcm_asymmetrie,0.249497,btc:46;doge:26;paxg:24;xrp:23;sonstige:14;expansion:3;sideways:3;stress:3,0.235935,0.257632,0.021697,0.0,0.0,0.0,0.143111,0.35415,0.211039,0.0,0.0,0.0,0.077935,0.167631,0.089696,0.613079,0.627659,0.01458,0.077935,0.167631,0.089696,-0.006177,0.24332,0.249497,0.009688,0.009228,-0.00046
dio_104t,dio_14d9,142,1713,0.92972,0.308753,asymmetrie_plus,mcm_asymmetrie,0.259325,btc:46;doge:26;paxg:25;xrp:24;sonstige:11;expansion:3;sideways:3;stress:3;synth:1,0.238726,0.354039,0.115313,0.0,0.0,0.0,0.143299,0.245026,0.101727,0.0,0.0,0.0,0.078282,0.121025,0.042743,0.611434,0.619131,0.007697,0.078282,0.121025,0.042743,-0.009289,0.250036,0.259325,0.009662,0.009109,-0.000554
