target_family,neighbor_family,co_memory_count,co_memory_share,neighbor_count_sum,avg_cosine,avg_distance,source_profile,dominant_axes,sehen_form_salience,sehen_memory_recall,hoeren_stimulation,kontakt_druck,feldaufnahme_druck,mcm_kohaerenz,mcm_spannung,mcm_asymmetrie,feldsignatur
dio_104t,dio_1qjv,1,0.006135,1,0.885676,0.36199,sonstige:1,sehen_form_salience:0.5757;mcm_kohaerenz:0.5150;hoeren_stimulation:0.0528;feldaufnahme_druck:0.0517,0.575679,0.0,0.052813,0.0,0.051702,0.515019,0.051702,-0.049512,0.007575
dio_104t,dio_125k,1,0.006135,1,0.885653,0.657837,xrp:1,mcm_kohaerenz:0.8151;hoeren_stimulation:0.4870;mcm_asymmetrie:-0.4440;sehen_form_salience:0.4425,0.442478,0.0,0.486983,0.0,0.222189,0.815137,0.222189,-0.444026,0.012455
dio_104t,dio_1dm5,1,0.006135,1,0.884615,0.631584,sonstige:1,mcm_kohaerenz:0.6994;sehen_form_salience:0.5962;hoeren_stimulation:0.5788;feldaufnahme_druck:0.2449,0.59619,0.0,0.578847,0.0,0.244935,0.699368,0.244935,-0.142896,0.010411
dio_104t,dio_10g4,1,0.006135,1,0.878021,0.488218,sonstige:1,sehen_form_salience:0.5873;mcm_kohaerenz:0.5651;hoeren_stimulation:0.4190;feldaufnahme_druck:0.1947,0.587277,0.0,0.419006,0.0,0.194713,0.565118,0.194713,0.097297,0.007983
dio_104t,dio_0zc3,1,0.006135,1,0.873384,0.56145,doge:1,mcm_kohaerenz:0.6365;sehen_form_salience:0.6177;hoeren_stimulation:0.4076;mcm_asymmetrie:0.2657,0.617693,0.0,0.407627,0.0,0.188885,0.636493,0.188885,0.265682,0.009394
dio_104t,dio_0zif,1,0.006135,2,0.870093,0.644813,sonstige:1,mcm_kohaerenz:0.7050;hoeren_stimulation:0.5750;sehen_form_salience:0.5343;mcm_asymmetrie:0.2676,0.5343,0.0,0.574962,0.0,0.248241,0.704954,0.248241,0.267585,0.009621
dio_104t,dio_0log,1,0.006135,1,0.865404,0.708349,sonstige:1,sehen_form_salience:0.7917;mcm_kohaerenz:0.7010;hoeren_stimulation:0.4323;mcm_asymmetrie:-0.2789,0.791657,0.0,0.432331,0.0,0.203586,0.701008,0.203586,-0.278883,0.010199
dio_104t,dio_0zjt,1,0.006135,1,0.857243,0.650841,doge:1,mcm_kohaerenz:0.7172;sehen_form_salience:0.5303;mcm_asymmetrie:-0.4604;hoeren_stimulation:0.4396,0.530289,0.0,0.439561,0.0,0.205386,0.717152,0.205386,-0.460406,0.011288
dio_104t,dio_1ywv,1,0.006135,1,0.85429,0.579156,sonstige:1,sehen_form_salience:0.6326;mcm_kohaerenz:0.5706;hoeren_stimulation:0.4972;feldaufnahme_druck:0.2243,0.632612,0.0,0.497243,0.0,0.224349,0.570576,0.224349,0.090768,0.008653
dio_104t,dio_0tt0,1,0.006135,1,0.852127,0.764421,xrp:1,mcm_kohaerenz:0.8047;sehen_form_salience:0.5744;mcm_asymmetrie:0.5117;hoeren_stimulation:0.4904,0.574362,0.0,0.490381,0.0,0.222719,0.80474,0.222719,0.511659,0.008924
dio_104t,dio_0n8p,1,0.006135,1,0.849467,0.608182,sonstige:1,sehen_form_salience:0.7250;mcm_kohaerenz:0.5770;hoeren_stimulation:0.4300;feldaufnahme_druck:0.1957,0.724955,0.0,0.429955,0.0,0.195654,0.577047,0.195654,-0.155107,0.009372
dio_104t,dio_06m2,1,0.006135,1,0.848431,0.656374,xrp:1,mcm_kohaerenz:0.7305;hoeren_stimulation:0.4910;mcm_asymmetrie:-0.4826;sehen_form_salience:0.4024,0.402434,0.0,0.490962,0.0,0.222609,0.730467,0.222609,-0.482573,0.011355
dio_104t,dio_1lqf,1,0.006135,1,0.84527,0.574755,xrp:1,mcm_kohaerenz:0.5797;hoeren_stimulation:0.5646;sehen_form_salience:0.4897;feldaufnahme_druck:0.2497,0.489705,0.0,0.564633,0.0,0.249678,0.579654,0.249678,0.150667,0.008716
dio_104t,dio_08ne,1,0.006135,1,0.844738,0.600492,sonstige:1,mcm_kohaerenz:0.6809;mcm_asymmetrie:0.4583;sehen_form_salience:0.4323;hoeren_stimulation:0.4196,0.432258,0.0,0.419553,0.0,0.189841,0.680871,0.189841,0.458327,0.009309
dio_104t,dio_1ctw,1,0.006135,1,0.84409,0.858546,sonstige:1,sehen_form_salience:0.7771;mcm_kohaerenz:0.7636;hoeren_stimulation:0.5725;mcm_asymmetrie:-0.4357,0.777098,0.0,0.572533,0.0,0.249457,0.7636,0.249457,-0.4357,0.012115
dio_104t,dio_1xsb,1,0.006135,1,0.842925,0.715314,doge:1,sehen_form_salience:0.6705;mcm_kohaerenz:0.6599;hoeren_stimulation:0.5611;mcm_asymmetrie:0.3184,0.670508,0.0,0.561126,0.0,0.243636,0.659906,0.243636,0.318424,0.009386
dio_104t,dio_0j27,1,0.006135,1,0.839042,0.548922,sonstige:1,sehen_form_salience:0.6992;mcm_kohaerenz:0.5722;mcm_asymmetrie:-0.3001;hoeren_stimulation:0.1636,0.699179,0.0,0.163645,0.0,0.102175,0.572183,0.102175,-0.300145,0.009176
dio_104t,dio_1eug,1,0.006135,1,0.828827,0.579173,sonstige:1,sehen_form_salience:0.7069;mcm_kohaerenz:0.5770;mcm_asymmetrie:0.3184;hoeren_stimulation:0.1997,0.706922,0.0,0.199681,0.0,0.116744,0.57704,0.116744,0.318392,0.008233
dio_104t,dio_0owx,1,0.006135,1,0.819021,0.569064,sonstige:1,mcm_kohaerenz:0.5580;sehen_form_salience:0.5142;mcm_asymmetrie:-0.4440;hoeren_stimulation:0.3390,0.514154,0.0,0.338998,0.0,0.16788,0.558042,0.16788,-0.444018,0.00913
dio_104t,dio_06r8,1,0.006135,1,0.816824,0.656861,doge:1,mcm_kohaerenz:0.7057;mcm_asymmetrie:-0.5970;sehen_form_salience:0.5082;hoeren_stimulation:0.1932,0.508188,0.0,0.19317,0.0,0.107462,0.705691,0.107462,-0.597035,0.01104
dio_104t,dio_1k90,1,0.006135,1,0.815684,0.448376,paxg:1,hoeren_stimulation:0.4316;mcm_kohaerenz:0.4251;sehen_form_salience:0.3270;feldaufnahme_druck:0.2033,0.326983,0.0,0.431629,0.0,0.203325,0.425109,0.203325,0.199162,0.006744
dio_104t,dio_1h2g,1,0.006135,2,0.812815,0.440014,btc:1,hoeren_stimulation:0.4766;mcm_kohaerenz:0.4372;feldaufnahme_druck:0.2287;mcm_spannung:0.2287,0.163378,0.0,0.476569,0.0,0.228719,0.437159,0.228719,-0.053447,0.007218
dio_104t,dio_1o9f,1,0.006135,1,0.803197,0.872455,doge:1,mcm_kohaerenz:0.8132;mcm_asymmetrie:0.6388;hoeren_stimulation:0.5897;sehen_form_salience:0.4271,0.427055,0.0,0.589669,0.0,0.269177,0.813183,0.269177,0.638818,0.010246
dio_104t,dio_016a,1,0.006135,1,0.799495,0.490732,xrp:1,sehen_form_salience:0.5801;mcm_kohaerenz:0.4672;mcm_asymmetrie:-0.3132;hoeren_stimulation:0.0698,0.580132,0.0,0.0698,0.0,0.05976,0.467174,0.05976,-0.313205,0.008176
dio_104t,dio_0nke,1,0.006135,1,0.797966,0.781544,doge:1,sehen_form_salience:0.7644;mcm_kohaerenz:0.5943;hoeren_stimulation:0.5506;mcm_asymmetrie:0.3259,0.764443,0.0,0.550597,0.0,0.241405,0.594321,0.241405,0.325886,0.008605
dio_104t,dio_1bxv,1,0.006135,3,0.792038,0.534997,synth:1,sehen_form_salience:0.5269;hoeren_stimulation:0.4465;mcm_kohaerenz:0.3992;mcm_asymmetrie:0.2214,0.526888,0.0,0.446452,0.0,0.199975,0.399245,0.199975,0.221417,0.004875
dio_104t,dio_0j5s,1,0.006135,1,0.782778,0.681778,paxg:1,hoeren_stimulation:0.6891;mcm_kohaerenz:0.5034;sehen_form_salience:0.4656;feldaufnahme_druck:0.3075,0.465609,0.0,0.689071,0.0,0.307479,0.503423,0.307479,-0.006439,0.007951
dio_104t,dio_1qpz,1,0.006135,1,0.774317,0.714868,sonstige:1,sehen_form_salience:0.6602;mcm_kohaerenz:0.5173;hoeren_stimulation:0.4700;mcm_asymmetrie:-0.4380,0.660174,0.0,0.469956,0.0,0.2123,0.517279,0.2123,-0.437969,0.008444
dio_104t,dio_02d1,1,0.006135,1,0.774209,0.702631,synth:1,sehen_form_salience:0.6074;mcm_asymmetrie:-0.5639;mcm_kohaerenz:0.4907;hoeren_stimulation:0.3971,0.607408,0.0,0.39709,0.0,0.191272,0.490672,0.191272,-0.563909,0.006829
dio_104t,dio_01xt,1,0.006135,1,0.769089,0.557634,sonstige:1,sehen_form_salience:0.7114;mcm_kohaerenz:0.4472;mcm_asymmetrie:-0.2201;feldaufnahme_druck:0.0508,0.711408,0.0,0.03357,0.0,0.050834,0.447221,0.050834,-0.220085,0.00812
dio_104t,dio_040s,1,0.006135,1,0.76632,0.597854,paxg:1,hoeren_stimulation:0.5482;mcm_kohaerenz:0.5310;mcm_asymmetrie:0.3310;feldaufnahme_druck:0.2623,0.178239,0.0,0.548182,0.0,0.262263,0.531045,0.262263,0.331045,0.006876
dio_104t,dio_0afc,1,0.006135,1,0.75986,0.462017,sonstige:1,sehen_form_salience:0.5327;mcm_kohaerenz:0.2814;hoeren_stimulation:0.1458;mcm_asymmetrie:-0.1346,0.532685,0.0,0.145788,0.0,0.094058,0.281386,0.094058,-0.134597,0.005883
dio_104t,dio_12k7,1,0.006135,1,0.758725,0.853491,paxg:1,sehen_form_salience:0.8317;mcm_kohaerenz:0.5480;hoeren_stimulation:0.4984;mcm_asymmetrie:-0.4586,0.831701,0.0,0.498414,0.0,0.223005,0.547979,0.223005,-0.458577,0.008401
dio_104t,dio_1trl,1,0.006135,1,0.756709,0.95178,doge:1,mcm_kohaerenz:0.7426;hoeren_stimulation:0.6890;mcm_asymmetrie:0.6573;sehen_form_salience:0.4359,0.435854,0.0,0.688977,0.0,0.310581,0.742585,0.310581,0.657272,0.009428
dio_104t,dio_1ncd,1,0.006135,1,0.755274,0.599697,doge:1,sehen_form_salience:0.7783;mcm_kohaerenz:0.4272;mcm_asymmetrie:0.1954;feldaufnahme_druck:0.0622,0.778317,0.0,0.054024,0.0,0.06224,0.427236,0.06224,0.195353,0.007001
dio_104t,dio_1v2z,1,0.006135,1,0.753883,0.699201,btc:1,sehen_form_salience:0.6372;hoeren_stimulation:0.5655;mcm_kohaerenz:0.4364;mcm_asymmetrie:0.2566,0.637216,0.0,0.565544,0.0,0.245814,0.436429,0.245814,0.256552,0.006934
dio_104t,dio_0lw6,1,0.006135,1,0.75359,0.865252,xrp:1,sehen_form_salience:0.8663;hoeren_stimulation:0.5579;mcm_kohaerenz:0.5229;mcm_asymmetrie:0.3359,0.866324,0.0,0.557905,0.0,0.243766,0.522888,0.243766,0.335928,0.007422
dio_104t,dio_0lli,1,0.006135,1,0.752136,0.584909,sonstige:1,sehen_form_salience:0.7387;mcm_kohaerenz:0.4326;mcm_asymmetrie:-0.2189;feldaufnahme_druck:0.0520,0.738689,0.0,0.033401,0.0,0.052001,0.432572,0.052001,-0.218858,0.007917
dio_104t,dio_07om,1,0.006135,1,0.751962,0.538657,sonstige:1,sehen_form_salience:0.7004;mcm_kohaerenz:0.3698;mcm_asymmetrie:-0.1244;hoeren_stimulation:0.0656,0.700372,0.0,0.065559,0.0,0.062434,0.369812,0.062434,-0.124374,0.007106
dio_104t,dio_1ev2,1,0.006135,1,0.750834,0.848278,sonstige:1,mcm_asymmetrie:0.7015;mcm_kohaerenz:0.6669;sehen_form_salience:0.5838;hoeren_stimulation:0.4033,0.583771,0.0,0.403271,0.0,0.1932,0.666907,0.1932,0.701505,0.008695
dio_104t,dio_1a6b,1,0.006135,1,0.749783,0.678621,sonstige:1,sehen_form_salience:0.7498;hoeren_stimulation:0.4498;mcm_kohaerenz:0.3977;feldaufnahme_druck:0.2089,0.74976,0.0,0.449809,0.0,0.208929,0.397712,0.208929,-0.163444,0.006856
dio_104t,dio_1fdy,1,0.006135,2,0.748342,0.716494,synth:1,sehen_form_salience:0.8598;hoeren_stimulation:0.4261;mcm_kohaerenz:0.3552;feldaufnahme_druck:0.1995,0.859768,0.0,0.426132,0.0,0.19951,0.355213,0.19951,-0.006524,0.00479
dio_104t,dio_19qj,1,0.006135,1,0.748274,0.655903,paxg:1,sehen_form_salience:0.8305;mcm_kohaerenz:0.4446;mcm_asymmetrie:-0.2239;hoeren_stimulation:0.1241,0.830458,0.0,0.124123,0.0,0.0921,0.444625,0.0921,-0.223918,0.007215
dio_104t,dio_17v3,1,0.006135,1,0.747984,0.628915,xrp:1,sehen_form_salience:0.7408;mcm_kohaerenz:0.4213;mcm_asymmetrie:-0.3205;hoeren_stimulation:0.1989,0.740762,0.0,0.198945,0.0,0.117673,0.421263,0.117673,-0.320478,0.007152
dio_104t,dio_07o2,1,0.006135,1,0.747722,0.782803,sonstige:1,sehen_form_salience:0.8965;mcm_kohaerenz:0.4614;hoeren_stimulation:0.4022;mcm_asymmetrie:-0.2637,0.896488,0.0,0.402194,0.0,0.188518,0.461394,0.188518,-0.263681,0.008133
dio_104t,dio_1rto,1,0.006135,1,0.74579,0.878717,sonstige:1,hoeren_stimulation:0.8214;mcm_kohaerenz:0.5337;sehen_form_salience:0.5189;mcm_asymmetrie:-0.3470,0.518865,0.0,0.821445,0.0,0.34489,0.533745,0.34489,-0.34704,0.008653
dio_104t,dio_17vu,1,0.006135,1,0.744376,0.999468,synth:1,mcm_asymmetrie:0.8143;mcm_kohaerenz:0.7910;sehen_form_salience:0.6141;hoeren_stimulation:0.4276,0.614105,0.0,0.427567,0.0,0.200418,0.790977,0.200418,0.814332,0.00833
dio_104t,dio_0lil,1,0.006135,1,0.743488,0.663223,sonstige:1,hoeren_stimulation:0.6849;mcm_kohaerenz:0.4466;sehen_form_salience:0.3297;feldaufnahme_druck:0.3153,0.329717,0.0,0.684894,0.0,0.315261,0.446637,0.315261,-0.034145,0.007576
dio_104t,dio_0oi0,1,0.006135,1,0.742709,1.073628,synth:1,mcm_asymmetrie:0.8360;mcm_kohaerenz:0.8166;sehen_form_salience:0.6123;hoeren_stimulation:0.5461,0.612271,0.0,0.546091,0.0,0.244761,0.816641,0.244761,0.835968,0.008691
dio_104t,dio_1n8f,1,0.006135,1,0.740997,0.679979,paxg:1,sehen_form_salience:0.7816;mcm_kohaerenz:0.4150;hoeren_stimulation:0.3357;mcm_asymmetrie:0.2502,0.781642,0.0,0.335708,0.0,0.167309,0.414964,0.167309,0.250191,0.006002
dio_104t,dio_1fjx,1,0.006135,1,0.738802,0.5054,sonstige:1,sehen_form_salience:0.5601;mcm_kohaerenz:0.3336;mcm_asymmetrie:-0.2685;feldaufnahme_druck:0.0648,0.560066,0.0,0.056494,0.0,0.06479,0.333591,0.06479,-0.268516,0.006496
dio_104t,dio_12ux,1,0.006135,1,0.73853,0.957278,xrp:1,mcm_asymmetrie:0.6924;mcm_kohaerenz:0.6763;hoeren_stimulation:0.6364;sehen_form_salience:0.5535,0.553519,0.0,0.636363,0.0,0.280291,0.67626,0.280291,0.692381,0.007968
dio_104t,dio_1pls,1,0.006135,1,0.736818,0.719216,sonstige:1,mcm_asymmetrie:0.6287;mcm_kohaerenz:0.6054;sehen_form_salience:0.5704;hoeren_stimulation:0.1122,0.570442,0.0,0.112154,0.0,0.077696,0.605366,0.077696,0.628749,0.007928
dio_104t,dio_0dmb,1,0.006135,1,0.734435,0.860604,sideways:1,hoeren_stimulation:0.6289;mcm_kohaerenz:0.5780;sehen_form_salience:0.5699;mcm_asymmetrie:0.5533,0.569924,0.0,0.628913,0.0,0.270848,0.577956,0.270848,0.553315,0.007828
dio_104t,dio_0t34,1,0.006135,1,0.732288,0.658954,paxg:1,hoeren_stimulation:0.5394;sehen_form_salience:0.4571;mcm_kohaerenz:0.4272;mcm_asymmetrie:-0.3670,0.457105,0.0,0.53939,0.0,0.240775,0.427159,0.240775,-0.366975,0.007489
dio_104t,dio_0jta,1,0.006135,1,0.731657,0.994721,btc:1,hoeren_stimulation:0.7224;mcm_kohaerenz:0.6969;mcm_asymmetrie:0.6800;sehen_form_salience:0.4727,0.47267,0.0,0.722356,0.0,0.320722,0.696875,0.320722,0.680032,0.008726
dio_104t,dio_0coa,1,0.006135,1,0.729566,0.744326,sonstige:1,hoeren_stimulation:0.7015;mcm_kohaerenz:0.4721;sehen_form_salience:0.4175;feldaufnahme_druck:0.3075,0.417521,0.0,0.701537,0.0,0.307467,0.472148,0.307467,0.288403,0.007143
dio_104t,dio_1ygr,1,0.006135,1,0.72705,0.515788,xrp:1,sehen_form_salience:0.5513;hoeren_stimulation:0.2892;mcm_kohaerenz:0.2557;feldaufnahme_druck:0.1565,0.551266,0.0,0.289198,0.0,0.156479,0.255709,0.156479,-0.078761,0.005004
dio_104t,dio_17jd,1,0.006135,1,0.726724,0.884628,xrp:1,hoeren_stimulation:0.7585;sehen_form_salience:0.6093;mcm_kohaerenz:0.5196;mcm_asymmetrie:0.3660,0.609276,0.0,0.758518,0.0,0.317312,0.519586,0.317312,0.365951,0.006742
dio_104t,dio_111k,1,0.006135,1,0.72545,0.801633,xrp:1,hoeren_stimulation:0.6829;mcm_kohaerenz:0.5594;mcm_asymmetrie:0.4837;sehen_form_salience:0.3157,0.315699,0.0,0.68286,0.0,0.313357,0.559376,0.313357,0.483692,0.00787
dio_104t,dio_0fes,1,0.006135,1,0.724312,0.584108,btc:1,sehen_form_salience:0.5431;mcm_asymmetrie:-0.4681;mcm_kohaerenz:0.4243;hoeren_stimulation:0.0739,0.543119,0.0,0.073893,0.0,0.059548,0.424303,0.059548,-0.468081,0.00816
dio_104t,dio_1dqf,1,0.006135,1,0.724018,0.621551,paxg:1,hoeren_stimulation:0.5595;mcm_kohaerenz:0.4372;mcm_asymmetrie:-0.3345;feldaufnahme_druck:0.2596,0.24603,0.0,0.559481,0.0,0.259574,0.437245,0.259574,-0.334454,0.00776
dio_104t,dio_08fj,1,0.006135,1,0.722851,0.782336,paxg:1,hoeren_stimulation:0.6407;mcm_kohaerenz:0.5189;mcm_asymmetrie:-0.5033;sehen_form_salience:0.3915,0.391483,0.0,0.640736,0.0,0.285072,0.518886,0.285072,-0.503348,0.008711
dio_104t,dio_1w1h,1,0.006135,1,0.722561,0.776655,sonstige:1,sehen_form_salience:0.8822;mcm_kohaerenz:0.4076;hoeren_stimulation:0.3865;mcm_asymmetrie:-0.2590,0.88216,0.0,0.386535,0.0,0.188649,0.407553,0.188649,-0.259032,0.007559
dio_104t,dio_1a65,1,0.006135,1,0.719262,0.73499,synth:1,sehen_form_salience:0.6449;mcm_asymmetrie:-0.5867;mcm_kohaerenz:0.3990;hoeren_stimulation:0.3398,0.64485,0.0,0.339802,0.0,0.182183,0.399016,0.182183,-0.586727,0.005665
dio_104t,dio_15he,1,0.006135,1,0.718872,0.637272,synth:1,sehen_form_salience:0.6725;hoeren_stimulation:0.4492;mcm_kohaerenz:0.2665;feldaufnahme_druck:0.2143,0.672489,0.0,0.44923,0.0,0.214266,0.266526,0.214266,-0.153302,0.003586
dio_104t,dio_06u6,1,0.006135,1,0.718562,0.769078,doge:1,sehen_form_salience:0.8251;hoeren_stimulation:0.4886;mcm_kohaerenz:0.3857;feldaufnahme_druck:0.2286,0.82514,0.0,0.488601,0.0,0.228574,0.385661,0.228574,0.165149,0.006464
dio_104t,dio_1b3p,1,0.006135,1,0.717579,0.741913,paxg:1,sehen_form_salience:0.6153;hoeren_stimulation:0.5750;mcm_kohaerenz:0.4095;mcm_asymmetrie:0.3481,0.615282,0.0,0.57499,0.0,0.24813,0.409524,0.24813,0.348097,0.005927
dio_104t,dio_0fhy,1,0.006135,3,0.717245,1.054916,synth:1,mcm_asymmetrie:0.8402;mcm_kohaerenz:0.7329;sehen_form_salience:0.6579;hoeren_stimulation:0.4984,0.657941,0.0,0.498351,0.0,0.225252,0.732898,0.225252,0.840171,0.007741
dio_104t,dio_0033,1,0.006135,1,0.714742,0.627279,sonstige:1,sehen_form_salience:0.6529;hoeren_stimulation:0.3997;mcm_kohaerenz:0.3118;mcm_asymmetrie:-0.2066,0.652911,0.0,0.399712,0.0,0.193291,0.311842,0.193291,-0.206563,0.005907
dio_104t,dio_0e5w,1,0.006135,12,0.713094,1.158772,synth:1,mcm_asymmetrie:0.8822;mcm_kohaerenz:0.7702;sehen_form_salience:0.6695;hoeren_stimulation:0.6230,0.66946,0.0,0.62303,0.0,0.268272,0.770222,0.268272,0.882241,0.00785
dio_104t,dio_0s5k,1,0.006135,1,0.711609,0.533354,doge:1,sehen_form_salience:0.5482;mcm_kohaerenz:0.3124;mcm_asymmetrie:-0.3094;hoeren_stimulation:0.1025,0.548182,0.0,0.102544,0.0,0.075115,0.31241,0.075115,-0.309398,0.006045
dio_104t,dio_0ysh,1,0.006135,3,0.70975,0.628305,paxg:1,hoeren_stimulation:0.5450;mcm_kohaerenz:0.3838;sehen_form_salience:0.3410;mcm_asymmetrie:-0.3242,0.341016,0.0,0.545029,0.0,0.252013,0.383799,0.252013,-0.324215,0.007211
dio_104t,dio_0yqg,1,0.006135,1,0.706211,0.772239,synth:1,sehen_form_salience:0.8917;hoeren_stimulation:0.3845;mcm_kohaerenz:0.3277;feldaufnahme_druck:0.2005,0.891678,0.0,0.384477,0.0,0.200501,0.327717,0.200501,0.195378,0.003449
dio_104t,dio_1qez,1,0.006135,1,0.704396,0.655179,sonstige:1,sehen_form_salience:0.8179;mcm_kohaerenz:0.3758;mcm_asymmetrie:-0.1709;feldaufnahme_druck:0.0624,0.817901,0.0,0.051126,0.0,0.062403,0.375837,0.062403,-0.170926,0.006699
dio_104t,dio_0k6e,1,0.006135,1,0.699053,0.88499,btc:1,sehen_form_salience:0.7660;hoeren_stimulation:0.7228;mcm_kohaerenz:0.4056;feldaufnahme_druck:0.2923,0.766014,0.0,0.722789,0.0,0.292293,0.405603,0.292293,0.176374,0.006316
dio_104t,dio_0fla,1,0.006135,1,0.698815,0.619883,synth:1,sehen_form_salience:0.5938;hoeren_stimulation:0.4257;mcm_kohaerenz:0.2742;mcm_asymmetrie:0.2462,0.593826,0.0,0.425722,0.0,0.193151,0.274176,0.193151,0.246245,0.003298
dio_104t,dio_18i0,1,0.006135,1,0.697805,0.687951,doge:1,hoeren_stimulation:0.6859;mcm_kohaerenz:0.3734;sehen_form_salience:0.3405;feldaufnahme_druck:0.3131,0.340451,0.0,0.685923,0.0,0.313082,0.373393,0.313082,0.016643,0.006318
dio_104t,dio_1fmd,1,0.006135,1,0.694804,0.874612,synth:1,hoeren_stimulation:0.8007;sehen_form_salience:0.5762;mcm_kohaerenz:0.4051;feldaufnahme_druck:0.3409,0.576238,0.0,0.800747,0.0,0.340926,0.405114,0.340926,0.233564,0.007113
dio_104t,dio_09un,1,0.006135,4,0.692942,1.15528,synth:1,mcm_asymmetrie:0.8799;mcm_kohaerenz:0.7055;sehen_form_salience:0.6976;hoeren_stimulation:0.6182,0.697605,0.0,0.618173,0.0,0.265661,0.705505,0.265661,0.879857,0.007084
dio_104t,dio_1pgo,1,0.006135,2,0.690329,0.651548,synth:1,sehen_form_salience:0.6124;hoeren_stimulation:0.4454;mcm_kohaerenz:0.2804;mcm_asymmetrie:0.2740,0.612444,0.0,0.445413,0.0,0.200767,0.280428,0.200767,0.273951,0.002932
dio_104t,dio_1i5h,1,0.006135,1,0.688042,1.050657,synth:1,mcm_asymmetrie:0.8254;sehen_form_salience:0.6837;mcm_kohaerenz:0.6400;hoeren_stimulation:0.5148,0.683715,0.0,0.514802,0.0,0.23235,0.639966,0.23235,0.825351,0.006642
dio_104t,dio_1u96,1,0.006135,1,0.68616,0.63088,paxg:1,hoeren_stimulation:0.6083;mcm_kohaerenz:0.3827;feldaufnahme_druck:0.2869;mcm_spannung:0.2869,0.163446,0.0,0.608338,0.0,0.286894,0.382684,0.286894,-0.181141,0.006119
dio_104t,dio_1jwz,1,0.006135,1,0.685597,0.795581,sonstige:1,sehen_form_salience:0.7523;hoeren_stimulation:0.5714;mcm_kohaerenz:0.3445;feldaufnahme_druck:0.2491,0.752304,0.0,0.571419,0.0,0.249089,0.34447,0.249089,0.226212,0.006017
dio_104t,dio_0kr1,1,0.006135,1,0.685507,0.763534,synth:1,sehen_form_salience:0.6743;mcm_asymmetrie:-0.6120;mcm_kohaerenz:0.3594;hoeren_stimulation:0.2864,0.674263,0.0,0.286363,0.0,0.163771,0.359358,0.163771,-0.611989,0.005579
dio_104t,dio_0bli,1,0.006135,1,0.682739,0.838737,doge:1,hoeren_stimulation:0.7745;mcm_kohaerenz:0.4483;sehen_form_salience:0.3982;feldaufnahme_druck:0.3381,0.39825,0.0,0.774519,0.0,0.338108,0.448313,0.338108,0.334947,0.006488
dio_104t,dio_0saf,1,0.006135,1,0.682085,0.977852,sonstige:1,mcm_asymmetrie:0.7407;sehen_form_salience:0.6649;mcm_kohaerenz:0.5523;hoeren_stimulation:0.5426,0.664851,0.0,0.542645,0.0,0.241715,0.552301,0.241715,0.740748,0.006304
dio_104t,dio_1oob,1,0.006135,1,0.681076,0.602945,doge:1,sehen_form_salience:0.7370;mcm_kohaerenz:0.2905;mcm_asymmetrie:-0.0680;hoeren_stimulation:0.0629,0.737019,0.0,0.062924,0.0,0.062413,0.290472,0.062413,-0.068016,0.006173
dio_104t,dio_0npu,1,0.006135,1,0.676592,0.74088,doge:1,sehen_form_salience:0.6822;hoeren_stimulation:0.5257;mcm_kohaerenz:0.3054;mcm_asymmetrie:-0.2574,0.682186,0.0,0.525706,0.0,0.235549,0.305446,0.235549,-0.257442,0.005757
dio_104t,dio_0qw9,1,0.006135,12,0.675398,1.154156,synth:1,mcm_asymmetrie:0.8748;sehen_form_salience:0.7175;mcm_kohaerenz:0.6520;hoeren_stimulation:0.6183,0.717501,0.0,0.618305,0.0,0.265365,0.651989,0.265365,0.87476,0.006114
dio_104t,dio_1jgd,1,0.006135,1,0.672583,0.623181,synth:1,sehen_form_salience:0.7129;mcm_kohaerenz:0.2652;mcm_asymmetrie:0.2618;hoeren_stimulation:0.1534,0.712863,0.0,0.153445,0.0,0.098023,0.265235,0.098023,0.261847,0.003256
dio_104t,dio_1n2n,1,0.006135,1,0.672135,0.990643,synth:1,mcm_asymmetrie:0.7908;sehen_form_salience:0.6879;mcm_kohaerenz:0.5718;hoeren_stimulation:0.4404,0.687884,0.0,0.440385,0.0,0.20651,0.571831,0.20651,0.790808,0.005876
dio_104t,dio_078s,1,0.006135,1,0.671652,0.759776,synth:1,sehen_form_salience:0.7115;mcm_asymmetrie:-0.5765;mcm_kohaerenz:0.3256;hoeren_stimulation:0.2450,0.711538,0.0,0.244998,0.0,0.15113,0.325632,0.15113,-0.576474,0.0051
dio_104t,dio_0lef,1,0.006135,10,0.670478,1.083624,synth:1,mcm_asymmetrie:0.8456;sehen_form_salience:0.7171;mcm_kohaerenz:0.6103;hoeren_stimulation:0.5253,0.717143,0.0,0.525255,0.0,0.2336,0.610337,0.2336,0.845649,0.005934
dio_104t,dio_1okh,1,0.006135,2,0.669537,0.787733,doge:1,sehen_form_salience:0.7073;hoeren_stimulation:0.4683;mcm_asymmetrie:-0.4417;mcm_kohaerenz:0.3400,0.707324,0.0,0.468343,0.0,0.215631,0.339985,0.215631,-0.441666,0.006441
dio_104t,dio_14td,1,0.006135,1,0.668693,0.603039,xrp:1,sehen_form_salience:0.5926;mcm_asymmetrie:-0.3867;mcm_kohaerenz:0.3163;hoeren_stimulation:0.0644,0.592563,0.0,0.064387,0.0,0.057649,0.316303,0.057649,-0.386673,0.006609
