memory,source_hint,family,present,count,symbol_count,dominant_axes,field_profile,sehen_form_salience,sehen_memory_recall,hoeren_stimulation,kontakt_druck,feldaufnahme_druck,mcm_kohaerenz,mcm_spannung,mcm_asymmetrie,feldsignatur
SYN1770_C_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1770_C_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1770_C_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1770_C_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1770_C_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1770_C_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1770_C_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_0_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_A_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_0_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_B_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_0_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1772_C_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_0_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_A_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_0_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_B_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_0_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_3000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_4000_5000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_5000_6000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_6000_7000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_6000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1773_C_7000_8000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1787_BASE_TO_FOLLOW,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1787_BASE_TO_FOLLOW_WIDEPARAM,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN1788_BASE_TO_FOLLOW,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_BRUCH_RAND_FOLLOW_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:0.9995;inner_effect_carried_unrest:0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_BRUCH_RAND_FOLLOW_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:0.9990;inner_effect_carried_unrest:0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_HARMONIE_FOLLOW_0_1000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_HARMONIE_FOLLOW_1000_2000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_HARMONIE_FOLLOW_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_HARMONIE_FOLLOW_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:1.0000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_RAND_DOM_FOLLOW_2000_3000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:0.9985;inner_effect_carried_unrest:0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYN_RAND_DOM_FOLLOW_3000_4000,sonstige,dio_104t,0,0,0,-,inner_effect_stable:0.9990;inner_effect_carried_unrest:0.0010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
