followhold_kind,world,world_kind,source_file,rand_start_tick,rand_end_tick,rand_duration,follow_role,follow_start_tick,follow_end_tick,follow_duration,after_role,after_duration,rand_loudness,rand_intake,rand_sharpness,rand_rekopplung,rand_strain,follow_loudness,follow_intake,follow_sharpness,follow_rekopplung,follow_strain,delta_follow_rekopplung,delta_follow_strain
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,657,657,1,offene_variante,658,676,19,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.564696,0.327599,0.0,0.0,0.0,0.646136,0.1897,0.08144,-0.137899
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,677,678,2,offene_variante,679,683,5,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.582984,0.304689,0.0,0.0,0.0,0.641669,0.205705,0.058685,-0.098984
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,684,684,1,offene_variante,685,747,63,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.589313,0.274841,0.0,0.0,0.0,0.649929,0.180824,0.060616,-0.094017
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,748,748,1,offene_variante,749,756,8,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.603389,0.252825,0.0,0.0,0.0,0.663681,0.164039,0.060292,-0.088786
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,757,758,2,offene_variante,759,771,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.56275,0.328546,0.0,0.0,0.0,0.646213,0.186606,0.083463,-0.14194
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,772,772,1,offene_variante,773,795,23,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.540813,0.375254,0.0,0.0,0.0,0.64924,0.187567,0.108427,-0.187687
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,850,850,1,offene_variante,851,854,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.601653,0.255686,0.0,0.0,0.0,0.66116,0.172253,0.059507,-0.083433
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,874,874,1,offene_variante,875,883,9,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.605406,0.253973,0.0,0.0,0.0,0.662445,0.165054,0.057039,-0.088919
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,912,912,1,offene_variante,913,916,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.592964,0.279434,0.0,0.0,0.0,0.653956,0.176141,0.060992,-0.103293
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,917,917,1,offene_variante,918,930,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.601391,0.271348,0.0,0.0,0.0,0.65169,0.17957,0.050299,-0.091778
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,931,931,1,offene_variante,932,935,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.589159,0.278237,0.0,0.0,0.0,0.656123,0.179775,0.066964,-0.098462
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,936,936,1,offene_variante,937,946,10,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.572999,0.311218,0.0,0.0,0.0,0.665515,0.159939,0.092515,-0.151279
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,947,947,1,offene_variante,948,969,22,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.585045,0.298514,0.0,0.0,0.0,0.657398,0.172717,0.072353,-0.125797
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,970,970,1,offene_variante,971,983,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.583576,0.29224,0.0,0.0,0.0,0.651081,0.183948,0.067505,-0.108292
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,984,984,1,offene_variante,985,1008,24,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.602212,0.257303,0.0,0.0,0.0,0.647071,0.184332,0.044859,-0.072971
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1009,1009,1,offene_variante,1010,1029,20,spannungsrand_kippnaehe,3,0.0,0.0,0.0,0.578857,0.313147,0.0,0.0,0.0,0.640368,0.19733,0.061511,-0.115817
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1030,1032,3,offene_variante,1033,1055,23,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.594183,0.283405,0.0,0.0,0.0,0.657889,0.164835,0.063706,-0.11857
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1056,1056,1,offene_variante,1057,1057,1,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.57154,0.314249,0.0,0.0,0.0,0.653752,0.182801,0.082212,-0.131448
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1058,1058,1,offene_variante,1059,1073,15,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.587745,0.297653,0.0,0.0,0.0,0.657508,0.175239,0.069763,-0.122414
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1074,1074,1,offene_variante,1075,1084,10,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.583721,0.302282,0.0,0.0,0.0,0.655819,0.171935,0.072098,-0.130347
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1085,1085,1,offene_variante,1086,1105,20,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.60618,0.257146,0.0,0.0,0.0,0.647322,0.185095,0.041142,-0.072051
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1106,1106,1,offene_variante,1107,1125,19,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.581574,0.300225,0.0,0.0,0.0,0.65468,0.178052,0.073106,-0.122173
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1126,1126,1,offene_variante,1127,1139,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.609042,0.266532,0.0,0.0,0.0,0.658339,0.174567,0.049297,-0.091965
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1140,1140,1,offene_variante,1141,1152,12,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.592231,0.273727,0.0,0.0,0.0,0.65921,0.163833,0.066979,-0.109894
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1173,1173,1,offene_variante,1174,1183,10,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.580916,0.303638,0.0,0.0,0.0,0.647359,0.186367,0.066443,-0.117271
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1203,1203,1,offene_variante,1204,1228,25,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.554564,0.349809,0.0,0.0,0.0,0.654621,0.178081,0.100057,-0.171728
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1272,1272,1,offene_variante,1273,1293,21,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.599753,0.2718,0.0,0.0,0.0,0.646329,0.19426,0.046576,-0.07754
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1294,1294,1,offene_variante,1295,1298,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.558363,0.348424,0.0,0.0,0.0,0.647259,0.20026,0.088896,-0.148165
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1299,1299,1,offene_variante,1300,1312,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.594756,0.272518,0.0,0.0,0.0,0.656579,0.177748,0.061823,-0.09477
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1349,1349,1,offene_variante,1350,1362,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.569022,0.327038,0.0,0.0,0.0,0.644414,0.183937,0.075392,-0.143101
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1363,1363,1,offene_variante,1364,1367,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.584485,0.281586,0.0,0.0,0.0,0.632603,0.202902,0.048118,-0.078684
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1368,1368,1,offene_variante,1369,1394,26,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.600526,0.277787,0.0,0.0,0.0,0.654359,0.172272,0.053833,-0.105515
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1454,1454,1,offene_variante,1455,1467,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.614211,0.255141,0.0,0.0,0.0,0.661565,0.170171,0.047354,-0.08497
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1468,1468,1,offene_variante,1469,1483,15,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.60168,0.251924,0.0,0.0,0.0,0.658916,0.172217,0.057236,-0.079707
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1484,1484,1,offene_variante,1485,1499,15,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.604159,0.265247,0.0,0.0,0.0,0.657633,0.171417,0.053474,-0.09383
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1500,1500,1,offene_variante,1501,1514,14,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.600251,0.260508,0.0,0.0,0.0,0.658108,0.171857,0.057858,-0.088651
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1515,1515,1,offene_variante,1516,1516,1,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.604875,0.254812,0.0,0.0,0.0,0.639377,0.199427,0.034502,-0.055385
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1517,1517,1,offene_variante,1518,1523,6,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.599903,0.262458,0.0,0.0,0.0,0.651646,0.180162,0.051743,-0.082296
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1524,1524,1,offene_variante,1525,1526,2,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.604382,0.264014,0.0,0.0,0.0,0.64878,0.188333,0.044398,-0.075681
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1591,1591,1,offene_variante,1592,1604,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.605134,0.278866,0.0,0.0,0.0,0.654059,0.183914,0.048925,-0.094952
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1692,1692,1,offene_variante,1693,1718,26,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.576926,0.312113,0.0,0.0,0.0,0.654941,0.180528,0.078015,-0.131585
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1719,1719,1,offene_variante,1720,1761,42,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.593716,0.276437,0.0,0.0,0.0,0.657818,0.171504,0.064102,-0.104933
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1780,1780,1,offene_variante,1781,1781,1,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.589015,0.319565,0.0,0.0,0.0,0.680139,0.186267,0.091124,-0.133298
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1782,1782,1,offene_variante,1783,1801,19,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.542369,0.367883,0.0,0.0,0.0,0.640507,0.197178,0.098138,-0.170705
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1802,1802,1,offene_variante,1803,1806,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.616535,0.251496,0.0,0.0,0.0,0.638953,0.197313,0.022418,-0.054183
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1807,1807,1,offene_variante,1808,1812,5,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.565328,0.31845,0.0,0.0,0.0,0.63371,0.221601,0.068382,-0.096849
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1877,1877,1,offene_variante,1878,1885,8,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.55192,0.34659,0.0,0.0,0.0,0.646047,0.20496,0.094127,-0.14163
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1886,1886,1,offene_variante,1887,1899,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.568104,0.30988,0.0,0.0,0.0,0.643139,0.194366,0.075035,-0.115514
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,1900,1900,1,offene_variante,1901,1929,29,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.605415,0.258193,0.0,0.0,0.0,0.64986,0.18567,0.044445,-0.072523
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2098,2098,1,offene_variante,2099,2102,4,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.604201,0.256682,0.0,0.0,0.0,0.667322,0.156837,0.063121,-0.099845
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2103,2103,1,offene_variante,2104,2116,13,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.568639,0.319332,0.0,0.0,0.0,0.647129,0.201231,0.07849,-0.118101
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2117,2117,1,offene_variante,2118,2118,1,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.591011,0.303937,0.0,0.0,0.0,0.618971,0.219009,0.02796,-0.084928
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2119,2119,1,offene_variante,2120,2141,22,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.601671,0.258022,0.0,0.0,0.0,0.656257,0.17199,0.054586,-0.086032
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2142,2142,1,offene_variante,2143,2172,30,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.565936,0.321928,0.0,0.0,0.0,0.644334,0.190652,0.078398,-0.131276
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2197,2197,1,offene_variante,2198,2211,14,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.548033,0.349714,0.0,0.0,0.0,0.659007,0.169329,0.110974,-0.180385
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2212,2212,1,offene_variante,2213,2219,7,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.605056,0.254718,0.0,0.0,0.0,0.658181,0.173456,0.053125,-0.081262
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2288,2288,1,offene_variante,2289,2296,8,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.613509,0.25168,0.0,0.0,0.0,0.663095,0.163057,0.049586,-0.088623
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2328,2328,1,offene_variante,2329,2374,46,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.570423,0.308283,0.0,0.0,0.0,0.665675,0.16232,0.095252,-0.145963
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2375,2375,1,offene_variante,2376,2376,1,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.594079,0.271472,0.0,0.0,0.0,0.654307,0.180963,0.060228,-0.090509
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2377,2378,2,offene_variante,2379,2381,3,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.584849,0.298116,0.0,0.0,0.0,0.662548,0.174423,0.077699,-0.123693
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2382,2383,2,offene_variante,2384,2413,30,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.594306,0.286436,0.0,0.0,0.0,0.650232,0.183029,0.055926,-0.103407
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2414,2414,1,offene_variante,2415,2419,5,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.60828,0.261793,0.0,0.0,0.0,0.655238,0.172338,0.046958,-0.089455
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2420,2421,2,offene_variante,2422,2492,71,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.567808,0.332818,0.0,0.0,0.0,0.646752,0.188891,0.078945,-0.143927
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2493,2493,1,offene_variante,2494,2496,3,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.612824,0.250902,0.0,0.0,0.0,0.647079,0.186064,0.034255,-0.064838
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2497,2497,1,offene_variante,2498,2498,1,spannungsrand_kippnaehe,2,0.0,0.0,0.0,0.56921,0.319737,0.0,0.0,0.0,0.627056,0.220582,0.057846,-0.099155
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2499,2500,2,offene_variante,2501,2502,2,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.590926,0.280156,0.0,0.0,0.0,0.64022,0.194954,0.049294,-0.085202
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2503,2503,1,offene_variante,2504,2506,3,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.594216,0.295857,0.0,0.0,0.0,0.624745,0.229702,0.030529,-0.066155
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2507,2507,1,offene_variante,2508,2508,1,spannungsrand_kippnaehe,3,0.0,0.0,0.0,0.595022,0.269534,0.0,0.0,0.0,0.614113,0.233665,0.019091,-0.035869
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2509,2511,3,offene_variante,2512,2512,1,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.569813,0.340693,0.0,0.0,0.0,0.600214,0.249161,0.030401,-0.091532
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2513,2513,1,offene_variante,2514,2516,3,spannungsrand_kippnaehe,1,0.0,0.0,0.0,0.598347,0.268641,0.0,0.0,0.0,0.616192,0.233862,0.017845,-0.034779
offenheit_kurz_getragen_dann_rueckfall,BTC_STRESS_2024_5M,ruhige_oder_seitwaerts_welt,1223_STRESS_QUIET_FELDPHASEN_VERGLEICH_2024_5M_SEGMENTE.csv,2517,2517,1,offene_variante,2518,2519,2,spannungsrand_kippnaehe,3,0.0,0.0,0.0,0.601278,0.262733,0.0,0.0,0.0,0.613285,0.22497,0.012007,-0.037763
