phase_key,phase_class,window_reading,world,data_file,current_start_tick,current_end_tick,center_tick,current_intake,current_loudness,current_sharpness,current_rekopplung,current_strain,delta_next_rekopplung,delta_next_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1680,1680,1680,0.388886,0.686311,0.581198,0.574197,0.291764,0.118463,-0.124019,71,0.05218155,0.08455403,0.00369081,0.02857143,3.8705674,0.48245019,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,1683,1683,1683,0.524977,0.87859,0.483027,0.57329,0.291764,0.103421,-0.119025,71,0.00035575,0.02419068,0.00185889,0.05882353,2.81393408,0.46433041,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,3024,3024,3024,0.474654,0.825583,0.582171,0.577072,0.291616,0.092146,-0.117224,71,0.0383574,0.04151625,0.00160167,0.0877193,4.32761905,0.48,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,9759,9759,9759,0.42757,0.742149,0.733006,0.578402,0.291568,0.115679,-0.125833,71,0.07125457,0.10109622,0.004915,0.02941176,4.32616487,0.51344086,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_5M_2K,kontrolliert_sol_2024_5m_test1_2000_SOLUSDT.csv,299,299,299,0.458025,0.802497,0.616573,0.579571,0.291455,0.071497,-0.107119,71,0.02708699,0.05574559,0.00269659,0.11428571,3.09884467,0.53170732,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,460,460,460,0.452186,0.77154,0.355639,0.571477,0.29144,0.109868,-0.131844,71,-0.0166309,0.02703863,0.00168803,0.13043478,3.08065339,0.57018887,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7519,7519,7519,0.512387,0.893809,0.65243,0.593841,0.291409,0.075596,-0.090935,71,0.05485116,0.07414553,0.00252341,0.26470588,3.38095238,0.46897547,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1861,1862,1862,0.447444,0.77727,0.525783,0.57494,0.2914,0.09709,-0.127353,71,0.00099404,0.00397614,0.00035001,0.02325581,4.73333333,0.55555556,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,462,462,462,0.414137,0.728234,0.706301,0.575164,0.291337,0.080563,-0.116025,71,-0.01669817,0.02142407,0.00135564,0.07246377,2.94787986,0.53975265,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,785,785,785,0.441301,0.766714,0.722405,0.582402,0.291324,0.072117,-0.09853,71,0.00399002,0.01496259,0.00083594,0.08,6.59935897,0.38141026,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,5591,5592,5592,0.451202,0.794141,0.703468,0.584222,0.29125,0.081435,-0.120217,71,-0.00915522,0.01831045,0.00149461,0.2,2.20041322,0.5268595,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,2780,2780,2780,0.531722,0.909798,0.669786,0.588707,0.291104,0.059265,-0.106267,71,-0.00774135,0.01457195,0.00092999,0.03703704,3.2614841,0.51236749,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1552,1552,1552,0.375641,0.668429,0.490211,0.572893,0.291078,0.117298,-0.135131,71,-0.00361011,0.0284296,0.00212285,0.03125,4.8438061,0.59964093,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,6863,6864,6864,0.433493,0.756604,0.41372,0.590442,0.290962,0.076203,-0.099506,71,0.03254627,0.04097001,0.00230997,0.07246377,5.24006488,0.52108678,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,4549,4549,4549,0.342636,0.610944,0.353008,0.57154,0.290921,0.085148,-0.102244,71,0.00950441,0.04005431,0.00206535,0.07462687,2.3256262,0.41618497,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,125,125,125,0.401904,0.708218,0.653224,0.575681,0.290901,0.073907,-0.10127,71,-0.07900412,0.16810429,0.00908135,0.02857143,3.10672359,0.4680185,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,8896,8896,8896,0.355989,0.64397,0.452144,0.573961,0.290896,0.055083,-0.069682,71,-0.009525,0.02619376,0.00152513,0.07462687,3.65785997,0.57067371,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,7944,7944,7944,0.519853,0.906061,0.62349,0.58676,0.290794,0.082919,-0.090177,71,-0.00749064,0.0159176,0.0007583,0.03571429,4.95955882,0.42279412,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,8047,8047,8047,0.481641,0.839109,0.661894,0.587295,0.290728,0.085468,-0.108958,71,0.00330033,0.01269358,0.00109951,0.10144928,3.14716312,0.54521277,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,151,151,151,0.375512,0.670365,0.53703,0.573808,0.290723,0.057097,-0.07666,71,0.00098571,0.00492854,0.0004512,0.15151515,5.60526316,0.57017544,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,2207,2207,2207,0.452521,0.778029,0.419217,0.573559,0.290665,0.076847,-0.102674,71,0.01056169,0.0144023,0.00102777,0.10714286,2.67924528,0.47798742,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,7516,7516,7516,0.53782,0.936185,0.56347,0.584602,0.29052,0.08402,-0.091433,71,0.00413845,0.00940557,0.0007392,0.04615385,4.78163265,0.56938776,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,2012,2012,2012,0.485521,0.836375,0.46741,0.573479,0.290512,0.10345,-0.119022,71,0.0,0.01693321,0.00112623,0.125,2.10512129,0.45822102,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,2204,2204,2204,0.466563,0.808962,0.626588,0.578105,0.290496,0.058293,-0.089529,71,0.03105828,0.03156953,0.00135193,0.13043478,3.07611241,0.43969555,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,4556,4556,4556,0.46601,0.816174,0.605022,0.586515,0.290438,0.104512,-0.128131,71,-0.00320703,0.03646514,0.00217817,0.01492537,4.74064068,0.50250868,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,5418,5418,5418,0.248082,0.423128,0.422412,0.572044,0.290415,0.110614,-0.153255,71,-0.04916483,0.08036558,0.0045809,0.08823529,3.55374078,0.54373024,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,204,204,204,0.473386,0.82241,0.537599,0.574448,0.29036,0.08997,-0.107271,71,0.06769285,0.10919891,0.00624481,0.0,5.68755275,0.48405119,bewegungsbruch
rekopplungsnaehe->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,5369,5369,5369,0.345319,0.631388,0.368939,0.573231,0.290227,0.095589,-0.111681,71,-0.02818694,0.05346427,0.00186718,0.15151515,3.27932551,0.53445748,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,1782,1782,1782,0.511201,0.877855,0.679749,0.576557,0.289943,0.100945,-0.129257,71,-0.02267246,0.06319344,0.00265656,0.21311475,4.66061453,0.54608939,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,7671,7671,7671,0.322113,0.56499,0.26858,0.57385,0.289904,0.103538,-0.123858,71,0.04108872,0.05077205,0.0032032,0.05714286,2.43070127,0.47984539,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_1H_2K,kontrolliert_btc_2024_1h_test1_2000_BTCUSDT.csv,1687,1687,1687,0.433029,0.767463,0.668343,0.583895,0.289888,0.06512,-0.093952,71,0.04164908,0.08754637,0.0040824,0.02857143,4.01630778,0.4475659,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SOL_1H_2K,kontrolliert_sol_2024_1h_test1_2000_SOLUSDT.csv,213,213,213,0.477452,0.826037,0.679068,0.577605,0.289809,0.074485,-0.100697,71,0.10738479,0.18922821,0.0126174,0.05714286,3.81205329,0.46126136,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,XRP_5M_10K,kontrolliert_xrp_2024_5m_10k_XRPUSDT.csv,7861,7861,7861,0.522935,0.892998,0.485727,0.574347,0.289784,0.049231,-0.066624,71,-0.00037538,0.0106982,0.00056306,0.03225806,4.31392405,0.53924051,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,BTC_5M_2K,kontrolliert_btc_2024_5m_test1_2000_BTCUSDT.csv,766,766,766,0.474177,0.851396,0.439205,0.57882,0.289771,0.047985,-0.064574,71,0.00497174,0.03572744,0.00233762,0.02857143,3.68225828,0.53246616,bewegungsbruch
offene_variante->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,DOGE_5M_10K,kontrolliert_doge_2024_5m_10k_DOGEUSDT.csv,12,12,12,0.476174,0.820217,0.692624,0.578892,0.289726,0.094851,-0.131931,47,-0.00379634,0.01440375,0.00085287,0.15555556,3.0591716,0.53106509,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,NEG_STRESS_10K,kontrolliert_2023_negative_stress_10k_5m_SOLUSDT.csv,5238,5238,5238,0.485506,0.852469,0.393096,0.575542,0.289705,0.098441,-0.115662,71,0.01091062,0.03734788,0.00203909,0.04615385,2.87168759,0.48117155,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,SIDEWAYS_10K,kontrolliert_2026_sideways_10k_5m_SOLUSDT.csv,536,536,536,0.399161,0.705283,0.454054,0.575029,0.289603,0.089906,-0.123559,71,0.07907437,0.08352927,0.00319128,0.24637681,3.26575809,0.4456072,bewegungsbruch
zentrum_stabil->spannungsrand_kippnaehe->offene_variante,grenzphase_mit_entlastung,lastkontakt_entlastet,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,6301,6301,6301,0.462531,0.812375,0.552408,0.581384,0.289588,0.097985,-0.115868,71,-0.01663074,0.04096089,0.00249418,0.13846154,3.87713311,0.49061433,bewegungsbruch
