followhold_kind,world,data_file,rand_start_tick,follow_role,follow_duration,after_role,delta_follow_rekopplung,delta_follow_strain,rand_loudness,rand_intake,rand_sharpness,rand_rekopplung,rand_strain,raw_rows,raw_return,range_ratio,body_ratio,direction_consistency,expansion_ratio,break_ratio,movement_class,raw_shape_bucket
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,532,offene_variante,1,zentrum_stabil,0.074342,-0.097207,0.645111,0.367309,0.489087,0.582622,0.279008,71,-0.00587947,0.00783929,0.00058657,0.125,3.67241379,0.48850575,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,556,offene_variante,1,zentrum_stabil,0.022111,-0.040298,0.637676,0.364939,0.689766,0.592789,0.270577,71,-0.00294118,0.00539216,0.00045568,0.02325581,3.14556962,0.41772152,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,617,offene_variante,1,zentrum_stabil,0.091483,-0.105747,0.664554,0.387821,0.500052,0.593871,0.264651,71,0.00147493,0.00491642,0.000367,0.1,3.0212766,0.37588652,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,719,offene_variante,18,rekopplungsnaehe,0.069946,-0.097259,0.647517,0.363008,0.722702,0.592111,0.269592,71,-0.01668302,0.02109912,0.00087078,0.24137931,3.50872093,0.36627907,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,785,offene_variante,2,zentrum_stabil,0.072117,-0.09853,0.766714,0.441301,0.722405,0.582402,0.291324,71,0.00399002,0.01496259,0.00083594,0.08,6.59935897,0.38141026,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1024,offene_variante,4,zentrum_stabil,0.116706,-0.150507,0.802338,0.449868,0.417526,0.546096,0.32801,71,-0.00444444,0.00888889,0.0005286,0.08695652,6.85795455,0.43181818,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1314,offene_variante,3,zentrum_stabil,0.052158,-0.071302,0.558208,0.304889,0.471083,0.594762,0.261173,71,0.0049456,0.01285856,0.00060601,0.1372549,3.44242424,0.52727273,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1396,offene_variante,1,zentrum_stabil,0.083483,-0.078974,0.700809,0.398371,0.519893,0.603664,0.253468,71,-0.00098668,0.00592008,0.00047249,0.0,2.84,0.544,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1471,offene_variante,1,rekopplungsnaehe,0.016336,-0.022034,0.757265,0.453162,0.504358,0.597177,0.25708,71,-0.0009901,0.0029703,0.00025798,0.0,3.22727273,0.56060606,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1492,offene_variante,1,zentrum_stabil,0.095054,-0.098519,0.647739,0.37886,0.737566,0.602339,0.259839,71,0.0,0.00198118,0.00024416,0.05882353,3.22727273,0.53030303,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1623,offene_variante,4,zentrum_stabil,0.102132,-0.128799,0.836016,0.466827,0.533641,0.552641,0.320537,71,-0.00099108,0.00891972,0.00031407,0.02325581,12.19191919,0.45454545,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1669,offene_variante,1,zentrum_stabil,0.107229,-0.118734,0.788813,0.461152,0.587377,0.583888,0.279444,71,0.00148883,0.00496278,0.00029357,0.02439024,4.95348837,0.48837209,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1745,offene_variante,1,zentrum_stabil,0.087688,-0.108436,0.847577,0.484762,0.669206,0.554891,0.321208,71,0.0,0.00396629,0.00030725,0.05,6.45454545,0.66666667,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,1861,offene_variante,1,zentrum_stabil,0.09709,-0.127353,0.77727,0.447444,0.525783,0.57494,0.2914,71,0.00099354,0.00397417,0.00034284,0.02325581,4.68131868,0.53846154,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2124,offene_variante,1,rekopplungsnaehe,0.026548,-0.0434,0.497073,0.290121,0.425578,0.593112,0.264897,71,0.00099552,0.0099552,0.00079922,0.03571429,4.41777778,0.50666667,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2195,offene_variante,1,zentrum_stabil,0.05253,-0.084045,0.609778,0.345003,0.715525,0.610434,0.252549,71,0.00099453,0.00546992,0.00060932,0.07407407,2.9939759,0.52409639,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2650,offene_variante,3,rekopplungsnaehe,0.043056,-0.05489,0.739426,0.407804,0.440927,0.599273,0.261432,71,-0.00148662,0.00891972,0.00043273,0.1,5.50387597,0.48062016,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2686,offene_variante,1,rekopplungsnaehe,0.063719,-0.064118,0.589708,0.348146,0.449865,0.602898,0.250688,71,-0.0024777,0.0099108,0.0004746,0.20930233,5.49677419,0.43870968,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,2693,offene_variante,2,rekopplungsnaehe,0.106769,-0.118197,0.706016,0.395068,0.55062,0.571405,0.295636,71,-0.00198118,0.00643883,0.00043251,0.13636364,5.56862745,0.40522876,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3791,offene_variante,1,zentrum_stabil,0.118506,-0.107101,0.779716,0.459001,0.729541,0.581094,0.288178,71,0.00099206,0.00297619,0.00016767,0.04347826,4.53191489,0.5106383,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3816,offene_variante,2,rekopplungsnaehe,0.093393,-0.096917,0.805903,0.461404,0.507029,0.584918,0.277859,71,0.00198314,0.00297471,0.00030026,0.0625,3.49180328,0.70491803,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3855,offene_variante,1,zentrum_stabil,0.047004,-0.059058,0.443871,0.25178,0.390953,0.601692,0.252089,71,0.0009901,0.0049505,0.00044624,0.10344828,4.68867925,0.60377358,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3908,offene_variante,3,zentrum_stabil,0.091002,-0.112427,0.726139,0.414582,0.660774,0.573564,0.296525,71,0.00049554,0.00445986,0.00050252,0.06666667,3.46341463,0.58536585,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,3979,offene_variante,1,zentrum_stabil,0.087919,-0.112971,0.663394,0.388249,0.73566,0.59974,0.263469,71,0.00297324,0.00445986,0.00041877,0.02325581,3.46341463,0.48780488,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4072,offene_variante,1,rekopplungsnaehe,0.081917,-0.105941,0.73749,0.408686,0.536104,0.568981,0.299015,71,0.00543478,0.01185771,0.00048015,0.23076923,6.45454545,0.52272727,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4120,offene_variante,1,zentrum_stabil,0.008073,-0.057665,0.72026,0.405091,0.559018,0.629223,0.269543,71,0.0034398,0.00982801,0.00043603,0.07692308,6.12068966,0.54310345,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4128,offene_variante,1,zentrum_stabil,0.058372,-0.096272,0.7367,0.421368,0.700977,0.588491,0.282657,71,0.0024558,0.00982318,0.00041506,0.0,6.22807018,0.52631579,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4238,offene_variante,2,zentrum_stabil,0.04014,-0.064841,0.739622,0.415445,0.633237,0.591098,0.279695,71,-0.00146987,0.00783929,0.00043475,0.02702703,5.546875,0.4921875,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4297,offene_variante,3,rekopplungsnaehe,0.056407,-0.090112,0.771902,0.442452,0.696634,0.607246,0.265026,71,-0.0009828,0.01031941,0.00053985,0.03846154,4.3030303,0.47272727,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4643,offene_variante,1,rekopplungsnaehe,0.097604,-0.127638,0.75669,0.432906,0.657077,0.595958,0.274179,71,-0.00049554,0.00545094,0.00035595,0.07692308,4.97,0.51,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,4876,offene_variante,1,zentrum_stabil,0.114983,-0.138594,0.682755,0.388457,0.665517,0.581019,0.286837,71,0.002997,0.00549451,0.00042211,0.14285714,4.17647059,0.50420168,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,5639,offene_variante,2,rekopplungsnaehe,0.090777,-0.078298,0.866741,0.518827,0.490987,0.582383,0.277779,71,0.00099552,0.0024888,0.00037858,0.04347826,2.98947368,0.56842105,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,5802,offene_variante,1,zentrum_stabil,0.074357,-0.076001,0.767316,0.443668,0.513131,0.585508,0.276135,71,-0.00049677,0.00298063,0.00023089,0.12195122,5.16363636,0.6,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,6008,offene_variante,1,zentrum_stabil,0.082101,-0.081403,0.630667,0.364257,0.746992,0.606128,0.257209,71,-0.00049751,0.0039801,0.00045547,0.01960784,2.98319328,0.54621849,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7001,offene_variante,3,rekopplungsnaehe,0.067914,-0.072124,0.748019,0.431392,0.721355,0.58566,0.286085,71,0.0015,0.0065,0.00032394,0.04166667,4.08045977,0.52873563,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7223,offene_variante,1,zentrum_stabil,0.085216,-0.0776,0.87179,0.521846,0.490105,0.608676,0.251126,71,0.00099751,0.00498753,0.00028099,0.0,5.72580645,0.64516129,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7702,offene_variante,1,zentrum_stabil,0.118021,-0.135942,0.79138,0.450202,0.55554,0.55858,0.313393,71,0.0005,0.0035,0.0003662,0.1,4.22619048,0.61904762,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,7994,offene_variante,1,zentrum_stabil,0.090915,-0.084293,0.670731,0.391721,0.754461,0.598443,0.266505,71,0.0014985,0.004995,0.00033066,0.0,2.86868687,0.47474747,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,8421,offene_variante,1,zentrum_stabil,0.099793,-0.104185,0.670828,0.393655,0.742524,0.598894,0.263146,71,0.0,0.00398406,0.00023147,0.06666667,3.38095238,0.52380952,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,8764,offene_variante,1,zentrum_stabil,0.076178,-0.081078,0.691655,0.392837,0.520549,0.605759,0.250885,71,0.0,0.00248016,0.0003074,0.02325581,3.19101124,0.49438202,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,8880,offene_variante,5,zentrum_stabil,0.050345,-0.070073,0.653627,0.357849,0.678009,0.595925,0.264702,71,-0.00492368,0.01033973,0.00055478,0.04,6.49673203,0.52287582,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,8927,offene_variante,1,rekopplungsnaehe,0.035216,-0.077795,0.743946,0.424981,0.572322,0.622017,0.273918,71,0.00545364,0.00793257,0.00036311,0.15555556,5.34408602,0.55913978,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9110,offene_variante,1,rekopplungsnaehe,0.080448,-0.107646,0.636864,0.363038,0.413168,0.60517,0.263757,71,0.00792079,0.01336634,0.00046019,0.29166667,4.17647059,0.48529412,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9273,offene_variante,1,zentrum_stabil,0.060124,-0.041585,0.788746,0.476907,0.581351,0.615709,0.252404,71,0.0009828,0.0034398,0.00025608,0.03703704,5.29850746,0.55223881,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9285,offene_variante,1,zentrum_stabil,0.0004,-0.049929,0.775405,0.468903,0.582951,0.650676,0.25031,71,-0.00098232,0.00294695,0.00025596,0.03703704,5.91666667,0.61666667,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9637,offene_variante,1,zentrum_stabil,0.02799,-0.069164,0.854808,0.500762,0.699895,0.625773,0.276502,71,0.00098863,0.00346021,0.00030634,0.02222222,3.68831169,0.57142857,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9697,offene_variante,1,zentrum_stabil,0.064541,-0.076678,0.816031,0.460198,0.543792,0.580777,0.289285,71,-0.00197433,0.01382034,0.00048663,0.08695652,12.99346405,0.45751634,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9811,offene_variante,1,zentrum_stabil,0.044309,-0.117435,0.835483,0.492468,0.72289,0.628089,0.281822,71,0.0,0.00247647,0.00016742,0.12,5.60526316,0.63157895,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9828,offene_variante,3,zentrum_stabil,0.100859,-0.091615,0.814745,0.492507,0.578231,0.577582,0.286073,71,0.00049529,0.00247647,0.00018138,0.07692308,5.46153846,0.66666667,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9841,offene_variante,2,zentrum_stabil,0.086458,-0.094674,0.88291,0.520923,0.717188,0.569642,0.302927,71,0.0,0.00198216,0.00018147,0.08333333,6.26470588,0.76470588,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9853,offene_variante,5,zentrum_stabil,0.072444,-0.066768,0.821902,0.496801,0.577372,0.603522,0.261258,71,-0.0004948,0.00197922,0.00019513,0.13043478,5.60526316,0.73684211,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9880,offene_variante,2,zentrum_stabil,0.082278,-0.070007,0.760255,0.444014,0.711139,0.617074,0.250405,71,0.00148662,0.00198216,0.00021636,0.08333333,5.07142857,0.73809524,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9916,offene_variante,1,zentrum_stabil,0.038322,-0.028321,0.872681,0.522417,0.490605,0.603608,0.266045,71,0.0009901,0.0019802,0.00016734,0.0625,6.45454545,0.54545455,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,PAXG_5M_10K,kontrolliert_paxg_2024_5m_10k_PAXGUSDT.csv,9971,offene_variante,2,zentrum_stabil,0.062877,-0.063627,0.824616,0.485953,0.724225,0.605463,0.262977,65,-0.00098961,0.00395844,0.00028927,0.0,4.0625,0.59375,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,24,offene_variante,10,rekopplungsnaehe,0.069187,-0.091595,0.602955,0.343621,0.627213,0.598079,0.255595,59,0.00570175,0.01710526,0.00136783,0.09433962,1.89304813,0.49197861,gemischte_rohwelt,gemischte_rohwelt
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,66,offene_variante,8,rekopplungsnaehe,0.090915,-0.125171,0.873427,0.500009,0.538499,0.570905,0.299878,71,0.01709776,0.03024989,0.00149428,0.04761905,3.62244898,0.49387755,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,198,offene_variante,1,rekopplungsnaehe,0.121496,-0.155264,0.73033,0.414332,0.533263,0.568955,0.297429,71,-0.00515243,0.03735509,0.00171748,0.01587302,2.91940789,0.46710526,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,210,offene_variante,5,rekopplungsnaehe,0.079896,-0.108243,0.779884,0.440317,0.544829,0.586418,0.27911,71,-0.00255973,0.04266212,0.00202495,0.0,2.5988287,0.49341142,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,284,offene_variante,2,zentrum_stabil,0.068237,-0.079694,0.570856,0.322609,0.526652,0.601524,0.252104,71,0.0029838,0.01832907,0.00156695,0.01639344,4.8065764,0.50483559,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,307,offene_variante,4,rekopplungsnaehe,0.091261,-0.126303,0.91652,0.52049,0.622283,0.557903,0.324192,71,0.00084854,0.0199406,0.00141622,0.04918033,5.05081301,0.48170732,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,386,offene_variante,3,zentrum_stabil,0.065321,-0.086912,0.724822,0.414986,0.344077,0.559566,0.31098,71,-0.00084926,0.03524416,0.00220687,0.15151515,6.47595357,0.6119403,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,410,offene_variante,2,zentrum_stabil,0.088142,-0.109081,0.596798,0.34157,0.694629,0.600497,0.257831,71,0.00381356,0.03305085,0.0022022,0.13846154,6.37030995,0.60195759,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,653,offene_variante,2,zentrum_stabil,0.114683,-0.153883,0.90037,0.524068,0.708463,0.557359,0.322033,71,0.00429738,0.01976794,0.00115606,0.01587302,3.22727273,0.51069519,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,690,offene_variante,2,zentrum_stabil,0.08774,-0.092969,0.705871,0.410331,0.676043,0.601865,0.256194,71,-0.00510204,0.01870748,0.00107191,0.06666667,2.78067885,0.46736292,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,954,offene_variante,1,zentrum_stabil,0.08172,-0.076664,0.761315,0.45108,0.510229,0.593867,0.265462,71,0.00302506,0.01210026,0.00092517,0.11864407,2.9939759,0.45783133,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1000,offene_variante,4,rekopplungsnaehe,0.102961,-0.136208,0.880077,0.506445,0.698698,0.55055,0.326443,71,-0.03612903,0.05677419,0.00135696,0.17460317,6.60465116,0.47357294,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1014,offene_variante,1,zentrum_stabil,0.110148,-0.148151,0.792954,0.454071,0.629064,0.562794,0.308247,71,-0.05068729,0.0532646,0.00145201,0.23809524,5.83925234,0.44859813,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1029,offene_variante,3,zentrum_stabil,0.075562,-0.101118,0.725963,0.407651,0.644823,0.571084,0.297414,71,-0.04351573,0.051271,0.0017234,0.17460317,5.19800333,0.47254576,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1112,offene_variante,6,zentrum_stabil,0.071206,-0.078101,0.484293,0.262194,0.605547,0.600927,0.251716,71,-0.00493716,0.03770197,0.00185855,0.04918033,4.48918469,0.48918469,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1235,offene_variante,2,rekopplungsnaehe,0.055948,-0.070049,0.753255,0.428848,0.710712,0.585688,0.288193,71,0.00271248,0.01672694,0.00131167,0.03225806,3.15555556,0.50864198,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1370,offene_variante,2,rekopplungsnaehe,0.079968,-0.092877,0.654185,0.36933,0.723711,0.600112,0.265171,71,-0.01217862,0.02976996,0.00162,0.11864407,2.56952381,0.48571429,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1464,offene_variante,1,zentrum_stabil,0.101503,-0.107841,0.858534,0.499696,0.646102,0.594106,0.277026,71,0.01507538,0.02238465,0.00120963,0.04761905,2.48787062,0.50673854,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1522,offene_variante,3,zentrum_stabil,0.086004,-0.099173,0.421839,0.234611,0.530781,0.597842,0.2605,71,0.00271003,0.02845528,0.00208659,0.01538462,5.05243446,0.61423221,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1545,offene_variante,1,zentrum_stabil,0.026769,-0.037393,0.809113,0.463634,0.506874,0.584469,0.278177,71,-0.00855086,0.02835284,0.00212979,0.09375,4.88768116,0.60869565,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1552,offene_variante,1,rekopplungsnaehe,0.117298,-0.135131,0.668429,0.375641,0.490211,0.572893,0.291078,71,-0.00361011,0.0284296,0.00212285,0.03125,4.8438061,0.59964093,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1591,offene_variante,1,rekopplungsnaehe,0.071606,-0.091688,0.827168,0.469335,0.465765,0.583698,0.280705,71,0.00451875,0.02123814,0.00138108,0.03030303,3.05895692,0.49206349,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1651,offene_variante,1,rekopplungsnaehe,0.067473,-0.090601,0.689597,0.39143,0.544035,0.604689,0.253306,71,-0.01571621,0.02065559,0.00135343,0.12121212,3.01116071,0.47767857,bewegungsbruch,bewegungsbruch
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1795,offene_variante,4,rekopplungsnaehe,0.068843,-0.088506,0.798641,0.456474,0.642141,0.585913,0.285632,71,-0.01046882,0.0254893,0.00123728,0.08196721,4.08900524,0.5052356,bewegungsbruch,starker_bruchimpuls
offene_variante_entlastend_gehalten,POS_EXPANSION_10K,kontrolliert_2023_positive_expansion_10k_5m_SOLUSDT.csv,1883,offene_variante,1,zentrum_stabil,0.045539,-0.05714,0.76345,0.441262,0.608153,0.587332,0.273731,71,-0.01652134,0.0316659,0.00133153,0.09677419,4.1459854,0.50121655,bewegungsbruch,starker_bruchimpuls
