world,block_index,base_sequence,adapted_lage,base_zentrum,base_rand,base_rekopplung,base_strain,adapted_zentrum,adapted_rand,adapted_rekopplung,adapted_strain
BTC_2025_5M_FULL,74,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.72,0.01,0.708634,0.153557,0.73,0.0,0.709842,0.151834
BTC_2025_5M_FULL,75,lauter_feldkontakt->offen_suchend,offen_suchend,0.58,0.0,0.706229,0.155552,0.59,0.0,0.707581,0.153756
BTC_2025_5M_FULL,76,offen_suchend->offen_suchend,offen_suchend,0.56,0.0,0.705768,0.155778,0.57,0.0,0.707283,0.153861
BTC_2025_5M_FULL,77,offen_suchend->normale_weltspannung,normale_weltspannung,0.7,0.0,0.710487,0.150429,0.7,0.0,0.711268,0.149493
BTC_2025_5M_FULL,78,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.82,0.0,0.714871,0.144556,0.83,0.0,0.715244,0.144026
BTC_2025_5M_FULL,79,ruhig_zentrumsnah->offen_suchend,offen_suchend,0.68,0.0,0.710946,0.149923,0.69,0.0,0.7121,0.148368
BTC_2025_5M_FULL,80,offen_suchend->normale_weltspannung,normale_weltspannung,0.76,0.01,0.713722,0.146944,0.76,0.0,0.714348,0.1461
BTC_2025_5M_FULL,81,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.81,0.01,0.713027,0.147653,0.83,0.0,0.713634,0.146801
BTC_2025_5M_FULL,82,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7,0.01,0.710386,0.151308,0.72,0.01,0.711601,0.149661
BTC_2025_5M_FULL,83,normale_weltspannung->offen_suchend,offen_suchend,0.65,0.0,0.709989,0.151435,0.65,0.0,0.710715,0.150478
BTC_2025_5M_FULL,84,offen_suchend->normale_weltspannung,normale_weltspannung,0.78,0.0,0.711698,0.149455,0.78,0.0,0.71232,0.148601
BTC_2025_5M_FULL,85,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.79,0.0,0.714265,0.145803,0.79,0.0,0.714906,0.14494
BTC_2025_5M_FULL,86,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.0,0.713247,0.14781,0.78,0.0,0.713893,0.146908
BTC_2025_5M_FULL,87,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.86,0.0,0.715448,0.144318,0.86,0.0,0.71577,0.143878
BTC_2025_5M_FULL,88,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.73,0.0,0.710482,0.150064,0.73,0.0,0.711394,0.148821
BTC_2025_5M_FULL,89,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.82,0.0,0.713989,0.146605,0.82,0.0,0.714611,0.14575
BTC_2025_5M_FULL,90,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.81,0.0,0.715893,0.143825,0.81,0.0,0.716412,0.143082
BTC_2025_5M_FULL,91,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.79,0.0,0.711367,0.149565,0.79,0.0,0.711882,0.148843
BTC_2025_5M_FULL,92,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.78,0.0,0.713595,0.145689,0.78,0.0,0.714142,0.144932
BTC_2025_5M_FULL,93,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.74,0.0,0.711969,0.148617,0.74,0.0,0.71297,0.147263
BTC_2025_5M_FULL,94,normale_weltspannung->leise_duenn,leise_duenn,0.66,0.0,0.710249,0.149743,0.66,0.0,0.711113,0.148652
BTC_2025_5M_FULL,95,leise_duenn->offen_suchend,offen_suchend,0.56,0.01,0.702158,0.160406,0.56,0.0,0.703758,0.158342
BTC_2025_5M_FULL,96,offen_suchend->offen_suchend,offen_suchend,0.66,0.01,0.706315,0.155086,0.66,0.01,0.707582,0.153492
BTC_2025_5M_FULL,97,offen_suchend->offen_suchend,offen_suchend,0.68,0.0,0.710274,0.150462,0.69,0.0,0.711494,0.148824
BTC_2025_5M_FULL,98,offen_suchend->leise_duenn,leise_duenn,0.77,0.01,0.712524,0.147207,0.77,0.01,0.713285,0.146212
BTC_2025_5M_FULL,99,leise_duenn->offen_suchend,offen_suchend,0.64,0.01,0.708188,0.153073,0.64,0.0,0.709748,0.150904
BTC_2024_5M_TEST,1,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.77,0.0,0.71477,0.144801,0.78,0.0,0.71539,0.143954
BTC_2024_5M_TEST,2,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.01,0.710432,0.151442,0.75,0.0,0.711121,0.150467
BTC_2024_5M_TEST,3,normale_weltspannung->offen_suchend,leise_duenn,0.68,0.0,0.711024,0.149402,0.71,0.0,0.712172,0.147864
BTC_2024_5M_TEST,4,offen_suchend->offen_suchend,offen_suchend,0.62,0.0,0.709622,0.151159,0.63,0.0,0.710559,0.149965
BTC_2024_5M_TEST,5,offen_suchend->normale_weltspannung,normale_weltspannung,0.73,0.0,0.710404,0.150528,0.74,0.0,0.711131,0.14959
BTC_2024_5M_TEST,6,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.79,0.01,0.71358,0.146438,0.79,0.01,0.714208,0.145588
BTC_2024_5M_TEST,7,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.44,0.02,0.694735,0.170246,0.44,0.01,0.697429,0.16651
BTC_2024_5M_TEST,8,randlastige_sinneslage->offen_suchend,offen_suchend,0.7,0.01,0.70606,0.156787,0.71,0.01,0.707634,0.154566
BTC_2024_5M_TEST,9,offen_suchend->offen_suchend,normale_weltspannung,0.68,0.0,0.710433,0.150332,0.73,0.0,0.711765,0.148487
BTC_2024_5M_TEST,10,offen_suchend->offen_suchend,offen_suchend,0.67,0.0,0.709056,0.152235,0.68,0.0,0.710233,0.150645
BTC_2024_5M_TEST,11,offen_suchend->randlastige_sinneslage,randlastige_sinneslage,0.6,0.03,0.702928,0.161028,0.61,0.02,0.704974,0.158089
BTC_2024_5M_TEST,12,randlastige_sinneslage->randlastige_sinneslage,randlastige_sinneslage,0.72,0.02,0.710405,0.150401,0.72,0.02,0.711188,0.149344
BTC_2024_5M_TEST,13,randlastige_sinneslage->offen_suchend,offen_suchend,0.64,0.0,0.707386,0.154727,0.65,0.0,0.708685,0.15298
BTC_2024_5M_TEST,14,offen_suchend->randlastige_sinneslage,normale_weltspannung,0.74,0.02,0.712055,0.14894,0.74,0.01,0.712933,0.147728
BTC_2024_5M_TEST,15,randlastige_sinneslage->ruhig_zentrumsnah,ruhig_zentrumsnah,0.85,0.0,0.716451,0.14271,0.88,0.0,0.716997,0.141951
BTC_2024_5M_TEST,16,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.8,0.0,0.712168,0.148653,0.81,0.0,0.713327,0.147008
BTC_2024_5M_TEST,17,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.75,0.01,0.710684,0.150656,0.75,0.0,0.711768,0.149091
BTC_2024_5M_TEST,18,lauter_feldkontakt->ruhig_zentrumsnah,ruhig_zentrumsnah,0.82,0.0,0.715426,0.144175,0.82,0.0,0.716045,0.143285
BTC_2024_5M_TEST,19,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.75,0.01,0.711908,0.149168,0.76,0.01,0.712386,0.148499
BTC_2025_5M_TEST,1,lauter_feldkontakt->lauter_feldkontakt,offen_suchend,0.64,0.01,0.706242,0.156738,0.65,0.01,0.707321,0.155245
BTC_2025_5M_TEST,2,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.73,0.0,0.71067,0.150044,0.73,0.0,0.711672,0.148616
BTC_2025_5M_TEST,3,normale_weltspannung->offen_suchend,offen_suchend,0.68,0.0,0.709408,0.152493,0.68,0.0,0.710099,0.15151
BTC_2025_5M_TEST,4,offen_suchend->randlastige_sinneslage,offen_suchend,0.57,0.02,0.704251,0.157859,0.58,0.01,0.70595,0.15563
BTC_2025_5M_TEST,5,randlastige_sinneslage->offen_suchend,offen_suchend,0.64,0.0,0.70893,0.151713,0.65,0.0,0.709952,0.150342
BTC_2025_5M_TEST,6,offen_suchend->normale_weltspannung,ruhig_zentrumsnah,0.79,0.0,0.714285,0.145518,0.79,0.0,0.715014,0.144501
BTC_2025_5M_TEST,7,normale_weltspannung->offen_suchend,normale_weltspannung,0.72,0.0,0.708867,0.152376,0.72,0.0,0.70993,0.150918
BTC_2025_5M_TEST,8,offen_suchend->normale_weltspannung,normale_weltspannung,0.82,0.0,0.712555,0.148322,0.82,0.0,0.712983,0.147753
BTC_2025_5M_TEST,9,normale_weltspannung->randlastige_sinneslage,randlastige_sinneslage,0.78,0.02,0.712556,0.148176,0.78,0.02,0.713166,0.147311
BTC_2025_5M_TEST,10,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.78,0.01,0.712574,0.148546,0.78,0.01,0.713139,0.147742
BTC_2025_5M_TEST,11,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.74,0.01,0.712684,0.148508,0.74,0.01,0.713401,0.147494
BTC_2025_5M_TEST,12,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.77,0.01,0.711339,0.150138,0.77,0.01,0.712198,0.148952
BTC_2025_5M_TEST,13,lauter_feldkontakt->randlastige_sinneslage,normale_weltspannung,0.73,0.02,0.708292,0.154018,0.75,0.01,0.709663,0.152044
BTC_2025_5M_TEST,14,randlastige_sinneslage->randlastige_sinneslage,normale_weltspannung,0.7,0.02,0.7082,0.154128,0.72,0.01,0.709232,0.15268
BTC_2025_5M_TEST,15,randlastige_sinneslage->offen_suchend,offen_suchend,0.67,0.0,0.711263,0.150015,0.68,0.0,0.711787,0.149332
BTC_2025_5M_TEST,16,offen_suchend->offen_suchend,offen_suchend,0.59,0.01,0.7037,0.157869,0.59,0.0,0.705378,0.155581
BTC_2025_5M_TEST,17,offen_suchend->normale_weltspannung,normale_weltspannung,0.72,0.0,0.711563,0.149007,0.74,0.0,0.712551,0.147652
BTC_2025_5M_TEST,18,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.0,0.709845,0.151844,0.74,0.0,0.710806,0.150511
BTC_2025_5M_TEST,19,normale_weltspannung->offen_suchend,leise_duenn,0.61,0.01,0.70623,0.154296,0.61,0.0,0.707818,0.152219
BTC_2024_5M_QUIET,1,normale_weltspannung->leise_scharf_duenn,leise_scharf_duenn,0.8,0.0,0.713075,0.147146,0.81,0.0,0.713338,0.146827
BTC_2024_5M_QUIET,2,leise_scharf_duenn->leise_duenn,leise_scharf_duenn,0.71,0.0,0.711804,0.148961,0.71,0.0,0.712916,0.147492
BTC_2024_5M_QUIET,3,leise_duenn->offen_suchend,offen_suchend,0.6,0.01,0.707223,0.155131,0.6,0.01,0.708803,0.152949
BTC_2024_5M_QUIET,4,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.715597,0.14378,0.83,0.0,0.715937,0.143322
BTC_2024_5M_QUIET,5,ruhig_zentrumsnah->offen_suchend,leise_duenn,0.65,0.01,0.708752,0.152119,0.65,0.01,0.710284,0.150023
BTC_2024_5M_QUIET,6,offen_suchend->offen_suchend,offen_suchend,0.65,0.01,0.707133,0.154134,0.65,0.0,0.708609,0.152173
BTC_2024_5M_QUIET,7,offen_suchend->normale_weltspannung,normale_weltspannung,0.71,0.0,0.71047,0.151025,0.72,0.0,0.711297,0.149961
BTC_2024_5M_QUIET,8,normale_weltspannung->offen_suchend,normale_weltspannung,0.69,0.0,0.708513,0.152908,0.7,0.0,0.709441,0.151711
BTC_2024_5M_QUIET,9,offen_suchend->normale_weltspannung,ruhig_zentrumsnah,0.83,0.0,0.71475,0.145123,0.83,0.0,0.715303,0.144339
BTC_2024_5M_QUIET,10,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.78,0.0,0.711587,0.14952,0.78,0.0,0.71199,0.148956
BTC_2024_5M_QUIET,11,lauter_feldkontakt->ruhig_zentrumsnah,ruhig_zentrumsnah,0.8,0.01,0.715838,0.143853,0.81,0.0,0.716316,0.143206
BTC_2024_5M_QUIET,12,ruhig_zentrumsnah->randlastige_sinneslage,lauter_feldkontakt,0.78,0.02,0.712945,0.148351,0.79,0.0,0.713927,0.146921
BTC_2024_5M_QUIET,13,randlastige_sinneslage->lauter_feldkontakt,normale_weltspannung,0.77,0.01,0.713484,0.147809,0.78,0.0,0.714303,0.146656
BTC_2024_5M_QUIET,14,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.79,0.01,0.71428,0.146198,0.79,0.0,0.715025,0.145119
BTC_2024_5M_QUIET,15,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.78,0.02,0.713907,0.146388,0.79,0.01,0.714777,0.145177
BTC_2024_5M_QUIET,16,randlastige_sinneslage->randlastige_sinneslage,normale_weltspannung,0.72,0.02,0.709903,0.151676,0.72,0.01,0.711059,0.150049
BTC_2024_5M_QUIET,17,randlastige_sinneslage->offen_suchend,offen_suchend,0.58,0.01,0.705706,0.156904,0.6,0.01,0.707213,0.154835
BTC_2024_5M_QUIET,18,offen_suchend->offen_suchend,offen_suchend,0.58,0.01,0.705155,0.15814,0.59,0.0,0.706853,0.155797
BTC_2024_5M_QUIET,19,offen_suchend->offen_suchend,offen_suchend,0.61,0.0,0.707466,0.154351,0.62,0.0,0.708961,0.152436
BTC_2024_5M_QUIET,20,offen_suchend->leise_duenn,leise_duenn,0.66,0.01,0.708294,0.152325,0.68,0.0,0.709353,0.150947
BTC_2024_5M_QUIET,21,leise_duenn->normale_weltspannung,normale_weltspannung,0.79,0.01,0.712468,0.148235,0.79,0.0,0.713104,0.147398
BTC_2024_5M_QUIET,22,normale_weltspannung->offen_suchend,offen_suchend,0.58,0.0,0.705855,0.156189,0.59,0.0,0.707547,0.153988
BTC_2024_5M_QUIET,23,offen_suchend->offen_suchend,offen_suchend,0.63,0.0,0.708621,0.153356,0.65,0.0,0.709443,0.152267
BTC_2024_5M_QUIET,24,offen_suchend->offen_suchend,normale_weltspannung,0.68,0.01,0.709938,0.151943,0.7,0.01,0.711008,0.150484
BTC_2024_5M_QUIET,25,offen_suchend->offen_suchend,offen_suchend,0.65,0.0,0.709918,0.1512,0.66,0.0,0.711067,0.149691
BTC_2024_5M_QUIET,26,offen_suchend->normale_weltspannung,leise_duenn,0.75,0.0,0.711918,0.148229,0.76,0.0,0.712759,0.14714
BTC_2024_5M_QUIET,27,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.01,0.713114,0.147414,0.76,0.01,0.713979,0.146196
BTC_2024_5M_QUIET,28,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.65,0.02,0.706409,0.155601,0.66,0.0,0.707714,0.153868
BTC_2024_5M_QUIET,29,randlastige_sinneslage->offen_suchend,normale_weltspannung,0.69,0.01,0.709897,0.152039,0.7,0.0,0.711167,0.150322
BTC_2024_5M_QUIET,30,offen_suchend->lauter_feldkontakt,lauter_feldkontakt,0.76,0.01,0.712803,0.148146,0.76,0.0,0.713622,0.146961
BTC_2024_5M_QUIET,31,lauter_feldkontakt->randlastige_sinneslage,normale_weltspannung,0.78,0.02,0.71137,0.14884,0.78,0.01,0.712143,0.147708
BTC_2024_5M_QUIET,32,randlastige_sinneslage->lauter_feldkontakt,lauter_feldkontakt,0.74,0.0,0.710933,0.150209,0.75,0.0,0.711857,0.148892
BTC_2024_5M_QUIET,33,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.71,0.0,0.712316,0.14873,0.71,0.0,0.712918,0.147876
BTC_2024_5M_QUIET,34,lauter_feldkontakt->randlastige_sinneslage,offen_suchend,0.64,0.02,0.70619,0.156722,0.65,0.01,0.707542,0.15489
BTC_2024_5M_QUIET,35,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.71,0.01,0.711233,0.150675,0.71,0.0,0.712257,0.149205
BTC_2024_5M_QUIET,36,normale_weltspannung->offen_suchend,offen_suchend,0.67,0.0,0.71129,0.149664,0.67,0.0,0.712113,0.148563
BTC_2024_5M_QUIET,37,offen_suchend->offen_suchend,offen_suchend,0.54,0.0,0.705399,0.157193,0.54,0.0,0.706743,0.155463
BTC_2024_5M_QUIET,38,offen_suchend->lauter_feldkontakt,normale_weltspannung,0.7,0.01,0.709599,0.152861,0.72,0.0,0.710482,0.151631
BTC_2024_5M_QUIET,39,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.72,0.0,0.709349,0.152564,0.72,0.0,0.710375,0.151131
BTC_2024_5M_STRESS,1,lauter_feldkontakt->randlastige_sinneslage,lauter_feldkontakt,0.6,0.03,0.702187,0.162678,0.63,0.0,0.703958,0.160143
BTC_2024_5M_STRESS,2,randlastige_sinneslage->lauter_feldkontakt,lauter_feldkontakt,0.8,0.01,0.713169,0.147496,0.81,0.0,0.714038,0.146259
BTC_2024_5M_STRESS,3,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.75,0.0,0.712102,0.149001,0.77,0.0,0.712637,0.148232
BTC_2024_5M_STRESS,4,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.74,0.01,0.710266,0.151403,0.75,0.0,0.711567,0.149536
BTC_2024_5M_STRESS,5,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.82,0.0,0.714161,0.145933,0.82,0.0,0.71441,0.145607
BTC_2024_5M_STRESS,6,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.7,0.01,0.709958,0.15244,0.71,0.0,0.710635,0.151479
BTC_2024_5M_STRESS,7,lauter_feldkontakt->lauter_feldkontakt,normale_weltspannung,0.78,0.01,0.711724,0.150087,0.8,0.01,0.712391,0.149154
BTC_2024_5M_STRESS,8,lauter_feldkontakt->ruhig_zentrumsnah,ruhig_zentrumsnah,0.93,0.0,0.717998,0.140582,0.93,0.0,0.718344,0.140087
BTC_2024_5M_STRESS,9,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.74,0.0,0.712027,0.149089,0.75,0.0,0.712529,0.148395
BTC_2024_5M_STRESS,10,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.7,0.0,0.708183,0.154284,0.7,0.0,0.709241,0.152791
BTC_2024_5M_STRESS,11,lauter_feldkontakt->lauter_feldkontakt,normale_weltspannung,0.8,0.0,0.713957,0.146888,0.8,0.0,0.714286,0.146416
BTC_2024_5M_STRESS,12,lauter_feldkontakt->randlastige_sinneslage,lauter_feldkontakt,0.76,0.02,0.7115,0.150507,0.76,0.01,0.711967,0.149842
BTC_2024_5M_STRESS,13,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.77,0.0,0.711909,0.148398,0.77,0.0,0.712654,0.147364
BTC_2024_5M_STRESS,14,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.82,0.0,0.714551,0.145959,0.82,0.0,0.715,0.145319
BTC_2024_5M_STRESS,15,normale_weltspannung->offen_suchend,offen_suchend,0.68,0.0,0.71198,0.149071,0.68,0.0,0.712808,0.147933
BTC_2024_5M_STRESS,16,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.716433,0.143337,0.85,0.0,0.716976,0.142583
BTC_2024_5M_STRESS,17,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.76,0.01,0.710974,0.150204,0.77,0.01,0.711683,0.149261
BTC_2024_5M_STRESS,18,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.01,0.710668,0.150813,0.75,0.01,0.711521,0.149619
BTC_2024_5M_STRESS,19,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.0,0.713672,0.14698,0.75,0.0,0.714371,0.146011
BTC_2024_5M_STRESS,20,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.89,0.0,0.718435,0.140124,0.89,0.0,0.718779,0.139646
BTC_2024_5M_STRESS,21,ruhig_zentrumsnah->lauter_feldkontakt,offen_suchend,0.6,0.0,0.706194,0.156266,0.61,0.0,0.707551,0.15442
BTC_2024_5M_STRESS,22,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.74,0.0,0.712038,0.149352,0.76,0.0,0.712723,0.148402
BTC_2024_5M_STRESS,23,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.79,0.0,0.714762,0.145256,0.8,0.0,0.715501,0.144182
BTC_2024_5M_STRESS,24,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.7,0.01,0.70943,0.152002,0.7,0.0,0.71044,0.150596
BTC_2024_5M_STRESS,25,normale_weltspannung->offen_suchend,offen_suchend,0.53,0.0,0.699414,0.16237,0.54,0.0,0.700753,0.160688
BTC_2024_5M_STRESS,26,offen_suchend->randlastige_sinneslage,offen_suchend,0.53,0.02,0.699114,0.162602,0.53,0.01,0.700794,0.160295
BTC_2024_5M_STRESS,27,randlastige_sinneslage->offen_suchend,offen_suchend,0.61,0.0,0.706278,0.154835,0.63,0.0,0.707506,0.15325
BTC_2024_5M_STRESS,28,offen_suchend->normale_weltspannung,leise_scharf_duenn,0.81,0.0,0.713131,0.146794,0.81,0.0,0.713619,0.146172
BTC_2024_5M_STRESS,29,normale_weltspannung->leise_duenn,leise_duenn,0.69,0.0,0.710128,0.150056,0.69,0.0,0.711201,0.148671
BTC_2024_5M_STRESS,30,leise_duenn->offen_suchend,leise_duenn,0.69,0.0,0.710986,0.149487,0.7,0.0,0.712299,0.14778
BTC_2024_5M_STRESS,31,offen_suchend->normale_weltspannung,leise_scharf_duenn,0.83,0.01,0.713108,0.147187,0.84,0.0,0.713769,0.146265
BTC_2024_5M_STRESS,32,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.71,0.0,0.711437,0.149452,0.74,0.0,0.712572,0.147895
BTC_2024_5M_STRESS,33,normale_weltspannung->randlastige_sinneslage,offen_suchend,0.65,0.03,0.70651,0.155944,0.65,0.01,0.707919,0.153976
BTC_2024_5M_STRESS,34,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.78,0.0,0.713304,0.146867,0.79,0.0,0.714078,0.145781
BTC_2024_5M_STRESS,35,normale_weltspannung->offen_suchend,offen_suchend,0.68,0.01,0.707853,0.15491,0.68,0.01,0.708875,0.153486
BTC_2024_5M_STRESS,36,offen_suchend->offen_suchend,normale_weltspannung,0.71,0.01,0.708961,0.153309,0.73,0.01,0.71003,0.151811
BTC_2024_5M_STRESS,37,offen_suchend->normale_weltspannung,normale_weltspannung,0.77,0.01,0.712616,0.148171,0.77,0.0,0.713582,0.146821
BTC_2024_5M_STRESS,38,normale_weltspannung->offen_suchend,offen_suchend,0.64,0.0,0.70704,0.15514,0.64,0.0,0.708488,0.15313
BTC_2024_5M_STRESS,39,offen_suchend->randlastige_sinneslage,lauter_feldkontakt,0.64,0.02,0.707688,0.15501,0.65,0.0,0.708882,0.153374
BTC_2025_5M_QUIET,1,leise_duenn->offen_suchend,offen_suchend,0.68,0.01,0.708562,0.152559,0.68,0.0,0.709612,0.151217
BTC_2025_5M_QUIET,2,offen_suchend->leise_duenn,leise_duenn,0.73,0.0,0.71207,0.147684,0.74,0.0,0.712844,0.146687
BTC_2025_5M_QUIET,3,leise_duenn->leise_duenn,ruhig_zentrumsnah,0.82,0.01,0.713881,0.145949,0.83,0.0,0.7149,0.144562
BTC_2025_5M_QUIET,4,leise_duenn->leise_duenn,leise_duenn,0.77,0.0,0.712598,0.145815,0.77,0.0,0.71313,0.145144
BTC_2025_5M_QUIET,5,leise_duenn->normale_weltspannung,normale_weltspannung,0.73,0.0,0.710041,0.150618,0.73,0.0,0.710942,0.14947
BTC_2025_5M_QUIET,6,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.8,0.0,0.714952,0.144705,0.81,0.0,0.715376,0.144139
BTC_2025_5M_QUIET,7,ruhig_zentrumsnah->offen_suchend,offen_suchend,0.67,0.01,0.707563,0.153368,0.67,0.0,0.708813,0.151698
BTC_2025_5M_QUIET,8,offen_suchend->normale_weltspannung,normale_weltspannung,0.82,0.0,0.713489,0.147071,0.82,0.0,0.71408,0.146248
BTC_2025_5M_QUIET,9,normale_weltspannung->randlastige_sinneslage,lauter_feldkontakt,0.76,0.02,0.710477,0.151859,0.76,0.0,0.711515,0.150353
BTC_2025_5M_QUIET,10,randlastige_sinneslage->randlastige_sinneslage,lauter_feldkontakt,0.7,0.02,0.707283,0.156637,0.7,0.0,0.708498,0.154868
BTC_2025_5M_QUIET,11,randlastige_sinneslage->lauter_feldkontakt,lauter_feldkontakt,0.76,0.0,0.712294,0.149567,0.76,0.0,0.712717,0.148961
BTC_2025_5M_QUIET,12,lauter_feldkontakt->randlastige_sinneslage,lauter_feldkontakt,0.62,0.04,0.705123,0.159728,0.62,0.01,0.706553,0.157626
BTC_2025_5M_QUIET,13,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.76,0.0,0.712509,0.148486,0.76,0.0,0.712902,0.147967
BTC_2025_5M_QUIET,14,normale_weltspannung->offen_suchend,offen_suchend,0.68,0.0,0.709354,0.151778,0.68,0.0,0.710102,0.150766
BTC_2025_5M_QUIET,15,offen_suchend->normale_weltspannung,normale_weltspannung,0.78,0.01,0.711483,0.150055,0.78,0.01,0.712246,0.148946
BTC_2025_5M_QUIET,16,normale_weltspannung->leise_duenn,leise_duenn,0.69,0.0,0.710635,0.149502,0.7,0.0,0.711337,0.148619
BTC_2025_5M_QUIET,17,leise_duenn->normale_weltspannung,normale_weltspannung,0.83,0.01,0.714006,0.14631,0.83,0.01,0.714472,0.145671
BTC_2025_5M_QUIET,18,normale_weltspannung->normale_weltspannung,leise_scharf_duenn,0.77,0.0,0.713515,0.146514,0.77,0.0,0.714031,0.145829
BTC_2025_5M_QUIET,19,normale_weltspannung->leise_duenn,leise_duenn,0.7,0.0,0.711524,0.148014,0.71,0.0,0.712343,0.147042
BTC_2025_5M_QUIET,20,leise_duenn->leise_scharf_duenn,ruhig_zentrumsnah,0.82,0.01,0.714165,0.145644,0.82,0.0,0.714625,0.144993
BTC_2025_5M_QUIET,21,leise_scharf_duenn->offen_suchend,offen_suchend,0.68,0.0,0.708804,0.152546,0.68,0.0,0.70992,0.151051
BTC_2025_5M_QUIET,22,offen_suchend->offen_suchend,offen_suchend,0.65,0.0,0.707206,0.154273,0.67,0.0,0.708539,0.15252
BTC_2025_5M_QUIET,23,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.82,0.0,0.715096,0.144551,0.83,0.0,0.71562,0.143845
BTC_2025_5M_QUIET,24,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.73,0.01,0.710641,0.150032,0.73,0.01,0.711732,0.148546
BTC_2025_5M_QUIET,25,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.0,0.710876,0.150029,0.78,0.0,0.711928,0.148559
BTC_2025_5M_QUIET,26,normale_weltspannung->leise_scharf_duenn,leise_scharf_duenn,0.79,0.0,0.713978,0.146064,0.79,0.0,0.714537,0.145312
BTC_2025_5M_QUIET,27,leise_scharf_duenn->leise_duenn,ruhig_zentrumsnah,0.79,0.0,0.7137,0.145479,0.79,0.0,0.714324,0.144642
BTC_2025_5M_QUIET,28,leise_duenn->leise_scharf_duenn,ruhig_zentrumsnah,0.83,0.0,0.714715,0.145076,0.83,0.0,0.715155,0.144462
BTC_2025_5M_QUIET,29,leise_scharf_duenn->lauter_feldkontakt,offen_suchend,0.68,0.0,0.709964,0.15234,0.68,0.0,0.710946,0.150934
BTC_2025_5M_QUIET,30,lauter_feldkontakt->lauter_feldkontakt,normale_weltspannung,0.76,0.0,0.713183,0.14762,0.77,0.0,0.713964,0.146503
BTC_2025_5M_QUIET,31,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.73,0.0,0.711371,0.150642,0.75,0.0,0.712284,0.149341
