world,scale,block_index,base_sequence,raw_class,price_move_pct,avg_abs_body_pct,avg_range_pct,avg_volume,avg_auditory,avg_visual_sharpness,avg_field_pressure,avg_form_flow,avg_energy_shift,passive_only,influences_action
SOL_2024_SIDE,100,92,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,1.736494,0.173693,0.315468,9961.12477,0.38251,0.638149,0.099541,0.038906,0.007838,1,0
SOL_2024_SIDE,100,93,offen_suchend->offen_suchend,gemischte_rohwelt,-0.568952,0.224257,0.422804,13072.10208,0.37295,0.63143,0.099589,-0.019101,0.005213,1,0
SOL_2024_SIDE,100,94,offen_suchend->offen_suchend,bewegungsreiche_rohwelt,-4.155313,0.24087,0.490138,18384.77987,0.448392,0.629739,0.115646,-0.099035,0.005163,1,0
SOL_2024_SIDE,100,95,offen_suchend->offen_suchend,gemischte_rohwelt,-2.84313,0.190263,0.349101,10841.16496,0.392061,0.641264,0.10036,-0.072304,-0.002412,1,0
SOL_2024_SIDE,100,98,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.100253,0.132984,0.24939,9312.66102,0.411449,0.671798,0.103502,0.032674,-0.000796,1,0
SOL_2024_SIDE,100,99,normale_weltspannung->offen_suchend,gemischte_rohwelt,2.842414,0.209099,0.395611,16559.84889,0.409952,0.632988,0.10566,0.055704,-0.000504,1,0
SOL_2025_STRESS,100,1,offen_suchend->normale_weltspannung,gemischte_rohwelt,-1.900535,0.196775,0.38428,8885.04409,0.401668,0.669554,0.102554,-0.037446,-0.005351,1,0
SOL_2025_STRESS,100,2,normale_weltspannung->offen_suchend,gemischte_rohwelt,-2.778324,0.259751,0.486371,14820.95618,0.406471,0.649573,0.104114,-0.047812,0.003176,1,0
SOL_2025_STRESS,100,3,offen_suchend->offen_suchend,gemischte_rohwelt,1.340347,0.218025,0.432732,8745.68039,0.406993,0.655066,0.103253,0.031197,-0.003972,1,0
SOL_2025_STRESS,100,4,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.484104,0.141078,0.293007,9295.08079,0.399738,0.675587,0.100522,0.006307,0.00111,1,0
SOL_2025_STRESS,100,5,normale_weltspannung->lauter_feldkontakt,bewegungsreiche_rohwelt,-5.120946,0.270212,0.514608,15454.67556,0.478897,0.634026,0.11875,-0.100725,0.002275,1,0
SOL_2025_STRESS,100,6,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,1.088948,0.238214,0.471711,13200.93336,0.42695,0.656123,0.107986,0.032219,-0.005806,1,0
SOL_2025_STRESS,100,7,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,2.780943,0.179882,0.355476,9118.88142,0.484369,0.671777,0.117694,0.042265,-0.005064,1,0
SOL_2025_STRESS,100,9,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.922966,0.18013,0.371402,8180.27054,0.422737,0.679042,0.106318,-0.012506,-0.008202,1,0
SOL_2025_STRESS,100,11,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,1.857298,0.154056,0.310723,7815.26976,0.412866,0.683033,0.102288,0.037896,-0.002876,1,0
SOL_2025_STRESS,100,12,normale_weltspannung->normale_weltspannung,bewegungsreiche_rohwelt,4.80701,0.163104,0.302232,8751.17337,0.448204,0.684467,0.11197,0.080283,-0.004066,1,0
SOL_2025_STRESS,100,13,normale_weltspannung->lauter_feldkontakt,bewegungsreiche_rohwelt,-4.813454,0.148002,0.260999,9590.53279,0.465669,0.679121,0.115767,-0.08082,0.003175,1,0
SOL_2025_STRESS,100,14,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,-0.944354,0.171284,0.377101,9992.7367,0.461789,0.679044,0.113166,-0.015464,0.005586,1,0
SOL_2025_STRESS,100,15,normale_weltspannung->lauter_feldkontakt,bewegungsreiche_rohwelt,3.854434,0.288219,0.518941,16651.11952,0.492536,0.641602,0.121576,0.057852,0.001007,1,0
SOL_2025_STRESS,100,16,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,0.972215,0.206847,0.405144,15132.72762,0.396146,0.650745,0.101175,0.01563,0.001968,1,0
SOL_2025_STRESS,100,17,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,-2.253177,0.162302,0.312027,10860.71665,0.499187,0.664762,0.12365,-0.040596,-0.001431,1,0
SOL_2025_STRESS,100,19,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-2.64057,0.163989,0.318459,14596.73157,0.438661,0.667925,0.108815,-0.048282,0.005901,1,0
SOL_2025_STRESS,100,20,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.852258,0.175853,0.338021,8269.45526,0.445316,0.658345,0.111029,-0.016004,0.002313,1,0
SOL_2025_STRESS,100,21,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.869697,0.149424,0.295485,6716.52188,0.40493,0.69549,0.100786,-0.016664,-0.004867,1,0
SOL_2025_STRESS,100,22,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.698801,0.242254,0.462568,20262.5642,0.370767,0.670442,0.094992,-0.01174,0.004534,1,0
SOL_2025_STRESS,100,23,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.852681,0.202682,0.368508,13125.69558,0.372243,0.651625,0.096974,0.027816,-0.001877,1,0
SOL_2025_STRESS,100,25,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-0.853419,0.176313,0.336044,11079.73641,0.415579,0.657046,0.1044,-0.008023,0.005285,1,0
SOL_2025_STRESS,100,26,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,2.394366,0.129635,0.259483,6374.37463,0.408483,0.687565,0.102576,0.038845,-6.2e-05,1,0
SOL_2025_STRESS,100,28,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,1.187921,0.224054,0.395907,16937.51813,0.435295,0.642366,0.107458,0.025815,0.001208,1,0
SOL_2025_STRESS,100,29,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-1.820155,0.176817,0.32896,13606.65068,0.407654,0.671343,0.10356,-0.031771,0.001327,1,0
SOL_2025_STRESS,100,32,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,0.180245,0.104537,0.187897,4121.61438,0.447904,0.69949,0.110772,0.005531,0.011754,1,0
SOL_2025_STRESS,100,33,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,-0.976713,0.093497,0.186763,4004.35556,0.477061,0.703776,0.117016,-0.017114,-0.001498,1,0
SOL_2025_STRESS,100,34,lauter_feldkontakt->lauter_feldkontakt,gemischte_rohwelt,-2.252907,0.135027,0.259269,10995.90555,0.4792,0.668593,0.119275,-0.045152,0.000534,1,0
SOL_2025_STRESS,100,36,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.947623,0.170362,0.331906,13549.24959,0.419976,0.685096,0.104137,0.03113,-0.005484,1,0
SOL_2025_STRESS,100,37,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-2.223421,0.218187,0.414802,20348.09641,0.433013,0.661561,0.109214,-0.047952,0.007156,1,0
SOL_2025_STRESS,100,38,normale_weltspannung->lauter_feldkontakt,bewegungsreiche_rohwelt,-6.733635,0.214016,0.398317,15297.91633,0.488888,0.654402,0.121336,-0.1066,0.010127,1,0
SOL_2025_STRESS,100,39,lauter_feldkontakt->offen_suchend,gemischte_rohwelt,-0.597704,0.320039,0.610979,28394.26276,0.375056,0.610498,0.098883,-0.013597,0.000448,1,0
SOL_2025_STRESS,100,40,offen_suchend->offen_suchend,gemischte_rohwelt,-0.113115,0.294199,0.580403,20714.50112,0.447172,0.623855,0.112365,-0.010231,-0.009553,1,0
SOL_2025_STRESS,100,41,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.578138,0.198711,0.382277,11616.90426,0.429747,0.671357,0.107062,0.010864,0.00048,1,0
SOL_2025_STRESS,100,43,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-1.389294,0.205804,0.394377,11132.33938,0.422763,0.655244,0.107019,-0.010698,-0.000815,1,0
SOL_2025_STRESS,100,44,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,1.408784,0.167122,0.318854,8955.17344,0.403593,0.679415,0.100775,0.020546,0.001347,1,0
SOL_2025_STRESS,100,45,normale_weltspannung->offen_suchend,gemischte_rohwelt,0.869667,0.186902,0.364,13626.6951,0.44899,0.658882,0.112075,0.017749,1e-06,1,0
SOL_2025_STRESS,100,47,ruhig_zentrumsnah->normale_weltspannung,bewegungsreiche_rohwelt,3.395469,0.166362,0.30114,9110.00041,0.430768,0.672621,0.107306,0.034258,0.015954,1,0
SOL_2025_STRESS,100,48,normale_weltspannung->offen_suchend,bewegungsreiche_rohwelt,-5.198047,0.258308,0.490456,20652.35101,0.441299,0.650067,0.111334,-0.039344,-0.002494,1,0
SOL_2025_STRESS,100,49,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.573435,0.198382,0.378606,13790.73136,0.398675,0.652199,0.10301,-0.004563,-0.005793,1,0
SOL_2025_STRESS,100,50,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,1.093786,0.127512,0.245696,6942.09699,0.488476,0.692365,0.119819,0.017499,0.001807,1,0
SOL_2025_STRESS,100,54,ruhig_zentrumsnah->normale_weltspannung,gemischte_rohwelt,-1.938686,0.123537,0.223508,7133.85438,0.450354,0.691684,0.110436,-0.035488,-0.00218,1,0
SOL_2025_STRESS,100,55,normale_weltspannung->normale_weltspannung,bewegungsreiche_rohwelt,-4.120765,0.178889,0.315627,9875.51249,0.44095,0.682072,0.108383,-0.068091,0.007571,1,0
SOL_2025_STRESS,100,56,normale_weltspannung->offen_suchend,gemischte_rohwelt,-1.360079,0.238173,0.439229,19821.04753,0.438631,0.649668,0.108707,-0.029145,-0.003262,1,0
SOL_2025_STRESS,100,57,offen_suchend->offen_suchend,bewegungsreiche_rohwelt,-4.155386,0.328184,0.628285,29444.08906,0.444276,0.614881,0.11217,-0.075049,-0.002593,1,0
SOL_2025_STRESS,100,59,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,1.123433,0.466151,0.918169,50729.20741,0.383183,0.603356,0.102529,0.002803,0.001625,1,0
SOL_2025_STRESS,100,60,offen_suchend->offen_suchend,gemischte_rohwelt,2.931479,0.38651,0.825647,30711.19763,0.408358,0.599336,0.107094,0.036984,0.001686,1,0
SOL_2025_STRESS,100,61,offen_suchend->normale_weltspannung,gemischte_rohwelt,-1.657382,0.240535,0.461882,11749.61824,0.401716,0.6563,0.101871,-0.025155,0.003672,1,0
SOL_2025_STRESS,100,62,normale_weltspannung->normale_weltspannung,bewegungsreiche_rohwelt,-4.170797,0.199614,0.419494,13669.23601,0.433794,0.664278,0.107162,-0.082846,0.00124,1,0
SOL_2025_STRESS,100,63,normale_weltspannung->offen_suchend,gemischte_rohwelt,0.436004,0.388894,0.782706,30347.96163,0.403371,0.614556,0.104941,-0.000289,-0.00127,1,0
SOL_2025_STRESS,100,66,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.260718,0.244138,0.501802,14575.88446,0.435624,0.636436,0.108929,-0.000154,0.000193,1,0
SOL_2025_STRESS,100,69,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.414281,0.22117,0.461571,17670.91625,0.383733,0.657252,0.098392,0.033596,-0.002354,1,0
SOL_2025_STRESS,100,70,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-2.14966,0.188087,0.37264,19783.85753,0.441362,0.682328,0.110142,-0.049328,-0.0059,1,0
SOL_2025_STRESS,100,71,normale_weltspannung->lauter_feldkontakt,bewegungsreiche_rohwelt,-3.218854,0.200827,0.368573,13662.04229,0.47116,0.648396,0.116267,-0.049823,0.001697,1,0
SOL_2025_STRESS,100,72,lauter_feldkontakt->normale_weltspannung,bewegungsreiche_rohwelt,3.742278,0.194236,0.352518,9609.27338,0.4504,0.663903,0.112435,0.066822,-0.002626,1,0
SOL_2025_STRESS,100,73,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.325395,0.16965,0.334322,7694.21892,0.433075,0.659036,0.108188,-0.008933,-0.003282,1,0
SOL_2025_STRESS,100,75,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,1.087406,0.394174,0.734507,40145.78539,0.429167,0.591749,0.110627,0.011524,0.000434,1,0
SOL_2025_STRESS,100,76,offen_suchend->offen_suchend,bewegungsreiche_rohwelt,-5.54841,0.307859,0.593884,27615.89713,0.422639,0.627107,0.108884,-0.077391,0.003782,1,0
SOL_2025_STRESS,100,78,randlastige_sinneslage->offen_suchend,bewegungsreiche_rohwelt,-6.534247,0.485977,0.99124,45548.82331,0.376683,0.574114,0.102072,-0.106614,-0.000777,1,0
SOL_2025_STRESS,100,79,offen_suchend->offen_suchend,gemischte_rohwelt,0.381064,0.305694,0.617146,19494.13722,0.427235,0.603972,0.109483,0.00638,0.001424,1,0
SOL_2025_STRESS,100,81,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-1.592379,0.276043,0.578755,21513.66178,0.454241,0.632159,0.114504,-0.031859,-0.002279,1,0
SOL_2025_STRESS,100,83,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-1.280916,0.262469,0.590228,20423.02839,0.441398,0.631079,0.112981,-0.0214,0.003703,1,0
SOL_2025_STRESS,100,86,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-1.677006,0.255286,0.522379,15322.26346,0.437611,0.642277,0.109976,-0.025187,-0.000986,1,0
SOL_2025_STRESS,100,87,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.790404,0.258574,0.524105,21329.76548,0.418903,0.673166,0.105046,0.001792,-0.008654,1,0
SOL_2025_STRESS,100,90,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,0.324699,0.183199,0.353122,10326.63402,0.395984,0.692483,0.099778,0.002856,-0.006587,1,0
SOL_2025_STRESS,100,91,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-1.30907,0.166674,0.323958,6930.75839,0.39936,0.662263,0.100362,-0.024184,-0.003949,1,0
SOL_2025_STRESS,100,92,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.182202,0.145183,0.280587,5584.46493,0.435023,0.692102,0.107606,-0.001024,-0.003789,1,0
SOL_2025_STRESS,100,94,ruhig_zentrumsnah->offen_suchend,bewegungsreiche_rohwelt,-8.102284,0.22764,0.442718,18681.66589,0.449436,0.658921,0.111849,-0.144508,0.002853,1,0
SOL_2025_STRESS,100,95,offen_suchend->offen_suchend,gemischte_rohwelt,-0.75041,0.3169,0.61206,20302.05154,0.460848,0.605264,0.115765,-0.017636,0.000739,1,0
SOL_2025_STRESS,100,97,randlastige_sinneslage->offen_suchend,bewegungsreiche_rohwelt,-8.497393,0.367021,0.74563,30162.5312,0.442677,0.616138,0.112126,-0.1622,-0.000258,1,0
SOL_2025_STRESS,100,98,offen_suchend->offen_suchend,gemischte_rohwelt,2.236775,0.394882,0.792669,32464.94644,0.355949,0.629425,0.09591,0.054984,-0.003731,1,0
SOL_2025_STRESS,100,99,offen_suchend->normale_weltspannung,bewegungsreiche_rohwelt,3.361065,0.224395,0.459753,16077.60666,0.41564,0.634902,0.107488,0.062283,-0.002112,1,0
SOL_2026_STABLE,100,1,offen_suchend->normale_weltspannung,gemischte_rohwelt,-2.880893,0.11616,0.236111,7171.82624,0.372721,0.649378,0.095678,-0.086069,-0.003709,1,0
SOL_2026_STABLE,100,3,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-0.103579,0.201232,0.400981,15397.34844,0.383981,0.612415,0.100568,0.003445,-0.000669,1,0
SOL_2026_STABLE,100,5,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.084405,0.12631,0.277193,11840.88413,0.385403,0.647904,0.099293,0.030645,0.001551,1,0
SOL_2026_STABLE,100,6,normale_weltspannung->offen_suchend,gemischte_rohwelt,-1.680858,0.193051,0.409374,20315.26749,0.373605,0.617943,0.099771,-0.031205,-0.001314,1,0
SOL_2026_STABLE,100,11,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.94926,0.078193,0.157302,5248.42109,0.403268,0.691981,0.100628,-0.028933,0.003434,1,0
SOL_2026_STABLE,100,13,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,1.057744,0.194503,0.371318,23208.42921,0.388965,0.612879,0.101547,0.029898,0.000409,1,0
SOL_2026_STABLE,100,14,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.181566,0.165566,0.348515,19779.67129,0.387448,0.637018,0.100689,0.02479,-0.001849,1,0
SOL_2026_STABLE,100,15,normale_weltspannung->offen_suchend,gemischte_rohwelt,2.558635,0.175081,0.356935,17606.70698,0.404074,0.626529,0.104433,0.078575,-0.001178,1,0
SOL_2026_STABLE,100,16,offen_suchend->offen_suchend,gemischte_rohwelt,-1.642582,0.166239,0.316762,12459.61044,0.40081,0.633279,0.102513,-0.052303,0.002805,1,0
SOL_2026_STABLE,100,17,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.338231,0.144093,0.309732,10025.86228,0.389736,0.648835,0.100098,0.000174,-0.003329,1,0
SOL_2026_STABLE,100,18,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.243902,0.121371,0.247292,6685.63909,0.369414,0.654513,0.095239,0.000748,-0.000475,1,0
SOL_2026_STABLE,100,19,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.158663,0.097057,0.198445,6562.56425,0.397866,0.6794,0.100632,-0.008202,-0.000664,1,0
SOL_2026_STABLE,100,21,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-0.188136,0.130646,0.255932,7797.01943,0.385939,0.634979,0.09839,0.019605,-0.009907,1,0
SOL_2026_STABLE,100,22,offen_suchend->normale_weltspannung,gemischte_rohwelt,0.0,0.121252,0.273785,8669.21496,0.402704,0.657647,0.102831,-0.007898,-0.00118,1,0
SOL_2026_STABLE,100,23,normale_weltspannung->offen_suchend,gemischte_rohwelt,-2.583435,0.16079,0.334892,12029.40648,0.416524,0.630619,0.105358,-0.082465,0.002655,1,0
SOL_2026_STABLE,100,24,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.650353,0.118815,0.227333,7232.38983,0.375091,0.66662,0.09624,0.047021,-0.002044,1,0
SOL_2026_STABLE,100,26,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-1.085011,0.146833,0.31236,8206.7955,0.388623,0.635267,0.100191,-0.036895,-0.002801,1,0
SOL_2026_STABLE,100,27,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,2.284293,0.097369,0.187584,4500.00108,0.437007,0.666721,0.108955,0.067111,-0.00669,1,0
SOL_2026_STABLE,100,28,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,-0.53068,0.062425,0.115987,4053.27288,0.473294,0.683999,0.117748,-0.014351,0.001882,1,0
SOL_2026_STABLE,100,29,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,0.233411,0.068985,0.125843,3100.40337,0.444298,0.685489,0.108821,0.004583,-0.005225,1,0
SOL_2026_STABLE,100,30,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,-1.286174,0.152529,0.278597,11720.71115,0.464606,0.642336,0.117328,0.002433,0.003535,1,0
SOL_2026_STABLE,100,31,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,-1.741182,0.08786,0.193668,5685.11314,0.410102,0.680896,0.103306,-0.054032,-0.001297,1,0
SOL_2026_STABLE,100,33,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.46631,0.137969,0.280071,7558.3901,0.385772,0.645366,0.099214,0.04144,0.002128,1,0
SOL_2026_STABLE,100,35,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,0.0,0.153917,0.310125,15729.2661,0.381172,0.646411,0.099206,0.004369,-0.002404,1,0
SOL_2026_STABLE,100,36,offen_suchend->normale_weltspannung,gemischte_rohwelt,-1.104066,0.103157,0.238209,6305.57124,0.383344,0.667549,0.09702,-0.040661,-0.001015,1,0
SOL_2026_STABLE,100,37,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.65215,0.16115,0.311852,15454.61055,0.453042,0.642065,0.113768,-0.015579,0.003338,1,0
SOL_2026_STABLE,100,38,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.335113,0.141828,0.283332,9755.93774,0.396754,0.655153,0.102251,0.038126,0.00042,1,0
SOL_2026_STABLE,100,39,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.790427,0.104157,0.207259,10229.94735,0.44558,0.671783,0.111608,0.031281,0.000946,1,0
SOL_2026_STABLE,100,40,normale_weltspannung->offen_suchend,gemischte_rohwelt,-0.065345,0.124127,0.265009,11092.23663,0.440715,0.644006,0.111267,-0.005313,-0.00391,1,0
SOL_2026_STABLE,100,43,randlastige_sinneslage->offen_suchend,gemischte_rohwelt,-1.856436,0.129361,0.255175,12036.12934,0.420076,0.640104,0.105741,-0.052484,0.002744,1,0
SOL_2026_STABLE,100,44,offen_suchend->offen_suchend,gemischte_rohwelt,-0.619053,0.122156,0.246387,12777.13496,0.427677,0.668861,0.107738,-0.022944,-0.000297,1,0
SOL_2026_STABLE,100,47,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,0.097064,0.094745,0.191776,4692.31448,0.399081,0.674429,0.100218,0.008574,-0.003797,1,0
SOL_2026_STABLE,100,48,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.618182,0.070742,0.140283,4975.59026,0.423641,0.698541,0.104835,0.014696,0.000334,1,0
SOL_2026_STABLE,100,51,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.482044,0.067771,0.14568,4079.61469,0.430433,0.683421,0.108181,-0.01533,0.002994,1,0
SOL_2026_STABLE,100,54,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,1.040421,0.083224,0.211035,9532.60656,0.423169,0.685137,0.105914,0.034651,-0.000895,1,0
SOL_2026_STABLE,100,55,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-1.337278,0.132086,0.287875,10665.93681,0.388788,0.661881,0.099176,-0.053964,0.002337,1,0
SOL_2026_STABLE,100,56,normale_weltspannung->offen_suchend,gemischte_rohwelt,0.023989,0.131135,0.260972,8026.08253,0.420727,0.644939,0.106964,-0.002747,0.003085,1,0
SOL_2026_STABLE,100,57,offen_suchend->offen_suchend,gemischte_rohwelt,-1.822979,0.159463,0.313692,20005.05894,0.42803,0.643937,0.110425,-0.04812,0.007235,1,0
SOL_2026_STABLE,100,58,offen_suchend->offen_suchend,gemischte_rohwelt,1.172877,0.180958,0.364655,15305.8452,0.407853,0.615509,0.105766,0.03693,-0.000205,1,0
SOL_2026_STABLE,100,59,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.980437,0.103467,0.233218,9375.24444,0.421216,0.664455,0.105031,0.063768,0.00526,1,0
SOL_2026_STABLE,100,60,normale_weltspannung->offen_suchend,gemischte_rohwelt,-1.243486,0.134807,0.27674,11638.809,0.407918,0.650173,0.103869,-0.039664,0.004219,1,0
SOL_2026_STABLE,100,61,offen_suchend->offen_suchend,gemischte_rohwelt,-2.590239,0.215063,0.39565,26512.94933,0.41692,0.622566,0.107663,-0.071544,0.004773,1,0
SOL_2026_STABLE,100,62,offen_suchend->offen_suchend,gemischte_rohwelt,-2.142329,0.154063,0.341469,19870.9317,0.405194,0.63396,0.103231,-0.054801,-0.0036,1,0
SOL_2026_STABLE,100,63,offen_suchend->offen_suchend,gemischte_rohwelt,-0.56618,0.153156,0.308689,15454.34923,0.410527,0.658239,0.105831,-0.025996,0.006864,1,0
SOL_2026_STABLE,100,66,offen_suchend->normale_weltspannung,gemischte_rohwelt,1.003009,0.106819,0.228173,9529.19653,0.380517,0.665951,0.097708,0.028065,-0.002197,1,0
SOL_2026_STABLE,100,70,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,-0.481898,0.067163,0.129503,5204.18067,0.410879,0.668091,0.105635,-0.018528,0.013313,1,0
SOL_2026_STABLE,100,71,normale_weltspannung->lauter_feldkontakt,gemischte_rohwelt,-0.571074,0.064109,0.125495,4710.45606,0.486977,0.675587,0.120844,-0.017774,0.00931,1,0
SOL_2026_STABLE,100,73,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,2.551276,0.153642,0.296804,11962.84543,0.430431,0.668678,0.109159,0.070863,0.002306,1,0
SOL_2026_STABLE,100,74,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,0.561044,0.103382,0.212404,9014.49225,0.447894,0.661515,0.112072,0.012725,-0.00653,1,0
SOL_2026_STABLE,100,75,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.667071,0.106992,0.228411,7881.26773,0.373694,0.654179,0.096188,-0.025342,0.007525,1,0
SOL_2026_STABLE,100,76,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-2.673666,0.104546,0.214579,8063.1687,0.376233,0.685479,0.096495,-0.077097,-0.001433,1,0
SOL_2026_STABLE,100,79,lauter_feldkontakt->offen_suchend,bewegungsreiche_rohwelt,3.28289,0.188092,0.368485,22485.49059,0.386434,0.633062,0.101538,0.081113,-0.002137,1,0
SOL_2026_STABLE,100,80,offen_suchend->offen_suchend,gemischte_rohwelt,-0.614439,0.105627,0.203764,9978.56464,0.437462,0.646164,0.110699,-0.001929,0.008283,1,0
SOL_2026_STABLE,100,83,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.474684,0.087819,0.17894,5212.56275,0.447097,0.673797,0.110989,-0.02234,0.004782,1,0
SOL_2026_STABLE,100,85,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.90487,0.085863,0.20197,6561.26917,0.387302,0.678793,0.098173,-0.040976,-0.005353,1,0
SOL_2026_STABLE,100,86,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,1.79022,0.119175,0.230098,11007.24596,0.432736,0.663684,0.109538,0.063631,0.00796,1,0
SOL_2026_STABLE,100,91,randlastige_sinneslage->normale_weltspannung,bewegungsreiche_rohwelt,-3.109907,0.108173,0.201137,9065.44504,0.398942,0.661898,0.102204,-0.063814,-0.002846,1,0
SOL_2026_STABLE,100,92,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,-0.376854,0.086023,0.163387,7585.61361,0.448707,0.658906,0.112585,-0.010617,0.003745,1,0
SOL_2026_STABLE,100,94,randlastige_sinneslage->normale_weltspannung,gemischte_rohwelt,-0.558727,0.083378,0.174684,5128.86188,0.415803,0.685325,0.105257,-0.013222,-0.00032,1,0
SOL_2026_STABLE,100,95,normale_weltspannung->normale_weltspannung,gemischte_rohwelt,1.355808,0.143614,0.283022,10590.42808,0.426907,0.654186,0.10842,0.031921,0.003895,1,0
SOL_2026_STABLE,100,96,normale_weltspannung->normale_weltspannung,bewegungsreiche_rohwelt,3.892035,0.136012,0.279034,18418.97614,0.398083,0.645946,0.102495,0.107339,0.002692,1,0
SOL_2026_STABLE,100,98,ruhig_zentrumsnah->offen_suchend,gemischte_rohwelt,-2.164049,0.179566,0.32007,16156.80537,0.452668,0.620282,0.11457,-0.067614,0.000845,1,0
SOL_2026_STABLE,100,99,offen_suchend->normale_weltspannung,gemischte_rohwelt,-0.749286,0.109666,0.211579,10272.84773,0.40438,0.646397,0.103601,-0.021134,-0.00471,1,0
BTC_2024_5M,100,1,lauter_feldkontakt->normale_weltspannung,gemischte_rohwelt,0.620686,0.067869,0.106348,64.56769,0.409218,0.66695,0.102733,0.022036,0.007491,1,0
BTC_2024_5M,100,2,normale_weltspannung->offen_suchend,bewegungsreiche_rohwelt,5.324921,0.118524,0.214962,208.880931,0.417344,0.669806,0.106941,0.172587,0.011316,1,0
BTC_2024_5M,100,3,offen_suchend->offen_suchend,gemischte_rohwelt,1.469527,0.129972,0.231403,225.559735,0.369329,0.635838,0.096612,0.071441,-0.000876,1,0
