world,scale,block_index,base_sequence,raw_class,price_move_pct,avg_abs_body_pct,avg_range_pct,avg_volume,avg_auditory,avg_visual_sharpness,avg_field_pressure,avg_form_flow,avg_energy_shift,passive_only,influences_action
VISUAL_STABLE_HEARING_CHAOTIC,100,51,ueberstabil_extrem_leise_scharf->randlastige_sinneslage,bewegungsreiche_rohwelt,0.064045,0.000969,2.210769,926801.410352,0.329509,0.816877,0.087323,0.005076,0.004601,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,52,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.213253,0.00213,2.21193,975519.987499,0.336773,0.822425,0.089139,0.017527,0.004959,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,53,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.323157,0.003226,2.213026,988578.4057,0.331719,0.822738,0.087814,0.026652,0.004976,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,54,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.348588,0.00348,2.21328,996931.70518,0.327335,0.823079,0.08659,0.028475,0.004996,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,55,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.314647,0.003142,2.212942,984359.239005,0.329554,0.82287,0.0872,0.026053,0.004969,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,56,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.212074,0.002119,2.211919,965782.696737,0.325799,0.823169,0.086111,0.017955,0.004926,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,57,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.076664,0.001039,2.210839,934499.874064,0.317831,0.8132,0.084577,0.006524,0.013801,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,58,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.070255,0.000947,2.158547,906319.20565,0.321217,0.81558,0.084768,-0.005869,0.004903,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,60,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.310871,0.003114,2.212914,989491.147999,0.332085,0.822717,0.087899,-0.025609,0.004884,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,61,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.334184,0.003347,2.213147,1003340.214396,0.332031,0.822743,0.087899,-0.027614,0.00488,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,62,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.312009,0.003125,2.212925,995263.137236,0.334815,0.822505,0.088653,-0.025863,0.004872,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,63,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.226242,0.002265,2.212065,962012.65506,0.32966,0.822905,0.0872,-0.019007,0.004871,1,0
VISUAL_STABLE_HEARING_CHAOTIC,100,64,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.081045,0.000982,2.210782,921344.851364,0.325517,0.815175,0.086024,-0.006718,0.004903,1,0
SOL_2023_NEG,200,1,ruhig_zentrumsnah->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.493629,0.174128,0.366103,20816.96035,0.444124,0.655657,0.112726,-0.033647,0.002112,1,0
SOL_2023_NEG,200,8,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.448276,0.221727,0.444905,18289.8004,0.399263,0.633735,0.102403,-0.03239,-0.00236,1,0
SOL_2023_NEG,200,11,lauter_feldkontakt->randlastige_sinneslage,gemischte_rohwelt,0.907788,0.21698,0.425506,22240.1341,0.430786,0.651238,0.109112,0.012822,0.002719,1,0
SOL_2023_NEG,200,14,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,0.650255,0.246595,0.490199,31444.99835,0.408322,0.629874,0.104843,-0.005583,0.00661,1,0
SOL_2023_NEG,200,21,lauter_feldkontakt->randlastige_sinneslage,bewegungsreiche_rohwelt,5.298855,0.277052,0.53837,37526.90025,0.439256,0.630332,0.111503,0.046409,0.000669,1,0
SOL_2023_NEG,200,22,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,3.946839,0.311395,0.609514,43100.74015,0.470126,0.604605,0.117475,0.024017,0.003403,1,0
SOL_2023_NEG,200,25,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,-2.96146,0.249656,0.483913,26854.4693,0.442035,0.625778,0.110831,-0.031537,-0.00372,1,0
SOL_2023_NEG,200,28,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,-2.648172,0.206493,0.392792,19603.77555,0.388185,0.645339,0.099691,-0.021969,0.001161,1,0
SOL_2023_NEG,200,40,ruhig_zentrumsnah->randlastige_sinneslage,gemischte_rohwelt,1.039698,0.187959,0.347183,9269.07835,0.436583,0.634403,0.110522,0.009434,-0.00032,1,0
SOL_2023_NEG,200,43,lauter_feldkontakt->randlastige_sinneslage,gemischte_rohwelt,-0.383877,0.128391,0.264425,6793.8638,0.431163,0.6727,0.108099,-0.003138,-0.004182,1,0
SOL_2023_NEG,200,44,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.034682,0.195643,0.366972,12975.81965,0.427081,0.647375,0.10807,-0.033018,-0.000777,1,0
SOL_2023_NEG,200,48,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,4.869359,0.34659,0.655418,37717.226,0.408245,0.606029,0.106073,0.025135,-0.003622,1,0
SOL_2024_SIDE,200,7,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,-0.603307,0.17826,0.328594,8166.15828,0.436438,0.636898,0.109612,-0.000389,0.001979,1,0
SOL_2024_SIDE,200,9,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,-2.836053,0.250738,0.515992,25063.838255,0.44371,0.602927,0.11356,-0.036171,-0.001482,1,0
SOL_2025_STRESS,200,4,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.18436,0.213569,0.449773,13751.86404,0.443931,0.672523,0.110603,-0.023237,-0.006087,1,0
SOL_2025_STRESS,200,29,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-8.349208,0.538767,1.036426,53053.30307,0.432034,0.574907,0.113072,-0.055447,0.004935,1,0
SOL_2025_STRESS,200,37,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,18.817727,0.518186,0.936896,68029.15397,0.447642,0.595834,0.114932,0.034174,0.004714,1,0
SOL_2025_STRESS,200,38,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-14.63985,0.389744,0.753312,37497.40554,0.441147,0.607285,0.113357,-0.09911,0.003746,1,0
SOL_2025_STRESS,200,40,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,3.321895,0.389366,0.800464,36689.527865,0.442801,0.615011,0.114059,0.023114,0.001325,1,0
SOL_2025_STRESS,200,42,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,1.23542,0.229168,0.458818,15078.170855,0.47304,0.649395,0.117979,0.01196,-0.001332,1,0
SOL_2025_STRESS,200,44,offen_suchend->randlastige_sinneslage,laute_oder_druckvolle_rohwelt,-3.151642,0.329664,0.653852,25846.303225,0.50029,0.630067,0.123683,-0.018762,0.003864,1,0
SOL_2025_STRESS,200,48,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-7.394865,0.308768,0.597296,23144.62935,0.429206,0.631743,0.109085,-0.073083,-0.000386,1,0
SOL_2026_STABLE,200,2,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,4.18251,0.157438,0.311544,14617.380395,0.398544,0.643613,0.101847,0.031405,0.004482,1,0
SOL_2026_STABLE,200,5,ruhig_zentrumsnah->randlastige_sinneslage,gemischte_rohwelt,0.412418,0.087333,0.175985,5670.10079,0.408673,0.677565,0.102502,0.007878,-0.001477,1,0
SOL_2026_STABLE,200,6,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,6.82259,0.168821,0.32233,17691.45631,0.423251,0.634745,0.108232,0.080663,0.00094,1,0
SOL_2026_STABLE,200,10,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-4.449624,0.150956,0.300829,13245.209,0.402068,0.633172,0.102924,-0.053721,0.000289,1,0
SOL_2026_STABLE,200,12,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,1.741407,0.123844,0.22899,7685.59559,0.399992,0.660286,0.101071,0.026881,-0.002112,1,0
SOL_2026_STABLE,200,17,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,4.943794,0.195114,0.393834,19688.39238,0.391198,0.634029,0.101635,0.020324,-0.001196,1,0
SOL_2026_STABLE,200,21,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-5.08161,0.115701,0.229855,11842.57398,0.413891,0.655447,0.104651,-0.076107,-0.001127,1,0
SOL_2026_STABLE,200,22,randlastige_sinneslage->randlastige_sinneslage,gemischte_rohwelt,-2.464748,0.118769,0.23205,11479.59366,0.438838,0.662059,0.110318,-0.037389,0.002475,1,0
SOL_2026_STABLE,200,26,normale_weltspannung->randlastige_sinneslage,gemischte_rohwelt,1.247124,0.148307,0.274243,9151.76612,0.484249,0.641569,0.119311,0.020437,-0.00018,1,0
SOL_2026_STABLE,200,36,normale_weltspannung->randlastige_sinneslage,gemischte_rohwelt,2.384817,0.127683,0.239755,8961.27797,0.453292,0.6651,0.113384,0.036019,-0.005391,1,0
SOL_2026_STABLE,200,45,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.098492,0.111024,0.204525,8177.101755,0.426727,0.657512,0.107386,-0.029388,-0.002815,1,0
BTC_2024_5M,200,3,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-5.87933,0.20937,0.34991,336.131866,0.440122,0.602379,0.112649,-0.046852,0.005036,1,0
BTC_2024_5M,200,5,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,0.964507,0.149089,0.298237,215.059379,0.456452,0.623977,0.114285,0.021443,-0.008293,1,0
BTC_2024_5M,200,12,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,-2.17783,0.173546,0.349156,285.168908,0.383037,0.619984,0.099954,-0.018494,0.005971,1,0
BTC_2024_5M,200,14,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,1.609502,0.200447,0.400355,334.036727,0.417382,0.601525,0.109075,0.03413,0.00045,1,0
BTC_2024_5M,200,41,normale_weltspannung->randlastige_sinneslage,gemischte_rohwelt,2.937913,0.10316,0.181169,146.969208,0.417975,0.650264,0.10529,0.043604,-0.005735,1,0
DOGE_2025_5M,200,2,lauter_feldkontakt->randlastige_sinneslage,gemischte_rohwelt,0.658265,0.177509,0.3183,4584440.475,0.446674,0.66804,0.11116,0.004079,-0.002086,1,0
DOGE_2025_5M,200,20,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,3.085641,0.213431,0.401896,5949901.79,0.470285,0.659565,0.115237,0.013397,0.001664,1,0
DOGE_2025_5M,200,28,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-7.939408,0.46663,0.942007,12623528.54,0.42548,0.577204,0.11076,-0.044555,-0.000639,1,0
DOGE_2025_5M,200,29,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,10.589149,0.413431,0.860522,19217734.015,0.401864,0.6187,0.103806,0.017057,-0.006917,1,0
DOGE_2025_5M,200,31,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-4.104233,0.211712,0.444893,5187667.98,0.430501,0.665683,0.107803,-0.032549,-0.002851,1,0
DOGE_2025_5M,200,46,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.671643,0.268656,0.489798,6697834.865,0.441972,0.651748,0.109402,-0.029964,-0.005855,1,0
DOGE_2025_5M,200,47,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-13.201533,0.772139,1.542002,32393272.865,0.413399,0.554482,0.112297,-0.064183,0.003191,1,0
DOGE_2025_5M,200,48,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,12.014065,0.507936,1.029025,16292775.445,0.413919,0.593722,0.108343,0.063999,-0.001079,1,0
XRP_2025_5M,200,19,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,5.177789,0.210881,0.397939,1632369.29,0.448855,0.665027,0.111493,0.03573,-0.000585,1,0
XRP_2025_5M,200,21,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,8.525885,0.364396,0.727632,3870599.73115,0.454776,0.628433,0.114781,0.050239,0.004321,1,0
XRP_2025_5M,200,22,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,3.404625,0.414347,0.839487,4189538.906,0.419088,0.606142,0.10886,0.044081,-0.001209,1,0
XRP_2025_5M,200,27,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,3.374379,0.489483,0.911111,3103307.55,0.414794,0.602133,0.108803,0.032623,0.002059,1,0
XRP_2025_5M,200,28,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-4.274734,0.439015,0.881311,2804993.06,0.450277,0.596073,0.115754,-0.017141,0.000707,1,0
XRP_2025_5M,200,37,ruhig_zentrumsnah->randlastige_sinneslage,bewegungsreiche_rohwelt,-9.607673,0.278132,0.519203,2042229.445,0.464297,0.659279,0.116069,-0.074694,0.004867,1,0
XRP_2025_5M,200,49,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-3.892598,0.403123,0.818317,1962517.29,0.389652,0.612025,0.101243,-0.025362,-0.002572,1,0
PAXG_2024_5M,200,8,ruhig_zentrumsnah->randlastige_sinneslage,gemischte_rohwelt,0.0,0.028263,0.052806,1.542674,0.477976,0.66195,0.120866,-0.000876,0.002276,1,0
DESYNC,200,4,ueberstabil_extrem_leise_scharf->ueberstabil_mit_randreiz,bewegungsreiche_rohwelt,-0.019736,0.001869,1.193769,526080.127243,0.207051,0.823314,0.057348,-0.001238,0.007416,1,0
DESYNC,200,5,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,0.572985,0.002857,2.212657,985300.894556,0.362789,0.820608,0.096473,0.023397,0.004983,1,0
DESYNC,200,6,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.592906,0.002956,2.212756,979338.853675,0.358371,0.820887,0.095287,0.024604,0.00496,1,0
DESYNC,200,7,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.015002,0.001088,2.197838,932139.221272,0.350358,0.814205,0.093538,-0.000357,0.009351,1,0
DESYNC,200,8,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.566078,0.002838,2.186538,970066.980418,0.347781,0.821545,0.092801,-0.023453,4.8e-05,1,0
DESYNC,200,9,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.587075,0.002944,2.212744,985117.174047,0.364242,0.820473,0.096875,-0.024404,0.004872,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,4,ueberstabil_extrem_leise_scharf->ueberstabil_mit_randreiz,bewegungsreiche_rohwelt,-0.041265,0.001794,1.193694,523200.192133,0.191818,0.822492,0.053075,-0.002103,0.00741,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,5,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,0.475838,0.002374,2.212174,972151.822369,0.332098,0.822761,0.087861,0.019396,0.004975,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,6,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.696549,0.003471,2.213271,993450.45758,0.32766,0.823017,0.086707,0.02875,0.004976,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,7,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.468659,0.002338,2.199088,973106.035331,0.320363,0.82347,0.084936,0.019486,0.009374,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,8,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.011465,0.000959,2.184659,910220.722041,0.318012,0.81459,0.084391,0.000535,8.9e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,9,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.491894,0.002466,2.212266,971834.643523,0.333431,0.822653,0.088235,-0.020226,0.004894,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,10,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.673336,0.003378,2.213178,996677.047522,0.330381,0.822832,0.087444,-0.027828,0.004879,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,11,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.485157,0.002432,2.212232,971064.890157,0.319767,0.823495,0.084796,-0.020342,0.009293,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,25,ueberstabil_extrem_leise_scharf->ueberstabil_mit_randreiz,bewegungsreiche_rohwelt,0.018007,0.000839,2.304457,971814.541133,0.176835,0.823457,0.049491,0.000599,-0.000425,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,26,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,0.537099,0.002678,2.212478,982049.1966,0.334246,0.822581,0.088476,0.022089,0.004967,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,27,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.664331,0.003311,2.213111,990645.472093,0.328445,0.822974,0.086895,0.027264,0.004983,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,28,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,0.2889,0.001579,2.211379,950141.285401,0.321815,0.818184,0.085344,0.012239,0.009363,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,29,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.298588,0.001617,2.172267,924517.022802,0.315536,0.81985,0.083724,-0.012302,6.4e-05,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,30,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.644016,0.00323,2.21303,996415.681197,0.332058,0.82273,0.087899,-0.026612,0.004882,1,0
VISUAL_STABLE_HEARING_CHAOTIC,200,31,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.537545,0.002695,2.212495,978637.896148,0.332237,0.822705,0.087927,-0.022435,0.004872,1,0
SOL_2023_NEG,400,5,normale_weltspannung->randlastige_sinneslage,gemischte_rohwelt,2.923977,0.160604,0.318197,14131.814225,0.460644,0.664521,0.115056,0.017255,0.001782,1,0
SOL_2023_NEG,400,12,offen_suchend->randlastige_sinneslage,bewegungsreiche_rohwelt,-5.417161,0.23744,0.471463,24758.5134,0.429471,0.633209,0.109191,-0.025857,0.000395,1,0
SOL_2023_NEG,400,22,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-7.321773,0.201237,0.383323,15819.6457,0.428969,0.640397,0.108414,-0.041167,0.001213,1,0
SOL_2025_STRESS,400,14,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-13.352379,0.410973,0.785092,38842.935682,0.436744,0.603591,0.111755,-0.053772,0.001004,1,0
SOL_2025_STRESS,400,21,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,-1.242322,0.243049,0.49103,16702.092662,0.450649,0.653558,0.112745,0.000131,-0.003076,1,0
SOL_2025_STRESS,400,22,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-4.116003,0.2523,0.496196,17237.499715,0.448981,0.65372,0.111876,-0.014713,-0.000702,1,0
SOL_2026_STABLE,400,1,normale_weltspannung->randlastige_sinneslage,gemischte_rohwelt,1.716788,0.150304,0.305254,13995.88993,0.395926,0.642209,0.101567,0.002672,0.001902,1,0
SOL_2026_STABLE,400,3,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,9.754706,0.169572,0.337528,18192.322723,0.409506,0.633259,0.105396,0.066173,-0.000287,1,0
SOL_2026_STABLE,400,13,normale_weltspannung->randlastige_sinneslage,gemischte_rohwelt,0.944424,0.127981,0.261849,9625.518902,0.445114,0.657539,0.110928,0.00539,0.00027,1,0
BTC_2024_5M,400,7,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,1.325866,0.203169,0.388807,349.483049,0.394191,0.604157,0.104474,0.021147,0.001096,1,0
DOGE_2025_5M,400,14,offen_suchend->randlastige_sinneslage,gemischte_rohwelt,1.806096,0.44003,0.901264,15920631.2775,0.413672,0.597952,0.107283,-0.013749,-0.003778,1,0
DOGE_2025_5M,400,23,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,-16.388462,0.520398,1.0159,19545553.865,0.427686,0.603115,0.110849,-0.047074,-0.001332,1,0
XRP_2025_5M,400,10,normale_weltspannung->randlastige_sinneslage,bewegungsreiche_rohwelt,16.490938,0.327176,0.647978,3339159.843075,0.447301,0.637348,0.112492,0.04979,0.005328,1,0
DESYNC,400,2,ueberstabil_extrem_leise_scharf->ueberstabil_mit_randreiz,bewegungsreiche_rohwelt,0.553136,0.002363,1.703213,755690.5109,0.28492,0.821961,0.076911,0.011079,0.006199,1,0
DESYNC,400,3,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,0.577816,0.002022,2.205297,955739.037474,0.354365,0.817546,0.094413,0.012124,0.007156,1,0
DESYNC,400,4,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-1.149829,0.002891,2.199641,977592.077232,0.356011,0.821009,0.094838,-0.023928,0.00246,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,2,ueberstabil_extrem_leise_scharf->ueberstabil_mit_randreiz,bewegungsreiche_rohwelt,0.434376,0.002084,1.702934,747676.007251,0.261958,0.822626,0.070468,0.008646,0.006192,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,3,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,1.168473,0.002904,2.206179,983278.246456,0.324012,0.823244,0.085822,0.024118,0.007175,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,4,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.480486,0.001712,2.198462,941027.682782,0.325722,0.818621,0.086313,-0.009845,0.002491,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,5,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-1.155226,0.002905,2.212705,983870.968839,0.325074,0.823163,0.08612,-0.024085,0.007086,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,12,ueberstabil_extrem_leise_scharf->ueberstabil_mit_randreiz,bewegungsreiche_rohwelt,-0.300456,0.001217,2.83531,1239609.74331,0.097747,0.83301,0.029679,-0.006318,-0.001689,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,13,ueberstabil_mit_randreiz->randlastige_sinneslage,bewegungsreiche_rohwelt,1.204999,0.002995,2.212795,986347.334346,0.331345,0.822778,0.087686,0.024677,0.004975,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,14,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-0.010551,0.001598,2.191823,937329.154101,0.318676,0.819017,0.084534,-3.1e-05,0.004714,1,0
VISUAL_STABLE_HEARING_CHAOTIC,400,15,randlastige_sinneslage->randlastige_sinneslage,bewegungsreiche_rohwelt,-1.1781,0.002963,2.212763,987526.788673,0.332148,0.822717,0.087913,-0.024524,0.004877,1,0
