world,block_index,base_sequence,adapted_lage,base_zentrum,base_rand,base_rekopplung,base_strain,adapted_zentrum,adapted_rand,adapted_rekopplung,adapted_strain
SOL_2026_STABLE,34,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.81,0.005,0.713944,0.146422,0.815,0.0,0.714554,0.145544
SOL_2026_STABLE,35,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8,0.005,0.712606,0.148034,0.805,0.0,0.713378,0.146929
SOL_2026_STABLE,36,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.7,0.015,0.708969,0.153209,0.7,0.01,0.710133,0.151606
SOL_2026_STABLE,37,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.76,0.005,0.711242,0.149674,0.765,0.005,0.712214,0.148313
SOL_2026_STABLE,38,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.775,0.01,0.711805,0.14916,0.78,0.005,0.712582,0.148067
SOL_2026_STABLE,39,normale_weltspannung->offen_suchend,offen_suchend,0.675,0.0,0.707041,0.155071,0.7,0.0,0.708321,0.153325
SOL_2026_STABLE,40,offen_suchend->normale_weltspannung,normale_weltspannung,0.75,0.0,0.710887,0.149921,0.765,0.0,0.711775,0.148693
SOL_2026_STABLE,41,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.005,0.712242,0.14882,0.735,0.0,0.713292,0.14733
SOL_2026_STABLE,42,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.745,0.01,0.71036,0.150428,0.745,0.0,0.711387,0.148994
SOL_2026_STABLE,43,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.0,0.713183,0.147403,0.775,0.0,0.713908,0.146397
SOL_2026_STABLE,44,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.825,0.005,0.714748,0.14517,0.825,0.005,0.715324,0.144368
SOL_2026_STABLE,45,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.73,0.015,0.709733,0.151652,0.745,0.005,0.710887,0.150039
SOL_2026_STABLE,46,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.72,0.01,0.709777,0.151489,0.74,0.005,0.71113,0.149592
SOL_2026_STABLE,47,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.0,0.71219,0.148848,0.78,0.0,0.713059,0.147649
SOL_2026_STABLE,48,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.795,0.0,0.713468,0.146635,0.8,0.0,0.714237,0.14558
SOL_2026_STABLE,49,normale_weltspannung->offen_suchend,offen_suchend,0.67,0.0,0.707766,0.154225,0.675,0.0,0.709073,0.152445
BTC_2024_5M,1,normale_weltspannung->offen_suchend,offen_suchend,0.68,0.005,0.709668,0.151831,0.68,0.0,0.710697,0.150424
BTC_2024_5M,2,offen_suchend->offen_suchend,offen_suchend,0.67,0.0,0.708947,0.152247,0.685,0.0,0.70982,0.151114
BTC_2024_5M,3,offen_suchend->randlastige_sinneslage,offen_suchend,0.6,0.02,0.702958,0.159928,0.605,0.01,0.704724,0.157497
BTC_2024_5M,4,randlastige_sinneslage->offen_suchend,offen_suchend,0.66,0.005,0.707124,0.155058,0.68,0.005,0.708774,0.152757
BTC_2024_5M,5,offen_suchend->randlastige_sinneslage,offen_suchend,0.61,0.015,0.704827,0.158175,0.615,0.01,0.70655,0.155785
BTC_2024_5M,6,randlastige_sinneslage->offen_suchend,offen_suchend,0.645,0.01,0.707801,0.154014,0.655,0.005,0.709118,0.152205
BTC_2024_5M,7,offen_suchend->normale_weltspannung,normale_weltspannung,0.785,0.01,0.713353,0.147038,0.79,0.005,0.714148,0.145947
BTC_2024_5M,8,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.735,0.005,0.710527,0.150876,0.74,0.0,0.711759,0.149114
BTC_2024_5M,9,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.755,0.005,0.712784,0.147868,0.76,0.0,0.713614,0.146687
BTC_2024_5M,10,normale_weltspannung->offen_suchend,offen_suchend,0.68,0.005,0.708578,0.153175,0.685,0.005,0.70949,0.151938
BTC_2024_5M,11,offen_suchend->offen_suchend,offen_suchend,0.64,0.005,0.707404,0.154365,0.65,0.0,0.708663,0.152674
BTC_2024_5M,12,offen_suchend->randlastige_sinneslage,randlastige_sinneslage,0.68,0.015,0.708615,0.152193,0.68,0.015,0.709762,0.150611
BTC_2024_5M,13,randlastige_sinneslage->offen_suchend,offen_suchend,0.69,0.01,0.709541,0.151348,0.69,0.0,0.710504,0.150031
BTC_2024_5M,14,offen_suchend->randlastige_sinneslage,randlastige_sinneslage,0.6,0.03,0.702648,0.160088,0.605,0.015,0.704434,0.157607
BTC_2024_5M,15,randlastige_sinneslage->offen_suchend,offen_suchend,0.59,0.005,0.705768,0.155461,0.59,0.0,0.707238,0.153589
BTC_2024_5M,16,offen_suchend->offen_suchend,offen_suchend,0.625,0.0,0.707968,0.152899,0.625,0.0,0.709154,0.151376
BTC_2024_5M,17,offen_suchend->offen_suchend,offen_suchend,0.645,0.01,0.707992,0.153291,0.645,0.005,0.708896,0.15211
BTC_2024_5M,18,offen_suchend->leise_duenn,leise_scharf_duenn,0.81,0.005,0.713489,0.146124,0.815,0.005,0.714217,0.145142
BTC_2024_5M,19,leise_duenn->normale_weltspannung,normale_weltspannung,0.76,0.005,0.710607,0.150571,0.775,0.005,0.711565,0.149235
BTC_2024_5M,20,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.0,0.711868,0.148369,0.735,0.0,0.712672,0.147302
BTC_2024_5M,21,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.0,0.712648,0.147983,0.78,0.0,0.71337,0.147002
BTC_2024_5M,22,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.715,0.01,0.710757,0.150043,0.725,0.0,0.711763,0.148678
BTC_2024_5M,23,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.8,0.005,0.714304,0.14547,0.81,0.0,0.715103,0.144337
BTC_2024_5M,24,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.79,0.0,0.714593,0.145152,0.805,0.0,0.715358,0.144072
BTC_2024_5M,25,normale_weltspannung->offen_suchend,offen_suchend,0.65,0.01,0.708804,0.152672,0.65,0.0,0.709815,0.151333
BTC_2024_5M,26,offen_suchend->normale_weltspannung,normale_weltspannung,0.785,0.0,0.713506,0.146783,0.795,0.0,0.714159,0.14588
BTC_2024_5M,27,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.755,0.0,0.712675,0.147711,0.765,0.0,0.713461,0.146639
BTC_2024_5M,28,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.765,0.0,0.712522,0.147802,0.78,0.0,0.713428,0.146512
BTC_2024_5M,29,normale_weltspannung->lauter_feldkontakt,lauter_feldkontakt,0.775,0.0,0.711049,0.150143,0.79,0.0,0.712043,0.148715
BTC_2024_5M,30,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.68,0.005,0.708495,0.153938,0.68,0.0,0.709515,0.152546
BTC_2024_5M,31,lauter_feldkontakt->offen_suchend,offen_suchend,0.63,0.0,0.708246,0.15325,0.63,0.0,0.709533,0.151532
BTC_2024_5M,32,offen_suchend->offen_suchend,offen_suchend,0.665,0.0,0.708597,0.152314,0.67,0.0,0.709708,0.150885
BTC_2024_5M,33,offen_suchend->normale_weltspannung,normale_weltspannung,0.705,0.005,0.71068,0.150817,0.715,0.0,0.711568,0.149611
BTC_2024_5M,34,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.74,0.0,0.71246,0.148084,0.75,0.0,0.713198,0.147065
BTC_2024_5M,35,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.712636,0.148068,0.785,0.0,0.713267,0.147206
BTC_2024_5M,36,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.75,0.005,0.711767,0.149098,0.75,0.0,0.712448,0.148172
BTC_2024_5M,37,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.0,0.713196,0.14674,0.78,0.0,0.713877,0.145788
BTC_2024_5M,38,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8,0.005,0.713889,0.146409,0.8,0.005,0.714469,0.145576
BTC_2024_5M,39,normale_weltspannung->lauter_feldkontakt,offen_suchend,0.69,0.01,0.708649,0.153817,0.695,0.0,0.70951,0.152631
BTC_2024_5M,40,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.795,0.01,0.712232,0.149238,0.795,0.0,0.712989,0.148158
BTC_2024_5M,41,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.72,0.015,0.709527,0.151773,0.725,0.01,0.710523,0.150425
BTC_2024_5M,42,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.74,0.0,0.712769,0.147938,0.745,0.0,0.713482,0.146961
BTC_2024_5M,43,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.775,0.005,0.71207,0.149081,0.78,0.0,0.712781,0.148081
BTC_2024_5M,44,normale_weltspannung->offen_suchend,offen_suchend,0.67,0.005,0.708383,0.153288,0.68,0.0,0.70957,0.151703
BTC_2024_5M,45,offen_suchend->normale_weltspannung,leise_scharf_duenn,0.78,0.0,0.713286,0.147242,0.79,0.0,0.713849,0.146484
BTC_2024_5M,46,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.735,0.005,0.711249,0.149869,0.745,0.005,0.711998,0.148824
BTC_2024_5M,47,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.72,0.005,0.711503,0.149588,0.73,0.005,0.712539,0.148106
BTC_2024_5M,48,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.665,0.0,0.708432,0.153899,0.675,0.0,0.709436,0.152474
BTC_2024_5M,49,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.705,0.0,0.709625,0.152437,0.705,0.0,0.710531,0.151152
DOGE_2025_5M,1,lauter_feldkontakt->lauter_feldkontakt,lauter_feldkontakt,0.73,0.005,0.711566,0.150065,0.74,0.0,0.712503,0.148738
DOGE_2025_5M,2,lauter_feldkontakt->randlastige_sinneslage,normale_weltspannung,0.725,0.015,0.710236,0.151314,0.74,0.0,0.711325,0.149786
DOGE_2025_5M,3,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.755,0.01,0.711192,0.150563,0.76,0.005,0.711922,0.149546
DOGE_2025_5M,4,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.735,0.005,0.711967,0.149122,0.74,0.005,0.712589,0.148283
DOGE_2025_5M,5,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.72,0.005,0.711051,0.15029,0.72,0.0,0.711943,0.149058
DOGE_2025_5M,6,normale_weltspannung->lauter_feldkontakt,normale_weltspannung,0.73,0.0,0.710178,0.151423,0.74,0.0,0.710915,0.150376
DOGE_2025_5M,7,lauter_feldkontakt->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.715606,0.144315,0.855,0.0,0.716269,0.143345
DOGE_2025_5M,8,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.725,0.0,0.710584,0.150572,0.73,0.0,0.711554,0.149227
DOGE_2025_5M,9,normale_weltspannung->offen_suchend,offen_suchend,0.685,0.01,0.708148,0.154083,0.69,0.005,0.709377,0.15238
DOGE_2025_5M,10,offen_suchend->offen_suchend,offen_suchend,0.61,0.005,0.707147,0.155022,0.62,0.005,0.708675,0.152949
DOGE_2025_5M,11,offen_suchend->offen_suchend,offen_suchend,0.69,0.005,0.710563,0.150443,0.69,0.005,0.711562,0.149063
DOGE_2025_5M,12,offen_suchend->offen_suchend,offen_suchend,0.66,0.01,0.708624,0.153532,0.67,0.01,0.709597,0.152238
DOGE_2025_5M,13,offen_suchend->offen_suchend,normale_weltspannung,0.685,0.005,0.709226,0.152238,0.7,0.005,0.71039,0.150649
DOGE_2025_5M,14,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.875,0.0,0.716816,0.142562,0.88,0.0,0.717113,0.142149
DOGE_2025_5M,15,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.835,0.0,0.715741,0.143941,0.84,0.0,0.716168,0.14334
DOGE_2025_5M,16,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.81,0.0,0.713549,0.147136,0.82,0.0,0.714202,0.146227
DOGE_2025_5M,17,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.73,0.005,0.711527,0.150111,0.74,0.0,0.712247,0.149073
DOGE_2025_5M,18,normale_weltspannung->offen_suchend,offen_suchend,0.69,0.01,0.709145,0.152117,0.69,0.005,0.710337,0.150478
DOGE_2025_5M,19,offen_suchend->normale_weltspannung,normale_weltspannung,0.72,0.005,0.710977,0.151084,0.735,0.0,0.711849,0.149903
DOGE_2025_5M,20,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.72,0.015,0.709146,0.153015,0.73,0.01,0.710238,0.151474
DOGE_2025_5M,21,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.725,0.005,0.711613,0.149517,0.74,0.0,0.712757,0.147905
DOGE_2025_5M,22,normale_weltspannung->offen_suchend,offen_suchend,0.67,0.005,0.70748,0.154725,0.675,0.0,0.708544,0.153247
DOGE_2025_5M,23,offen_suchend->normale_weltspannung,normale_weltspannung,0.7,0.01,0.709597,0.152393,0.71,0.0,0.71054,0.151074
DOGE_2025_5M,24,normale_weltspannung->offen_suchend,offen_suchend,0.635,0.005,0.706769,0.155854,0.635,0.0,0.708058,0.154089
DOGE_2025_5M,25,offen_suchend->offen_suchend,offen_suchend,0.645,0.0,0.70896,0.152536,0.655,0.0,0.710324,0.150695
DOGE_2025_5M,26,offen_suchend->offen_suchend,offen_suchend,0.59,0.005,0.707659,0.154188,0.61,0.0,0.708942,0.152477
DOGE_2025_5M,27,offen_suchend->offen_suchend,offen_suchend,0.515,0.01,0.703041,0.159527,0.53,0.005,0.705005,0.156836
DOGE_2025_5M,28,offen_suchend->randlastige_sinneslage,offen_suchend,0.52,0.025,0.701031,0.161987,0.52,0.01,0.70317,0.159137
DOGE_2025_5M,29,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.635,0.015,0.706536,0.155445,0.64,0.005,0.707891,0.153591
DOGE_2025_5M,30,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.795,0.005,0.713243,0.147176,0.8,0.005,0.713701,0.146551
DOGE_2025_5M,31,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.725,0.015,0.709646,0.152276,0.73,0.005,0.710506,0.151051
DOGE_2025_5M,32,randlastige_sinneslage->offen_suchend,offen_suchend,0.66,0.01,0.708507,0.153933,0.675,0.0,0.709529,0.152506
DOGE_2025_5M,33,offen_suchend->normale_weltspannung,normale_weltspannung,0.76,0.005,0.712972,0.147756,0.76,0.0,0.713703,0.146738
DOGE_2025_5M,34,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.845,0.0,0.714793,0.144781,0.845,0.0,0.715256,0.144117
DOGE_2025_5M,35,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.835,0.005,0.715385,0.144277,0.835,0.005,0.715856,0.14362
DOGE_2025_5M,36,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.855,0.0,0.717117,0.141933,0.865,0.0,0.717474,0.141425
DOGE_2025_5M,37,ruhig_zentrumsnah->lauter_feldkontakt,offen_suchend,0.625,0.005,0.706656,0.156108,0.64,0.0,0.708252,0.153902
DOGE_2025_5M,38,lauter_feldkontakt->offen_suchend,offen_suchend,0.695,0.01,0.711227,0.149741,0.695,0.0,0.712089,0.148571
DOGE_2025_5M,39,offen_suchend->normale_weltspannung,normale_weltspannung,0.825,0.005,0.712844,0.147645,0.83,0.0,0.713561,0.146634
DOGE_2025_5M,40,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.71,0.01,0.711325,0.149999,0.715,0.0,0.712266,0.148693
DOGE_2025_5M,41,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.74,0.01,0.711046,0.150294,0.74,0.005,0.712066,0.148879
DOGE_2025_5M,42,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.865,0.0,0.715537,0.143464,0.87,0.0,0.716071,0.142718
DOGE_2025_5M,43,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.805,0.0,0.713654,0.146967,0.815,0.0,0.714154,0.146267
DOGE_2025_5M,44,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.765,0.0,0.712997,0.147621,0.775,0.0,0.713643,0.146732
DOGE_2025_5M,45,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.76,0.005,0.713922,0.14667,0.76,0.0,0.71451,0.145832
DOGE_2025_5M,46,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.705,0.02,0.70956,0.151865,0.715,0.005,0.710681,0.150301
DOGE_2025_5M,47,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.475,0.02,0.698197,0.164906,0.475,0.01,0.70001,0.162563
DOGE_2025_5M,48,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.54,0.015,0.702588,0.160407,0.55,0.0,0.70443,0.157903
DOGE_2025_5M,49,randlastige_sinneslage->offen_suchend,offen_suchend,0.61,0.01,0.706185,0.156003,0.615,0.01,0.707263,0.154604
XRP_2025_5M,1,normale_weltspannung->offen_suchend,offen_suchend,0.7,0.01,0.707653,0.15441,0.705,0.005,0.708805,0.152835
XRP_2025_5M,2,offen_suchend->normale_weltspannung,normale_weltspannung,0.755,0.01,0.710814,0.149937,0.755,0.005,0.711438,0.14908
XRP_2025_5M,3,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.78,0.005,0.712103,0.148429,0.785,0.0,0.713113,0.147004
XRP_2025_5M,4,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.825,0.005,0.713871,0.146631,0.83,0.0,0.714392,0.145878
XRP_2025_5M,5,normale_weltspannung->normale_weltspannung,ruhig_zentrumsnah,0.85,0.0,0.714992,0.145059,0.855,0.0,0.715422,0.144447
XRP_2025_5M,6,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.725,0.0,0.711584,0.149755,0.74,0.0,0.712108,0.149025
XRP_2025_5M,7,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.865,0.0,0.717234,0.142027,0.865,0.0,0.7176,0.141508
XRP_2025_5M,8,ruhig_zentrumsnah->lauter_feldkontakt,normale_weltspannung,0.75,0.0,0.71142,0.149826,0.76,0.0,0.712437,0.148399
XRP_2025_5M,9,lauter_feldkontakt->lauter_feldkontakt,offen_suchend,0.685,0.005,0.709489,0.152397,0.695,0.0,0.71055,0.150944
XRP_2025_5M,10,lauter_feldkontakt->offen_suchend,offen_suchend,0.63,0.0,0.707383,0.154969,0.635,0.0,0.708719,0.153189
XRP_2025_5M,11,offen_suchend->normale_weltspannung,normale_weltspannung,0.705,0.005,0.710762,0.150644,0.71,0.005,0.711708,0.149335
XRP_2025_5M,12,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.755,0.0,0.711187,0.149612,0.765,0.0,0.712058,0.148442
XRP_2025_5M,13,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.77,0.005,0.71251,0.148235,0.775,0.005,0.713382,0.147027
XRP_2025_5M,14,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.855,0.0,0.715324,0.144885,0.86,0.0,0.71583,0.144165
XRP_2025_5M,15,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.73,0.005,0.712684,0.148212,0.73,0.005,0.713346,0.147313
XRP_2025_5M,16,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.81,0.005,0.71381,0.146204,0.82,0.005,0.714217,0.145644
XRP_2025_5M,17,normale_weltspannung->lauter_feldkontakt,offen_suchend,0.65,0.005,0.709037,0.153366,0.655,0.0,0.710221,0.151755
XRP_2025_5M,18,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.73,0.005,0.709796,0.151363,0.74,0.005,0.711069,0.149658
XRP_2025_5M,19,normale_weltspannung->randlastige_sinneslage,normale_weltspannung,0.74,0.02,0.710821,0.150534,0.765,0.005,0.711979,0.148925
XRP_2025_5M,20,randlastige_sinneslage->offen_suchend,offen_suchend,0.645,0.005,0.707723,0.154882,0.655,0.005,0.709084,0.153036
XRP_2025_5M,21,offen_suchend->randlastige_sinneslage,randlastige_sinneslage,0.645,0.025,0.70554,0.157629,0.65,0.015,0.70717,0.155323
XRP_2025_5M,22,randlastige_sinneslage->randlastige_sinneslage,offen_suchend,0.61,0.015,0.705322,0.15683,0.62,0.0,0.707017,0.15454
XRP_2025_5M,23,randlastige_sinneslage->offen_suchend,offen_suchend,0.665,0.005,0.708653,0.153404,0.665,0.0,0.709919,0.151682
XRP_2025_5M,24,offen_suchend->offen_suchend,offen_suchend,0.67,0.01,0.708736,0.153182,0.68,0.005,0.710047,0.151369
XRP_2025_5M,25,offen_suchend->normale_weltspannung,normale_weltspannung,0.715,0.0,0.711544,0.149554,0.72,0.0,0.712587,0.14812
XRP_2025_5M,26,normale_weltspannung->offen_suchend,normale_weltspannung,0.695,0.005,0.70985,0.151091,0.705,0.0,0.710993,0.149528
XRP_2025_5M,27,offen_suchend->randlastige_sinneslage,offen_suchend,0.595,0.015,0.704518,0.15767,0.6,0.005,0.706054,0.155606
XRP_2025_5M,28,randlastige_sinneslage->randlastige_sinneslage,randlastige_sinneslage,0.505,0.02,0.700702,0.163308,0.525,0.015,0.702702,0.16059
XRP_2025_5M,29,randlastige_sinneslage->offen_suchend,offen_suchend,0.665,0.005,0.710001,0.1514,0.675,0.005,0.710874,0.150249
XRP_2025_5M,30,offen_suchend->ruhig_zentrumsnah,ruhig_zentrumsnah,0.835,0.005,0.715448,0.144137,0.845,0.005,0.71589,0.143497
XRP_2025_5M,31,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.79,0.01,0.712427,0.148226,0.795,0.01,0.713445,0.146786
XRP_2025_5M,32,normale_weltspannung->lauter_feldkontakt,offen_suchend,0.665,0.005,0.708249,0.154375,0.665,0.0,0.709311,0.152877
XRP_2025_5M,33,lauter_feldkontakt->normale_weltspannung,normale_weltspannung,0.78,0.005,0.713849,0.14631,0.79,0.0,0.714596,0.145266
XRP_2025_5M,34,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.81,0.0,0.71553,0.144115,0.825,0.0,0.716061,0.143344
XRP_2025_5M,35,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.87,0.0,0.717221,0.141874,0.875,0.0,0.717642,0.141261
XRP_2025_5M,36,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.855,0.0,0.716207,0.1432,0.86,0.0,0.716654,0.142564
XRP_2025_5M,37,ruhig_zentrumsnah->randlastige_sinneslage,offen_suchend,0.655,0.015,0.707408,0.154962,0.655,0.005,0.708489,0.153445
XRP_2025_5M,38,randlastige_sinneslage->offen_suchend,offen_suchend,0.66,0.005,0.708877,0.152814,0.675,0.0,0.710123,0.151089
XRP_2025_5M,39,offen_suchend->normale_weltspannung,normale_weltspannung,0.775,0.0,0.713288,0.147143,0.78,0.0,0.713887,0.146348
XRP_2025_5M,40,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.8,0.0,0.714085,0.146083,0.805,0.0,0.714841,0.145069
XRP_2025_5M,41,normale_weltspannung->normale_weltspannung,normale_weltspannung,0.745,0.01,0.711929,0.149103,0.755,0.01,0.712905,0.147749
XRP_2025_5M,42,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.71527,0.14419,0.85,0.0,0.715829,0.143401
XRP_2025_5M,43,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.855,0.0,0.715596,0.144095,0.86,0.0,0.716082,0.14341
XRP_2025_5M,44,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.715617,0.143897,0.835,0.0,0.715985,0.14337
XRP_2025_5M,45,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.775,0.005,0.713356,0.147434,0.79,0.005,0.713786,0.146822
XRP_2025_5M,46,normale_weltspannung->offen_suchend,offen_suchend,0.655,0.005,0.708799,0.153099,0.665,0.0,0.70983,0.151663
XRP_2025_5M,47,offen_suchend->offen_suchend,offen_suchend,0.385,0.01,0.693933,0.17022,0.395,0.01,0.69598,0.167582
XRP_2025_5M,48,offen_suchend->offen_suchend,offen_suchend,0.57,0.005,0.702803,0.159208,0.57,0.0,0.704391,0.157163
XRP_2025_5M,49,offen_suchend->randlastige_sinneslage,offen_suchend,0.59,0.015,0.706455,0.155226,0.59,0.005,0.708013,0.153135
PAXG_2024_5M,1,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.815,0.005,0.714572,0.14428,0.82,0.0,0.715185,0.143429
PAXG_2024_5M,2,ruhig_zentrumsnah->normale_weltspannung,leise_duenn,0.705,0.005,0.70967,0.150537,0.715,0.0,0.710778,0.14903
PAXG_2024_5M,3,normale_weltspannung->normale_weltspannung,leise_duenn,0.735,0.0,0.711205,0.148533,0.745,0.0,0.712248,0.147144
PAXG_2024_5M,4,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.805,0.0,0.716341,0.141846,0.81,0.0,0.716751,0.141315
PAXG_2024_5M,5,ruhig_zentrumsnah->leise_duenn,ruhig_zentrumsnah,0.805,0.005,0.71416,0.145156,0.815,0.005,0.714918,0.144125
PAXG_2024_5M,6,leise_duenn->normale_weltspannung,leise_scharf_duenn,0.77,0.0,0.713444,0.145957,0.77,0.0,0.714248,0.144895
PAXG_2024_5M,7,normale_weltspannung->ruhig_zentrumsnah,ruhig_zentrumsnah,0.82,0.0,0.715,0.144124,0.835,0.0,0.715756,0.143063
PAXG_2024_5M,8,ruhig_zentrumsnah->randlastige_sinneslage,offen_suchend,0.68,0.015,0.709026,0.152747,0.68,0.01,0.71066,0.150415
PAXG_2024_5M,9,randlastige_sinneslage->normale_weltspannung,normale_weltspannung,0.73,0.005,0.710831,0.149906,0.73,0.0,0.712103,0.148112
PAXG_2024_5M,10,normale_weltspannung->leise_duenn,ruhig_zentrumsnah,0.775,0.0,0.713732,0.145133,0.78,0.0,0.714435,0.144207
PAXG_2024_5M,11,leise_duenn->ruhig_zentrumsnah,ruhig_zentrumsnah,0.835,0.0,0.717743,0.139855,0.84,0.0,0.718252,0.139173
PAXG_2024_5M,12,ruhig_zentrumsnah->offen_suchend,offen_suchend,0.69,0.0,0.710153,0.150182,0.695,0.0,0.711243,0.148693
PAXG_2024_5M,13,offen_suchend->normale_weltspannung,normale_weltspannung,0.74,0.005,0.71129,0.148857,0.745,0.0,0.712403,0.147324
PAXG_2024_5M,14,normale_weltspannung->leise_duenn,leise_duenn,0.7,0.0,0.712605,0.146889,0.7,0.0,0.713416,0.145853
PAXG_2024_5M,15,leise_duenn->ruhig_zentrumsnah,ruhig_zentrumsnah,0.83,0.0,0.714845,0.143082,0.835,0.0,0.715355,0.142465
PAXG_2024_5M,16,ruhig_zentrumsnah->leise_duenn,leise_duenn,0.76,0.0,0.712258,0.147264,0.765,0.0,0.712961,0.146342
PAXG_2024_5M,17,leise_duenn->ruhig_zentrumsnah,ruhig_zentrumsnah,0.84,0.0,0.716893,0.141165,0.845,0.0,0.7174,0.140486
PAXG_2024_5M,18,ruhig_zentrumsnah->ruhig_zentrumsnah,ruhig_zentrumsnah,0.84,0.0,0.717323,0.141072,0.84,0.0,0.718059,0.140044
PAXG_2024_5M,19,ruhig_zentrumsnah->normale_weltspannung,normale_weltspannung,0.74,0.005,0.712541,0.14847,0.755,0.005,0.713473,0.147162
