row_type,baseline_source,followup_source,asset_family_pairs,repro_states,followup_qualities,asset_repro_states,asset,family,appearances,dominant_attachment_quality,dominant_attachment_count,second_attachment_quality,second_attachment_count,attachment_quality_gap,attachment_profile_state,attachment_profile,mean_total_count,mean_field_edge_score,baseline_attachment_quality,baseline_attachment_profile,repro_state
asset_family_repro,,,,,,,PAXG,dio_155c,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,270.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1772,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,52.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_17ct,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,49.5,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1ewh,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,106.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1fll,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,224.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1jc2,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,67.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1kpz,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,71.5,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1lsu,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,107.5,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1oye,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,46.5,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1q85,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,55.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_1u5i,2,kernnah,1,offen_gemischt,1,0,familienanschluss_offen_gemischt,kernnah:1; offen_gemischt:1,161.0,0.021266,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_04uf,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,41.0,0.033668,offen_gemischt,offen_gemischt:2; anschlussnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,PAXG,dio_09bn,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,45.0,0.033668,kernnah,kernnah:1,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,PAXG,dio_0nlj,1,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,54.0,0.008864,offen_gemischt,offen_gemischt:2,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,PAXG,dio_12fw,1,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,48.0,0.008864,offen_gemischt,offen_gemischt:2,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,PAXG,dio_17db,1,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,43.0,0.008864,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,PAXG,dio_19pg,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,48.0,0.033668,kernnah,kernnah:1; anschlussnah:1,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,PAXG,dio_1gp2,1,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,65.0,0.008864,offen_gemischt,offen_gemischt:2; kernnah:1; anschlussnah:1,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,PAXG,dio_1o4z,1,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,43.0,0.008864,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,PAXG,dio_1wdi,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,41.0,0.033668,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,PAXG,dio_1xrt,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,54.0,0.033668,kernnah,kernnah:1; offen_gemischt:1; anschlussnah:1,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,SOL,dio_00ja,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,80.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_00ly,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,129.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_04uf,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,60.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_05yg,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,51.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_06s7,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,88.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_09bn,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,53.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0g2r,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,69.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0h9h,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,191.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0jkk,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,56.5,0.051839,offen_gemischt,offen_gemischt:2; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0l7p,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,254.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0m9z,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,279.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0obq,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,77.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0oc3,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,101.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0pz6,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,101.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0tay,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,55.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_104t,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,453.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1492,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,63.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_14wj,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,154.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_155c,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,327.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_169a,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,54.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_17ct,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,121.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_19pg,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,52.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1ewh,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,86.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1gp2,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,72.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1kpz,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,67.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1lsu,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,124.5,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1pij,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,45.5,0.051839,offen_gemischt,offen_gemischt:3,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1q85,2,kernnah,2,-,0,2,familienanschluss_deutlich,kernnah:2,74.0,0.051839,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_03uk,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,50.0,0.057207,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,SOL,dio_06er,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,100.0,0.057207,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_06jk,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,49.0,0.057207,offen_gemischt,offen_gemischt:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_07uk,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,44.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0dd2,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,102.0,0.057207,offen_gemischt,offen_gemischt:3,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0kx9,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,47.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0nlj,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,49.0,0.046471,offen_gemischt,offen_gemischt:3; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_0z9t,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,76.0,0.057207,offen_gemischt,offen_gemischt:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_10dv,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,48.0,0.057207,offen_gemischt,offen_gemischt:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_12fw,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,51.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_17db,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,45.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1cic,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,56.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1fll,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,46.0,0.057207,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,SOL,dio_1jc2,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,60.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1r55,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,76.0,0.057207,offen_gemischt,offen_gemischt:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,SOL,dio_1u5i,1,kernnah,1,-,0,1,einzelbeleg,kernnah:1,47.0,0.046471,offen_gemischt,offen_gemischt:1; nullnah:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_00ja,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,89.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_00ly,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,124.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_06er,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,88.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_06s7,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,103.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_09bn,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,59.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0dd2,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,84.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0g2r,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,60.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0h9h,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,215.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0l7p,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,297.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0m9z,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,306.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0nlj,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,51.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0obq,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,86.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0oc3,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,117.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0pz6,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,102.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0tay,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,81.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_104t,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,452.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_10dv,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,47.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1492,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,56.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_14wj,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,160.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_155c,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,363.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_169a,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,58.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_17ct,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,105.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_19pg,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,58.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1ewh,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,77.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1gp2,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,56.5,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1kpz,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,83.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1lsu,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,109.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1q85,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,73.0,-0.018037,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1u5i,2,nullnah,1,kernnah_ohne_feldzeit,1,0,familienanschluss_offen_gemischt,nullnah:1; kernnah_ohne_feldzeit:1,48.0,-0.018037,kernnah_ohne_feldzeit,kernnah_ohne_feldzeit:1; offen_gemischt:1,anschlussqualitaet_driftet
asset_family_repro,,,,,,,XRP,dio_03uk,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,51.0,0.007605,offen_gemischt,offen_gemischt:1; kernnah_ohne_feldzeit:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_04uf,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,58.0,-0.043678,kernnah_ohne_feldzeit,kernnah_ohne_feldzeit:2; offen_gemischt:1,anschlussqualitaet_driftet
asset_family_repro,,,,,,,XRP,dio_05yg,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,60.0,-0.043678,offen_gemischt,offen_gemischt:1; kernnah_ohne_feldzeit:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_06jk,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,46.0,0.007605,kernnah_ohne_feldzeit,kernnah_ohne_feldzeit:2; offen_gemischt:1,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,XRP,dio_07uk,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,45.0,-0.043678,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,XRP,dio_0jkk,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,64.0,-0.043678,offen_gemischt,offen_gemischt:1; kernnah_ohne_feldzeit:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_0z9t,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,49.0,0.007605,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_12fw,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,46.0,-0.043678,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,XRP,dio_17db,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,55.0,0.007605,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:1,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1cic,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,46.0,-0.043678,neu_ohne_baseline,,neu_ohne_baseline
asset_family_repro,,,,,,,XRP,dio_1fll,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,51.0,0.007605,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1r55,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,62.0,0.007605,offen_gemischt,offen_gemischt:2; kernnah_ohne_feldzeit:2,anschlussqualitaet_driftet_offen
asset_family_repro,,,,,,,XRP,dio_1tiu,1,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,46.0,0.007605,kernnah_ohne_feldzeit,kernnah_ohne_feldzeit:1; offen_gemischt:1,anschlussqualitaet_reproduziert
asset_family_repro,,,,,,,XRP,dio_1v2w,1,nullnah,1,-,0,1,einzelbeleg,nullnah:1,49.0,-0.043678,neu_ohne_baseline,,neu_ohne_baseline
