preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_1fy7zy2,active_recoupling,distributed_active_recoupling,0.704128,0.611077,multiworld_depth_seed,5,9,0.242832,0.32738,0.691608,0.163612,0.863747,FF_NULL_DOGE_SHUFFLE_10K,FF_NULL_DOGE_SHUFFLE_10K:3; FF_NULL_BTC_SHUFFLE_10K:2; FOLLOW_EQ10K_PAXG_2024_5M:2; FOLLOW_EQ10K_DOGE_2024_5M:1; FOLLOW_XRP_2024_5M_2000:1,stabil:9,1,0,0,0
dio_mcm_episode_0x29ikr,active_recoupling,distributed_active_recoupling,0.745641,0.61049,multiworld_depth_seed,6,8,0.265851,0.321454,0.684297,0.162529,0.834688,FF_NULL_BTC_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; BTC_LONG_2025_5M_QUIET:1; FF_NULL_BTC_SHUFFLE_10K:1; FOLLOW_EQ10K_PAXG_2024_5M:1; FOLLOW_EQ10K_XRP_2024_5M:1; QUIET_NEAR_BTC_1869:1,stabil:8,1,0,0,0
dio_mcm_episode_0nleev0,active_recoupling,distributed_active_recoupling,0.761073,0.604827,multiworld_depth_seed,7,21,0.229257,0.305873,0.6939,0.148082,0.856248,FF_NULL_XRP_SHUFFLE_10K,FF_NULL_XRP_SHUFFLE_10K:4; FF_NULL_BTC_SHUFFLE_10K:3; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_PAXG_2024_5M:3; FOLLOW_PAXG_2024_5M_2000:3; REAL_TIME_2024_PAXG:3; REAL_FOLLOW_SOL_6000:2,stabil:21,1,0,0,0
dio_mcm_episode_19k6ug1,active_recoupling,distributed_active_recoupling,0.622832,0.599048,multiworld_depth_seed,4,4,0.274133,0.329248,0.654842,0.204811,0.765547,FF_NULL_DOGE_SHUFFLE_10K,FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1; REAL_FOLLOW_SOL_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:4,1,0,0,0
dio_mcm_episode_00svqqo,active_recoupling,distributed_active_recoupling,0.788677,0.598597,multiworld_depth_seed,10,90,0.209717,0.297568,0.69364,0.14623,0.849004,FF_NULL_XRP_SHUFFLE_10K,BTC_10K_A:26; REAL_FOLLOW_XRP_6000:23; PAXG_1H_A:12; BTC_STRESS_2025_5M:9; REAL_TIME_2024_BTC_5M:7; FOLLOW_DOGE_2024_5M_2000:5; FF_NULL_XRP_SHUFFLE_10K:3; XRP_1H_A:3,stabil:90,1,0,0,0
dio_mcm_episode_0ztp83q,active_recoupling,compact_carried_recoupling,0.525023,0.594696,recurring_depth_seed,2,3,0.406387,0.539682,0.708232,0.148236,0.85445,FF_NULL_XRP_SHUFFLE_10K,BTC_10K_A:2; FF_NULL_XRP_SHUFFLE_10K:1,stabil:3,1,0,0,0
dio_mcm_episode_0f9q533,active_recoupling,distributed_active_recoupling,0.769168,0.589385,multiworld_depth_seed,8,20,0.184299,0.268317,0.69709,0.139961,0.863887,FF_NULL_XRP_SHUFFLE_10K,FF_NULL_XRP_SHUFFLE_10K:3; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_PAXG_2024_5M_2000:3; REAL_TIME_2024_PAXG:3; FOLLOW_EQ10K_PAXG_2024_5M:2; REAL_FOLLOW_SOL_6000:2; BTC_10K_A:1,stabil:20,1,0,0,0
dio_mcm_episode_1f9nms9,active_recoupling,distributed_active_recoupling,0.771042,0.586298,multiworld_depth_seed,12,20,0.169388,0.266667,0.697997,0.139447,0.866747,FF_NULL_DOGE_SHUFFLE_10K,BTC_10K_A:3; BTC_FIELD_QUIET_03:2; BTC_STRESS_2024_5M:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_XRP_2024_5M:2; FOLLOW_XRP_2024_5M_2000:2; REAL_TIME_2024_XRP:2; BTC_LONG_2024_5M_QUIET:1,stabil:20,1,0,0,0
dio_mcm_episode_04d3kci,active_recoupling,distributed_active_recoupling,0.714856,0.583444,multiworld_depth_seed,6,10,0.244036,0.319445,0.642591,0.215583,0.710155,FF_NULL_DOGE_SHUFFLE_10K,FF_NULL_DOGE_SHUFFLE_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_XRP_2024_5M_2000:2; REAL_TIME_2024_XRP:2; FOLLOW_EQ10K_XRP_2024_5M:1; REAL_FOLLOW_DOGE_6000:1,stabil:10,1,0,0,0
dio_mcm_episode_0zkoaz0,active_recoupling,compact_carried_recoupling,0.499209,0.56944,recurring_depth_seed,2,2,0.396333,0.522727,0.669348,0.195732,0.756377,FF_NULL_BTC_SHUFFLE_10K,FF_NULL_BTC_SHUFFLE_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1,stabil:2,1,0,0,0
dio_mcm_episode_0op9h66,milieu_island,local_milieu_seed,0.52789,0.54971,local_depth_seed,1,3,0.462403,0.5,0.710062,0.148891,0.889413,FF_NULL_DOGE_SHUFFLE_10K,FF_NULL_DOGE_SHUFFLE_10K:3,stabil:3,1,0,0,0
dio_mcm_episode_1r085q1,active_recoupling,distributed_active_recoupling,0.758432,0.539134,multiworld_depth_seed,13,18,0.129192,0.166987,0.658288,0.181007,0.792924,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; REAL_TIME_2024_BTC_5M:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; BTC_STRESS_2024_5M:1; FF_NULL_XRP_SHUFFLE_10K:1; FOLLOW_XRP_2024_5M_2000:1,stabil:18,1,0,0,0
dio_mcm_episode_1fxeal0,active_recoupling,distributed_active_recoupling,0.742772,0.527362,multiworld_depth_seed,5,12,0.042765,0.107142,0.694882,0.130305,0.883801,FF_NULL_PAXG_SHUFFLE_10K,FF_NULL_BTC_SHUFFLE_10K:3; QUIET_NEAR_PAXG2024_1H:3; BTC_FIELD_QUIET_03:2; BTC_SHIFT_2025_15M_16000_17000:2; FF_NULL_PAXG_SHUFFLE_10K:2,stabil:12,1,0,0,0
dio_mcm_episode_1cbmua3,active_recoupling,distributed_active_recoupling,0.800648,0.517831,multiworld_depth_seed,8,19,0.031711,0.069862,0.695353,0.127946,0.890346,FF_NULL_PAXG_SHUFFLE_10K,FF_NULL_PAXG_SHUFFLE_10K:3; FOLLOW_EQ10K_PAXG_2024_5M:3; FOLLOW_PAXG_2024_5M_2000:3; PAXG_1846_A:3; REAL_TIME_2024_PAXG:3; DOGE_1H_A:2; FF_NULL_DOGE_SHUFFLE_10K:1; XRP_1H_A:1,stabil:19,1,0,0,0
dio_mcm_episode_0zm713b,active_recoupling,distributed_active_recoupling,0.782278,0.509258,multiworld_depth_seed,16,25,0.04713,0.080953,0.666317,0.164721,0.826221,FF_NULL_XRP_SHUFFLE_10K,REAL_FOLLOW_XRP_6000:4; FOLLOW_EQ10K_XRP_2024_5M:3; REAL_FOLLOW_DOGE_6000:3; FF_NULL_DOGE_SHUFFLE_10K:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; BTC_1H_B:1; BTC_FIELD_QUIET_03:1; BTC_SHIFT_2025_15M_16000_17000:1,stabil:25,1,0,0,0
dio_mcm_episode_1u5i0pf,active_recoupling,distributed_active_recoupling,0.791957,0.508519,multiworld_depth_seed,12,17,0.027112,0.065827,0.678045,0.150846,0.86539,FF_NULL_PAXG_SHUFFLE_10K,FOLLOW_XRP_2024_5M_2000:3; REAL_TIME_2024_XRP:3; FOLLOW_DOGE_2024_5M_2000:2; BTC_10K_A:1; BTC_1H_B:1; BTC_FIELD_QUIET_03:1; BTC_SHIFT_2025_15M_16000_17000:1; FF_NULL_PAXG_SHUFFLE_10K:1,stabil:17,1,0,0,0
dio_mcm_episode_1aejc9m,active_recoupling,distributed_active_recoupling,0.878682,0.501944,multiworld_depth_seed,21,280,0.027317,0.059405,0.667267,0.165254,0.840844,FF_NULL_XRP_SHUFFLE_10K,SOL_10K_A:35; BTC_SHIFT_2025_30M_10000_11000:32; BTC_LONG_2024_5M_QUIET:26; FF_NULL_XRP_SHUFFLE_10K:25; FOLLOW_KAS_2024_5M_2000:23; REAL_FOLLOW_XRP_6000:22; QUIET_NEAR_PAXG2024_1H:18; REAL_TIME_2023_SOL_ALTSEQ_A:18,stabil:280,1,0,0,0
dio_mcm_episode_0ptcfn6,active_recoupling,distributed_active_recoupling,0.794554,0.501854,multiworld_depth_seed,11,24,0.017981,0.044643,0.680584,0.164335,0.853375,FF_NULL_XRP_SHUFFLE_10K,BTC_LONG_2025_5M_QUIET:3; FOLLOW_PAXG_2024_5M_2000:3; QUIET_NEAR_BTC_1869:3; REAL_TIME_2024_PAXG:3; XRP_1H_A:3; FF_NULL_DOGE_SHUFFLE_10K:2; FF_NULL_XRP_SHUFFLE_10K:2; FOLLOW_EQ10K_XRP_2024_5M:2,stabil:24,1,0,0,0
dio_mcm_episode_11dx6vi,active_recoupling,distributed_active_recoupling,0.807554,0.501356,multiworld_depth_seed,9,12,0.005639,0.013889,0.694301,0.128848,0.908879,FF_NULL_PAXG_SHUFFLE_10K,FF_NULL_PAXG_SHUFFLE_10K:2; PAXG_1846_A:2; REAL_FOLLOW_DOGE_6000:2; BTC_LONG_2024_5M_QUIET:1; FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_EQ10K_PAXG_2024_5M:1; QUIET_NEAR_BTC_FIELD_01:1; QUIET_NEAR_SOL_SIDEWAYS:1,stabil:12,1,0,0,0
dio_mcm_episode_19h8lor,active_recoupling,distributed_active_recoupling,0.821896,0.49903,recurring_depth_seed,18,93,0.017447,0.039682,0.67401,0.159104,0.857749,FF_NULL_XRP_SHUFFLE_10K,BTC_LONG_2025_5M_QUIET:14; QUIET_NEAR_BTC_1869:14; BTC_1H_B:11; BTC_1H_A:7; FF_NULL_DOGE_SHUFFLE_10K:6; QUIET_NEAR_PAXG2024_1H:6; FOLLOW_PAXG_2024_5M_2000:5; REAL_TIME_2024_PAXG:5,stabil:93,1,0,0,0
dio_mcm_episode_1elnwvw,active_recoupling,distributed_active_recoupling,0.791626,0.495837,recurring_depth_seed,9,24,0.015608,0.039682,0.667427,0.162065,0.846196,FF_NULL_PAXG_SHUFFLE_10K,BTC_FIELD_QUIET_02:3; BTC_SHIFT_2025_15M_16000_17000:3; FF_NULL_PAXG_SHUFFLE_10K:3; FOLLOW_XRP_2024_5M_2000:3; QUIET_NEAR_BTC_FIELD_01:3; QUIET_NEAR_PAXG2024_1H:3; REAL_TIME_2024_XRP:3; REAL_FOLLOW_PAXG_6000:2,stabil:24,1,0,0,0
dio_mcm_episode_084fgkp,active_recoupling,distributed_active_recoupling,0.798936,0.493871,recurring_depth_seed,16,28,0.009303,0.023811,0.672379,0.154665,0.861331,FF_NULL_BTC_SHUFFLE_10K,BTC_FIELD_QUIET_03:3; FOLLOW_EQ10K_XRP_2024_5M:3; QUIET_NEAR_BTC_FIELD_01:3; BTC_FIELD_QUIET_05:2; FF_NULL_BTC_SHUFFLE_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:2; REAL_FOLLOW_DOGE_6000:2; REAL_FOLLOW_PAXG_6000:2,stabil:28,1,0,0,0
dio_mcm_episode_0sscnvc,active_recoupling,distributed_active_recoupling,0.807969,0.493837,recurring_depth_seed,14,14,0.0,0.0,0.684239,0.14149,0.910176,FF_NULL_XRP_SHUFFLE_10K,BTC_10K_A:1; BTC_1H_C:1; BTC_FIELD_QUIET_04:1; BTC_LONG_2025_5M_QUIET:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; DOGE_1H_A:1; FF_NULL_BTC_SHUFFLE_10K:1,stabil:14,1,0,0,0
dio_mcm_episode_1dpkuqy,active_recoupling,distributed_active_recoupling,0.794201,0.492772,recurring_depth_seed,12,16,0.008458,0.020833,0.671917,0.158337,0.860688,FF_NULL_DOGE_SHUFFLE_10K,BTC_10K_A:2; FOLLOW_XRP_2024_5M_2000:2; QUIET_NEAR_PAXG2024_1H:2; REAL_TIME_2024_XRP:2; BTC_1H_C:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; BTC_STRESS_2025_5M:1,stabil:16,1,0,0,0
dio_mcm_episode_023ecmg,active_recoupling,distributed_active_recoupling,0.71385,0.490902,recurring_depth_seed,7,9,0.094458,0.142196,0.580911,0.289849,0.645558,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_XRP_2024_5M:3; BTC_LONG_2024_5M_QUIET:1; FF_NULL_XRP_SHUFFLE_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2024_BTC_5M:1; SOL_10K_A:1,tragend_unruhig:9,1,0,0,0
dio_mcm_episode_1kebzg8,active_recoupling,distributed_active_recoupling,0.800455,0.487561,recurring_depth_seed,12,15,0.0,0.0,0.670107,0.161676,0.885014,FF_NULL_BTC_SHUFFLE_10K,FOLLOW_EQ10K_XRP_2024_5M:2; FOLLOW_XRP_2024_5M_2000:2; REAL_TIME_2024_XRP:2; BTC_1H_C:1; BTC_FIELD_QUIET_04:1; BTC_FIELD_QUIET_05:1; BTC_SHIFT_2025_1H_4000_5000:1; FF_NULL_BTC_SHUFFLE_10K:1,stabil:15,1,0,0,0
dio_mcm_episode_1qqk46w,active_recoupling,distributed_active_recoupling,0.795159,0.487189,recurring_depth_seed,8,8,0.0,0.0,0.671833,0.155074,0.869702,FF_NULL_XRP_SHUFFLE_10K,BTC_1H_B:1; BTC_FIELD_QUIET_03:1; FF_NULL_XRP_SHUFFLE_10K:1; QUIET_NEAR_SOL_SIDEWAYS:1; REAL_FOLLOW_BTC_6000:1; REAL_FOLLOW_SOL_6000:1; REAL_TIME_2024_SOL_ALTSEQ_A:1; XRP_1H_A:1,stabil:8,1,0,0,0
dio_mcm_episode_16nc9gj,active_recoupling,distributed_active_recoupling,0.796257,0.48644,recurring_depth_seed,17,38,0.006671,0.017544,0.660646,0.171023,0.837158,FF_NULL_XRP_SHUFFLE_10K,BTC_1H_C:3; BTC_SHIFT_2025_1H_4000_5000:3; DOGE_1H_B:3; FOLLOW_DOGE_2024_5M_2000:3; PAXG_1H_A:3; REAL_FOLLOW_SOL_6000:3; REAL_TIME_2023_SOL_ALTSEQ_A:3; REAL_TIME_2024_SOL_ALTSEQ_A:3,stabil:38,1,0,0,0
dio_mcm_episode_0iiwvci,active_recoupling,distributed_active_recoupling,0.79772,0.486121,recurring_depth_seed,17,26,0.002467,0.00641,0.665598,0.164049,0.857198,FF_NULL_PAXG_SHUFFLE_10K,BTC_10K_A:3; FF_NULL_BTC_SHUFFLE_10K:3; BTC_FIELD_QUIET_03:2; DOGE_1H_A:2; FF_NULL_PAXG_SHUFFLE_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:2; XRP_1H_A:2; BTC_FIELD_QUIET_05:1,stabil:26,1,0,0,0
dio_mcm_episode_1y7uo9c,active_recoupling,distributed_active_recoupling,0.790292,0.485417,recurring_depth_seed,22,48,0.017573,0.028726,0.649935,0.183007,0.806718,FF_NULL_DOGE_SHUFFLE_10K,FOLLOW_EQ10K_XRP_2024_5M:8; FOLLOW_EQ10K_DOGE_2024_5M:7; REAL_FOLLOW_DOGE_6000:4; BTC_SHIFT_2025_15M_16000_17000:3; REAL_FOLLOW_BTC_6000:3; REAL_TIME_2023_SOL_ALTSEQ_A:3; REAL_TIME_2024_BTC_5M:3; FF_NULL_DOGE_SHUFFLE_10K:2,stabil:48,1,0,0,0
dio_mcm_episode_0qm3991,active_recoupling,distributed_active_recoupling,0.795405,0.484859,recurring_depth_seed,9,18,0.0,0.0,0.667826,0.166809,0.856493,FF_NULL_XRP_SHUFFLE_10K,BTC_LONG_2025_5M_QUIET:3; FF_NULL_XRP_SHUFFLE_10K:3; QUIET_NEAR_BTC_1869:3; BTC_1H_A:2; FOLLOW_PAXG_2024_5M_2000:2; REAL_TIME_2024_PAXG:2; BTC_SHIFT_2025_30M_10000_11000:1; QUIET_NEAR_SOL_SIDEWAYS:1,stabil:18,1,0,0,0
dio_mcm_episode_0kdf1b0,active_recoupling,distributed_active_recoupling,0.794408,0.484669,recurring_depth_seed,8,16,0.0,0.0,0.667058,0.159965,0.854867,FF_NULL_XRP_SHUFFLE_10K,BTC_LONG_2025_5M_QUIET:3; QUIET_NEAR_BTC_1869:3; REAL_TIME_2024_BTC_5M:3; FF_NULL_XRP_SHUFFLE_10K:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; DOGE_1H_A:1; FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_EQ10K_XRP_2024_5M:1,stabil:16,1,0,0,0
dio_mcm_episode_1xzjgc1,active_recoupling,distributed_active_recoupling,0.692249,0.48439,recurring_depth_seed,4,7,0.0,0.0,0.664492,0.166797,0.864931,FF_NULL_PAXG_SHUFFLE_10K,QUIET_NEAR_PAXG2024_1H:3; FOLLOW_EQ10K_PAXG_2024_5M:2; FF_NULL_PAXG_SHUFFLE_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1,stabil:7,1,0,0,0
dio_mcm_episode_0mfdlry,active_recoupling,distributed_active_recoupling,0.799077,0.484147,recurring_depth_seed,16,27,0.0,0.0,0.664723,0.165177,0.859504,FF_NULL_DOGE_SHUFFLE_10K,BTC_SHIFT_2025_15M_16000_17000:3; FOLLOW_DOGE_2024_5M_2000:3; QUIET_NEAR_SOL_SIDEWAYS:3; BTC_FIELD_QUIET_02:2; BTC_SHIFT_2025_30M_10000_11000:2; REAL_FOLLOW_BTC_6000:2; REAL_FOLLOW_SOL_6000:2; REAL_FOLLOW_XRP_6000:2,stabil:27,1,0,0,0
dio_mcm_episode_1kwexso,active_recoupling,distributed_active_recoupling,0.794563,0.482713,recurring_depth_seed,11,28,0.002083,0.005953,0.658536,0.174845,0.84465,FF_NULL_DOGE_SHUFFLE_10K,BTC_1H_C:3; BTC_SHIFT_2025_1H_4000_5000:3; DOGE_1H_B:3; FF_NULL_DOGE_SHUFFLE_10K:3; PAXG_1H_A:3; REAL_FOLLOW_SOL_6000:3; REAL_TIME_2024_SOL_ALTSEQ_A:3; SOL_10K_A:3,stabil:28,1,0,0,0
dio_mcm_episode_0v0uojh,active_recoupling,distributed_active_recoupling,0.79466,0.482687,recurring_depth_seed,9,14,0.0,0.0,0.659787,0.178063,0.869674,FF_NULL_BTC_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:4; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_FOLLOW_BTC_6000:2; BTC_10K_A:1; FF_NULL_BTC_SHUFFLE_10K:1; REAL_FOLLOW_DOGE_6000:1; REAL_FOLLOW_PAXG_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:14,1,0,0,0
dio_mcm_episode_0ur4u33,active_recoupling,distributed_active_recoupling,0.788308,0.481226,recurring_depth_seed,7,12,0.0,0.0,0.659767,0.170503,0.839713,FF_NULL_XRP_SHUFFLE_10K,REAL_TIME_2024_SOL_ALTSEQ_A:3; BTC_LONG_2025_5M_QUIET:2; QUIET_NEAR_BTC_1869:2; REAL_TIME_2024_BTC_5M:2; BTC_1H_A:1; FF_NULL_XRP_SHUFFLE_10K:1; REAL_FOLLOW_PAXG_6000:1,stabil:12,1,0,0,0
dio_mcm_episode_0ww122h,active_recoupling,distributed_active_recoupling,0.789255,0.480984,recurring_depth_seed,14,16,0.0,0.0,0.65928,0.167588,0.836402,FF_NULL_BTC_SHUFFLE_10K,BTC_10K_A:2; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_FIELD_QUIET_03:1; BTC_LONG_2024_5M_QUIET:1; BTC_SHIFT_2025_15M_16000_17000:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; BTC_STRESS_2024_5M:1,stabil:16,1,0,0,0
dio_mcm_episode_1fb1phy,active_recoupling,distributed_active_recoupling,0.782296,0.480819,recurring_depth_seed,7,14,0.004833,0.011905,0.651999,0.181388,0.820115,FF_NULL_XRP_SHUFFLE_10K,QUIET_NEAR_PAXG2025_1H:3; BTC_LONG_2024_5M_QUIET:2; DOGE_1H_B:2; FF_NULL_XRP_SHUFFLE_10K:2; FOLLOW_KAS_2024_5M_2000:2; SOL_10K_A:2; REAL_FOLLOW_SOL_6000:1,stabil:14,1,0,0,0
dio_mcm_episode_0nn6ri9,active_recoupling,distributed_active_recoupling,0.785085,0.480005,recurring_depth_seed,12,25,0.004836,0.013333,0.649608,0.185051,0.815676,FF_NULL_XRP_SHUFFLE_10K,BTC_1H_C:3; BTC_SHIFT_2025_1H_4000_5000:3; QUIET_NEAR_PAXG2025_1H:3; REAL_FOLLOW_SOL_6000:3; SOL_10K_A:3; DOGE_1H_B:2; FF_NULL_DOGE_SHUFFLE_10K:2; PAXG_1H_A:2,stabil:25,1,0,0,0
dio_mcm_episode_129zwzz,active_recoupling,distributed_active_recoupling,0.762329,0.476996,recurring_depth_seed,10,13,0.022603,0.034799,0.62795,0.218037,0.763617,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_FIELD_QUIET_04:1; FF_NULL_BTC_SHUFFLE_10K:1; FF_NULL_XRP_SHUFFLE_10K:1; FOLLOW_DOGE_2024_5M_2000:1; REAL_FOLLOW_BTC_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:13,1,0,0,0
dio_mcm_episode_0uie72q,active_recoupling,distributed_active_recoupling,0.77636,0.474171,recurring_depth_seed,17,30,0.010064,0.016667,0.634483,0.206439,0.781614,FF_NULL_DOGE_SHUFFLE_10K,FOLLOW_EQ10K_XRP_2024_5M:5; FF_NULL_DOGE_SHUFFLE_10K:4; FF_NULL_BTC_SHUFFLE_10K:3; BTC_STRESS_2025_5M:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_DOGE_2024_5M:2; SOL_10K_A:2; BTC_1H_C:1,stabil:30,1,0,0,0
dio_mcm_episode_1xdh0bk,active_recoupling,distributed_active_recoupling,0.759678,0.473121,recurring_depth_seed,14,26,0.021456,0.034799,0.622682,0.217981,0.727985,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:5; FOLLOW_EQ10K_XRP_2024_5M:3; QUIET_NEAR_PAXG2024_1H:3; BTC_STRESS_2024_5M:2; REAL_FOLLOW_SOL_6000:2; REAL_FOLLOW_XRP_6000:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; FF_NULL_BTC_SHUFFLE_10K:1,stabil:26,1,0,0,0
dio_mcm_episode_12a9dhw,active_recoupling,distributed_active_recoupling,0.784005,0.472815,recurring_depth_seed,13,23,0.0,0.0,0.639834,0.201529,0.818325,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:5; FOLLOW_EQ10K_XRP_2024_5M:5; FOLLOW_PAXG_2024_5M_2000:2; REAL_TIME_2024_PAXG:2; BTC_1H_C:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; FF_NULL_BTC_SHUFFLE_10K:1,stabil:23,1,0,0,0
dio_mcm_episode_08w107d,active_recoupling,distributed_active_recoupling,0.748649,0.471035,recurring_depth_seed,9,12,0.019636,0.041667,0.617628,0.227222,0.707903,FF_NULL_XRP_SHUFFLE_10K,FF_NULL_XRP_SHUFFLE_10K:3; REAL_FOLLOW_SOL_6000:2; BTC_STRESS_2025_5M:1; FF_NULL_BTC_SHUFFLE_10K:1; FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1; FOLLOW_KAS_2024_5M_2000:1; REAL_FOLLOW_XRP_6000:1,stabil:12,1,0,0,0
dio_mcm_episode_13e4mrt,active_recoupling,distributed_active_recoupling,0.779753,0.471016,recurring_depth_seed,15,19,0.0,0.0,0.63705,0.207002,0.808328,FF_NULL_XRP_SHUFFLE_10K,REAL_FOLLOW_SOL_6000:3; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_1H_A:1; BTC_1H_B:1; FF_NULL_BTC_SHUFFLE_10K:1; FF_NULL_PAXG_SHUFFLE_10K:1; FF_NULL_XRP_SHUFFLE_10K:1,stabil:19,1,0,0,0
dio_mcm_episode_023u44b,active_recoupling,distributed_active_recoupling,0.669688,0.470497,recurring_depth_seed,5,9,0.05497,0.087303,0.580294,0.285835,0.639409,FF_NULL_DOGE_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:3; FF_NULL_DOGE_SHUFFLE_10K:1; FOLLOW_XRP_2024_5M_2000:1; SOL_10K_A:1,tragend_unruhig:9,1,0,0,0
dio_mcm_episode_1200bb0,active_recoupling,distributed_active_recoupling,0.769756,0.468878,recurring_depth_seed,19,23,0.00439,0.007245,0.63177,0.205219,0.757993,FF_NULL_XRP_SHUFFLE_10K,REAL_FOLLOW_SOL_6000:3; FF_NULL_XRP_SHUFFLE_10K:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; BTC_1H_A:1; BTC_1H_B:1; BTC_1H_C:1; BTC_LONG_2024_5M_QUIET:1; BTC_SHIFT_2025_15M_16000_17000:1,stabil:23,1,0,0,0
dio_mcm_episode_12k5tow,active_recoupling,distributed_active_recoupling,0.768702,0.468255,recurring_depth_seed,9,15,0.006727,0.011111,0.623242,0.227763,0.782292,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:3; BTC_STRESS_2025_5M:2; FOLLOW_EQ10K_PAXG_2024_5M:2; FF_NULL_DOGE_SHUFFLE_10K:1; FF_NULL_XRP_SHUFFLE_10K:1; FOLLOW_DOGE_2024_5M_2000:1; REAL_FOLLOW_SOL_6000:1,stabil:15,1,0,0,0
dio_mcm_episode_0xg0gjh,active_recoupling,distributed_active_recoupling,0.754248,0.457276,recurring_depth_seed,30,69,0.026097,0.043134,0.580225,0.284013,0.666958,FF_NULL_XRP_SHUFFLE_10K,FOLLOW_EQ10K_XRP_2024_5M:10; FOLLOW_EQ10K_PAXG_2024_5M:4; REAL_FOLLOW_SOL_6000:4; REAL_TIME_2023_SOL_ALTSEQ_A:4; REAL_TIME_2024_BTC_5M:4; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_XRP_2024_5M_2000:3; SOL_10K_A:3,tragend_unruhig:69,1,0,0,0
dio_mcm_episode_16yidit,active_recoupling,distributed_active_recoupling,0.742616,0.453576,recurring_depth_seed,15,22,0.012544,0.017045,0.59281,0.261855,0.671886,FF_NULL_XRP_SHUFFLE_10K,FF_NULL_XRP_SHUFFLE_10K:4; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_DOGE_2024_5M_2000:2; QUIET_NEAR_PAXG2024_1H:2; BTC_1H_C:1; BTC_FIELD_QUIET_05:1; BTC_SHIFT_2025_1H_4000_5000:1; DOGE_1H_A:1,tragend_unruhig:22,1,0,0,0
