preview_symbol,field_function_class,field_function_variant,field_function_confidence,depth_score,depth_state,world_count,count,avg_afterimage,avg_recurrence,avg_rekopplung,avg_strain,avg_sensory_coupling,last_world,worlds,effects,passive_only,influences_action,is_gate,is_motoric
dio_mcm_episode_0f9q533,active_recoupling,distributed_active_recoupling,0.777623,0.565916,multiworld_depth_seed,9,23,0.133788,0.210803,0.693999,0.138772,0.861868,FF_PAXG_2024_10K,FF_DOGE_2024_10K:3; FF_PAXG_2024_10K:3; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_PAXG_2024_5M_2000:3; REAL_TIME_2024_PAXG:3; FOLLOW_EQ10K_PAXG_2024_5M:2; REAL_FOLLOW_SOL_6000:2,stabil:23,1,0,0,0
dio_mcm_episode_1of7d6d,active_recoupling,distributed_active_recoupling,0.673925,0.558542,multiworld_depth_seed,4,4,0.120789,0.1875,0.693027,0.136682,0.866955,FF_BTC_2024_10K,FF_BTC_2024_10K:1; REAL_FOLLOW_DOGE_6000:1; REAL_TIME_2024_BTC_5M:1; SOL_10K_A:1,stabil:4,1,0,0,0
dio_mcm_episode_1c4t244,milieu_island,local_milieu_seed,0.537322,0.555086,local_depth_seed,1,1,0.51584,0.583333,0.668347,0.207236,0.751527,FF_SOL_STABLE_2026_10K,FF_SOL_STABLE_2026_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_1rppkb5,active_recoupling,distributed_active_recoupling,0.661219,0.553735,multiworld_depth_seed,4,22,0.139217,0.203719,0.669785,0.167017,0.805038,FF_DOGE_2024_10K,FF_DOGE_2024_10K:9; FOLLOW_DOGE_2024_5M_2000:9; QUIET_NEAR_PAXG2024_1H:3; REAL_FOLLOW_XRP_6000:1,stabil:22,1,0,0,0
dio_mcm_episode_11uzrg2,active_recoupling,distributed_active_recoupling,0.689023,0.553406,multiworld_depth_seed,5,9,0.169577,0.222222,0.647928,0.200143,0.760806,FF_DOGE_2024_10K,FF_DOGE_2024_10K:3; FOLLOW_DOGE_2024_5M_2000:3; FOLLOW_XRP_2024_5M_2000:1; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2024_XRP:1,stabil:9,1,0,0,0
dio_mcm_episode_1o136gs,active_recoupling,distributed_active_recoupling,0.763923,0.552468,multiworld_depth_seed,9,19,0.13951,0.191554,0.67113,0.167622,0.819044,FF_BTC_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:3; BTC_1H_A:2; BTC_SHIFT_2025_15M_16000_17000:2; BTC_STRESS_2024_5M:2; FF_BTC_2024_10K:2; REAL_FOLLOW_DOGE_6000:2; REAL_TIME_2024_BTC_5M:2,stabil:19,1,0,0,0
dio_mcm_episode_1r085q1,active_recoupling,distributed_active_recoupling,0.754286,0.551441,multiworld_depth_seed,13,19,0.15859,0.19621,0.65932,0.182934,0.791863,FF_BTC_2024_10K,FF_BTC_2024_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; REAL_TIME_2023_SOL_ALTSEQ_A:2; REAL_TIME_2024_BTC_5M:2; REAL_TIME_2024_SOL_ALTSEQ_A:2; BTC_STRESS_2024_5M:1; FOLLOW_XRP_2024_5M_2000:1,stabil:19,1,0,0,0
dio_mcm_episode_1tlnw1j,active_recoupling,distributed_active_recoupling,0.68625,0.542599,multiworld_depth_seed,5,9,0.13984,0.21627,0.643249,0.20996,0.740099,FF_BTC_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:3; FF_BTC_2024_10K:2; REAL_TIME_2024_BTC_5M:2; FOLLOW_EQ10K_PAXG_2024_5M:1; REAL_FOLLOW_SOL_6000:1,stabil:9,1,0,0,0
dio_mcm_episode_122q2cs,active_recoupling,compact_carried_recoupling,0.551134,0.533791,recurring_depth_seed,2,2,0.27493,0.375,0.705866,0.137864,0.87609,FF_PAXG_2024_10K,FF_PAXG_2024_10K:1; REAL_TIME_2024_PAXG:1,stabil:2,1,0,0,0
dio_mcm_episode_0r0u3sv,active_recoupling,distributed_active_recoupling,0.759054,0.532483,multiworld_depth_seed,6,9,0.10531,0.154541,0.659759,0.179061,0.798681,FF_DOGE_2024_10K,FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; REAL_FOLLOW_XRP_6000:2; FOLLOW_XRP_2024_5M_2000:1; QUIET_NEAR_PAXG2024_1H:1; REAL_TIME_2024_XRP:1,stabil:9,1,0,0,0
dio_mcm_episode_17e1ecl,active_recoupling,distributed_active_recoupling,0.786751,0.5307,multiworld_depth_seed,7,17,0.057944,0.12395,0.689439,0.146674,0.862801,FF_BTC_2024_10K,FF_SOL_STABLE_2026_10K:3; FOLLOW_EQ10K_PAXG_2024_5M:3; QUIET_NEAR_PAXG2025_1H:3; REAL_FOLLOW_DOGE_6000:3; FF_BTC_2024_10K:2; REAL_TIME_2024_BTC_5M:2; DOGE_1H_A:1,stabil:17,1,0,0,0
dio_mcm_episode_1e92319,active_recoupling,distributed_active_recoupling,0.803143,0.528167,multiworld_depth_seed,6,6,0.033834,0.083334,0.711296,0.112792,0.919047,FF_SOL_STABLE_2026_10K,BTC_1H_C:1; BTC_SHIFT_2025_1H_4000_5000:1; FF_SOL_STABLE_2026_10K:1; FOLLOW_XRP_2024_5M_2000:1; QUIET_NEAR_PAXG2024_1H:1; REAL_TIME_2024_XRP:1,stabil:6,1,0,0,0
dio_mcm_episode_1vfiwqb,active_recoupling,distributed_active_recoupling,0.702225,0.524447,multiworld_depth_seed,5,10,0.097992,0.148611,0.650315,0.190961,0.767213,FF_SOL_STABLE_2026_10K,FOLLOW_EQ10K_XRP_2024_5M:5; FOLLOW_EQ10K_DOGE_2024_5M:2; BTC_STRESS_2024_5M:1; FF_SOL_STABLE_2026_10K:1; REAL_FOLLOW_SOL_6000:1,stabil:10,1,0,0,0
dio_mcm_episode_1qq8k12,active_recoupling,distributed_active_recoupling,0.649796,0.524156,multiworld_depth_seed,4,6,0.097008,0.150794,0.649348,0.193401,0.764605,FF_DOGE_2024_10K,FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_DOGE_2024_5M:1; FOLLOW_EQ10K_XRP_2024_5M:1,stabil:6,1,0,0,0
dio_mcm_episode_04jxate,active_recoupling,distributed_active_recoupling,0.786591,0.522229,multiworld_depth_seed,8,20,0.045445,0.109524,0.682617,0.145482,0.851363,FF_BTC_2024_10K,DOGE_1H_A:3; FF_BTC_2024_10K:3; QUIET_NEAR_PAXG2025_1H:3; REAL_FOLLOW_DOGE_6000:3; REAL_TIME_2024_BTC_5M:3; FF_SOL_STABLE_2026_10K:2; FOLLOW_EQ10K_PAXG_2024_5M:2; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:20,1,0,0,0
dio_mcm_episode_0m2pnpt,active_recoupling,distributed_active_recoupling,0.736665,0.520884,multiworld_depth_seed,6,13,0.127423,0.152954,0.628917,0.219253,0.717786,FF_DOGE_2024_10K,REAL_FOLLOW_XRP_6000:5; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; QUIET_NEAR_PAXG2024_1H:2; FF_BTC_2024_10K:1; REAL_TIME_2024_BTC_5M:1,stabil:13,1,0,0,0
dio_mcm_episode_1cbmua3,active_recoupling,distributed_active_recoupling,0.800836,0.519702,multiworld_depth_seed,7,18,0.033473,0.073743,0.696672,0.12473,0.893822,FF_PAXG_2024_10K,FF_PAXG_2024_10K:3; FOLLOW_EQ10K_PAXG_2024_5M:3; FOLLOW_PAXG_2024_5M_2000:3; PAXG_1846_A:3; REAL_TIME_2024_PAXG:3; DOGE_1H_A:2; XRP_1H_A:1,stabil:18,1,0,0,0
dio_mcm_episode_1qeor08,active_recoupling,distributed_active_recoupling,0.619673,0.516581,multiworld_depth_seed,3,5,0.138213,0.214286,0.690714,0.142198,0.863453,FF_DOGE_2024_10K,FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; BTC_STRESS_2024_5M:1,stabil:5,1,0,0,0
dio_mcm_episode_02z5jvn,active_recoupling,distributed_active_recoupling,0.569715,0.51563,multiworld_depth_seed,3,3,0.183085,0.285714,0.6465,0.199534,0.706144,FF_DOGE_2024_10K,FF_DOGE_2024_10K:1; FF_SOL_STABLE_2026_10K:1; FOLLOW_DOGE_2024_5M_2000:1,stabil:3,1,0,0,0
dio_mcm_episode_1u5i0pf,active_recoupling,distributed_active_recoupling,0.79324,0.512334,multiworld_depth_seed,13,19,0.030895,0.073935,0.68122,0.146891,0.869168,FF_DOGE_2024_10K,FOLLOW_XRP_2024_5M_2000:3; REAL_TIME_2024_XRP:3; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; BTC_10K_A:1; BTC_1H_B:1; BTC_FIELD_QUIET_03:1; BTC_SHIFT_2025_15M_16000_17000:1,stabil:19,1,0,0,0
dio_mcm_episode_0v2rhwx,active_recoupling,compact_carried_recoupling,0.554784,0.511547,recurring_depth_seed,2,5,0.240845,0.316234,0.700087,0.137829,0.857666,FF_SOL_STABLE_2026_10K,FOLLOW_KAS_2024_5M_2000:3; FF_SOL_STABLE_2026_10K:2,stabil:5,1,0,0,0
dio_mcm_episode_0ptcfn6,active_recoupling,distributed_active_recoupling,0.794845,0.508696,multiworld_depth_seed,10,23,0.024064,0.059006,0.687481,0.161563,0.858442,FF_PAXG_2024_10K,BTC_LONG_2025_5M_QUIET:3; FF_PAXG_2024_10K:3; FOLLOW_PAXG_2024_5M_2000:3; QUIET_NEAR_BTC_1869:3; REAL_TIME_2024_PAXG:3; XRP_1H_A:3; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_10K_A:1,stabil:23,1,0,0,0
dio_mcm_episode_0zm713b,active_recoupling,distributed_active_recoupling,0.77821,0.5056,multiworld_depth_seed,14,22,0.045117,0.07684,0.661485,0.169964,0.814102,FF_SOL_STABLE_2026_10K,REAL_FOLLOW_XRP_6000:4; FOLLOW_EQ10K_XRP_2024_5M:3; REAL_FOLLOW_DOGE_6000:3; REAL_TIME_2023_SOL_ALTSEQ_A:2; BTC_1H_B:1; BTC_FIELD_QUIET_03:1; BTC_SHIFT_2025_15M_16000_17000:1; BTC_STRESS_2024_5M:1,stabil:22,1,0,0,0
dio_mcm_episode_1aejc9m,active_recoupling,distributed_active_recoupling,0.878986,0.50145,multiworld_depth_seed,21,266,0.026468,0.057878,0.667124,0.165039,0.841558,FF_DOGE_2024_10K,SOL_10K_A:35; BTC_SHIFT_2025_30M_10000_11000:32; BTC_LONG_2024_5M_QUIET:26; FOLLOW_KAS_2024_5M_2000:23; REAL_FOLLOW_XRP_6000:22; QUIET_NEAR_PAXG2024_1H:18; REAL_TIME_2023_SOL_ALTSEQ_A:18; BTC_1H_B:14,stabil:266,1,0,0,0
dio_mcm_episode_19h8lor,active_recoupling,distributed_active_recoupling,0.820985,0.499942,recurring_depth_seed,17,90,0.017944,0.041005,0.675566,0.158797,0.858439,FF_PAXG_2024_10K,BTC_LONG_2025_5M_QUIET:14; QUIET_NEAR_BTC_1869:14; BTC_1H_B:11; BTC_1H_A:7; QUIET_NEAR_PAXG2024_1H:6; FF_PAXG_2024_10K:5; FOLLOW_PAXG_2024_5M_2000:5; REAL_TIME_2024_PAXG:5,stabil:90,1,0,0,0
dio_mcm_episode_1iwpq62,active_recoupling,distributed_active_recoupling,0.818349,0.499404,recurring_depth_seed,15,85,0.017757,0.042858,0.672685,0.161435,0.858332,FF_PAXG_2024_10K,BTC_STRESS_2024_5M:9; FOLLOW_EQ10K_XRP_2024_5M:9; BTC_FIELD_QUIET_04:8; FOLLOW_XRP_2024_5M_2000:8; REAL_TIME_2024_XRP:8; BTC_FIELD_QUIET_05:7; FF_PAXG_2024_10K:7; FOLLOW_PAXG_2024_5M_2000:7,stabil:85,1,0,0,0
dio_mcm_episode_1xzpklz,active_recoupling,distributed_active_recoupling,0.701413,0.49924,recurring_depth_seed,5,6,0.060577,0.095238,0.634074,0.208853,0.752657,FF_SOL_STABLE_2026_10K,FOLLOW_EQ10K_DOGE_2024_5M:2; FF_SOL_STABLE_2026_10K:1; FOLLOW_XRP_2024_5M_2000:1; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2024_XRP:1,stabil:6,1,0,0,0
dio_mcm_episode_0sscnvc,active_recoupling,distributed_active_recoupling,0.806148,0.498027,recurring_depth_seed,13,13,0.005205,0.012821,0.685794,0.140186,0.908335,FF_SOL_STABLE_2026_10K,BTC_10K_A:1; BTC_1H_C:1; BTC_FIELD_QUIET_04:1; BTC_LONG_2025_5M_QUIET:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; DOGE_1H_A:1; FF_SOL_STABLE_2026_10K:1,stabil:13,1,0,0,0
dio_mcm_episode_127vzyf,active_recoupling,distributed_active_recoupling,0.800899,0.497912,recurring_depth_seed,10,10,0.006767,0.016667,0.684993,0.137682,0.889817,FF_PAXG_2024_10K,BTC_10K_A:1; BTC_FIELD_QUIET_03:1; BTC_SHIFT_2025_30M_10000_11000:1; DOGE_1H_A:1; FF_BTC_2024_10K:1; FF_PAXG_2024_10K:1; FOLLOW_PAXG_2024_5M_2000:1; REAL_FOLLOW_XRP_6000:1,stabil:10,1,0,0,0
dio_mcm_episode_0h1shk8,active_recoupling,distributed_active_recoupling,0.613512,0.496166,recurring_depth_seed,3,5,0.112655,0.175001,0.679032,0.152673,0.81949,FF_SOL_STABLE_2026_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FF_SOL_STABLE_2026_10K:1; XRP_1H_A:1,stabil:5,1,0,0,0
dio_mcm_episode_1dpkuqy,active_recoupling,distributed_active_recoupling,0.794223,0.492763,recurring_depth_seed,12,16,0.008458,0.020833,0.671909,0.158447,0.860851,FF_SOL_STABLE_2026_10K,BTC_10K_A:2; FOLLOW_XRP_2024_5M_2000:2; QUIET_NEAR_PAXG2024_1H:2; REAL_TIME_2024_XRP:2; BTC_1H_C:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; BTC_STRESS_2025_5M:1,stabil:16,1,0,0,0
dio_mcm_episode_11s0nsh,active_recoupling,distributed_active_recoupling,0.734258,0.492277,recurring_depth_seed,5,5,0.013533,0.033333,0.661902,0.174571,0.849981,FF_DOGE_2024_10K,BTC_FIELD_QUIET_02:1; BTC_STRESS_2024_5M:1; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_KAS_2024_5M_2000:1,stabil:5,1,0,0,0
dio_mcm_episode_084fgkp,active_recoupling,distributed_active_recoupling,0.798573,0.49135,recurring_depth_seed,17,28,0.007068,0.017859,0.670598,0.156455,0.858143,FF_BTC_2024_10K,BTC_FIELD_QUIET_03:3; FOLLOW_EQ10K_XRP_2024_5M:3; QUIET_NEAR_BTC_FIELD_01:3; BTC_FIELD_QUIET_05:2; FOLLOW_EQ10K_DOGE_2024_5M:2; REAL_FOLLOW_DOGE_6000:2; REAL_FOLLOW_PAXG_6000:2; REAL_TIME_2023_SOL_ALTSEQ_A:2,stabil:28,1,0,0,0
dio_mcm_episode_023ecmg,active_recoupling,distributed_active_recoupling,0.714149,0.489855,recurring_depth_seed,7,10,0.094157,0.139881,0.579365,0.291525,0.645595,FF_BTC_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:3; FF_BTC_2024_10K:2; BTC_LONG_2024_5M_QUIET:1; FOLLOW_EQ10K_DOGE_2024_5M:1; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2024_BTC_5M:1; SOL_10K_A:1,tragend_unruhig:10,1,0,0,0
dio_mcm_episode_0iiwvci,active_recoupling,distributed_active_recoupling,0.795457,0.489543,recurring_depth_seed,18,26,0.007538,0.019231,0.665421,0.165053,0.852912,FF_PAXG_2024_10K,BTC_10K_A:3; FF_SOL_STABLE_2026_10K:3; BTC_FIELD_QUIET_03:2; DOGE_1H_A:2; FOLLOW_EQ10K_DOGE_2024_5M:2; XRP_1H_A:2; BTC_FIELD_QUIET_05:1; FF_DOGE_2024_10K:1,stabil:26,1,0,0,0
dio_mcm_episode_0nfjmwo,milieu_island,local_milieu_seed,0.465664,0.489349,local_depth_seed,1,1,0.347307,0.444444,0.661259,0.200994,0.743677,FF_SOL_STABLE_2026_10K,FF_SOL_STABLE_2026_10K:1,stabil:1,1,0,0,0
dio_mcm_episode_0lq434h,active_recoupling,distributed_active_recoupling,0.651096,0.488777,recurring_depth_seed,4,4,0.043813,0.071429,0.629684,0.212457,0.743769,FF_DOGE_2024_10K,FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1; FOLLOW_EQ10K_DOGE_2024_5M:1; REAL_FOLLOW_DOGE_6000:1,stabil:4,1,0,0,0
dio_mcm_episode_0g2f7e4,active_recoupling,distributed_active_recoupling,0.802044,0.488381,recurring_depth_seed,21,42,0.006296,0.015873,0.664642,0.166313,0.85365,FF_PAXG_2024_10K,BTC_FIELD_QUIET_02:3; BTC_FIELD_QUIET_04:3; BTC_FIELD_QUIET_05:3; BTC_LONG_2024_5M_QUIET:3; BTC_STRESS_2025_5M:3; FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:3; REAL_FOLLOW_XRP_6000:3,stabil:42,1,0,0,0
dio_mcm_episode_1kebzg8,active_recoupling,distributed_active_recoupling,0.800889,0.487597,recurring_depth_seed,13,16,0.0,0.0,0.670201,0.161487,0.885131,FF_BTC_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:2; FOLLOW_XRP_2024_5M_2000:2; REAL_TIME_2024_XRP:2; BTC_1H_C:1; BTC_FIELD_QUIET_04:1; BTC_FIELD_QUIET_05:1; BTC_SHIFT_2025_1H_4000_5000:1; FF_BTC_2024_10K:1,stabil:16,1,0,0,0
dio_mcm_episode_1ttt3xj,active_recoupling,distributed_active_recoupling,0.795767,0.486475,recurring_depth_seed,11,11,0.0,0.0,0.66954,0.158365,0.869077,FF_PAXG_2024_10K,BTC_FIELD_QUIET_05:1; BTC_LONG_2024_5M_QUIET:1; BTC_SHIFT_2025_15M_16000_17000:1; BTC_STRESS_2025_5M:1; FF_PAXG_2024_10K:1; FOLLOW_EQ10K_DOGE_2024_5M:1; FOLLOW_EQ10K_PAXG_2024_5M:1; FOLLOW_PAXG_2024_5M_2000:1,stabil:11,1,0,0,0
dio_mcm_episode_0kdf1b0,active_recoupling,distributed_active_recoupling,0.79615,0.48586,recurring_depth_seed,7,16,0.0,0.0,0.669322,0.156958,0.861254,FF_BTC_2024_10K,BTC_LONG_2025_5M_QUIET:3; FF_BTC_2024_10K:3; QUIET_NEAR_BTC_1869:3; REAL_TIME_2024_BTC_5M:3; REAL_TIME_2024_SOL_ALTSEQ_A:2; DOGE_1H_A:1; FOLLOW_EQ10K_XRP_2024_5M:1,stabil:16,1,0,0,0
dio_mcm_episode_0mfdlry,active_recoupling,distributed_active_recoupling,0.80058,0.485109,recurring_depth_seed,15,28,0.0,0.0,0.66685,0.161776,0.862754,FF_DOGE_2024_10K,BTC_SHIFT_2025_15M_16000_17000:3; FF_DOGE_2024_10K:3; FOLLOW_DOGE_2024_5M_2000:3; QUIET_NEAR_SOL_SIDEWAYS:3; BTC_FIELD_QUIET_02:2; BTC_SHIFT_2025_30M_10000_11000:2; REAL_FOLLOW_BTC_6000:2; REAL_FOLLOW_SOL_6000:2,stabil:28,1,0,0,0
dio_mcm_episode_16nc9gj,active_recoupling,distributed_active_recoupling,0.794854,0.484856,recurring_depth_seed,16,39,0.0065,0.017094,0.657546,0.175349,0.831183,FF_DOGE_2024_10K,BTC_1H_C:3; BTC_SHIFT_2025_1H_4000_5000:3; DOGE_1H_B:3; FF_DOGE_2024_10K:3; FOLLOW_DOGE_2024_5M_2000:3; PAXG_1H_A:3; REAL_FOLLOW_SOL_6000:3; REAL_TIME_2023_SOL_ALTSEQ_A:3,stabil:39,1,0,0,0
dio_mcm_episode_0d5sirp,active_recoupling,distributed_active_recoupling,0.80345,0.484426,recurring_depth_seed,21,47,0.002664,0.007091,0.661365,0.169704,0.849378,FF_PAXG_2024_10K,BTC_FIELD_QUIET_02:3; BTC_FIELD_QUIET_04:3; BTC_SHIFT_2025_15M_16000_17000:3; BTC_SHIFT_2025_30M_10000_11000:3; BTC_STRESS_2025_5M:3; REAL_FOLLOW_PAXG_6000:3; REAL_FOLLOW_XRP_6000:3; BTC_FIELD_QUIET_05:2,stabil:47,1,0,0,0
dio_mcm_episode_0qm3991,active_recoupling,distributed_active_recoupling,0.793622,0.483918,recurring_depth_seed,9,17,0.0,0.0,0.666089,0.169534,0.85139,FF_PAXG_2024_10K,BTC_LONG_2025_5M_QUIET:3; QUIET_NEAR_BTC_1869:3; BTC_1H_A:2; FF_PAXG_2024_10K:2; FOLLOW_PAXG_2024_5M_2000:2; REAL_TIME_2024_PAXG:2; BTC_SHIFT_2025_30M_10000_11000:1; QUIET_NEAR_SOL_SIDEWAYS:1,stabil:17,1,0,0,0
dio_mcm_episode_0v0cpfu,active_recoupling,distributed_active_recoupling,0.793133,0.483186,recurring_depth_seed,9,10,0.0,0.0,0.661554,0.174292,0.867782,FF_SOL_STABLE_2026_10K,SOL_10K_A:2; BTC_1H_C:1; BTC_LONG_2024_5M_QUIET:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_STRESS_2025_5M:1; FF_SOL_STABLE_2026_10K:1; FOLLOW_EQ10K_PAXG_2024_5M:1; REAL_FOLLOW_PAXG_6000:1,stabil:10,1,0,0,0
dio_mcm_episode_060v63u,active_recoupling,distributed_active_recoupling,0.636831,0.482647,recurring_depth_seed,3,4,0.045871,0.125001,0.698941,0.122451,0.872752,FF_BTC_2024_10K,DOGE_1H_A:2; FF_BTC_2024_10K:1; REAL_TIME_2024_BTC_5M:1,stabil:4,1,0,0,0
dio_mcm_episode_1y7uo9c,active_recoupling,distributed_active_recoupling,0.791554,0.482273,recurring_depth_seed,22,51,0.01453,0.020499,0.647955,0.18492,0.804801,FF_BTC_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:8; FOLLOW_EQ10K_DOGE_2024_5M:7; REAL_FOLLOW_DOGE_6000:4; BTC_SHIFT_2025_15M_16000_17000:3; FF_BTC_2024_10K:3; FF_SOL_STABLE_2026_10K:3; REAL_FOLLOW_BTC_6000:3; REAL_TIME_2023_SOL_ALTSEQ_A:3,stabil:51,1,0,0,0
dio_mcm_episode_0ww122h,active_recoupling,distributed_active_recoupling,0.789714,0.481407,recurring_depth_seed,14,16,0.0,0.0,0.660174,0.166025,0.837653,FF_DOGE_2024_10K,BTC_10K_A:2; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_FIELD_QUIET_03:1; BTC_LONG_2024_5M_QUIET:1; BTC_SHIFT_2025_15M_16000_17000:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1; BTC_STRESS_2024_5M:1,stabil:16,1,0,0,0
dio_mcm_episode_0ur4u33,active_recoupling,distributed_active_recoupling,0.78814,0.480875,recurring_depth_seed,7,13,0.0,0.0,0.659107,0.171196,0.837541,FF_BTC_2024_10K,REAL_TIME_2024_SOL_ALTSEQ_A:3; BTC_LONG_2025_5M_QUIET:2; FF_BTC_2024_10K:2; QUIET_NEAR_BTC_1869:2; REAL_TIME_2024_BTC_5M:2; BTC_1H_A:1; REAL_FOLLOW_PAXG_6000:1,stabil:13,1,0,0,0
dio_mcm_episode_08w107d,active_recoupling,distributed_active_recoupling,0.744881,0.475103,recurring_depth_seed,7,9,0.025616,0.055556,0.618136,0.225323,0.701439,FF_SOL_STABLE_2026_10K,FF_SOL_STABLE_2026_10K:2; REAL_FOLLOW_SOL_6000:2; BTC_STRESS_2025_5M:1; FOLLOW_EQ10K_DOGE_2024_5M:1; FOLLOW_KAS_2024_5M_2000:1; REAL_FOLLOW_XRP_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:9,1,0,0,0
dio_mcm_episode_129zwzz,active_recoupling,distributed_active_recoupling,0.764847,0.473109,recurring_depth_seed,10,13,0.01484,0.021978,0.628022,0.216276,0.767971,FF_DOGE_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:3; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_FIELD_QUIET_04:1; FF_BTC_2024_10K:1; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1; REAL_FOLLOW_BTC_6000:1; REAL_TIME_2023_SOL_ALTSEQ_A:1,stabil:13,1,0,0,0
dio_mcm_episode_12a9dhw,active_recoupling,distributed_active_recoupling,0.784484,0.472984,recurring_depth_seed,13,24,0.0,0.0,0.640182,0.200573,0.818234,FF_PAXG_2024_10K,FOLLOW_EQ10K_DOGE_2024_5M:5; FOLLOW_EQ10K_XRP_2024_5M:5; FF_PAXG_2024_10K:2; FOLLOW_PAXG_2024_5M_2000:2; REAL_TIME_2024_PAXG:2; BTC_1H_C:1; BTC_SHIFT_2025_1H_4000_5000:1; BTC_SHIFT_2025_30M_10000_11000:1,stabil:24,1,0,0,0
dio_mcm_episode_134512u,active_recoupling,distributed_active_recoupling,0.777552,0.472864,recurring_depth_seed,11,13,0.0,0.0,0.64255,0.193198,0.801662,FF_BTC_2024_10K,REAL_FOLLOW_DOGE_6000:3; BTC_10K_A:1; BTC_SHIFT_2025_30M_10000_11000:1; FF_BTC_2024_10K:1; PAXG_1846_A:1; QUIET_NEAR_PAXG2024_1H:1; REAL_FOLLOW_BTC_6000:1; REAL_FOLLOW_SOL_6000:1,stabil:13,1,0,0,0
dio_mcm_episode_0usdsrp,active_recoupling,distributed_active_recoupling,0.77913,0.472799,recurring_depth_seed,23,34,0.005575,0.008403,0.637952,0.196757,0.777852,FF_DOGE_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:3; REAL_FOLLOW_BTC_6000:3; DOGE_1H_B:2; FF_DOGE_2024_10K:2; FF_SOL_STABLE_2026_10K:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_DOGE_2024_5M:2; REAL_FOLLOW_DOGE_6000:2,stabil:34,1,0,0,0
dio_mcm_episode_0uie72q,active_recoupling,distributed_active_recoupling,0.774879,0.472209,recurring_depth_seed,17,26,0.007746,0.01282,0.632567,0.209815,0.781867,FF_DOGE_2024_10K,FOLLOW_EQ10K_XRP_2024_5M:5; BTC_STRESS_2025_5M:2; FF_DOGE_2024_10K:2; FOLLOW_DOGE_2024_5M_2000:2; FOLLOW_EQ10K_DOGE_2024_5M:2; SOL_10K_A:2; BTC_1H_C:1; BTC_FIELD_QUIET_04:1,stabil:26,1,0,0,0
dio_mcm_episode_1ys3c57,active_recoupling,distributed_active_recoupling,0.722083,0.471405,recurring_depth_seed,5,6,0.0,0.0,0.639837,0.191948,0.789633,FF_SOL_STABLE_2026_10K,BTC_SHIFT_2025_1H_4000_5000:2; BTC_1H_C:1; BTC_FIELD_QUIET_05:1; BTC_SHIFT_2025_30M_10000_11000:1; FF_SOL_STABLE_2026_10K:1,stabil:6,1,0,0,0
dio_mcm_episode_13e4mrt,active_recoupling,distributed_active_recoupling,0.779791,0.471107,recurring_depth_seed,14,19,0.0,0.0,0.63727,0.206314,0.808191,FF_DOGE_2024_10K,REAL_FOLLOW_SOL_6000:3; FF_SOL_STABLE_2026_10K:2; FOLLOW_EQ10K_DOGE_2024_5M:2; FOLLOW_EQ10K_XRP_2024_5M:2; BTC_1H_A:1; BTC_1H_B:1; FF_DOGE_2024_10K:1; FOLLOW_DOGE_2024_5M_2000:1,stabil:19,1,0,0,0
