row_type,phase_pairs,baseline_sources,baseline_phase_keys,followup_phase_keys,phase_repro_states,phase_transitions,phase_state_profile,phase_repro_state,count,share,asset,family,phase,baseline_attachment_quality,followup_attachment_quality,baseline_profile,followup_profile,baseline_observations,followup_observations,baseline_share,followup_share,baseline_rekopplung,followup_rekopplung,baseline_afterimage,followup_afterimage,baseline_temporal,followup_temporal
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0tay,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009173,0.008148,0.748839,0.747801,0.587388,0.489614,0.804636,0.755349
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0tay,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008668,0.007079,0.755617,0.754637,0.871604,0.833514,0.939237,0.92068
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0tay,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.007187,0.00858,0.756368,0.756491,0.897151,0.882495,0.953131,0.945229
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_169a,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009361,0.009648,0.726825,0.727972,0.584563,0.545561,0.803689,0.783569
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_169a,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.00728,0.006864,0.734599,0.732311,0.872453,0.840968,0.936135,0.924078
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_169a,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.007788,0.006864,0.736887,0.737207,0.903572,0.892378,0.952182,0.945057
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1kpz,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.01043,0.008576,0.761064,0.759405,0.616896,0.516163,0.819542,0.769304
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1kpz,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009456,0.010511,0.768461,0.768062,0.872592,0.839932,0.941057,0.926054
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1kpz,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009233,0.009653,0.770212,0.768883,0.895735,0.888931,0.953883,0.948358
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_09bn,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.007541,0.005789,0.75953,0.752475,0.540182,0.414927,0.782062,0.714644
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_09bn,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008762,0.00665,0.768163,0.76811,0.865759,0.806553,0.93474,0.907966
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_09bn,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009214,0.010296,0.768452,0.767141,0.898057,0.880759,0.952815,0.942096
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0g2r,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009174,0.009005,0.735698,0.734904,0.546034,0.450244,0.780574,0.727399
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0g2r,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.01137,0.011798,0.744957,0.743977,0.857674,0.811813,0.93386,0.915201
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0g2r,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008914,0.009009,0.74598,0.743786,0.898885,0.892463,0.952772,0.948849
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1gp2,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.007429,0.007719,0.734127,0.729605,0.421124,0.357403,0.692067,0.624337
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1gp2,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.011989,0.01287,0.74425,0.74341,0.792502,0.741592,0.910904,0.890096
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1gp2,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.01019,0.010296,0.744181,0.744203,0.887185,0.87048,0.948766,0.94172
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,SOL,dio_03uk,frueh,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.012436,0.0,0.760025,0.0,0.597706,0.0,0.814561
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,SOL,dio_03uk,mitte,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.007293,0.0,0.769404,0.0,0.855549,0.0,0.939057
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,SOL,dio_03uk,spaet,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.001716,0.0,0.766396,0.0,0.895552,0.0,0.952671
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_05yg,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.007316,0.007075,0.717465,0.713739,0.518889,0.424696,0.768668,0.71682
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_05yg,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.006886,0.007508,0.723383,0.721271,0.848677,0.789256,0.92648,0.903935
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_05yg,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008013,0.007293,0.72503,0.726496,0.890852,0.884993,0.946135,0.94151
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_06jk,frueh,offen_gemischt,kernnah,offen_gemischt:2,kernnah:1,2,1,0.011293,0.012007,0.743575,0.74701,0.632528,0.594188,0.825146,0.80733
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_06jk,mitte,offen_gemischt,kernnah,offen_gemischt:2,kernnah:1,2,1,0.00334,0.005148,0.74869,0.749054,0.885561,0.862579,0.940809,0.932929
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_06jk,spaet,offen_gemischt,kernnah,offen_gemischt:2,kernnah:1,2,1,0.004804,0.003861,0.748537,0.747047,0.911561,0.901195,0.953133,0.947557
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_10dv,frueh,offen_gemischt,kernnah,offen_gemischt:2,kernnah:1,2,1,0.007729,0.007719,0.75537,0.750869,0.553845,0.467319,0.786888,0.749143
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_10dv,mitte,offen_gemischt,kernnah,offen_gemischt:2,kernnah:1,2,1,0.005291,0.00858,0.763519,0.766198,0.855692,0.846632,0.931211,0.92608
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_10dv,spaet,offen_gemischt,kernnah,offen_gemischt:2,kernnah:1,2,1,0.007394,0.00429,0.764969,0.764931,0.885797,0.873737,0.946475,0.942851
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1pij,frueh,offen_gemischt,kernnah,offen_gemischt:3,kernnah:2,3,2,0.008954,0.006647,0.719541,0.711913,0.599779,0.44982,0.809683,0.73428
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1pij,mitte,offen_gemischt,kernnah,offen_gemischt:3,kernnah:2,3,2,0.00678,0.005363,0.725016,0.72444,0.884477,0.816096,0.941108,0.910746
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1pij,spaet,offen_gemischt,kernnah,offen_gemischt:3,kernnah:2,3,2,0.00613,0.007508,0.727815,0.726982,0.90673,0.884556,0.954305,0.941611
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_04uf,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009455,0.008148,0.724248,0.724135,0.530201,0.425267,0.773433,0.709361
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_04uf,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008293,0.010296,0.733118,0.731224,0.845608,0.784478,0.92774,0.905065
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_04uf,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008989,0.007293,0.735757,0.733885,0.902391,0.88527,0.951556,0.943007
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_19pg,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.006059,0.007075,0.727484,0.729205,0.479769,0.44821,0.750293,0.735135
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_19pg,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.009362,0.007722,0.736299,0.736775,0.83994,0.819043,0.924749,0.915577
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_19pg,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.007713,0.007508,0.738668,0.736371,0.893563,0.886742,0.949633,0.944396
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,SOL,dio_1fll,frueh,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.012864,0.0,0.776344,0.0,0.590221,0.0,0.813422
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,SOL,dio_1fll,mitte,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.003003,0.0,0.784073,0.0,0.869431,0.0,0.939207
phase_repro_detail,,,,,,,,neu_ohne_phasenbaseline,,,SOL,dio_1fll,spaet,neu_ohne_phasenbaseline,kernnah,,kernnah:1,0,1,0.0,0.003861,0.0,0.780779,0.0,0.888635,0.0,0.94529
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1492,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.00938,0.010077,0.766825,0.765676,0.57556,0.504047,0.802131,0.770069
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1492,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.008499,0.007293,0.773488,0.774669,0.867129,0.827314,0.937514,0.922384
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1492,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:2,4,2,0.01019,0.009867,0.776521,0.774968,0.88982,0.891487,0.951827,0.94821
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0jkk,frueh,offen_gemischt,kernnah,offen_gemischt:2; nullnah:1,kernnah:2,3,2,0.007829,0.005575,0.710128,0.707874,0.473603,0.301932,0.727127,0.551936
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0jkk,mitte,offen_gemischt,kernnah,offen_gemischt:2; nullnah:1,kernnah:2,3,2,0.008055,0.00858,0.720831,0.717529,0.816568,0.66719,0.915329,0.855737
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0jkk,spaet,offen_gemischt,kernnah,offen_gemischt:2; nullnah:1,kernnah:2,3,2,0.007507,0.010082,0.720463,0.723186,0.892639,0.860994,0.946884,0.934358
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1jc2,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006979,0.006003,0.76628,0.752416,0.538922,0.418604,0.775903,0.718808
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1jc2,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.009156,0.010296,0.775527,0.773298,0.865119,0.825998,0.934803,0.917196
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1jc2,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.008182,0.009438,0.777108,0.776676,0.911903,0.898269,0.955492,0.950783
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1cic,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006566,0.004717,0.745591,0.733317,0.500066,0.351366,0.762687,0.6846
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1cic,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.008706,0.009867,0.75563,0.754287,0.850459,0.786421,0.931588,0.906699
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1cic,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006531,0.009438,0.757869,0.755755,0.895852,0.891316,0.951754,0.947539
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_12fw,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006716,0.004717,0.721349,0.712436,0.500632,0.361297,0.761862,0.683153
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_12fw,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.008818,0.010296,0.72834,0.72761,0.839157,0.778264,0.924966,0.901429
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_12fw,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006043,0.006864,0.728298,0.727058,0.908362,0.889263,0.94889,0.942753
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0nlj,frueh,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:1,4,1,0.007804,0.011578,0.764598,0.760208,0.538251,0.582685,0.779809,0.806132
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0nlj,mitte,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:1,4,1,0.006192,0.003432,0.77529,0.771446,0.873418,0.882229,0.934465,0.936232
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0nlj,spaet,offen_gemischt,kernnah,offen_gemischt:3; nullnah:1,kernnah:1,4,1,0.006906,0.006006,0.776767,0.779304,0.905222,0.912943,0.953025,0.951209
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0kx9,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006191,0.008148,0.763856,0.756717,0.460765,0.495426,0.742346,0.762188
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0kx9,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.008068,0.00858,0.772729,0.772977,0.835054,0.843744,0.922101,0.926055
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_0kx9,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006194,0.003432,0.775934,0.776302,0.885772,0.894153,0.946468,0.948498
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1u5i,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.007466,0.006432,0.748567,0.742386,0.559263,0.455094,0.789288,0.736524
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1u5i,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006342,0.005577,0.759158,0.755955,0.870368,0.818102,0.936308,0.915031
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_1u5i,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006718,0.008151,0.759809,0.760408,0.905763,0.876343,0.953746,0.940585
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_17db,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006903,0.004717,0.716112,0.708403,0.49853,0.358201,0.756617,0.682914
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_17db,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006829,0.006864,0.722634,0.722038,0.835223,0.774917,0.922589,0.89725
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_17db,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006944,0.007722,0.724391,0.723017,0.909512,0.870525,0.951229,0.935922
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_07uk,frueh,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.00604,0.006003,0.749218,0.746285,0.474858,0.423646,0.745603,0.716676
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_07uk,mitte,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.008968,0.005577,0.76348,0.761857,0.84576,0.797791,0.923122,0.901464
phase_repro_detail,,,,,,,,phase_offen_wird_spezifisch,,,SOL,dio_07uk,spaet,offen_gemischt,kernnah,offen_gemischt:1; nullnah:1,kernnah:1,2,1,0.006793,0.007293,0.763948,0.763242,0.892349,0.856106,0.946012,0.930949
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_104t,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.074306,0.079117,0.75508,0.755362,0.778828,0.767157,0.917429,0.912195
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_104t,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.063042,0.054483,0.755582,0.755699,0.833987,0.834867,0.946694,0.945977
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_104t,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.072643,0.070142,0.756183,0.755697,0.83505,0.836384,0.948163,0.947795
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_155c,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.048287,0.050172,0.749172,0.749405,0.763313,0.745743,0.905118,0.897258
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_155c,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.042309,0.0429,0.750279,0.750139,0.842086,0.840115,0.94584,0.944011
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_155c,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.044888,0.04719,0.751647,0.750767,0.841686,0.841639,0.947588,0.947385
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0m9z,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.039789,0.038379,0.74005,0.739267,0.756113,0.734303,0.899225,0.887243
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0m9z,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.039607,0.033248,0.742164,0.741919,0.848198,0.846676,0.946081,0.943708
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0m9z,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.042749,0.042042,0.742881,0.742079,0.849157,0.848294,0.948693,0.947121
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0l7p,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.040877,0.042024,0.761927,0.760209,0.759606,0.737518,0.903683,0.893179
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0l7p,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.039626,0.031746,0.763295,0.762623,0.849238,0.854128,0.949798,0.94943
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0l7p,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.047985,0.041828,0.764629,0.762915,0.845779,0.850608,0.951035,0.951269
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0h9h,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.025156,0.025729,0.758629,0.755504,0.734344,0.704072,0.883205,0.869229
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0h9h,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.024804,0.018876,0.761442,0.762759,0.864269,0.87151,0.949551,0.948251
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0h9h,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.027755,0.031103,0.760806,0.761916,0.866918,0.856274,0.952873,0.949392
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_14wj,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.026657,0.02916,0.766301,0.765413,0.735247,0.715314,0.886834,0.877301
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_14wj,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.020245,0.018018,0.769065,0.769432,0.8726,0.865451,0.952614,0.949047
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_14wj,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.027549,0.024024,0.769509,0.768942,0.86589,0.872623,0.953985,0.953851
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_00ly,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.017934,0.018654,0.758268,0.756185,0.694186,0.662617,0.861595,0.846341
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_00ly,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.017261,0.016517,0.761229,0.760937,0.868433,0.866684,0.946886,0.942821
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_00ly,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.016871,0.017804,0.762766,0.761953,0.879584,0.875794,0.953991,0.951726
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0oc3,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.016002,0.019082,0.731073,0.730553,0.685866,0.668053,0.854835,0.848291
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0oc3,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.015179,0.013728,0.734702,0.734478,0.878809,0.879876,0.948765,0.947376
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_0oc3,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.014356,0.015015,0.737085,0.73501,0.884803,0.890419,0.954972,0.954672
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1lsu,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.013113,0.015652,0.745166,0.74463,0.642155,0.63476,0.830653,0.829547
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1lsu,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.014241,0.011369,0.749489,0.749414,0.875264,0.878516,0.941857,0.941468
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_1lsu,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.019291,0.01952,0.75149,0.749596,0.873238,0.87761,0.949263,0.946483
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_17ct,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.018647,0.019726,0.751504,0.749732,0.70658,0.670729,0.865467,0.849216
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_17ct,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.016942,0.016302,0.757084,0.755992,0.878994,0.870696,0.948909,0.943259
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_17ct,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.016833,0.018447,0.756668,0.758713,0.885823,0.885059,0.954431,0.952915
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_06s7,frueh,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.012531,0.014794,0.76577,0.765427,0.64265,0.622704,0.835651,0.828262
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_06s7,mitte,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.014316,0.013728,0.770602,0.770505,0.870291,0.865075,0.94493,0.940811
phase_repro_detail,,,,,,,,phase_spezifisch_wird_offen,,,DOGE,dio_06s7,spaet,kernnah,offen_gemischt,kernnah:3; kernnah_ohne_feldzeit:1,offen_gemischt:2,4,2,0.010246,0.013728,0.770335,0.770396,0.897119,0.880351,0.95755,0.952655
