row_type,source,family_phase_pairs,stability_states,dominant_phase_qualities,asset_state_profile,phase_state_profile,stability_state,count,share,asset,family,phase,observations,dominant_phase_quality,dominant_count,second_phase_quality,second_count,dominance_gap,matches_window,differs_from_window,local_quality_profile,inherited_quality_profile,mean_share_edge,mean_rekopplung_edge,mean_afterimage_edge,mean_temporal_edge
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_06s7,mitte,6,phase_nullnah,4,phase_offen_gemischt,1,3,0,6,phase_nullnah:4; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002981069,-0.001516269,-0.011502583,-0.004987299
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0dd2,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.000344827,-0.003186183,-0.007100334,-0.004773031
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0fe7,frueh,3,phase_ohne_nullfamilie,3,-,0,3,0,3,phase_ohne_nullfamilie:3,kernnah:2; offen_gemischt:1,0.00846158,0.748006074,0.549409752,0.787821775
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0fe7,mitte,3,phase_ohne_nullfamilie,3,-,0,3,0,3,phase_ohne_nullfamilie:3,kernnah:2; offen_gemischt:1,0.006018826,0.753045006,0.867940639,0.935004819
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0fe7,spaet,3,phase_ohne_nullfamilie,3,-,0,3,0,3,phase_ohne_nullfamilie:3,kernnah:2; offen_gemischt:1,0.007074241,0.755944365,0.908200696,0.953728926
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0obq,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002160542,-0.002427207,-0.007507385,-0.001769457
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0oc3,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,0,6,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.001275696,-0.00191883,0.00406295,0.003124254
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0oc3,spaet,6,phase_offen_gemischt,4,phase_kernnah,1,3,2,4,phase_offen_gemischt:4; phase_kernnah:1; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.00300087,-0.000615235,-0.011789611,-0.001181617
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_0tay,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002893695,-0.003432633,-0.007243834,-0.00483222
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_14wj,spaet,6,phase_nullnah,4,phase_offen_gemischt,1,3,1,5,phase_nullnah:4; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002602197,-0.003474418,-0.00984881,-0.002239082
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_17db,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.000441354,-0.003716389,-0.021933079,-0.007549712
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_17db,spaet,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.00022871,-0.003043069,-0.000834754,0.000746825
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1gp2,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_kernnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.000430706,-0.00052554,-0.024428639,-0.007450754
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_1q85,spaet,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.000761446,-0.001657022,-0.005983516,-0.001057061
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_00ja,frueh,6,phase_nullnah,4,phase_offen_gemischt,1,3,1,5,phase_nullnah:4; phase_offen_gemischt:1; phase_kernnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.000784325,-0.001730535,-0.030774525,-0.010861891
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_00ly,spaet,6,phase_nachhallnah_ohne_kern,4,phase_offen_gemischt,1,3,1,5,phase_nachhallnah_ohne_kern:4; phase_offen_gemischt:1; phase_kernnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.00056467,0.000488918,0.00850942,0.002714535
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_06er,frueh,6,phase_offen_gemischt,4,phase_kernnah,1,3,2,4,phase_offen_gemischt:4; phase_kernnah:1; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.001425598,0.001989631,-0.014352457,-0.003906346
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0nlj,frueh,3,phase_nullnah,3,-,0,3,0,3,phase_nullnah:3,offen_gemischt:3,-0.003834192,-0.007391159,-0.087970883,-0.048236626
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_0z9t,spaet,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,2,4,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.003697996,0.004455238,-0.009950214,-0.001909151
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_104t,mitte,6,phase_offen_gemischt,4,phase_nullnah,1,3,2,4,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; anschlussnah:1,-0.007578594,0.000647458,-0.002609887,-0.000425546
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_12fw,frueh,3,phase_ohne_nullfamilie,3,-,0,3,0,3,phase_ohne_nullfamilie:3,offen_gemischt:3,0.005699569,0.720746615,0.438447058,0.726728474
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_12fw,mitte,3,phase_ohne_nullfamilie,3,-,0,3,0,3,phase_ohne_nullfamilie:3,offen_gemischt:3,0.008349458,0.730603117,0.82612392,0.916669125
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,PAXG,dio_12fw,spaet,3,phase_ohne_nullfamilie,3,-,0,3,0,3,phase_ohne_nullfamilie:3,offen_gemischt:3,0.005547835,0.731020254,0.90232472,0.947774562
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_00ly,frueh,6,phase_offen_gemischt,4,phase_nullnah,1,3,1,5,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; nullnah:1,0.000212768,-0.001356088,7.4523e-05,0.001392342
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_06er,frueh,5,phase_nullnah,4,phase_offen_gemischt,1,3,1,4,phase_nullnah:4; phase_offen_gemischt:1,offen_gemischt:3; nullnah:1; kernnah:1,-0.004390877,-0.00574745,-0.058183172,-0.032316134
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_09bn,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.003529748,-0.002127786,-0.025435708,-0.015708541
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0h9h,spaet,6,phase_nullnah,4,phase_offen_gemischt,1,3,1,5,phase_nullnah:4; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.004670276,-0.001885826,0.000208319,-0.000433306
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0jkk,spaet,5,phase_offen_gemischt,4,phase_ohne_nullfamilie,1,3,2,3,phase_offen_gemischt:4; phase_ohne_nullfamilie:1,offen_gemischt:2; kernnah:2; nullnah:1,0.003193854,0.141526952,0.153216838,0.180649909
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0kx9,frueh,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; nullnah:1; kernnah:1,-0.004449179,-0.01085292,-0.12732801,-0.062681163
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0kx9,mitte,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; nullnah:1; kernnah:1,-0.001965782,-0.003689127,-0.030149244,-0.014672581
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0nlj,frueh,5,phase_nullnah,4,phase_kernnah,1,3,1,4,phase_nullnah:4; phase_kernnah:1,offen_gemischt:3; nullnah:1; kernnah:1,-0.00203478,-0.008077472,-0.062490918,-0.030954482
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0nlj,mitte,5,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,1,4,phase_nullnah:4; phase_nachhallnah_ohne_kern:1,offen_gemischt:3; nullnah:1; kernnah:1,-0.004464865,-0.005130151,-0.003508487,-0.007568265
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0oc3,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,2,4,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,offen_gemischt:3; kernnah:2; nullnah:1,0.001215163,-0.002152044,-0.012553805,-0.001222982
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0pz6,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.009770254,-0.002708412,0.00335841,-0.002996332
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0tay,frueh,6,phase_nullnah,4,phase_kernnah,1,3,1,5,phase_nullnah:4; phase_kernnah:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.001935013,-0.003303139,-0.043500502,-0.023509451
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_0tay,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.002171416,-0.003505948,-0.013552525,-0.006457984
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_10dv,mitte,3,phase_nullnah,3,-,0,3,0,3,phase_nullnah:3,offen_gemischt:2; kernnah:1,-0.00020014,-0.003395249,-0.017528996,-0.011592699
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1492,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,0,6,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.005400709,-0.006089242,-0.025374743,-0.0134643
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1jc2,frueh,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; nullnah:1; kernnah:1,-0.003244464,-0.010619077,-0.083893384,-0.047438161
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1q85,frueh,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.00235131,-0.006491003,-0.031192931,-0.017970328
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1q85,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,offen_gemischt:3; kernnah:2; nullnah:1,-0.003466815,-0.002449539,-0.004381248,-0.004649261
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1u5i,frueh,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; nullnah:1; kernnah:1,-0.002151201,-0.009027601,-0.05788554,-0.030753201
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1u5i,mitte,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; nullnah:1; kernnah:1,-0.004796689,-0.004508021,-0.020603872,-0.01105087
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,SOL,dio_1u5i,spaet,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; nullnah:1; kernnah:1,-0.000900781,-0.003657276,-0.008571823,-0.005374024
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_00ja,spaet,6,phase_offen_gemischt,4,phase_nullnah,1,3,1,5,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.001549629,-0.001776707,-0.021674147,-0.004553394
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_00ly,frueh,6,phase_nullnah,4,phase_offen_gemischt,1,3,2,4,phase_nullnah:4; phase_offen_gemischt:1; phase_kernnah:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.00108456,-0.002413121,-0.009548051,-0.003811775
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_05yg,mitte,3,phase_nullnah,3,-,0,3,1,2,phase_nullnah:3,offen_gemischt:1; kernnah_ohne_feldzeit:1; nullnah:1,-0.002241022,-0.003246083,-0.032406976,-0.015477006
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_06s7,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,2,4,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.0013241,-0.003404153,-0.00492231,-0.001349942
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_06s7,spaet,6,phase_nachhallnah_ohne_kern,4,phase_nullnah,1,3,0,6,phase_nachhallnah_ohne_kern:4; phase_nullnah:1; phase_offen_gemischt:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.003724658,-0.002176161,-7.6385e-05,0.000368124
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0dd2,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,1,3,2,4,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.003238517,-0.002893069,-0.006254536,-0.003338346
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0g2r,mitte,6,phase_offen_gemischt,4,phase_nullnah,1,3,1,5,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.00061853,-0.003067838,-0.004095109,0.002088839
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_0z9t,frueh,5,phase_nullnah,4,phase_ohne_nullfamilie,1,3,0,5,phase_nullnah:4; phase_ohne_nullfamilie:1,kernnah_ohne_feldzeit:3; offen_gemischt:2,-0.000249015,0.146271591,0.055321985,0.132240109
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_10dv,mitte,6,phase_offen_gemischt,4,phase_nachhallnah_ohne_kern,1,3,2,4,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_ohne_nullfamilie:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.000207001,0.124064515,0.137960409,0.15148525
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_10dv,spaet,6,phase_nullnah,4,phase_offen_gemischt,1,3,1,5,phase_nullnah:4; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.000146665,0.124077966,0.144593562,0.153341107
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_19pg,mitte,5,phase_nullnah,4,phase_offen_gemischt,1,3,2,3,phase_nullnah:4; phase_offen_gemischt:1,offen_gemischt:2; kernnah_ohne_feldzeit:2; nullnah:1,-0.002185179,-0.001909903,-0.035990396,-0.017439869
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_1gp2,frueh,6,phase_nullnah,4,phase_offen_gemischt,1,3,2,4,phase_nullnah:4; phase_offen_gemischt:1; phase_kernnah:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,-0.000421553,-0.003382046,-0.036503759,-0.013991334
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,XRP,dio_1lsu,frueh,6,phase_offen_gemischt,4,phase_nullnah,1,3,2,4,phase_offen_gemischt:4; phase_nullnah:1; phase_kernnah:1,kernnah_ohne_feldzeit:3; offen_gemischt:2; nullnah:1,0.002244007,-0.001682643,0.011236271,0.008671121
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_00ly,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.000407423,-0.004144298,-0.009686735,-0.003340727
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_04uf,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.002355537,-0.003855206,-0.012791214,-0.004116539
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_05yg,frueh,4,phase_nullnah,3,phase_offen_gemischt,1,2,1,3,phase_nullnah:3; phase_offen_gemischt:1,kernnah:2; offen_gemischt:1; nullnah:1,-0.003226797,-0.002819772,-0.092079669,-0.046547334
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_06er,mitte,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.005030517,-0.004290699,-0.022251641,-0.010939149
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_06s7,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,1,5,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.004148161,-0.002687774,0.000874214,-0.001649752
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0dd2,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.003262354,-0.006051013,-0.023198592,-0.013512606
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0dd2,mitte,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001408198,-0.003118749,-0.008992197,-0.00381924
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0dd2,spaet,6,phase_offen_gemischt,4,phase_nullnah,2,2,0,6,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.000529221,-0.003985739,-0.01507514,-0.003046804
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0l7p,mitte,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.000676756,-0.003234773,-0.007973167,-0.001286773
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0nlj,spaet,6,phase_nullnah,4,phase_nachhallnah_ohne_kern,2,2,2,4,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.003848251,-0.003113334,0.003685585,-0.000346874
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_0obq,frueh,6,phase_offen_gemischt,4,phase_nullnah,2,2,0,6,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.000264514,-0.001409486,0.011696934,0.004625371
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_104t,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.004338255,-0.004350924,-0.003274976,-0.001241931
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_155c,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.000347993,-0.003862398,-0.002412069,-0.000771798
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_155c,mitte,6,phase_offen_gemischt,4,phase_nullnah,2,2,0,6,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.001138527,-0.002505244,-0.002485927,-0.000496175
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1cic,frueh,2,phase_ohne_nullfamilie,2,-,0,2,0,2,phase_ohne_nullfamilie:2,nachhallnah_ohne_kern:1; nullnah:1,0.005665399,0.750320802,0.474141363,0.749777639
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1cic,mitte,2,phase_ohne_nullfamilie,2,-,0,2,0,2,phase_ohne_nullfamilie:2,nachhallnah_ohne_kern:1; nullnah:1,0.003977644,0.755588686,0.833032665,0.92114595
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1cic,spaet,2,phase_ohne_nullfamilie,2,-,0,2,0,2,phase_ohne_nullfamilie:2,nachhallnah_ohne_kern:1; nullnah:1,0.008482176,0.755836382,0.897262691,0.948216809
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1ewh,frueh,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,0.00105042,-0.004360604,0.014085041,0.006910577
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1lsu,mitte,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.001092054,-0.002607194,-0.014444521,-0.003235506
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,BTC,dio_1lsu,spaet,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; nachhallnah_ohne_kern:1; offen_gemischt:1; nullnah:1,-0.00046475,-0.002115771,-0.030933838,-0.006019301
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_00ja,spaet,6,phase_nullnah,4,phase_offen_gemischt,2,2,1,5,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.002176711,-0.005056487,-0.01146936,-0.005041308
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_00ly,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.001038099,-0.002264713,-0.013947918,-0.006824165
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_04uf,mitte,6,phase_offen_gemischt,4,phase_nullnah,2,2,1,5,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,0.000257299,-0.004093993,-0.012004543,-0.003082069
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_05yg,frueh,6,phase_nullnah,4,phase_offen_gemischt,2,2,0,6,phase_nullnah:4; phase_offen_gemischt:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,-0.003580474,-0.003006054,-0.09195836,-0.047143805
family_phase_stability_detail,,,,,,,phasenlokal_eigenstaendig,,,DOGE,dio_05yg,mitte,6,phase_offen_gemischt,4,phase_nullnah,2,2,2,4,phase_offen_gemischt:4; phase_nullnah:2,kernnah:3; offen_gemischt:2; kernnah_ohne_feldzeit:1,3.755e-05,-0.001906541,-0.037541154,-0.014568918
