row_type,baseline,followup,compared_family_phase_pairs,repro_states,baseline_states,eigenstaendig_repro_states,asset_repro_profile,repro_state,count,share,asset,family,phase,baseline_stability_state,baseline_dominant_phase_quality,baseline_quality_profile,followup_dominant_phase_quality,followup_quality_profile,followup_observations,baseline_mean_rekopplung_edge,followup_mean_rekopplung_edge,baseline_mean_afterimage_edge,followup_mean_afterimage_edge,baseline_mean_temporal_edge,followup_mean_temporal_edge
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_00ja,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.002668293,-0.002876745,-0.020060684,-0.01723337,-0.006396267,-0.006465274
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_00ly,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.001356088,-0.00639928,7.4523e-05,0.046748747,0.001392342,0.024360528
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_00ly,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,2,-0.002686282,-0.000511925,-0.005305643,-0.005990235,0.000531945,0.00051277
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_04uf,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,phase_nullnah,phase_nullnah:2,2,-0.006419769,-0.006153834,-0.084271593,-0.116267826,-0.047396175,-0.0632519
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_05yg,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:2,2,-0.002374427,-0.003266578,-0.044485548,-0.049071818,-0.019803878,-0.024858004
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_06er,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.00574745,-0.017929492,-0.058183172,-0.138091529,-0.032316134,-0.078406759
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_06er,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.005584711,-0.001811336,-0.008996889,-0.035278038,-0.00591057,-0.016425564
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_06er,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002884063,-0.000862139,-0.01094951,-0.027382559,-0.005203148,-0.005654517
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_06s7,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.006043505,-0.010428986,-0.085991042,-0.084494272,-0.0441411,-0.043138823
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_06s7,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.004080045,-0.002897744,-0.022745104,-0.02325052,-0.011273858,-0.009836207
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_07uk,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,phase_offen_gemischt,phase_offen_gemischt:1,1,0.253810709,-0.000594389,0.271902947,-0.003738556,0.30313273,0.003212722
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_09bn,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.002127786,-0.002832803,-0.025435708,-0.014547608,-0.015708541,-0.008903024
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0h9h,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.003918994,-0.007660452,-0.018229697,-0.030369254,-0.009680789,-0.013393306
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0h9h,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.001885826,-0.002981224,0.000208319,-0.009528689,-0.000433306,-0.00349862
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0l7p,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002711828,-0.001210823,-0.004427589,-0.006289482,-0.00113753,-0.000577486
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0nlj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_kernnah:1,phase_nullnah,phase_nullnah:1,1,-0.008077472,-0.017167554,-0.062490918,-0.192315469,-0.030954482,-0.10384587
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0obq,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.003121415,-0.002758926,-0.007417453,0.000204412,-0.004466631,-0.000909582
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0oc3,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002172458,-0.006887653,0.010270815,0.013679865,0.007911797,0.006885201
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0oc3,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002152044,-0.000969595,-0.012553805,-0.00741335,-0.001222982,0.002521978
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0pz6,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.004431317,-0.005925535,-0.040745089,-0.091325859,-0.021391061,-0.045472945
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0pz6,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.002708412,-0.003628539,0.00335841,0.008813423,-0.002996332,-0.005372164
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0pz6,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_nachhallnah_ohne_kern:2; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.002481116,-0.001529341,-0.003109347,-0.003040246,-0.003149755,-0.004531385
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0tay,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_kernnah:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.003303139,-0.005011308,-0.043500502,-0.067679988,-0.023509451,-0.035990682
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0tay,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.003505948,-0.003679752,-0.013552525,-0.013001524,-0.006457984,-0.007917443
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_0tay,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.004356051,-0.003215163,-0.007471682,0.010803374,-0.002504687,-0.002189307
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_104t,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nullnah,phase_nullnah:2,2,-0.00306992,-0.003112879,-0.002152977,-0.003549669,-0.000693297,-0.001713418
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1492,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_kernnah:1,phase_nullnah,phase_nullnah:1,1,-0.00679275,-0.007153898,-0.082444188,-0.077128699,-0.039172659,-0.042048541
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1492,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:1,1,-0.004363052,-0.006076095,-0.007022084,-0.011881641,-0.005421684,-0.004469618
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_14wj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.005810807,-0.007605013,-0.017757101,-0.034306074,-0.009895177,-0.017032715
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_14wj,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.003204628,-0.002958482,-0.010318685,-0.009786827,-0.003214777,-0.004099066
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_14wj,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nullnah,phase_nullnah:2,2,-0.003794886,-0.002298087,-0.007385952,-0.007941311,-0.002565164,-0.002414709
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_169a,spaet,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:3; phase_ohne_nullfamilie:2; phase_kernnah:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_ohne_nullfamilie:1,2,0.245909118,0.369351109,0.303395042,0.460894306,0.319101892,0.478539563
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_17ct,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,phase_nullnah,phase_nullnah:2,2,-0.004186334,-0.00859079,-0.018138463,-0.096261255,-0.008558928,-0.048167302
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_17ct,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.001930586,-0.002814892,-0.005701575,-0.025662845,-0.002408125,-0.010310256
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_17ct,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002896415,-0.004575198,-0.006945789,-0.010804919,-0.002124712,-0.002797048
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_17db,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.002131316,-0.002521625,-0.035928549,-0.02144156,-0.011431757,-0.006688815
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_19pg,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.005703613,-0.002798949,-0.157288624,-0.091721106,-0.078495043,-0.046716094
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_19pg,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.004289141,-0.003098583,-0.043253644,-0.027551886,-0.021053053,-0.012425233
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_19pg,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003218895,-0.003101128,-0.010412251,-0.009526165,-0.007093627,-0.007049491
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1cic,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.000690424,0.001108027,-0.002938242,-0.009803323,-0.000564652,-0.000295995
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1ewh,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002168879,-0.00389224,-0.005316205,-0.005850635,-0.00056904,-0.001792453
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1gp2,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nullnah:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_kernnah:1,2,-0.003082083,0.000301666,-0.023261647,-0.013832287,-0.006448067,0.000438578
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1kpz,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.005281387,-0.00922559,-0.069406219,-0.091431116,-0.037074938,-0.044835411
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1kpz,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.004155844,-0.004860553,-0.018153055,-0.037281229,-0.010708579,-0.016804967
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1kpz,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.004062761,-0.002514423,-0.009023684,-0.01750961,-0.005825405,-0.00751833
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1pij,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.716489505,0.7115021,0.539795411,0.51369335,0.779521551,0.7706134
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1pij,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.72478556,0.726667348,0.857124857,0.844049,0.928963261,0.929181217
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1pij,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.727481539,0.728180545,0.897860289,0.893879636,0.949227321,0.948724455
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1q85,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.006491003,-0.004972539,-0.031192931,-0.020165172,-0.017970328,-0.013162652
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1u5i,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,phase_nullnah,phase_nullnah:1,1,-0.009027601,-0.006533486,-0.05788554,-0.07479742,-0.030753201,-0.035884574
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1u5i,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,phase_nullnah,phase_nullnah:1,1,-0.004508021,-0.000749225,-0.020603872,-0.02367365,-0.01105087,-0.012653837
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,SOL,dio_1u5i,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,phase_nullnah,phase_nullnah:1,1,-0.003657276,-0.005456103,-0.008571823,-0.003597181,-0.005374024,-0.003129083
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_00ja,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,2,-0.001776707,-0.002959562,-0.021674147,-0.00661487,-0.004553394,-0.001053841
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_03uk,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1,1,-0.00104204,-0.00176185,-0.079579559,-0.062874425,-0.04057208,-0.03923065
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06er,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.004677149,-0.007794999,-0.041906109,-0.165365519,-0.020529177,-0.080374528
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06er,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003833937,-0.003698583,-0.010293113,-0.020314868,-0.004330413,-0.010525044
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_06er,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.004004609,-0.004353571,-0.023760595,-0.029621989,-0.003715932,-0.006208514
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_09bn,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.006761963,-0.000165058,-0.102429184,-0.020487904,-0.055144381,-0.013871514
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_09bn,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.002715588,-0.002090367,-0.021572405,-0.000144555,-0.012156397,-0.00473507
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0dd2,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.002893069,-0.003907181,-0.006254536,-0.043706623,-0.003338346,-0.011893509
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0dd2,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002010064,-0.002701071,-0.021138431,-0.035099971,-0.003278196,-0.005743086
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0h9h,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002832887,-0.004402002,-0.008111462,-0.008979164,-0.003813812,-0.003417032
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0h9h,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.003678086,-0.003590786,-0.006162578,-0.008008719,-0.001223804,-0.002086714
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0l7p,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.00291348,-0.003657813,-0.006813301,-0.004879892,-0.001437119,-0.00146199
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0m9z,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002112535,-0.001820899,-0.001580131,-0.015440427,0.000272952,-0.002881493
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0m9z,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:6,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002031578,-0.002836805,-0.015620725,-0.01181868,-0.003365236,-0.002043968
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0nlj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.00321822,-0.006813781,-0.138481022,-0.145928827,-0.074309886,-0.071870692
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0nlj,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.002500728,-0.00272477,-0.034157196,-0.043311883,-0.017561026,-0.019873185
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0nlj,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003130966,-0.004727656,-0.009482224,-0.025561516,-0.009001638,-0.01367146
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0oc3,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:6,phase_offen_gemischt,phase_offen_gemischt:1; phase_kernnah:1,2,-0.001453161,-0.00017101,-0.011409507,-0.010032518,0.001356777,0.001135757
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0pz6,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003524239,-0.006519776,-0.072390944,-0.038509685,-0.036475806,-0.019891984
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0pz6,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003193657,-0.00239474,-0.004161354,-0.003188194,-0.005277831,-0.004653664
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0tay,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.006427979,-0.010947562,-0.03711867,-0.12006664,-0.017437592,-0.061283213
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_0tay,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:2,2,-0.001238055,-0.003915591,-0.000368376,-0.009695987,-0.001230546,-0.005549708
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_104t,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.00395612,-0.003387315,-0.006219708,-0.012277563,-0.002787713,-0.007615198
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1492,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.007991656,0.0003136,-0.141613112,-0.06232031,-0.075217188,-0.030719372
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1492,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:2,2,-0.004061582,-0.003408922,-0.042566857,-0.01505689,-0.020600347,-0.008183924
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_1492,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.003061535,-0.004439442,-0.01160026,-0.018735674,-0.006775738,-0.007704628
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_14wj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_nullnah,phase_nullnah:2,2,-0.005876943,-0.005249531,-0.019320048,-0.062665897,-0.011679616,-0.032836647
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_14wj,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_nachhallnah_ohne_kern:1,2,-0.004190882,-0.003044326,-0.008159103,-0.00224379,-0.002110506,-0.000193014
family_phase_repro_detail,,,,,,,,lokale_qualitaet_reproduziert,,,XRP,dio_155c,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:6,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.003182199,-0.002930882,0.002403795,0.008780007,0.002323841,0.004822284
