asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,row_type,worlds,avg_kernfamilien,avg_oberflaechen,avg_source_family_overlap,avg_source_kern_overlap,states,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_1jc2,135,3,field_stabil,37,0.006534793359237019,0.7702823783783783,0.13310364864864865,0.6788287837837839,0.8432835675675676,49,0.008654185800070647,0.7767448571428572,0.13944122448979593,0.8977545510204081,0.9524961428571429,49,0.008654185800070647,0.777766918367347,0.1401705306122449,0.9168465306122449,0.9637777346938776,0.0021193924408336277,0.238017746828461,0.12049416712631,0.007066881963596255,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_0dd2,134,3,field_stabil,44,0.007771105616389968,0.7624683636363637,0.15333650000000001,0.6938119772727273,0.8570471363636364,43,0.007594489579653832,0.7651101627906978,0.15953051162790696,0.907172976744186,0.9561516279069767,47,0.008300953726598375,0.7647714468085106,0.1613264680851064,0.9101012127659575,0.961780170212766,0.0005298481102084069,0.2162892354932302,0.10473303384912958,0.00798996808510638,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_06er,133,3,field_stabil,41,0.007241257506181561,0.7696413414634147,0.14103417073170732,0.6936701951219512,0.8536592926829268,40,0.007064641469445425,0.774070625,0.14843325000000002,0.9118527249999999,0.95603315,52,0.009184033910279053,0.7745687115384615,0.14745596153846152,0.8947183076923076,0.9590133461538461,0.0019427764040974918,0.20104811257035649,0.1053540534709193,0.006421790806754202,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_0g2r,132,3,field_stabil,42,0.007417873542917697,0.7425377142857142,0.1675875238095238,0.6970930952380952,0.852485119047619,43,0.007594489579653832,0.7490790697674419,0.17316311627906977,0.9105850930232557,0.954358976744186,47,0.008300953726598375,0.7482642340425532,0.17382553191489364,0.914500255319149,0.9619984042553192,0.0008830801836806779,0.21740716008105387,0.1095132852077002,0.006238008105369841,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_07uk,124,3,field_stabil,38,0.006711409395973154,0.7605288157894737,0.15563555263157897,0.6741495526315789,0.8428302105263159,43,0.007594489579653832,0.7649188837209302,0.16314806976744187,0.9000777441860465,0.9492427674418604,43,0.007594489579653832,0.7665856046511628,0.16347381395348837,0.9209702790697675,0.9582187441860466,0.0008830801836806779,0.24682072643818853,0.11538853365973067,0.007838261321909401,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_0kx9,120,3,field_stabil,38,0.006711409395973154,0.7727490263157895,0.13185810526315792,0.6814534736842105,0.8460984999999999,49,0.008654185800070647,0.7778383673469388,0.1409709387755102,0.8951103469387756,0.9515593673469388,33,0.005828329212292476,0.7773856363636363,0.14216215151515152,0.9345621515151515,0.9670768484848485,-0.0008830801836806779,0.25310867783094104,0.12097834848484867,0.010304046251993604,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_0pq6,106,3,field_stabil,29,0.005121865065347933,0.7398649310344827,0.1692443103448276,0.6400782068965517,0.8182792758620689,44,0.007771105616389968,0.747233090909091,0.17457852272727273,0.9026375454545454,0.9445170227272727,33,0.005828329212292476,0.7440113636363637,0.18032727272727272,0.9267688787878788,0.9568780303030303,0.0007064641469445429,0.28669067189132713,0.13859875444096137,0.011082962382445133,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_0jkk,102,3,field_stabil,42,0.007417873542917697,0.7158392380952381,0.19948857142857143,0.707245119047619,0.8557968809523809,31,0.005475097138820205,0.7217813225806452,0.2063932580645161,0.9221409032258064,0.9559252258064517,29,0.005121865065347933,0.7181138965517241,0.20996127586206897,0.918232551724138,0.958703,-0.0022960084775697637,0.21098743267651898,0.10290611904761904,0.010472704433497543,kernfamilie_mit_feldzeitverdichtung
DOGE,shuffle_2025_16992,,,,,,,,,,,null_shuffle,detail,,,,,,,2025,dio_02xf,98,3,field_stabil,25,0.004415400918403391,0.7375581200000001,0.16677844,0.59859624,0.8049067200000001,34,0.006004945249028612,0.7430053235294117,0.17648073529411765,0.9008291176470589,0.9480288529411766,39,0.00688802543270929,0.7427765128205128,0.17796489743589744,0.9241045384615384,0.962744923076923,0.0024726245143058987,0.3255082984615384,0.15783820307692298,0.01118645743589744,kernfamilie_mit_feldzeitverdichtung
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_104t,1208,3,field_stabil,398,0.07029318262098198,0.7631064723618091,0.16117252512562813,0.8057494271356783,0.9315533316582914,373,0.06587778170257859,0.7597741018766756,0.1628703109919571,0.8347426032171582,0.9483589946380697,437,0.07718120805369127,0.7617698306636156,0.16225472768878718,0.8333193363844393,0.9486551807780321,0.006888025432709291,0.027569909248761015,0.017101849119740775,0.0010822025631590515,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_14wj,1096,3,field_stabil,431,0.07612151183327447,0.7786262180974478,0.14143702088167054,0.8175668445475638,0.9382502946635731,332,0.05863652419639703,0.7765794246987952,0.14204676506024097,0.8492416957831325,0.9548526897590361,333,0.058813140233133165,0.77802993993994,0.14285048948948947,0.8535236756756757,0.9561415855855856,-0.0173083716001413,0.03595683112811188,0.01789129092201247,0.0014134686078189351,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0l7p,744,3,field_stabil,238,0.04203461674320028,0.7697537899159664,0.15172685714285716,0.7996599831932772,0.9260393655462185,228,0.040268456375838924,0.768482802631579,0.15313165789473684,0.8502295,0.9527725307017544,278,0.049099258212645706,0.7682705,0.15310714028776978,0.8513032661870503,0.954481356115108,0.0070646414694454235,0.051643282993773076,0.02844199056888952,0.0013802831449126196,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_155c,661,3,field_stabil,206,0.03638290356764394,0.7560186990291263,0.1706507281553398,0.7988883932038835,0.9211636019417476,204,0.03602967149417167,0.7548980098039215,0.17303995588235294,0.8547363725490196,0.950616568627451,251,0.04433062522077005,0.7539823784860558,0.17263368525896414,0.8434398286852589,0.9498090597609562,0.007947721653126107,0.04455143548137541,0.028645457819208575,0.0019829571036243387,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0m9z,570,3,field_stabil,196,0.03461674320028259,0.7475243979591837,0.181671943877551,0.7997080969387754,0.9200612857142857,182,0.032144118685976684,0.7456678186813187,0.18459990109890112,0.8572060659340659,0.9519873736263738,192,0.033910279053338044,0.7453380104166666,0.18308002604166665,0.8639669114583333,0.954106484375,-0.0007064641469445437,0.06425881451955784,0.034045198660714315,0.0014080821641156427,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1fll,522,3,field_stabil,234,0.04132815259625574,0.7947750170940171,0.12760654273504274,0.8090411367521367,0.9297218119658119,155,0.027375485694101025,0.7954837419354839,0.1297142580645161,0.8765815161290322,0.960820729032258,133,0.02348993288590604,0.7958394812030075,0.13041954887218046,0.8825983157894737,0.9629507142857142,-0.017838219710349698,0.07355717903733694,0.033228902319902276,0.0028130061371377246,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0h9h,447,3,field_stabil,136,0.02401978099611445,0.7643201176470589,0.15629583088235297,0.7948584485294117,0.9132818529411765,162,0.028611797951253973,0.7647767407407408,0.15885022222222223,0.8682187160493827,0.9540007469135803,149,0.02631578947368421,0.7650512214765101,0.15926509395973154,0.8779040805369127,0.9583726845637583,0.00229600847756976,0.08304563200750104,0.04509083162258187,0.0029692630773785755,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_06er,391,3,field_stabil,137,0.02419639703285058,0.7849830218978102,0.14045537226277371,0.7929410510948905,0.917557605839416,122,0.02154715648180855,0.7857966475409837,0.1420616393442623,0.8678526065573771,0.9569985655737705,132,0.023313316849169905,0.7832481287878788,0.1431593106060606,0.8774326287878788,0.960951803030303,-0.0008830801836806762,0.0844915776929882,0.043394197190886996,0.002703938343286888,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1u5i,380,3,field_stabil,146,0.025785941363475805,0.7687176506849315,0.14905494520547943,0.7903009041095891,0.9175542191780822,124,0.02190038855528082,0.7677303387096773,0.1517540887096774,0.8793348951612903,0.9600825887096774,110,0.01942776404097492,0.7692978090909091,0.1518623909090909,0.8840703545454545,0.9632384181818182,-0.006358177322500883,0.09376945043586538,0.04568419900373599,0.0028074457036114664,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_00ly,297,3,field_stabil,125,0.022077004592016954,0.765470592,0.155418408,0.7850758879999999,0.9095618879999999,91,0.016072059342988342,0.7655946593406593,0.15913805494505495,0.892865923076923,0.9589896263736264,81,0.014305898975626986,0.7648588518518519,0.16148425925925927,0.9106716790123456,0.9644946049382717,-0.007771105616389967,0.12559579101234564,0.05493271693827173,0.006065851259259264,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1ewh,273,3,field_stabil,91,0.016072059342988342,0.750928087912088,0.16854136263736264,0.7797002747252747,0.9007236263736265,95,0.016778523489932886,0.7529221684210526,0.1723188947368421,0.8812543789473685,0.9548714105263157,87,0.0153655951960438,0.7524536666666667,0.17246050574712643,0.8984131149425287,0.9622726091954023,-0.000706464146944542,0.11871284021725403,0.06154898282177579,0.003919143109763795,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1lsu,269,3,field_stabil,106,0.018721299894030378,0.7552516603773585,0.17088792452830187,0.7822465094339623,0.903489320754717,83,0.014659131049099258,0.7542634337349398,0.17504728915662648,0.8987826506024097,0.957571626506024,80,0.01412928293889085,0.753927225,0.1768775875,0.9054704125,0.9623882374999999,-0.004592016955139527,0.1232239030660377,0.058898916745282914,0.0059896629716981176,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0obq,230,3,field_stabil,84,0.014835747085835394,0.7498244047619048,0.17477909523809523,0.7691079047619047,0.8960675238095238,58,0.010243730130695867,0.7508073793103448,0.17989087931034484,0.8932000344827586,0.955181275862069,88,0.015542211232779936,0.7519881590909091,0.17926011363636363,0.8946905681818182,0.9591138977272727,0.000706464146944542,0.12558266341991353,0.06304637391774892,0.004481018398268394,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_06s7,222,3,field_stabil,61,0.010773578240904275,0.7703612786885246,0.14300924590163933,0.7474252295081968,0.882363262295082,87,0.0153655951960438,0.7727425977011494,0.14888688505747125,0.8907686781609195,0.9574322528735631,74,0.013069586718474038,0.7723099189189189,0.1492077297297297,0.9087462837837837,0.9652295945945947,0.0022960084775697637,0.16132105427558696,0.08286633229951268,0.006198483828090379,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0z9t,205,3,field_stabil,80,0.01412928293889085,0.76000545,0.169257225,0.769140825,0.8964542999999999,51,0.009007417873542917,0.7666827254901961,0.1732920980392157,0.9072960392156862,0.9608281960784314,74,0.013069586718474038,0.7605783378378379,0.1722682027027027,0.8987015540540542,0.9627257027027027,-0.0010596962204168121,0.12956072905405414,0.06627140270270282,0.0030109777027026996,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0oc3,203,3,field_stabil,75,0.013246202755210172,0.7366280000000001,0.19273,0.7699771733333334,0.8914301466666665,64,0.01130342635111268,0.739921984375,0.195043421875,0.900691765625,0.957642671875,64,0.01130342635111268,0.7382595625,0.196114140625,0.906522046875,0.96142034375,-0.0019427764040974918,0.13654487354166667,0.06999019708333343,0.003384140624999976,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_10dv,197,3,field_stabil,71,0.01253973860826563,0.7692835211267606,0.15760881690140843,0.754952661971831,0.8882949295774648,57,0.010067114093959731,0.7691142982456141,0.1616148596491228,0.8999509298245615,0.9588048421052632,69,0.012186506534793359,0.7725398985507247,0.1605788115942029,0.8831948695652174,0.9574103478260869,-0.00035323207347227187,0.12824220759338645,0.0691154182486221,0.0029699946927944643,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0dd2,196,3,field_stabil,59,0.010420346167432003,0.770155406779661,0.15312072881355931,0.7301761355932204,0.8775763220338983,62,0.01095019427764041,0.771466,0.15922766129032256,0.9045199838709678,0.9588048709677419,75,0.013246202755210172,0.7731024133333333,0.15752109333333333,0.8971877466666666,0.9617190533333333,0.0028258565877781697,0.1670116110734462,0.08414273129943495,0.004400364519774019,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1kpz,178,3,field_stabil,39,0.00688802543270929,0.7692182564102564,0.1428203076923077,0.6868180512820512,0.848636358974359,73,0.012892970681737902,0.7724150410958904,0.1476035205479452,0.8889095205479451,0.9523082739726026,66,0.011656658424584953,0.7729821818181818,0.1481610303030303,0.9036382272727274,0.9625788333333334,0.004768632991875662,0.21682017599067616,0.11394247435897442,0.005340722610722604,kernfamilie_mit_feldzeitverdichtung
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1jc2,168,3,field_stabil,63,0.011126810314376545,0.7761496984126983,0.13700574603174603,0.7495330476190476,0.8850598095238096,54,0.009537265983751325,0.7770267037037037,0.14148783333333334,0.9097800925925925,0.9608718333333334,51,0.009007417873542917,0.7805023137254903,0.14186796078431374,0.9200593921568627,0.9670520588235294,-0.0021193924408336277,0.17052634453781512,0.08199224929971982,0.004862214752567706,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_00ja,165,3,field_stabil,51,0.009007417873542917,0.7340945098039215,0.18084382352941175,0.699023843137255,0.8618375098039216,57,0.010067114093959731,0.7361205614035088,0.1875878596491228,0.8977371228070176,0.9534862105263158,57,0.010067114093959731,0.7371705087719298,0.18633047368421052,0.9038379824561403,0.9594085263157895,0.0010596962204168139,0.20481413931888537,0.09757101651186795,0.005486650154798767,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0kx9,155,3,field_stabil,59,0.010420346167432003,0.7766214745762712,0.13722198305084746,0.7451355423728814,0.8813239830508475,54,0.009537265983751325,0.7780152962962963,0.14034303703703704,0.906533,0.9598285925925927,42,0.007417873542917697,0.777103380952381,0.14111969047619047,0.9258974523809523,0.9663649761904761,-0.0030024726245143057,0.18076191000807096,0.08504099313962865,0.003897707425343011,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_07o8,153,3,field_stabil,66,0.011656658424584953,0.7522650909090909,0.1743971515151515,0.756084409090909,0.8838966818181818,40,0.007064641469445425,0.753904,0.17921722499999998,0.913365575,0.9583512000000001,47,0.008300953726598375,0.754099340425532,0.18087151063829787,0.9130008085106383,0.9627754893617021,-0.0033557046979865775,0.15691639941972924,0.07887880754352028,0.006474359123146367,anschlussfaehige_oberflaeche
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_0pz6,138,3,field_stabil,31,0.005475097138820205,0.7683479354838709,0.1490376129032258,0.6392482580645161,0.8251193870967741,59,0.010420346167432003,0.7704428813559322,0.15671998305084747,0.8866933220338983,0.9477026779661016,48,0.008477569763334511,0.7697494583333334,0.15596266666666667,0.9195966250000001,0.9640991250000001,0.0030024726245143057,0.28034836693548393,0.13897973790322593,0.006925053763440853,kernfamilie_mit_feldzeitverdichtung
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1gp2,132,3,field_stabil,35,0.006181561285764747,0.7400491714285714,0.17032705714285715,0.6555426571428571,0.8358741714285715,54,0.009537265983751325,0.7496055740740741,0.17398103703703705,0.8904936666666666,0.9483619074074073,43,0.007594489579653832,0.7498116511627907,0.17628090697674417,0.906173534883721,0.9580202558139534,0.0014129282938890849,0.2506308777408639,0.12214608438538199,0.005953849833887026,kernfamilie_mit_feldzeitverdichtung
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1q85,130,3,field_stabil,36,0.006358177322500883,0.7449948055555555,0.17853672222222222,0.6675840000000001,0.8403452222222223,51,0.009007417873542917,0.7463091372549019,0.18541935294117645,0.8952269411764706,0.9511832352941176,43,0.007594489579653832,0.7471597674418605,0.18627932558139537,0.916128558139535,0.9618170465116279,0.001236312257152949,0.2485445581395349,0.12147182428940562,0.00774260335917315,kernfamilie_mit_feldzeitverdichtung
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_17ct,124,3,field_stabil,39,0.00688802543270929,0.7575538717948718,0.1646403076923077,0.6696006923076923,0.8430988205128205,34,0.006004945249028612,0.7588945588235294,0.17185302941176472,0.8990442941176471,0.9491066470588236,51,0.009007417873542917,0.7592209411764705,0.17271896078431373,0.9157571568627451,0.9595190392156863,0.002119392440833627,0.2461564645550528,0.11642021870286579,0.008078653092006033,kernfamilie_mit_feldzeitverdichtung
PAXG,real_2025_16992,,,,,,,,,,,real,detail,,,,,,,2025,dio_1772,121,3,field_stabil,45,0.007947721653126103,0.7365117777777779,0.18884282222222223,0.7141114666666667,0.859685711111111,40,0.007064641469445425,0.738798975,0.191165425,0.8937951249999999,0.951325675,36,0.006358177322500883,0.7370680000000001,0.1922298888888889,0.9197926666666666,0.9617889444444443,-0.00158954433062522,0.2056811999999999,0.10210323333333327,0.0033870666666666605,kernfamilie_mit_feldzeitverdichtung
