row_type,first,second,baseline_pairs,core_state_profile,asset_core_profile,quality_core_profile,asset,family,phase,baseline_dominant_phase_quality,core_state,first_repro_state,second_repro_state,first_followup_quality,second_followup_quality,first_observations,second_observations,first_mean_rekopplung_edge,second_mean_rekopplung_edge,first_mean_afterimage_edge,second_mean_afterimage_edge,first_mean_temporal_edge,second_mean_temporal_edge
core_intersection_detail,,,,,,,DOGE,dio_1kpz,spaet,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_offen,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.003122116,-0.003892403,-0.000275264,-0.009051814,-0.001684427,-0.002544547
core_intersection_detail,,,,,,,DOGE,dio_1lsu,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.010693293,-0.004223928,-0.03095808,-0.007656513,-0.016288935,-0.005113827
core_intersection_detail,,,,,,,DOGE,dio_1lsu,mitte,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.002789977,5.848e-05,-0.006009976,-0.023048392,-0.001606814,-0.001974778
core_intersection_detail,,,,,,,DOGE,dio_1lsu,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.002537717,-0.003149207,-0.015850495,-0.017627855,0.001121205,0.000165876
core_intersection_detail,,,,,,,DOGE,dio_1pij,frueh,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,1,0.712066667,0.713974462,0.528615714,0.402939308,0.777453524,0.709390538
core_intersection_detail,,,,,,,DOGE,dio_1pij,mitte,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,1,0.725228632,0.727127263,0.852922789,0.789584526,0.929463737,0.905811842
core_intersection_detail,,,,,,,DOGE,dio_1pij,spaet,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,1,0.729658455,0.725807222,0.872433455,0.869493444,0.942535273,0.938782667
core_intersection_detail,,,,,,,DOGE,dio_1q85,mitte,phase_nachhallnah_ohne_kern,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nachhallnah_ohne_kern,2,2,-0.00145196,-0.000582155,0.004203203,-0.001995282,0.004986629,-0.001876361
core_intersection_detail,,,,,,,DOGE,dio_1q85,spaet,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_reproduziert,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.001255382,-0.003908053,-0.003501357,-0.001960489,0.001965338,-0.002126053
core_intersection_detail,,,,,,,DOGE,dio_1u5i,mitte,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,1,1,-0.002681544,-0.003041729,-0.027764427,-0.010168144,-0.01095962,-0.00205175
core_intersection_detail,,,,,,,DOGE,dio_1u5i,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,1,1,-0.004707175,-0.0012015,-0.003805813,-0.006347936,-0.002397663,-0.001647583
core_intersection_detail,,,,,,,PAXG,dio_00ja,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.003014107,-0.007501199,-0.022204016,0.059368231,-0.012956492,0.028693039
core_intersection_detail,,,,,,,PAXG,dio_00ly,mitte,phase_nachhallnah_ohne_kern,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_kernnah,phase_nachhallnah_ohne_kern,phase_kernnah,2,2,0.001147013,0.001091423,0.00502765,0.00089241,0.003349522,0.000260701
core_intersection_detail,,,,,,,PAXG,dio_00ly,spaet,phase_nachhallnah_ohne_kern,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.000584819,-0.000113644,-0.001515719,-0.005540314,-0.000161289,7.656e-05
core_intersection_detail,,,,,,,PAXG,dio_04uf,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,1,2,-0.003787718,0.004883773,-0.106154268,-0.055559902,-0.05479937,-0.02618946
core_intersection_detail,,,,,,,PAXG,dio_04uf,mitte,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,1,2,0.000709444,0.00193641,-0.044731167,-0.04660504,-0.015492528,-0.016585321
core_intersection_detail,,,,,,,PAXG,dio_04uf,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,1,2,-0.003696437,-0.004339593,-0.014577854,-0.009137428,-0.008533347,-0.007645148
core_intersection_detail,,,,,,,PAXG,dio_05ap,mitte,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,1,1,-0.000655596,0.003031532,-0.137109831,-0.05052901,-0.051770118,-0.019459228
core_intersection_detail,,,,,,,PAXG,dio_06er,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.013064163,-0.002568475,-0.079016542,-0.046108765,-0.037353281,-0.023946212
core_intersection_detail,,,,,,,PAXG,dio_06er,mitte,phase_nachhallnah_ohne_kern,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,0.004757512,0.003532186,-0.011022812,-0.029043374,-0.004710895,-0.007742616
core_intersection_detail,,,,,,,PAXG,dio_06er,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,0.001782168,0.005206425,-0.030928166,-0.017735302,-0.007463743,-0.004608179
core_intersection_detail,,,,,,,PAXG,dio_07o8,frueh,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,2,2,0.736134632,0.746011464,0.535724032,0.402210607,0.77977664,0.715799679
core_intersection_detail,,,,,,,PAXG,dio_07o8,mitte,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,2,2,0.751555747,0.751852175,0.855234103,0.801318065,0.929998657,0.908563291
core_intersection_detail,,,,,,,PAXG,dio_07o8,spaet,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,2,2,0.752322476,0.751417529,0.893910819,0.885937633,0.946872548,0.940033961
core_intersection_detail,,,,,,,PAXG,dio_09bn,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,1,1,-0.005764432,-0.002114816,-0.03107367,-0.093199995,-0.016870948,-0.043468663
core_intersection_detail,,,,,,,PAXG,dio_0dd2,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.00409399,-0.001427051,-0.161632911,-0.092328452,-0.084525612,-0.047126931
core_intersection_detail,,,,,,,PAXG,dio_0dd2,mitte,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_offen_gemischt,2,2,-0.000789849,0.002840947,-0.039113488,-0.030754746,-0.021894104,-0.015418583
core_intersection_detail,,,,,,,PAXG,dio_0dd2,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,0.000917777,0.001609947,0.016956116,-0.016736385,-0.002909359,-0.009269165
core_intersection_detail,,,,,,,PAXG,dio_0fe7,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_driftet,phase_nullnah,phase_ohne_nullfamilie,1,1,-0.015353905,0.744642308,-0.099111405,0.407229923,-0.052773833,0.713006308
core_intersection_detail,,,,,,,PAXG,dio_0fe7,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_kernnah,lokale_qualitaet_driftet,phase_kernnah,phase_ohne_nullfamilie,1,1,0.000577985,0.757171455,0.004920368,0.887779364,0.00173898,0.942960818
core_intersection_detail,,,,,,,PAXG,dio_0g2r,frueh,phase_ohne_nullfamilie,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_kernnah,phase_offen_gemischt,phase_kernnah,1,2,-0.000375238,0.362306512,-0.00384081,0.219689334,0.001643333,0.368219339
core_intersection_detail,,,,,,,PAXG,dio_0g2r,mitte,phase_ohne_nullfamilie,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_nachhallnah,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern,1,2,-0.005938754,0.369820682,0.012979462,0.405527182,0.003531954,0.456121409
core_intersection_detail,,,,,,,PAXG,dio_0g2r,spaet,phase_ohne_nullfamilie,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,1,2,-0.000636229,0.375961549,0.005087257,0.436009793,-0.000823114,0.468430625
core_intersection_detail,,,,,,,PAXG,dio_0jqc,mitte,phase_nachhallnah_ohne_kern,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,1,1,-0.001474254,0.000232945,0.004956032,-0.102022915,-0.001262119,-0.037132103
core_intersection_detail,,,,,,,PAXG,dio_0l7p,mitte,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,0.002689189,0.003236028,-0.013736665,-0.01501597,-0.003646353,-0.002361648
core_intersection_detail,,,,,,,PAXG,dio_0m9z,frueh,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_kernnah,phase_nullnah,phase_kernnah,2,2,-0.004491277,0.001315443,-0.020120428,-0.00082437,-0.011225835,-0.001133021
core_intersection_detail,,,,,,,PAXG,dio_0m9z,spaet,phase_nachhallnah_ohne_kern,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.000362444,-0.002361567,0.00110293,0.002526969,0.001467072,0.001647554
core_intersection_detail,,,,,,,PAXG,dio_0nlj,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,1,2,-0.001184568,0.001548072,-0.002253807,-0.03904253,-0.002546886,-0.021419906
core_intersection_detail,,,,,,,PAXG,dio_0obq,mitte,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_kernnah,lokale_qualitaet_reproduziert,phase_kernnah,phase_offen_gemischt,2,2,0.006102661,0.00783575,-0.010508246,-0.014240894,-0.000457464,-0.001076365
core_intersection_detail,,,,,,,PAXG,dio_0pz6,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.001925151,-0.001741225,-0.160076804,-0.132324416,-0.086734732,-0.069191099
core_intersection_detail,,,,,,,PAXG,dio_0pz6,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002434923,-0.00354816,-0.032247302,-0.047923321,-0.021149987,-0.020570583
core_intersection_detail,,,,,,,PAXG,dio_0pz6,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.002154902,-0.001279138,-0.003558163,-0.00048631,-0.006156784,-0.008342128
core_intersection_detail,,,,,,,PAXG,dio_0z9t,mitte,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,0.001229242,0.002177659,-0.043141208,-0.024230582,-0.018068775,-0.015026559
core_intersection_detail,,,,,,,PAXG,dio_0z9t,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,0.006816377,0.00127091,-0.006600581,-0.009005223,-0.0025013,-0.000758797
core_intersection_detail,,,,,,,PAXG,dio_104t,frueh,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_nullnah,lokale_qualitaet_reproduziert,phase_nullnah,phase_offen_gemischt,2,2,-0.004109092,9.559e-06,-0.005141151,-0.003356481,-0.004593603,-0.000794588
core_intersection_detail,,,,,,,PAXG,dio_104t,mitte,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,0.002404809,0.002308202,-0.010567496,-0.006017759,-0.002310185,-0.000736708
core_intersection_detail,,,,,,,PAXG,dio_10dv,mitte,phase_nachhallnah_ohne_kern,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nachhallnah_ohne_kern,phase_offen_gemischt,2,2,-0.000582951,-0.000983715,-0.002424905,-0.025272994,-0.00482161,-0.005180275
core_intersection_detail,,,,,,,PAXG,dio_12fw,frueh,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,2,0.7251042,0.712743246,0.51244685,0.428267083,0.7667863,0.720061407
core_intersection_detail,,,,,,,PAXG,dio_12fw,mitte,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,2,0.731286571,0.729818417,0.8440315,0.79379325,0.923353429,0.901775667
core_intersection_detail,,,,,,,PAXG,dio_12fw,spaet,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,2,0.7308945,0.731889025,0.901369333,0.873959175,0.94473525,0.935206587
core_intersection_detail,,,,,,,PAXG,dio_14wj,frueh,phase_kernnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_kernnah,2,2,-0.005372792,0.002180468,0.0104245,0.012313085,0.007198582,0.008604333
core_intersection_detail,,,,,,,PAXG,dio_14wj,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,0.003802568,0.002962593,-0.025318091,-0.016685564,-0.00201401,-0.000558228
core_intersection_detail,,,,,,,PAXG,dio_155c,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.004586118,-0.001786455,-0.009146409,-0.002359717,-0.006287665,-0.001200289
core_intersection_detail,,,,,,,PAXG,dio_155c,mitte,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_nachhallnah,phase_offen_gemischt,phase_nachhallnah_ohne_kern,2,2,-0.000889213,-0.000809117,-0.016854163,-0.002456103,-0.002868702,0.001142349
core_intersection_detail,,,,,,,PAXG,dio_155c,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.000190786,-0.000319171,-0.015742293,2.6269e-05,-0.002046242,-6.4193e-05
core_intersection_detail,,,,,,,PAXG,dio_1772,mitte,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_kernnah,lokale_qualitaet_reproduziert,phase_kernnah,phase_offen_gemischt,2,2,0.370180854,0.370270143,0.416338715,0.377001825,0.461108903,0.446150613
core_intersection_detail,,,,,,,PAXG,dio_17ct,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.004817145,-0.003355389,-0.031506481,-0.02774331,-0.018256447,-0.013746931
core_intersection_detail,,,,,,,PAXG,dio_17ct,spaet,phase_nullnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,0.000474959,0.000782123,6.493e-06,0.005069506,-0.007140135,-0.006985743
core_intersection_detail,,,,,,,PAXG,dio_19pg,frueh,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,1,1,0.001840519,0.000180339,-0.078209627,-0.010330295,-0.036249731,-0.0073795
core_intersection_detail,,,,,,,PAXG,dio_19pg,mitte,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,1,1,-0.001605297,0.003918714,-0.035082932,-0.022066839,-0.015503645,-0.007488696
core_intersection_detail,,,,,,,PAXG,dio_19pg,spaet,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,1,1,-0.000198608,-0.001989889,-0.009079,-0.023823667,-0.008421004,-0.009740667
core_intersection_detail,,,,,,,PAXG,dio_1ewh,mitte,phase_offen_gemischt,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nachhallnah,phase_offen_gemischt,phase_nachhallnah_ohne_kern,2,2,-0.001984303,-0.002000032,-0.006127862,0.008402048,0.001582848,0.00175183
core_intersection_detail,,,,,,,PAXG,dio_1ewh,spaet,phase_offen_gemischt,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.001375181,-0.003043722,-0.00135011,-0.015379529,0.000705303,-0.003958425
core_intersection_detail,,,,,,,PAXG,dio_1gp2,frueh,phase_ohne_nullfamilie,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nullnah,phase_ohne_nullfamilie,phase_nullnah,2,2,0.738413764,0.366804869,0.50507779,0.231391459,0.761502613,0.366145804
core_intersection_detail,,,,,,,PAXG,dio_1gp2,mitte,phase_ohne_nullfamilie,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_ohne_nullfamilie,phase_offen_gemischt,2,2,0.746813579,0.375255278,0.835434162,0.420496208,0.919161623,0.457415577
core_intersection_detail,,,,,,,PAXG,dio_1gp2,spaet,phase_ohne_nullfamilie,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_ohne_nullfamilie,phase_offen_gemischt,2,2,0.750213771,0.375444646,0.888183895,0.443706797,0.944033395,0.472464172
core_intersection_detail,,,,,,,PAXG,dio_1jc2,frueh,phase_kernnah,kein_harter_kern,lokale_qualitaet_wird_offen,lokale_qualitaet_wird_offen,phase_offen_gemischt,phase_offen_gemischt,2,2,-0.005554856,-0.006948055,-0.00396159,0.04112727,-0.005268173,0.017461727
core_intersection_detail,,,,,,,PAXG,dio_1jc2,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_kernnah,phase_nachhallnah_ohne_kern,phase_kernnah,2,2,7.0616e-05,0.001995431,0.004670884,0.000714498,0.001335518,0.00453923
core_intersection_detail,,,,,,,PAXG,dio_1kpz,frueh,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nullnah,lokale_qualitaet_wird_nullnah,phase_nullnah,phase_nullnah,2,2,-0.005652915,0.000350943,-0.110021832,0.002729838,-0.059116149,0.001990185
core_intersection_detail,,,,,,,PAXG,dio_1kpz,mitte,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,0.002085695,0.001831607,-0.038217211,0.001713131,-0.014893014,0.001111835
core_intersection_detail,,,,,,,PAXG,dio_1kpz,spaet,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.001079707,-0.00109623,-0.016411171,-0.010178775,-0.007974554,-0.001317019
core_intersection_detail,,,,,,,PAXG,dio_1lsu,mitte,phase_offen_gemischt,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_kernnah,lokale_qualitaet_reproduziert,phase_kernnah,phase_offen_gemischt,2,2,0.002275609,-0.001291578,-0.01032799,0.006665236,0.004766533,0.003178498
core_intersection_detail,,,,,,,PAXG,dio_1lsu,spaet,phase_offen_gemischt,kein_harter_kern,lokale_qualitaet_wird_nachhallnah,lokale_qualitaet_wird_kernnah,phase_nachhallnah_ohne_kern,phase_kernnah,2,2,0.001753679,0.001669292,0.0087581,0.005521629,0.005027735,0.000325112
core_intersection_detail,,,,,,,PAXG,dio_1oye,frueh,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,2,1,0.719101228,0.717940929,0.409030582,0.411610143,0.707769801,0.717152357
core_intersection_detail,,,,,,,PAXG,dio_1oye,mitte,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,2,1,0.734071214,0.735171625,0.811922312,0.796350563,0.911149801,0.905759437
core_intersection_detail,,,,,,,PAXG,dio_1oye,spaet,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,2,1,0.740015084,0.745517667,0.903576078,0.885553667,0.947950883,0.9418645
core_intersection_detail,,,,,,,PAXG,dio_1q85,mitte,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.004175452,0.001051818,-0.026047319,-0.037668066,-0.019406187,-0.01633331
core_intersection_detail,,,,,,,PAXG,dio_1q85,spaet,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.001627806,-0.002216678,0.003797021,0.001243166,-0.005146678,-0.00401439
core_intersection_detail,,,,,,,PAXG,dio_1u5i,mitte,phase_kernnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_kernnah,phase_kernnah,2,2,0.00567019,0.004776908,-0.007775625,-0.011829174,0.007108009,0.002361558
core_intersection_detail,,,,,,,PAXG,dio_1u5i,spaet,phase_offen_gemischt,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_kernnah,phase_offen_gemischt,phase_kernnah,2,2,0.002845235,0.0064991,-0.029202623,-0.023818736,-0.000916003,0.001114943
core_intersection_detail,,,,,,,PAXG,dio_1xrt,frueh,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,1,0.737782727,0.747723143,0.367726364,0.395934929,0.685262636,0.713060143
core_intersection_detail,,,,,,,PAXG,dio_1xrt,mitte,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,1,0.755178944,0.754569786,0.776060667,0.806182929,0.899165056,0.909477071
core_intersection_detail,,,,,,,PAXG,dio_1xrt,spaet,phase_ohne_nullfamilie,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_ohne_nullfamilie,phase_ohne_nullfamilie,1,1,0.756520937,0.763496091,0.88974325,0.878174273,0.942231313,0.935480364
core_intersection_detail,,,,,,,SOL,dio_00ja,frueh,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,0.000485518,-0.00542034,-0.135490842,-0.04689719,-0.06728073,-0.024589856
core_intersection_detail,,,,,,,SOL,dio_00ja,mitte,phase_nullnah,nur_zweite_folge_reproduziert,lokale_qualitaet_wird_offen,lokale_qualitaet_reproduziert,phase_offen_gemischt,phase_nullnah,2,2,-0.003553722,-0.004467647,-0.042708092,-0.008708298,-0.017075891,-0.004296957
core_intersection_detail,,,,,,,SOL,dio_00ja,spaet,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,2,-0.002876745,-0.001607242,-0.01723337,-0.026349122,-0.006465274,-0.008505502
core_intersection_detail,,,,,,,SOL,dio_00ly,frueh,phase_offen_gemischt,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nullnah,phase_offen_gemischt,phase_nullnah,2,2,-0.00639928,-0.002518399,0.046748747,0.00694482,0.024360528,0.003700946
core_intersection_detail,,,,,,,SOL,dio_00ly,spaet,phase_offen_gemischt,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_nullnah,phase_offen_gemischt,phase_nullnah,2,2,-0.000511925,-0.000634218,-0.005990235,-0.010450772,0.00051277,-0.002490374
core_intersection_detail,,,,,,,SOL,dio_04uf,frueh,phase_nullnah,harter_kern_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_reproduziert,phase_nullnah,phase_nullnah,2,2,-0.006153834,-0.002867154,-0.116267826,-0.074507828,-0.0632519,-0.035191268
core_intersection_detail,,,,,,,SOL,dio_05yg,mitte,phase_nullnah,nur_erste_folge_reproduziert,lokale_qualitaet_reproduziert,lokale_qualitaet_wird_offen,phase_nullnah,phase_offen_gemischt,2,1,-0.003266578,0.001931738,-0.049071818,-0.035679262,-0.024858004,-0.018400071
