world,preview_symbol,rows,segments,longest_segment,segment_concentration,field_carried_share,field_mixed_share,far_return_share,top_family,top_family_share,carry_avg,strain_avg,rekopplung_avg,sensory_coupling_avg,visual_gap_avg,hearing_gap_avg,afterimage_avg,recurrence_avg,visual_contact_avg,auditory_loudness_avg,visual_sharpness_avg,raw_range_avg,raw_volume_avg,raw_volume_ratio,raw_range_ratio,active_recoupling_score
TRX_10K,dio_mcm_episode_1qlxgj7,2285,76,184,0.08052516411378556,0.8612691466083151,0.1387308533916849,0.8319474835886215,dio_104t,0.05470459518599562,0.5364288354485777,0.16750381312910284,0.7004185015317287,0.8406959820568928,0.17855139956236324,0.10730757549234135,0.5287735444201312,0.5917632713347921,0.2857974796498906,0.2162361352297593,0.661316475273523,0.0012138751169428585,1203904.0011378557,0.9654924720193538,1.0367586572414915,0.8169605914733409
XRP_10K,dio_mcm_episode_1qlxgj7,2420,79,429,0.17727272727272728,0.8615702479338843,0.1384297520661157,0.8305785123966942,dio_104t,0.06487603305785124,0.540360261570248,0.16643208223140496,0.7020005991735537,0.8389130392561983,0.19318499958677687,0.09487443966942148,0.5514922917355372,0.6166215446280991,0.30023756280991737,0.1956951570247934,0.6463506185950413,0.0025550574073387637,1205091.2801652893,1.030340941440022,1.1183240003690984,0.8148464029789361
PEPE_C_10K,dio_mcm_episode_05upp98,59,24,3,0.05084745762711865,0.9152542372881356,0.0847457627118644,0.9152542372881356,dio_0m9z,0.1016949152542373,0.5678129152542373,0.16992232203389832,0.7126287457627118,0.8404356610169491,0.18317137288135593,0.09552433898305085,0.7501594406779661,0.8212294406779661,0.26753593220338984,0.1968038474576271,0.6518607457627119,0.006775335770744541,150041477494.05084,0.8840292902735062,0.9615847444568234,0.7974241999309871
TRX_10K,dio_mcm_episode_14pd6eb,47,21,3,0.06382978723404255,0.851063829787234,0.14893617021276595,0.8723404255319149,dio_0m9z,0.10638297872340426,0.5758225106382979,0.17247036170212765,0.7150730425531915,0.8406845106382979,0.18453763829787234,0.09562417021276595,0.8174682978723404,0.8822096808510639,0.2764585744680851,0.19731121276595745,0.6521472978723404,0.0010790933571992857,1171610.4914893617,0.9395941109945241,0.9216428975541877,0.787928061889451
XRP_10K,dio_mcm_episode_0bygq81,53,24,3,0.05660377358490566,0.9433962264150944,0.05660377358490566,0.8301886792452831,dio_104t,0.16981132075471697,0.5831642075471698,0.15883698113207548,0.7244317358490566,0.8621042075471698,0.15562945283018867,0.07474609433962263,0.7994873773584905,0.8664502641509434,0.24326503773584907,0.15494664150943396,0.6971960188679245,0.0017406349327887213,1060569.1132075472,0.9067759401715969,0.7618591330384105,0.7808964598185647
KAS_10K,dio_mcm_episode_1rj8742,55,16,11,0.2,1.0,0.0,0.7454545454545455,dio_104t,0.10909090909090909,0.5293555636363636,0.14844234545454546,0.7049369636363636,0.8590967818181818,0.16261305454545455,0.07117625454545455,0.3899000181818182,0.47843756363636364,0.2523334,0.1522008181818182,0.6780341818181819,0.0033440242140434975,519641.05454545456,0.9731213839411923,0.7861048238399414,0.7716578791119958
PEPE_C_10K,dio_mcm_episode_14pd6eb,58,22,3,0.05172413793103448,0.8103448275862069,0.1896551724137931,0.8103448275862069,dio_155c,0.06896551724137931,0.5702117241379311,0.17194610344827585,0.7131076379310345,0.843311775862069,0.17501375862068966,0.10219027586206897,0.7818221551724138,0.8371841551724138,0.2712458620689655,0.20567644827586207,0.6660648793103449,0.006458095322744965,136583461897.44827,0.8047360163397962,0.9165606179126835,0.7662357175440208
PEPE_C_10K,dio_mcm_episode_0bygq81,47,22,3,0.06382978723404255,0.851063829787234,0.14893617021276595,0.8936170212765957,dio_104t,0.14893617021276595,0.5757637021276596,0.17039840425531916,0.7156903617021276,0.8395547021276596,0.19979712765957447,0.08352627659574469,0.8124895106382979,0.8739932340425531,0.27500427659574467,0.17652993617021276,0.6321974893617022,0.006135816278199824,113593349776.89362,0.6692805886761483,0.8708213921121186,0.763191961716752
PAXG_10K,dio_mcm_episode_12tgchq,2812,61,833,0.29623044096728307,0.8492176386913229,0.1507823613086771,0.8755334281650071,dio_104t,0.05689900426742532,0.5655409943100995,0.16760634388335705,0.717792036628734,0.8493830330725463,0.17057841109530583,0.0891916721194879,0.748358597083926,0.80099845056899,0.2687186781650071,0.1853427667140825,0.6539520341394025,0.0009390123251691453,2.7289207681365575,1.0838482512536285,1.0538024548719842,0.760996093702687
PEPE_A_10K,dio_mcm_episode_1yxc2ug,70,13,24,0.34285714285714286,0.6571428571428571,0.34285714285714286,0.7571428571428571,dio_0cky,0.07142857142857142,0.5155164857142858,0.18053601428571428,0.6871360571428572,0.8143425857142857,0.24294757142857143,0.11444464285714286,0.45688547142857144,0.5197771142857143,0.38722727142857144,0.23054208571428572,0.5821373428571428,0.013954434865950723,146910372202.2143,2.531421054268107,1.2154946765046706,0.7606066144537815
TRX_10K,dio_mcm_episode_05upp98,48,19,3,0.0625,0.7291666666666666,0.2708333333333333,0.8958333333333334,dio_155c,0.10416666666666667,0.5636042083333334,0.17624308333333333,0.7084527083333333,0.837681625,0.16588766666666666,0.12202829166666666,0.748970125,0.8111201458333334,0.27651560416666665,0.24369949999999999,0.6531436041666666,0.0012334164950492817,1206888.85625,0.9678862302742646,1.0534487538119588,0.7599004549585154
TRX_10K,dio_mcm_episode_12tgchq,4805,86,660,0.13735691987513007,0.8449531737773153,0.1550468262226847,0.8634755463059314,dio_104t,0.0736732570239334,0.5677888836628512,0.17062431425598334,0.71321714276795,0.8447013500520292,0.1708264973985432,0.10166518459937565,0.7600546649323621,0.8155786609781478,0.2649077950052029,0.20607522913631635,0.6654895411030177,0.0010128321073742106,999089.0310718002,0.8012374221410019,0.8650498234916755,0.7545222370186347
XRP_10K,dio_mcm_episode_12tgchq,4040,94,465,0.1150990099009901,0.847029702970297,0.15297029702970297,0.8683168316831683,dio_104t,0.07623762376237624,0.5707700638613862,0.1702604650990099,0.7147589079207921,0.8455909351485148,0.16894813589108912,0.1006722292079208,0.7769842141089109,0.8367587881188119,0.2601083066831683,0.20374887475247525,0.6697220529702971,0.0018091803523082534,919173.7695544554,0.7858843414250024,0.7918608024897058,0.7533902713737735
PEPE_C_10K,dio_mcm_episode_12tgchq,5566,95,609,0.10941430111390586,0.819798778296802,0.180201221703198,0.8765720445562343,dio_104t,0.06701401365432987,0.5677953677685951,0.1719836791232483,0.7126025039525692,0.8421449687387711,0.1755900513833992,0.10284164139417894,0.7662487919511318,0.8225183826805605,0.27432011875673734,0.2079150707869206,0.6576731475026949,0.006073268797052993,126325547567.37909,0.7442974171180774,0.8619443850219763,0.7530314562642294
KAS_10K,dio_mcm_episode_12tgchq,4470,83,578,0.12930648769574943,0.8485458612975392,0.15145413870246086,0.8550335570469799,dio_104t,0.0767337807606264,0.5679103451901566,0.1700638360178971,0.7133919599552573,0.845276777852349,0.1677420548098434,0.10248942818791947,0.7557961214765101,0.8166792234899329,0.2600569326621924,0.20732607874720357,0.6692605239373601,0.0034649040663710614,326465.6995525727,0.6113657698501564,0.8145209563011526,0.732627593794542
XRP_10K,dio_mcm_episode_1b57ksv,146,29,21,0.14383561643835616,0.7671232876712328,0.2328767123287671,0.8424657534246576,dio_104t,0.08904109589041095,0.5599559452054794,0.17653246575342466,0.7088233150684932,0.8395172465753424,0.16510088356164385,0.1204928698630137,0.7397904109589041,0.7979832808219178,0.2567599383561644,0.23920670547945205,0.671206,0.001796909502208681,832578.7534246575,0.7118464723343289,0.7864899696732423,0.7279762006369888
XLM_10K,dio_mcm_episode_12tgchq,5591,58,925,0.16544446431765336,0.8030763727419067,0.19692362725809337,0.8994813092470041,dio_104t,0.05687712394920408,0.5671346712573779,0.17269893328563762,0.7134085583974245,0.8438807286710786,0.1669730055446253,0.1059412337685566,0.7759271600786979,0.8200004584153103,0.2676293820425684,0.21329706152745484,0.6620287106063316,0.001920951319582526,141722.8043283849,0.6603735837551172,0.8118234662551829,0.7244097841250542
XRP_10K,dio_mcm_episode_14pd6eb,42,15,3,0.07142857142857142,0.8809523809523809,0.11904761904761904,0.8095238095238095,dio_104t,0.11904761904761904,0.5687702142857143,0.1690715238095238,0.7138537619047619,0.8444897142857143,0.16792161904761904,0.09773695238095238,0.758820119047619,0.8275237142857143,0.26618783333333335,0.19995528571428572,0.6527378333333334,0.001840967672538394,928364.9761904762,0.7937427307886932,0.8057738061735683,0.7156126431825733
PEPE_C_10K,dio_mcm_episode_0icnf2v,324,38,67,0.20679012345679013,0.9320987654320988,0.06790123456790123,0.8549382716049383,dio_155c,0.07098765432098765,0.575689950617284,0.16334279938271604,0.719765188271605,0.8558031172839506,0.15638703703703705,0.0862606913580247,0.7771409876543209,0.8403134444444444,0.24902610802469136,0.17690027160493826,0.6785557160493827,0.004965442789650784,89242038997.13889,0.5258051154576864,0.7047169612786046,0.712568043644381
PAXG_10K,dio_mcm_episode_0icnf2v,2305,43,752,0.3262472885032538,0.8741865509761388,0.12581344902386118,0.8316702819956616,dio_14wj,0.06984815618221259,0.5659675639913232,0.1660053240780911,0.7210007852494577,0.8537096078091106,0.16318605596529284,0.08747885336225597,0.7474822720173536,0.8072154338394794,0.25428876746203904,0.18168661258134491,0.6599767548806942,0.0008278939500768757,1.7314154446854664,0.6876680421899154,0.929100346800584,0.7073130529049726
DOGE_10K,dio_mcm_episode_0icnf2v,366,27,54,0.14754098360655737,0.9043715846994536,0.09562841530054644,0.7950819672131147,dio_104t,0.11748633879781421,0.5733144863387978,0.16470557923497267,0.7185511666666666,0.8533090109289617,0.15694865027322405,0.09306930601092896,0.7668714535519126,0.8363452404371585,0.23575727322404372,0.18845082786885245,0.6880415491803279,0.0017303862919913334,1387253.5355191256,0.43507819547288346,0.6451438268183654,0.7058278430680494
DOGE_10K,dio_mcm_episode_12tgchq,4715,76,1524,0.3232237539766702,0.8517497348886532,0.14825026511134676,0.8595970307529163,dio_104t,0.08377518557794274,0.568544635630965,0.16956224814422058,0.7139560636267233,0.8459886956521739,0.16734177688229057,0.10047357985153764,0.759048652173913,0.8194012769883351,0.25845119024390245,0.20373083457051963,0.6698328193001061,0.00217998078537692,2115787.926617179,0.6635652168451257,0.8127671565463463,0.7032757414683637
PEPE_B_10K,dio_mcm_episode_12tgchq,4468,65,1943,0.434870188003581,0.8384064458370636,0.16159355416293644,0.8574306177260519,dio_104t,0.07363473589973142,0.5658715078334825,0.17035323724261414,0.7125947739480752,0.8443197399283796,0.1685804055505819,0.10350501790510296,0.744759297224709,0.8048096000447628,0.2652871078782453,0.20921601611459265,0.6637106416741271,0.009791726388119995,254343018253.8919,0.8197010637237826,0.8876346792793203,0.7026820051386197
PEPE_A_10K,dio_mcm_episode_12tgchq,3926,32,1993,0.5076413652572593,0.8122771268466633,0.18772287315333672,0.7735608762098828,dio_14wj,0.10494141619969434,0.5725905496688741,0.16662139454915945,0.7223663632195619,0.8457626920529802,0.19039210061130923,0.07592353591441671,0.78421925292919,0.865530100356597,0.3090041581762608,0.15986999719816608,0.6276749299541519,0.011071205341835987,46677265249.51299,0.804298636216329,0.9643522854750078,0.7011436104048429
PEPE_A_10K,dio_mcm_episode_0icnf2v,471,24,191,0.40552016985138006,0.8704883227176221,0.12951167728237792,0.7070063694267515,dio_14wj,0.15498938428874734,0.5807912738853503,0.15900773673036092,0.7287100955414013,0.8556679129511677,0.18236299787685775,0.0581946050955414,0.7993084819532909,0.8894177834394904,0.29644376220806795,0.1264205711252654,0.6468177091295116,0.010369257454359763,34564181947.29299,0.5955774026935065,0.9032094352910194,0.6967648732697019
TRX_10K,dio_mcm_episode_0icnf2v,636,32,160,0.25157232704402516,0.8805031446540881,0.11949685534591195,0.89937106918239,dio_104t,0.07075471698113207,0.5775775078616352,0.1675882106918239,0.7193743380503145,0.8548467987421383,0.1436119748427673,0.10040033333333333,0.8137961273584906,0.86835381918239,0.2342515141509434,0.20234530503144654,0.6906556965408805,0.0007709448857100399,786137.1356918239,0.6304568186233657,0.6584563546610381,0.6954309094070696
XLM_10K,dio_mcm_episode_0icnf2v,92,15,16,0.17391304347826086,0.8913043478260869,0.10869565217391304,0.8913043478260869,dio_104t,0.09782608695652174,0.5712275760869565,0.16550746739130434,0.7196567391304348,0.8523948369565217,0.16533027173913042,0.08821453260869565,0.7691633695652174,0.8270763695652174,0.25086646739130436,0.1803809891304348,0.6744080434782609,0.0017177721178990152,175575.5652173913,0.8181143872497936,0.7259568219002829,0.6952195306290595
KAS_10K,dio_mcm_episode_0icnf2v,471,30,109,0.23142250530785563,0.910828025477707,0.08917197452229299,0.8598726114649682,dio_104t,0.06581740976645435,0.5765167154989385,0.16627654140127388,0.7194375902335457,0.8547767388535031,0.14689025902335456,0.09587424840764332,0.8004031613588111,0.8598029639065817,0.2357694968152866,0.19585989596602973,0.6867565774946921,0.0027448503205109403,247902.9702760085,0.46424292193221944,0.6452525279603709,0.6879195217957327
PEPE_B_10K,dio_mcm_episode_1b57ksv,79,18,14,0.17721518987341772,0.8354430379746836,0.16455696202531644,0.8607594936708861,dio_0h9h,0.08860759493670886,0.562926341772152,0.17073359493670887,0.7131938481012658,0.8491794683544304,0.1431485063291139,0.11435034177215189,0.7340165443037975,0.7936637721518988,0.23020169620253164,0.22967956962025315,0.6879880379746836,0.007328790494056575,170444691999.0886,0.5493120915875093,0.6643658474352294,0.676498082331839
TRX_10K,dio_mcm_episode_1b57ksv,97,19,18,0.18556701030927836,0.8247422680412371,0.17525773195876287,0.8762886597938144,dio_104t,0.061855670103092786,0.5686007319587629,0.17337127835051547,0.713357618556701,0.8475150721649485,0.13475377319587628,0.12255526804123712,0.7801996391752577,0.8411719381443299,0.23725434020618558,0.24307824742268042,0.6747091134020619,0.0007483013850425123,653940.9536082475,0.5244397121840144,0.6391167660825717,0.675750577485329
XRP_10K,dio_mcm_episode_1rj8742,96,15,31,0.3229166666666667,0.9583333333333334,0.041666666666666664,0.7291666666666666,dio_0l7p,0.09375,0.5219991458333333,0.1531195,0.7013955625,0.8585642291666666,0.13919715625,0.09972783333333333,0.35915309375,0.45200784375,0.22144164583333334,0.20016223958333335,0.7068390833333333,0.0013769524473772063,679572.6875,0.5810278226555902,0.6026788145135136,0.6717567731144204
XRP_10K,dio_mcm_episode_0icnf2v,992,52,412,0.4153225806451613,0.9153225806451613,0.0846774193548387,0.8407258064516129,dio_104t,0.08064516129032258,0.5723980473790322,0.16370233366935483,0.7185375967741936,0.8550475151209678,0.15297577721774194,0.09077587903225806,0.7609738427419355,0.822089279233871,0.23572471572580644,0.1852835110887097,0.6854807741935484,0.0014918348878851264,637802.9314516129,0.545315100740689,0.6529617514338221,0.6709344362997491
PAXG_10K,dio_mcm_episode_0iwh9d2,1844,20,1439,0.7803687635574837,0.8622559652928417,0.13774403470715835,0.8682212581344902,dio_104t,0.06561822125813449,0.5722898801518438,0.16787618221258135,0.7240302424078091,0.857057965835141,0.14627790455531453,0.09562854229934924,0.7992330330802603,0.8586758275488069,0.23715928904555314,0.19601891052060738,0.679666501626898,0.0006835173046511746,2.920028362255965,1.1597506497791263,0.7670742910207731,0.6610865345769191
PEPE_B_10K,dio_mcm_episode_0iwh9d2,1453,30,509,0.35030970406056433,0.8974535443909153,0.10254645560908465,0.8251892635925671,dio_104t,0.08947006194081211,0.57523319889883,0.16613198004129387,0.7197841376462492,0.8558816097728836,0.1362548719889883,0.10193688919476944,0.7920176854783207,0.8612201520991053,0.21461287130075704,0.20494341637990365,0.6920136868547833,0.005822293287811185,128647283449.49828,0.4146066827887661,0.5277996167730629,0.6491975122999777
XRP_10K,dio_mcm_episode_0iwh9d2,602,30,236,0.3920265780730897,0.9102990033222591,0.08970099667774087,0.8704318936877077,dio_104t,0.07641196013289037,0.57229,0.16529807973421928,0.7188770863787376,0.8576775099667774,0.13233893521594683,0.10266068604651163,0.7684836162790698,0.8320138936877076,0.21321822757475084,0.20647652159468438,0.7024213372093023,0.0011238214326014003,476464.438538206,0.40737230967168925,0.4918858091397459,0.6431670897811782
KAS_10K,dio_mcm_episode_0iwh9d2,851,19,262,0.3078730904817861,0.8495887191539365,0.15041128084606345,0.8484136310223267,dio_104t,0.09165687426556991,0.5700097085781434,0.1703732902467685,0.7156611856639248,0.8511313607520564,0.1374142714453584,0.1134039588719154,0.7776196886016451,0.8420005123384254,0.22008402937720328,0.2262239259694477,0.6918451269095182,0.0023653838337798507,215844.8284371328,0.4042082824826512,0.5560484981413977,0.6403713954926109
PEPE_B_10K,dio_mcm_episode_0icnf2v,612,37,257,0.4199346405228758,0.8856209150326797,0.11437908496732026,0.8431372549019608,dio_104t,0.09477124183006536,0.5783610588235294,0.1649966454248366,0.7214880718954249,0.8565094068627451,0.1470092091503268,0.09234274509803922,0.8047190196078431,0.8773689199346405,0.21963739379084968,0.18809148202614379,0.6928770718954248,0.006341904709378735,114337975302.54411,0.3684903978215839,0.5749031712690886,0.6340432635078351
XLM_10K,dio_mcm_episode_1b57ksv,242,16,58,0.2396694214876033,0.8181818181818182,0.18181818181818182,0.8842975206611571,dio_104t,0.08264462809917356,0.5728584669421488,0.17215837603305786,0.7168696198347108,0.849729214876033,0.1396567479338843,0.1129699132231405,0.8133374876033058,0.8631194917355371,0.23796181404958677,0.2265946570247934,0.6792585537190082,0.001423553531587824,100687.42561983471,0.4691645526684647,0.6016155384221777,0.6246897793646243
PAXG_10K,dio_mcm_episode_1rj8742,858,12,538,0.627039627039627,0.9463869463869464,0.053613053613053616,0.7668997668997669,dio_14wj,0.06876456876456877,0.535967541958042,0.15815419114219115,0.710997083916084,0.8557343752913753,0.16477293589743588,0.08409938811188811,0.5047746235431235,0.5771159522144522,0.2528044475524476,0.17560420163170162,0.6657666923076923,0.0008764835011693091,2.050133916083916,0.8142537833007958,0.9836297569583373,0.6142431704430896
PEPE_C_10K,dio_mcm_episode_010cqn6,85,12,44,0.5176470588235295,0.8117647058823529,0.18823529411764706,0.8117647058823529,dio_104t,0.047058823529411764,0.5389224705882353,0.1708756,0.7002590352941176,0.8410904117647059,0.15793241176470588,0.12122243529411765,0.5678686235294118,0.6247179764705882,0.2699538705882353,0.24037287058823528,0.6717327176470588,0.005961817589171773,135478753258.75294,0.7982271841812781,0.8461267510513296,0.6067880295910585
KAS_10K,dio_mcm_episode_1b57ksv,440,35,297,0.675,0.8477272727272728,0.15227272727272728,0.8409090909090909,dio_155c,0.07727272727272727,0.5702293045454545,0.17206797727272727,0.7147050318181818,0.8499606613636363,0.1280749409090909,0.12232992727272728,0.7873587886363637,0.8513099068181819,0.21697009318181817,0.24130417045454544,0.6889520840909091,0.002244873522251316,181847.65454545454,0.3405424565857765,0.5277192364042389,0.5721725765127824
TRX_10K,dio_mcm_episode_0iwh9d2,551,15,261,0.47368421052631576,0.8802177858439202,0.11978221415607986,0.8511796733212341,dio_104t,0.07441016333938294,0.5742847386569873,0.16884298548094373,0.7189693067150635,0.8536272323049002,0.13528269147005445,0.1087831887477314,0.8019212940108893,0.8664460508166969,0.21588009074410164,0.21782757350272233,0.6895706515426497,0.000574929242215379,550987.5582577132,0.44187438464475404,0.49104134424409934,0.5713897747102126
PAXG_10K,dio_mcm_episode_1b57ksv,143,15,64,0.44755244755244755,0.7972027972027972,0.20279720279720279,0.8391608391608392,dio_0m9z,0.08391608391608392,0.5612814615384616,0.17657964335664336,0.718551958041958,0.8469855034965035,0.1524496083916084,0.12097726573426573,0.7710425944055944,0.8326081818181819,0.23437215384615384,0.24128173426573427,0.6729015174825175,0.000487700086916572,0.9444727272727272,0.37511719862438514,0.5473192790535387,0.5702381450951816
DOGE_10K,dio_mcm_episode_0iwh9d2,852,19,534,0.6267605633802817,0.8931924882629108,0.1068075117370892,0.8509389671361502,dio_104t,0.07981220657276995,0.5729675739436619,0.1676794178403756,0.7182330786384976,0.8556056607981221,0.1269605399061033,0.11019834976525822,0.7861532652582159,0.852085191314554,0.20720223122065728,0.21991111384976525,0.6998180669014085,0.0011126088251325278,934413.3497652583,0.29305592931108154,0.41481645949231755,0.568579960820939
PAXG_10K,dio_mcm_episode_0wo0tz1,57,6,31,0.543859649122807,0.9649122807017544,0.03508771929824561,0.7017543859649122,dio_104t,0.08771929824561403,0.49899161403508774,0.14749177192982457,0.6952202807017543,0.8586478421052631,0.16409398245614035,0.07687280701754386,0.19937998245614036,0.2778921052631579,0.2542756140350877,0.1611973859649123,0.6783416315789473,0.0009585852472673059,1.391757894736842,0.5527659058452641,1.075768080671778,0.5651870680541425
PEPE_C_10K,dio_mcm_episode_1rj8742,95,7,47,0.49473684210526314,0.9263157894736842,0.07368421052631578,0.7684210526315789,dio_14wj,0.05263157894736842,0.5391747052631579,0.15666532631578947,0.7070323684210527,0.8537838210526316,0.16090402105263157,0.09202392631578947,0.49555248421052633,0.5679951368421052,0.26419211578947366,0.18419862105263157,0.6769339894736842,0.00567930335327334,111433504729.05263,0.656554998948339,0.8060311176356655,0.5643975880266479
XLM_10K,dio_mcm_episode_1rj8742,246,9,202,0.8211382113821138,0.9552845528455285,0.044715447154471545,0.5894308943089431,dio_0m9z,0.056910569105691054,0.4851680894308943,0.15705271951219513,0.6846789796747967,0.850333662601626,0.15378182113821137,0.10573359756097561,0.15851573983739836,0.23173277642276424,0.2606278780487805,0.21038367886178863,0.675262081300813,0.0017965546937763251,146898.50406504064,0.6844903474596808,0.7592515458098555,0.5633268267015478
PEPE_C_10K,dio_mcm_episode_1i3ov0z,75,9,37,0.49333333333333335,0.92,0.08,0.8533333333333334,dio_104t,0.08,0.53047928,0.16429168,0.6998170133333333,0.84802512,0.13815428,0.11517812,0.4857432133333333,0.55044764,0.24659668,0.23018464,0.6698830933333333,0.005025832801550277,88863577078.64,0.5235752559095531,0.7132877710694435,0.5572380700759377
XLM_10K,dio_mcm_episode_0iwh9d2,142,14,64,0.4507042253521127,0.8380281690140845,0.1619718309859155,0.852112676056338,dio_0m9z,0.07042253521126761,0.5713267253521127,0.1704934014084507,0.7186047394366197,0.8528717112676056,0.13810671126760563,0.11066746478873239,0.7980858169014085,0.8500321267605634,0.23158017605633802,0.22150871126760563,0.6799972676056338,0.0014598897897052732,80918.09154929577,0.37704708399091896,0.6169717979561578,0.556343331648909
PAXG_10K,dio_mcm_episode_010cqn6,64,9,36,0.5625,0.921875,0.078125,0.828125,dio_0dd2,0.0625,0.549105140625,0.168883875,0.713142953125,0.855958640625,0.13733275,0.1156599375,0.644625796875,0.69635903125,0.232429078125,0.23027103125,0.70386365625,0.0007945610606468797,1.789509375,0.7107412678823025,0.8916926581390119,0.5471483182726833
PEPE_A_10K,dio_mcm_episode_1fdlu6e,689,8,369,0.5355587808417998,0.8476052249637155,0.15239477503628446,0.7706821480406386,dio_14wj,0.10014513788098693,0.5792529753265603,0.16338685050798257,0.7258393860667635,0.8495774702467344,0.18729318722786648,0.06648236429608127,0.8081755312046444,0.8981966748911466,0.31338197532656026,0.1421597213352685,0.6285486197387519,0.010914610879559854,32135096120.692307,0.5537216854156454,0.9507121963495652,0.538890136495698
PEPE_A_10K,dio_mcm_episode_0tfzgic,146,5,104,0.7123287671232876,0.9383561643835616,0.06164383561643835,0.5342465753424658,dio_0v65,0.14383561643835616,0.5015626095890411,0.15227655479452054,0.6983031027397261,0.8474446780821918,0.19736047260273973,0.06776953424657534,0.25387545890410956,0.35057779452054794,0.30668717808219176,0.14342280821917808,0.6144894931506849,0.009099676127382378,28572321081.89041,0.49233130426250266,0.7926231335772803,0.535859179218581
TRX_10K,dio_mcm_episode_1i3ov0z,43,4,24,0.5581395348837209,0.8837209302325582,0.11627906976744186,0.6744186046511628,dio_0l7p,0.06976744186046512,0.5065766511627907,0.16241702325581395,0.690377976744186,0.8498688604651162,0.1366839534883721,0.12267253488372093,0.31926797674418605,0.3813484418604651,0.24415116279069768,0.2395791627906977,0.7049880465116279,0.0008241665852190008,1009857.0511627907,0.8098730295703139,0.7039124785644478,0.5318694559493296
DOGE_10K,dio_mcm_episode_1rj8742,53,7,39,0.7358490566037735,0.9811320754716981,0.018867924528301886,0.6981132075471698,dio_0m9z,0.09433962264150944,0.5141227924528302,0.15868796226415094,0.6948502452830189,0.8490261509433962,0.159085,0.10403537735849057,0.3367141320754717,0.4279122830188679,0.2388159245283019,0.20968647169811322,0.6795570754716981,0.0015474344104042875,1930648.8113207547,0.605500854324347,0.5769334638739978,0.5309047789752639
XRP_10K,dio_mcm_episode_0m8cxz1,99,5,50,0.5050505050505051,0.9696969696969697,0.030303030303030304,0.47474747474747475,dio_104t,0.0707070707070707,0.47966064646464646,0.15361056565656567,0.6838879393939394,0.8587598282828283,0.13039269696969696,0.1068669696969697,0.10999011111111111,0.18608469696969698,0.20672668686868687,0.21516514141414142,0.7122459595959596,0.0011391072604126416,508735.31313131313,0.4349635833425056,0.4985762686408596,0.5298223840601264
PEPE_B_10K,dio_mcm_episode_010cqn6,69,8,51,0.7391304347826086,0.9130434782608695,0.08695652173913043,0.8260869565217391,dio_155c,0.07246376811594203,0.545840884057971,0.1674730579710145,0.7048254202898551,0.8470944057971015,0.14575926086956523,0.11799579710144928,0.5953068405797102,0.6534927101449275,0.261543231884058,0.2332728695652174,0.6674092463768115,0.00976747802809076,200981308114.89856,0.6477260244113612,0.8854365290834862,0.512070772537769
DOGE_10K,dio_mcm_episode_1b57ksv,108,9,53,0.49074074074074076,0.8518518518518519,0.14814814814814814,0.8703703703703703,dio_104t,0.06481481481481481,0.5708956203703703,0.17134026851851852,0.7154099166666666,0.8496350740740741,0.14181426851851853,0.11492874074074073,0.7849260925925926,0.8471534259259259,0.22876667592592592,0.2283125,0.6929094074074074,0.0016800459602984742,1579397.0277777778,0.4953393097849614,0.6263753273324716,0.5117853876604539
TRX_10K,dio_mcm_episode_1rj8742,50,5,34,0.68,0.96,0.04,0.68,dio_155c,0.06,0.5071237,0.15322676,0.69586352,0.85981516,0.13319314,0.10321682,0.26956952,0.35631602,0.22576064,0.20695134,0.70368038,0.0007864999401669188,767732.814,0.6156971417477309,0.6717417718731872,0.5089744346871357
PAXG_10K,dio_mcm_episode_0m8cxz1,83,3,35,0.42168674698795183,0.9518072289156626,0.04819277108433735,0.39759036144578314,dio_14wj,0.10843373493975904,0.4768207228915663,0.14959033734939758,0.6958721686746988,0.8699700722891566,0.13310796385542167,0.08270559036144579,0.11286969879518072,0.18594551807228915,0.2165206987951807,0.17568483132530122,0.6805676265060241,0.0007010730758512697,0.7670566265060241,0.3046526645105804,0.7867761780907842,0.5086862014072637
PEPE_B_10K,dio_mcm_episode_1rj8742,48,3,25,0.5208333333333334,0.9583333333333334,0.041666666666666664,0.8125,dio_14wj,0.125,0.5473030833333333,0.155031125,0.7102912291666666,0.8580628125,0.159690375,0.07550625,0.5574901458333333,0.6127200625,0.2515947708333333,0.15736150000000002,0.6849928125,0.009442484516082187,172509800009.29166,0.5559675572821807,0.8559753799086494,0.4994131921907927
PEPE_A_10K,dio_mcm_episode_0hiolzy,769,10,668,0.8686605981794538,0.9245773732119635,0.0754226267880364,0.6059817945383615,dio_14wj,0.2613784135240572,0.5922161573472041,0.1516910832249675,0.7326097230169051,0.8580329011703511,0.19337409362808844,0.03397836801040312,0.8275954954486346,0.9405211586475942,0.30248070481144346,0.07637953315994798,0.6423774174252276,0.011373781727373498,22153923985.175552,0.38173553555181394,0.9907080633613817,0.4910817456110751
PEPE_C_10K,dio_mcm_episode_1aejc9m,46,2,45,0.9782608695652174,0.9782608695652174,0.021739130434782608,0.1956521739130435,dio_0u1o,0.043478260869565216,0.4530400434782609,0.16069197826086956,0.6684909130434783,0.8496214782608695,0.17944626086956522,0.08285806521739131,0.01871886956521739,0.03778471739130435,0.29404502173913044,0.17247252173913044,0.6609166086956522,0.007441051958712758,109429742682.30435,0.6447490345600312,1.056066044299155,0.49014997830119766
