asset,label,family,count,share,dominant_role,avg_rekopplung,avg_strain,avg_afterimage,avg_temporal_trust
PAXG,null_random_17k,dio_14wj,485,0.02853948452394963,field_stabil,0.7721777360824742,0.14502095670103093,0.8530281463917526,0.9483239752577319
PAXG,null_random_17k,dio_0h9h,482,0.028362951629987053,field_stabil,0.7619185456431535,0.15843335477178422,0.8448364605809128,0.942030091286307
PAXG,null_random_17k,dio_06er,345,0.020301282805696128,field_stabil,0.7791292927536232,0.14160691884057972,0.8472012144927537,0.943615304347826
PAXG,null_random_17k,dio_1fll,341,0.020065905613746028,field_stabil,0.789116137829912,0.12987608211143695,0.8492784574780058,0.9456322521994135
PAXG,null_random_17k,dio_155c,338,0.019889372719783454,field_stabil,0.7523981360946745,0.17375638461538462,0.8521416124260355,0.9379207721893491
PAXG,null_random_17k,dio_0dd2,320,0.018830175356008002,field_stabil,0.7697126562500001,0.15585224375,0.84407690625,0.94138675
PAXG,null_random_17k,dio_1u5i,294,0.017300223608332353,field_stabil,0.7628600544217687,0.15318048639455784,0.8589933129251701,0.9440195408163266
PAXG,null_random_17k,dio_1492,272,0.0160056490526068,field_stabil,0.7777064705882353,0.1407544044117647,0.8538696470588235,0.9409992205882353
PAXG,null_random_17k,dio_1ewh,254,0.014946451688831353,field_stabil,0.7514040196850393,0.17192349999999998,0.8546803070866141,0.9407431456692913
PAXG,null_shuffle_17k,dio_104t,923,0.054313287042485586,field_stabil,0.7566344420368365,0.1637792621885157,0.8308347659804984,0.9428457464788732
PAXG,null_shuffle_17k,dio_0l7p,519,0.03054019065552548,field_stabil,0.7630072870905588,0.15440770520231212,0.8494414913294798,0.9458012620423892
PAXG,null_shuffle_17k,dio_0h9h,476,0.028009885842061905,field_stabil,0.7626544516806724,0.1579683760504202,0.849139300420168,0.942889174369748
PAXG,null_shuffle_17k,dio_0m9z,438,0.025773802518535952,field_stabil,0.7410808561643836,0.18618016666666667,0.8508870844748858,0.9412548858447488
PAXG,null_shuffle_17k,dio_14wj,389,0.02289043191714723,field_stabil,0.7684825578406169,0.1457329794344473,0.8565456323907455,0.9461113907455013
PAXG,null_shuffle_17k,dio_155c,361,0.02124279157349653,field_stabil,0.7511910249307479,0.17469339612188364,0.8507216897506925,0.9390434404432133
PAXG,null_shuffle_17k,dio_1q85,358,0.021066258679533954,field_stabil,0.7434295251396648,0.18499409497206704,0.8530570921787709,0.9405369916201117
PAXG,null_shuffle_17k,dio_0dd2,324,0.019065552547958102,field_stabil,0.7675573487654321,0.15623641666666666,0.8574743117283952,0.9450695555555556
PAXG,null_shuffle_17k,dio_06er,312,0.018359420972107802,field_stabil,0.780461951923077,0.14242285897435897,0.859225782051282,0.9450942660256411
PAXG,null_shuffle_17k,dio_1u5i,284,0.0167117806284571,field_stabil,0.7626446971830986,0.15320016549295776,0.8561950985915493,0.943105014084507
PAXG,null_shuffle_17k,dio_0obq,271,0.01594680475461928,field_stabil,0.7470420959409594,0.1783332103321033,0.8560622472324724,0.9399408413284134
PAXG,null_shuffle_17k,dio_1492,259,0.015240673178768977,field_stabil,0.7775718880308881,0.14057975675675674,0.8593373629343629,0.94168344015444
XRP,real_10k,dio_104t,819,0.08194916950170102,stabil,0.7240209816849816,0.15021657264957264,0.4736031367521367,0.8554334737484738
XRP,real_10k,dio_155c,441,0.04412647588553132,stabil,0.7155082018140589,0.16001457369614513,0.35843398185941044,0.8227187959183673
XRP,real_10k,dio_0m9z,430,0.04302581548929357,stabil,0.7096738069767442,0.16752861162790697,0.3540961953488372,0.8221669674418605
XRP,real_10k,dio_0h9h,316,0.0316189713828297,stabil,0.7261960474683544,0.13944471202531647,0.3036860158227848,0.8072126867088607
XRP,real_10k,dio_0l7p,260,0.02601560936561937,stabil,0.7292493884615384,0.1329279423076923,0.2929477269230769,0.8056024461538461
XRP,real_10k,dio_14wj,247,0.024714828897338403,stabil,0.7326107651821863,0.12662263562753034,0.28440581781376517,0.8019496599190283
XRP,real_10k,dio_00ly,199,0.01991194716830098,stabil,0.7255314924623115,0.13585529648241207,0.21474097989949748,0.7806629849246232
XRP,real_10k,dio_00ja,181,0.018110866519911947,tragend_unruhig,0.7047239834254144,0.16252569613259668,0.25524798895027623,0.7870709005524862
XRP,real_10k,dio_1ewh,170,0.017010206123674206,stabil,0.7151975058823529,0.1483665705882353,0.22345904705882355,0.7807618352941177
XRP,real_10k,dio_1q85,162,0.0162097258355013,stabil,0.7087909259259259,0.16352294444444446,0.23774850617283952,0.7819187345679012
XRP,real_10k,dio_0pz6,162,0.0162097258355013,stabil,0.7303159814814815,0.1324554938271605,0.23720358024691357,0.7831212901234568
XRP,real_10k,dio_1pij,158,0.01580948569141485,stabil,0.6957716898734178,0.1787676898734177,0.1969341582278481,0.7723112784810127
XRP,real_17k,dio_104t,1139,0.06702365540779098,field_stabil,0.7556642054433714,0.16321243283582088,0.8246260816505706,0.9425714047410008
XRP,real_17k,dio_0m9z,737,0.04336824761680593,field_stabil,0.7423503772048846,0.1813936852103121,0.8331665970149253,0.9413794274084125
XRP,real_17k,dio_155c,717,0.042191361657055435,field_stabil,0.7501994560669456,0.17327741143654113,0.8316296150627615,0.9402585788005579
XRP,real_17k,dio_0l7p,706,0.04154407437919266,field_stabil,0.763813759206799,0.15198999433427762,0.8361264900849859,0.944337290368272
XRP,real_17k,dio_0h9h,490,0.028833706013887253,field_stabil,0.7613220448979592,0.15780213061224488,0.844579518367347,0.9427244081632653
XRP,real_17k,dio_14wj,414,0.024361539366835355,field_stabil,0.7692106183574879,0.14536339855072464,0.8508386256038647,0.9439099685990339
XRP,real_17k,dio_00ly,277,0.016299870542544427,field_stabil,0.761461714801444,0.1582143249097473,0.8559422563176895,0.9397253249097474
XRP,real_17k,dio_1q85,273,0.016064493350594327,field_stabil,0.7437788131868132,0.1819339523809524,0.851923413919414,0.937894010989011
XRP,real_17k,dio_1lsu,253,0.014887607390843827,field_stabil,0.7483859683794466,0.17506073122529645,0.8501563043478261,0.9352630158102767
XRP,real_17k,dio_00ja,240,0.014122631517006002,field_stabil,0.7349488291666667,0.1838194,0.8461969625,0.9345667958333334
XRP,real_17k,dio_17ct,240,0.014122631517006002,field_stabil,0.7554009541666667,0.16955024166666668,0.8512853208333334,0.9353083916666667
XRP,real_17k,dio_0pz6,237,0.013946098623043426,field_stabil,0.7675834430379747,0.153580611814346,0.8570390042194093,0.9384110253164557
XRP,null_random_10k,dio_104t,696,0.06964178507104263,field_stabil,0.7588588189655173,0.1625288117816092,0.8160562385057472,0.9379468721264368
XRP,null_random_10k,dio_0l7p,461,0.04612767660596358,field_stabil,0.7663074728850325,0.15219283297180042,0.8208470824295011,0.9377678438177873
XRP,null_random_10k,dio_155c,447,0.044726836101661,field_stabil,0.7526837427293065,0.17184207606263982,0.8176086868008949,0.9338553288590604
XRP,null_random_10k,dio_0m9z,402,0.040224134480688414,field_stabil,0.7441891044776119,0.181476315920398,0.8202330995024876,0.9330185348258706
XRP,null_random_10k,dio_14wj,284,0.02841705023013808,field_stabil,0.7727541690140846,0.14398372535211268,0.8237555316901408,0.9337876866197182
XRP,null_random_10k,dio_0h9h,258,0.025815489293576147,field_stabil,0.763672007751938,0.1575626007751938,0.827617437984496,0.9323753837209303
XRP,null_random_10k,dio_0pz6,191,0.019111466880128075,field_stabil,0.7689685392670158,0.15187784816753927,0.8243063769633509,0.9275365759162303
XRP,null_random_10k,dio_17ct,167,0.016710026015609367,field_stabil,0.7584585868263473,0.1676252634730539,0.8217209940119761,0.9230949760479041
XRP,null_random_10k,dio_00ly,150,0.015009005403241946,field_stabil,0.7626278066666666,0.15817069333333333,0.8265959933333333,0.92262108
XRP,null_random_10k,dio_06s7,148,0.014808885331198719,field_stabil,0.7692914932432433,0.14511572297297298,0.8238756351351352,0.9240696148648648
XRP,null_random_10k,dio_1lsu,144,0.014408645187112268,field_stabil,0.7505257569444445,0.17397049305555556,0.8264159930555555,0.9199806458333334
XRP,null_random_10k,dio_1ewh,143,0.014308585151090654,field_stabil,0.7524133356643357,0.1705397062937063,0.8247522377622378,0.922901881118881
XRP,null_shuffle_10k,dio_104t,657,0.06573944366619972,field_stabil,0.7565155372907154,0.16386640639269406,0.8202070106544901,0.9386885098934551
XRP,null_shuffle_10k,dio_155c,410,0.041024614768861316,field_stabil,0.7515450048780488,0.17188687073170733,0.8231466634146342,0.9346933219512196
XRP,null_shuffle_10k,dio_0m9z,400,0.040024014408645184,field_stabil,0.742319165,0.182328335,0.8231904425000001,0.93389756
XRP,null_shuffle_10k,dio_0l7p,397,0.039723834300580345,field_stabil,0.7637143602015113,0.15309986901763223,0.8280112947103274,0.9378651032745592
XRP,null_shuffle_10k,dio_0h9h,301,0.030118070842505503,field_stabil,0.7635221561461794,0.1580705149501661,0.8313400033222591,0.9352253156146179
XRP,null_shuffle_10k,dio_14wj,280,0.02801681008605163,field_stabil,0.7705456071428571,0.14542277499999998,0.8323856785714286,0.9356960357142857
XRP,null_shuffle_10k,dio_0pz6,189,0.01891134680808485,field_stabil,0.7677883015873016,0.1525258835978836,0.8285717037037037,0.9280155978835979
XRP,null_shuffle_10k,dio_06s7,173,0.017310386231739045,field_stabil,0.7689099479768786,0.14594765317919076,0.8253621849710983,0.926910225433526
XRP,null_shuffle_10k,dio_17ct,169,0.01691014608765259,field_stabil,0.7564464792899408,0.16930154437869824,0.8262032721893492,0.9236072071005917
XRP,null_shuffle_10k,dio_0nlj,151,0.015109065439263557,field_stabil,0.7761659536423842,0.140630119205298,0.8259081456953643,0.9241994238410596
XRP,null_shuffle_10k,dio_09bn,150,0.015009005403241946,field_stabil,0.76789104,0.15278268,0.82788262,0.9238762933333333
XRP,null_shuffle_10k,dio_1q85,145,0.01450870522313388,field_stabil,0.7442522413793103,0.18156915172413793,0.8205196551724139,0.9201415448275863
XRP,null_random_17k,dio_104t,1155,0.06796516417559138,field_stabil,0.7579753021645022,0.16309194632034632,0.8247037324675325,0.9428534320346319
XRP,null_random_17k,dio_0l7p,770,0.04531010945039426,field_stabil,0.7665705415584416,0.15285842207792208,0.835260687012987,0.9446351415584415
XRP,null_random_17k,dio_155c,724,0.04260327174296811,field_stabil,0.7519022348066298,0.1730083632596685,0.8330272127071824,0.941239638121547
XRP,null_random_17k,dio_0m9z,719,0.04230905025303048,field_stabil,0.7436356759388039,0.1824750598052851,0.8338280431154381,0.9409588636995828
XRP,null_random_17k,dio_14wj,473,0.02783335294809933,field_stabil,0.7714893932346724,0.1453186131078224,0.8411580359408034,0.9427373361522199
XRP,null_random_17k,dio_0h9h,456,0.026832999882311404,field_stabil,0.7635957565789473,0.15800511622807017,0.8463406271929825,0.9428445109649123
XRP,null_random_17k,dio_17ct,279,0.01641755913851948,field_stabil,0.7568650215053764,0.169585770609319,0.8552144874551971,0.9379201684587815
XRP,null_random_17k,dio_0pz6,269,0.015829116158644227,field_stabil,0.7703597732342007,0.1535207620817844,0.8501994758364312,0.9385451524163569
XRP,null_random_17k,dio_06er,249,0.014652230198893727,field_stabil,0.7787398473895583,0.14357145381526104,0.8418867670682731,0.9363462008032128
XRP,null_random_17k,dio_00ly,249,0.014652230198893727,field_stabil,0.7616984497991968,0.1583665140562249,0.8488079437751004,0.9361876666666666
XRP,null_random_17k,dio_1lsu,237,0.013946098623043426,field_stabil,0.7520158691983122,0.173931194092827,0.8535563122362869,0.9347305907172996
XRP,null_random_17k,dio_06s7,219,0.012886901259267976,field_stabil,0.7706702465753424,0.14663090410958904,0.8528533470319635,0.9368365342465753
XRP,null_shuffle_17k,dio_104t,1103,0.06490526068024008,field_stabil,0.7562096518585676,0.1640104687216682,0.8261932502266546,0.942708375339982
XRP,null_shuffle_17k,dio_0l7p,728,0.042838648934918205,field_stabil,0.7641363076923078,0.15357207142857143,0.8386439093406594,0.9450402898351649
XRP,null_shuffle_17k,dio_155c,718,0.04225020595504295,field_stabil,0.7513876044568245,0.1731893955431755,0.8348977813370473,0.9414019220055709
XRP,null_shuffle_17k,dio_0m9z,694,0.04083794280334235,field_stabil,0.7420696657060519,0.18257597262247838,0.8344060259365994,0.9405727017291067
XRP,null_shuffle_17k,dio_0h9h,457,0.02689184418029893,field_stabil,0.7618630131291029,0.15820047264770243,0.8474032560175054,0.9423532428884027
XRP,null_shuffle_17k,dio_14wj,402,0.023655407790985055,field_stabil,0.769798803482587,0.14631844776119404,0.8532684452736319,0.9443147139303483
XRP,null_shuffle_17k,dio_00ly,304,0.0178886665882076,field_stabil,0.7643540559210527,0.15923588486842105,0.8551518289473684,0.9404103092105263
XRP,null_shuffle_17k,dio_17ct,289,0.017006002118394727,field_stabil,0.756294169550173,0.16972828719723185,0.8571939723183392,0.9394176885813149
XRP,null_shuffle_17k,dio_0pz6,283,0.01665293633046958,field_stabil,0.7686355300353357,0.15399324381625443,0.8574524699646644,0.9408819434628976
XRP,null_shuffle_17k,dio_06s7,263,0.015476050370719077,field_stabil,0.7703135171102662,0.14710004182509506,0.8567389657794677,0.9405505931558935
XRP,null_shuffle_17k,dio_1kpz,263,0.015476050370719077,field_stabil,0.7712214904942966,0.14573836501901138,0.8547468631178707,0.9398159049429657
XRP,null_shuffle_17k,dio_1q85,256,0.015064140284806403,field_stabil,0.74400577734375,0.18213263671875,0.85516020703125,0.9375799375
