row_type,baseline,followup,compared_family_phase_pairs,repro_states,baseline_states,eigenstaendig_repro_states,asset_repro_profile,repro_state,count,share,asset,family,phase,baseline_stability_state,baseline_dominant_phase_quality,baseline_quality_profile,followup_dominant_phase_quality,followup_quality_profile,followup_observations,baseline_mean_rekopplung_edge,followup_mean_rekopplung_edge,baseline_mean_afterimage_edge,followup_mean_afterimage_edge,baseline_mean_temporal_edge,followup_mean_temporal_edge
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,DOGE,dio_1ewh,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.001617897,-0.001260731,-0.010237817,-0.007633008,-0.002239342,0.000132764
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,DOGE,dio_1gp2,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_kernnah:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,2,-0.000830423,-0.002448056,-0.04048146,0.015513692,-0.023759824,0.003156261
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,DOGE,dio_1gp2,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_kernnah:1,phase_kernnah,phase_kernnah:1; phase_nachhallnah_ohne_kern:1,2,-0.00052554,-0.002457938,-0.024428639,-0.003221445,-0.007450754,0.001897021
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,DOGE,dio_1gp2,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002624995,-0.003061427,-0.011157343,0.007641691,-0.003032417,0.003823009
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,DOGE,dio_1jc2,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_kernnah,phase_kernnah:2,2,-0.001974547,0.001616807,-0.035061893,0.049482586,-0.016528383,0.026970104
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,DOGE,dio_1kpz,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_nullnah:1,2,-0.002923663,-0.003156874,-0.008908161,0.01371779,-0.004692201,0.005878213
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,DOGE,dio_1kpz,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002802457,-0.003892403,-0.005759719,-0.009051814,-0.003054758,-0.002544547
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,DOGE,dio_1u5i,mitte,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:3; phase_nullnah:2; phase_offen_gemischt:1,phase_nullnah,phase_nullnah:1,1,-0.002203502,-0.003041729,0.004793808,-0.010168144,-0.001066421,-0.00205175
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_00ja,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:1; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.001730535,-0.007501199,-0.030774525,0.059368231,-0.010861891,0.028693039
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,PAXG,dio_00ly,mitte,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_kernnah:1,phase_kernnah,phase_kernnah:1; phase_offen_gemischt:1,2,0.00119213,0.001091423,-0.001695517,0.00089241,0.001154913,0.000260701
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_00ly,spaet,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:4; phase_offen_gemischt:1; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,0.000488918,-0.000113644,0.00850942,-0.005540314,0.002714535,7.656e-05
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_04uf,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_ohne_nullfamilie:1,phase_offen_gemischt,phase_offen_gemischt:2,2,0.177301041,0.004883773,0.073786874,-0.055559902,0.170004608,-0.02618946
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_04uf,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,phase_offen_gemischt,phase_offen_gemischt:2,2,0.184323301,0.00193641,0.185656337,-0.04660504,0.221791297,-0.016585321
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_05ap,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.002283578,0.003031532,-0.042648942,-0.05052901,-0.018649456,-0.019459228
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,PAXG,dio_06er,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_kernnah:1; phase_nullnah:1,phase_nullnah,phase_nullnah:2,2,0.001989631,-0.002568475,-0.014352457,-0.046108765,-0.003906346,-0.023946212
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_06er,mitte,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:5; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:2,2,0.001054577,0.003532186,0.005165695,-0.029043374,0.002241605,-0.007742616
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_0dd2,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_offen_gemischt,phase_offen_gemischt:2,2,0.00066739,0.001609947,-0.002856471,-0.016736385,-0.005833175,-0.009269165
family_phase_repro_detail,,,,,,,,lokale_qualitaet_driftet,,,PAXG,dio_0fe7,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nullnah:1; phase_ohne_nullfamilie:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.183716335,0.744642308,0.099987019,0.407229923,0.180371214,0.713006308
family_phase_repro_detail,,,,,,,,lokale_qualitaet_driftet,,,PAXG,dio_0fe7,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_ohne_nullfamilie:1,phase_ohne_nullfamilie,phase_ohne_nullfamilie:1,1,0.18798169,0.757171455,0.223012048,0.887779364,0.239034931,0.942960818
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,PAXG,dio_0g2r,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:6,phase_kernnah,phase_kernnah:1; phase_ohne_nullfamilie:1,2,0.741035108,0.362306512,0.482054612,0.219689334,0.752791294,0.368219339
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,PAXG,dio_0g2r,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:6,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_ohne_nullfamilie:1,2,0.744712185,0.369820682,0.830110136,0.405527182,0.91919906,0.456121409
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_0g2r,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:6,phase_offen_gemischt,phase_offen_gemischt:1; phase_ohne_nullfamilie:1,2,0.746456806,0.375961549,0.892206793,0.436009793,0.945306184,0.468430625
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_0jqc,mitte,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1,1,0.001297566,0.000232945,-0.007399373,-0.102022915,-0.003202164,-0.037132103
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,PAXG,dio_0m9z,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_kernnah,phase_kernnah:1; phase_offen_gemischt:1,2,-0.00046175,0.001315443,-0.011849692,-0.00082437,-0.008008808,-0.001133021
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_0m9z,spaet,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:3; phase_offen_gemischt:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,2,0.000539305,-0.002361567,-0.001153917,0.002526969,-0.000184489,0.001647554
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_0z9t,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.001463569,0.002177659,-0.001976741,-0.024230582,-0.003152309,-0.015026559
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_10dv,mitte,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:4; phase_nullnah:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.001203671,-0.000983715,0.002128339,-0.025272994,-3.7148e-05,-0.005180275
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,PAXG,dio_155c,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,0.000312168,-0.001786455,-0.004703892,-0.002359717,-0.00181215,-0.001200289
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,PAXG,dio_155c,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,2,-0.001286543,-0.000809117,-0.011586544,-0.002456103,-0.002640845,0.001142349
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_17ct,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.00037132,0.000782123,-0.003317413,0.005069506,-0.006858206,-0.006985743
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_19pg,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.001012594,0.003918714,-0.068929146,-0.022066839,-0.027177992,-0.007488696
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,PAXG,dio_1ewh,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_nachhallnah_ohne_kern:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:2,2,-0.000645441,-0.002000032,-0.013105626,0.008402048,-0.003192129,0.00175183
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,PAXG,dio_1gp2,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_nullnah,phase_nullnah:1; phase_ohne_nullfamilie:1,2,0.739985375,0.366804869,0.546002178,0.231391459,0.783617094,0.366145804
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_1gp2,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_offen_gemischt,phase_offen_gemischt:1; phase_ohne_nullfamilie:1,2,0.747794884,0.375255278,0.85720093,0.420496208,0.930952231,0.457415577
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_1gp2,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:5,phase_offen_gemischt,phase_offen_gemischt:1; phase_ohne_nullfamilie:1,2,0.749827141,0.375444646,0.900955,0.443706797,0.950589797,0.472464172
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_1jc2,frueh,phasenlokal_eigenstaendig,phase_kernnah,phase_kernnah:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,0.001011932,-0.006948055,0.049137863,0.04112727,0.024035323,0.017461727
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,PAXG,dio_1jc2,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_kernnah:1,phase_kernnah,phase_kernnah:2,2,0.000251668,0.001995431,0.0022631,0.000714498,0.001660587,0.00453923
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,PAXG,dio_1kpz,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nullnah:2,phase_nullnah,phase_nullnah:1; phase_kernnah:1,2,-0.000656218,0.000350943,-0.092402174,0.002729838,-0.046527702,0.001990185
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,PAXG,dio_1lsu,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,phase_kernnah,phase_kernnah:1; phase_offen_gemischt:1,2,0.000262125,0.001669292,-0.002813264,0.005521629,0.000276301,0.000325112
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,PAXG,dio_1q85,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:6,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.00383939,0.001051818,-0.028374303,-0.037668066,-0.017369681,-0.01633331
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,PAXG,dio_1u5i,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_kernnah:2,phase_kernnah,phase_kernnah:1; phase_offen_gemischt:1,2,0.003810147,0.0064991,-0.022933418,-0.023818736,0.000231769,0.001114943
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_00ja,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002668293,-0.001607242,-0.020060684,-0.026349122,-0.006396267,-0.008505502
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_00ly,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nullnah:1; phase_nachhallnah_ohne_kern:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.001356088,-0.002518399,7.4523e-05,0.00694482,0.001392342,0.003700946
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_00ly,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nachhallnah_ohne_kern:2; phase_nullnah:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002686282,-0.000634218,-0.005305643,-0.010450772,0.000531945,-0.002490374
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_05yg,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:2,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.002374427,0.001931738,-0.044485548,-0.035679262,-0.019803878,-0.018400071
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_06er,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.002884063,-0.001796704,-0.01094951,-0.054098441,-0.005203148,-0.014001144
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_06jk,frueh,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2; phase_kernnah:1,fehlt,,0,0.499351356,0.0,0.426927544,0.0,0.552618231,0.0
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_06jk,mitte,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,fehlt,,0,0.497430793,0.0,0.596488832,0.0,0.629348748,0.0
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_06jk,spaet,phasenlokal_eigenstaendig,phase_ohne_nullfamilie,phase_ohne_nullfamilie:2; phase_offen_gemischt:1,fehlt,,0,0.49675506,0.0,0.61575713,0.0,0.637628766,0.0
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,SOL,dio_07uk,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,phase_kernnah,phase_kernnah:1,1,0.247005634,0.004725513,0.15144181,0.04994795,0.245820645,0.028952979
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_07uk,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_ohne_nullfamilie:1,phase_nullnah,phase_nullnah:1,1,0.253810709,-0.002281223,0.271902947,-0.022686038,0.30313273,-0.004211731
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_09bn,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.002127786,-0.000248426,-0.025435708,-0.0277905,-0.015708541,-0.012804804
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0dd2,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.004572092,-0.00716953,-0.007372481,-0.024389235,-0.002130225,-0.003343209
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_kernnah,,,SOL,dio_0g2r,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:3; phase_nullnah:2; phase_ohne_nullfamilie:1,phase_kernnah,phase_kernnah:2,2,0.118317147,0.003753598,0.074462562,0.076868525,0.119689681,0.046484498
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0h9h,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.001885826,-0.004151831,0.000208319,-0.001416692,-0.000433306,-0.000513381
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_0jkk,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nullnah:1; phase_nachhallnah_ohne_kern:1; phase_ohne_nullfamilie:1,phase_nullnah,phase_nullnah:1; phase_kernnah:1,2,0.136789325,-0.002224591,-0.015891344,-0.013367061,0.038256234,-0.007487258
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0jkk,mitte,phasenlokal_eigenstaendig,phase_kernnah,phase_kernnah:2; phase_nullnah:1; phase_offen_gemischt:1; phase_ohne_nullfamilie:1,phase_offen_gemischt,phase_offen_gemischt:2,2,0.143092505,9.0835e-05,0.070138881,0.014536443,0.148057568,0.005677509
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_0jkk,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_ohne_nullfamilie:1,phase_nullnah,phase_nullnah:2,2,0.141526952,-0.002257941,0.153216838,0.000922917,0.180649909,-0.00314956
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0kx9,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.01085292,-0.005877151,-0.12732801,0.044123749,-0.062681163,0.023729083
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,SOL,dio_0kx9,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_offen_gemischt:1,2,-0.003689127,-0.000286978,-0.030149244,0.008529213,-0.014672581,0.003577952
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,SOL,dio_0l7p,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1; phase_nullnah:1,2,-0.002711828,-0.003127432,-0.004427589,-0.000132906,-0.00113753,6.9429e-05
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0m9z,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.004257086,-0.003672997,-0.008364131,0.004644821,-0.005197905,0.00407389
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0nlj,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:1,1,-0.008077472,-0.002358868,-0.062490918,0.023726219,-0.030954482,0.009268882
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,SOL,dio_0nlj,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:1,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:1,1,-0.005130151,-0.000384033,-0.003508487,0.006031492,-0.007568265,0.002186908
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_0obq,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.003121415,-0.002937785,-0.007417453,-0.032722858,-0.004466631,-0.012280372
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_0oc3,frueh,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:5; phase_kernnah:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002172458,-0.002817044,0.010270815,0.001421805,0.007911797,0.002690807
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nullnah,,,SOL,dio_0oc3,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:4; phase_nachhallnah_ohne_kern:1; phase_nullnah:1,phase_nullnah,phase_nullnah:1; phase_offen_gemischt:1,2,-0.002152044,0.000395949,-0.012553805,-0.005622028,-0.001222982,-0.000496148
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_0z9t,mitte,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_kernnah:1,fehlt,,0,-0.002482942,0.0,0.003205401,0.0,0.005959192,0.0
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_0z9t,spaet,phasenlokal_eigenstaendig,phase_offen_gemischt,phase_offen_gemischt:2; phase_nachhallnah_ohne_kern:1,fehlt,,0,-0.003791062,0.0,0.007269915,0.0,0.004696329,0.0
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_104t,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_offen_gemischt,phase_offen_gemischt:1; phase_nachhallnah_ohne_kern:1,2,-0.00306992,-0.001053085,-0.002152977,0.00215361,-0.000693297,0.00028055
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_10dv,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:2; phase_offen_gemischt:1,fehlt,,0,-0.004744091,0.0,-0.13337781,0.0,-0.067410587,0.0
family_phase_repro_detail,,,,,,,,fehlt_im_folgefenster,,,SOL,dio_10dv,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3,fehlt,,0,-0.003395249,0.0,-0.017528996,0.0,-0.011592699,0.0
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_14wj,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_nachhallnah_ohne_kern:1,phase_offen_gemischt,phase_offen_gemischt:1; phase_nullnah:1,2,-0.003204628,-0.003985904,-0.010318685,-0.019017798,-0.003214777,-0.0035328
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_nachhallnah,,,SOL,dio_14wj,spaet,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:4; phase_nachhallnah_ohne_kern:2,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:2,2,-0.003794886,-0.002901272,-0.007385952,0.004414876,-0.002565164,0.001378536
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_169a,spaet,phasenlokal_eigenstaendig,phase_nachhallnah_ohne_kern,phase_nachhallnah_ohne_kern:3; phase_ohne_nullfamilie:2; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,0.245909118,-0.000877904,0.303395042,-0.002175234,0.319101892,0.003510231
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_17ct,frueh,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:3; phase_offen_gemischt:2; phase_kernnah:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.004186334,-0.000995921,-0.018138463,-0.021323069,-0.008558928,-0.008692257
family_phase_repro_detail,,,,,,,,lokale_qualitaet_wird_offen,,,SOL,dio_17ct,mitte,phasenlokal_eigenstaendig,phase_nullnah,phase_nullnah:5; phase_offen_gemischt:1,phase_offen_gemischt,phase_offen_gemischt:2,2,-0.001930586,-0.001042573,-0.005701575,-0.019246714,-0.002408125,-0.004251167
