asset,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
DOGE,dio_19pg,124,3,field_stabil,50,0.0088261253309797,0.73476292,0.18007121999999998,0.7184874000000001,0.86686372,28,0.004942630185348632,0.7362618571428571,0.18835514285714286,0.92763175,0.9611422857142857,46,0.008121468926553672,0.7395564782608696,0.1847186956521739,0.9271989565217392,0.9640992826086957,-0.0007046564044260271,0.20871155652173912,0.0972355626086957,0.00464747565217391,anschlussfaehige_oberflaeche
DOGE,dio_0kx9,122,3,field_stabil,51,0.009002647837599295,0.7724202549019609,0.13288921568627451,0.7264140588235294,0.8703300784313726,35,0.00617828773168579,0.7753405428571428,0.1410471142857143,0.9105428,0.9575807428571429,36,0.006355932203389831,0.7763721111111112,0.14010763888888889,0.9169618611111111,0.9643389166666666,-0.0026467156342094636,0.19054780228758172,0.09400883823529405,0.007218423202614371,anschlussfaehige_oberflaeche
DOGE,dio_0jkk,120,3,field_stabil,48,0.008473080317740512,0.7191753333333333,0.19926589583333332,0.7199521666666667,0.864363125,34,0.006001765225066196,0.7203649705882352,0.2063489705882353,0.8979683235294118,0.9499411764705883,38,0.006709039548022599,0.7215887105263158,0.20675536842105263,0.9220785263157895,0.9611109473684211,-0.0017640407697179132,0.20212635964912273,0.09674782236842105,0.007489472587719315,anschlussfaehige_oberflaeche
DOGE,dio_1r55,115,3,field_stabil,14,0.002471315092674316,0.7415952142857144,0.16077585714285716,0.4382477857142857,0.7222177142857144,61,0.010767872903795234,0.7538798852459015,0.17022378688524592,0.8390217868852459,0.9298472950819673,40,0.007062146892655367,0.756807825,0.17037627500000002,0.8879268,0.9535555,0.004590831799981051,0.44967901428571433,0.23133778571428565,0.009600417857142857,kernfamilie_mit_feldzeitverdichtung
DOGE,dio_06qi,115,3,field_stabil,27,0.004766107678729038,0.7502516296296297,0.1615182222222222,0.5949614814814815,0.8054014444444445,39,0.006884377758164166,0.7568639743589743,0.17008258974358975,0.8965416923076922,0.945659923076923,49,0.008651129943502825,0.756517693877551,0.17167063265306123,0.9138983265306122,0.9577305714285714,0.0038850222647737872,0.31893684504913067,0.15232912698412693,0.010152410430839032,kernfamilie_mit_feldzeitverdichtung
DOGE,dio_05yg,115,3,field_stabil,54,0.009532215357458075,0.7212096296296296,0.19914948148148148,0.7282484074074075,0.8692717037037037,27,0.004766107678729038,0.7240666296296296,0.20476233333333335,0.8988372592592592,0.9506104444444444,34,0.006002824858757062,0.7260763823529411,0.2041488529411765,0.9290349705882353,0.9634094411764706,-0.003529390498701013,0.20078656318082777,0.09413773747276699,0.004999371459695007,anschlussfaehige_oberflaeche
DOGE,dio_06jk,114,3,field_stabil,29,0.005119152691968226,0.7447027586206897,0.17046527586206897,0.6256478965517241,0.8185338275862069,41,0.007237422771403354,0.750196,0.17525953658536586,0.8762672926829267,0.9426344146341462,44,0.007768361581920904,0.7522349545454545,0.17440079545454545,0.8873774545454546,0.9547344318181819,0.0026492088899526785,0.26172955799373043,0.136200604231975,0.003935519592476483,kernfamilie_mit_feldzeitverdichtung
DOGE,dio_1jc2,109,3,field_stabil,43,0.007590467784642542,0.7730427674418605,0.1329026511627907,0.701572,0.8558262325581395,29,0.005119152691968226,0.7740436206896553,0.14160968965517243,0.9106064137931034,0.9541736206896552,37,0.006532485875706214,0.775314945945946,0.14131078378378378,0.9234653783783784,0.9634010540540541,-0.0010579819089363276,0.22189337837837841,0.10757482149591457,0.008408132620993075,kernfamilie_mit_feldzeitverdichtung
DOGE,dio_04uf,105,3,field_stabil,43,0.007590467784642542,0.7332386976744186,0.18264753488372093,0.6866439534883721,0.8505137209302326,31,0.005472197705207414,0.7329451290322582,0.19242735483870968,0.8986090645161291,0.9497644838709678,31,0.0054731638418079095,0.7354727741935484,0.1923088387096774,0.9206684193548388,0.9596592903225807,-0.0021173039428346325,0.23402446586646664,0.1091455693923481,0.00966130382595648,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_104t,1035,3,field_stabil,353,0.062312444836716684,0.7606181813031162,0.1623497195467422,0.8025630736543908,0.9296263966005666,308,0.05436893203883495,0.763954159090909,0.1640524383116883,0.8448556558441558,0.9505330844155844,374,0.06603107344632768,0.7628600962566846,0.16266139839572194,0.8376234679144385,0.9498659893048129,0.0037186286096109952,0.0350603942600477,0.020239592704246356,0.00031167884897972953,anschlussfaehige_oberflaeche
PAXG,dio_14wj,952,3,field_stabil,312,0.055075022065313325,0.7765153397435898,0.14224540384615386,0.8160779262820512,0.9357891762820513,276,0.04872021182700794,0.7799269311594204,0.14407334420289855,0.8572735760869565,0.9571449601449276,364,0.06426553672316385,0.7808065906593407,0.143460510989011,0.8610295686813186,0.9596161703296704,0.009190514657850521,0.04495164239926741,0.02382699404761912,0.0012151071428571358,anschlussfaehige_oberflaeche
PAXG,dio_0l7p,622,3,field_stabil,196,0.03459841129744042,0.7668223979591837,0.15273836224489795,0.8096048316326531,0.9263626632653061,198,0.03495145631067961,0.7677821414141414,0.15378400505050505,0.8600113434343435,0.9554835505050505,228,0.04025423728813559,0.7697354342105263,0.15396977192982456,0.8566659649122808,0.95601525,0.005655825990695168,0.04706113327962769,0.029652586734693842,0.0012314096849266043,anschlussfaehige_oberflaeche
PAXG,dio_0m9z,555,3,field_stabil,160,0.02824360105913504,0.74387518125,0.182851025,0.80365155,0.91713816875,220,0.038834951456310676,0.7512554909090909,0.18120017272727273,0.8525380045454545,0.9501582590909091,175,0.03089689265536723,0.7468833542857143,0.1838615885714286,0.8665753314285713,0.9556510057142856,0.0026532915962321907,0.06292378142857136,0.038512836964285646,0.001010563571428591,anschlussfaehige_oberflaeche
PAXG,dio_155c,480,3,field_stabil,151,0.026654898499558693,0.7548979470198676,0.1715915629139073,0.7968962582781457,0.9145375298013245,164,0.028949691085613415,0.7582064817073171,0.17427346341463415,0.8624916341463416,0.9516808231707318,165,0.02913135593220339,0.7550470848484848,0.1731716121212121,0.8645650484848485,0.9532397333333333,0.0024764574326446957,0.0676687902067028,0.038702203532008816,0.0015800492073048122,anschlussfaehige_oberflaeche
PAXG,dio_0h9h,445,3,field_stabil,146,0.025772285966460723,0.7618105410958904,0.15712341780821917,0.7950892534246575,0.9153363424657535,144,0.025419240953221536,0.7679721597222222,0.1598474166666667,0.870282611111111,0.9540584583333334,155,0.02736581920903955,0.7663962774193548,0.15944327741935485,0.8670205096774194,0.9549984774193548,0.0015935332425788262,0.07193125625276187,0.03966213495360138,0.0023198596111356773,anschlussfaehige_oberflaeche
PAXG,dio_1u5i,441,3,field_stabil,125,0.02206531332744925,0.765234272,0.150131288,0.789085488,0.91320668,153,0.02700794351279788,0.7702938758169935,0.1521431633986928,0.8669368039215687,0.9561334117647058,163,0.02877824858757062,0.7698289141104294,0.15273388343558283,0.8642697668711656,0.9576348957055215,0.006712935260121369,0.07518427887116563,0.04442821570552147,0.002602595435582833,anschlussfaehige_oberflaeche
PAXG,dio_1fll,391,3,field_stabil,124,0.021888790820829656,0.7928275887096774,0.12798556451612902,0.7871182177419355,0.9146308306451614,133,0.023477493380406,0.7927356917293233,0.13087406015037595,0.8750263533834587,0.9593554285714286,134,0.02365819209039548,0.792712723880597,0.1318556641791045,0.882438276119403,0.9638703134328359,0.0017694012695658248,0.09532005837746749,0.04923948278767454,0.003870099662975468,anschlussfaehige_oberflaeche
PAXG,dio_06er,327,3,field_stabil,99,0.017475728155339806,0.7787368282828282,0.140793202020202,0.7792298585858586,0.906518898989899,102,0.01800529567519859,0.7847548529411764,0.1425154411764706,0.8836508921568628,0.960728343137255,126,0.022245762711864406,0.7847014126984126,0.14257775396825398,0.8870712222222222,0.9639176587301588,0.0047700345565246,0.10784136363636365,0.057398759740259764,0.0017845519480519656,anschlussfaehige_oberflaeche
PAXG,dio_0oc3,295,3,field_stabil,73,0.012886142983230361,0.7391018767123287,0.19095509589041096,0.7564418630136986,0.8895314109589042,129,0.022771403353927626,0.7420530620155039,0.19478397674418604,0.8697367209302326,0.9525472015503876,93,0.01641949152542373,0.7420800430107528,0.19589609677419356,0.8899134408602151,0.960182752688172,0.0035333485421933687,0.13347157784651642,0.07065134172926779,0.004941000883782604,anschlussfaehige_oberflaeche
PAXG,dio_00ly,284,3,field_stabil,93,0.01641659311562224,0.7646422365591398,0.15713249462365592,0.7915850322580645,0.9037060967741936,93,0.01641659311562224,0.7664766774193549,0.16051356989247312,0.8915973655913978,0.9580020215053764,98,0.01730225988700565,0.7655643469387755,0.15977941836734694,0.8915191122448979,0.9600201530612245,0.0008856667713834088,0.09993407998683335,0.0563140562870309,0.002646923743691021,anschlussfaehige_oberflaeche
PAXG,dio_1ewh,278,3,field_stabil,74,0.013062665489849955,0.7471253108108108,0.1693492027027027,0.7725369324324324,0.8954764189189188,90,0.01588702559576346,0.7535122555555556,0.1727704111111111,0.8847059111111111,0.9565687666666667,114,0.020127118644067795,0.7537804649122807,0.17431451754385965,0.8804984385964912,0.9599990087719298,0.00706445315421784,0.10796150616405886,0.06452258985301096,0.004965314841156948,anschlussfaehige_oberflaeche
PAXG,dio_00ja,272,3,field_stabil,105,0.018534863195057368,0.7402586761904761,0.17948238095238095,0.7782203523809524,0.9033499428571429,77,0.013592233009708738,0.7443326363636363,0.18294394805194805,0.8825662857142857,0.955490948051948,90,0.015889830508474576,0.7446715222222222,0.18257445555555557,0.8894777555555555,0.9593911777777778,-0.0026450326865827926,0.11125740317460309,0.05604123492063495,0.0030920746031746216,anschlussfaehige_oberflaeche
PAXG,dio_1lsu,251,3,field_stabil,82,0.014474845542806708,0.7527564512195122,0.17289984146341464,0.7720417926829268,0.8937041951219512,81,0.014298323036187114,0.7577351111111111,0.17840818518518517,0.8970666419753086,0.9558623580246914,88,0.015536723163841809,0.756584375,0.1755950340909091,0.8942706363636362,0.9575298863636363,0.001061877621035101,0.12222884368070941,0.06382569124168513,0.002695192627494458,anschlussfaehige_oberflaeche
PAXG,dio_0dd2,233,3,field_stabil,64,0.011297440423654015,0.770007734375,0.153907875,0.73969278125,0.88288859375,85,0.01500441306266549,0.7723628588235294,0.1587424470588235,0.8805690470588236,0.9557628470588235,84,0.014830508474576272,0.7730645833333334,0.1592812380952381,0.8962183095238094,0.9628571071428572,0.0035330680509222563,0.1565255282738094,0.07996851339285727,0.005373363095238087,anschlussfaehige_oberflaeche
PAXG,dio_1jc2,226,3,field_stabil,62,0.010944395410414828,0.7763067258064517,0.13432703225806453,0.7488021774193548,0.884370435483871,72,0.012709620476610768,0.7788840277777778,0.14065833333333333,0.9014933749999999,0.9604620694444443,92,0.016242937853107344,0.780556347826087,0.13983952173913042,0.8928063913043478,0.9635984673913044,0.005298542442692516,0.14400421388499296,0.07922803190743344,0.005512489481065891,anschlussfaehige_oberflaeche
PAXG,dio_06s7,198,3,field_stabil,77,0.013592233009708738,0.7690885324675325,0.14514815584415586,0.7633830389610389,0.8941462597402597,60,0.01059135039717564,0.77329755,0.1500726,0.9046263833333333,0.96154745,61,0.010769774011299435,0.774892262295082,0.15012247540983606,0.920708,0.9693484098360656,-0.002822458998409303,0.1573249610389611,0.07520215009580589,0.004974319565680202,anschlussfaehige_oberflaeche
PAXG,dio_0z9t,195,3,field_stabil,61,0.010767872903795234,0.7555805573770492,0.16673213114754099,0.7356217049180327,0.8782780163934426,64,0.011297440423654015,0.763118375,0.173456765625,0.897809265625,0.957954078125,70,0.012358757062146893,0.7637016571428572,0.1740589,0.9015376428571429,0.9613227000000001,0.001590884158351659,0.1659159379391102,0.08304468360655748,0.0073267688524590036,anschlussfaehige_oberflaeche
PAXG,dio_0kx9,187,3,field_stabil,55,0.009708737864077669,0.7746099636363637,0.13510512727272728,0.7378652363636364,0.8773046909090909,55,0.009708737864077669,0.7796194181818181,0.14096298181818182,0.8995655090909092,0.9581749454545454,77,0.013594632768361582,0.7817857402597402,0.1398684155844156,0.8909201558441558,0.9618154545454546,0.0038858949042839125,0.1530549194805194,0.08451076363636367,0.0047632883116883185,anschlussfaehige_oberflaeche
PAXG,dio_1gp2,180,3,field_stabil,72,0.012709620476610768,0.7479768611111112,0.1675537222222222,0.7475167777777778,0.8844080833333333,54,0.009532215357458075,0.7497389074074073,0.17353501851851852,0.8966526296296295,0.9548660740740741,54,0.009533898305084746,0.752600074074074,0.17307596296296296,0.9067365185185184,0.9614110925925926,-0.0031757221715260214,0.15921974074074063,0.07700300925925929,0.005522240740740758,anschlussfaehige_oberflaeche
PAXG,dio_0obq,169,3,field_stabil,59,0.010414827890556045,0.7477278474576271,0.1760128474576271,0.7466674915254237,0.8807157288135594,42,0.007413945278022948,0.751264380952381,0.18399442857142856,0.922287619047619,0.9614689761904762,68,0.012005649717514125,0.7504486323529411,0.18196435294117647,0.9050299558823529,0.9599331029411765,0.0015908218269580793,0.15836246435692924,0.07921737412761709,0.005951505483549363,anschlussfaehige_oberflaeche
PAXG,dio_1kpz,162,3,field_stabil,69,0.012180052956751985,0.7695707971014493,0.14393843478260868,0.7407942608695652,0.885306347826087,53,0.009355692850838482,0.7733109245283019,0.15011284905660377,0.9054801698113207,0.9605975471698114,40,0.007062146892655367,0.773591125,0.15099990000000002,0.9204509249999999,0.9666102999999999,-0.005117906064096618,0.17965666413043468,0.08130395217391295,0.007061465217391344,anschlussfaehige_oberflaeche
PAXG,dio_07o8,151,3,field_stabil,53,0.009355692850838482,0.747367,0.17460537735849058,0.7282544716981132,0.8711444339622643,60,0.01059135039717564,0.7544075333333333,0.17984248333333333,0.8863813833333333,0.9524274833333333,38,0.006709039548022599,0.7517750263157894,0.18087828947368423,0.9182854210526316,0.9628272894736842,-0.002646653302815883,0.19003094935451836,0.09168285551141997,0.006272912115193652,anschlussfaehige_oberflaeche
PAXG,dio_0g2r,143,3,field_stabil,70,0.01235657546337158,0.7475843428571428,0.16705081428571428,0.7582139,0.8875820714285714,35,0.00617828773168579,0.7545510285714286,0.17151074285714285,0.9178376285714285,0.9591005999999999,38,0.006709039548022599,0.7521342631578948,0.17193405263157896,0.9194122894736841,0.9638701315789474,-0.005647535915348982,0.16119838947368414,0.07628806015037604,0.004883238345864682,anschlussfaehige_oberflaeche
PAXG,dio_1q85,143,3,field_stabil,52,0.009179170344218888,0.7451249999999999,0.17960325,0.7210624999999999,0.8665830576923077,46,0.008120035304501325,0.7537389130434783,0.18510154347826085,0.9053212391304347,0.9545979130434783,45,0.007944915254237288,0.7492207555555556,0.1848293111111111,0.9082935333333334,0.9589914222222222,-0.0012342550899816004,0.18723103333333346,0.09240836452991452,0.005226061111111097,anschlussfaehige_oberflaeche
PAXG,dio_1uof,138,3,field_stabil,53,0.009355692850838482,0.7473352452830189,0.16243905660377359,0.7184386226415095,0.8682802264150944,51,0.009002647837599295,0.7525656274509804,0.1684751568627451,0.9063794509803922,0.9577040588235294,34,0.006002824858757062,0.7516829411764706,0.16917017647058824,0.9158246176470588,0.964272411764706,-0.0033528679920814194,0.19738599500554932,0.09599218534961163,0.0067311198668146555,anschlussfaehige_oberflaeche
PAXG,dio_10dv,134,3,field_stabil,30,0.00529567519858782,0.7605402,0.15816966666666668,0.6351386666666666,0.8227246666666667,64,0.011297440423654015,0.7745750625,0.16269534375,0.8915631875,0.95230621875,40,0.007062146892655367,0.774353825,0.16404385,0.90680645,0.9608966999999999,0.0017664716940675469,0.2716677833333334,0.13817203333333328,0.0058741833333333104,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_0tay,127,3,field_stabil,40,0.00706090026478376,0.756493375,0.16272150000000002,0.69811355,0.8530455,31,0.005472197705207414,0.7605280322580645,0.16921935483870967,0.9119579677419354,0.9558943548387097,56,0.009887005649717515,0.7639980714285715,0.16875119642857145,0.9113718035714287,0.9629112142857144,0.0028261053849337548,0.2132582535714287,0.10986571428571434,0.006029696428571429,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_0jkk,125,3,field_stabil,45,0.00794351279788173,0.7209051555555555,0.20069624444444445,0.7057314,0.8576078222222222,38,0.006707855251544572,0.7270133421052631,0.20570652631578948,0.8966880789473685,0.9495697368421052,42,0.007415254237288136,0.7282879285714285,0.20722090476190475,0.9155076428571428,0.9621461904761904,-0.0005282585605935934,0.2097762428571428,0.10453836825396823,0.006524660317460296,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_1pij,125,3,field_stabil,25,0.00441306266548985,0.72971984,0.19696732,0.60193172,0.8048597599999999,61,0.010767872903795234,0.7361669180327869,0.20250973770491804,0.8835480491803278,0.9474652295081967,39,0.006885593220338983,0.7381339487179487,0.20396,0.9002112564102563,0.9603594871794872,0.0024725305548491333,0.2982795364102564,0.15549972717948723,0.006992680000000001,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_04uf,123,3,field_stabil,40,0.00706090026478376,0.737398075,0.183385275,0.687014375,0.84603055,41,0.007237422771403354,0.7416190731707317,0.19086639024390245,0.8954219268292684,0.9478237317073172,42,0.007415254237288136,0.7387277142857143,0.1941502619047619,0.918404761904762,0.9600239761904762,0.0003543539725043756,0.231390386904762,0.11399342619047614,0.010764986904761908,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_0fe7,122,3,field_stabil,33,0.005825242718446602,0.7550183030303029,0.15613639393939394,0.6589814242424242,0.8354469393939394,41,0.007237422771403354,0.7623433170731707,0.1637728780487805,0.8922158536585365,0.9487471219512195,48,0.00847457627118644,0.7629579166666667,0.1656963125,0.9126917291666666,0.961678125,0.0026493335527398385,0.2537103049242424,0.12623118560606061,0.009559918560606062,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_1492,118,3,field_stabil,47,0.008296557811120918,0.7759546170212767,0.13847185106382978,0.7095488297872341,0.8627554468085107,35,0.00617828773168579,0.7806931142857143,0.14396845714285714,0.9033838285714286,0.9550773142857143,36,0.006355932203389831,0.7831376388888889,0.1465563888888889,0.9264735277777779,0.9651828333333332,-0.0019406256077310873,0.2169246979905438,0.10242738652482253,0.008084537825059107,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_1oye,117,3,field_stabil,31,0.005472197705207414,0.7308701290322581,0.1887486451612903,0.6260958387096774,0.8224939677419355,51,0.009002647837599295,0.7377390588235295,0.19808678431372548,0.8984037647058823,0.9493447843137255,35,0.006179378531073447,0.7402582571428571,0.1976844,0.9079386857142857,0.9594882571428572,0.0007071808258660326,0.28184284700460827,0.13699428940092173,0.008935754838709703,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_1xrt,113,3,field_stabil,31,0.005472197705207414,0.7514817741935483,0.1569909677419355,0.6370302903225806,0.8266322258064517,45,0.00794351279788173,0.7619888666666667,0.1671237111111111,0.9005528444444445,0.9514067111111111,37,0.006532485875706214,0.7586073513513514,0.16750637837837837,0.9201699189189189,0.9650042162162162,0.0010602881704988004,0.28313962859633823,0.13837199040976456,0.010515410636442873,kernfamilie_mit_feldzeitverdichtung
PAXG,dio_0jqc,103,3,field_stabil,32,0.005648720211827008,0.76014859375,0.15476671875,0.65088628125,0.82912853125,38,0.006707855251544572,0.7704898421052632,0.16329797368421053,0.8973138947368422,0.9475562631578947,33,0.005826271186440678,0.7729352424242424,0.16236551515151515,0.9161573636363637,0.9603523030303031,0.00017755097461367043,0.26527108238636365,0.1312237717803031,0.0075987964015151455,kernfamilie_mit_feldzeitverdichtung
XRP,dio_104t,1139,3,field_stabil,364,0.06425419240953222,0.7545774697802198,0.16273587637362638,0.8032508406593407,0.929737412087912,399,0.070432480141218,0.7562817619047618,0.16344005764411026,0.8341673308270676,0.9482072781954887,376,0.06638418079096045,0.756060925531915,0.16343223138297872,0.835194244680851,0.9490151808510637,0.0021299883814282355,0.0319434040215103,0.01927776876315168,0.0006963550093523341,anschlussfaehige_oberflaeche
XRP,dio_0m9z,737,3,field_stabil,251,0.044307149161518095,0.741181422310757,0.17970009960159364,0.7969625099601594,0.9231425219123506,251,0.044307149161518095,0.7428232031872509,0.18243020318725098,0.8519803067729084,0.950419342629482,235,0.041490112994350285,0.7430939021276596,0.1820954893617021,0.851741,0.9512025957446809,-0.0028170361671678093,0.05477849003984059,0.028060073832330334,0.002395389760108474,anschlussfaehige_oberflaeche
XRP,dio_155c,717,3,field_stabil,239,0.042188879082082964,0.7487339581589958,0.17183305439330546,0.7926909790794979,0.9208960585774059,261,0.046072374227714034,0.7512605095785441,0.17333664367816093,0.8452323141762452,0.9479699463601532,217,0.038312146892655365,0.750537331797235,0.17479695852534563,0.8581550967741934,0.9523091566820276,-0.0038767321894275994,0.06546411769469551,0.031413098104621784,0.0029639041320401738,anschlussfaehige_oberflaeche
XRP,dio_0l7p,706,3,field_stabil,204,0.03601059135039718,0.762391769607843,0.15102408333333334,0.7948123480392156,0.922145475490196,280,0.04942630185348632,0.7642522107142857,0.15212883571428573,0.8491796642857143,0.9517408107142858,222,0.03919491525423729,0.7645674504504504,0.15270247297297296,0.8576273738738739,0.9553919954954956,0.0031843239038401097,0.06281502583465826,0.033246520005299596,0.0016783896396396214,anschlussfaehige_oberflaeche
XRP,dio_0h9h,490,3,field_stabil,148,0.02612533097969991,0.7605839932432432,0.15619679054054056,0.7929301756756757,0.9145296148648648,174,0.030714916151809355,0.762137775862069,0.15825059195402297,0.8632969770114942,0.952809551724138,168,0.029661016949152543,0.761127369047619,0.15875188095238096,0.8706941904761905,0.9571173511904763,0.003535685969452633,0.07776401480051476,0.042587736325611414,0.002555090411840405,anschlussfaehige_oberflaeche
XRP,dio_14wj,414,3,field_stabil,112,0.01977052074139453,0.7657133125,0.1450562232142857,0.7877437946428572,0.9089320714285715,164,0.028949691085613415,0.7700249939024391,0.14605433536585366,0.8721820914634145,0.9555690548780488,138,0.024364406779661018,0.7710812028985508,0.14479158695652172,0.8766813260869565,0.9584421014492753,0.004593886038266489,0.08893753144409933,0.049510030020703866,-0.00026463625776398936,anschlussfaehige_oberflaeche
XRP,dio_00ly,277,3,field_stabil,80,0.01412180052956752,0.7581786,0.1558634875,0.7742990625,0.8955264625,106,0.018711385701676964,0.7628110471698114,0.15856793396226415,0.883234320754717,0.9550678301886792,91,0.01606638418079096,0.7627762197802198,0.1598690989010989,0.8959257362637362,0.9607099780219781,0.0019445836512234412,0.12162667376373615,0.0651835155219781,0.004005611401098896,anschlussfaehige_oberflaeche
XRP,dio_1q85,273,3,field_stabil,93,0.01641659311562224,0.7394610430107527,0.18145417204301076,0.7811548494623656,0.9007106989247311,97,0.01712268314210062,0.7464429175257732,0.18145423711340208,0.8816151546391753,0.9542481855670103,83,0.014653954802259887,0.7455033253012048,0.1830321686746988,0.8965183253012049,0.960444530120482,-0.0017626383133623538,0.11536347583883932,0.05973383119575093,0.0015779966316880334,anschlussfaehige_oberflaeche
XRP,dio_1lsu,253,3,field_stabil,67,0.011827007943512798,0.7423764328358209,0.17354174626865673,0.745685656716418,0.8817032835820896,89,0.015710503089143867,0.7504353033707865,0.17543460674157305,0.882138584269663,0.9514253707865168,97,0.017125706214689264,0.7506565670103093,0.17576688659793815,0.8929718762886598,0.9574285051546392,0.005298698271176466,0.14728621957224186,0.07572522157254957,0.002225140329281422,anschlussfaehige_oberflaeche
XRP,dio_00ja,240,3,field_stabil,97,0.01712268314210062,0.7337147731958763,0.18036450515463917,0.7741391443298969,0.8999695463917525,72,0.012709620476610768,0.7361366944444445,0.18544519444444446,0.8868830972222222,0.9546095555555555,71,0.012535310734463278,0.7354301971830987,0.1868907746478873,0.9033829718309859,0.9615084084507043,-0.004587372407637342,0.12924382750108898,0.06153886205895176,0.006526269493248138,anschlussfaehige_oberflaeche
XRP,dio_17ct,240,3,field_stabil,77,0.013592233009708738,0.7520890259740259,0.1668320779220779,0.7676485194805195,0.8915533766233765,85,0.01500441306266549,0.7562429176470589,0.17146981176470588,0.8896401764705882,0.9546223882352942,78,0.013771186440677966,0.7577528974358975,0.17014171794871794,0.8920528974358976,0.957455141025641,0.0001789534309692281,0.12440437795537806,0.06590176440226447,0.003309640026640026,anschlussfaehige_oberflaeche
XRP,dio_0pz6,237,3,field_stabil,70,0.01235657546337158,0.7637799142857142,0.15245324285714287,0.7593678857142857,0.8892445285714287,76,0.013415710503089144,0.7687888552631579,0.15390459210526317,0.8938882894736842,0.956105197368421,91,0.01606638418079096,0.7695025164835164,0.15417724175824177,0.9013954065934067,0.9614538571428571,0.003709808717419381,0.14202752087912096,0.07220932857142848,0.0017239989010988943,anschlussfaehige_oberflaeche
XRP,dio_0oc3,233,3,field_stabil,74,0.013062665489849955,0.7322965,0.18914247297297299,0.7591244189189189,0.890966337837838,84,0.014827890556045897,0.7367370714285715,0.1941859523809524,0.8888493095238095,0.9566453571428571,75,0.013241525423728813,0.7368821600000001,0.19441938666666667,0.8975407733333333,0.9612051333333334,0.0001788599338788579,0.13841635441441436,0.07023879549549539,0.00527691369369368,anschlussfaehige_oberflaeche
XRP,dio_1ewh,209,3,field_stabil,61,0.010767872903795234,0.7456084426229508,0.16849667213114755,0.7426941803278688,0.8807738032786885,79,0.013945278022947925,0.7490340253164557,0.17312881012658227,0.8893767088607596,0.9549208101265823,69,0.012182203389830509,0.7516568115942028,0.17022727536231885,0.8995297971014492,0.9613531449275362,0.0014143304860352746,0.15683561677358038,0.08057934164884772,0.0017306032311713015,anschlussfaehige_oberflaeche
XRP,dio_06s7,203,3,field_stabil,73,0.012886142983230361,0.7664505753424657,0.1447572602739726,0.7621969315068493,0.8904612328767123,68,0.012003530450132392,0.7705466029411765,0.1490714411764706,0.9037289558823529,0.9597928529411764,62,0.010946327683615819,0.7696678064516128,0.1491973064516129,0.9131275483870968,0.9648348387096775,-0.0019398152996145425,0.15093061688024745,0.07437360583296515,0.004440046177640294,anschlussfaehige_oberflaeche
XRP,dio_1kpz,198,3,field_stabil,62,0.010944395410414828,0.7657754516129032,0.14363301612903226,0.7521848548387097,0.8839890322580645,70,0.01235657546337158,0.7710462285714286,0.14804704285714287,0.9025518428571428,0.958237257142857,66,0.011652542372881356,0.7714686969696969,0.14786665151515152,0.8984442575757575,0.9612926666666667,0.0007081469624665281,0.14625940273704785,0.07730363440860222,0.004233635386119261,anschlussfaehige_oberflaeche
XRP,dio_06er,185,3,field_stabil,52,0.009179170344218888,0.7679284423076923,0.13895701923076922,0.7088897307692308,0.8656439615384616,72,0.012709620476610768,0.7752019166666666,0.14521395833333334,0.8856445555555555,0.9532848888888888,61,0.010769774011299435,0.7739737540983607,0.14790347540983606,0.9028369016393443,0.962576,0.0015906036670805465,0.19394717087011348,0.09693203846153842,0.008946456179066836,anschlussfaehige_oberflaeche
XRP,dio_09bn,181,3,field_stabil,54,0.009532215357458075,0.7612409814814816,0.1515708888888889,0.7346761666666667,0.872472425925926,58,0.010238305383936452,0.7673538793103449,0.15603322413793103,0.9001813103448275,0.9567928275862069,69,0.012182203389830509,0.7694160144927537,0.1553183043478261,0.9073908985507246,0.9614246231884059,0.0026499880323724335,0.17271473188405795,0.08895219726247994,0.0037474154589371977,anschlussfaehige_oberflaeche
XRP,dio_0tay,180,3,field_stabil,56,0.009885260370697264,0.7498239642857143,0.160524125,0.7229032321428572,0.8720559285714286,56,0.009885260370697264,0.756726625,0.16775598214285714,0.9018246964285714,0.9576264999999999,68,0.012005649717514125,0.7589621764705883,0.16577554411764706,0.8999911323529411,0.9611274411764706,0.0021203893468168603,0.17708790021008392,0.08907151260504209,0.005251419117647066,anschlussfaehige_oberflaeche
