after_class_top;after_top;avg_afterimage;avg_carry;avg_field_intake;avg_hearing_gap;avg_hearing_stimulation;avg_rekopplung;avg_strain;avg_temporal_caution;avg_trust;avg_visual_gap;before_class_top;before_top;class_mix;dominant_class;dominant_episode;dominant_inner_state;family_share;family_ticks;fieldtime_embedding;group;segment;target_family;type;unique_episodes;world;world_ticks
;;0.03341622222222222;0.48710755555555557;0.2199377777777778;0.2650966666666667;0.4850346666666667;0.6547527777777779;0.22169844444444445;0.18849700000000003;0.710513111111111;0.34300444444444445;;;tragend_unruhig:9;tragend_unruhig;-;inner_effect_carried_unrest;0.003602161296778067;9;0.6525587222222222;lang_10k;q3;dio_1un4;segment;1;kontrolliert_2023_negative_stress_10k_5m_solusdt;9994
;;0.039899;0.491606;0.237055;0.27974;0.516795;0.653751;0.221397;0.186478;0.724629;0.294745;;;tragend_unruhig:1;tragend_unruhig;-;inner_effect_carried_unrest;0.00040024014408645187;1;0.43468275;lang_10k;q4;dio_1un4;segment;1;kontrolliert_2023_negative_stress_10k_5m_solusdt;9994
;;0.069964375;0.4666874375;0.2216253125;0.2651565;0.48678175;0.64346425;0.22554749999999998;0.211262;0.6439036875;0.344926125;;;tragend_unruhig:16;tragend_unruhig;-;inner_effect_carried_unrest;0.0016009605763458075;16;0.650706303125;lang_10k;all;dio_1un4;world;1;kontrolliert_2023_positive_expansion_10k_5m_solusdt;9994
;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;-;-;-;-;0.0;0;0.4;lang_10k;q1;dio_1un4;segment;0;kontrolliert_2023_positive_expansion_10k_5m_solusdt;9994
;;0.01390025;0.42982975;0.21555175;0.256512;0.47206400000000004;0.629187;0.228736;0.31965125;0.4691455;0.35663025;;;tragend_unruhig:4;tragend_unruhig;-;inner_effect_carried_unrest;0.0016009605763458075;4;0.5483984125;lang_10k;q2;dio_1un4;segment;1;kontrolliert_2023_positive_expansion_10k_5m_solusdt;9994
;;0.1058785;0.4686396666666666;0.23366333333333333;0.27938383333333333;0.5130471666666666;0.6432903333333334;0.22925216666666667;0.15982566666666667;0.6935125000000001;0.34167583333333335;;;tragend_unruhig:6;tragend_unruhig;-;inner_effect_carried_unrest;0.0024014408645187113;6;0.641863475;lang_10k;q3;dio_1un4;segment;1;kontrolliert_2023_positive_expansion_10k_5m_solusdt;9994
;;0.07142633333333333;0.489307;0.21363633333333332;0.25669216666666667;0.4703281666666667;0.6531563333333333;0.21971716666666666;0.19043883333333333;0.7108003333333333;0.34037366666666663;;;tragend_unruhig:6;tragend_unruhig;-;inner_effect_carried_unrest;0.0024014408645187113;6;0.6444210583333334;lang_10k;q4;dio_1un4;segment;1;kontrolliert_2023_positive_expansion_10k_5m_solusdt;9994
;;0.042439642857142856;0.47823825;0.22403228571428574;0.2667440714285714;0.4907762857142857;0.6491531785714286;0.22226807142857144;0.20787028571428573;0.6741290714285714;0.3261933928571428;;;tragend_unruhig:28;tragend_unruhig;-;inner_effect_carried_unrest;0.002801681008605163;28;0.6624600678571428;lang_10k;all;dio_1un4;world;1;kontrolliert_2026_sideways_10k_5m_solusdt;9994
;;0.017489571428571427;0.443521;0.22890957142857143;0.2734357142857143;0.5023451428571428;0.6356511428571429;0.22702842857142858;0.26425657142857145;0.5511038571428571;0.3231368571428571;;;tragend_unruhig:7;tragend_unruhig;-;inner_effect_carried_unrest;0.002801681008605163;7;0.5977610785714286;lang_10k;q1;dio_1un4;segment;1;kontrolliert_2026_sideways_10k_5m_solusdt;9994
;;0.048946250000000004;0.48166225;0.219192;0.261777125;0.480969;0.6504515;0.22180687500000001;0.18933862499999998;0.699466375;0.34189162500000003;;;tragend_unruhig:8;tragend_unruhig;-;inner_effect_carried_unrest;0.003201921152691615;8;0.6477778000000001;lang_10k;q2;dio_1un4;segment;1;kontrolliert_2026_sideways_10k_5m_solusdt;9994
;;0.052175;0.49349133333333334;0.21809066666666665;0.2577821666666667;0.4758725;0.655398;0.21891233333333335;0.18835966666666668;0.7207448333333333;0.3304971666666667;;;tragend_unruhig:6;tragend_unruhig;-;inner_effect_carried_unrest;0.0024014408645187113;6;0.6445885416666667;lang_10k;q3;dio_1un4;segment;1;kontrolliert_2026_sideways_10k_5m_solusdt;9994
;;0.051609;0.4959682857142857;0.22977957142857144;0.27341057142857145;0.5031904285714286;0.6558187142857143;0.22091114285714286;0.18938642857142857;0.7282409999999999;0.3076201428571429;;;tragend_unruhig:7;tragend_unruhig;-;inner_effect_carried_unrest;0.002801681008605163;7;0.6521143857142857;lang_10k;q4;dio_1un4;segment;1;kontrolliert_2026_sideways_10k_5m_solusdt;9994
;;0.05228529411764706;0.4683793529411765;0.2203751176470588;0.26451223529411766;0.4848874117647059;0.6455527058823529;0.22270082352941176;0.21659011764705882;0.6429791764705882;0.3306969411764706;;;tragend_unruhig:17;tragend_unruhig;-;inner_effect_carried_unrest;0.0017010206123674204;17;0.6495871235294117;lang_10k;all;dio_1un4;world;1;kontrolliert_btc_2025_5m_10k_btcusdt;9994
;;0.041374714285714285;0.44769257142857144;0.21670342857142857;0.2595447142857143;0.4762481428571429;0.6386102857142858;0.22267771428571428;0.2581328571428571;0.5549354285714286;0.3255695714285714;;;tragend_unruhig:7;tragend_unruhig;-;inner_effect_carried_unrest;0.002801681008605163;7;0.6035461785714286;lang_10k;q1;dio_1un4;segment;1;kontrolliert_btc_2025_5m_10k_btcusdt;9994
;;0.060191;0.470887;0.235089;0.277437;0.512526;0.646034;0.226232;0.189485;0.686347;0.320461;;;tragend_unruhig:1;tragend_unruhig;-;inner_effect_carried_unrest;0.00040024014408645187;1;0.4258874;lang_10k;q2;dio_1un4;segment;1;kontrolliert_btc_2025_5m_10k_btcusdt;9994
;;0.07010475;0.48413725;0.21140075;0.254492;0.46589274999999997;0.654086;0.21674100000000002;0.18458375;0.700286;0.32370525;;;tragend_unruhig:4;tragend_unruhig;-;inner_effect_carried_unrest;0.0016009605763458075;4;0.6213932624999999;lang_10k;q3;dio_1un4;segment;1;kontrolliert_btc_2025_5m_10k_btcusdt;9994
;;0.051723399999999996;0.484233;0.2297522;0.276898;0.5066504000000001;0.6483492;0.22679480000000002;0.1894564;0.7117214000000001;0.3455158;;;tragend_unruhig:5;tragend_unruhig;-;inner_effect_carried_unrest;0.0020012007204322593;5;0.6313394800000001;lang_10k;q4;dio_1un4;segment;1;kontrolliert_btc_2025_5m_10k_btcusdt;9994
stabil:2, tragend_unruhig:2;dio_0u2x:1, dio_1oc2:1, dio_0jho:1;;;;;;;;;;;stabil:4;dio_1oye:1, dio_1ewh:1, dio_14wj:1;;;;;;4;;asset_mixed_2k;neighbors;dio_1un4;neighbor;;kontrolliert_btc_2024_5m_test1_2000_btcusdt;
tragend_unruhig:3, stabil:1;dio_05yg:1, dio_0m9z:1, dio_0byp:1;;;;;;;;;;;stabil:4;dio_09bn:1, dio_06jk:1, dio_0l7p:1;;;;;;4;;asset_mixed_2k;neighbors;dio_1un4;neighbor;;kontrolliert_kas_2024_5m_test1_2000_kasusdt;
tragend_unruhig:2;dio_0cky:1, dio_0ahb:1;;;;;;;;;;;stabil:2;dio_15rn:1, dio_0h9h:1;;;;;;2;;asset_mixed_2k;neighbors;dio_1un4;neighbor;;kontrolliert_paxg_2024_5m_test1_2000_paxgusdt;
stabil:7, tragend_unruhig:3;dio_04uf:3, dio_09hj:1, dio_1q85:1;;;;;;;;;;;stabil:9, tragend_unruhig:1;dio_0l7p:2, dio_1ap6:1, dio_0h9h:1;;;;;;10;;asset_mixed_2k;neighbors;dio_1un4;neighbor;;kontrolliert_sol_2024_5m_test1_2000_solusdt;
stabil:2, tragend_unruhig:1;dio_00ja:1, dio_18kx:1, dio_0pxr:1;;;;;;;;;;;stabil:3;dio_1gp2:1, dio_0l7p:1, dio_0m9z:1;;;;;;3;;kurz_2k;neighbors;dio_1un4;neighbor;;kontrolliert_2026_sideways_test1_2000_5m_solusdt;
stabil:3, tragend_unruhig:2;dio_04uf:1, dio_0i80:1, dio_11it:1;;;;;;;;;;;stabil:4, kippend:1;dio_14wj:2, dio_1d3j:1, dio_1tyd:1;;;;;;5;;kurz_2k;neighbors;dio_1un4;neighbor;;kontrolliert_btc_2025_1h_test1_2000_btcusdt;
tragend_unruhig:3, stabil:1;dio_05yg:1, dio_0m9z:1, dio_0byp:1;;;;;;;;;;;stabil:4;dio_09bn:1, dio_06jk:1, dio_0l7p:1;;;;;;4;;kurz_2k;neighbors;dio_1un4;neighbor;;kontrolliert_kas_2024_5m_test1_2000_kasusdt;
stabil:3, tragend_unruhig:2;dio_0klp:2, dio_18po:1, dio_0h9h:1;;;;;;;;;;;stabil:4, tragend_unruhig:1;dio_0m9z:1, dio_14wj:1, dio_0n0i:1;;;;;;5;;kurz_2k;neighbors;dio_1un4;neighbor;;kontrolliert_sol_2025_5m_test1_2000_solusdt;
stabil:18, tragend_unruhig:3;dio_17ct:3, dio_1mwv:2, dio_0u2x:2;;;;;;;;;;;stabil:18, tragend_unruhig:3;dio_0l7p:4, dio_104t:3, dio_0m9z:3;;;;;;21;;lang_10k;neighbors;dio_1un4;neighbor;;kontrolliert_2023_negative_stress_10k_5m_solusdt;
stabil:11, tragend_unruhig:5;dio_05mh:3, dio_155c:2, dio_04uf:2;;;;;;;;;;;stabil:13, tragend_unruhig:3;dio_14wj:2, dio_0m9z:2, dio_0obq:2;;;;;;16;;lang_10k;neighbors;dio_1un4;neighbor;;kontrolliert_2023_positive_expansion_10k_5m_solusdt;
stabil:19, tragend_unruhig:8, kippend:1;dio_17ct:3, dio_1o4z:2, dio_05yg:2;;;;;;;;;;;stabil:27, tragend_unruhig:1;dio_104t:7, dio_0dd2:3, dio_155c:2;;;;;;28;;lang_10k;neighbors;dio_1un4;neighbor;;kontrolliert_2026_sideways_10k_5m_solusdt;
stabil:12, tragend_unruhig:5;dio_0pz6:2, dio_04uf:2, dio_0obq:2;;;;;;;;;;;stabil:15, tragend_unruhig:2;dio_14wj:2, dio_0l7p:2, dio_1oye:1;;;;;;17;;lang_10k;neighbors;dio_1un4;neighbor;;kontrolliert_btc_2025_5m_10k_btcusdt;
