passive_only,read_by_mini_dio,influences_action,is_gate,is_motoric,is_entry_signal,is_direction_signal,axis,axis_a,axis_b,source,world,tick,end_tick,duration,match_kind,effect,before_class,switch_class,after_class,dominant_family,mcm_preview,avg_pressure,avg_alignment,avg_coherence,avg_strain,avg_rekopplung,pressure_delta,rekopplung_delta,pre8_rekopplung,post8_rekopplung,pre8_strain,post8_strain,segment_reading
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,POS_EXPANSION_2023,332,332,1,nur_b,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,-0.079239,0.023412,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,POS_EXPANSION_2023,339,339,1,nur_b,offene_lage,offene_lage,offene_lage,offene_lage,-,dio_mcm_episode_1t5bcxp->dio_mcm_episode_02xikfk,0.0,0.0,0.0,0.0,0.0,0.066026,0.00795,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,POS_EXPANSION_2023,341,341,1,nur_b,bewegungsbruch,offene_lage,bewegungsbruch,bewegungsbruch,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,-0.019683,0.009171,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,POS_EXPANSION_2023,355,355,1,nur_b,bewegungsbruch,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-,dio_mcm_episode_1t5bcxp->dio_mcm_episode_02xikfk,0.0,0.0,0.0,0.0,0.0,-0.032777,0.011184,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,POS_EXPANSION_2023,356,356,1,nur_b,rekoppelnde_lage,gehaltene_form,rekoppelnde_lage,rekoppelnde_lage,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,-0.060549,0.015645,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,SIDEWAYS_2024,608,608,1,nur_b,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,0.005757,-0.001646,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,SIDEWAYS_2024,636,636,1,nur_b,offene_lage,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,-0.002962,-0.003834,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,SIDEWAYS_2024,661,661,1,nur_b,druck_lage,bewegungsbruch,druck_lage,rekoppelnde_lage,-,dio_mcm_episode_1t5bcxp->dio_mcm_episode_02xikfk,0.0,0.0,0.0,0.0,0.0,-0.045793,0.023393,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,SIDEWAYS_2024,665,665,1,nur_b,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,-0.048063,0.018383,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,337_BEWEGUNGSARTEN_ROHWELT_SEGMENTE_events.csv,SIDEWAYS_2026,434,434,1,nur_b,bewegungsbruch,offene_lage,bewegungsbruch,bewegungsbruch,-,dio_mcm_episode_02xikfk->dio_mcm_episode_1t5bcxp,0.0,0.0,0.0,0.0,0.0,0.006712,0.001529,0.0,0.0,0.0,0.0,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,116,116,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1wo3,dio_mcm_episode_1t5bcxp,0.317346,0.707916,0.52001,0.276381,0.59859,0.0,0.0,0.633142,0.643556,0.199833,0.189022,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,116,116,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_1wo3,dio_mcm_episode_1t5bcxp,0.317346,0.707916,0.52001,0.276381,0.59859,0.0,0.0,0.633142,0.643556,0.199833,0.189022,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,158,158,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_09us,dio_mcm_episode_1t5bcxp,0.426341,0.73539,0.322597,0.288684,0.591703,0.0,0.0,0.657306,0.653635,0.166868,0.1832,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,158,158,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_09us,dio_mcm_episode_1t5bcxp,0.426341,0.73539,0.322597,0.288684,0.591703,0.0,0.0,0.657306,0.653635,0.166868,0.1832,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,282,282,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1u96,dio_mcm_episode_1t5bcxp,0.443311,0.574681,0.320041,0.334262,0.566262,0.0,0.0,0.64576,0.631043,0.193023,0.217406,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,282,282,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1u96,dio_mcm_episode_1t5bcxp,0.443311,0.574681,0.320041,0.334262,0.566262,0.0,0.0,0.64576,0.631043,0.193023,0.217406,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,313,313,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_12ra,dio_mcm_episode_1t5bcxp,0.369248,0.679056,0.260975,0.284205,0.581948,0.0,0.0,0.642432,0.648399,0.191635,0.18108,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,313,313,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_12ra,dio_mcm_episode_1t5bcxp,0.369248,0.679056,0.260975,0.284205,0.581948,0.0,0.0,0.642432,0.648399,0.191635,0.18108,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,332,332,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_01r9,dio_mcm_episode_1t5bcxp,0.43919,0.535081,0.294635,0.330991,0.570207,0.0,0.0,0.645872,0.647847,0.188084,0.19393,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,332,332,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_01r9,dio_mcm_episode_1t5bcxp,0.43919,0.535081,0.294635,0.330991,0.570207,0.0,0.0,0.645872,0.647847,0.188084,0.19393,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,361,361,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1h31,dio_mcm_episode_1t5bcxp,0.415708,0.607485,0.281984,0.317444,0.570327,0.0,0.0,0.656858,0.648703,0.167531,0.185848,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,361,361,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_1h31,dio_mcm_episode_1t5bcxp,0.415708,0.607485,0.281984,0.317444,0.570327,0.0,0.0,0.656858,0.648703,0.167531,0.185848,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,393,393,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0ta9,dio_mcm_episode_1t5bcxp,0.314623,0.748948,0.353589,0.253294,0.601428,0.0,0.0,0.644879,0.654996,0.18033,0.178993,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,393,393,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0ta9,dio_mcm_episode_1t5bcxp,0.314623,0.748948,0.353589,0.253294,0.601428,0.0,0.0,0.644879,0.654996,0.18033,0.178993,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,397,397,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_06o4,dio_mcm_episode_1t5bcxp,0.314239,0.616068,0.382995,0.254844,0.614601,0.0,0.0,0.645363,0.639973,0.18795,0.200131,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,397,397,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_06o4,dio_mcm_episode_1t5bcxp,0.314239,0.616068,0.382995,0.254844,0.614601,0.0,0.0,0.645363,0.639973,0.18795,0.200131,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,402,402,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0bsx,dio_mcm_episode_1t5bcxp,0.348138,0.736115,0.421532,0.276963,0.594368,0.0,0.0,0.654996,0.654903,0.178993,0.184325,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,402,402,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0bsx,dio_mcm_episode_1t5bcxp,0.348138,0.736115,0.421532,0.276963,0.594368,0.0,0.0,0.654996,0.654903,0.178993,0.184325,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,428,429,2,nur_b,tragend_unruhig,-,-,kippnah_nach_kontaktinsel,dio_041p,dio_mcm_episode_1t5bcxp,0.330375,0.741406,0.458017,0.261033,0.607889,0.0,0.0,0.651543,0.639159,0.175928,0.210027,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,428,429,2,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_041p,dio_mcm_episode_1t5bcxp,0.330375,0.741406,0.458017,0.261033,0.607889,0.0,0.0,0.651543,0.639159,0.175928,0.210027,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,552,552,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1scn,dio_mcm_episode_1t5bcxp,0.369067,0.711319,0.486005,0.300563,0.583262,0.0,0.0,0.632643,0.643097,0.201216,0.215077,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,552,552,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1scn,dio_mcm_episode_1t5bcxp,0.369067,0.711319,0.486005,0.300563,0.583262,0.0,0.0,0.632643,0.643097,0.201216,0.215077,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,560,562,3,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0va1,dio_mcm_episode_1t5bcxp,0.331464,0.62123,0.427028,0.243931,0.625189,0.0,0.0,0.637608,0.645076,0.220786,0.187432,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,560,562,3,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0va1,dio_mcm_episode_1t5bcxp,0.331464,0.62123,0.427028,0.243931,0.625189,0.0,0.0,0.637608,0.645076,0.220786,0.187432,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,629,629,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1of5,dio_mcm_episode_1t5bcxp,0.350373,0.62939,0.398563,0.290193,0.620532,0.0,0.0,0.652259,0.659293,0.181823,0.165562,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,629,629,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_1of5,dio_mcm_episode_1t5bcxp,0.350373,0.62939,0.398563,0.290193,0.620532,0.0,0.0,0.652259,0.659293,0.181823,0.165562,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,645,645,1,nur_b,kippend,-,-,kippnah_nach_kontaktinsel,dio_0a1n,dio_mcm_episode_1t5bcxp,0.455689,0.583451,0.396582,0.348315,0.56078,0.0,0.0,0.651617,0.635382,0.18608,0.212085,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,645,645,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0a1n,dio_mcm_episode_1t5bcxp,0.455689,0.583451,0.396582,0.348315,0.56078,0.0,0.0,0.651617,0.635382,0.18608,0.212085,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,648,648,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0jza,dio_mcm_episode_1t5bcxp,0.36832,0.589973,0.227777,0.24832,0.612686,0.0,0.0,0.628279,0.642479,0.233884,0.189976,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,648,648,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0jza,dio_mcm_episode_1t5bcxp,0.36832,0.589973,0.227777,0.24832,0.612686,0.0,0.0,0.628279,0.642479,0.233884,0.189976,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,872,873,2,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1gfl,dio_mcm_episode_1t5bcxp,0.375371,0.578352,0.288872,0.272318,0.599261,0.0,0.0,0.634564,0.613106,0.226617,0.245134,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,872,873,2,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1gfl,dio_mcm_episode_1t5bcxp,0.375371,0.578352,0.288872,0.272318,0.599261,0.0,0.0,0.634564,0.613106,0.226617,0.245134,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,877,879,3,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_0jkv,dio_mcm_episode_1t5bcxp,0.391738,0.572001,0.332697,0.281556,0.597961,0.0,0.0,0.614786,0.638357,0.25087,0.206411,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,877,879,3,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0jkv,dio_mcm_episode_1t5bcxp,0.391738,0.572001,0.332697,0.281556,0.597961,0.0,0.0,0.614786,0.638357,0.25087,0.206411,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,954,954,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1h5k,dio_mcm_episode_1t5bcxp,0.30921,0.721716,0.343259,0.224579,0.623382,0.0,0.0,0.648003,0.636639,0.185413,0.203151,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,954,954,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_1h5k,dio_mcm_episode_1t5bcxp,0.30921,0.721716,0.343259,0.224579,0.623382,0.0,0.0,0.648003,0.636639,0.185413,0.203151,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1009,1009,1,nur_b,kippend,-,-,kippnah_nach_kontaktinsel,dio_0f1b,dio_mcm_episode_1t5bcxp,0.483485,0.510469,0.214485,0.336555,0.572054,0.0,0.0,0.661128,0.635097,0.158811,0.20283,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1009,1009,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_0f1b,dio_mcm_episode_1t5bcxp,0.483485,0.510469,0.214485,0.336555,0.572054,0.0,0.0,0.661128,0.635097,0.158811,0.20283,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1017,1017,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_1pj6,dio_mcm_episode_1t5bcxp,0.362516,0.708917,0.388632,0.283213,0.591071,0.0,0.0,0.632719,0.647594,0.209498,0.177892,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1017,1017,1,nur_b,kippend,-,-,rekoppelt_nach_kontaktinsel,dio_1pj6,dio_mcm_episode_1t5bcxp,0.362516,0.708917,0.388632,0.283213,0.591071,0.0,0.0,0.632719,0.647594,0.209498,0.177892,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1060,1060,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_119q,dio_mcm_episode_1t5bcxp,0.30858,0.685995,0.43216,0.25528,0.610753,0.0,0.0,0.657005,0.651963,0.171304,0.17379,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1060,1060,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_119q,dio_mcm_episode_1t5bcxp,0.30858,0.685995,0.43216,0.25528,0.610753,0.0,0.0,0.657005,0.651963,0.171304,0.17379,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1097,1097,1,nur_b,kippend,-,-,kippnah_nach_kontaktinsel,dio_18en,dio_mcm_episode_1t5bcxp,0.470985,0.56705,0.263065,0.322404,0.578841,0.0,0.0,0.662563,0.62741,0.159455,0.210363,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1097,1097,1,nur_b,kippend,-,-,offen_getragen_nach_kontaktinsel,dio_18en,dio_mcm_episode_1t5bcxp,0.470985,0.56705,0.263065,0.322404,0.578841,0.0,0.0,0.662563,0.62741,0.159455,0.210363,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1101,1101,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_0uwn,dio_mcm_episode_1t5bcxp,0.321283,0.625814,0.2439,0.235248,0.614133,0.0,0.0,0.635375,0.641777,0.205305,0.192103,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1101,1101,1,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_0uwn,dio_mcm_episode_1t5bcxp,0.321283,0.625814,0.2439,0.235248,0.614133,0.0,0.0,0.635375,0.641777,0.205305,0.192103,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1121,1121,1,nur_b,tragend_unruhig,-,-,kippnah_nach_kontaktinsel,dio_14zo,dio_mcm_episode_1t5bcxp,0.333556,0.62773,0.323477,0.264725,0.597734,0.0,0.0,0.638408,0.620421,0.201652,0.22698,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,312_REZEPTOR_KONTAKTINSELN_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1121,1121,1,nur_b,tragend_unruhig,-,-,offen_getragen_nach_kontaktinsel,dio_14zo,dio_mcm_episode_1t5bcxp,0.333556,0.62773,0.323477,0.264725,0.597734,0.0,0.0,0.638408,0.620421,0.201652,0.22698,b_knoten_kontakt
1,0,0,0,0,0,0,183drjy<->1t5bcxp,183drjy,1t5bcxp,317_REZEPTOR_EPISODENFAMILIEN_REPRO_EVENTS.csv,SOL_2023_NEG_STRESS_10K_RECEPTOR,1126,1127,2,nur_b,tragend_unruhig,-,-,rekoppelt_nach_kontaktinsel,dio_13tn,dio_mcm_episode_1t5bcxp,0.362625,0.710071,0.365702,0.266176,0.599615,0.0,0.0,0.617381,0.644969,0.230821,0.188854,b_knoten_kontakt
