token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_0n5sqpn,1,1,DOGE_2024_5M,offene_variante,dio_04uf,-0.0,2,1,1,dio_mcm_episode_0mvjoir,dio_mcm_episode_0lne9ax,0.698632,0.547684,0.16794,0.806274,0.110568,0.596176,0.1295,0.110568,0.218239,0.455197,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0oc1i7g,1,1,SOL_2024_5M,zentrum_stabil,dio_1lsu,-0.0,2,1,1,dio_mcm_episode_1id139z,dio_mcm_episode_0ihg1mv,0.701752,0.531032,0.150534,0.837208,0.105032,0.637031,0.120177,0.105032,0.214957,0.341677,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0q7j4gf,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_1grk,-0.0,2,1,1,dio_mcm_episode_0qhiq5e,dio_mcm_episode_0ldenly,0.641801,0.41797,0.207306,0.826842,0.193497,0.726393,0.223166,0.193497,0.397875,0.2228,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0qygf3a,1,1,PAXG_2024_5M,zentrum_stabil,dio_0l7p,-0.0,2,1,1,dio_mcm_episode_160xe2z,dio_mcm_episode_1chjrvj,0.726729,0.572908,0.13557,0.848918,0.05743,0.58216,0.064766,0.05743,0.086101,0.347192,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0qzi7dq,1,1,SYNTH_BRUCH_RAND,spannungsrand_kippnaehe,dio_1nkp,-0.0,2,1,1,dio_mcm_episode_0qvodoj,dio_mcm_episode_0qhiq5e,0.585823,0.316388,0.319658,0.677556,0.414672,0.235568,0.565809,0.414672,0.97786,0.470113,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0r1re19,1,1,XRP_2024_5M,offene_variante,dio_0li1,-0.0,2,1,1,dio_mcm_episode_0mw7rev,dio_mcm_episode_0mlk2ts,0.623207,0.411515,0.233286,0.784461,0.204806,0.8407,0.248215,0.204806,0.458883,0.403291,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0r9ht2p,1,1,SYNTH_RAND,spannungsrand_kippnaehe,dio_03rd,-0.0,2,1,1,dio_mcm_episode_1v8o9kh,dio_mcm_episode_0igfdmt,0.57522,0.302381,0.333564,0.652971,0.434724,0.133761,0.576011,0.434724,0.97153,0.288311,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0rbnu89,1,1,XRP_2024_5M,offene_variante,dio_06l6,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_1mesbjy,0.613987,0.40899,0.238285,0.750944,0.190293,0.686423,0.240619,0.190293,0.40753,0.599176,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0rg8u7m,1,1,XRP_2024_5M,spannungsrand_kippnaehe,dio_1j7p,-0.0,2,1,1,dio_mcm_episode_0mm85pw,dio_mcm_episode_1w84tpt,0.571189,0.373296,0.291013,0.635258,0.217757,0.476315,0.289605,0.217757,0.486529,0.833307,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0rsf867,1,1,XRP_2024_5M,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_1chjrvj,dio_mcm_episode_1bnkysm,0.713914,0.567357,0.162227,0.832908,0.111529,0.609527,0.128936,0.111529,0.23795,0.328001,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0rt4pw4,1,1,SYNTH_RAND,zentrum_stabil,dio_16yy,-0.0,2,1,1,dio_mcm_episode_0igfdmt,dio_mcm_episode_14pl76i,0.657273,0.425563,0.186396,0.863422,0.182179,0.686286,0.207897,0.182179,0.35768,0.200509,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0sv0ru8,1,1,DOGE_2024_5M,zentrum_stabil,dio_0oc3,-0.0,2,1,1,dio_mcm_episode_0lne9ax,dio_mcm_episode_0jbl5pq,0.688504,0.503638,0.164493,0.834157,0.179407,0.486138,0.212552,0.179407,0.35074,0.364733,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0sxikqi,1,1,SYNTH_BRUCH_RAND,spannungsrand_kippnaehe,dio_0kcg,-0.0,2,1,1,dio_mcm_episode_1v8o9kh,dio_mcm_episode_0igfdmt,0.580041,0.308807,0.326979,0.661987,0.414171,0.187104,0.545632,0.414171,0.923626,0.304306,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_0tosxof,1,1,SYNTH_RAND,zentrum_stabil,dio_0pxr,-0.0,2,1,1,dio_mcm_episode_1q3us3f,dio_mcm_episode_0tph7s0,0.701871,0.520639,0.14555,0.880595,0.143695,0.826453,0.165487,0.143695,0.303922,0.252035,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0tph7s0,1,1,SYNTH_RAND,zentrum_stabil,dio_0f4r,-0.0,2,1,1,dio_mcm_episode_0tosxof,dio_mcm_episode_05lquqm,0.70869,0.536513,0.147909,0.878289,0.138494,0.823885,0.158979,0.138494,0.292732,0.253958,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0tzgtgz,1,1,PAXG_2024_5M,zentrum_stabil,dio_1u4x,-0.0,2,1,1,dio_mcm_episode_1xx3u1e,dio_mcm_episode_13exxya,0.717784,0.544965,0.129106,0.887561,0.087878,0.817105,0.100151,0.087878,0.170135,0.259119,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0u4438h,1,1,XRP_2024_5M,offene_variante,dio_1hq9,-0.0,2,1,1,dio_mcm_episode_0s3bynh,dio_mcm_episode_10b8y4e,0.628006,0.41507,0.217951,0.769451,0.139222,0.647744,0.162484,0.139222,0.281554,0.358568,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0ultars,1,1,BTC_2024_5M,zentrum_stabil,dio_1oc2,-0.0,2,1,1,dio_mcm_episode_00yl137,dio_mcm_episode_00dz86x,0.697817,0.518374,0.148885,0.855885,0.134561,0.679401,0.157119,0.134561,0.277244,0.348802,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0uvswgr,1,1,DOGE_2024_5M,zentrum_stabil,dio_1gsb,-0.0,2,1,1,dio_mcm_episode_00olfe8,dio_mcm_episode_00dz86x,0.699369,0.497617,0.125746,0.877141,0.089969,0.6298,0.102932,0.089969,0.175689,0.329737,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0vsnrzm,1,1,DOGE_2024_5M,offene_variante,dio_0jho,-0.0,2,1,1,dio_mcm_episode_16cegp7,dio_mcm_episode_0s3bynh,0.685208,0.531527,0.177712,0.775372,0.106764,0.528892,0.125148,0.106764,0.195222,0.490708,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_13exxya,1,1,PAXG_2024_5M,zentrum_stabil,dio_08l0,-0.0,2,1,1,dio_mcm_episode_0tzgtgz,dio_mcm_episode_0dxi31r,0.708214,0.547356,0.143859,0.823648,0.060174,0.577793,0.068615,0.060174,0.099311,0.404262,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_149ka4k,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_1fll,-0.0,2,1,1,dio_mcm_episode_1dewalh,dio_mcm_episode_090tkc9,0.760808,0.623447,0.117476,0.918534,0.009934,0.771307,0.010799,0.009934,0.00636,0.159866,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_14k61ms,1,1,SYNTH_BRUCH_RAND,offene_variante,dio_0lbk,-0.0,2,1,1,dio_mcm_episode_0wjn8vm,dio_mcm_episode_1dfq6bx,0.687108,0.497993,0.146643,0.808262,0.045448,0.50781,0.052727,0.045448,0.051242,0.513674,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_14kccmq,1,1,PAXG_2024_5M,zentrum_stabil,dio_0ein,-0.0,2,1,1,dio_mcm_episode_0dgle71,dio_mcm_episode_160xe2z,0.711699,0.53826,0.130733,0.846087,0.048645,0.509896,0.05559,0.048645,0.055394,0.428028,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_14pl76i,1,1,SYNTH_RAND,zentrum_stabil,dio_0dd2,-0.0,2,1,1,dio_mcm_episode_0rt4pw4,dio_mcm_episode_0k1pid9,0.677554,0.453873,0.151946,0.89128,0.080345,0.799392,0.089002,0.080345,0.159888,0.176608,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_14zksvh,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_0fl2,-0.0,2,1,1,dio_mcm_episode_195dhqf,dio_mcm_episode_0ji62h6,0.686165,0.457345,0.144019,0.910604,0.078227,0.803345,0.086601,0.078227,0.157096,0.175595,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_15cyz2v,1,1,DOGE_2024_5M,spannungsrand_kippnaehe,dio_0qrn,-0.0,2,1,1,dio_mcm_episode_14coypf,dio_mcm_episode_18pwekw,0.578245,0.32091,0.351839,0.662696,0.417562,0.734714,0.553346,0.417562,0.982186,0.359175,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_15yxfhz,1,1,SOL_2024_5M,offene_variante,dio_05yg,-0.0,2,1,1,dio_mcm_episode_0qhiq5e,dio_mcm_episode_0ldenly,0.680825,0.524542,0.18938,0.782284,0.145082,0.644915,0.170403,0.145082,0.307782,0.416387,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_160xe2z,1,1,PAXG_2024_5M,zentrum_stabil,dio_0h9h,-0.0,2,1,1,dio_mcm_episode_14kccmq,dio_mcm_episode_0qygf3a,0.723241,0.567872,0.13806,0.853629,0.06429,0.57953,0.072555,0.06429,0.110074,0.332351,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_16cegp7,1,1,DOGE_2024_5M,zentrum_stabil,dio_1v3j,-0.0,2,1,1,dio_mcm_episode_16d2qss,dio_mcm_episode_0vsnrzm,0.688705,0.493766,0.154018,0.864918,0.169172,0.735475,0.200202,0.169172,0.367348,0.324894,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_16d2qss,1,1,DOGE_2024_5M,zentrum_stabil,dio_1gp2,-0.0,2,1,1,dio_mcm_episode_00oqshz,dio_mcm_episode_16cegp7,0.70408,0.550016,0.156621,0.811019,0.095215,0.492737,0.111443,0.095215,0.180501,0.445195,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_17eveju,1,1,XRP_2024_5M,zentrum_stabil,dio_104t,-0.0,2,1,1,dio_mcm_episode_0b7nep9,dio_mcm_episode_1ej5zl7,0.723649,0.575037,0.146473,0.844716,0.07927,0.583219,0.090629,0.07927,0.140494,0.351658,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_18pwekw,1,1,DOGE_2024_5M,spannungsrand_kippnaehe,dio_0sno,-0.0,2,1,1,dio_mcm_episode_15cyz2v,dio_mcm_episode_069b5hv,0.539195,0.341067,0.328178,0.549569,0.250002,0.217223,0.336183,0.250002,0.581078,0.847619,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_18zbzh2,1,1,DOGE_2024_5M,offene_variante,dio_1jgd,-0.0,2,1,1,dio_mcm_episode_069b5hv,dio_mcm_episode_18zhckt,0.610609,0.400649,0.229282,0.700097,0.113857,0.262201,0.137603,0.113857,0.186927,0.639231,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_18zhckt,1,1,DOGE_2024_5M,offene_variante,dio_1a09,-0.0,2,1,1,dio_mcm_episode_18zbzh2,dio_mcm_episode_1ig1vs0,0.658067,0.471178,0.187697,0.77109,0.156683,0.525903,0.188253,0.156683,0.324058,0.529341,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_19dxnmz,1,1,SOL_2024_5M,spannungsrand_kippnaehe,dio_1gxb,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0qhiq5e,0.550898,0.328479,0.330178,0.642731,0.416734,0.377821,0.553505,0.416734,0.956055,0.364325,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_19w9kxc,1,1,SOL_2024_5M,spannungsrand_kippnaehe,dio_04c2,-0.0,2,1,1,dio_mcm_episode_1joiyc3,dio_mcm_episode_05ijhg4,0.524486,0.314311,0.354611,0.5554,0.386205,0.20785,0.533641,0.386205,0.95311,0.585337,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1aavr7r,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_1492,-0.0,2,1,1,dio_mcm_episode_1yy9dcm,dio_mcm_episode_1ytjvg8,0.738561,0.589901,0.127663,0.884135,0.058213,0.752966,0.06494,0.058213,0.103033,0.239636,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1dfq6bx,1,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_0v65,-0.0,2,1,1,dio_mcm_episode_14k61ms,dio_mcm_episode_0nj1l40,0.711655,0.542466,0.133955,0.837563,0.044328,0.487076,0.051215,0.044328,0.030944,0.519856,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1f4jh6c,1,1,DOGE_2024_5M,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_0cvptbz,dio_mcm_episode_1qqnvqf,0.718756,0.571005,0.155051,0.847903,0.096277,0.634,0.110236,0.096277,0.191693,0.353711,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1fx4022,1,1,XRP_2024_5M,zentrum_stabil,dio_0pz6,-0.0,2,1,1,dio_mcm_episode_0geqqo3,dio_mcm_episode_1pmt8u2,0.736157,0.582755,0.124824,0.895533,0.075111,0.75228,0.084323,0.075111,0.145604,0.225641,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1iqf51c,1,1,PAXG_2024_5M,zentrum_stabil,dio_0pz6,-0.0,2,1,1,dio_mcm_episode_1j0o788,dio_mcm_episode_1yxioww,0.726543,0.568554,0.133643,0.886969,0.091967,0.811708,0.103931,0.091967,0.18442,0.240645,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1j0eqqb,1,1,XRP_2024_5M,zentrum_stabil,dio_1sa0,-0.0,2,1,1,dio_mcm_episode_0jzhgzp,dio_mcm_episode_09w6mwq,0.712426,0.543193,0.136992,0.869678,0.119796,0.748707,0.135163,0.119796,0.240625,0.202423,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1j0o788,1,1,PAXG_2024_5M,offene_variante,dio_17db,-0.0,2,1,1,dio_mcm_episode_0ybr5e3,dio_mcm_episode_1iqf51c,0.680272,0.514325,0.182809,0.789397,0.156613,0.606873,0.184138,0.156613,0.336946,0.367786,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1mesbjy,1,1,XRP_2024_5M,offene_variante,dio_1lym,-0.0,2,1,1,dio_mcm_episode_0rbnu89,dio_mcm_episode_1mh0yjo,0.627702,0.450799,0.218764,0.668483,0.122151,0.268804,0.150971,0.122151,0.204715,0.769994,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1mh0yjo,1,1,XRP_2024_5M,zentrum_stabil,dio_0u2x,-0.0,2,1,1,dio_mcm_episode_1mesbjy,dio_mcm_episode_0ldht3x,0.688203,0.520041,0.17135,0.819138,0.177149,0.566802,0.211645,0.177149,0.366318,0.457609,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1omwzzf,1,1,BTC_2024_5M,zentrum_stabil,dio_104t,-0.0,2,1,1,dio_mcm_episode_1y2gc2i,dio_mcm_episode_068ops8,0.664877,0.443096,0.164813,0.854772,0.08609,0.67844,0.097302,0.08609,0.176761,0.302749,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1ovglru,1,1,KAS_2024_5M,zentrum_stabil,dio_0dd2,-0.0,2,1,1,dio_mcm_episode_1jc5z5p,dio_mcm_episode_0t1ymth,0.672007,0.449881,0.159348,0.87618,0.08436,0.785081,0.093917,0.08436,0.173393,0.200921,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1ppvnd6,1,1,XRP_2024_5M,zentrum_stabil,dio_1772,-0.0,2,1,1,dio_mcm_episode_00dz86x,dio_mcm_episode_0s3bynh,0.693337,0.51707,0.158533,0.822671,0.11588,0.548759,0.134664,0.11588,0.223827,0.366918,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1u8lvjt,1,1,DOGE_2024_5M,offene_variante,dio_065r,-0.0,2,1,1,dio_mcm_episode_1t4qm9w,dio_mcm_episode_1ig1vs0,0.606879,0.394832,0.248874,0.718678,0.171732,0.601351,0.205594,0.171732,0.36549,0.444326,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1usz7ri,1,1,SOL_2024_5M,zentrum_stabil,dio_03j1,-0.0,2,1,1,dio_mcm_episode_05ijhg4,dio_mcm_episode_1id139z,0.643234,0.425897,0.201383,0.830962,0.190632,0.711604,0.231449,0.190632,0.415143,0.419335,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1ve60mw,1,1,BTC_2024_5M,offene_variante,dio_16r1,-0.0,2,1,1,dio_mcm_episode_05ijhg4,dio_mcm_episode_1t4qm9w,0.610296,0.401984,0.23453,0.718872,0.153941,0.410708,0.190591,0.153941,0.299548,0.660795,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1yxioww,1,1,PAXG_2024_5M,zentrum_stabil,dio_0d46,-0.0,2,1,1,dio_mcm_episode_1iqf51c,dio_mcm_episode_0ag2osp,0.701417,0.525397,0.151936,0.871928,0.160013,0.812382,0.185092,0.160013,0.334169,0.258615,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_06ccuqv,4,2,"DOGE_2024_5M,XRP_2024_5M",zentrum_stabil,dio_1lsu,-0.0,3,2,2,dio_mcm_episode_0u69u6w,dio_mcm_episode_08fjvls,0.669332,0.447825,0.157633,0.86331,0.075289,0.665326,0.08575,0.075289,0.141091,0.318765,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0ej0lhx,4,2,"PAXG_2024_5M,XRP_2024_5M",zentrum_stabil,dio_1hyw,-0.0,3,2,2,dio_mcm_episode_05lquqm,dio_mcm_episode_03zcjn0,0.71886,0.547675,0.133998,0.878029,0.094988,0.696806,0.108682,0.094988,0.193864,0.273898,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1x5cw2v,4,2,"BTC_2024_5M,PAXG_2024_5M",zentrum_stabil,dio_104t,-0.0,3,2,2,dio_mcm_episode_068ops8,dio_mcm_episode_1jx2k4i,0.706713,0.472109,0.146839,0.869194,0.096469,0.619602,0.110553,0.096469,0.176008,0.334898,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1yzsm16,4,3,"DOGE_2024_5M,KAS_2024_5M,XRP_2024_5M",zentrum_stabil,dio_1r55,-0.0,2,0,3,-,dio_mcm_episode_00i7zy5,0.670608,0.444109,0.16007,0.884423,0.12308,0.69905,0.139918,0.12308,0.244644,0.194204,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_08fjvls,3,2,"DOGE_2024_5M,PAXG_2024_5M",zentrum_stabil,dio_1ewh,-0.0,3,3,3,dio_mcm_episode_1aq0g5r,dio_mcm_episode_1do29ul,0.662729,0.439998,0.165376,0.846273,0.086718,0.586395,0.099907,0.086718,0.160696,0.355709,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0t1ymth,3,1,KAS_2024_5M,zentrum_stabil,dio_0l7p,-0.0,2,1,1,dio_mcm_episode_1ovglru,dio_mcm_episode_0db07p4,0.671375,0.447906,0.154485,0.861348,0.060809,0.62853,0.070184,0.060809,0.109842,0.331295,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1pmt8u2,3,2,"DOGE_2024_5M,XRP_2024_5M",zentrum_stabil,dio_0l7p,-0.0,3,2,2,dio_mcm_episode_0b7nep9,dio_mcm_episode_1chjrvj,0.72235,0.564702,0.136335,0.853964,0.052039,0.619065,0.058944,0.052039,0.085761,0.332864,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1pwdejt,3,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_1j37,-0.0,2,1,1,dio_mcm_episode_1rpy7z2,dio_mcm_episode_0ze6erg,0.718021,0.547888,0.130616,0.866015,0.058385,0.670564,0.066715,0.058385,0.094862,0.330624,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_00oqshz,2,2,"DOGE_2024_5M,XRP_2024_5M",offene_variante,dio_19pg,-0.0,3,2,2,dio_mcm_episode_1ig1vs0,dio_mcm_episode_16d2qss,0.679527,0.507643,0.168393,0.775607,0.080039,0.492642,0.093924,0.080039,0.124159,0.544429,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_09w6mwq,2,1,XRP_2024_5M,offene_variante,dio_0ahb,-0.0,3,2,2,dio_mcm_episode_1j0eqqb,dio_mcm_episode_0ag2osp,0.695801,0.537322,0.157343,0.790133,0.060714,0.496579,0.070758,0.060714,0.076667,0.502142,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_0dsrwv5,2,2,"BTC_2024_5M,KAS_2024_5M",zentrum_stabil,dio_1ewh,-0.0,3,2,2,dio_mcm_episode_0393v08,dio_mcm_episode_1al8fjz,0.661303,0.439797,0.166349,0.839271,0.07868,0.574385,0.090583,0.07868,0.142265,0.37449,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0u69u6w,2,2,"DOGE_2024_5M,XRP_2024_5M",zentrum_stabil,dio_0h9h,-0.0,3,2,2,dio_mcm_episode_00i7zy5,dio_mcm_episode_06ccuqv,0.695038,0.483314,0.129575,0.887382,0.0578,0.723454,0.064532,0.0578,0.111991,0.2402,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_109l5cs,2,1,DOGE_2024_5M,zentrum_stabil,dio_00sp,-0.0,2,1,1,dio_mcm_episode_1y26981,dio_mcm_episode_0nuo9k1,0.646289,0.424797,0.187643,0.822883,0.152004,0.522021,0.184603,0.152004,0.31067,0.429235,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1aurt3q,2,1,DOGE_2024_5M,zentrum_stabil,dio_0dd2,-0.0,2,1,1,dio_mcm_episode_0jbl5pq,dio_mcm_episode_0ac3vc1,0.717002,0.550592,0.135939,0.85701,0.059847,0.660434,0.067354,0.059847,0.10165,0.298483,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1id139z,2,1,SOL_2024_5M,offene_variante,dio_0jy4,-0.0,2,1,1,dio_mcm_episode_1usz7ri,dio_mcm_episode_0oc1i7g,0.642044,0.450109,0.208376,0.742678,0.135824,0.438532,0.161955,0.135824,0.266159,0.515966,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_1v9dvrl,2,1,PAXG_2024_5M,zentrum_stabil,dio_18im,-0.0,2,1,1,dio_mcm_episode_03zcjn0,dio_mcm_episode_1n2f96o,0.711914,0.552435,0.15229,0.851206,0.130046,0.626717,0.151198,0.130046,0.265638,0.361174,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1w84tpt,2,2,"DOGE_2024_5M,XRP_2024_5M",offene_variante,dio_0oox,-0.0,3,2,2,dio_mcm_episode_05ijhg4,dio_mcm_episode_1t4qm9w,0.602423,0.394351,0.25076,0.721197,0.21412,0.519699,0.272584,0.21412,0.472029,0.665779,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_0mm85pw,4,3,"BTC_2024_5M,DOGE_2024_5M,XRP_2024_5M",spannungsrand_kippnaehe,dio_04db,-0.0,6,4,4,dio_mcm_episode_1joiyc3,dio_mcm_episode_05ijhg4,0.538427,0.325184,0.339843,0.602393,0.401748,0.295003,0.539138,0.401748,0.958242,0.397639,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_05ijhg4,3,3,"BTC_2024_5M,DOGE_2024_5M,SOL_2024_5M",spannungsrand_kippnaehe,dio_1kun,-0.0,5,3,3,dio_mcm_episode_0mm85pw,dio_mcm_episode_1usz7ri,0.577018,0.376828,0.288188,0.659421,0.230105,0.605705,0.296773,0.230105,0.519877,0.689193,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_102i30n,3,1,KAS_2024_5M,offene_variante,dio_16i6,0.918296,2,1,1,dio_mcm_episode_0dsrwv5,dio_mcm_episode_1jc5z5p,0.623182,0.404849,0.219991,0.759453,0.162929,0.472315,0.200125,0.162929,0.33592,0.486399,0.0,0.0,0.666667,0.333333,randnahe_verdichtung
dio_mcm_episode_0mw7rev,2,2,"DOGE_2024_5M,XRP_2024_5M",spannungsrand_kippnaehe,dio_17qo,-0.0,4,2,2,dio_mcm_episode_0b7nep9,dio_mcm_episode_0mvjoir,0.544212,0.325284,0.335167,0.615625,0.39702,0.305072,0.522778,0.39702,0.913917,0.344334,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_0qvodoj,6308,3,"SYNTH_BRUCH_RAND,SYNTH_HARMONIE,SYNTH_RAND",zentrum_stabil,dio_1fll,0.017774,4,7,5,dio_mcm_episode_12m8htq,dio_mcm_episode_0w96mqy,0.756116,0.61605,0.120541,0.915341,0.021884,0.762334,0.02413,0.021884,0.030514,0.16749,0.998415,0.0,0.001427,0.000159,rekopplungszone
dio_mcm_episode_08lp0ua,3263,2,"SYNTH_BRUCH_RAND,SYNTH_RAND",zentrum_stabil,dio_1fll,0.026127,4,3,3,dio_mcm_episode_1wj5tkj,dio_mcm_episode_0qvodoj,0.749456,0.603441,0.122241,0.908941,0.031707,0.757494,0.035139,0.031707,0.051399,0.182243,0.997548,0.0,0.002145,0.000306,rekopplungszone
dio_mcm_episode_1v8o9kh,3207,3,"SYNTH_BRUCH_RAND,SYNTH_HARMONIE,SYNTH_RAND",zentrum_stabil,dio_1fll,0.004082,4,3,3,dio_mcm_episode_0d9qets,dio_mcm_episode_0w96mqy,0.758692,0.619732,0.119594,0.919032,0.016122,0.7758,0.017612,0.016122,0.020358,0.161879,0.999688,0.0,0.0,0.000312,rekopplungszone
dio_mcm_episode_1engxbn,1774,2,"SYNTH_BRUCH_RAND,SYNTH_RAND",zentrum_stabil,dio_1fll,0.112508,1,4,3,dio_mcm_episode_0wjn8vm,dio_mcm_episode_0wjn8vm,0.750593,0.60425,0.122354,0.91152,0.025026,0.760968,0.027941,0.025026,0.038099,0.180205,0.985908,0.0,0.012965,0.001127,rekopplungszone
dio_mcm_episode_1q3us3f,464,3,"DOGE_2024_5M,SYNTH_RAND,XRP_2024_5M",zentrum_stabil,dio_0pz6,0.256345,6,8,8,dio_mcm_episode_18l3thm,dio_mcm_episode_0e7qvj1,0.724,0.56107,0.13537,0.885309,0.079801,0.713623,0.090543,0.079801,0.151106,0.211304,0.956897,0.0,0.043103,0.0,rekopplungszone
dio_mcm_episode_0d9qets,97,3,"SYNTH_BRUCH_RAND,SYNTH_HARMONIE,SYNTH_RAND",zentrum_stabil,dio_1fll,-0.0,2,3,3,dio_mcm_episode_1ydep5d,dio_mcm_episode_1v8o9kh,0.755378,0.609625,0.119357,0.921563,0.015768,0.799558,0.01716,0.015768,0.023727,0.159312,1.0,0.0,0.0,0.0,rekopplungszone
dio_mcm_episode_1wj5tkj,51,1,SYNTH_BRUCH_RAND,zentrum_stabil,dio_0n0i,-0.0,2,1,1,dio_mcm_episode_0zpp5uy,dio_mcm_episode_08lp0ua,0.743115,0.586618,0.116278,0.912607,0.038747,0.735105,0.042803,0.038747,0.060275,0.172431,1.0,0.0,0.0,0.0,rekopplungszone
