token,observations,worlds,world_names,dominant_role,dominant_family,role_entropy,neighbor_count,incoming_count,outgoing_count,top_previous,top_next,avg_rekopplung,avg_carry,avg_strain,avg_sensory,avg_tension,avg_coherence,avg_raw_field,avg_adapted_field,avg_loudness,avg_visual_blur,center_share,recoupling_share,open_share,rand_share,condensation_zone
dio_mcm_episode_0ldenly,1,1,XRP2024_1H,offene_variante,dio_0fbt,-0.0,2,1,1,dio_mcm_episode_0mlk2ts,dio_mcm_episode_0il09iq,0.602144,0.384794,0.261875,0.759615,0.318734,0.573308,0.318734,0.25934,0.58738,0.300556,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0lg3agd,1,1,XRP2025_1H,zentrum_stabil,dio_1mwv,-0.0,1,0,1,-,dio_mcm_episode_023wqvt,0.673999,0.450065,0.158186,0.901213,0.134803,0.77922,0.134803,0.118175,0.244521,0.233226,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0m0vlsy,1,1,XRP2025_5M,zentrum_stabil,dio_06qi,-0.0,2,1,1,dio_mcm_episode_0om13wf,dio_mcm_episode_0aztxel,0.709096,0.541536,0.150257,0.858633,0.129185,0.689101,0.129185,0.112528,0.236865,0.300998,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0mav7hx,1,1,XRP2025_5M,offene_variante,dio_0co4,-0.0,2,1,1,dio_mcm_episode_0aztxel,dio_mcm_episode_0n49e5a,0.591038,0.374321,0.271391,0.719847,0.310617,0.388938,0.310617,0.246828,0.562874,0.498525,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0nz9kox,1,1,XRP2024_1H,zentrum_stabil,dio_1tic,-0.0,2,1,1,dio_mcm_episode_0dbqs19,dio_mcm_episode_0q7skyc,0.659832,0.457741,0.190831,0.830168,0.27616,0.585408,0.27616,0.230712,0.509567,0.301481,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0ppr02l,1,1,XRP2024_1H,offene_variante,dio_04tr,-0.0,2,1,1,dio_mcm_episode_0ifxej6,dio_mcm_episode_0v93uai,0.61586,0.403181,0.233706,0.743535,0.175435,0.490444,0.175435,0.146223,0.284046,0.532616,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0q7j4gf,1,1,XRP2025_1H,zentrum_stabil,dio_02ez,-0.0,2,1,1,dio_mcm_episode_0kvx94a,dio_mcm_episode_19g1diz,0.636647,0.420322,0.215744,0.828981,0.224291,0.796923,0.224291,0.19066,0.410962,0.276483,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0r99tas,1,1,XRP2024_5M,offene_variante,dio_1ydr,-0.0,2,1,1,dio_mcm_episode_1wphx8j,dio_mcm_episode_0w5lgn3,0.675203,0.494714,0.170189,0.808736,0.138229,0.622684,0.138229,0.118195,0.226151,0.421185,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0rt4pw4,1,1,XRP2025_5M,zentrum_stabil,dio_1q3p,-0.0,2,1,1,dio_mcm_episode_19a388p,dio_mcm_episode_0qhs6nb,0.642413,0.419639,0.212441,0.859854,0.270563,0.796381,0.270563,0.226212,0.492293,0.262882,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0tkmuy6,1,1,XRP2024_1H,zentrum_stabil,dio_17gs,-0.0,2,1,1,dio_mcm_episode_0vjxkzu,dio_mcm_episode_10xu4ep,0.695265,0.468947,0.125675,0.927377,0.058778,0.691057,0.058778,0.052812,0.077246,0.201231,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0u4438h,1,1,XRP2024_5M,offene_variante,dio_1hq9,-0.0,2,1,1,dio_mcm_episode_1ppvnd6,dio_mcm_episode_10b8y4e,0.626293,0.411958,0.223007,0.772798,0.162484,0.643092,0.162484,0.139222,0.281554,0.358568,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0u51f69,1,1,XRP2024_5M,zentrum_stabil,dio_1198,-0.0,2,1,1,dio_mcm_episode_00olfe8,dio_mcm_episode_003zmhy,0.682391,0.504364,0.168898,0.807772,0.149176,0.506472,0.149176,0.128254,0.255044,0.323632,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0v93uai,1,1,XRP2024_1H,offene_variante,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_0ppr02l,dio_mcm_episode_0lne9ax,0.696256,0.55031,0.193643,0.811782,0.171835,0.614554,0.171835,0.146381,0.289611,0.449146,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_0vjxkzu,1,1,XRP2024_1H,zentrum_stabil,dio_1cic,-0.0,2,1,1,dio_mcm_episode_0uhmzrl,dio_mcm_episode_0tkmuy6,0.711065,0.539268,0.134441,0.840407,0.062107,0.522083,0.062107,0.054639,0.071886,0.383369,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_0y5cgjk,1,1,XRP2025_5M,spannungsrand_kippnaehe,dio_1d4x,-0.0,2,1,1,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1vprn0y,0.57331,0.306595,0.368691,0.692357,0.548204,0.588019,0.548204,0.410343,0.968308,0.415116,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_10sv6w0,1,1,XRP2024_5M,offene_variante,dio_1udx,-0.0,2,1,1,dio_mcm_episode_0gwpf0l,dio_mcm_episode_1rxdw4p,0.663865,0.489112,0.214175,0.78717,0.307576,0.427365,0.307576,0.250878,0.537929,0.315279,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_10xu4ep,1,1,XRP2024_1H,offene_variante,dio_1uof,-0.0,2,1,1,dio_mcm_episode_0tkmuy6,dio_mcm_episode_10b8y4e,0.699801,0.541645,0.154397,0.79817,0.053989,0.507161,0.053989,0.047048,0.059914,0.456864,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_115y2zm,1,1,XRP2025_5M,spannungsrand_kippnaehe,dio_19qe,-0.0,2,1,1,dio_mcm_episode_0dbqs19,dio_mcm_episode_062iou2,0.556971,0.35137,0.310496,0.597665,0.246252,0.235105,0.246252,0.190225,0.410375,0.709313,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_11p9iaw,1,1,XRP2024_1H,offene_variante,dio_0jkk,-0.0,2,1,1,dio_mcm_episode_1s88q8t,dio_mcm_episode_0uhmzrl,0.67617,0.518841,0.19374,0.763403,0.150664,0.495362,0.150664,0.125362,0.228203,0.575108,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_12jqmxn,1,1,XRP2025_1H,spannungsrand_kippnaehe,dio_1jxo,-0.0,2,1,1,dio_mcm_episode_0aj06nw,dio_mcm_episode_1879r0o,0.57643,0.346712,0.307147,0.725608,0.445679,0.453951,0.445679,0.348886,0.77486,0.350358,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_14zxhqs,1,1,XRP2025_5M,zentrum_stabil,dio_0tay,-0.0,2,1,1,dio_mcm_episode_0w4721p,dio_mcm_episode_06ccuqv,0.664183,0.44583,0.165969,0.849282,0.072479,0.70104,0.072479,0.064603,0.117152,0.27647,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_15l2l4e,1,1,XRP2025_1H,zentrum_stabil,dio_1sa0,-0.0,2,1,1,dio_mcm_episode_1wphx8j,dio_mcm_episode_0k1pid9,0.719619,0.554916,0.136512,0.87624,0.121723,0.716337,0.121723,0.107679,0.213409,0.22676,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_16n2chr,1,1,XRP2025_1H,zentrum_stabil,dio_00ja,-0.0,2,1,1,dio_mcm_episode_1iq1hgz,dio_mcm_episode_1n3qh54,0.708075,0.556679,0.159327,0.816523,0.092042,0.545972,0.092042,0.079677,0.129679,0.461229,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_17qt878,1,1,XRP2024_5M,zentrum_stabil,dio_0wio,-0.0,2,1,1,dio_mcm_episode_0f3xyli,dio_mcm_episode_0sv0ru8,0.678324,0.456172,0.151245,0.897715,0.102281,0.721723,0.102281,0.089872,0.159667,0.235849,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_180stw7,1,1,XRP2024_1H,zentrum_stabil,dio_0otp,-0.0,2,1,1,dio_mcm_episode_0mvjoir,dio_mcm_episode_0lne9ax,0.668894,0.447024,0.170553,0.89651,0.164952,0.817427,0.164952,0.141832,0.291258,0.243979,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_18vdw1g,1,1,XRP2024_1H,zentrum_stabil,dio_0v6z,-0.0,2,1,1,dio_mcm_episode_19c781f,dio_mcm_episode_0ifxej6,0.660048,0.432877,0.178157,0.87057,0.182657,0.601791,0.182657,0.151597,0.328516,0.396921,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_199bl61,1,1,XRP2024_5M,offene_variante,dio_098o,-0.0,2,1,1,dio_mcm_episode_0qw9mto,dio_mcm_episode_1s5ilya,0.591624,0.381079,0.259168,0.664835,0.166633,0.21832,0.166633,0.135558,0.22795,0.717468,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_19c781f,1,1,XRP2024_1H,spannungsrand_kippnaehe,dio_1nmi,-0.0,2,1,1,dio_mcm_episode_1hdpu9s,dio_mcm_episode_18vdw1g,0.516919,0.299802,0.381765,0.571383,0.497655,0.19776,0.497655,0.35934,0.87997,0.699673,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_19g1diz,1,1,XRP2025_1H,zentrum_stabil,dio_045y,-0.0,2,1,1,dio_mcm_episode_0q7j4gf,dio_mcm_episode_0y1i8dq,0.681092,0.458486,0.14422,0.893855,0.077199,0.646795,0.077199,0.068512,0.102743,0.231239,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_19k4o5q,1,1,XRP2024_5M,spannungsrand_kippnaehe,dio_00tg,-0.0,2,1,1,dio_mcm_episode_04g6nc4,dio_mcm_episode_0f4oz72,0.538751,0.336401,0.330943,0.549708,0.264863,0.076886,0.264863,0.198963,0.429447,0.852948,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1b833qh,1,1,XRP2025_5M,offene_variante,dio_0n8b,-0.0,2,1,1,dio_mcm_episode_19a388p,dio_mcm_episode_0r1o8ja,0.612634,0.392296,0.252947,0.776643,0.279505,0.711895,0.279505,0.230805,0.50207,0.380531,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1euu670,1,1,XRP2024_1H,offene_variante,dio_06fh,-0.0,2,1,1,dio_mcm_episode_0f1kb3e,dio_mcm_episode_0mlk2ts,0.64932,0.454842,0.211796,0.785168,0.260762,0.612603,0.260762,0.222072,0.465952,0.263855,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1g8lvnx,1,1,XRP2025_5M,offene_variante,dio_0klp,-0.0,2,1,1,dio_mcm_episode_0l5wut9,dio_mcm_episode_0n5sqpn,0.647946,0.456083,0.194993,0.753178,0.1533,0.477616,0.1533,0.125765,0.240766,0.590186,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1hoadc8,1,1,XRP2025_5M,zentrum_stabil,dio_11it,-0.0,2,1,1,dio_mcm_episode_1fym9yy,dio_mcm_episode_0lne9ax,0.65816,0.438044,0.186148,0.87477,0.185388,0.827013,0.185388,0.158205,0.335236,0.289776,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1hy9z17,1,1,XRP2024_1H,zentrum_stabil,dio_0pq6,-0.0,2,1,1,dio_mcm_episode_0ifxej6,dio_mcm_episode_0l3i7ey,0.686425,0.489666,0.144081,0.843721,0.090762,0.661002,0.090762,0.080192,0.147458,0.245916,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1i5tnxs,1,1,XRP2024_5M,spannungsrand_kippnaehe,dio_18f1,-0.0,2,1,1,dio_mcm_episode_0nyb3ro,dio_mcm_episode_0f3xyli,0.543665,0.313339,0.351238,0.644344,0.507951,0.214092,0.507951,0.382064,0.886725,0.446341,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1k0rrn2,1,1,XRP2024_5M,offene_variante,dio_00ja,-0.0,1,1,1,dio_mcm_episode_1al8fjz,dio_mcm_episode_1al8fjz,0.643871,0.424445,0.192295,0.804388,0.11955,0.53367,0.11955,0.101832,0.180148,0.475456,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1mnkv6y,1,1,XRP2024_1H,spannungsrand_kippnaehe,dio_1v4j,-0.0,2,1,1,dio_mcm_episode_0dbqs19,dio_mcm_episode_0qw9mto,0.555528,0.347766,0.316864,0.607967,0.281609,0.307067,0.281609,0.216681,0.494721,0.654514,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1morx8x,1,1,XRP2025_1H,offene_variante,dio_027e,-0.0,2,1,1,dio_mcm_episode_0dbqs19,dio_mcm_episode_01vyv6a,0.631369,0.444657,0.231131,0.716524,0.217146,0.523103,0.217146,0.177532,0.391557,0.366151,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1mrdw5a,1,1,XRP2025_5M,offene_variante,dio_11q8,-0.0,2,1,1,dio_mcm_episode_0dbqs19,dio_mcm_episode_1mesbjy,0.610471,0.394126,0.244672,0.742182,0.212774,0.525454,0.212774,0.175618,0.380648,0.333704,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1tym9uu,1,1,XRP2024_5M,zentrum_stabil,dio_0pxr,-0.0,2,1,1,dio_mcm_episode_1teq7yv,dio_mcm_episode_00er6t0,0.692895,0.504493,0.145593,0.846423,0.112577,0.598463,0.112577,0.098641,0.1927,0.321702,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1ugblu1,1,1,XRP2024_5M,zentrum_stabil,dio_0om4,-0.0,2,1,1,dio_mcm_episode_1jwnjz4,dio_mcm_episode_0e7qvj1,0.730457,0.56729,0.116666,0.886423,0.066611,0.572248,0.066611,0.058771,0.091375,0.319,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1uizm2j,1,1,XRP2024_1H,offene_variante,dio_1kd9,-0.0,2,1,1,dio_mcm_episode_0kvu3mb,dio_mcm_episode_1fym9yy,0.628595,0.431873,0.232757,0.746123,0.278736,0.566632,0.278736,0.227917,0.505753,0.395302,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1upugwr,1,1,XRP2025_1H,spannungsrand_kippnaehe,dio_1lwv,-0.0,2,1,1,dio_mcm_episode_0kvu3mb,dio_mcm_episode_0qw9mto,0.55151,0.348143,0.312912,0.568352,0.216616,0.11593,0.216616,0.166193,0.33618,0.769266,0.0,0.0,0.0,1.0,junge_spur
dio_mcm_episode_1usz7ri,1,1,XRP2024_1H,offene_variante,dio_02n9,-0.0,2,1,1,dio_mcm_episode_0dbqs19,dio_mcm_episode_0rbnu89,0.618116,0.418376,0.247152,0.725838,0.317368,0.455557,0.317368,0.252585,0.570975,0.370541,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1v7282g,1,1,XRP2024_5M,zentrum_stabil,dio_0dd2,-0.0,2,1,1,dio_mcm_episode_1v9c16t,dio_mcm_episode_1t88z5v,0.727302,0.577375,0.143497,0.863582,0.087836,0.693104,0.087836,0.077976,0.16079,0.257554,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1v9c16t,1,1,XRP2024_5M,zentrum_stabil,dio_1q85,-0.0,2,1,1,dio_mcm_episode_0sv0ru8,dio_mcm_episode_1v7282g,0.723977,0.577146,0.152602,0.863538,0.106522,0.73931,0.106522,0.094182,0.195459,0.27922,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1vprn0y,1,1,XRP2025_5M,offene_variante,dio_1rac,-0.0,2,1,1,dio_mcm_episode_0y5cgjk,dio_mcm_episode_1ve60mw,0.591264,0.37614,0.27789,0.723023,0.303138,0.590177,0.303138,0.244031,0.558939,0.436405,0.0,0.0,1.0,0.0,junge_spur
dio_mcm_episode_1w4ufr0,1,1,XRP2025_1H,zentrum_stabil,dio_1oy8,-0.0,2,1,1,dio_mcm_episode_0l5wut9,dio_mcm_episode_1wphx8j,0.694919,0.493044,0.14255,0.888249,0.151567,0.778404,0.151567,0.129432,0.271061,0.295489,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1x5cw2v,1,1,XRP2024_5M,zentrum_stabil,dio_00ja,-0.0,2,1,1,dio_mcm_episode_1y2gc2i,dio_mcm_episode_068ops8,0.693115,0.493149,0.132275,0.841548,0.06965,0.542957,0.06965,0.060784,0.08578,0.43427,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1y1mvob,1,1,XRP2024_5M,zentrum_stabil,dio_00ly,-0.0,2,1,1,dio_mcm_episode_003zmhy,dio_mcm_episode_18n06fj,0.727394,0.572361,0.135813,0.868899,0.078986,0.57633,0.078986,0.069164,0.10817,0.375394,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1y26981,1,1,XRP2024_5M,zentrum_stabil,dio_0c9j,-0.0,2,1,1,dio_mcm_episode_068ops8,dio_mcm_episode_17i4j9o,0.633006,0.40368,0.21656,0.827514,0.277696,0.488982,0.277696,0.226044,0.483243,0.461818,1.0,0.0,0.0,0.0,junge_spur
dio_mcm_episode_1s88q8t,5,2,"XRP2024_1H,XRP2024_5M",offene_variante,dio_0kmz,0.721928,4,3,3,dio_mcm_episode_04tuox8,dio_mcm_episode_00er6t0,0.650498,0.459025,0.195228,0.756579,0.142172,0.429934,0.142172,0.118673,0.210491,0.56452,0.2,0.0,0.8,0.0,offene_bedeutungszone
dio_mcm_episode_068ops8,4,2,"XRP2024_5M,XRP2025_5M",zentrum_stabil,dio_1ewh,-0.0,4,2,2,dio_mcm_episode_1x5cw2v,dio_mcm_episode_1y26981,0.663168,0.439792,0.165238,0.849126,0.092711,0.565157,0.092711,0.080284,0.142651,0.368583,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_06ccuqv,4,2,"XRP2024_5M,XRP2025_5M",zentrum_stabil,dio_06er,-0.0,3,2,2,dio_mcm_episode_1yzsm16,dio_mcm_episode_1al8fjz,0.670395,0.447497,0.15916,0.872685,0.090461,0.706664,0.090461,0.079776,0.156326,0.239558,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0w4721p,4,2,"XRP2024_1H,XRP2025_5M",zentrum_stabil,dio_0l7p,-0.0,3,2,2,dio_mcm_episode_0krixak,dio_mcm_episode_13880xj,0.691216,0.47416,0.129707,0.888763,0.035526,0.68089,0.035526,0.031959,0.047817,0.236008,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1y2gc2i,4,2,"XRP2024_5M,XRP2025_5M",zentrum_stabil,dio_155c,-0.0,4,2,2,dio_mcm_episode_1al8fjz,dio_mcm_episode_1x5cw2v,0.673589,0.455979,0.158457,0.871002,0.122022,0.683841,0.122022,0.106596,0.217226,0.314607,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_00olfe8,3,1,XRP2024_5M,offene_variante,dio_01j1,-0.0,2,1,1,dio_mcm_episode_0ybhu2p,dio_mcm_episode_0u51f69,0.611271,0.405282,0.242468,0.710695,0.197726,0.390838,0.197726,0.160179,0.303413,0.662225,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_13880xj,3,1,XRP2024_1H,zentrum_stabil,dio_0m9z,-0.0,2,1,1,dio_mcm_episode_0w4721p,dio_mcm_episode_1oxzf1i,0.668713,0.454078,0.162616,0.840053,0.100411,0.592524,0.100411,0.087295,0.165225,0.359608,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1f1rr0n,3,2,"XRP2024_5M,XRP2025_1H",offene_variante,dio_1b3m,-0.0,3,3,3,dio_mcm_episode_0ne8zu9,dio_mcm_episode_0hjnwsk,0.671952,0.504512,0.187582,0.767762,0.133841,0.470382,0.133841,0.111055,0.187166,0.610795,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_1h8m18g,3,1,XRP2024_1H,zentrum_stabil,dio_0l7p,-0.0,2,1,1,dio_mcm_episode_010cbbb,dio_mcm_episode_0ke8b1d,0.697587,0.488804,0.125241,0.877537,0.048595,0.653864,0.048595,0.04338,0.067766,0.291521,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1ovglru,3,1,XRP2025_1H,zentrum_stabil,dio_1jc2,-0.0,2,1,1,dio_mcm_episode_1879r0o,dio_mcm_episode_0t1ymth,0.657746,0.435832,0.176631,0.855625,0.145457,0.634333,0.145457,0.120998,0.251881,0.366949,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_02g9qnx,2,2,"XRP2025_1H,XRP2025_5M",offene_variante,dio_1dp0,-0.0,4,2,2,dio_mcm_episode_19cadje,dio_mcm_episode_0n5sqpn,0.63904,0.454877,0.221737,0.726919,0.199011,0.520873,0.199011,0.163072,0.342783,0.543397,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_0aj06nw,2,1,XRP2025_1H,zentrum_stabil,dio_155c,-0.0,2,1,1,dio_mcm_episode_023wqvt,dio_mcm_episode_12jqmxn,0.65711,0.431953,0.177728,0.849349,0.139043,0.599206,0.139043,0.120247,0.23537,0.346423,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0krixak,2,2,"XRP2024_1H,XRP2025_5M",zentrum_stabil,dio_1jc2,-0.0,2,2,2,dio_mcm_episode_0ssvqb2,dio_mcm_episode_0w4721p,0.675675,0.454512,0.147068,0.869741,0.045348,0.637773,0.045348,0.040393,0.052709,0.312264,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0ssvqb2,2,2,"XRP2024_1H,XRP2025_5M",zentrum_stabil,dio_0fl2,-0.0,1,0,2,-,dio_mcm_episode_0krixak,0.685747,0.462343,0.139582,0.91452,0.079501,0.797365,0.079501,0.070828,0.143076,0.214802,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0t50dj7,2,1,XRP2025_5M,zentrum_stabil,dio_0gh3,-0.0,2,1,1,dio_mcm_episode_0mvjoir,dio_mcm_episode_0k1pid9,0.68817,0.50061,0.166104,0.854658,0.193329,0.685777,0.193329,0.166897,0.342209,0.272722,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_15yxfhz,2,2,"XRP2025_1H,XRP2025_5M",offene_variante,dio_11vw,-0.0,4,2,2,dio_mcm_episode_19cadje,dio_mcm_episode_0eu1iei,0.647737,0.45324,0.207194,0.774855,0.232206,0.544849,0.232206,0.185136,0.410887,0.567514,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_181h3zs,2,2,"XRP2024_5M,XRP2025_5M",zentrum_stabil,dio_0ejm,-0.0,4,2,2,dio_mcm_episode_19cadje,dio_mcm_episode_1wphx8j,0.679733,0.480877,0.165521,0.864122,0.216899,0.699263,0.216899,0.183962,0.396747,0.286355,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1fym9yy,2,2,"XRP2024_1H,XRP2025_5M",offene_variante,dio_0jho,-0.0,4,2,2,dio_mcm_episode_1uizm2j,dio_mcm_episode_0ldht3x,0.656301,0.47898,0.205512,0.766021,0.191563,0.625344,0.191563,0.160056,0.337699,0.444851,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_1n1dhu9,2,2,"XRP2024_1H,XRP2024_5M",offene_variante,dio_11vw,-0.0,3,2,2,dio_mcm_episode_062iou2,dio_mcm_episode_0om13wf,0.62395,0.406238,0.225317,0.778132,0.208184,0.517359,0.208184,0.170628,0.362,0.554606,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_1omwzzf,2,1,XRP2025_5M,zentrum_stabil,dio_104t,-0.0,2,1,1,dio_mcm_episode_1al8fjz,dio_mcm_episode_1y2gc2i,0.684373,0.472123,0.142321,0.861419,0.077843,0.597192,0.077843,0.068542,0.11469,0.352426,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1oxzf1i,2,1,XRP2024_1H,zentrum_stabil,dio_09bn,-0.0,2,1,1,dio_mcm_episode_13880xj,dio_mcm_episode_010cbbb,0.67714,0.455248,0.151162,0.887401,0.073152,0.781981,0.073152,0.065822,0.130407,0.185308,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1uqjjv3,2,2,"XRP2024_1H,XRP2025_5M",offene_variante,dio_1wk2,-0.0,4,2,2,dio_mcm_episode_06ciaj1,dio_mcm_episode_1s5ilya,0.649314,0.463785,0.189626,0.723798,0.088222,0.348305,0.088222,0.074414,0.100263,0.60973,0.0,0.0,1.0,0.0,offene_bedeutungszone
dio_mcm_episode_1xp8o2t,2,1,XRP2024_1H,zentrum_stabil,dio_0qe7,-0.0,4,2,2,dio_mcm_episode_0aztxel,dio_mcm_episode_0hjnwsk,0.693434,0.496576,0.149909,0.881017,0.121921,0.674257,0.121921,0.103035,0.211636,0.287726,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_1yzsm16,2,1,XRP2024_5M,zentrum_stabil,dio_1r55,-0.0,1,0,1,-,dio_mcm_episode_06ccuqv,0.674219,0.446829,0.157224,0.896612,0.127205,0.72492,0.127205,0.112633,0.22267,0.186267,1.0,0.0,0.0,0.0,offene_bedeutungszone
dio_mcm_episode_0dbqs19,16,4,"XRP2024_1H,XRP2024_5M,XRP2025_1H,XRP2025_5M",spannungsrand_kippnaehe,dio_1hsu,-0.0,18,16,16,dio_mcm_episode_0e7qvj1,dio_mcm_episode_1vo5mbv,0.544754,0.324577,0.357997,0.671216,0.535405,0.549772,0.535405,0.403433,0.944938,0.398832,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_19a388p,14,4,"XRP2024_1H,XRP2024_5M,XRP2025_1H,XRP2025_5M",spannungsrand_kippnaehe,dio_0rgs,-0.0,15,14,14,dio_mcm_episode_0e7qvj1,dio_mcm_episode_06meqq1,0.533405,0.310337,0.364461,0.62444,0.519548,0.266651,0.519548,0.389046,0.919832,0.418751,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_0kvu3mb,13,3,"XRP2024_1H,XRP2025_1H,XRP2025_5M",spannungsrand_kippnaehe,dio_1an1,-0.0,17,13,13,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0mvt50o,0.553688,0.329815,0.340407,0.678476,0.492474,0.453436,0.492474,0.378453,0.865474,0.356665,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_0tre8bg,7,4,"XRP2024_1H,XRP2024_5M,XRP2025_1H,XRP2025_5M",spannungsrand_kippnaehe,dio_1l9q,-0.0,11,7,7,dio_mcm_episode_0e7qvj1,dio_mcm_episode_0q7skyc,0.556531,0.324299,0.335892,0.685911,0.516966,0.285486,0.516966,0.389742,0.89855,0.424172,0.0,0.0,0.0,1.0,randnahe_verdichtung
dio_mcm_episode_1suhk30,7,2,"XRP2024_1H,XRP2024_5M",offene_variante,dio_1a9j,1.378783,8,4,4,dio_mcm_episode_06meqq1,dio_mcm_episode_04tuox8,0.603335,0.399791,0.245631,0.681128,0.157476,0.24592,0.157476,0.127194,0.211578,0.718419,0.142857,0.0,0.571429,0.285714,randnahe_verdichtung
dio_mcm_episode_1ve60mw,7,3,"XRP2024_5M,XRP2025_1H,XRP2025_5M",offene_variante,dio_1weu,0.863121,14,7,7,dio_mcm_episode_0r698in,dio_mcm_episode_1teq7yv,0.597633,0.391564,0.264063,0.705202,0.242947,0.491997,0.242947,0.192713,0.417204,0.630429,0.0,0.0,0.714286,0.285714,randnahe_verdichtung
