token,world,tick,prev_token,next_token,prev_role,current_role,next_role,prev_same,next_same,prev_next_pair,current_rekopplung,prev_rekopplung,next_rekopplung,current_strain,prev_strain,next_strain,current_loudness,prev_loudness,next_loudness,current_blur,prev_blur,next_blur,current_tension,prev_tension,next_tension
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1092,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.703018,0.729393,0.721524,0.133316,0.124807,0.128769,0.189529,0.09854,0.0112,0.417153,0.209404,0.405997,0.096714,0.053711,0.032351
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1093,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.721524,0.703018,0.700183,0.128769,0.133316,0.148773,0.0112,0.189529,0.316437,0.405997,0.417153,0.318357,0.032351,0.096714,0.151111
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1094,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.700183,0.721524,0.704701,0.148773,0.128769,0.162646,0.316437,0.0112,0.220657,0.318357,0.405997,0.292058,0.151111,0.032351,0.105778
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1095,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.704701,0.700183,0.721841,0.162646,0.148773,0.128264,0.220657,0.316437,0.109413,0.292058,0.318357,0.323156,0.105778,0.151111,0.060396
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1096,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.721841,0.704701,0.672108,0.128264,0.162646,0.160519,0.109413,0.220657,0.175051,0.323156,0.292058,0.182275,0.060396,0.105778,0.085962
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1097,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.672108,0.721841,0.708389,0.160519,0.128264,0.153407,0.175051,0.109413,0.093639,0.182275,0.323156,0.490125,0.085962,0.060396,0.069276
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1098,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.708389,0.672108,0.724648,0.153407,0.160519,0.115263,0.093639,0.175051,0.055446,0.490125,0.182275,0.287085,0.069276,0.085962,0.037078
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1099,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.724648,0.708389,0.730729,0.115263,0.153407,0.134464,0.055446,0.093639,0.039079,0.287085,0.490125,0.317694,0.037078,0.069276,0.031248
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1100,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.730729,0.724648,0.688581,0.134464,0.115263,0.141588,0.039079,0.055446,0.105096,0.317694,0.287085,0.403947,0.031248,0.037078,0.062138
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1101,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.688581,0.730729,0.668273,0.141588,0.134464,0.209126,0.105096,0.039079,0.598203,0.403947,0.317694,0.395753,0.062138,0.031248,0.290149
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1102,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.668273,0.688581,0.654024,0.209126,0.141588,0.186326,0.598203,0.105096,0.388327,0.395753,0.403947,0.223451,0.290149,0.062138,0.189796
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1103,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.654024,0.668273,0.715757,0.186326,0.209126,0.129004,0.388327,0.598203,0.152125,0.223451,0.395753,0.195107,0.189796,0.290149,0.074355
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1104,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.715757,0.654024,0.732488,0.129004,0.186326,0.123845,0.152125,0.388327,0.062991,0.195107,0.223451,0.331559,0.074355,0.189796,0.050176
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1105,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.732488,0.715757,0.730772,0.123845,0.129004,0.129155,0.062991,0.152125,0.090875,0.331559,0.195107,0.334905,0.050176,0.074355,0.061874
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1106,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.730772,0.732488,0.703342,0.129155,0.123845,0.147936,0.090875,0.062991,0.27069,0.334905,0.331559,0.356483,0.061874,0.050176,0.141715
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1107,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.703342,0.730772,0.729622,0.147936,0.129155,0.127898,0.27069,0.090875,0.116233,0.356483,0.334905,0.198625,0.141715,0.061874,0.058917
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1108,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.729622,0.703342,0.743275,0.127898,0.147936,0.126358,0.116233,0.27069,0.045022,0.198625,0.356483,0.399755,0.058917,0.141715,0.03795
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1109,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.743275,0.729622,0.714752,0.126358,0.127898,0.12467,0.045022,0.116233,0.039867,0.399755,0.198625,0.425809,0.03795,0.058917,0.042318
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1110,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.714752,0.743275,0.703772,0.12467,0.126358,0.122236,0.039867,0.045022,0.049639,0.425809,0.399755,0.459749,0.042318,0.03795,0.049226
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1111,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.703772,0.714752,0.699971,0.122236,0.12467,0.163574,0.049639,0.039867,0.127961,0.459749,0.425809,0.464272,0.049226,0.042318,0.079686
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1112,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.699971,0.703772,0.728313,0.163574,0.122236,0.140485,0.127961,0.049639,0.117506,0.464272,0.459749,0.338075,0.079686,0.049226,0.073222
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1113,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.728313,0.699971,0.748959,0.140485,0.163574,0.135375,0.117506,0.127961,0.114585,0.338075,0.464272,0.326724,0.073222,0.079686,0.062733
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1114,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.748959,0.728313,0.715473,0.135375,0.140485,0.113217,0.114585,0.117506,0.168344,0.326724,0.338075,0.185158,0.062733,0.073222,0.081844
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1115,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.715473,0.748959,0.707804,0.113217,0.135375,0.132636,0.168344,0.114585,0.071635,0.185158,0.326724,0.413231,0.081844,0.062733,0.057607
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1116,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.707804,0.715473,0.719111,0.132636,0.113217,0.109181,0.071635,0.168344,0.016977,0.413231,0.185158,0.319855,0.057607,0.081844,0.022348
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1117,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.719111,0.707804,0.728452,0.109181,0.132636,0.133409,0.016977,0.071635,0.076111,0.319855,0.413231,0.319139,0.022348,0.057607,0.046687
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1118,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.728452,0.719111,0.716396,0.133409,0.109181,0.137056,0.076111,0.016977,0.034336,0.319139,0.319855,0.393681,0.046687,0.022348,0.032801
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1119,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.716396,0.728452,0.72058,0.137056,0.133409,0.182652,0.034336,0.076111,0.283901,0.393681,0.319139,0.360779,0.032801,0.046687,0.132176
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1120,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.72058,0.716396,0.707616,0.182652,0.137056,0.145604,0.283901,0.034336,0.044774,0.360779,0.393681,0.396709,0.132176,0.032801,0.037401
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1121,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.707616,0.72058,0.727793,0.145604,0.182652,0.112462,0.044774,0.283901,0.045155,0.396709,0.360779,0.271081,0.037401,0.132176,0.033739
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1122,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.727793,0.707616,0.723792,0.112462,0.145604,0.129298,0.045155,0.044774,0.092347,0.271081,0.396709,0.324144,0.033739,0.037401,0.053467
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1123,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.723792,0.727793,0.728188,0.129298,0.112462,0.133813,0.092347,0.045155,0.103222,0.324144,0.271081,0.33023,0.053467,0.033739,0.058874
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1124,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.728188,0.723792,0.732601,0.133813,0.129298,0.106419,0.103222,0.092347,0.007826,0.33023,0.324144,0.318866,0.058874,0.053467,0.018447
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1125,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.732601,0.728188,0.747152,0.106419,0.133813,0.130821,0.007826,0.103222,0.081088,0.318866,0.33023,0.336445,0.018447,0.058874,0.050512
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1126,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.747152,0.732601,0.690236,0.130821,0.106419,0.152604,0.081088,0.007826,0.174976,0.336445,0.318866,0.43727,0.050512,0.018447,0.096209
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1127,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.690236,0.747152,0.734117,0.152604,0.130821,0.153976,0.174976,0.081088,0.26069,0.43727,0.336445,0.37571,0.096209,0.050512,0.129111
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1128,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.734117,0.690236,0.714395,0.153976,0.152604,0.138266,0.26069,0.174976,0.091582,0.37571,0.43727,0.489957,0.129111,0.096209,0.068447
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1129,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.714395,0.734117,0.710035,0.138266,0.153976,0.13292,0.091582,0.26069,0.036944,0.489957,0.37571,0.503357,0.068447,0.129111,0.046822
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1130,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.710035,0.714395,0.689757,0.13292,0.138266,0.166311,0.036944,0.091582,0.228047,0.503357,0.489957,0.455004,0.046822,0.068447,0.12037
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1131,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.689757,0.710035,0.704445,0.166311,0.13292,0.149234,0.228047,0.036944,0.264746,0.455004,0.503357,0.355743,0.12037,0.046822,0.139333
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1132,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.704445,0.689757,0.7226,0.149234,0.166311,0.12718,0.264746,0.228047,0.101063,0.355743,0.455004,0.325101,0.139333,0.12037,0.057172
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1133,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.7226,0.704445,0.748441,0.12718,0.149234,0.12232,0.101063,0.264746,0.165255,0.325101,0.355743,0.208442,0.057172,0.139333,0.08607
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1134,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.748441,0.7226,0.695966,0.12232,0.12718,0.145174,0.165255,0.101063,0.103527,0.208442,0.325101,0.40384,0.08607,0.057172,0.061859
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1135,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.695966,0.748441,0.725455,0.145174,0.12232,0.125667,0.103527,0.165255,0.07771,0.40384,0.208442,0.322424,0.061859,0.08607,0.047616
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1136,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.725455,0.695966,0.728033,0.125667,0.145174,0.125212,0.07771,0.103527,0.080536,0.322424,0.40384,0.322764,0.047616,0.061859,0.048808
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1137,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.728033,0.725455,0.723819,0.125212,0.125667,0.128464,0.080536,0.07771,0.049454,0.322764,0.322424,0.410627,0.048808,0.047616,0.048385
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1138,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.723819,0.728033,0.736247,0.128464,0.125212,0.119298,0.049454,0.080536,0.067868,0.410627,0.322764,0.184996,0.048385,0.048808,0.037716
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1139,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.736247,0.723819,0.657385,0.119298,0.128464,0.181275,0.067868,0.049454,0.334763,0.184996,0.410627,0.436371,0.037716,0.048385,0.154218
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1140,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.657385,0.736247,0.632897,0.181275,0.119298,0.211461,0.334763,0.067868,0.434743,0.436371,0.184996,0.468438,0.154218,0.037716,0.204252
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1141,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.632897,0.657385,0.704219,0.211461,0.181275,0.124078,0.434743,0.334763,0.160926,0.468438,0.436371,0.284835,0.204252,0.154218,0.081818
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1142,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.704219,0.632897,0.731228,0.124078,0.211461,0.151133,0.160926,0.434743,0.035751,0.284835,0.468438,0.434006,0.081818,0.204252,0.037756
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1143,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.731228,0.704219,0.759082,0.151133,0.124078,0.132151,0.035751,0.160926,0.045898,0.434006,0.284835,0.315559,0.037756,0.081818,0.033889
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1144,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.759082,0.731228,0.699822,0.132151,0.151133,0.165362,0.045898,0.035751,0.374596,0.315559,0.434006,0.36892,0.033889,0.037756,0.190848
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1145,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.699822,0.759082,0.6615,0.165362,0.132151,0.186563,0.374596,0.045898,0.513384,0.36892,0.315559,0.466241,0.190848,0.033889,0.246957
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1146,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.6615,0.699822,0.694204,0.186563,0.165362,0.152822,0.513384,0.374596,0.181034,0.466241,0.36892,0.416057,0.246957,0.190848,0.094049
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1147,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.694204,0.6615,0.720334,0.152822,0.186563,0.131602,0.181034,0.513384,0.081475,0.416057,0.466241,0.41441,0.094049,0.246957,0.061678
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1148,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.720334,0.694204,0.680549,0.131602,0.152822,0.169837,0.081475,0.181034,0.419688,0.41441,0.416057,0.374331,0.061678,0.094049,0.211905
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1149,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.680549,0.720334,0.719205,0.169837,0.131602,0.150057,0.419688,0.081475,0.135551,0.374331,0.41441,0.326351,0.211905,0.061678,0.071021
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1150,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.719205,0.680549,0.737807,0.150057,0.169837,0.117217,0.135551,0.419688,0.074788,0.326351,0.374331,0.185827,0.071021,0.211905,0.040709
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1151,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.737807,0.719205,0.726063,0.117217,0.150057,0.122846,0.074788,0.135551,0.203215,0.185827,0.326351,0.209063,0.040709,0.071021,0.099374
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1152,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.726063,0.737807,0.749427,0.122846,0.117217,0.126044,0.203215,0.074788,0.130445,0.209063,0.185827,0.192495,0.099374,0.040709,0.063833
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1153,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.749427,0.726063,0.726018,0.126044,0.122846,0.11366,0.130445,0.203215,0.145556,0.192495,0.209063,0.18242,0.063833,0.099374,0.072258
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1154,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.726018,0.749427,0.717967,0.11366,0.126044,0.149537,0.145556,0.130445,0.11364,0.18242,0.192495,0.403197,0.072258,0.063833,0.06586
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1155,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.717967,0.726018,0.723098,0.149537,0.11366,0.13191,0.11364,0.145556,0.140534,0.403197,0.18242,0.334659,0.06586,0.072258,0.074432
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1156,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.723098,0.717967,0.674619,0.13191,0.149537,0.170043,0.140534,0.11364,0.391942,0.334659,0.403197,0.357016,0.074432,0.06586,0.187885
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1157,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.674619,0.723098,0.720793,0.170043,0.13191,0.148862,0.391942,0.140534,0.182132,0.357016,0.334659,0.339735,0.187885,0.074432,0.090826
dio_mcm_episode_1q3us3f,PAXG_2024_5M,1158,dio_mcm_episode_1q3us3f,dio_mcm_episode_1q3us3f,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_1q3us3f->dio_mcm_episode_1q3us3f,0.720793,0.674619,0.729537,0.148862,0.170043,0.126161,0.182132,0.391942,0.07863,0.339735,0.357016,0.327316,0.090826,0.187885,0.04855
