group,role_family,pseudo_index,pseudo_id,component,members,match_distance,source_event_ratio,real_family_continuity_score,control_family_continuity_score,control_minus_real_family_continuity_score,real_mean_family_event_share,control_mean_family_event_share,control_minus_real_mean_family_event_share,real_mean_member_coverage,control_mean_member_coverage,control_minus_real_mean_member_coverage,relation
overall,rf_05,93,rf_05_pseudo_093,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.6160563668787352,0.5873396718866517,-0.028716694992083514,0.020707578806170357,0.020819360608093,0.00011178180192264464,0.6041666666666666,0.5277777777777778,-0.07638888888888884,gemischt
timeframe:1h,rf_05,93,rf_05_pseudo_093,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.5956272893772894,0.6018277127924341,0.006200423415144707,0.017437961099932932,0.016040688575899843,-0.0013972725240330892,0.5416666666666666,0.5625,0.02083333333333337,gemischt
timeframe:1h,rf_05,93,rf_05_pseudo_093,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.5956272893772894,0.5910302786709539,-0.004597010706335447,0.017437961099932932,0.017382070198971606,-5.589090096132579e-05,0.5416666666666666,0.5416666666666666,0.0,gemischt
timeframe:1h,rf_05,93,rf_05_pseudo_093,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.5956272893772894,0.6300565356664753,0.03442924628918598,0.017437961099932932,0.018555779119159403,0.0011178180192264707,0.5416666666666666,0.6041666666666666,0.0625,verstaerkt
timeframe:1h,rf_05,93,rf_05_pseudo_093,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.5956272893772894,0.5774999999999999,-0.01812728937728947,0.017437961099932932,0.017885088307623517,0.0004471272076905855,0.5416666666666666,0.5,-0.04166666666666663,gemischt
timeframe:15m,rf_05,93,rf_05_pseudo_093,sign,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.6368797868797869,0.6234868421052632,-0.013392944774523685,0.02397719651240778,0.02123854236530293,-0.0027386541471048492,0.6666666666666666,0.625,-0.04166666666666663,abgeschwaecht
timeframe:15m,rf_05,93,rf_05_pseudo_093,magnitude,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.6368797868797869,0.6066601049868767,-0.030219681892910133,0.02397719651240778,0.02129443326626425,-0.002682763246143527,0.6666666666666666,0.5833333333333334,-0.08333333333333326,abgeschwaecht
timeframe:15m,rf_05,93,rf_05_pseudo_093,wick,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.6368797868797869,0.6017170634920634,-0.035162723387723416,0.02397719651240778,0.020959087860496314,-0.0030181086519114643,0.6666666666666666,0.5763888888888888,-0.09027777777777779,abgeschwaecht
timeframe:15m,rf_05,93,rf_05_pseudo_093,volume,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,0.24061215158274474,0.9699624530663329,0.6368797868797869,0.5971503267973856,-0.0397294600824013,0.02397719651240778,0.023753632908562486,-0.00022356360384529275,0.6666666666666666,0.5555555555555556,-0.11111111111111105,abgeschwaecht
overall,rf_05,94,rf_05_pseudo_094,sign,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6190407509157508,0.6304632977786583,0.011422546862907446,0.021797451374916163,0.02014866979655712,-0.0016487815783590432,0.6041666666666666,0.6319444444444444,0.02777777777777779,gemischt
overall,rf_05,94,rf_05_pseudo_094,magnitude,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6190407509157508,0.6246078738512948,0.0055671229355439555,0.021797451374916163,0.02123854236530293,-0.0005589090096132336,0.6041666666666666,0.6041666666666666,0.0,gemischt
overall,rf_05,94,rf_05_pseudo_094,wick,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6190407509157508,0.6094256933542648,-0.009615057561486062,0.021797451374916163,0.020344287949921755,-0.001453163424994408,0.6041666666666666,0.5833333333333334,-0.02083333333333326,abgeschwaecht
overall,rf_05,94,rf_05_pseudo_094,volume,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6190407509157508,0.6087364673633376,-0.010304283552413196,0.021797451374916163,0.022412251285490722,0.0006147999105745594,0.6041666666666666,0.5763888888888888,-0.02777777777777779,gemischt
timeframe:1h,rf_05,94,rf_05_pseudo_094,sign,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.607079081632653,0.6270561919736447,0.0199771103409917,0.018779342723004695,0.017773306505700873,-0.0010060362173038226,0.5625,0.6180555555555556,0.05555555555555558,gemischt
timeframe:1h,rf_05,94,rf_05_pseudo_094,magnitude,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.607079081632653,0.6352999210734017,0.028220839440748713,0.018779342723004695,0.020232506147999107,0.0014531634249944116,0.5625,0.6111111111111112,0.04861111111111116,verstaerkt
timeframe:1h,rf_05,94,rf_05_pseudo_094,wick,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.607079081632653,0.620281862745098,0.013202781112444995,0.018779342723004695,0.01900290632684999,0.00022356360384529622,0.5625,0.6041666666666666,0.04166666666666663,verstaerkt
timeframe:1h,rf_05,94,rf_05_pseudo_094,volume,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.607079081632653,0.6067768199233716,-0.00030226170928138174,0.018779342723004695,0.019450033534540577,0.0006706908115358817,0.5625,0.5694444444444444,0.00694444444444442,gemischt
timeframe:15m,rf_05,94,rf_05_pseudo_094,sign,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6316401222651222,0.6341770796407893,0.0025369573756670594,0.024815560026827634,0.022524033087413367,-0.002291526939414267,0.6458333333333334,0.6458333333333334,0.0,gemischt
timeframe:15m,rf_05,94,rf_05_pseudo_094,magnitude,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6316401222651222,0.6141605846693785,-0.01747953759574372,0.024815560026827634,0.022244578582606752,-0.0025709814442208823,0.6458333333333334,0.5972222222222222,-0.04861111111111116,abgeschwaecht
timeframe:15m,rf_05,94,rf_05_pseudo_094,wick,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6316401222651222,0.5990104933726068,-0.03262962889251542,0.024815560026827634,0.02168566957299352,-0.003129890453834116,0.6458333333333334,0.5625,-0.08333333333333337,abgeschwaecht
timeframe:15m,rf_05,94,rf_05_pseudo_094,volume,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,0.24079563136507587,0.982060909470171,0.6316401222651222,0.610806062513111,-0.020834059752011247,0.024815560026827634,0.025374469036440868,0.0005589090096132336,0.6458333333333334,0.5833333333333334,-0.0625,gemischt
overall,rf_05,95,rf_05_pseudo_095,sign,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6314677700348432,0.6485516987693953,0.017083928734552112,0.01374916163648558,0.012435725463894478,-0.0013134361725911023,0.625,0.6319444444444444,0.00694444444444442,gemischt
overall,rf_05,95,rf_05_pseudo_095,magnitude,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6314677700348432,0.6416862468671678,0.010218476832324574,0.01374916163648558,0.01327408897831433,-0.00047507265817125013,0.625,0.6284722222222222,0.00347222222222221,gemischt
overall,rf_05,95,rf_05_pseudo_095,wick,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6314677700348432,0.6208326395826395,-0.010635130452203767,0.01374916163648558,0.01198859825620389,-0.0017605633802816913,0.625,0.5972222222222222,-0.02777777777777779,abgeschwaecht
overall,rf_05,95,rf_05_pseudo_095,volume,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6314677700348432,0.5981363378684807,-0.033331432166362474,0.01374916163648558,0.012519561815336464,-0.001229599821149117,0.625,0.5486111111111112,-0.07638888888888884,abgeschwaecht
timeframe:1h,rf_05,95,rf_05_pseudo_095,sign,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6252802257266543,0.6447572882288228,0.01947706250216852,0.012910798122065728,0.011289961994187346,-0.001620836127878382,0.6041666666666666,0.6180555555555556,0.01388888888888895,gemischt
timeframe:1h,rf_05,95,rf_05_pseudo_095,magnitude,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6252802257266543,0.6505190838437725,0.025238858117118235,0.012910798122065728,0.013469707131678964,0.0005589090096132353,0.6041666666666666,0.625,0.02083333333333337,verstaerkt
timeframe:1h,rf_05,95,rf_05_pseudo_095,wick,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6252802257266543,0.6242985385210994,-0.0009816872055549153,0.012910798122065728,0.011457634697071317,-0.0014531634249944116,0.6041666666666666,0.6180555555555556,0.01388888888888895,gemischt
timeframe:1h,rf_05,95,rf_05_pseudo_095,volume,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6252802257266543,0.5961431000971817,-0.02913712562947257,0.012910798122065728,0.010954616588419406,-0.001956181533646323,0.6041666666666666,0.5416666666666666,-0.0625,abgeschwaecht
timeframe:15m,rf_05,95,rf_05_pseudo_095,sign,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6377822249589491,0.652526087595532,0.014743862636582894,0.014587525150905433,0.01358148893360161,-0.0010060362173038226,0.6458333333333334,0.6458333333333334,0.0,gemischt
timeframe:15m,rf_05,95,rf_05_pseudo_095,magnitude,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6377822249589491,0.632719017094017,-0.005063207864932084,0.014587525150905433,0.013078470824949699,-0.0015090543259557339,0.6458333333333334,0.6319444444444444,-0.01388888888888895,abgeschwaecht
timeframe:15m,rf_05,95,rf_05_pseudo_095,wick,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6377822249589491,0.6170422335600907,-0.020739991398858404,0.014587525150905433,0.012519561815336464,-0.0020679633355689692,0.6458333333333334,0.5763888888888888,-0.06944444444444453,abgeschwaecht
timeframe:15m,rf_05,95,rf_05_pseudo_095,volume,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,0.24095835524403852,1.0258656654151022,0.6377822249589491,0.6002267573696145,-0.03755546758933459,0.014587525150905433,0.014084507042253521,-0.0005030181086519113,0.6458333333333334,0.5555555555555556,-0.09027777777777779,abgeschwaecht
overall,rf_05,96,rf_05_pseudo_096,sign,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6560254954582989,0.6196299010897891,-0.03639559436850981,0.014503688799463448,0.011234071093226022,-0.003269617706237425,0.6875,0.5798611111111112,-0.10763888888888884,abgeschwaecht
overall,rf_05,96,rf_05_pseudo_096,magnitude,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6560254954582989,0.6334506193443108,-0.022574876113988118,0.014503688799463448,0.011960652805723228,-0.0025430359937402194,0.6875,0.6041666666666666,-0.08333333333333337,abgeschwaecht
overall,rf_05,96,rf_05_pseudo_096,wick,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6560254954582989,0.6346493276272257,-0.02137616783107321,0.014503688799463448,0.011932707355242565,-0.0025709814442208823,0.6875,0.6215277777777778,-0.06597222222222221,abgeschwaecht
overall,rf_05,96,rf_05_pseudo_096,volume,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6560254954582989,0.5839400183150183,-0.07208547714328062,0.014503688799463448,0.011625307399955287,-0.0028783813995081602,0.6875,0.5208333333333334,-0.16666666666666663,abgeschwaecht
timeframe:1h,rf_05,96,rf_05_pseudo_096,sign,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.673235544217687,0.6264071916645445,-0.04682835255314255,0.014084507042253521,0.010451598479767494,-0.003632908562486027,0.7291666666666666,0.5763888888888888,-0.1527777777777778,abgeschwaecht
timeframe:1h,rf_05,96,rf_05_pseudo_096,magnitude,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.673235544217687,0.6245615079365079,-0.04867403628117917,0.014084507042253521,0.0111781801922647,-0.0029063268499888214,0.7291666666666666,0.5763888888888888,-0.1527777777777778,abgeschwaecht
timeframe:1h,rf_05,96,rf_05_pseudo_096,wick,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.673235544217687,0.6467330079741217,-0.026502536243565356,0.014084507042253521,0.011792980102839258,-0.0022915269394142637,0.7291666666666666,0.6458333333333334,-0.08333333333333326,abgeschwaecht
timeframe:1h,rf_05,96,rf_05_pseudo_096,volume,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.673235544217687,0.5652777777777778,-0.10795776643990929,0.014084507042253521,0.009836798569192935,-0.004247708473060587,0.7291666666666666,0.4722222222222222,-0.2569444444444444,abgeschwaecht
timeframe:15m,rf_05,96,rf_05_pseudo_096,sign,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6389630149812734,0.6131699889258029,-0.025793026055470514,0.014922870556673374,0.012016543706684552,-0.0029063268499888214,0.6458333333333334,0.5833333333333334,-0.0625,abgeschwaecht
timeframe:15m,rf_05,96,rf_05_pseudo_096,magnitude,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6389630149812734,0.6424420426065162,0.00347902762524277,0.014922870556673374,0.012743125419181758,-0.0021797451374916156,0.6458333333333334,0.6319444444444444,-0.01388888888888895,gemischt
timeframe:15m,rf_05,96,rf_05_pseudo_096,wick,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6389630149812734,0.6225198412698412,-0.016443173711432224,0.014922870556673374,0.012072434607645876,-0.0028504359490274973,0.6458333333333334,0.5972222222222222,-0.04861111111111116,abgeschwaecht
timeframe:15m,rf_05,96,rf_05_pseudo_096,volume,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,0.24119977186562414,1.0225281602002503,0.6389630149812734,0.6021626984126983,-0.036800316568575075,0.014922870556673374,0.01341381623071764,-0.0015090543259557339,0.6458333333333334,0.5694444444444444,-0.07638888888888895,abgeschwaecht
overall,rf_05,97,rf_05_pseudo_097,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6229038382594416,0.6280319243802389,0.005128086120797293,0.02188128772635815,0.019897160742231166,-0.001984126984126984,0.6145833333333334,0.6111111111111112,-0.00347222222222221,gemischt
overall,rf_05,97,rf_05_pseudo_097,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6229038382594416,0.6202061507936507,-0.00269768746579091,0.02188128772635815,0.020959087860496314,-0.0009221998658618356,0.6145833333333334,0.59375,-0.02083333333333337,abgeschwaecht
overall,rf_05,97,rf_05_pseudo_097,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6229038382594416,0.5960311199047174,-0.026872718354724268,0.02188128772635815,0.019925106192711827,-0.001956181533646323,0.6145833333333334,0.5486111111111112,-0.06597222222222221,abgeschwaecht
overall,rf_05,97,rf_05_pseudo_097,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6229038382594416,0.5891172345374932,-0.033786603721948416,0.02188128772635815,0.02188128772635815,0.0,0.6145833333333334,0.5243055555555556,-0.09027777777777779,gemischt
timeframe:1h,rf_05,97,rf_05_pseudo_097,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.622611215538847,0.6407657237398616,0.018154508201014607,0.019114688128772636,0.017829197406662195,-0.0012854907221104411,0.6041666666666666,0.625,0.02083333333333337,gemischt
timeframe:1h,rf_05,97,rf_05_pseudo_097,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.622611215538847,0.6082290683034308,-0.014382147235416198,0.019114688128772636,0.019729488039347196,0.0006147999105745594,0.6041666666666666,0.5694444444444444,-0.03472222222222221,gemischt
timeframe:1h,rf_05,97,rf_05_pseudo_097,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.622611215538847,0.6040178571428572,-0.018593358395989856,0.019114688128772636,0.018443997317236754,-0.0006706908115358817,0.6041666666666666,0.5625,-0.04166666666666663,abgeschwaecht
timeframe:1h,rf_05,97,rf_05_pseudo_097,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.622611215538847,0.5807903634826711,-0.04182085205617592,0.019114688128772636,0.018891124524927343,-0.00022356360384529275,0.6041666666666666,0.5,-0.10416666666666663,abgeschwaecht
timeframe:15m,rf_05,97,rf_05_pseudo_097,sign,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6239492225461613,0.6157344299042772,-0.008214792641884072,0.02464788732394366,0.021965124077800133,-0.002682763246143527,0.625,0.5972222222222222,-0.02777777777777779,abgeschwaecht
timeframe:15m,rf_05,97,rf_05_pseudo_097,magnitude,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6239492225461613,0.6324143626804205,0.008465140134259252,0.02464788732394366,0.02218868768164543,-0.0024591996422982307,0.625,0.6180555555555556,-0.00694444444444442,gemischt
timeframe:15m,rf_05,97,rf_05_pseudo_097,wick,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6239492225461613,0.5884769105640515,-0.03547231198210976,0.02464788732394366,0.0214062150681869,-0.0032416722557567605,0.625,0.5347222222222222,-0.09027777777777779,abgeschwaecht
timeframe:15m,rf_05,97,rf_05_pseudo_097,volume,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24126053305376882,0.9712140175219024,0.6239492225461613,0.5974874041376851,-0.026461818408476168,0.02464788732394366,0.024871450927788957,0.00022356360384529622,0.625,0.5486111111111112,-0.07638888888888884,gemischt
overall,rf_05,98,rf_05_pseudo_098,sign,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.636460228996057,0.6018912529550827,-0.03456897604097431,0.013162307176391684,0.010507489380728818,-0.0026548177956628657,0.6458333333333334,0.5555555555555556,-0.09027777777777779,abgeschwaecht
overall,rf_05,98,rf_05_pseudo_098,magnitude,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.636460228996057,0.6280931122448978,-0.008367116751159198,0.013162307176391684,0.011737089201877934,-0.0014252179745137504,0.6458333333333334,0.6076388888888888,-0.03819444444444453,abgeschwaecht
overall,rf_05,98,rf_05_pseudo_098,wick,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.636460228996057,0.6228569478569479,-0.013603281139109136,0.013162307176391684,0.011373798345629332,-0.0017885088307623524,0.6458333333333334,0.6111111111111112,-0.03472222222222221,abgeschwaecht
overall,rf_05,98,rf_05_pseudo_098,volume,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.636460228996057,0.5714281274103844,-0.06503210158567263,0.013162307176391684,0.010926671137938744,-0.0022356360384529397,0.6458333333333334,0.4965277777777778,-0.14930555555555558,abgeschwaecht
timeframe:1h,rf_05,98,rf_05_pseudo_098,sign,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6298067514677104,0.5980707282913165,-0.0317360231763939,0.012240107310529845,0.009501453163424996,-0.0027386541471048492,0.625,0.5416666666666666,-0.08333333333333337,abgeschwaecht
timeframe:1h,rf_05,98,rf_05_pseudo_098,magnitude,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6298067514677104,0.6261914833615341,-0.003615268106176295,0.012240107310529845,0.011010507489380728,-0.001229599821149117,0.625,0.5833333333333334,-0.04166666666666663,abgeschwaecht
timeframe:1h,rf_05,98,rf_05_pseudo_098,wick,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6298067514677104,0.6241435860058309,-0.005663165461879505,0.012240107310529845,0.010954616588419404,-0.0012854907221104411,0.625,0.625,0.0,gemischt
timeframe:1h,rf_05,98,rf_05_pseudo_098,volume,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6298067514677104,0.5532822783584977,-0.07652447310921262,0.012240107310529845,0.009166107757657053,-0.003073999552872792,0.625,0.4513888888888889,-0.1736111111111111,abgeschwaecht
timeframe:15m,rf_05,98,rf_05_pseudo_098,sign,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6431972789115645,0.6058936276776082,-0.03730365123395629,0.014084507042253521,0.011513525598032641,-0.0025709814442208805,0.6666666666666666,0.5694444444444444,-0.09722222222222221,abgeschwaecht
timeframe:15m,rf_05,98,rf_05_pseudo_098,magnitude,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6431972789115645,0.6301171346715068,-0.013080144240057767,0.014084507042253521,0.01246367091437514,-0.001620836127878382,0.6666666666666666,0.6319444444444444,-0.03472222222222221,abgeschwaecht
timeframe:15m,rf_05,98,rf_05_pseudo_098,wick,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6431972789115645,0.6213162002557736,-0.02188107865579092,0.014084507042253521,0.011792980102839258,-0.0022915269394142637,0.6666666666666666,0.5972222222222222,-0.06944444444444442,abgeschwaecht
timeframe:15m,rf_05,98,rf_05_pseudo_098,volume,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,0.24128081822137482,1.0083437630371297,0.6431972789115645,0.5889225403817915,-0.05427473852977305,0.014084507042253521,0.012687234518220434,-0.0013972725240330875,0.6666666666666666,0.5416666666666666,-0.125,abgeschwaecht
overall,rf_05,99,rf_05_pseudo_099,sign,dio_0ioc;dio_0jsd;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,0.24128119641026136,1.018773466833542,0.6278219367015099,0.6065090848391863,-0.021312851862323567,0.01374916163648558,0.011709143751397273,-0.002040017885088308,0.6145833333333334,0.5520833333333334,-0.0625,abgeschwaecht
