dataset,pair_index,direction,asset,year,source_file,source_start,target_start,gap_ticks,source_terminal_signature,source_terminal_afterimage,post_gap_signature,post_gap_afterimage,blank_gap_control_exact,target_ticks,continuity_affected_ticks,exact_convergence_tick,exact_convergence_reached,affected_target_share,first_signature_difference,maximum_signature_difference,final_signature_difference,mean_absolute_signature_difference,mean_absolute_activation_difference,mean_absolute_afterimage_difference,field_learning_used,memory_read,memory_written,influences_action
2091_basis,24,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,11000,4,0.008301735291030682,0.11574761451834957,0.0019790503527190215,0.06737019233264419,1,994,288,289,1,0.289738430583501,0.001817162961533554,0.001817162961533554,0.0,1.5444662387196583e-05,0.00015443739290789987,0.00046315769136254367,0,0,0,0
2091_basis,24,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,11000,8,0.008301735291030682,0.11574761451834957,0.0011789647395230413,0.039198015805855045,1,994,272,273,1,0.27364185110663986,0.0010781410669416938,0.0010781410669416938,0.0,9.18208240029635e-06,8.974899720243499e-05,0.000269351529894653,0,0,0,0
2091_basis,24,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,11000,16,0.008301735291030682,0.11574761451834957,0.0004202989995327427,0.013253044772927236,1,994,272,273,1,0.27364185110663986,0.0003824165238437982,0.0003824165238437982,0.0,3.2665781696023756e-06,3.027142204837134e-05,9.096186967948507e-05,0,0,0,0
2091_basis,24,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,11000,32,0.008301735291030682,0.11574761451834957,5.431516637375718e-05,0.0015072368540605273,1,994,254,255,1,0.25553319919517103,4.909276790824278e-05,4.909276790824278e-05,0.0,4.212538111362941e-07,3.4760380344742346e-06,1.033883707039655e-05,0,0,0,0
2091_basis,24,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,11000,64,0.008301735291030682,0.11574761451834957,9.650976441475282e-07,1.9939455979174296e-05,1,994,222,223,1,0.22334004024144868,8.619877305566376e-07,8.619877305566376e-07,0.0,7.448201661573606e-09,4.665447147691584e-08,1.380375261795861e-07,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,0,0.008301735291030682,0.11574761451834957,0.008301735291030682,0.11574761451834957,1,994,307,308,1,0.30885311871227367,0.0031032983062012857,0.0031032983062012857,0.0,2.617637880087968e-05,0.0002648692741836244,0.0007953104542721052,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,1,0.008301735291030682,0.11574761451834957,0.002922194514674728,0.10110296896206789,1,994,307,308,1,0.30885311871227367,0.002719200440887472,0.002719200440887472,0.0,2.295692713056224e-05,0.00023135308865978804,0.0006946761895251142,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,2,0.008301735291030682,0.11574761451834957,0.002565851007625952,0.08830955630517102,1,994,307,308,1,0.30885311871227367,0.002383492011165259,0.002383492011165259,0.0,2.0138740524831443e-05,0.0002020593187651103,0.0006067487041306096,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,4,0.008301735291030682,0.11574761451834957,0.0019790503527190215,0.06737019233264419,1,994,307,308,1,0.30885311871227367,0.0018329700760418687,0.0018329700760418687,0.0,1.550851034974963e-05,0.0001540931830445041,0.0004628150164054518,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,8,0.008301735291030682,0.11574761451834957,0.0011789647395230413,0.039198015805855045,1,994,290,291,1,0.2917505030181087,0.0010871283197543217,0.0010871283197543217,0.0,9.217767981570495e-06,8.955471667503571e-05,0.00026915879560427986,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,16,0.008301735291030682,0.11574761451834957,0.0004202989995327427,0.013253044772927236,1,994,276,277,1,0.2776659959758551,0.0003854039769204034,0.0003854039769204034,0.0,3.2779128904881632e-06,3.020822340268886e-05,9.089882406629564e-05,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,32,0.008301735291030682,0.11574761451834957,5.431516637375718e-05,0.0015072368540605273,1,994,257,258,1,0.25855130784708247,4.9435808786567684e-05,4.9435808786567684e-05,0.0,4.223989342376854e-07,3.4689016140995743e-06,1.0331795487813897e-05,0,0,0,0
2091_basis,25,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,12000,13000,64,0.008301735291030682,0.11574761451834957,9.650976441475282e-07,1.9939455979174296e-05,1,994,222,223,1,0.22334004024144868,8.665484041939925e-07,8.665484041939925e-07,0.0,7.45773680405204e-09,4.656582351095755e-08,1.3794886350306392e-07,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,0,0.008530134984527206,0.1268174433607502,0.008530134984527206,0.1268174433607502,1,994,292,293,1,0.2937625754527163,0.0034818132886889133,0.0034818132886889133,0.0,2.9360951941963103e-05,0.00028965412227230543,0.0008708563144037676,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,1,0.008530134984527206,0.1268174433607502,0.0032548731441985417,0.11077095038084994,1,994,292,293,1,0.2937625754527163,0.0030494235503539125,0.0030494235503539125,0.0,2.5741019251067042e-05,0.00025300618088973663,0.0007606661715299051,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,2,0.008530134984527206,0.1268174433607502,0.002857678903861263,0.09675318684944177,1,994,291,292,1,0.29275653923541245,0.002671835501872744,0.002671835501872744,0.0,2.2574219335467328e-05,0.0002209724324888917,0.0006643879862184032,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,4,0.008530134984527206,0.1268174433607502,0.0022038078531050457,0.0738104608051494,1,994,291,292,1,0.29275653923541245,0.002053290967811894,0.002053290967811894,0.0,1.737518635426883e-05,0.00016851440902222083,0.0005067816767375843,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,8,0.008530134984527206,0.1268174433607502,0.0013126128922976226,0.04294406003864196,1,994,291,292,1,0.29275653923541245,0.0012165832398795678,0.0012165832398795678,0.0,1.0319630898978746e-05,9.792018883653354e-05,0.0002947239974955935,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,16,0.008530134984527206,0.1268174433607502,0.0004678639163793674,0.01451918102632297,1,994,284,285,1,0.2857142857142857,0.0004307797371244475,0.0004307797371244475,0.0,3.6665299288777427e-06,3.29907395402176e-05,9.951978532794049e-05,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,32,0.008530134984527206,0.1268174433607502,6.046374228425808e-05,0.0016512452354236226,1,994,284,285,1,0.2857142857142857,5.518201466102844e-05,5.518201466102844e-05,0.0,4.720441623203787e-07,3.73877187388302e-06,1.1290497025253306e-05,0,0,0,0
2091_basis,26,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,12000,64,0.008530134984527206,0.1268174433607502,1.075298485658033e-06,2.1323754811487116e-05,1,994,231,232,1,0.2323943661971831,9.658209676969426e-07,9.658209676969426e-07,0.0,8.326400716145247e-09,4.97151408422966e-08,1.4744262281875405e-07,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,0,0.008530134984527206,0.1268174433607502,0.008530134984527206,0.1268174433607502,1,994,290,291,1,0.2917505030181087,0.003447830931646207,0.003447830931646207,0.0,2.9250477581601296e-05,0.00029041566472555344,0.0008716178511010698,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,1,0.008530134984527206,0.1268174433607502,0.0032548731441985417,0.11077095038084994,1,994,290,291,1,0.2917505030181087,0.0030204335920846533,0.0030204335920846533,0.0,2.5647086964617894e-05,0.00025366139145386105,0.0007613213779860164,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,2,0.008530134984527206,0.1268174433607502,0.002857678903861263,0.09675318684944177,1,994,290,291,1,0.2917505030181087,0.002647058885559902,0.002647058885559902,0.0,2.2494128659877225e-05,0.00022153702318801995,0.0006649525754962909,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,4,0.008530134984527206,0.1268174433607502,0.0022038078531050457,0.0738104608051494,1,994,290,291,1,0.2917505030181087,0.00203510711906766,0.00203510711906766,0.0,1.7316516824443178e-05,0.00016893527245703582,0.000507202579140598,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,8,0.008530134984527206,0.1268174433607502,0.0013126128922976226,0.04294406003864196,1,994,290,291,1,0.2917505030181087,0.001206650587760285,0.001206650587760285,0.0,1.0287362695479603e-05,9.815701165937797e-05,0.00029496086545130007,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,16,0.008530134984527206,0.1268174433607502,0.0004678639163793674,0.01451918102632297,1,994,278,279,1,0.2796780684104628,0.00042773351007838016,0.00042773351007838016,0.0,3.6561663499225303e-06,3.3067729733214224e-05,9.959699931448277e-05,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,32,0.008530134984527206,0.1268174433607502,6.046374228425808e-05,0.0016512452354236226,1,994,256,257,1,0.2575452716297787,5.4897064825634376e-05,5.4897064825634376e-05,0.0,4.7089002944115154e-07,3.747126606495857e-06,1.129895543207642e-05,0,0,0,0
2091_basis,27,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,13000,14000,64,0.008530134984527206,0.1268174433607502,1.075298485658033e-06,2.1323754811487116e-05,1,994,237,238,1,0.23843058350100604,9.643417087628475e-07,9.643417087628475e-07,0.0,8.312060040906582e-09,4.982231761936136e-08,1.4754979087739736e-07,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,0,0.008368647548807236,0.11241101292218898,0.008368647548807236,0.11241101292218898,1,994,307,308,1,0.30885311871227367,0.003024723201473513,0.003024723201473513,0.0,2.553456277382917e-05,0.00025733771763558985,0.0007725087458598045,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,1,0.008368647548807236,0.11241101292218898,0.002847367105167469,0.09818947295747792,1,994,307,308,1,0.30885311871227367,0.002650609857188445,0.002650609857188445,0.0,2.239620895227556e-05,0.00022476662015204327,0.000674759236597981,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,2,0.008368647548807236,0.11241101292218898,0.0025003990124222936,0.08576551299514755,1,994,307,308,1,0.30885311871227367,0.0023235967805586306,0.0023235967805586306,0.0,1.964875894035568e-05,0.00019629996132445557,0.0005893525394933074,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,4,0.008368647548807236,0.11241101292218898,0.0019289518538836328,0.06543049965324159,1,994,307,308,1,0.30885311871227367,0.0017872586967521108,0.0017872586967521108,0.0,1.5134128630112554e-05,0.00014969020409649734,0.00044954562753161996,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,8,0.008368647548807236,0.11241101292218898,0.0011495821685830055,0.038070679451236995,1,994,290,291,1,0.2917505030181087,0.0010604334528169796,0.0010604334528169796,0.0,8.998778434481806e-06,8.697897042265427e-05,0.0002614414816650197,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,16,0.008368647548807236,0.11241101292218898,0.0004101667935091445,0.012872728273008692,1,994,276,277,1,0.2776659959758551,0.0003762414548694037,0.0003762414548694037,0.0,3.202600153581856e-06,2.9311922829648023e-05,8.82882678182752e-05,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,32,0.008368647548807236,0.11241101292218898,5.310014522382512e-05,0.0014641998421481082,1,994,257,258,1,0.25855130784708247,4.834166799458535e-05,4.834166799458535e-05,0.0,4.133781955974593e-07,3.3367114557214894e-06,1.0022502606764591e-05,0,0,0,0
2091_basis,28,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,13000,64,0.008368647548807236,0.11241101292218898,9.468412593041914e-07,1.916616831673522e-05,1,994,222,223,1,0.22334004024144868,8.502278117904216e-07,8.502278117904216e-07,0.0,7.3220648828133576e-09,4.4751354458737766e-08,1.325905049633725e-07,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,0,0.008368647548807236,0.11241101292218898,0.008368647548807236,0.11241101292218898,1,994,296,297,1,0.2977867203219316,0.0029794749236456072,0.0029794749236456072,0.0,2.5211075108143436e-05,0.0002576714683148889,0.0007728417569937963,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,1,0.008368647548807236,0.11241101292218898,0.002847367105167469,0.09818947295747792,1,994,290,291,1,0.2917505030181087,0.0026118717304801174,0.0026118717304801174,0.0,2.2118388507248244e-05,0.0002250531352781004,0.0006750449342694419,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,2,0.008368647548807236,0.11241101292218898,0.0025003990124222936,0.08576551299514755,1,994,290,291,1,0.2917505030181087,0.002290370367335792,0.002290370367335792,0.0,1.9409812402091037e-05,0.0001965463792220209,0.000589598143063027,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,4,0.008368647548807236,0.11241101292218898,0.0019289518538836328,0.06543049965324159,1,994,287,288,1,0.2887323943661972,0.0017626963707928576,0.0017626963707928576,0.0,1.4956718224503963e-05,0.00014987366253979675,0.0004497281203134721,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,8,0.008368647548807236,0.11241101292218898,0.0011495821685830055,0.038070679451236995,1,994,287,288,1,0.2887323943661972,0.0010468121302393326,0.0010468121302393326,0.0,8.899905484260569e-06,8.708238415552714e-05,0.0002615439825407789,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,16,0.008368647548807236,0.11241101292218898,0.0004101667935091445,0.012872728273008692,1,994,283,284,1,0.28470824949698187,0.00037191605956431173,0.00037191605956431173,0.0,3.1712008832006064e-06,2.9346546856824354e-05,8.832206816478279e-05,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,32,0.008368647548807236,0.11241101292218898,5.310014522382512e-05,0.0014641998421481082,1,994,254,255,1,0.25553319919517103,4.7894259573410224e-05,4.7894259573410224e-05,0.0,4.101844761812626e-07,3.3412319653011957e-06,1.0026530682023767e-05,0,0,0,0
2091_basis,29,forward,BTC,2024,1-12_2024_30m_BTCUSDT.csv,14000,15000,64,0.008368647548807236,0.11241101292218898,9.468412593041914e-07,1.916616831673522e-05,1,994,219,220,1,0.22032193158953722,8.460298862172921e-07,8.460298862172921e-07,0.0,7.294297015886965e-09,4.4813076840122426e-08,1.326522299489772e-07,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,0,0.008770349475229025,0.12291917631320759,0.008770349475229025,0.12291917631320759,1,994,290,291,1,0.2917505030181087,0.0033043085164058857,0.0033043085164058857,0.0,2.802963777439008e-05,0.0002814627592922148,0.0008447718631654754,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,1,0.008770349475229025,0.12291917631320759,0.0031215322111201736,0.10736571721735151,1,994,290,291,1,0.2917505030181087,0.0028948856693560687,0.0028948856693560687,0.0,2.457706640197002e-05,0.0002458444299156468,0.0007378703231069656,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,2,0.008770349475229025,0.12291917631320759,0.0027405288810427083,0.09377863961737133,1,994,290,291,1,0.2917505030181087,0.002537141196379508,0.002537141196379508,0.0,2.1555752997755853e-05,0.0002147133745282189,0.000644468253170268,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,4,0.008770349475229025,0.12291917631320759,0.0021132928336362296,0.07154081344983645,1,994,290,291,1,0.2917505030181087,0.0019506781664502884,0.0019506781664502884,0.0,1.6593778041923327e-05,0.00016373955148391158,0.0004915758615465287,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,8,0.008770349475229025,0.12291917631320759,0.0012584316802351965,0.04162287769040052,1,994,290,291,1,0.2917505030181087,0.0011565322502199125,0.0011565322502199125,0.0,9.856709530106708e-06,9.515572288082312e-05,0.00028587321461843253,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,16,0.008770349475229025,0.12291917631320759,0.0004483139292904709,0.014071886608890303,1,994,278,279,1,0.2796780684104628,0.0004098130227326753,0.0004098130227326753,0.0,3.5015110634790453e-06,3.2089897291759e-05,9.653520740372722e-05,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,32,0.008770349475229025,0.12291917631320759,5.7864542207532995e-05,0.0016001727690700502,1,994,256,257,1,0.2575452716297787,5.253605407528131e-05,5.253605407528131e-05,0.0,4.5042405222104814e-07,3.6738654737340134e-06,1.0968486581590247e-05,0,0,0,0
2091_basis,30,reverse,BTC,2024,1-12_2024_30m_BTCUSDT.csv,15000,14000,64,0.008770349475229025,0.12291917631320759,1.0262683578108516e-06,2.0991166995942776e-05,1,994,237,238,1,0.23843058350100604,9.204126063568074e-07,9.204126063568074e-07,0.0,7.92989429058914e-09,4.9050229826365624e-08,1.4525330369585233e-07,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,0,0.00972564347140869,0.1242149674816619,0.00972564347140869,0.1242149674816619,1,994,308,309,1,0.30985915492957744,0.003391639804417493,0.003391639804417493,0.0,2.845877094138275e-05,0.0002851119815150038,0.0008543878259704423,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,1,0.00972564347140869,0.1242149674816619,0.0031911589073796826,0.1084977635872059,1,994,308,309,1,0.30985915492957744,0.0029712931768734116,0.0029712931768734116,0.0,2.4959464493096255e-05,0.0002490200971896241,0.0007462629043363877,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,2,0.00972564347140869,0.1242149674816619,0.0028020368604563073,0.09476762790254878,1,994,308,309,1,0.30985915492957744,0.0026040690562554505,0.0026040690562554505,0.0,2.1896498978356987e-05,0.00021747663078087152,0.0006517933048328376,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,4,0.00972564347140869,0.1242149674816619,0.0021613364999054224,0.07229562188267451,1,994,308,309,1,0.30985915492957744,0.002002176339356043,0.002002176339356043,0.0,1.6864299895704088e-05,0.0001658302280128034,0.0004971560650634591,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,8,0.00972564347140869,0.1242149674816619,0.0012878152462669648,0.042062508989411086,1,994,281,282,1,0.28269617706237427,0.001187275824546365,0.001187275824546365,0.0,1.0027098131502984e-05,9.634530638822028e-05,0.0002891103084262125,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,16,0.00972564347140869,0.1242149674816619,0.0004593698314162365,0.01422096511062401,1,994,277,278,1,0.27867203219315895,0.0004209755150958571,0.0004209755150958571,0.0,3.5689412300924326e-06,3.245337268665889e-05,9.761775783245227e-05,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,32,0.00972564347140869,0.1242149674816619,5.9452963707152876e-05,0.0016172872066144463,1,994,259,260,1,0.2605633802816901,5.405569639644822e-05,5.405569639644822e-05,0.0,4.6091427055625765e-07,3.6746065655109933e-06,1.107318181650379e-05,0,0,0,0
2091_basis,31,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,0,1000,64,0.00972564347140869,0.1242149674816619,1.0600609926042407e-06,2.0901848541453518e-05,1,994,244,245,1,0.2454728370221328,9.502813855654518e-07,9.502813855654518e-07,0.0,8.176881997923176e-09,4.8927515414990836e-08,1.4472137142416904e-07,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,0,0.010195780588058078,0.11946136782133299,0.010195780588058078,0.11946136782133299,1,994,309,310,1,0.31086519114688127,0.003225254345718442,0.003225254345718442,0.0,2.7067932077830642e-05,0.00027350168980193394,0.0008209793442615692,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,1,0.010195780588058078,0.11946136782133299,0.0030388299658675563,0.10434535885044359,1,994,309,310,1,0.31086519114688127,0.002825458950860192,0.002825458950860192,0.0,2.3738085301675258e-05,0.00023888381047818184,0.0007170834198140662,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,2,0.010195780588058078,0.11946136782133299,0.0026680109899527844,0.09114038370993588,1,994,293,294,1,0.2947686116700201,0.0024761578674248053,0.0024761578674248053,0.0,2.0823454717790904e-05,0.00020862822231309066,0.0006263081764561947,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,4,0.010195780588058078,0.11946136782133299,0.002057499887318539,0.06952790317657973,1,994,293,294,1,0.2947686116700201,0.0019036016614715143,0.0019036016614715143,0.0,1.603514266118142e-05,0.0001590894527007135,0.00047771733199492624,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,8,0.010195780588058078,0.11946136782133299,0.00122534985141437,0.040451354318894656,1,994,293,294,1,0.2947686116700201,0.0011284288393564722,0.0011284288393564722,0.0,9.53034252266138e-06,9.243872688327669e-05,0.0002778055291826543,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,16,0.010195780588058078,0.11946136782133299,0.0004366347215842364,0.013675533586971456,1,994,276,277,1,0.2776659959758551,0.00039974137120796054,0.00039974137120796054,0.0,3.389086546587052e-06,3.115323366201821e-05,9.380210209998718e-05,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,32,0.010195780588058078,0.11946136782133299,5.63897915387313e-05,0.0015550516700217618,1,994,269,270,1,0.27062374245472837,5.1220635762329325e-05,5.1220635762329325e-05,0.0,4.368496123952494e-07,3.5510694267055603e-06,1.0647426797865988e-05,0,0,0,0
2091_basis,32,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,0,64,0.010195780588058078,0.11946136782133299,1.0014668447586985e-06,2.0280012006717393e-05,1,994,230,231,1,0.23138832997987926,8.968104594810067e-07,8.968104594810067e-07,0.0,7.722285421465669e-09,4.738411644639705e-08,1.4032798981803938e-07,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,0,0.010195780588058078,0.11946136782133299,0.010195780588058078,0.11946136782133299,1,994,292,293,1,0.2937625754527163,0.0032197197965680244,0.0032197197965680244,0.0,2.6975409037293567e-05,0.0002742944860724546,0.000821772796260248,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,1,0.010195780588058078,0.11946136782133299,0.0030388299658675563,0.10434535885044359,1,994,292,293,1,0.2937625754527163,0.0028207079790605848,0.0028207079790605848,0.0,2.365743293378035e-05,0.0002395698962099149,0.0007177701632379716,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,2,0.010195780588058078,0.11946136782133299,0.0026680109899527844,0.09114038370993588,1,994,292,293,1,0.2937625754527163,0.0024720731629587836,0.0024720731629587836,0.0,2.0753155073377827e-05,0.00020922241736174365,0.0006269030926181826,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,4,0.010195780588058078,0.11946136782133299,0.002057499887318539,0.06952790317657973,1,994,292,293,1,0.2937625754527163,0.0019005697994164024,0.0019005697994164024,0.0,1.5981734556861963e-05,0.00015953656537337637,0.0004781648526581105,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,8,0.010195780588058078,0.11946136782133299,0.00122534985141437,0.040451354318894656,1,994,280,281,1,0.28169014084507044,0.0011267368434159878,0.0011267368434159878,0.0,9.499505471815737e-06,9.269329062682073e-05,0.00027806056216773045,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,16,0.010195780588058078,0.11946136782133299,0.0004366347215842364,0.013675533586971456,1,994,274,275,1,0.27565392354124746,0.0003991988141443803,0.0003991988141443803,0.0,3.3787897481459906e-06,3.123751561026144e-05,9.388619800543375e-05,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,32,0.010195780588058078,0.11946136782133299,5.63897915387313e-05,0.0015550516700217618,1,994,263,264,1,0.26458752515090544,5.116332309803087e-05,5.116332309803087e-05,0.0,4.357030993602733e-07,3.5604974759761223e-06,1.0656780094500411e-05,0,0,0,0
2091_basis,33,forward,SOL,2024,1-12_2024_30m_SOLUSDT.csv,1000,2000,64,0.010195780588058078,0.11946136782133299,1.0014668447586985e-06,2.0280012006717393e-05,1,994,237,238,1,0.23843058350100604,8.962241716033853e-07,8.962241716033853e-07,0.0,7.708553305036451e-09,4.750038627011275e-08,1.4044423883230056e-07,0,0,0,0
2091_basis,34,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,2000,1000,0,0.009108134540249205,0.11349048734485372,0.009108134540249205,0.11349048734485372,1,994,308,309,1,0.30985915492957744,0.003041617012070853,0.003041617012070853,0.0,2.554830532182097e-05,0.0002606966290682798,0.0007808048258285233,0,0,0,0
2091_basis,34,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,2000,1000,1,0.009108134540249205,0.11349048734485372,0.002864581427020183,0.0991347960918144,1,994,308,309,1,0.30985915492957744,0.0026654624599713878,0.0026654624599713878,0.0,2.2411480339124276e-05,0.00022770232537632816,0.0006820171549702295,0,0,0,0
2091_basis,34,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,2000,1000,2,0.009108134540249205,0.11349048734485372,0.0025156133282182324,0.08659336304436827,1,994,308,309,1,0.30985915492957744,0.002336658574716006,0.002336658574716006,0.0,1.9664773859175298e-05,0.00019886638711194706,0.000595702645792284,0,0,0,0
2091_basis,34,reverse,SOL,2024,1-12_2024_30m_SOLUSDT.csv,2000,1000,4,0.009108134540249205,0.11349048734485372,0.0019408347669473546,0.06606536823256971,1,994,308,309,1,0.30985915492957744,0.001797366903363011,0.001797366903363011,0.0,1.5150089467723761e-05,0.00015165306761160609,0.00045440737035946867,0,0,0,0
