preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12851,12755,12850,weite_unruhige_seitwaerts,seitwaerts,0.07484835897665487,2.0684094824336134,0.11831877580298511,50.0,0.001827,-0.783805,-0.547815,0.580044,0.556918,0.570331,0.466127,0.376187,0.268576,0.59013,0.565075,0.03745
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,12987,12891,12986,weite_unruhige_seitwaerts,seitwaerts,0.01958775029446956,1.013109540636048,0.08028575284648554,46.0,0.643826,0.38084,0.452041,0.827973,0.783484,0.809287,0.71461,0.35211,0.30174,0.57467,0.619513,0.092502
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,14944,14848,14943,weite_unruhige_seitwaerts,seitwaerts,0.056912835591798105,2.378961111013724,0.11456388902161282,47.0,-0.097772,-0.432659,-0.167138,0.679334,0.713405,0.693644,0.506976,0.36038,0.27654,0.584821,0.621346,0.0424
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_2,15203,15107,15202,weite_unruhige_steigend,steigend,3.392863207202843,3.625068414281348,0.11255601904080512,49.0,0.292048,-0.661621,-0.43802,0.728146,0.721319,0.725279,0.548493,0.350593,0.302064,0.565948,0.61289,0.019666
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,40,1,39,weite_unruhige_seitwaerts,seitwaerts,-0.10093136288002638,1.0724602680882,0.08032313468382432,17.0,0.018755,-0.440594,-0.313267,0.728192,0.520521,0.64097,0.56147,0.363496,0.281144,0.579099,0.64551,0.02272
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,238,142,237,weite_unruhige_seitwaerts,seitwaerts,0.10160024608617854,0.9794272164772208,0.08933122228958329,52.0,0.022339,-0.574727,-0.241406,0.788031,0.633588,0.723165,0.487316,0.3535,0.296031,0.567599,0.647686,0.025769
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,598,502,597,weite_unruhige_steigend,steigend,0.8334810307622867,1.290886154821753,0.06940462015267396,51.0,-0.241897,-0.626962,-0.130783,0.623546,0.740674,0.67274,0.391356,0.356243,0.288795,0.575744,0.649833,0.024063
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,722,626,721,weite_unruhige_steigend,steigend,1.7694828266087044,2.0384345239205186,0.06230144106375182,49.0,-0.093448,-0.741512,-0.300949,0.534782,0.551115,0.541642,0.424122,0.378814,0.267924,0.586695,0.602773,0.015505
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,918,822,917,weite_unruhige_seitwaerts,seitwaerts,0.0370447984763023,1.1631033393844967,0.0619347568249221,41.0,-0.046641,-0.486695,-0.181057,0.840321,0.656924,0.763294,0.491502,0.352046,0.291481,0.572179,0.652915,0.042141
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,1730,1634,1729,weite_unruhige_fallend,fallend,-1.0685950069924328,1.6853781721340988,0.06391607291535999,50.0,0.610529,-0.507247,-0.688909,0.731066,0.637254,0.691665,0.672722,0.362503,0.284049,0.581549,0.654723,0.023543
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,1890,1794,1889,weite_unruhige_fallend,fallend,-0.6622201888199154,1.2561667717449563,0.06854989613422868,47.0,-0.272225,-0.706528,0.17965,0.461088,0.521195,0.486333,0.324951,0.384892,0.260837,0.596846,0.609411,0.042322
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,2265,2169,2264,weite_unruhige_steigend,steigend,1.145177724836252,1.6503321889175846,0.09259689746934333,57.0,0.657101,-0.415444,0.675556,0.443547,-0.637087,0.524833,0.580458,0.383728,0.262973,0.596979,0.656411,0.067929
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,2766,2670,2765,weite_unruhige_steigend,steigend,1.936607153731847,2.4503978070159054,0.08414874183882678,47.0,-0.328889,-0.929524,0.326093,0.350216,0.416289,0.377967,0.211726,0.380965,0.270355,0.587752,0.602671,0.020818
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3431,3335,3430,enge_unruhige_steigend,steigend,0.20269222351224897,0.7979943364839648,0.05284331744244029,44.0,0.941273,0.879393,0.90965,0.883446,0.684864,0.800042,0.674005,0.366123,0.302024,0.575284,0.657289,0.139036
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3437,3341,3436,weite_unruhige_steigend,steigend,1.1733397846861013,1.915316317890413,0.07006007822265208,43.0,-0.2701,0.661579,-0.275571,-0.07065,0.175955,0.114878,0.372668,0.417139,0.203172,0.628688,0.628652,0.077829
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3474,3378,3473,weite_unruhige_steigend,steigend,0.8801059372952249,1.85723768638424,0.09515794211562369,45.0,0.81711,-0.676299,-0.718632,0.769932,0.702278,0.741517,0.698039,0.358835,0.290896,0.576679,0.658736,0.030049
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,3901,3805,3900,weite_unruhige_seitwaerts,seitwaerts,0.1347382990968955,2.111673049944103,0.10605546989669004,46.0,0.784987,-0.902455,-0.92984,0.833516,0.70758,0.780623,0.633751,0.356061,0.297823,0.571086,0.659902,0.050944
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,5696,5600,5695,weite_unruhige_steigend,steigend,0.25271085712656033,2.194964393720323,0.1039730644044382,52.0,0.831503,-0.453809,-0.740774,0.816586,0.575044,0.715138,0.718916,0.361888,0.286074,0.582216,0.661322,0.022514
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,6001,5905,6000,weite_unruhige_steigend,steigend,2.863234070022257,3.327215900093499,0.11345964589831004,45.0,0.098977,-0.569348,-0.371801,0.640367,0.752622,0.687514,0.533002,0.352027,0.297339,0.568556,0.65181,0.018804
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,6601,6505,6600,weite_unruhige_steigend,steigend,0.47917452494418666,3.41911208924753,0.18396577408253123,50.0,0.311425,-0.805516,0.773839,0.827531,0.642448,0.749796,0.298746,0.374908,0.293776,0.576928,0.653221,0.107341
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,7602,7506,7601,weite_unruhige_fallend,fallend,-0.5008169489451699,1.4664421546212745,0.06201023173513534,51.0,-0.07616,-0.530131,-0.254508,0.76541,0.642663,0.713856,0.484728,0.403558,0.271022,0.597332,0.655484,0.026523
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,7728,7632,7727,weite_unruhige_steigend,steigend,0.4613980432423907,1.2482921445634994,0.05893604991392791,47.0,-0.129896,-0.569799,-0.230536,0.689326,0.724547,0.704119,0.453297,0.417805,0.272701,0.602198,0.657902,0.027367
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,7946,7850,7945,enge_unruhige_seitwaerts,seitwaerts,-0.03526959303258519,0.6181781211837668,0.055193879152508285,57.0,0.713065,0.378752,0.558561,0.848069,0.778146,0.818702,0.713221,0.354051,0.303836,0.573358,0.662149,0.09879
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,8222,8126,8221,weite_unruhige_steigend,steigend,0.6791374757865083,1.7344876659602195,0.07587300583929237,53.0,0.890048,-0.260194,-0.830844,0.774778,0.672824,0.731958,0.732026,0.357582,0.291708,0.576356,0.663368,0.024925
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,9002,8906,9001,weite_unruhige_seitwaerts,seitwaerts,-0.04224356660560314,1.6199547030918537,0.07943744578458534,46.0,0.012231,-0.747528,-0.392629,0.593982,0.620868,0.605274,0.454112,0.368226,0.280425,0.580185,0.614993,0.023445
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,10858,10762,10857,weite_unruhige_fallend,fallend,-1.5314269629891213,2.640953230305038,0.08838058115127624,48.0,0.602726,-0.75367,-0.618232,0.85574,0.687772,0.785193,0.60788,0.413921,0.286239,0.594586,0.660056,0.03448
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,12049,11953,12048,weite_unruhige_steigend,steigend,1.6593559579876431,2.4518565918507087,0.08153373111142305,43.0,0.971447,0.946995,0.956073,0.739015,0.764509,0.749723,0.674449,0.374866,0.292169,0.583221,0.664083,0.139463
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,12696,12600,12695,weite_unruhige_fallend,fallend,-0.47859936191651997,1.0615524199327178,0.07452171681964628,50.0,0.133075,-0.668755,-0.519681,0.726907,0.672878,0.704215,0.523079,0.404019,0.273932,0.596563,0.661978,0.018542
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,14037,13941,14036,weite_unruhige_steigend,steigend,1.3306864937515916,1.6688549457838164,0.0671272013718182,51.0,0.778651,0.609947,0.659463,0.803191,0.79274,0.798802,0.69671,0.360296,0.301195,0.576402,0.66482,0.106619
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,14371,14275,14370,weite_unruhige_fallend,fallend,-0.5785868037990789,1.8685185702686766,0.10968791979013126,43.0,0.152117,-0.616541,-0.365464,0.65946,0.55225,0.614432,0.534634,0.367415,0.278623,0.584542,0.620109,0.022997
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,14600,14504,14599,weite_unruhige_fallend,fallend,-0.336671241043963,1.6332742216333545,0.10278742284319005,47.0,-0.237282,-0.622432,-0.17866,0.66694,0.554708,0.619803,0.408289,0.412416,0.263496,0.603473,0.625446,0.030637
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_3,15738,15642,15737,weite_unruhige_fallend,fallend,-3.4455398735782468,4.05082398830979,0.12600433283519846,46.0,0.13505,-0.503744,0.657334,-0.245133,-0.448691,0.330627,0.446066,0.38495,0.255806,0.595394,0.609982,0.010747
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,751,655,750,weite_unruhige_steigend,steigend,2.7870573637491667,4.128090102128475,0.16782794056822978,42.0,0.695486,0.581414,0.655067,0.766921,0.736471,0.754132,0.685097,0.372286,0.286367,0.581975,0.689346,0.10205
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,1611,1515,1610,weite_unruhige_steigend,steigend,1.6285887115536735,2.638313712716959,0.1131287515704254,46.0,0.2223,-0.480927,-0.293442,0.662532,0.773691,0.709219,0.582826,0.358222,0.285248,0.575553,0.690357,0.025786
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,1907,1811,1906,weite_unruhige_fallend,fallend,-1.530211270861265,1.904673847718554,0.09289330128056979,45.0,0.609896,-0.38331,-0.39984,0.764575,0.724637,0.747801,0.722,0.354074,0.289006,0.578322,0.691331,0.025826
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,4942,4846,4941,weite_unruhige_steigend,steigend,2.3475694124158304,5.691356885896137,0.2143675245211083,35.0,0.349822,-0.47732,-0.854557,0.161564,0.39203,0.25836,0.638039,0.423506,0.188508,0.643879,0.657374,0.064172
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,4973,4877,4972,weite_unruhige_steigend,steigend,7.776205905170443,9.00835120704605,0.36398675063508723,34.0,-0.092585,-0.194586,0.590228,-0.432072,-0.436343,0.433866,0.513445,0.38358,0.254997,0.599025,0.639804,0.030747
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5096,5000,5095,weite_unruhige_steigend,steigend,6.765683510750206,14.499095384356464,0.5091969257093171,43.0,0.671665,0.843001,-0.925844,0.055146,-0.360646,0.183456,0.413849,0.414368,0.221601,0.620427,0.661736,0.05616
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5097,5001,5096,weite_unruhige_steigend,steigend,3.8941335131490264,14.522926500337158,0.540061671162059,43.0,0.641921,0.087365,-0.905237,-0.240046,-0.241617,0.240706,0.705393,0.448283,0.161099,0.665304,0.666027,0.104069
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5229,5133,5228,weite_unruhige_fallend,fallend,-0.9562682215743471,6.91156462585034,0.35673793326854386,47.0,0.762694,0.671033,0.686515,0.769077,0.786474,0.776384,0.686355,0.367311,0.294421,0.578336,0.691988,0.104718
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5342,5246,5341,weite_unruhige_steigend,steigend,1.846513155493925,11.250593000766335,0.589883711029207,45.0,-0.008083,-0.78624,0.568472,-0.268053,-0.529283,0.37777,0.307276,0.378467,0.264737,0.587938,0.644922,0.031568
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5687,5591,5686,weite_unruhige_fallend,fallend,-9.281528274602325,13.037521881421721,0.5062457188522724,52.0,0.057433,-0.557293,0.803657,-0.425003,-0.284519,0.366,0.378362,0.376781,0.268983,0.585398,0.64959,0.028091
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,5814,5718,5813,weite_unruhige_fallend,fallend,-4.302466639708862,7.63849575414477,0.4727726108639987,47.0,-0.01626,-0.839375,-0.496514,0.59798,0.558736,0.581497,0.43001,0.374063,0.273667,0.585865,0.653341,0.026638
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6034,5938,6033,weite_unruhige_steigend,steigend,5.379287462154203,10.074239973456095,0.33015705141498364,45.0,0.375517,-0.637683,-0.455534,0.635242,0.703534,0.663925,0.588265,0.361333,0.286099,0.57931,0.687162,0.018238
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6323,6227,6322,weite_unruhige_steigend,steigend,2.459943082141048,7.3330474445440625,0.29969591828778613,46.0,0.760938,-0.567774,-0.632213,0.746677,0.764632,0.754218,0.705543,0.353222,0.296481,0.571985,0.69279,0.039874
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6578,6482,6577,weite_unruhige_steigend,steigend,1.516704242672686,5.792170526747283,0.3552213568354166,46.0,0.803967,0.371613,0.69841,0.801534,0.75082,0.780234,0.717849,0.365113,0.294784,0.580465,0.693432,0.097708
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6753,6657,6752,weite_unruhige_steigend,steigend,6.370903277378097,7.725819344524375,0.25379696243005506,47.0,-0.314507,-0.703268,0.100767,0.548067,0.545198,0.546862,0.321465,0.377648,0.269403,0.590259,0.657264,0.030076
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,6798,6702,6797,weite_unruhige_steigend,steigend,3.06177191906806,3.7247087676272335,0.19651000153280138,47.0,-0.336032,-0.618234,-0.029155,0.635594,0.737748,0.678498,0.355303,0.359266,0.282629,0.579751,0.69425,0.032598
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,7575,7479,7574,weite_unruhige_fallend,fallend,-7.6288743551204465,8.372263070236022,0.2772051157059492,52.0,0.046292,-0.7013,-0.381699,0.67102,0.646294,0.660635,0.472386,0.409521,0.269015,0.598493,0.688927,0.021477
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,7577,7481,7576,weite_unruhige_fallend,fallend,-7.493943251344803,7.62945017041021,0.2802957198976176,54.0,0.272224,-0.844642,-0.766445,0.788053,0.575596,0.698821,0.52625,0.362843,0.288244,0.575174,0.690071,0.035394
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,9613,9517,9612,weite_unruhige_fallend,fallend,-1.3865080165372592,12.150852072199266,0.6576459614802869,50.0,0.649661,-0.632704,0.773925,-0.149133,-0.768352,0.409205,0.489905,0.376492,0.273017,0.58501,0.654045,0.01803
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,10029,9933,10028,weite_unruhige_steigend,steigend,3.10144097719248,5.181792155740044,0.3219236091230085,53.0,0.097216,-0.751198,-0.605131,0.768082,0.628217,0.709339,0.494553,0.354642,0.297266,0.568568,0.691145,0.024161
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,10032,9936,10031,weite_unruhige_steigend,steigend,1.4368782738238306,5.21889567014272,0.3489575824563094,54.0,0.46957,0.908427,-0.917124,-0.249613,-0.33029,0.283497,0.328566,0.400086,0.243445,0.604304,0.668974,0.073383
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,14872,14776,14871,weite_unruhige_steigend,steigend,1.417027088549971,2.9421807420896973,0.21844648683511744,49.0,0.22685,-0.774883,-0.513054,0.66133,0.769396,0.706718,0.501773,0.404783,0.275544,0.594666,0.692623,0.018973
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,15819,15723,15818,weite_unruhige_fallend,fallend,-8.066557003669493,8.73086169808934,0.36932177654055415,50.0,0.26786,0.910981,-0.85697,-0.341513,-0.512886,0.41349,0.27316,0.389639,0.26226,0.593084,0.657764,0.059453
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,15968,15872,15967,weite_unruhige_fallend,fallend,-2.4219974355321314,7.729021228095166,0.46399356508524464,38.0,0.74383,-0.680186,0.841493,-0.530343,-0.207732,0.394846,0.484424,0.383371,0.271262,0.58746,0.661522,0.029394
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,16890,16794,16889,weite_unruhige_steigend,steigend,14.12772585669781,15.436137071651096,0.4312694704049846,45.0,-0.33571,-0.724805,-0.050366,0.59634,0.687953,0.634818,0.321388,0.411565,0.263542,0.603312,0.694049,0.031364
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,116,20,115,weite_unruhige_fallend,fallend,-4.699826179970585,5.502072469581506,0.16079745509649143,43.0,0.512488,-0.35911,-0.400027,0.726716,0.629821,0.68602,0.707941,0.36,0.282016,0.584427,0.706897,0.027306
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,474,378,473,weite_unruhige_steigend,steigend,14.246880881020422,17.829511396110696,0.40978369461676095,47.0,0.999168,0.664942,0.998719,0.006779,-0.087235,0.04057,0.781941,0.467488,0.123021,0.691664,0.684046,0.168527
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,486,390,485,weite_unruhige_steigend,steigend,18.485273492286126,27.91725105189341,0.6740883590462832,45.0,-0.284682,0.661586,-0.773674,-0.429229,-0.391846,0.413528,0.253631,0.387879,0.254451,0.59716,0.685957,0.099018
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,739,643,738,weite_unruhige_fallend,fallend,-1.8648295522033416,7.144553985033852,0.34687165934196384,53.0,0.409981,-0.676862,-0.540939,0.639859,0.631201,0.636223,0.597854,0.371995,0.274594,0.583416,0.707681,0.046545
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,787,691,786,weite_unruhige_fallend,fallend,-2.516904583020292,8.13924367643376,0.43304950329743813,54.0,0.361701,-0.906451,-0.765673,0.667587,0.754988,0.704295,0.52222,0.360821,0.291146,0.572466,0.70675,0.031016
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,790,694,789,weite_unruhige_fallend,fallend,-3.8586413586413633,8.77872127872128,0.44597329753579845,54.0,0.447424,0.274424,-0.913528,0.259153,0.023952,0.160369,0.592204,0.481207,0.162263,0.669029,0.690181,0.044629
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1061,965,1060,weite_unruhige_fallend,fallend,-1.0818267625063391,9.242721266245546,0.4810892083545091,46.0,0.127365,-0.545235,0.653165,-0.373758,-0.40659,0.387547,0.421461,0.378704,0.268561,0.585919,0.67684,0.010835
