preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,15968,15920,15967,weite_unruhige_fallend,fallend,-2.1501535823987563,6.571897992713777,0.5348596328309169,20.0,0.74383,-0.680186,0.841493,-0.530343,-0.207732,0.394846,0.484424,0.383371,0.271262,0.58746,0.661522,0.029394
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_4,16890,16842,16889,weite_unruhige_steigend,steigend,10.39626337200541,10.87840891969263,0.5618753452865252,24.0,-0.33571,-0.724805,-0.050366,0.59634,0.687953,0.634818,0.321388,0.411565,0.263542,0.603312,0.694049,0.031364
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,116,68,115,weite_unruhige_fallend,fallend,-1.2606497194707993,1.510009004640858,0.15556094294751624,17.0,0.512488,-0.35911,-0.400027,0.726716,0.629821,0.68602,0.707941,0.36,0.282016,0.584427,0.706897,0.027306
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,474,426,473,weite_unruhige_steigend,steigend,14.590324384787476,17.88310961968681,0.6730343493661448,23.0,0.999168,0.664942,0.998719,0.006779,-0.087235,0.04057,0.781941,0.467488,0.123021,0.691664,0.684046,0.168527
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,486,438,485,weite_unruhige_steigend,steigend,18.626693814505373,27.950572210910625,1.1948852067682378,24.0,-0.284682,0.661586,-0.773674,-0.429229,-0.391846,0.413528,0.253631,0.387879,0.254451,0.59716,0.685957,0.099018
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,739,691,738,weite_unruhige_steigend,steigend,3.456048084147264,4.701978462309035,0.3135695800985071,25.0,0.409981,-0.676862,-0.540939,0.639859,0.631201,0.636223,0.597854,0.371995,0.274594,0.583416,0.707681,0.046545
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,787,739,786,weite_unruhige_fallend,fallend,-5.767717726805061,6.972099497669921,0.5341039762754953,28.0,0.361701,-0.906451,-0.765673,0.667587,0.754988,0.704295,0.52222,0.360821,0.291146,0.572466,0.70675,0.031016
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,790,742,789,weite_unruhige_fallend,fallend,-5.776526740912984,7.593929751560395,0.5558275200913804,28.0,0.447424,0.274424,-0.913528,0.259153,0.023952,0.160369,0.592204,0.481207,0.162263,0.669029,0.690181,0.044629
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1061,1013,1060,weite_unruhige_seitwaerts,seitwaerts,-0.08800234672924943,9.335582282194183,0.6821709690036183,26.0,0.127365,-0.545235,0.653165,-0.373758,-0.40659,0.387547,0.421461,0.378704,0.268561,0.585919,0.67684,0.010835
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1216,1168,1215,weite_unruhige_fallend,fallend,-1.5216489140960139,3.271545165306417,0.225509521833354,22.0,-0.293166,-0.570245,-0.096207,0.74774,0.72704,0.739046,0.38825,0.353399,0.291117,0.569921,0.708323,0.033993
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1555,1507,1554,weite_unruhige_seitwaerts,seitwaerts,0.05361211633830084,2.392440691596296,0.19504199615779833,25.0,0.737887,0.574269,0.596749,0.771833,0.733528,0.755745,0.704982,0.369506,0.288456,0.580881,0.708874,0.092409
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1576,1528,1575,weite_unruhige_steigend,steigend,2.0104895104895166,3.066164604626145,0.23688250851712345,22.0,0.040624,-0.467773,-0.317595,0.56344,0.691291,0.617137,0.559399,0.366017,0.276614,0.581257,0.672295,0.032383
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1726,1678,1725,weite_unruhige_fallend,fallend,-3.9750692520775686,5.311634349030462,0.28624192059095194,27.0,0.982212,0.839294,-0.972634,-0.281319,-0.135468,0.220062,0.477985,0.467933,0.196798,0.64731,0.693735,0.047147
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1898,1850,1897,weite_unruhige_steigend,steigend,1.3560743743883668,3.907451418985044,0.261690898923529,24.0,0.786558,-0.509388,0.890177,-0.269814,-0.675789,0.440323,0.549752,0.378925,0.271833,0.586095,0.679951,0.024645
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1975,1927,1974,weite_unruhige_steigend,steigend,0.5716705483802683,6.733008680923136,0.4581598324981763,21.0,0.099284,0.830273,-0.660721,-0.378859,-0.028826,0.231845,0.318182,0.449341,0.215562,0.632666,0.696545,0.056753
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,2274,2226,2273,weite_unruhige_steigend,steigend,0.45341524060260674,1.6820242796548066,0.09979401296865156,18.0,0.353875,-0.492759,-0.268898,0.749603,0.737383,0.744471,0.601514,0.354138,0.289568,0.577054,0.709562,0.025038
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,2810,2762,2809,weite_unruhige_fallend,fallend,-2.030373060415974,6.247936612743486,0.40132882139319986,25.0,-0.023111,-0.92429,-0.640247,0.699535,0.614761,0.66393,0.407505,0.363546,0.289822,0.571093,0.707624,0.032907
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,3598,3550,3597,weite_unruhige_steigend,steigend,2.206885482706043,3.5229917342107377,0.21968541850573814,23.0,-0.180024,-0.713538,0.294678,0.788491,0.705452,0.753615,0.293797,0.359727,0.295135,0.572698,0.710211,0.030955
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,4397,4349,4396,weite_unruhige_steigend,steigend,0.5733432613551614,1.5115413253909167,0.1037788533134768,23.0,0.638453,-0.295644,-0.443774,0.681888,0.701501,0.690125,0.735758,0.362544,0.279731,0.582895,0.710905,0.027803
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,4506,4458,4505,weite_unruhige_fallend,fallend,-0.9074828885641827,2.599400138429601,0.20395934271578223,22.0,-0.114444,-0.738239,0.434038,0.224282,-0.729736,0.436573,0.315403,0.377452,0.264137,0.588529,0.708487,0.059576
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,5336,5288,5335,weite_unruhige_steigend,steigend,1.4491605955020688,2.716186252771624,0.21892487593707052,24.0,-0.283159,-0.852481,0.269814,0.530545,0.230115,0.404365,0.259355,0.383749,0.267949,0.590028,0.682968,0.022964
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,5586,5538,5585,weite_unruhige_fallend,fallend,-0.38071065989849157,1.3735443415945081,0.12457076739325113,23.0,0.28573,-0.495051,-0.354565,0.822265,0.639746,0.745607,0.597812,0.40218,0.274685,0.594377,0.711682,0.041546
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,8019,7971,8018,weite_unruhige_steigend,steigend,0.36388974914834227,1.0452152369154493,0.1275872303086592,25.0,0.702646,-0.340801,-0.569792,0.879709,0.694944,0.802108,0.713951,0.40845,0.288898,0.592582,0.712505,0.049039
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,8644,8596,8643,weite_unruhige_fallend,fallend,-1.444417843747508,2.7132710877025024,0.22411087170483826,22.0,0.801883,0.688478,0.695205,0.662263,0.814162,0.726061,0.699014,0.375969,0.283656,0.585062,0.712931,0.10491
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,8794,8746,8793,weite_unruhige_steigend,steigend,0.804052424218059,2.6051298544665187,0.18610463402213823,20.0,0.622486,-0.725218,-0.63368,0.576655,0.805267,0.672672,0.639977,0.366298,0.280814,0.581047,0.713474,0.045099
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,10798,10750,10797,weite_unruhige_fallend,fallend,-0.6839809674861199,3.5289452815226037,0.375652590536612,21.0,0.234048,-0.579741,0.753212,0.039047,-0.767526,0.345008,0.42236,0.375674,0.267168,0.58567,0.674989,0.073724
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,11433,11385,11432,weite_unruhige_steigend,steigend,4.359047892170922,5.209826976388493,0.3626565337921812,19.0,0.997432,-0.584596,0.996049,0.066874,-0.750562,0.354023,0.563695,0.38863,0.25472,0.597327,0.677996,0.054862
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,12511,12463,12510,weite_unruhige_steigend,steigend,0.8589336841290828,2.6619206066702983,0.17958936263509528,23.0,0.704033,-0.46473,-0.544666,0.759435,0.623482,0.702335,0.720363,0.359814,0.285927,0.582469,0.714052,0.028647
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,13166,13118,13165,weite_unruhige_fallend,fallend,-3.3065906875609183,4.296318512409079,0.24602609282447416,27.0,-0.066743,-0.566198,-0.240147,0.708318,0.681371,0.697,0.472286,0.405707,0.269041,0.5986,0.709661,0.024285
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,13251,13203,13250,weite_unruhige_fallend,fallend,-1.0102592215521904,2.3651029837888715,0.19301302633983342,20.0,0.751184,-0.524846,-0.617206,0.729795,0.691685,0.713789,0.713889,0.360188,0.286997,0.579301,0.714592,0.030147
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,14301,14253,14300,weite_unruhige_seitwaerts,seitwaerts,-0.07911392405062229,1.431242807825093,0.11672300537015673,27.0,-0.083371,-0.494573,-0.223243,0.82651,0.728606,0.78539,0.483634,0.398682,0.274107,0.592733,0.715196,0.041457
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,15586,15538,15585,weite_unruhige_fallend,fallend,-1.4177382129904423,2.083745466534782,0.15372568414111437,23.0,-0.294257,-0.618788,-0.077511,0.445185,0.687816,0.54709,0.388614,0.373992,0.266496,0.591099,0.680866,0.023067
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,422,374,421,weite_unruhige_steigend,steigend,0.32746623004501957,1.084731887024153,0.10105403192795802,28.0,0.706252,-0.209687,-0.54808,0.795467,0.585319,0.707204,0.740168,0.359479,0.28747,0.57721,0.724887,0.023016
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,778,730,777,weite_unruhige_seitwaerts,seitwaerts,-0.013231013495640535,1.978036517597254,0.16635243009614722,19.0,0.602695,-0.529372,-0.462235,0.682187,0.871824,0.761835,0.675435,0.39839,0.279547,0.590951,0.719877,0.025133
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,1900,1852,1899,weite_unruhige_steigend,steigend,0.3966045087670423,1.3985527414416858,0.15046618424714633,30.0,0.59369,-0.422937,-0.416926,0.73912,0.684152,0.716033,0.714095,0.357791,0.287974,0.576276,0.725382,0.023101
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,2589,2541,2588,weite_unruhige_steigend,steigend,1.6806722689075686,1.86513629842182,0.11913301906128351,18.0,0.705314,-0.543879,0.73955,-0.241591,-0.505176,0.352296,0.55112,0.391416,0.253526,0.598794,0.695062,0.024696
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,2751,2703,2750,weite_unruhige_steigend,steigend,0.29656372896652666,1.3796660434530243,0.13767111512260344,23.0,0.446644,-0.662835,0.720979,-0.099544,-0.680027,0.343347,0.445502,0.383212,0.262296,0.587472,0.697579,0.020526
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,3941,3893,3940,weite_unruhige_fallend,fallend,-1.4082117407532977,4.6487953851374275,0.3137606982618845,19.0,0.892435,-0.674961,-0.834515,0.818998,0.754738,0.792009,0.691624,0.354351,0.300033,0.565813,0.725706,0.053276
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,4706,4658,4705,weite_unruhige_fallend,fallend,-1.476163124641007,2.745548535324527,0.20761535515987042,23.0,-0.263871,-0.524014,-0.174867,0.683866,0.691308,0.686992,0.432605,0.355527,0.287596,0.575728,0.726113,0.034316
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,4824,4776,4823,weite_unruhige_steigend,steigend,0.6920619898260898,3.223707559446361,0.2841693284435496,22.0,0.019722,-0.832278,-0.513824,0.573344,0.49086,0.538701,0.44939,0.382159,0.261839,0.593119,0.692656,0.03604
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,4907,4859,4906,weite_unruhige_steigend,steigend,1.9622863877430834,3.8361814967589813,0.23521901394617986,19.0,-0.30312,-0.697646,0.218742,0.466962,0.696311,0.563289,0.305599,0.378514,0.268963,0.591354,0.695004,0.043865
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,5433,5385,5432,weite_unruhige_steigend,steigend,0.7783744644904487,1.9368852953599278,0.1577616203061209,23.0,0.762986,-0.647879,-0.635363,0.808224,0.694458,0.760442,0.69437,0.354681,0.296223,0.571899,0.726497,0.03741
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,5672,5624,5671,weite_unruhige_steigend,steigend,0.4766887571212609,2.7729333798395595,0.17912161376584107,27.0,0.945561,-0.696874,-0.916248,0.77126,0.68177,0.733674,0.696544,0.364349,0.286233,0.579661,0.726909,0.04142
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,5822,5774,5821,weite_unruhige_fallend,fallend,-3.1713738630923958,3.7458113930110044,0.24084490186692187,25.0,0.540867,-0.656914,-0.774154,0.677418,0.696453,0.685413,0.631141,0.364024,0.282827,0.58159,0.727301,0.044746
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,6601,6553,6600,weite_unruhige_steigend,steigend,2.7252668614705664,2.969765638976677,0.1884678076609612,22.0,0.382774,-0.808676,0.813384,0.702173,-0.00441,0.409113,0.34916,0.38833,0.258815,0.595501,0.697173,0.058919
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,6770,6722,6769,weite_unruhige_fallend,fallend,-1.0944444444444439,1.7111111111111181,0.16238425925925729,32.0,-0.343298,-0.655361,0.024378,0.6499,0.76313,0.697456,0.327869,0.357547,0.285836,0.577943,0.727685,0.031013
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,8853,8805,8852,weite_unruhige_fallend,fallend,-1.6577822037373395,1.845234608400214,0.12252748325620542,24.0,0.120535,-0.634116,-0.436026,0.726508,0.614164,0.679323,0.523527,0.358235,0.291984,0.571417,0.720706,0.009384
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,8922,8874,8921,weite_unruhige_seitwaerts,seitwaerts,-0.13774104683194982,1.551083962151158,0.12014911965504775,22.0,0.408311,-0.82865,-0.813166,0.820699,0.461822,0.669971,0.576245,0.37136,0.276691,0.585448,0.728072,0.049986
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,11955,11907,11954,weite_unruhige_steigend,steigend,1.749769767135901,3.058808051572165,0.15759987720913876,21.0,0.137974,-0.611507,-0.434198,0.726594,0.671717,0.703546,0.533557,0.351994,0.298477,0.568665,0.721434,0.013861
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,12519,12471,12518,weite_unruhige_fallend,fallend,-1.2401420745289278,2.0227560050568982,0.11513454939497966,24.0,0.009475,-0.791855,0.575216,-0.027442,-0.766194,0.337718,0.312971,0.381607,0.255915,0.591962,0.722012,0.086627
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,12904,12856,12903,weite_unruhige_fallend,fallend,-2.1626406981155863,3.9458707474389842,0.1810104970279508,15.0,0.233047,-0.512852,-0.524117,0.750758,0.538456,0.661591,0.611654,0.362859,0.281902,0.581709,0.728455,0.037952
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,14079,14031,14078,weite_unruhige_fallend,fallend,-0.7153709799949325,1.5446948594580892,0.12819701190174612,26.0,0.448004,-0.670437,-0.656894,0.862215,0.449185,0.688742,0.6218,0.365009,0.282564,0.583328,0.728849,0.034809
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,14846,14798,14845,weite_unruhige_fallend,fallend,-1.1833914768451945,1.8400711402968724,0.11899468727911279,22.0,-0.151654,-0.527277,-0.158739,0.712568,0.706127,0.709863,0.452907,0.35538,0.286979,0.576777,0.7292,0.02543
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,15701,15653,15700,weite_unruhige_fallend,fallend,-4.069115117061858,5.348193582167705,0.27411050440072876,22.0,-0.372848,0.810901,0.394506,-0.310851,-0.049394,0.201039,0.385152,0.420093,0.19563,0.635944,0.707892,0.073213
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,16202,16154,16201,weite_unruhige_steigend,steigend,1.8823201338538684,2.7398215281650913,0.12418084216397075,27.0,-0.031141,-0.630959,-0.397516,0.72761,0.614329,0.680032,0.482141,0.429778,0.279121,0.603115,0.723349,0.015431
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,16572,16524,16571,weite_unruhige_steigend,steigend,0.9017691195704565,1.9136779789357756,0.1659266652899194,23.0,0.180089,0.772941,-0.676255,0.255332,-0.426767,0.327335,0.346564,0.395707,0.251298,0.601138,0.7,0.041882
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,16946,16898,16945,weite_unruhige_fallend,fallend,-0.7391763463569245,2.3583245336149203,0.17614103015370286,19.0,0.176196,-0.704804,-0.593307,0.737465,0.680472,0.713528,0.529671,0.3543,0.296838,0.568333,0.723947,0.021345
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,296,248,295,weite_unruhige_steigend,steigend,3.4734636010602067,4.018985391111383,0.16508198237070654,24.0,0.115325,-0.685155,0.528756,-0.263879,0.05319,0.17539,0.407969,0.40501,0.228712,0.615828,0.451148,0.0
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,297,249,296,weite_unruhige_steigend,steigend,3.908654438015508,4.204111781361568,0.17401719397595164,23.0,-0.129516,0.031612,0.243825,-0.33533,-0.083931,0.229742,0.659806,0.546111,0.178617,0.699792,0.49354,0.106626
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,816,768,815,weite_unruhige_steigend,steigend,3.05225038799793,4.988155852642471,0.33115963732403886,20.0,-0.156299,-0.563444,-0.158174,0.630412,0.674392,0.648883,0.444552,0.361125,0.281552,0.581638,0.434449,0.0
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,1049,1001,1048,weite_unruhige_seitwaerts,seitwaerts,0.15410695022345233,1.9109261827708435,0.16518338727076654,27.0,0.678655,-0.407968,-0.505623,0.808158,0.817245,0.811975,0.711903,0.391567,0.285521,0.591417,0.44081,0.0
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,1976,1928,1975,weite_unruhige_fallend,fallend,-4.472305897039267,5.069337024071203,0.2827417297620026,19.0,0.367723,-0.656566,-0.495625,0.694179,0.663265,0.681195,0.583184,0.359353,0.289064,0.577697,0.452599,0.028869
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,2467,2419,2466,weite_unruhige_fallend,fallend,-1.9403832929709677,2.8462941369928627,0.197140251741561,22.0,0.408424,-0.55285,-0.512291,0.799321,0.615823,0.722252,0.632178,0.353335,0.29517,0.574009,0.453946,0.037327
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,multiasset,FPSIG_MULTI_REAL_DOGE_0_10K,debug\2029_field_phase_signature_multiasset_real_chain\dio_mini_lauf_1,3556,3508,3555,weite_unruhige_fallend,fallend,-1.751597132659492,3.12528118532737,0.1559641282505023,22.0,0.476782,-0.220305,-0.426519,0.851358,0.58496,0.739471,0.699824,0.35417,0.287736,0.58081,0.469782,0.026542
