support_rank,left_node,right_node,scope_count,total_supported_world_pairs,real_real_supported,real_real_all_scopes,real_real_eligible,real_real_rate,real_null_supported,real_null_all_scopes,real_null_eligible,real_null_rate,null_null_supported,null_null_all_scopes,null_null_eligible,null_null_rate,real_rate_advantage,real_2025_supported,real_2025_all_scopes,real_2025_eligible,real_crossyear_supported,real_crossyear_all_scopes,real_crossyear_eligible,real_2024_supported,real_2024_all_scopes,real_2024_eligible
1695,dio_mcm_episode_1gzkzf9,dio_mcm_episode_1rj8742,1,1,0,0,0,0.0,0,0,3,0.0,1,0,12,0.08333333333333333,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1696,dio_mcm_episode_0t109kz,dio_mcm_episode_1f1nrkg,1,1,0,0,0,0.0,1,0,12,0.08333333333333333,0,0,11,0.0,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1697,dio_mcm_episode_0lyvlac,dio_mcm_episode_1f1nrkg,1,1,0,0,0,0.0,1,0,12,0.08333333333333333,0,0,11,0.0,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1698,dio_mcm_episode_0l909ce,dio_mcm_episode_1x3r1y4,1,1,0,0,0,0.0,1,0,12,0.08333333333333333,0,0,19,0.0,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1699,dio_mcm_episode_09etg5e,dio_mcm_episode_0jx9fyz,1,1,0,0,2,0.0,0,0,10,0.0,1,0,12,0.08333333333333333,-0.08333333333333333,0,0,2,0,0,0,0,0,0
1700,dio_mcm_episode_09627ba,dio_mcm_episode_1f1nrkg,1,1,0,0,0,0.0,1,0,12,0.08333333333333333,0,0,11,0.0,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1701,dio_mcm_episode_040q3nh,dio_mcm_episode_14o2zn6,1,1,0,0,0,0.0,0,0,12,0.0,1,0,12,0.08333333333333333,-0.08333333333333333,0,0,0,0,0,0,0,0,0
1702,dio_mcm_episode_1f1nrkg,dio_mcm_episode_1qv5i56,1,1,0,0,0,0.0,0,0,12,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1703,dio_mcm_episode_1f1nrkg,dio_mcm_episode_1pxk29d,1,1,0,0,12,0.0,1,0,11,0.09090909090909091,0,0,0,0.0,-0.09090909090909091,0,0,0,0,0,6,0,0,6
1704,dio_mcm_episode_1eds8f6,dio_mcm_episode_1xdd59l,1,1,0,0,0,0.0,0,0,12,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1705,dio_mcm_episode_14obi8w,dio_mcm_episode_1qpd84c,1,1,0,0,0,0.0,0,0,8,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1706,dio_mcm_episode_0q4hk03,dio_mcm_episode_1rj8742,1,1,0,0,0,0.0,0,0,3,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1707,dio_mcm_episode_0gslldm,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,0,0,5,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1708,dio_mcm_episode_0gslldm,dio_mcm_episode_17ybb3q,1,1,0,0,0,0.0,0,0,5,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1709,dio_mcm_episode_0gslldm,dio_mcm_episode_0wdjdlr,1,1,0,0,5,0.0,1,0,11,0.09090909090909091,0,0,0,0.0,-0.09090909090909091,0,0,0,0,0,1,0,0,4
1710,dio_mcm_episode_0gslldm,dio_mcm_episode_0t109kz,1,1,0,0,0,0.0,0,0,5,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1711,dio_mcm_episode_0gslldm,dio_mcm_episode_0i72w4b,1,1,0,0,5,0.0,0,0,16,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,1,0,0,4
1712,dio_mcm_episode_0fuuq8k,dio_mcm_episode_0gslldm,1,1,0,0,0,0.0,0,0,5,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1713,dio_mcm_episode_0fu1xau,dio_mcm_episode_0vorwpi,1,1,0,0,0,0.0,0,0,12,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1714,dio_mcm_episode_0asyqb4,dio_mcm_episode_0gslldm,1,1,0,0,0,0.0,0,0,5,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1715,dio_mcm_episode_07x93e7,dio_mcm_episode_1f1nrkg,1,1,0,0,0,0.0,0,0,12,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1716,dio_mcm_episode_076w0e1,dio_mcm_episode_0gslldm,1,1,0,0,0,0.0,0,0,5,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1717,dio_mcm_episode_06wwep2,dio_mcm_episode_1f1nrkg,1,1,0,0,0,0.0,0,0,12,0.0,1,0,11,0.09090909090909091,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1718,dio_mcm_episode_05dxhcl,dio_mcm_episode_1qv5i56,1,1,0,0,0,0.0,1,0,11,0.09090909090909091,0,0,15,0.0,-0.09090909090909091,0,0,0,0,0,0,0,0,0
1719,dio_mcm_episode_17ybb3q,dio_mcm_episode_1f1nrkg,1,1,0,0,0,0.0,0,0,12,0.0,1,0,10,0.1,-0.1,0,0,0,0,0,0,0,0,0
1720,dio_mcm_episode_0hchn9l,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,1,0,10,0.1,0,0,10,0.0,-0.1,0,0,0,0,0,0,0,0,0
1721,dio_mcm_episode_0hchn9l,dio_mcm_episode_0pzlboa,1,1,0,0,5,0.0,1,0,10,0.1,0,0,5,0.0,-0.1,0,0,4,0,0,1,0,0,0
1722,dio_mcm_episode_0gslldm,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,1,0,10,0.1,0,0,21,0.0,-0.1,0,0,0,0,0,0,0,0,0
1723,dio_mcm_episode_0gslldm,dio_mcm_episode_0hx21nm,1,1,0,0,0,0.0,0,0,5,0.0,1,0,10,0.1,-0.1,0,0,0,0,0,0,0,0,0
1724,dio_mcm_episode_0fu1xau,dio_mcm_episode_0tkt5yz,1,1,0,0,10,0.0,1,0,10,0.1,0,0,0,0.0,-0.1,0,0,4,0,0,6,0,0,0
1725,dio_mcm_episode_06fse02,dio_mcm_episode_0w3jrws,1,1,0,0,6,0.0,1,0,10,0.1,0,0,4,0.0,-0.1,0,0,2,0,0,3,0,0,1
1726,dio_mcm_episode_05bno88,dio_mcm_episode_06fse02,1,1,0,0,6,0.0,1,0,10,0.1,0,0,4,0.0,-0.1,0,0,2,0,0,3,0,0,1
1727,dio_mcm_episode_14wgkn2,dio_mcm_episode_1e3smq7,1,1,0,0,1,0.0,1,0,9,0.1111111111111111,0,0,18,0.0,-0.1111111111111111,0,0,0,0,0,1,0,0,0
1728,dio_mcm_episode_0t4969n,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,1,0,9,0.1111111111111111,0,0,5,0.0,-0.1111111111111111,0,0,0,0,0,0,0,0,0
1729,dio_mcm_episode_0lyvlac,dio_mcm_episode_0t4969n,1,1,0,0,0,0.0,1,0,9,0.1111111111111111,0,0,5,0.0,-0.1111111111111111,0,0,0,0,0,0,0,0,0
1730,dio_mcm_episode_1dtt118,dio_mcm_episode_1qpd84c,1,1,0,0,0,0.0,1,0,8,0.125,0,0,12,0.0,-0.125,0,0,0,0,0,0,0,0,0
1731,dio_mcm_episode_16y1wct,dio_mcm_episode_1vu7n3a,1,1,0,0,9,0.0,1,0,7,0.14285714285714285,0,0,0,0.0,-0.14285714285714285,0,0,7,0,0,2,0,0,0
1732,dio_mcm_episode_14wgkn2,dio_mcm_episode_177ycjt,1,1,0,0,1,0.0,1,0,7,0.14285714285714285,0,0,6,0.0,-0.14285714285714285,0,0,1,0,0,0,0,0,0
1733,dio_mcm_episode_14ef21w,dio_mcm_episode_1vpfj3r,1,1,0,0,0,0.0,0,0,5,0.0,1,0,7,0.14285714285714285,-0.14285714285714285,0,0,0,0,0,0,0,0,0
1734,dio_mcm_episode_0yce7uo,dio_mcm_episode_1vu7n3a,1,1,0,0,8,0.0,1,0,7,0.14285714285714285,0,0,0,0.0,-0.14285714285714285,0,0,6,0,0,2,0,0,0
1735,dio_mcm_episode_07iaozp,dio_mcm_episode_1xf3yvv,1,1,0,0,0,0.0,1,0,7,0.14285714285714285,0,0,6,0.0,-0.14285714285714285,0,0,0,0,0,0,0,0,0
1736,dio_mcm_episode_1sddzs5,dio_mcm_episode_1wtjaze,1,1,0,0,0,0.0,0,0,0,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1737,dio_mcm_episode_14wgkn2,dio_mcm_episode_1dtt118,1,1,0,0,0,0.0,0,0,1,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1738,dio_mcm_episode_14jcwih,dio_mcm_episode_1u81eqa,1,1,0,0,0,0.0,0,0,0,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1739,dio_mcm_episode_0vorwpi,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,0,0,0,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1740,dio_mcm_episode_0ob26z1,dio_mcm_episode_14wgkn2,1,1,0,0,1,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,1,0,0,0,0,0,0
1741,dio_mcm_episode_0lje5cp,dio_mcm_episode_0qxnz4m,1,1,0,0,6,0.0,1,0,6,0.16666666666666666,0,0,0,0.0,-0.16666666666666666,0,0,2,0,0,4,0,0,0
1742,dio_mcm_episode_0jx9fyz,dio_mcm_episode_0sjyas0,1,1,0,0,2,0.0,1,0,6,0.16666666666666666,0,0,0,0.0,-0.16666666666666666,0,0,2,0,0,0,0,0,0
1743,dio_mcm_episode_0hx21nm,dio_mcm_episode_0vorwpi,1,1,0,0,0,0.0,0,0,0,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1744,dio_mcm_episode_0ff8lrz,dio_mcm_episode_14obi8w,1,1,0,0,0,0.0,1,0,6,0.16666666666666666,0,0,12,0.0,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1745,dio_mcm_episode_0bsaqu1,dio_mcm_episode_0fu1xau,1,1,0,0,0,0.0,0,0,6,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1746,dio_mcm_episode_09etg5e,dio_mcm_episode_0pzlboa,1,1,0,0,2,0.0,1,0,6,0.16666666666666666,0,0,4,0.0,-0.16666666666666666,0,0,2,0,0,0,0,0,0
1747,dio_mcm_episode_07iaozp,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1748,dio_mcm_episode_07iaozp,dio_mcm_episode_1gzkzf9,1,1,0,0,0,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1749,dio_mcm_episode_07iaozp,dio_mcm_episode_1eav7xq,1,1,0,0,7,0.0,1,0,6,0.16666666666666666,0,0,0,0.0,-0.16666666666666666,0,0,0,0,0,6,0,0,1
1750,dio_mcm_episode_07iaozp,dio_mcm_episode_171moy1,1,1,0,0,0,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1751,dio_mcm_episode_07iaozp,dio_mcm_episode_0o8aklj,1,1,0,0,0,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1752,dio_mcm_episode_06fse02,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,1,0,6,0.16666666666666666,0,0,4,0.0,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1753,dio_mcm_episode_05upp98,dio_mcm_episode_07iaozp,1,1,0,0,0,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1754,dio_mcm_episode_04asuuf,dio_mcm_episode_14obi8w,1,1,0,0,0,0.0,1,0,6,0.16666666666666666,0,0,15,0.0,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1755,dio_mcm_episode_02cpbzo,dio_mcm_episode_1xiamcv,1,1,0,0,3,0.0,0,0,9,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,2,0,0,1,0,0,0
1756,dio_mcm_episode_02cpbzo,dio_mcm_episode_0hwyq0s,1,1,0,0,0,0.0,0,0,3,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1757,dio_mcm_episode_015suys,dio_mcm_episode_07iaozp,1,1,0,0,0,0.0,0,0,7,0.0,1,0,6,0.16666666666666666,-0.16666666666666666,0,0,0,0,0,0,0,0,0
1758,dio_mcm_episode_14o2zn6,dio_mcm_episode_1vpfj3r,1,1,0,0,0,0.0,1,0,5,0.2,0,0,8,0.0,-0.2,0,0,0,0,0,0,0,0,0
1759,dio_mcm_episode_0tkt5yz,dio_mcm_episode_17ybb3q,1,1,0,0,0,0.0,1,0,5,0.2,0,0,0,0.0,-0.2,0,0,0,0,0,0,0,0,0
1760,dio_mcm_episode_0t4969n,dio_mcm_episode_171moy1,1,1,0,0,0,0.0,0,0,9,0.0,1,0,5,0.2,-0.2,0,0,0,0,0,0,0,0,0
1761,dio_mcm_episode_0ptj9cs,dio_mcm_episode_0tkt5yz,1,1,0,0,0,0.0,1,0,5,0.2,0,0,0,0.0,-0.2,0,0,0,0,0,0,0,0,0
1762,dio_mcm_episode_0mx1107,dio_mcm_episode_0yce7uo,1,1,0,0,4,0.0,1,0,5,0.2,0,0,0,0.0,-0.2,0,0,4,0,0,0,0,0,0
1763,dio_mcm_episode_0lj7ucr,dio_mcm_episode_0qxnz4m,1,1,0,0,0,0.0,0,0,6,0.0,1,0,5,0.2,-0.2,0,0,0,0,0,0,0,0,0
1764,dio_mcm_episode_0hchn9l,dio_mcm_episode_1m4fasf,1,1,0,0,0,0.0,1,0,5,0.2,0,0,5,0.0,-0.2,0,0,0,0,0,0,0,0,0
1765,dio_mcm_episode_0hchn9l,dio_mcm_episode_17ybb3q,1,1,0,0,0,0.0,0,0,5,0.0,1,0,5,0.2,-0.2,0,0,0,0,0,0,0,0,0
1766,dio_mcm_episode_0hchn9l,dio_mcm_episode_0uie72q,1,1,0,0,0,0.0,0,0,5,0.0,1,0,5,0.2,-0.2,0,0,0,0,0,0,0,0,0
1767,dio_mcm_episode_0h2l72l,dio_mcm_episode_0tkt5yz,1,1,0,0,0,0.0,1,0,5,0.2,0,0,0,0.0,-0.2,0,0,0,0,0,0,0,0,0
1768,dio_mcm_episode_0bpgwtp,dio_mcm_episode_0hchn9l,1,1,0,0,0,0.0,0,0,5,0.0,1,0,5,0.2,-0.2,0,0,0,0,0,0,0,0,0
1769,dio_mcm_episode_06fse02,dio_mcm_episode_0hvxln3,1,1,0,0,3,0.0,1,0,5,0.2,0,0,2,0.0,-0.2,0,0,2,0,0,1,0,0,0
1770,dio_mcm_episode_1flwfgb,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,0,0,2,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1771,dio_mcm_episode_16abfly,dio_mcm_episode_17yc79r,1,1,0,0,2,0.0,1,0,4,0.25,0,0,0,0.0,-0.25,0,0,0,0,0,2,0,0,0
1772,dio_mcm_episode_14obi8w,dio_mcm_episode_1w9k3lg,1,1,0,0,0,0.0,1,0,4,0.25,0,0,5,0.0,-0.25,0,0,0,0,0,0,0,0,0
1773,dio_mcm_episode_14ef21w,dio_mcm_episode_17yc79r,1,1,0,0,0,0.0,0,0,2,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1774,dio_mcm_episode_0tusrny,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,1,0,4,0.25,0,0,0,0.0,-0.25,0,0,0,0,0,0,0,0,0
1775,dio_mcm_episode_0tusrny,dio_mcm_episode_1vjymvi,1,1,0,0,2,0.0,1,0,4,0.25,0,0,0,0.0,-0.25,0,0,0,0,0,2,0,0,0
1776,dio_mcm_episode_0sjyas0,dio_mcm_episode_0w3jrws,1,1,0,0,3,0.0,1,0,4,0.25,0,0,0,0.0,-0.25,0,0,1,0,0,2,0,0,0
1777,dio_mcm_episode_0ptj9cs,dio_mcm_episode_1ny5ha7,1,1,0,0,0,0.0,0,0,5,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1778,dio_mcm_episode_0ilwqth,dio_mcm_episode_14obi8w,1,1,0,0,0,0.0,1,0,4,0.25,0,0,7,0.0,-0.25,0,0,0,0,0,0,0,0,0
1779,dio_mcm_episode_0ibx54i,dio_mcm_episode_1e3smq7,1,1,0,0,1,0.0,1,0,4,0.25,0,0,3,0.0,-0.25,0,0,0,0,0,0,0,0,1
1780,dio_mcm_episode_0i72w4b,dio_mcm_episode_0w3jrws,1,1,0,0,2,0.0,1,0,4,0.25,0,0,2,0.0,-0.25,0,0,0,0,0,1,0,0,1
1781,dio_mcm_episode_0hdhhqh,dio_mcm_episode_1xiamcv,1,1,0,0,0,0.0,0,0,4,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1782,dio_mcm_episode_0fu1xau,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,0,0,4,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1783,dio_mcm_episode_0fu1xau,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,1,0,4,0.25,0,0,3,0.0,-0.25,0,0,0,0,0,0,0,0,0
1784,dio_mcm_episode_0bli7nu,dio_mcm_episode_1vty8kh,1,1,0,0,0,0.0,0,0,2,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1785,dio_mcm_episode_0bli7nu,dio_mcm_episode_0sjyas0,1,1,0,0,2,0.0,1,0,4,0.25,0,0,0,0.0,-0.25,0,0,0,0,0,2,0,0,0
1786,dio_mcm_episode_09etg5e,dio_mcm_episode_0lyvlac,1,1,0,0,0,0.0,0,0,2,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1787,dio_mcm_episode_09etg5e,dio_mcm_episode_0i72w4b,1,1,0,0,2,0.0,0,0,6,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,2,0,0,0
1788,dio_mcm_episode_09etg5e,dio_mcm_episode_0ezwt7z,1,1,0,0,0,0.0,0,0,2,0.0,1,0,4,0.25,-0.25,0,0,0,0,0,0,0,0,0
1789,dio_mcm_episode_05bno88,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,1,0,4,0.25,0,0,4,0.0,-0.25,0,0,0,0,0,0,0,0,0
1790,dio_mcm_episode_05bno88,dio_mcm_episode_1flwfgb,1,1,0,0,2,0.0,0,0,6,0.0,1,0,4,0.25,-0.25,0,0,1,0,0,1,0,0,0
1791,dio_mcm_episode_1u81eqa,dio_mcm_episode_1xiamcv,1,1,0,0,0,0.0,0,0,3,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1792,dio_mcm_episode_1qfzunm,dio_mcm_episode_1yrr2yr,1,1,0,0,2,0.0,1,0,3,0.3333333333333333,0,0,0,0.0,-0.3333333333333333,0,0,0,0,0,2,0,0,0
1793,dio_mcm_episode_1dtt118,dio_mcm_episode_1wtjaze,1,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1794,dio_mcm_episode_1ac9vkf,dio_mcm_episode_1no5vl8,1,1,0,0,1,0.0,1,0,3,0.3333333333333333,0,0,0,0.0,-0.3333333333333333,0,0,0,0,0,1,0,0,0
1795,dio_mcm_episode_0sc9rzg,dio_mcm_episode_1wtjaze,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,0,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1796,dio_mcm_episode_0q3iv1r,dio_mcm_episode_1e3smq7,1,1,0,0,0,0.0,0,0,1,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1797,dio_mcm_episode_0pzlboa,dio_mcm_episode_1flwfgb,1,1,0,0,1,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,1,0,0,0,0,0,0
1798,dio_mcm_episode_0h2l72l,dio_mcm_episode_0jx9fyz,1,1,0,0,0,0.0,0,0,1,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1799,dio_mcm_episode_0bsaqu1,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1800,dio_mcm_episode_0bsaqu1,dio_mcm_episode_1ciibe9,1,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1801,dio_mcm_episode_0bsaqu1,dio_mcm_episode_0h2l72l,1,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1802,dio_mcm_episode_0bli7nu,dio_mcm_episode_0hvxln3,1,1,0,0,1,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,1,0,0,0
1803,dio_mcm_episode_09627ba,dio_mcm_episode_0jx9fyz,1,1,0,0,0,0.0,0,0,1,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1804,dio_mcm_episode_08m65fb,dio_mcm_episode_0hv1uu1,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1805,dio_mcm_episode_08m65fb,dio_mcm_episode_09627ba,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1806,dio_mcm_episode_078b3aq,dio_mcm_episode_0pzlboa,1,1,0,0,2,0.0,1,0,3,0.3333333333333333,0,0,1,0.0,-0.3333333333333333,0,0,2,0,0,0,0,0,0
1807,dio_mcm_episode_078b3aq,dio_mcm_episode_0lgktm5,1,1,0,0,2,0.0,1,0,3,0.3333333333333333,0,0,1,0.0,-0.3333333333333333,0,0,2,0,0,0,0,0,0
1808,dio_mcm_episode_076w0e1,dio_mcm_episode_0l0x9lk,1,1,0,0,0,0.0,0,0,2,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1809,dio_mcm_episode_06wwep2,dio_mcm_episode_1qfzunm,1,1,0,0,0,0.0,0,0,2,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1810,dio_mcm_episode_06fse02,dio_mcm_episode_1lufp3g,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1811,dio_mcm_episode_06fse02,dio_mcm_episode_0uie72q,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1812,dio_mcm_episode_06fse02,dio_mcm_episode_0t109kz,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1813,dio_mcm_episode_06fse02,dio_mcm_episode_0lyvlac,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1814,dio_mcm_episode_06fse02,dio_mcm_episode_0fuuq8k,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1815,dio_mcm_episode_06fse02,dio_mcm_episode_0ezwt7z,1,1,0,0,0,0.0,1,0,3,0.3333333333333333,0,0,2,0.0,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1816,dio_mcm_episode_05ziutl,dio_mcm_episode_1qfzunm,1,1,0,0,0,0.0,0,0,2,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1817,dio_mcm_episode_05upp98,dio_mcm_episode_0bsaqu1,1,1,0,0,0,0.0,0,0,0,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1818,dio_mcm_episode_02035dk,dio_mcm_episode_0l0x9lk,1,1,0,0,0,0.0,0,0,2,0.0,1,0,3,0.3333333333333333,-0.3333333333333333,0,0,0,0,0,0,0,0,0
1819,dio_mcm_episode_1i3ov0z,dio_mcm_episode_1ubfji8,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1820,dio_mcm_episode_1gzkzf9,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1821,dio_mcm_episode_1eav7xq,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1822,dio_mcm_episode_1ciibe9,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1823,dio_mcm_episode_1ciibe9,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1824,dio_mcm_episode_17ybb3q,dio_mcm_episode_1flwfgb,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1825,dio_mcm_episode_17u1915,dio_mcm_episode_1i3ov0z,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1826,dio_mcm_episode_16n1irr,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,0,0,0,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1827,dio_mcm_episode_15iabbt,dio_mcm_episode_1dtt118,1,1,0,0,0,0.0,0,0,1,0.0,1,0,2,0.5,-0.5,0,0,0,0,0,0,0,0,0
1828,dio_mcm_episode_14oenqv,dio_mcm_episode_1eds8f6,1,1,0,0,0,0.0,1,0,2,0.5,0,0,1,0.0,-0.5,0,0,0,0,0,0,0,0,0
1829,dio_mcm_episode_14ef21w,dio_mcm_episode_19nvu4o,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1830,dio_mcm_episode_0wdjdlr,dio_mcm_episode_1vjymvi,1,1,0,0,1,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,1,0,0,0
1831,dio_mcm_episode_0wdjdlr,dio_mcm_episode_1jq4txk,1,1,0,0,0,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,0,0,0,0
1832,dio_mcm_episode_0wdjdlr,dio_mcm_episode_1flwfgb,1,1,0,0,1,0.0,1,0,2,0.5,0,0,0,0.0,-0.5,0,0,0,0,0,1,0,0,0
