asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,target_members,found_members,member_coverage,found_symbols,missing_symbols,total_family_events,family_event_share,event_concentration,event_balance,dominant_member,phase_complete_members,phase_complete_ratio,early_family_events,late_family_events,mean_rekopplung_spaet,mean_strain_spaet,mean_afterimage_delta,mean_temporal_delta,source_follow_reading,boundary,world_kind,timeframe,year
SOL,0,1000,sign_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_017_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,6,0.006036217303822937,0.6666666666666666,0.6666666666666667,dio_1w94,1,0.5,1,3,0.7474363333333334,0.13370933333333332,0.18515766666666666,0.6645713333333333,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,0,1000,sign_phase_017_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_sign_phase_017_1000.csv,994,rf_10,2,0,0.0,,dio_0jsd;dio_0ioc,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,0,1000,sign_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_017_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,2,0.002012072434607646,1.0,0.0,dio_0jsd,0,0.0,0,1,0.703906,0.192283,0.09965,0.622619,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,0,1000,sign_phase_017_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_sign_phase_017_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1sub;dio_14l0,dio_1t9l,3,0.0030181086519114686,0.6666666666666666,0.5,dio_14l0,0,0.0,1,2,0.6911525000000001,0.20124999999999998,0.050076,0.312042,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,0,1000,sign_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_017_1000.csv,994,rf_13,3,1,0.3333333333333333,dio_1sub,dio_1t9l;dio_14l0,1,0.001006036217303823,1.0,0.0,dio_1sub,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,0,1000,sign_phase_017_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_sign_phase_017_1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,0,1000,sign_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_017_1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,0,1000,sign_phase_017_sol_2024_1h_0_1000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start0_sign_phase_017_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,8,0.008048289738430584,0.625,0.75,dio_1v2w,2,1.0,4,2,0.7090745,0.1888505,0.19834475000000001,0.3767395,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,0,1000,sign_phase_017_sol_2024_15m_0_1000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start0_sign_phase_017_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,9,0.009054325955734407,0.8888888888888888,0.22222222222222232,dio_1v2w,0,0.0,2,7,0.7053701428571427,0.18859985714285715,0.24414899999999998,0.3205435714285715,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,13,0.013078470824949699,0.38461538461538464,0.7032967032967034,dio_1xrt,1,0.125,3,6,0.7369176666666667,0.14835483333333332,0.1490235,0.45394566666666664,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_06,8,2,0.25,dio_0gh3;dio_1yhs,dio_0s8r;dio_1xme;dio_0f8s;dio_0nx9;dio_1ejq;dio_0lr0,2,0.002012072434607646,0.5,0.5714285714285714,dio_0gh3,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,25,0.025150905432595575,0.6,0.8,dio_1ewh,2,1.0,9,4,0.7509027500000001,0.16479725,0.49205280555555553,0.3312963888888889,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,6,0.006036217303822937,0.6666666666666666,0.6666666666666667,dio_1w94,0,0.0,4,0,0.0,0.0,-0.05297149999999999,-0.31897925000000005,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_10,2,2,1.0,dio_0jsd;dio_0ioc,,2,0.002012072434607646,0.5,1.0,dio_0jsd,0,0.0,1,1,0.680422,0.217619,0.0,0.0,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1sub;dio_14l0,dio_1t9l,5,0.005030181086519115,0.6,0.6,dio_14l0,0,0.0,3,1,0.697144,0.198768,0.06967266666666666,0.4234703333333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_17,2,1,0.5,dio_1udx,dio_1cmd,2,0.002012072434607646,1.0,0.0,dio_1udx,0,0.0,2,0,0.0,0.0,-0.0479665,-0.310802,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,3000,4000,sign_phase_017_sol_2024_1h_3000_4000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start3000_sign_phase_017_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,5,0.005030181086519115,0.6,0.8,dio_1v2w,0,0.0,4,1,0.724607,0.165729,0.030315750000000002,0.3077755,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,24,0.02414486921529175,0.25,0.8571428571428571,dio_0ein,2,0.25,5,10,0.7535313,0.1387296,0.2327913,0.5691314,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_06,8,1,0.125,dio_0lr0,dio_0s8r;dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_1yhs,1,0.001006036217303823,1.0,0.0,dio_0lr0,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,22,0.022132796780684104,0.5454545454545454,0.9090909090909092,dio_1ewh,2,1.0,7,6,0.7513061666666667,0.15266833333333332,0.4559279761904762,0.3574969047619048,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,5,0.005030181086519115,0.6,0.8,dio_1w94,0,0.0,1,1,0.739608,0.138426,0.099879,0.627601,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_13,3,0,0.0,,dio_1sub;dio_1t9l;dio_14l0,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,6000,7000,sign_phase_017_sol_2024_1h_6000_7000,data/1-12_2024_1h_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_1h_start6000_sign_phase_017_1000.csv,994,rf_21,2,1,0.5,dio_1v2w,dio_1pij,4,0.004024144869215292,1.0,0.0,dio_1v2w,1,0.5,2,1,0.713064,0.177578,0.2215975,0.3962425,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,1h,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24,dio_0qup,27,0.02716297786720322,0.3333333333333333,0.761904761904762,dio_0ein,2,0.25,13,6,0.7461956666666666,0.14146233333333333,0.22573996153846154,0.36746929487179497,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_06,8,3,0.375,dio_0s8r;dio_0gh3;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_1ejq;dio_1yhs,4,0.004024144869215292,0.5,0.5714285714285714,dio_0lr0,0,0.0,1,1,0.707393,0.187235,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,20,0.02012072434607646,0.5,1.0,dio_1ewh,2,1.0,5,4,0.74374075,0.16009774999999998,0.46140165,0.42857959999999995,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,6,0.006036217303822937,0.8333333333333334,0.33333333333333326,dio_1w94,1,0.5,2,1,0.755951,0.131689,0.265515,0.418172,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_10,2,0,0.0,,dio_0jsd;dio_0ioc,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1t9l;dio_14l0,dio_1sub,5,0.005030181086519115,0.6,0.6,dio_14l0,0,0.0,2,1,0.711201,0.176223,0.13789900000000002,0.3396245,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_17,2,0,0.0,,dio_1udx;dio_1cmd,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,12000,13000,sign_phase_017_sol_2024_15m_12000_13000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start12000_sign_phase_017_1000.csv,994,rf_21,2,1,0.5,dio_1v2w,dio_1pij,5,0.005030181086519115,1.0,0.0,dio_1v2w,1,0.5,2,1,0.708297,0.187627,0.28749650000000004,0.418004,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_05,8,7,0.875,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0qup,dio_0u24,29,0.029175050301810865,0.3448275862068966,0.7487684729064039,dio_0fe7,3,0.375,12,9,0.7475254444444445,0.14545055555555556,0.2582713888888889,0.33547374999999996,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_06,8,3,0.375,dio_0s8r;dio_1ejq;dio_0lr0,dio_1xme;dio_0f8s;dio_0nx9;dio_0gh3;dio_1yhs,5,0.005030181086519115,0.4,0.6857142857142857,dio_0s8r,0,0.0,0,1,0.724771,0.167218,0.098553,0.625902,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,27,0.02716297786720322,0.6296296296296297,0.7407407407407407,dio_1ewh,2,1.0,8,7,0.7453154285714286,0.16841728571428574,0.532791107142857,0.3588560714285714,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_08,2,2,1.0,dio_0h6t;dio_1w94,,6,0.006036217303822937,0.6666666666666666,0.6666666666666667,dio_0h6t,0,0.0,2,1,0.743109,0.135996,0.100142,0.628978,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_10,2,0,0.0,,dio_0jsd;dio_0ioc,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_13,3,2,0.6666666666666666,dio_1t9l;dio_14l0,dio_1sub,2,0.002012072434607646,0.5,0.7499999999999999,dio_1t9l,0,0.0,0,1,0.679282,0.218303,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_17,2,1,0.5,dio_1cmd,dio_1udx,1,0.001006036217303823,1.0,0.0,dio_1cmd,0,0.0,1,0,0.0,0.0,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
SOL,24000,25000,sign_phase_017_sol_2024_15m_24000_25000,data/1-12_2024_15m_SOLUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_sol_2024_15m_start24000_sign_phase_017_1000.csv,994,rf_21,2,2,1.0,dio_1pij;dio_1v2w,,5,0.005030181086519115,0.6,0.8,dio_1pij,1,0.5,1,1,0.710774,0.187676,0.184494,0.663196,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,sign_phase_017,15m,2024
BTC,0,1000,magnitude_phase_017_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_017_1000.csv,994,rf_05,8,6,0.75,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein,dio_0u24;dio_0qup,19,0.019114688128772636,0.3684210526315789,0.7218045112781954,dio_1xrt,1,0.125,8,4,0.7515130000000001,0.13729175,0.26112962500000003,0.47932612499999994,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,1h,2024
BTC,0,1000,magnitude_phase_017_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_017_1000.csv,994,rf_05,8,8,1.0,dio_0fe7;dio_1xrt;dio_17dc;dio_1ba6;dio_0v65;dio_0ein;dio_0u24;dio_0qup,,15,0.015090543259557344,0.3333333333333333,0.761904761904762,dio_1xrt,1,0.125,8,4,0.731251,0.14945525,-0.011146375,-0.150310875,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,15m,2024
BTC,0,1000,magnitude_phase_017_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_017_1000.csv,994,rf_06,8,1,0.125,dio_1xme,dio_0s8r;dio_0f8s;dio_0nx9;dio_0gh3;dio_1ejq;dio_0lr0;dio_1yhs,2,0.002012072434607646,1.0,0.0,dio_1xme,0,0.0,0,2,0.7131595,0.182929,0.047698,0.3111935,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,1h,2024
BTC,0,1000,magnitude_phase_017_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_017_1000.csv,994,rf_06,8,4,0.5,dio_0s8r;dio_1xme;dio_1ejq;dio_1yhs,dio_0f8s;dio_0nx9;dio_0gh3;dio_0lr0,5,0.005030181086519115,0.4,0.6857142857142857,dio_0s8r,0,0.0,1,3,0.7094253333333334,0.1836256666666667,0.032101,0.20815833333333333,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,15m,2024
BTC,0,1000,magnitude_phase_017_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_017_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,13,0.013078470824949699,0.5384615384615384,0.9230769230769231,dio_1ewh,2,1.0,4,3,0.7403343333333333,0.1580676666666667,0.34791416666666664,0.4391155,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,1h,2024
BTC,0,1000,magnitude_phase_017_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_017_1000.csv,994,rf_07,2,2,1.0,dio_1ewh;dio_0g2r,,21,0.02112676056338028,0.5238095238095238,0.9523809523809523,dio_1ewh,2,1.0,5,7,0.7489154285714286,0.1536167142857143,0.46904474285714287,0.4296893714285715,familie_als_ganzes_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,15m,2024
BTC,0,1000,magnitude_phase_017_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_017_1000.csv,994,rf_08,2,1,0.5,dio_1w94,dio_0h6t,1,0.001006036217303823,1.0,0.0,dio_1w94,0,0.0,0,1,0.719377,0.162468,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,1h,2024
BTC,0,1000,magnitude_phase_017_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_017_1000.csv,994,rf_08,2,1,0.5,dio_0h6t,dio_1w94,1,0.001006036217303823,1.0,0.0,dio_0h6t,0,0.0,0,1,0.712074,0.168927,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,15m,2024
BTC,0,1000,magnitude_phase_017_btc_2024_1h_0_1000,data/1-12_2024_1h_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_1h_start0_magnitude_phase_017_1000.csv,994,rf_10,2,0,0.0,,dio_0jsd;dio_0ioc,0,0.0,0.0,0.0,-,0,0.0,0,0,0.0,0.0,0.0,0.0,familie_nicht_gelesen,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,1h,2024
BTC,0,1000,magnitude_phase_017_btc_2024_15m_0_1000,data/1-12_2024_15m_BTCUSDT.csv,data/generated/2076_rf05_component_phase_controls/control_2076_btc_2024_15m_start0_magnitude_phase_017_1000.csv,994,rf_10,2,1,0.5,dio_0jsd,dio_0ioc,1,0.001006036217303823,1.0,0.0,dio_0jsd,0,0.0,0,1,0.678381,0.21884,0.0,0.0,familie_fragmentarisch_lesbar,passive_same_basis_family_followworld_summary_no_action_no_direction,magnitude_phase_017,15m,2024
