group,scope,role_family,component,lag,real_worlds,control_worlds,real_world_presence_ratio,control_world_presence_ratio,control_minus_real_world_presence_ratio,real_whole_family_ratio,control_whole_family_ratio,control_minus_real_whole_family_ratio,real_mean_member_coverage,control_mean_member_coverage,control_minus_real_mean_member_coverage,real_mean_family_event_share,control_mean_family_event_share,control_minus_real_mean_family_event_share,real_mean_phase_complete_ratio,control_mean_phase_complete_ratio,control_minus_real_mean_phase_complete_ratio,real_member_distribution_drift,control_member_distribution_drift,control_minus_real_member_distribution_drift,real_mean_afterimage_delta,control_mean_afterimage_delta,control_minus_real_mean_afterimage_delta,real_mean_temporal_delta,control_mean_temporal_delta,control_minus_real_mean_temporal_delta,real_family_continuity_score,control_family_continuity_score,control_minus_real_family_continuity_score,paired_windows,paired_event_share_real_wins,paired_coverage_real_wins,paired_joint_real_advantage
overall,lag,rf_13,magnitude,83,12,12,1.0,0.9166666666666666,-0.08333333333333337,0.16666666666666666,0.25,0.08333333333333334,0.5833333333333334,0.5277777777777778,-0.05555555555555558,0.0031019450033534543,0.002431254191817572,-0.0006706908115358822,0.0,0.027777777777777776,0.027777777777777776,0.4936480259060904,0.3352137295407596,-0.1584342963653308,0.022670518055555557,0.0398885606060606,0.017218042550505044,0.1797698402777778,0.12297004545454544,-0.056799794823232344,0.6361486486486487,0.6279693486590039,-0.00817929998964484,12,6,4,4
overall,lag,rf_17,magnitude,83,12,12,0.75,0.75,0.0,0.25,0.08333333333333333,-0.16666666666666669,0.5,0.4166666666666667,-0.08333333333333331,0.0014252179745137493,0.0008383635144198525,-0.0005868544600938968,0.0,0.0,0.0,0.011304847671967821,0.0592833876221498,0.047978539950181975,0.016430685185185187,0.0,-0.016430685185185187,0.08246148148148148,0.0,-0.08246148148148148,0.5816176470588235,0.505,-0.07661764705882346,12,5,5,5
overall,lag,rf_21,magnitude,83,12,12,1.0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9583333333333334,0.9583333333333334,0.0,0.008718980549966466,0.008215962441314555,-0.0005030181086519113,0.3333333333333333,0.25,-0.08333333333333331,0.4259229705287797,0.4796906314392977,0.05376766091051799,0.2195018392857143,0.05503792638888889,-0.1644639128968254,0.419908433531746,0.05994627916666667,-0.35996215436507933,0.9264423076923076,0.915688775510204,-0.01075353218210362,12,5,1,1
overall,lag,rf_05,magnitude,251,12,12,1.0,1.0,0.0,0.16666666666666666,0.25,0.08333333333333334,0.8229166666666666,0.875,0.05208333333333337,0.021965124077800133,0.02297116029510396,0.001006036217303826,0.21875,0.25,0.03125,0.11182712487301241,0.14849005295548878,0.03666292808247637,0.21320021189574315,0.20632790714285712,-0.006872304752886027,0.4111403143849206,0.4072540457611833,-0.00388626862373731,0.7577227599054889,0.7930070385818562,0.0352842786763673,12,3,1,1
overall,lag,rf_06,magnitude,251,12,12,1.0,1.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.22916666666666666,-0.06250000000000003,0.002682763246143528,0.0020959087860496313,-0.0005868544600938969,0.0,0.0,0.0,0.33375,0.34875,0.015000000000000013,0.008370347222222222,0.016676875,0.008306527777777779,0.03652961111111112,0.10401191666666666,0.06748230555555554,0.5270833333333333,0.5170654761904762,-0.01001785714285719,12,6,7,6
overall,lag,rf_07,magnitude,251,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.021210596914822268,-0.0036887994634473495,0.8333333333333334,0.875,0.04166666666666663,0.04621363075675633,0.054557943448895085,0.008344312692138756,0.40427375600056265,0.4209337598214286,0.016660003820865965,0.3262341304985456,0.407755378207672,0.08152124770912639,0.9868686868686868,0.9885375494071146,0.0016688625384277955,12,9,0,0
overall,lag,rf_08,magnitude,251,12,12,0.9166666666666666,1.0,0.08333333333333337,0.5833333333333334,0.8333333333333334,0.25,0.75,0.9166666666666666,0.16666666666666663,0.00335345405767941,0.0049463447350771295,0.0015928906773977195,0.0,0.16666666666666666,0.16666666666666666,0.104885993485342,0.12223265058245458,0.017346657097112583,0.0372327803030303,0.11872293055555555,0.08149015025252525,0.08825903787878787,0.3527072222222222,0.26444818434343437,0.78,0.9120762711864406,0.1320762711864406,12,2,1,1
overall,lag,rf_10,magnitude,251,12,12,0.9166666666666666,0.6666666666666666,-0.25,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.5416666666666666,0.375,-0.16666666666666663,0.0015928906773977197,0.0009221998658618377,-0.000670690811535882,0.0,0.0,0.0,0.18052026618269812,0.19268547544409612,0.012165209261397997,0.024613954545454543,0.012523875,-0.012090079545454543,0.1436886818181818,0.07863925,-0.06504943181818182,0.5963815789473684,0.4539772727272727,-0.14240430622009576,12,6,4,4
overall,lag,rf_13,magnitude,251,12,12,1.0,0.75,-0.25,0.16666666666666666,0.0,-0.16666666666666666,0.5833333333333334,0.38888888888888884,-0.19444444444444453,0.0031019450033534543,0.0017605633802816902,-0.001341381623071764,0.0,0.0,0.0,0.4936480259060904,0.294162826420891,-0.19948519948519944,0.022670518055555557,0.010769611111111112,-0.011900906944444446,0.1797698402777778,0.06983305555555555,-0.10993678472222224,0.6361486486486487,0.4771825396825396,-0.15896610896610913,12,10,7,7
overall,lag,rf_17,magnitude,251,12,12,0.75,0.3333333333333333,-0.4166666666666667,0.25,0.25,0.0,0.5,0.2916666666666667,-0.20833333333333331,0.0014252179745137493,0.0008383635144198525,-0.0005868544600938968,0.0,0.0,0.0,0.011304847671967821,0.04071661237785018,0.02941176470588236,0.016430685185185187,0.048757375,0.03232668981481481,0.08246148148148148,0.23969649999999998,0.1572350185185185,0.5816176470588235,0.36875,-0.21286764705882344,12,7,7,7
overall,lag,rf_21,magnitude,251,12,12,1.0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9583333333333334,0.9583333333333334,0.0,0.008718980549966466,0.007880617035546614,-0.0008383635144198522,0.3333333333333333,0.375,0.041666666666666685,0.4259229705287797,0.4377887643094671,0.011865793780687417,0.2195018392857143,0.21859223194444444,-0.0009096073412698524,0.419908433531746,0.3273142236111111,-0.09259420992063488,0.9264423076923076,0.9240691489361701,-0.002373158756137528,12,6,1,0
overall,component,rf_05,wick,,12,36,1.0,1.0,0.0,0.16666666666666666,0.2777777777777778,0.11111111111111113,0.8229166666666666,0.84375,0.02083333333333337,0.021965124077800133,0.02624077800134138,0.004275653923541248,0.21875,0.2569444444444444,0.03819444444444442,0.11182712487301241,0.060706874007845274,-0.05112025086516714,0.21320021189574315,0.23842176055803765,0.025221548662294507,0.4111403143849206,0.37572461958893727,-0.03541569479598333,0.7577227599054889,0.787038753866829,0.029315993961340103,36,8,8,3
overall,component,rf_06,wick,,12,36,1.0,0.9166666666666666,-0.08333333333333337,0.0,0.0,0.0,0.2916666666666667,0.25,-0.041666666666666685,0.002682763246143528,0.00271070869662419,2.7945450480661594e-05,0.0,0.0,0.0,0.33375,0.4056572164948454,0.07190721649484538,0.008370347222222222,0.015006176767676767,0.0066358295454545455,0.03652961111111112,0.06549683838383838,0.028967227272727263,0.5270833333333333,0.4860947471772214,-0.04098858615611195,36,13,16,11
overall,component,rf_07,wick,,12,36,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.025374469036440868,0.00047507265817125013,0.8333333333333334,0.8888888888888888,0.05555555555555547,0.04621363075675633,0.025967112712881435,-0.020246518043874895,0.40427375600056265,0.4359251237780488,0.03165136777748617,0.3262341304985456,0.3204393871263586,-0.0057947433721869945,0.9868686868686868,0.9828193832599118,-0.004049303608774979,36,19,0,0
overall,component,rf_08,wick,,12,36,0.9166666666666666,0.9722222222222222,0.05555555555555558,0.5833333333333334,0.6388888888888888,0.05555555555555547,0.75,0.8055555555555556,0.05555555555555558,0.00335345405767941,0.003884417616811983,0.0005309635591325729,0.0,0.08333333333333333,0.08333333333333333,0.104885993485342,0.02748810723408246,-0.07739788625125954,0.0372327803030303,0.08178037857142857,0.04454759826839827,0.08825903787878787,0.28741614285714284,0.19915710497835498,0.78,0.8435251798561151,0.06352517985611505,36,7,6,6
overall,component,rf_10,wick,,12,36,0.9166666666666666,0.6666666666666666,-0.25,0.16666666666666666,0.1388888888888889,-0.027777777777777762,0.5416666666666666,0.4027777777777778,-0.13888888888888884,0.0015928906773977197,0.0009780907668231612,-0.0006147999105745585,0.0,0.0,0.0,0.18052026618269812,0.15796387520525454,-0.02255639097744358,0.024613954545454543,0.01954423611111111,-0.005069718434343434,0.1436886818181818,0.1217195138888889,-0.021969167929292918,0.5963815789473684,0.4592261904761905,-0.13715538847117792,36,21,15,15
overall,component,rf_13,wick,,12,36,1.0,0.9444444444444444,-0.05555555555555558,0.16666666666666666,0.1388888888888889,-0.027777777777777762,0.5833333333333334,0.6018518518518517,0.01851851851851838,0.0031019450033534543,0.0029342723004694834,-0.00016767270288397087,0.0,0.037037037037037035,0.037037037037037035,0.4936480259060904,0.3894009216589862,-0.1042471042471042,0.022670518055555557,0.035670986274509806,0.013000468218954248,0.1797698402777778,0.13917554215686273,-0.04059429812091506,0.6361486486486487,0.6332671957671957,-0.0028814528814530282,36,14,11,8
overall,component,rf_17,wick,,12,36,0.75,0.75,0.0,0.25,0.19444444444444445,-0.05555555555555555,0.5,0.4722222222222222,-0.02777777777777779,0.0014252179745137493,0.0012295998211491169,-0.00019561815336463246,0.0,0.0,0.0,0.011304847671967821,0.08617115783239562,0.0748663101604278,0.016430685185185187,0.014471932098765431,-0.0019587530864197556,0.08246148148148148,0.0883565061728395,0.005895024691358011,0.5816176470588235,0.5575757575757575,-0.02404188948306596,36,14,10,9
overall,component,rf_21,wick,,12,36,1.0,1.0,0.0,0.9166666666666666,0.8333333333333334,-0.08333333333333326,0.9583333333333334,0.9166666666666666,-0.04166666666666674,0.008718980549966466,0.007321708025933378,-0.0013972725240330875,0.3333333333333333,0.3333333333333333,0.0,0.4259229705287797,0.466292905936883,0.0403699354081033,0.2195018392857143,0.2110979949074074,-0.00840384437830688,0.419908433531746,0.3796961467592592,-0.04021228677248678,0.9264423076923076,0.887118320610687,-0.03932398708162066,36,21,4,3
overall,lag,rf_05,wick,17,12,12,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.8229166666666666,0.8125,-0.01041666666666663,0.021965124077800133,0.024815560026827634,0.002850435949027501,0.21875,0.20833333333333334,-0.010416666666666657,0.11182712487301241,0.0849217490331383,-0.02690537583987411,0.21320021189574315,0.23314206252705627,0.019941850631313124,0.4111403143849206,0.3713747476130351,-0.039765566771885474,0.7577227599054889,0.7541948198198197,-0.0035279400856691456,12,3,5,1
overall,lag,rf_06,wick,17,12,12,1.0,1.0,0.0,0.0,0.0,0.0,0.2916666666666667,0.23958333333333334,-0.05208333333333334,0.002682763246143528,0.0028504359490274986,0.00016767270288397043,0.0,0.0,0.0,0.33375,0.4793382352941177,0.14558823529411768,0.008370347222222222,0.022300111111111114,0.013929763888888893,0.03652961111111112,0.07471002777777777,0.038180416666666654,0.5270833333333333,0.5111650910364145,-0.01591824229691885,12,3,6,3
overall,lag,rf_07,wick,17,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.025318578135479542,0.00041918175720992434,0.8333333333333334,0.875,0.04166666666666663,0.04621363075675633,0.039022514294116656,-0.007191116462639674,0.40427375600056265,0.4466600855450514,0.04238632954448873,0.3262341304985456,0.3338237678513072,0.00758963735276158,0.9868686868686868,0.9854304635761588,-0.0014382232925279625,12,7,0,0
overall,lag,rf_08,wick,17,12,12,0.9166666666666666,1.0,0.08333333333333337,0.5833333333333334,0.5833333333333334,0.0,0.75,0.7916666666666666,0.04166666666666663,0.00335345405767941,0.003437290409121395,8.383635144198522e-05,0.0,0.041666666666666664,0.041666666666666664,0.104885993485342,0.04147135933900056,-0.06341463414634144,0.0372327803030303,0.07642365972222222,0.039190879419191915,0.08825903787878787,0.2766258541666667,0.18836681628787882,0.78,0.8364329268292682,0.05643292682926815,12,3,3,3
overall,lag,rf_10,wick,17,12,12,0.9166666666666666,0.5,-0.41666666666666663,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.5416666666666666,0.2916666666666667,-0.24999999999999994,0.0015928906773977197,0.0005868544600938968,-0.001006036217303823,0.0,0.0,0.0,0.18052026618269812,0.15796387520525454,-0.02255639097744358,0.024613954545454543,0.0,-0.024613954545454543,0.1436886818181818,0.0,-0.1436886818181818,0.5963815789473684,0.3508928571428572,-0.24548872180451126,12,9,7,7
overall,lag,rf_13,wick,17,12,12,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5833333333333334,0.6944444444444443,0.11111111111111094,0.0031019450033534543,0.003437290409121395,0.00033534540576794086,0.0,0.05555555555555555,0.05555555555555555,0.4936480259060904,0.3545577160840733,-0.1390903098220171,0.022670518055555557,0.0421375125,0.019466994444444444,0.1797698402777778,0.20561168333333335,0.025841843055555563,0.6361486486486487,0.6959010840108399,0.059752435362191214,12,3,3,2
overall,lag,rf_17,wick,17,12,12,0.75,0.6666666666666666,-0.08333333333333337,0.25,0.08333333333333333,-0.16666666666666669,0.5,0.375,-0.125,0.0014252179745137493,0.0007545271629778673,-0.000670690811535882,0.0,0.0,0.0,0.011304847671967821,0.09627216793340576,0.08496732026143794,0.016430685185185187,0.0,-0.016430685185185187,0.08246148148148148,0.0,-0.08246148148148148,0.5816176470588235,0.47013888888888883,-0.11147875816993463,12,5,4,4
overall,lag,rf_21,wick,17,12,12,1.0,1.0,0.0,0.9166666666666666,0.9166666666666666,0.0,0.9583333333333334,0.9583333333333334,0.0,0.008718980549966466,0.007293762575452716,-0.0014252179745137495,0.3333333333333333,0.2916666666666667,-0.04166666666666663,0.4259229705287797,0.4615109457719273,0.03558797524314761,0.2195018392857143,0.15182565833333334,-0.06767618095238095,0.419908433531746,0.2882588569444445,-0.13164957658730153,0.9264423076923076,0.9193247126436781,-0.007117595048629521,12,8,0,0
overall,lag,rf_05,wick,83,12,12,1.0,1.0,0.0,0.16666666666666666,0.4166666666666667,0.25,0.8229166666666666,0.875,0.05208333333333337,0.021965124077800133,0.028420523138833,0.006455399061032867,0.21875,0.2708333333333333,0.052083333333333315,0.11182712487301241,0.05024717475014858,-0.06157995012286383,0.21320021189574315,0.24242247438973064,0.02922226249398749,0.4111403143849206,0.4022351198127105,-0.008905194572210118,0.7577227599054889,0.8248762115465655,0.06715345164107667,12,1,1,0
overall,lag,rf_06,wick,83,12,12,1.0,0.9166666666666666,-0.08333333333333337,0.0,0.0,0.0,0.2916666666666667,0.28125,-0.010416666666666685,0.002682763246143528,0.0028504359490274986,0.00016767270288397043,0.0,0.0,0.0,0.33375,0.3911029411764706,0.057352941176470607,0.008370347222222222,0.00714734090909091,-0.0012230063131313121,0.03652961111111112,0.047690348484848495,0.011160737373737378,0.5270833333333333,0.4965817577030812,-0.03050157563025213,12,5,4,4
overall,lag,rf_07,wick,83,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.026408450704225355,0.0015090543259557374,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.04621363075675633,0.05314003768316322,0.006926406926406892,0.40427375600056265,0.4330397136713981,0.02876595767083545,0.3262341304985456,0.3172601341572779,-0.00897399634126772,0.9868686868686868,0.9882539682539682,0.0013852813852813783,12,5,0,0
overall,lag,rf_08,wick,83,12,12,0.9166666666666666,0.9166666666666666,0.0,0.5833333333333334,0.75,0.16666666666666663,0.75,0.8333333333333334,0.08333333333333337,0.00335345405767941,0.004275653923541248,0.0009221998658618378,0.0,0.16666666666666666,0.16666666666666666,0.104885993485342,0.014689915053969466,-0.09019607843137253,0.0372327803030303,0.09325445454545456,0.056021674242424255,0.08825903787878787,0.32044713636363636,0.2321880984848485,0.78,0.8605392156862746,0.08053921568627453,12,1,1,1
overall,lag,rf_10,wick,83,12,12,0.9166666666666666,0.75,-0.16666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.5416666666666666,0.4583333333333333,-0.08333333333333331,0.0015928906773977197,0.0011737089201877935,-0.0004191817572099263,0.0,0.0,0.0,0.18052026618269812,0.15796387520525454,-0.02255639097744358,0.024613954545454543,0.03334777777777778,0.008733823232323239,0.1436886818181818,0.20814455555555555,0.06445587373737374,0.5963815789473684,0.5133928571428571,-0.08298872180451133,12,5,4,4
overall,lag,rf_13,wick,83,12,12,1.0,1.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.0031019450033534543,0.0035211267605633804,0.0004191817572099261,0.0,0.027777777777777776,0.027777777777777776,0.4936480259060904,0.36559139784946243,-0.12805662805662799,0.022670518055555557,0.029992726388888887,0.00732220833333333,0.1797698402777778,0.11178788055555555,-0.06798195972222223,0.6361486486486487,0.688095238095238,0.05194658944658925,12,4,2,1
overall,lag,rf_17,wick,83,12,12,0.75,0.75,0.0,0.25,0.25,0.0,0.5,0.5,0.0,0.0014252179745137493,0.0014252179745137493,0.0,0.0,0.0,0.0,0.011304847671967821,0.18777543590726195,0.17647058823529413,0.016430685185185187,0.014224240740740739,-0.0022064444444444484,0.08246148148148148,0.09120751851851852,0.008746037037037038,0.5816176470588235,0.5580882352941176,-0.02352941176470591,12,4,2,2
overall,lag,rf_21,wick,83,12,12,1.0,1.0,0.0,0.9166666666666666,0.75,-0.16666666666666663,0.9583333333333334,0.875,-0.08333333333333337,0.008718980549966466,0.007377598926894702,-0.0013413816230717643,0.3333333333333333,0.375,0.041666666666666685,0.4259229705287797,0.5212026908084999,0.0952797202797202,0.2195018392857143,0.23887577083333333,0.019373931547619044,0.419908433531746,0.38100613888888885,-0.03890229464285716,0.9264423076923076,0.8448863636363637,-0.08155594405594391,12,7,3,2
overall,lag,rf_05,wick,251,12,12,1.0,1.0,0.0,0.16666666666666666,0.25,0.08333333333333334,0.8229166666666666,0.84375,0.02083333333333337,0.021965124077800133,0.025486250838363516,0.0035211267605633825,0.21875,0.2916666666666667,0.07291666666666669,0.11182712487301241,0.08144912500274466,-0.03037799987026775,0.21320021189574315,0.23970074475732603,0.02650053286158288,0.4111403143849206,0.35356399134106636,-0.05757632304385424,0.7577227599054889,0.7795230263157895,0.02180026641030064,12,4,2,2
overall,lag,rf_06,wick,251,12,12,1.0,0.8333333333333334,-0.16666666666666663,0.0,0.0,0.0,0.2916666666666667,0.22916666666666666,-0.06250000000000003,0.002682763246143528,0.002431254191817572,-0.0002515090543259561,0.0,0.0,0.0,0.33375,0.4168534482758621,0.08310344827586214,0.008370347222222222,0.014898175,0.006527827777777778,0.03652961111111112,0.07402815,0.037498538888888884,0.5270833333333333,0.44675184729064044,-0.08033148604269291,12,5,6,4
overall,lag,rf_07,wick,251,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.024396378269617703,-0.0005030181086519148,0.8333333333333334,0.875,0.04166666666666663,0.04621363075675633,0.01699578296812132,-0.02921784778863501,0.40427375600056265,0.42807557211769715,0.0238018161171345,0.3262341304985456,0.31023425937049065,-0.015999871128054954,0.9868686868686868,0.9742268041237112,-0.012641882744975574,12,7,0,0
overall,lag,rf_08,wick,251,12,12,0.9166666666666666,1.0,0.08333333333333337,0.5833333333333334,0.5833333333333334,0.0,0.75,0.7916666666666666,0.04166666666666663,0.00335345405767941,0.003940308517773306,0.0005868544600938961,0.0,0.041666666666666664,0.041666666666666664,0.104885993485342,0.13341187885508352,0.028525885369741516,0.0372327803030303,0.07661919444444444,0.03938641414141414,0.08825903787878787,0.26792802083333334,0.17966898295454548,0.78,0.8160904255319148,0.03609042553191477,12,3,2,2
overall,lag,rf_10,wick,251,12,12,0.9166666666666666,0.75,-0.16666666666666663,0.16666666666666666,0.16666666666666666,0.0,0.5416666666666666,0.4583333333333333,-0.08333333333333331,0.0015928906773977197,0.0011737089201877935,-0.0004191817572099263,0.0,0.0,0.0,0.18052026618269812,0.15796387520525454,-0.02255639097744358,0.024613954545454543,0.018770185185185185,-0.005843769360269358,0.1436886818181818,0.1164408148148148,-0.02724786700336701,0.5963815789473684,0.5133928571428571,-0.08298872180451133,12,7,4,4
overall,lag,rf_13,wick,251,12,12,1.0,0.8333333333333334,-0.16666666666666663,0.16666666666666666,0.08333333333333333,-0.08333333333333333,0.5833333333333334,0.4444444444444444,-0.13888888888888895,0.0031019450033534543,0.0018443997317236754,-0.0012575452716297789,0.0,0.027777777777777776,0.027777777777777776,0.4936480259060904,0.5452450775031421,0.05159705159705169,0.022670518055555557,0.03472506666666667,0.012054548611111115,0.1797698402777778,0.09231736666666665,-0.08745247361111114,0.6361486486486487,0.5047979797979798,-0.13135066885066893,12,7,6,5
overall,lag,rf_17,wick,251,12,12,0.75,0.8333333333333334,0.08333333333333337,0.25,0.25,0.0,0.5,0.5416666666666666,0.04166666666666663,0.0014252179745137493,0.0015090543259557345,8.383635144198522e-05,0.0,0.0,0.0,0.011304847671967821,0.0148389431777054,0.003534095505737578,0.016430685185185187,0.0262724,0.009841714814814814,0.08246148148148148,0.1564758,0.07401431851851852,0.5816176470588235,0.6201388888888889,0.038521241830065445,12,5,4,3
overall,lag,rf_21,wick,251,12,12,1.0,1.0,0.0,0.9166666666666666,0.8333333333333334,-0.08333333333333326,0.9583333333333334,0.9166666666666666,-0.04166666666666674,0.008718980549966466,0.007293762575452716,-0.0014252179745137495,0.3333333333333333,0.3333333333333333,0.0,0.4259229705287797,0.4155339342776745,-0.01038903625110521,0.2195018392857143,0.24259255555555556,0.02309071626984127,0.419908433531746,0.46982344444444446,0.049915010912698454,0.9264423076923076,0.8972701149425286,-0.029172192749779002,12,6,1,1
overall,component,rf_05,volume,,12,36,1.0,1.0,0.0,0.16666666666666666,0.25,0.08333333333333334,0.8229166666666666,0.8680555555555556,0.04513888888888895,0.021965124077800133,0.026771741560473954,0.00480661748267382,0.21875,0.28125,0.0625,0.11182712487301241,0.10717075885566771,-0.004656366017344704,0.21320021189574315,0.23555377311577802,0.022353561220034873,0.4111403143849206,0.3743267133374238,-0.03681360104749681,0.7577227599054889,0.7905477474566723,0.03282498755118346,36,2,8,1
overall,component,rf_06,volume,,12,36,1.0,0.8333333333333334,-0.16666666666666663,0.0,0.0,0.0,0.2916666666666667,0.16666666666666666,-0.12500000000000003,0.002682763246143528,0.0016208361278783813,-0.0010619271182651469,0.0,0.0,0.0,0.33375,0.43314655172413796,0.09939655172413797,0.008370347222222222,0.006689366666666667,-0.001680980555555555,0.03652961111111112,0.04143153333333333,0.004901922222222216,0.5270833333333333,0.42093596059113303,-0.10614737274220032,36,23,27,23
overall,component,rf_07,volume,,12,36,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.02892354124748491,0.004024144869215294,0.8333333333333334,0.9305555555555556,0.09722222222222221,0.04621363075675633,0.00027599351477125555,-0.045937637241985074,0.40427375600056265,0.4399753191573857,0.035701563156823046,0.3262341304985456,0.3108481099429552,-0.015386020555590407,0.9868686868686868,0.9776811594202898,-0.009187527448397015,36,6,0,0
overall,component,rf_08,volume,,12,36,0.9166666666666666,0.9444444444444444,0.02777777777777779,0.5833333333333334,0.6944444444444444,0.11111111111111105,0.75,0.8194444444444444,0.06944444444444442,0.00335345405767941,0.004052090319695954,0.0006986362620165442,0.0,0.09722222222222222,0.09722222222222222,0.104885993485342,0.03592047624396269,-0.06896551724137931,0.0372327803030303,0.06395772058823529,0.026724940285204987,0.08825903787878787,0.19089541666666668,0.1026363787878788,0.78,0.8500431034482757,0.07004310344827569,36,14,7,7
overall,component,rf_10,volume,,12,36,0.9166666666666666,0.5833333333333334,-0.33333333333333326,0.16666666666666666,0.1111111111111111,-0.05555555555555555,0.5416666666666666,0.3472222222222222,-0.19444444444444442,0.0015928906773977197,0.001006036217303823,-0.0005868544600938967,0.0,0.0,0.0,0.18052026618269812,0.19367816091954024,0.013157894736842118,0.024613954545454543,0.02552088095238095,0.0009069264069264081,0.1436886818181818,0.13594759523809524,-0.00774108658008657,0.5963815789473684,0.3979166666666666,-0.19846491228070184,36,19,18,17
overall,component,rf_13,volume,,12,36,1.0,0.9166666666666666,-0.08333333333333337,0.16666666666666666,0.16666666666666666,0.0,0.5833333333333334,0.5,-0.08333333333333337,0.0031019450033534543,0.002654817795662866,-0.0004471272076905881,0.0,0.027777777777777776,0.027777777777777776,0.4936480259060904,0.3232355081251516,-0.1704125177809388,0.022670518055555557,0.03975513636363636,0.017084618308080803,0.1797698402777778,0.11796865151515151,-0.061801188762626275,0.6361486486486487,0.6033771929824562,-0.03277145566619255,36,17,16,13
overall,component,rf_17,volume,,12,36,0.75,0.3888888888888889,-0.3611111111111111,0.25,0.027777777777777776,-0.2222222222222222,0.5,0.20833333333333334,-0.29166666666666663,0.0014252179745137493,0.0005589090096132349,-0.0008663089649005144,0.0,0.0,0.0,0.011304847671967821,0.04071661237785018,0.02941176470588236,0.016430685185185187,0.02858885714285714,0.012158171957671954,0.08246148148148148,0.17842435714285715,0.09596287566137567,0.5816176470588235,0.3145833333333333,-0.26703431372549014,36,19,18,18
overall,component,rf_21,volume,,12,36,1.0,1.0,0.0,0.9166666666666666,0.7777777777777778,-0.13888888888888884,0.9583333333333334,0.8888888888888888,-0.06944444444444453,0.008718980549966466,0.00768499888218198,-0.0010339816677844855,0.3333333333333333,0.2638888888888889,-0.06944444444444442,0.4259229705287797,0.5434754180812272,0.11755244755244754,0.2195018392857143,0.1571361935185185,-0.062365645767195776,0.419908433531746,0.25667474189814815,-0.16323369163359785,0.9264423076923076,0.8508484848484847,-0.07559382284382288,36,21,6,6
overall,lag,rf_05,volume,17,12,12,1.0,1.0,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8229166666666666,0.8541666666666666,0.03125,0.021965124077800133,0.026743796109993292,0.004778672032193159,0.21875,0.28125,0.0625,0.11182712487301241,0.1283370147899085,0.016509889916896087,0.21320021189574315,0.24887229093654273,0.03567207904079958,0.4111403143849206,0.380031446818435,-0.03110886756648562,0.7577227599054889,0.799816670398567,0.04209391049307809,12,1,4,1
overall,lag,rf_06,volume,17,12,12,1.0,0.6666666666666666,-0.33333333333333337,0.0,0.0,0.0,0.2916666666666667,0.13541666666666666,-0.15625000000000003,0.002682763246143528,0.0014252179745137493,-0.0012575452716297789,0.0,0.0,0.0,0.33375,0.49360294117647063,0.15985294117647064,0.008370347222222222,0.012537125,0.004166777777777778,0.03652961111111112,0.0783855,0.04185588888888888,0.5270833333333333,0.3412333683473389,-0.18584996498599443,12,8,10,8
overall,lag,rf_07,volume,17,12,12,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.024899396378269618,0.029091213950368882,0.004191817572099264,0.8333333333333334,1.0,0.16666666666666663,0.04621363075675633,0.00956472090899918,-0.03664890984775715,0.40427375600056265,0.4444242482992089,0.040150492298646256,0.3262341304985456,0.31862955321086867,-0.007604577287676939,0.9868686868686868,0.9795389048991354,-0.007329781969551363,12,2,0,0
overall,lag,rf_08,volume,17,12,12,0.9166666666666666,0.9166666666666666,0.0,0.5833333333333334,0.6666666666666666,0.08333333333333326,0.75,0.7916666666666666,0.04166666666666663,0.00335345405767941,0.004191817572099262,0.0008383635144198517,0.0,0.08333333333333333,0.08333333333333333,0.104885993485342,0.12488599348534202,0.020000000000000018,0.0372327803030303,0.06534253787878788,0.02810975757575758,0.08825903787878787,0.19537163636363636,0.10711259848484848,0.78,0.80725,0.027249999999999996,12,5,4,4
