role_family,pseudo_index,pseudo_id,members,member_count,disjoint_from_real,match_distance,real_source_events,pseudo_source_events,source_event_ratio
rf_05,65,rf_05_pseudo_065,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_0s8r;dio_14l0;dio_1sub;dio_1v2w,8,1,0.23680595568669205,2397,2317,0.966624947851481
rf_05,66,rf_05_pseudo_066,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0s8r;dio_1ejq;dio_1sub;dio_1v2w,8,1,0.23696443174454018,2397,2340,0.9762202753441802
rf_05,67,rf_05_pseudo_067,dio_0ioc;dio_0jsd;dio_0lr0;dio_0s8r;dio_14l0;dio_1pij;dio_1sub;dio_1v2w,8,1,0.23702614502680486,2397,2441,1.0183562786816855
rf_05,68,rf_05_pseudo_068,dio_0f8s;dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w,8,1,0.23709529598613976,2397,2357,0.9833124739257405
rf_05,69,rf_05_pseudo_069,dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,8,1,0.23742982608197438,2397,2474,1.0321234876929495
rf_05,70,rf_05_pseudo_070,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1yhs,8,1,0.23754599473558935,2397,2331,0.9724655819774718
rf_05,71,rf_05_pseudo_071,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_0nx9;dio_1ejq;dio_1sub;dio_1v2w,8,1,0.23780838591231646,2397,2361,0.9849812265331664
rf_05,72,rf_05_pseudo_072,dio_0g2r;dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_1sub;dio_1t9l;dio_1v2w,8,1,0.23785730633929292,2397,2359,0.9841468502294535
rf_05,73,rf_05_pseudo_073,dio_0g2r;dio_0ioc;dio_0jsd;dio_0s8r;dio_1ejq;dio_1sub;dio_1t9l;dio_1v2w,8,1,0.2378742662173814,2397,2341,0.9766374634960368
rf_05,74,rf_05_pseudo_074,dio_0h6t;dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,8,1,0.2378766370502523,2397,2459,1.0258656654151022
rf_05,75,rf_05_pseudo_075,dio_0h6t;dio_0jsd;dio_0lr0;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,8,1,0.23800340986495472,2397,2425,1.0116812682519816
rf_05,76,rf_05_pseudo_076,dio_0g2r;dio_0ioc;dio_0jsd;dio_0nx9;dio_14l0;dio_1sub;dio_1v2w;dio_1w94,8,1,0.23817735198994483,2397,2355,0.9824780976220275
rf_05,77,rf_05_pseudo_077,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1udx;dio_1v2w;dio_1xme,8,1,0.23842776994911907,2397,2393,0.9983312473925741
rf_05,78,rf_05_pseudo_078,dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_1sub;dio_1t9l;dio_1v2w;dio_1yhs,8,1,0.23845418132413576,2397,2332,0.9728827701293283
rf_05,79,rf_05_pseudo_079,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1ejq;dio_1sub;dio_1v2w,8,1,0.23867241844607157,2397,2314,0.9653733833959116
rf_05,80,rf_05_pseudo_080,dio_0f8s;dio_0g2r;dio_0h6t;dio_0ioc;dio_0jsd;dio_14l0;dio_1sub;dio_1v2w,8,1,0.23881980725112972,2397,2364,0.986232790988736
rf_05,81,rf_05_pseudo_081,dio_0f8s;dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1udx;dio_1v2w,8,1,0.2390273425153725,2397,2388,0.9962453066332916
rf_05,82,rf_05_pseudo_082,dio_0ioc;dio_0jsd;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,8,1,0.23908364137716054,2397,2456,1.0246141009595326
rf_05,83,rf_05_pseudo_083,dio_0jsd;dio_0lr0;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w;dio_1w94,8,1,0.23919330190962285,2397,2422,1.0104297037964123
rf_05,84,rf_05_pseudo_084,dio_0ioc;dio_0jsd;dio_14l0;dio_1pij;dio_1sub;dio_1udx;dio_1v2w;dio_1yhs,8,1,0.23943101068567718,2397,2453,1.0233625365039634
rf_05,85,rf_05_pseudo_085,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_1sub;dio_1udx;dio_1v2w;dio_1yhs,8,1,0.23948374207049217,2397,2361,0.9849812265331664
rf_05,86,rf_05_pseudo_086,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1v2w,8,1,0.23970525550030475,2397,2324,0.9695452649144765
rf_05,87,rf_05_pseudo_087,dio_0ioc;dio_0jsd;dio_0lr0;dio_14l0;dio_1cmd;dio_1pij;dio_1sub;dio_1v2w,8,1,0.23973927120629956,2397,2435,1.0158531497705465
rf_05,88,rf_05_pseudo_088,dio_0gh3;dio_0h6t;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w,8,1,0.23974986370603024,2397,2462,1.0271172298706717
rf_05,89,rf_05_pseudo_089,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_1sub;dio_1t9l;dio_1udx;dio_1v2w,8,1,0.23994575605521984,2397,2389,0.9966624947851481
rf_05,90,rf_05_pseudo_090,dio_0h6t;dio_0ioc;dio_0jsd;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w;dio_1yhs,8,1,0.24008118066750095,2397,2445,1.0200250312891115
rf_05,91,rf_05_pseudo_091,dio_0g2r;dio_0ioc;dio_0jsd;dio_1ejq;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,8,1,0.2402202771272236,2397,2318,0.9670421360033375
rf_05,92,rf_05_pseudo_092,dio_0g2r;dio_0ioc;dio_0jsd;dio_14l0;dio_1cmd;dio_1ejq;dio_1sub;dio_1v2w,8,1,0.2403419538022762,2397,2321,0.968293700458907
rf_05,93,rf_05_pseudo_093,dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1cmd;dio_1sub;dio_1t9l;dio_1v2w,8,1,0.24061215158274474,2397,2325,0.9699624530663329
rf_05,94,rf_05_pseudo_094,dio_0f8s;dio_0g2r;dio_0ioc;dio_0jsd;dio_0lr0;dio_1sub;dio_1v2w;dio_1w94,8,1,0.24079563136507587,2397,2354,0.982060909470171
rf_05,95,rf_05_pseudo_095,dio_0gh3;dio_0ioc;dio_0jsd;dio_0lr0;dio_1pij;dio_1sub;dio_1v2w;dio_1w94,8,1,0.24095835524403852,2397,2459,1.0258656654151022
rf_05,96,rf_05_pseudo_096,dio_0ioc;dio_0jsd;dio_0s8r;dio_14l0;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w,8,1,0.24119977186562414,2397,2451,1.0225281602002503
rf_05,97,rf_05_pseudo_097,dio_0g2r;dio_0gh3;dio_0ioc;dio_0jsd;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,8,1,0.24126053305376882,2397,2328,0.9712140175219024
rf_05,98,rf_05_pseudo_098,dio_0jsd;dio_0lr0;dio_0s8r;dio_1ejq;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,8,1,0.24128081822137482,2397,2417,1.0083437630371297
rf_05,99,rf_05_pseudo_099,dio_0ioc;dio_0jsd;dio_1ejq;dio_1pij;dio_1sub;dio_1v2w;dio_1w94;dio_1yhs,8,1,0.24128119641026136,2397,2442,1.018773466833542
rf_05,100,rf_05_pseudo_100,dio_0h6t;dio_0jsd;dio_0lr0;dio_14l0;dio_1pij;dio_1sub;dio_1udx;dio_1v2w,8,1,0.24136778781782475,2397,2422,1.0104297037964123
rf_06,1,rf_06_pseudo_001,dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx;dio_1w94,8,1,0.31592912393841255,800,945,1.18125
rf_06,2,rf_06_pseudo_002,dio_0h6t;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.3628036804033611,800,972,1.215
rf_06,3,rf_06_pseudo_003,dio_0ein;dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.3678003808397807,800,975,1.21875
rf_06,4,rf_06_pseudo_004,dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx;dio_1w94,8,1,0.3825627209155117,800,983,1.22875
rf_06,5,rf_06_pseudo_005,dio_0ein;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx;dio_1w94,8,1,0.38752505950607286,800,986,1.2325
rf_06,6,rf_06_pseudo_006,dio_0h6t;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx,8,1,0.38803412402887805,800,986,1.2325
rf_06,7,rf_06_pseudo_007,dio_0ein;dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx,8,1,0.3929872239333644,800,989,1.23625
rf_06,8,rf_06_pseudo_008,dio_0h6t;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1t9l;dio_1udx;dio_1w94,8,1,0.40844371888075715,800,997,1.24625
rf_06,9,rf_06_pseudo_009,dio_0ein;dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1t9l;dio_1udx;dio_1w94,8,1,0.4133634180938459,800,1000,1.25
rf_06,10,rf_06_pseudo_010,dio_0ein;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.43324624755454144,800,1013,1.26625
rf_06,11,rf_06_pseudo_011,dio_0ein;dio_0h6t;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l,8,1,0.4386277201841102,800,1016,1.27
rf_06,12,rf_06_pseudo_012,dio_0h6t;dio_0jsd;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.44008677951565844,800,1021,1.27625
rf_06,13,rf_06_pseudo_013,dio_0h6t;dio_0qup;dio_0u24;dio_0v65;dio_14l0;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.45632658083139577,800,1032,1.29
rf_06,14,rf_06_pseudo_014,dio_0ein;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx,8,1,0.4579029957965626,800,1027,1.28375
rf_06,15,rf_06_pseudo_015,dio_0ein;dio_0h6t;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1t9l;dio_1w94,8,1,0.4587121281245571,800,1027,1.28375
rf_06,16,rf_06_pseudo_016,dio_0jsd;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx;dio_1w94,8,1,0.4593097035175495,800,1032,1.29
rf_06,17,rf_06_pseudo_017,dio_0h6t;dio_0jsd;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx,8,1,0.4646369179494768,800,1035,1.29375
rf_06,18,rf_06_pseudo_018,dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1sub;dio_1t9l;dio_1w94,8,1,0.469353804669973,800,1041,1.30125
rf_06,19,rf_06_pseudo_019,dio_0qup;dio_0u24;dio_0v65;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx;dio_1w94,8,1,0.4754361058002431,800,1043,1.30375
rf_06,20,rf_06_pseudo_020,dio_0ein;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1t9l;dio_1udx;dio_1w94,8,1,0.47787289885457673,800,1038,1.2975
rf_06,21,rf_06_pseudo_021,dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1ba6;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.4793326816055341,800,1048,1.31
rf_06,22,rf_06_pseudo_022,dio_0h6t;dio_0qup;dio_0u24;dio_0v65;dio_14l0;dio_1cmd;dio_1t9l;dio_1udx,8,1,0.4807328089603342,800,1046,1.3075
rf_06,23,rf_06_pseudo_023,dio_0ein;dio_0h6t;dio_0ioc;dio_0qup;dio_0u24;dio_14l0;dio_1t9l;dio_1udx,8,1,0.4831833908007994,800,1041,1.30125
rf_06,24,rf_06_pseudo_024,dio_0h6t;dio_0jsd;dio_0qup;dio_0u24;dio_14l0;dio_1t9l;dio_1udx;dio_1w94,8,1,0.4845250639744825,800,1046,1.3075
rf_06,25,rf_06_pseudo_025,dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1sub;dio_1t9l;dio_1udx;dio_1w94,8,1,0.4883723201365384,800,1052,1.315
rf_06,26,rf_06_pseudo_026,dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1sub;dio_1t9l;dio_1udx,8,1,0.4936445330009075,800,1055,1.31875
rf_06,27,rf_06_pseudo_027,dio_0qup;dio_0u24;dio_14l0;dio_1ba6;dio_1cmd;dio_1t9l;dio_1udx;dio_1w94,8,1,0.4982814859612521,800,1059,1.32375
rf_06,28,rf_06_pseudo_028,dio_0h6t;dio_0qup;dio_0u24;dio_0v65;dio_14l0;dio_1t9l;dio_1udx;dio_1w94,8,1,0.5005105684819388,800,1057,1.32125
rf_06,29,rf_06_pseudo_029,dio_0h6t;dio_0qup;dio_0u24;dio_14l0;dio_1ba6;dio_1cmd;dio_1t9l;dio_1udx,8,1,0.5035349379292248,800,1062,1.3275
rf_06,30,rf_06_pseudo_030,dio_0ioc;dio_0jsd;dio_0qup;dio_0u24;dio_14l0;dio_1cmd;dio_1t9l;dio_1w94,8,1,0.5038444648348454,800,1059,1.32375
