symbol_family,candidate_class,present_in,same_field,same_reifung,xrp_events,multi_events,xrp_field,multi_field,xrp_reifung,multi_reifung,xrp_mcm,multi_mcm
dio_1232,gemeinsame_feldsyntax_offen,xrp_and_multi,1,0,2,2,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.446/0.152/0.669,0.438/0.160/0.675
dio_161r,gemeinsame_feldsyntax_offen,xrp_and_multi,1,1,2,1,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.427/0.177/0.661,0.414/0.187/0.679
dio_16wn,gemeinsame_feldsyntax_offen,xrp_and_multi,1,0,2,2,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.424/0.192/0.639,0.427/0.190/0.637
dio_17mu,gemeinsame_feldsyntax_offen,xrp_and_multi,1,0,2,2,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.442/0.169/0.662,0.446/0.165/0.662
dio_19uo,gemeinsame_feldsyntax_offen,xrp_and_multi,1,1,2,1,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.451/0.157/0.671,0.446/0.166/0.659
dio_1c9k,gemeinsame_feldsyntax_offen,xrp_and_multi,1,0,2,2,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.432/0.193/0.654,0.438/0.179/0.655
dio_1h3n,gemeinsame_feldsyntax_offen,xrp_and_multi,1,1,2,1,offene_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.392/0.261/0.602,0.400/0.246/0.610
dio_1hw4,gemeinsame_feldsyntax_offen,xrp_and_multi,1,1,2,1,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.446/0.152/0.672,0.439/0.166/0.657
dio_1hyv,gemeinsame_feldsyntax_offen,xrp_and_multi,1,0,2,2,offene_rekopplung,offene_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.392/0.255/0.600,0.407/0.231/0.612
dio_1on4,gemeinsame_feldsyntax_offen,xrp_and_multi,1,1,2,1,offene_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.390/0.246/0.609,0.390/0.245/0.603
dio_1wjr,gemeinsame_feldsyntax_offen,xrp_and_multi,1,0,2,2,tragende_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.426/0.195/0.648,0.421/0.201/0.639
dio_1x8d,gemeinsame_feldsyntax_offen,xrp_and_multi,1,1,2,1,offene_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.391/0.243/0.601,0.392/0.238/0.602
dio_1l7p,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,88,5,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,weltuebergreifend_feldoffen,0.491/0.198/0.667,0.420/0.218/0.635
dio_1udx,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,72,1,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,junge_syntaxinsel,0.436/0.209/0.649,0.392/0.212/0.658
dio_1ae9,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,50,2,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,weltuebergreifend_feldoffen,0.452/0.215/0.646,0.405/0.227/0.620
dio_00hc,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,26,1,getragen_offen,spannungsnahe_oeffnung,weltuebergreifend_feldoffen,junge_syntaxinsel,0.387/0.292/0.592,0.362/0.285/0.578
dio_027e,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,24,1,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldoffen,junge_syntaxinsel,0.431/0.234/0.627,0.392/0.248/0.604
dio_03og,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,22,4,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,weltuebergreifend_feldoffen,0.430/0.227/0.626,0.424/0.230/0.618
dio_058t,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,18,1,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,junge_syntaxinsel,0.437/0.212/0.636,0.405/0.228/0.613
dio_0lwc,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,18,2,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldoffen,weltuebergreifend_feldstabil,0.427/0.223/0.627,0.402/0.233/0.609
dio_033x,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,12,7,offene_rekopplung,tragende_rekopplung,weltuebergreifend_feldoffen,weltuebergreifend_feldoffen,0.414/0.250/0.614,0.415/0.236/0.618
dio_0bjw,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,12,2,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldoffen,weltuebergreifend_feldstabil,0.424/0.222/0.623,0.409/0.216/0.618
dio_0fwz,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,12,1,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldoffen,junge_syntaxinsel,0.419/0.219/0.636,0.398/0.223/0.623
dio_0qu8,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,12,4,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,weltuebergreifend_feldoffen,0.437/0.210/0.636,0.437/0.208/0.632
dio_1gn4,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,12,1,getragen_offen,spannungsnahe_oeffnung,junge_syntaxinsel,junge_syntaxinsel,0.393/0.288/0.594,0.357/0.292/0.572
dio_03cp,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,10,3,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldstabil,weltuebergreifend_feldoffen,0.426/0.217/0.634,0.417/0.221/0.635
dio_10ey,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,2,10,offene_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.398/0.213/0.637,0.435/0.206/0.649
dio_1ett,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,10,1,offene_rekopplung,spannungsnahe_oeffnung,weltuebergreifend_feldoffen,junge_syntaxinsel,0.366/0.293/0.588,0.362/0.280/0.583
dio_1w2r,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,10,1,tragende_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.409/0.242/0.621,0.386/0.244/0.606
dio_05cl,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,8,5,spannungsnahe_oeffnung,offene_rekopplung,weltuebergreifend_feldoffen,weltuebergreifend_feldoffen,0.370/0.298/0.581,0.392/0.279/0.587
dio_18xk,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,8,3,tragende_rekopplung,offene_rekopplung,junge_syntaxinsel,weltuebergreifend_feldoffen,0.447/0.206/0.646,0.420/0.222/0.623
dio_1o95,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,8,3,tragende_rekopplung,offene_rekopplung,weltuebergreifend_feldoffen,weltuebergreifend_feldoffen,0.415/0.226/0.623,0.419/0.220/0.622
dio_09ep,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,6,7,offene_rekopplung,tragende_rekopplung,weltuebergreifend_feldoffen,weltuebergreifend_feldoffen,0.415/0.228/0.625,0.422/0.229/0.621
dio_0e65,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,6,1,tragende_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.430/0.220/0.634,0.401/0.233/0.618
dio_0vx9,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,6,1,tragende_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.437/0.205/0.636,0.413/0.216/0.619
dio_09hj,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,4,1,offene_rekopplung,tragende_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.433/0.213/0.638,0.415/0.218/0.626
dio_12on,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,2,4,spannungsnahe_oeffnung,offene_rekopplung,junge_syntaxinsel,weltuebergreifend_feldstabil,0.369/0.294/0.588,0.400/0.271/0.607
dio_1wk2,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,4,4,offene_rekopplung,tragende_rekopplung,junge_syntaxinsel,weltuebergreifend_feldoffen,0.428/0.214/0.627,0.436/0.208/0.630
dio_1y9b,gemeinsame_syntax_verschoben,xrp_and_multi,0,0,4,1,spannungsnahe_oeffnung,offene_rekopplung,weltuebergreifend_feldstabil,junge_syntaxinsel,0.364/0.297/0.585,0.378/0.274/0.591
dio_16r1,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,2,1,tragende_rekopplung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.405/0.221/0.621,0.406/0.227/0.612
dio_1ico,gemeinsame_syntax_verschoben,xrp_and_multi,0,1,2,1,spannungsnahe_oeffnung,offene_rekopplung,junge_syntaxinsel,junge_syntaxinsel,0.366/0.298/0.585,0.378/0.278/0.591
dio_04i1,lokale_junge_syntaxinsel,xrp_only,0,0,78,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.451/0.240/0.640,-
dio_1yhs,lokale_junge_syntaxinsel,xrp_only,0,0,50,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.502/0.165/0.691,-
dio_0ucz,lokale_junge_syntaxinsel,xrp_only,0,0,38,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.439/0.239/0.638,-
dio_18i0,lokale_junge_syntaxinsel,xrp_only,0,0,36,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.395/0.275/0.601,-
dio_0l2q,lokale_junge_syntaxinsel,xrp_only,0,0,34,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.432/0.227/0.631,-
dio_15hn,lokale_junge_syntaxinsel,xrp_only,0,0,30,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.415/0.245/0.627,-
dio_1l99,lokale_junge_syntaxinsel,xrp_only,0,0,30,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.492/0.149/0.686,-
dio_12wu,lokale_junge_syntaxinsel,xrp_only,0,0,28,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.425/0.238/0.632,-
dio_1nuc,lokale_junge_syntaxinsel,multi_only,0,0,0,27,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.496/0.173/0.685
dio_02n9,lokale_junge_syntaxinsel,xrp_only,0,0,26,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.422/0.257/0.621,-
dio_17rn,lokale_junge_syntaxinsel,multi_only,0,0,0,26,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.439/0.236/0.633
dio_04z8,lokale_junge_syntaxinsel,xrp_only,0,0,24,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.407/0.233/0.638,-
dio_0ixk,lokale_junge_syntaxinsel,xrp_only,0,0,22,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.405/0.236/0.626,-
dio_02a1,lokale_junge_syntaxinsel,xrp_only,0,0,20,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.388/0.270/0.605,-
dio_0n8c,lokale_junge_syntaxinsel,xrp_only,0,0,20,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.354/0.342/0.555,-
dio_1k4f,lokale_junge_syntaxinsel,xrp_only,0,0,20,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.417/0.242/0.626,-
dio_1qj7,lokale_junge_syntaxinsel,xrp_only,0,0,20,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.422/0.247/0.625,-
dio_00ta,lokale_junge_syntaxinsel,xrp_only,0,0,18,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.460/0.184/0.668,-
dio_08zr,lokale_junge_syntaxinsel,xrp_only,0,0,18,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.405/0.261/0.612,-
dio_0pmi,lokale_junge_syntaxinsel,xrp_only,0,0,18,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.405/0.240/0.625,-
dio_158y,lokale_junge_syntaxinsel,xrp_only,0,0,18,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.404/0.237/0.625,-
dio_1grk,lokale_junge_syntaxinsel,xrp_only,0,0,18,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.468/0.177/0.676,-
dio_1l77,lokale_junge_syntaxinsel,xrp_only,0,0,18,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.432/0.245/0.629,-
dio_0aw0,lokale_junge_syntaxinsel,xrp_only,0,0,16,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.448/0.205/0.650,-
dio_0qzh,lokale_junge_syntaxinsel,xrp_only,0,0,16,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.447/0.185/0.664,-
dio_111k,lokale_junge_syntaxinsel,xrp_only,0,0,16,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.412/0.239/0.626,-
dio_14fv,lokale_junge_syntaxinsel,multi_only,0,0,0,16,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.420/0.224/0.633
dio_17j2,lokale_junge_syntaxinsel,xrp_only,0,0,16,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.485/0.137/0.699,-
dio_16i6,lokale_junge_syntaxinsel,multi_only,0,0,0,15,-,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.422/0.260/0.610
dio_0g9q,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.414/0.242/0.615,-
dio_0hjm,lokale_junge_syntaxinsel,multi_only,0,0,0,14,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.447/0.193/0.657
dio_0lil,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,offene_rekopplung,-,junge_syntaxinsel,-,0.424/0.256/0.619,-
dio_0v6d,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.455/0.193/0.659,-
dio_0zmn,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.390/0.287/0.591,-
dio_10yy,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.497/0.124/0.707,-
dio_1an1,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.365/0.310/0.578,-
dio_1h2q,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.476/0.147/0.683,-
dio_1mtl,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.454/0.188/0.659,-
dio_1sp4,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,offener_feldkontakt,-,weltuebergreifend_feldoffen,-,0.369/0.296/0.590,-
dio_1wbd,lokale_junge_syntaxinsel,xrp_only,0,0,14,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.407/0.247/0.618,-
dio_1foq,lokale_junge_syntaxinsel,multi_only,0,0,0,13,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.484/0.162/0.674
dio_03yt,lokale_junge_syntaxinsel,multi_only,0,0,0,12,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.418/0.233/0.626
dio_0hv9,lokale_junge_syntaxinsel,xrp_only,0,0,12,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.415/0.238/0.619,-
dio_0r7k,lokale_junge_syntaxinsel,xrp_only,0,0,12,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.426/0.230/0.621,-
dio_0w7k,lokale_junge_syntaxinsel,xrp_only,0,0,12,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.427/0.214/0.640,-
dio_1da3,lokale_junge_syntaxinsel,xrp_only,0,0,12,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.370/0.285/0.595,-
dio_02zp,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldoffen,-,0.364/0.309/0.578,-
dio_03v6,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.402/0.238/0.627,-
dio_03xn,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.419/0.245/0.626,-
dio_07lx,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.403/0.222/0.633,-
dio_099n,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.404/0.245/0.622,-
dio_0fb1,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.415/0.242/0.634,-
dio_0n2q,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.427/0.210/0.642,-
dio_0q3j,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.418/0.241/0.613,-
dio_0vm1,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.435/0.209/0.645,-
dio_0xx2,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.412/0.236/0.627,-
dio_100i,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.403/0.252/0.617,-
dio_166p,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.412/0.233/0.621,-
dio_18f1,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.343/0.334/0.571,-
dio_1cks,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.422/0.221/0.623,-
dio_1dp0,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.416/0.242/0.619,-
dio_1jzs,lokale_junge_syntaxinsel,xrp_only,0,0,10,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.405/0.237/0.626,-
dio_0uqb,lokale_junge_syntaxinsel,multi_only,0,0,0,9,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.409/0.231/0.631
dio_0x7g,lokale_junge_syntaxinsel,multi_only,0,0,0,9,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.415/0.235/0.627
dio_0zdk,lokale_junge_syntaxinsel,multi_only,0,0,0,9,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.460/0.178/0.664
dio_0zq5,lokale_junge_syntaxinsel,multi_only,0,0,0,9,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.422/0.231/0.632
dio_1ld4,lokale_junge_syntaxinsel,multi_only,0,0,0,9,-,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.478/0.168/0.681
dio_00ok,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.436/0.219/0.632,-
dio_04u3,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldoffen,-,0.359/0.320/0.574,-
dio_0cns,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.361/0.289/0.590,-
dio_0ejm,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.472/0.175/0.675,-
dio_0g0b,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.390/0.264/0.608,-
dio_0kiw,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.351/0.320/0.571,-
dio_0qtf,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.411/0.217/0.638,-
dio_0rgs,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.334/0.348/0.546,-
dio_0vj6,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.424/0.209/0.630,-
dio_0zxj,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.402/0.239/0.624,-
dio_11q8,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.414/0.231/0.624,-
dio_11vw,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.427/0.218/0.633,-
dio_13np,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.358/0.290/0.592,-
dio_14e7,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.373/0.295/0.589,-
dio_17v5,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.412/0.244/0.606,-
dio_1864,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.444/0.185/0.649,-
dio_18d9,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.473/0.177/0.674,-
dio_18lc,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.431/0.204/0.660,-
dio_1cky,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.424/0.219/0.633,-
dio_1csq,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.451/0.196/0.659,-
dio_1ff8,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.410/0.229/0.628,-
dio_1hwl,lokale_junge_syntaxinsel,multi_only,0,0,0,8,-,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.410/0.233/0.623
dio_1q21,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,offener_feldkontakt,-,junge_syntaxinsel,-,0.375/0.296/0.587,-
dio_1rdd,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldoffen,-,0.386/0.265/0.612,-
dio_1rm9,lokale_junge_syntaxinsel,xrp_only,0,0,8,0,tragende_rekopplung,-,weltuebergreifend_feldoffen,-,0.406/0.240/0.610,-
dio_0raa,lokale_junge_syntaxinsel,multi_only,0,0,0,7,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.424/0.247/0.616
dio_12z9,lokale_junge_syntaxinsel,multi_only,0,0,0,7,-,tragende_rekopplung,-,junge_syntaxinsel,-,0.473/0.179/0.687
dio_01m7,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.403/0.234/0.628,-
dio_02ez,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.427/0.211/0.641,-
dio_03j1,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.454/0.194/0.657,-
dio_03l0,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldstabil,-,0.405/0.249/0.601,-
dio_06r6,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.395/0.261/0.623,-
dio_06ve,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.399/0.227/0.630,-
dio_07jt,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.437/0.183/0.649,-
dio_089z,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.395/0.238/0.625,-
dio_09ej,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offener_feldkontakt,-,weltuebergreifend_feldoffen,-,0.385/0.261/0.611,-
dio_0dck,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.444/0.202/0.651,-
dio_0e70,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,junge_syntaxinsel,-,0.376/0.272/0.602,-
dio_0g3j,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,weltuebergreifend_feldstabil,-,0.346/0.327/0.556,-
dio_0hnu,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.362/0.320/0.571,-
dio_0i49,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.476/0.143/0.683,-
dio_0izs,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.440/0.182/0.657,-
dio_0jy4,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.427/0.218/0.625,-
dio_0l74,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,junge_syntaxinsel,-,0.375/0.295/0.582,-
dio_0m81,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.447/0.194/0.654,-
dio_0n0d,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.442/0.201/0.644,-
dio_0naq,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,weltuebergreifend_feldstabil,-,0.420/0.209/0.637,-
dio_0qm0,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,spannungsnahe_oeffnung,-,junge_syntaxinsel,-,0.366/0.319/0.570,-
dio_0seb,lokale_junge_syntaxinsel,multi_only,0,0,0,6,-,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.395/0.259/0.601
dio_0t8y,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,junge_syntaxinsel,-,0.402/0.261/0.615,-
dio_0tbt,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,tragende_rekopplung,-,junge_syntaxinsel,-,0.414/0.222/0.639,-
dio_0wml,lokale_junge_syntaxinsel,xrp_only,0,0,6,0,offene_rekopplung,-,weltuebergreifend_feldoffen,-,0.399/0.224/0.642,-
