asset,window_start,window_end,world_label,source_path,data_path,world_events,role_family,symbol_family,target_members,event_count,world_event_share,phase_presence,dominant_field_contact_class,avg_carry,avg_strain,avg_rekopplung,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,boundary
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_1xme,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_0f8s,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_0nx9,8,1,0.001006036217303823,1,tragende_rekopplung,0.415295,0.192192,0.649463,1,0.0030120481927710845,0.649463,0.192192,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.192192,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_0gh3,8,1,0.001006036217303823,1,tragende_rekopplung,0.422855,0.190663,0.703729,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.703729,0.190663,0.0,0.0,0.0030211480362537764,0.0,0.0,0.190663,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_1ejq,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_0lr0,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_06,dio_1yhs,8,2,0.002012072434607646,2,tragende_rekopplung,0.45031699999999997,0.1823395,0.7144809999999999,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.704421,0.192863,0.0,0.0,1,0.0030211480362537764,0.724541,0.171816,0.099906,0.620243,0.0030211480362537764,0.099906,0.620243,0.171816,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_13,dio_1sub,3,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_13,dio_1t9l,3,1,0.001006036217303823,1,tragende_rekopplung,0.406913,0.221119,0.675529,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.675529,0.221119,0.0,0.0,0.0030211480362537764,0.0,0.0,0.221119,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_13,dio_14l0,3,1,0.001006036217303823,1,tragende_rekopplung,0.410943,0.214568,0.673632,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.673632,0.214568,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_10,dio_0jsd,2,1,0.001006036217303823,1,tragende_rekopplung,0.400029,0.227968,0.623686,1,0.0030120481927710845,0.623686,0.227968,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.227968,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_10,dio_0ioc,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_08,dio_0h6t,2,6,0.006036217303822937,3,tragende_rekopplung,0.5052348333333333,0.1400125,0.7443545,1,0.0030120481927710845,0.724166,0.156082,0.0,0.0,3,0.00906344410876133,0.74775,0.13405866666666666,0.17089766666666664,0.659201,2,0.006042296072507553,0.7493555000000001,0.1409085,0.354756,0.736361,0.0030302478797364684,0.354756,0.736361,-0.015173500000000006,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_08,dio_1w94,2,1,0.001006036217303823,1,tragende_rekopplung,0.437651,0.165734,0.71342,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.71342,0.165734,0.0,0.0,0.0030211480362537764,0.0,0.0,0.165734,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_17,dio_1udx,2,1,0.001006036217303823,1,tragende_rekopplung,0.40268,0.204838,0.690019,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.690019,0.204838,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,5000,6000,sol_2025_1h_5000_6000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start5000_rows1000.csv,994,rf_17,dio_1cmd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0s8r,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_1xme,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0f8s,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0nx9,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0gh3,8,1,0.001006036217303823,1,tragende_rekopplung,0.422893,0.188981,0.705436,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.705436,0.188981,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_1ejq,8,1,0.001006036217303823,1,tragende_rekopplung,0.429188,0.18736,0.708095,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.708095,0.18736,0.0,0.0,0.0030211480362537764,0.0,0.0,0.18736,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_0lr0,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_06,dio_1yhs,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_13,dio_1sub,3,3,0.0030181086519114686,2,tragende_rekopplung,0.43989100000000003,0.20775100000000002,0.6905426666666666,1,0.0030120481927710845,0.678798,0.219252,0.0,0.0,2,0.006042296072507553,0.696415,0.2020005,0.1411125,0.6468940000000001,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.219252,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_13,dio_1t9l,3,1,0.001006036217303823,1,tragende_rekopplung,0.402366,0.225917,0.672459,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.672459,0.225917,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_13,dio_14l0,3,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_10,dio_0jsd,2,1,0.001006036217303823,1,tragende_rekopplung,0.405506,0.221153,0.677044,1,0.0030120481927710845,0.677044,0.221153,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.221153,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_10,dio_0ioc,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_08,dio_0h6t,2,2,0.002012072434607646,2,tragende_rekopplung,0.462917,0.156061,0.6996344999999999,1,0.0030120481927710845,0.658563,0.173908,0.0,0.0,1,0.0030211480362537764,0.740706,0.138214,0.099724,0.627234,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.173908,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_08,dio_1w94,2,2,0.002012072434607646,1,tragende_rekopplung,0.471667,0.14108900000000002,0.7357845000000001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2,0.006042296072507553,0.7357845000000001,0.14108900000000002,0.0472275,0.310209,0.006042296072507553,0.0472275,0.310209,0.14108900000000002,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_17,dio_1udx,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,6000,7000,sol_2025_1h_6000_7000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start6000_rows1000.csv,994,rf_17,dio_1cmd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0s8r,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_1xme,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0f8s,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0nx9,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0gh3,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_1ejq,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_0lr0,8,1,0.001006036217303823,1,tragende_rekopplung,0.426735,0.186489,0.698934,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.698934,0.186489,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_06,dio_1yhs,8,1,0.001006036217303823,1,tragende_rekopplung,0.427098,0.189757,0.654288,1,0.0030120481927710845,0.654288,0.189757,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.189757,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_13,dio_1sub,3,1,0.001006036217303823,1,tragende_rekopplung,0.40582,0.214018,0.633456,1,0.0030120481927710845,0.633456,0.214018,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.214018,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_13,dio_1t9l,3,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_13,dio_14l0,3,1,0.001006036217303823,1,tragende_rekopplung,0.42433,0.187128,0.646896,1,0.0030120481927710845,0.646896,0.187128,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.187128,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_10,dio_0jsd,2,3,0.0030181086519114686,2,tragende_rekopplung,0.443187,0.20506466666666667,0.6633830000000001,2,0.006024096385542169,0.6447245,0.2067405,0.046673,0.309764,1,0.0030211480362537764,0.7007,0.201713,0.185566,0.663203,0,0.0,0.0,0.0,0.0,0.0,-0.006024096385542169,-0.046673,-0.309764,-0.2067405,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_10,dio_0ioc,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_08,dio_0h6t,2,1,0.001006036217303823,1,tragende_rekopplung,0.437965,0.168508,0.714626,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1,0.0030211480362537764,0.714626,0.168508,0.0,0.0,0.0030211480362537764,0.0,0.0,0.168508,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_08,dio_1w94,2,1,0.001006036217303823,1,tragende_rekopplung,0.446627,0.153027,0.726382,1,0.0030120481927710845,0.726382,0.153027,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.0030120481927710845,0.0,0.0,-0.153027,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_17,dio_1udx,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
SOL,7000,8000,sol_2025_1h_7000_8000,data\1-12_2025_1h_SOLUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_sol_2025_1h_start7000_rows1000.csv,994,rf_17,dio_1cmd,2,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
DOGE,5000,6000,doge_2025_1h_5000_6000,data\kontrolliert_doge_2025_1h_10k_DOGEUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_doge_2025_1h_start5000_rows1000.csv,994,rf_06,dio_0s8r,8,0,0.0,0,-,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,passive_same_basis_family_followworld_member_no_action_no_direction
DOGE,5000,6000,doge_2025_1h_5000_6000,data\kontrolliert_doge_2025_1h_10k_DOGEUSDT.csv,data\generated\2070_role_family_followworlds\kontrolliert_2070_doge_2025_1h_start5000_rows1000.csv,994,rf_06,dio_1xme,8,2,0.002012072434607646,1,tragende_rekopplung,0.441652,0.18299700000000002,0.686693,2,0.006024096385542169,0.686693,0.18299700000000002,0.0492265,0.314629,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,-0.006024096385542169,-0.0492265,-0.314629,-0.18299700000000002,passive_same_basis_family_followworld_member_no_action_no_direction
