dataset,path_key_posthoc,source_key_posthoc,source_asset_posthoc,source_year_posthoc,target_key_posthoc,target_universe,candidate_shape_distance,candidate_all_percentile,candidate_source_percentile,candidate_target_percentile,candidate_descending_rank,candidate_distance_ties,candidate_left_crosses_boundary,candidate_right_open_delay,candidate_right_closure_delay,all_transition_count,source_transition_count,target_transition_count,episode_shapes_strength_normalized,contact_boundary_visible_to_field,contact_boundary_visible_to_segmenter,contact_candidate_selected_posthoc,fixed_salience_threshold_used,field_learning_used,memory_read,memory_written,influences_action
2091_basis,2091_basis|BTC|2024|11000->2091_basis|BTC|2025|13000,2091_basis|BTC|2024|11000,BTC,2024,2091_basis|BTC|2025|13000,b,0.9802371541501976,0.385752688172043,0.36787564766839376,0.4067796610169492,229,1,1,3,11,372,193,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|11000->2091_basis|SOL|2025|0,2091_basis|BTC|2024|11000,BTC,2024,2091_basis|SOL|2025|0,b,0.6233766233766234,0.0901015228426396,0.09326424870466321,0.08542713567839195,359,1,1,3,6,394,193,199,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|11000->2091_basis|BTC|2025|8000,2091_basis|BTC|2024|11000,BTC,2024,2091_basis|BTC|2025|8000,b,1.4777777777777779,0.7300531914893617,0.7150259067357513,0.7458563535911602,102,1,1,4,8,376,193,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|11000->2091_basis|SOL|2025|1000,2091_basis|BTC|2024|11000,BTC,2024,2091_basis|SOL|2025|1000,b,0.4341880341880342,0.02526595744680851,0.02072538860103627,0.027624309392265192,367,1,1,4,13,376,193,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|11000->2091_basis|SOL|2025|7000,2091_basis|BTC|2024|11000,BTC,2024,2091_basis|SOL|2025|7000,b,0.8047058823529412,0.23866666666666667,0.23316062176165803,0.24444444444444444,286,1,1,4,8,375,193,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|11000->2091_basis|BTC|2025|12000,2091_basis|BTC|2024|11000,BTC,2024,2091_basis|BTC|2025|12000,b,1.6,0.77734375,0.8264248704663213,0.7275132275132276,83,7,1,2,3,384,193,189,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2024|10000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2024|10000,a,1.2830188679245285,0.5896358543417367,0.5771428571428572,0.6055555555555555,147,1,1,8,9,357,175,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2024|13000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2024|13000,a,0.7262872628726287,0.17385057471264367,0.18285714285714286,0.16374269005847952,288,1,1,5,9,348,175,171,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2025|1000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2025|1000,a,0.94824016563147,0.35636856368563685,0.34285714285714286,0.3697916666666667,238,1,1,3,9,369,175,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2025|2000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2025|2000,a,1.909090909090909,0.9171052631578948,0.9371428571428572,0.9014778325123153,32,1,1,2,3,380,175,203,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2024|2000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2024|2000,a,1.3658536585365855,0.6239436619718309,0.64,0.6123595505617978,134,1,1,5,7,355,175,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2025|7000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2025|7000,a,0.7142857142857143,0.15331491712707182,0.16,0.14594594594594595,307,1,1,4,6,362,175,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2024|1000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2024|1000,a,1.3846153846153846,0.658774373259053,0.6571428571428571,0.6648351648351648,122,3,1,3,6,359,175,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2025|8000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2025|8000,a,1.1333333333333335,0.5,0.49142857142857144,0.510752688172043,182,1,1,6,10,363,175,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2024|4000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2024|4000,b,0.9491803278688525,0.34274193548387094,0.34285714285714286,0.3435897435897436,245,1,1,7,11,372,175,195,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2025|15000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2025|15000,b,1.8888888888888888,0.9243697478991597,0.9228571428571428,0.9277777777777778,27,2,1,11,12,357,175,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2025|13000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2025|13000,b,1.3071808510638299,0.5805084745762712,0.5885714285714285,0.576271186440678,149,1,1,3,12,354,175,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2025|0,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2025|0,b,0.7731092436974789,0.2247340425531915,0.2,0.24623115577889448,292,1,1,3,6,376,175,199,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2025|8000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2025|8000,b,1.5089947089947089,0.744413407821229,0.7314285714285714,0.7624309392265194,92,1,1,3,11,358,175,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2025|1000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2025|1000,b,1.0545454545454547,0.42877094972067037,0.4,0.4585635359116022,205,1,1,2,8,358,175,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|SOL|2025|7000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|SOL|2025|7000,b,1.7647058823529411,0.8868715083798883,0.8742857142857143,0.9005524861878453,41,1,1,7,8,358,175,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|12000->2091_basis|BTC|2025|12000,2091_basis|SOL|2024|12000,SOL,2024,2091_basis|BTC|2025|12000,b,1.4093567251461987,0.662534435261708,0.68,0.6505376344086021,123,1,1,5,18,363,175,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2024|10000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2024|10000,a,0.8831168831168831,0.2921195652173913,0.26737967914438504,0.31843575418994413,261,1,1,6,9,368,187,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2024|13000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2024|13000,a,0.5285714285714286,0.04027777777777778,0.03208556149732621,0.04678362573099415,346,1,1,5,9,360,187,171,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2025|1000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2025|1000,a,0.761904761904762,0.20866141732283464,0.18716577540106952,0.22916666666666666,302,1,1,3,9,381,187,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2025|2000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2025|2000,a,1.7777777777777777,0.826530612244898,0.820855614973262,0.8374384236453202,67,4,1,2,3,392,187,203,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2024|2000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2024|2000,a,1.0625,0.4019073569482289,0.37433155080213903,0.43258426966292135,220,1,1,2,7,367,187,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2025|7000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2025|7000,a,0.5909090909090909,0.07620320855614973,0.0748663101604278,0.07567567567567568,346,1,1,4,6,374,187,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2024|1000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2024|1000,a,1.7391304347826086,0.8180592991913747,0.8074866310160428,0.8296703296703297,68,1,1,6,7,371,187,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2025|8000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2025|8000,a,1.1666666666666665,0.48663101604278075,0.4358288770053476,0.5405405405405406,192,2,1,4,10,374,187,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2024|4000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2024|4000,b,0.6717171717171717,0.13151041666666666,0.12299465240641712,0.13846153846153847,334,1,1,7,11,384,187,195,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2025|15000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2025|15000,b,0.537037037037037,0.036585365853658534,0.03208556149732621,0.03888888888888889,356,1,1,6,12,369,187,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2025|13000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2025|13000,b,0.9352226720647774,0.3155737704918033,0.28342245989304815,0.3502824858757062,251,1,1,3,14,366,187,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2025|0,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2025|0,b,1.9047619047619047,0.9190231362467867,0.9090909090909091,0.93,32,1,1,3,4,389,187,200,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2025|8000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2025|8000,b,1.2857142857142856,0.5797297297297297,0.5401069518716578,0.6243093922651933,155,3,1,3,11,370,187,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2025|1000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2025|1000,b,0.8632478632478633,0.2851351351351351,0.25133689839572193,0.32044198895027626,265,1,1,2,8,370,187,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|SOL|2025|7000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|SOL|2025|7000,b,1.352941176470588,0.6300813008130082,0.6042780748663101,0.6555555555555556,137,1,1,6,8,369,187,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|SOL|2024|4000->2091_basis|BTC|2025|12000,2091_basis|SOL|2024|4000,SOL,2024,2091_basis|BTC|2025|12000,b,1.032258064516129,0.4029255319148936,0.3582887700534759,0.44919786096256686,225,1,1,3,9,376,187,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2024|10000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2024|10000,a,0.2802197802197803,0.0013477088948787063,0.0,0.0,371,1,1,2,9,371,189,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2024|13000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2024|13000,a,0.5185185185185185,0.04794520547945205,0.047619047619047616,0.04597701149425287,348,1,1,2,4,365,189,174,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2025|1000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2025|1000,a,0.7916666666666666,0.22845953002610966,0.20634920634920634,0.24479166666666666,296,1,1,3,6,383,189,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2025|2000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2025|2000,a,1.5384615384615383,0.6908396946564885,0.7354497354497355,0.6485148514851485,122,1,1,4,5,393,189,202,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2024|2000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2024|2000,a,0.4027777777777778,0.012129380053908356,0.010582010582010581,0.011111111111111112,367,1,1,2,4,371,189,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2025|7000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2025|7000,a,1.259259259259259,0.5795755968169761,0.582010582010582,0.5752688172043011,159,1,1,2,3,377,189,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2024|1000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2024|1000,a,0.823529411764706,0.24262734584450402,0.2328042328042328,0.24725274725274726,283,1,1,2,6,373,189,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2025|8000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2025|8000,a,1.8333333333333333,0.921957671957672,0.91005291005291,0.9358288770053476,30,1,1,2,3,378,189,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2024|4000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2024|4000,b,0.5565217391304348,0.0710594315245478,0.06349206349206349,0.07653061224489796,360,1,1,3,6,387,189,196,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2025|15000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2025|15000,b,0.726998491704374,0.16846361185983827,0.15343915343915343,0.18333333333333332,309,1,1,2,12,371,189,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2025|13000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2025|13000,b,0.8327759197324415,0.24796747967479674,0.2328042328042328,0.25842696629213485,278,1,1,2,9,369,189,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2025|0,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2025|0,b,0.6229508196721311,0.09358974358974359,0.09523809523809523,0.08542713567839195,354,1,1,5,6,390,189,199,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2025|8000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2025|8000,b,0.8912087912087913,0.2782258064516129,0.2751322751322751,0.27624309392265195,269,1,1,3,11,372,189,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2025|1000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2025|1000,b,0.5925925925925926,0.08445040214477212,0.07407407407407407,0.09340659340659341,342,1,1,4,8,373,189,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|SOL|2025|7000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|SOL|2025|7000,b,0.6395511921458625,0.11486486486486487,0.10582010582010581,0.11731843575418995,328,1,1,4,13,370,189,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|0->2091_basis|BTC|2025|12000,2091_basis|BTC|2024|0,BTC,2024,2091_basis|BTC|2025|12000,b,1.6666666666666667,0.8002645502645502,0.8306878306878307,0.7700534759358288,75,3,1,2,3,378,189,187,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2024|10000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2024|10000,a,0.3333333333333333,0.0013550135501355014,0.0,0.0,369,1,1,10,14,369,188,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2024|13000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2024|13000,a,0.5228758169934641,0.04281767955801105,0.03723404255319149,0.046511627906976744,347,1,1,2,7,362,188,172,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2025|1000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2025|1000,a,0.6904761904761905,0.14528795811518325,0.12234042553191489,0.16666666666666666,327,1,1,3,9,382,188,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2025|2000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2025|2000,a,1.4285714285714286,0.6262755102040817,0.6728723404255319,0.5816831683168316,146,3,1,4,5,392,188,202,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2024|2000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2024|2000,a,0.6618357487922705,0.11517615176151762,0.10638297872340426,0.12290502793296089,327,1,1,3,7,369,188,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2025|7000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2025|7000,a,1.3333333333333333,0.6170212765957447,0.6170212765957447,0.6155913978494624,141,8,1,2,3,376,188,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2024|1000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2024|1000,a,0.5949820788530465,0.07681940700808626,0.05319148936170213,0.09944751381215469,343,1,1,4,12,371,188,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2025|8000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2025|8000,a,0.7578947368421053,0.16622340425531915,0.16489361702127658,0.16666666666666666,314,1,1,6,10,376,188,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2024|4000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2024|4000,b,0.8,0.22797927461139897,0.2047872340425532,0.25,296,6,1,3,6,386,188,196,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2025|15000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2025|15000,b,0.9333333333333332,0.31486486486486487,0.2978723404255319,0.3277777777777778,254,1,1,3,12,370,188,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2025|13000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2025|13000,b,1.3448275862068966,0.6198910081743869,0.6329787234042553,0.6045197740112994,140,1,1,10,12,367,188,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2025|0,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2025|0,b,0.47619047619047616,0.016709511568123392,0.010638297872340425,0.020100502512562814,383,1,1,2,6,389,188,199,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2025|8000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2025|8000,b,1.1428571428571428,0.5,0.47074468085106386,0.5274725274725275,185,4,1,6,9,372,188,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2025|1000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2025|1000,b,0.660919540229885,0.11725067385444744,0.10638297872340426,0.1270718232044199,328,1,1,7,8,371,188,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|SOL|2025|7000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|SOL|2025|7000,b,0.8164983164983165,0.23378378378378378,0.2074468085106383,0.25555555555555554,284,1,1,7,12,370,188,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|12000->2091_basis|BTC|2025|12000,2091_basis|BTC|2024|12000,BTC,2024,2091_basis|BTC|2025|12000,b,1.2564102564102564,0.5492021276595744,0.5531914893617021,0.5483870967741935,170,1,1,5,18,376,188,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2024|10000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2024|10000,a,0.7567067530064755,0.18413978494623656,0.19473684210526315,0.17222222222222222,304,1,1,5,9,372,190,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2024|13000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2024|13000,a,0.48484848484848486,0.036986301369863014,0.02631578947368421,0.046242774566473986,352,1,1,4,9,365,190,173,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2025|1000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2025|1000,a,0.9677419354838709,0.37109375,0.3526315789473684,0.390625,242,1,1,3,6,384,190,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2025|2000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2025|2000,a,1.75,0.8455696202531645,0.8631578947368421,0.8300492610837439,61,2,1,2,3,395,190,203,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2024|2000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2024|2000,a,0.684331797235023,0.12837837837837837,0.13157894736842105,0.12359550561797752,323,1,1,8,11,370,190,178,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2025|7000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2025|7000,a,0.710594315245478,0.13395225464190982,0.1368421052631579,0.12972972972972974,327,1,1,4,6,377,190,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2024|1000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2024|1000,a,1.7142857142857142,0.839572192513369,0.8526315789473684,0.8269230769230769,59,4,1,5,6,374,190,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2025|8000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2025|8000,a,0.7272727272727273,0.15476190476190477,0.15263157894736842,0.15591397849462366,320,1,1,4,10,378,190,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2024|4000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2024|4000,b,0.6615384615384615,0.12532299741602068,0.11052631578947368,0.13846153846153847,339,1,1,6,11,387,190,195,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2025|15000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2025|15000,b,0.7142857142857142,0.15456989247311828,0.14210526315789473,0.16666666666666666,314,3,1,4,12,372,190,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2025|13000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2025|13000,b,0.5979591836734693,0.07723577235772358,0.06842105263157895,0.0847457627118644,341,1,1,3,12,369,190,177,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2025|0,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2025|0,b,1.2777777777777777,0.5701530612244898,0.6157894736842106,0.53,169,1,1,2,4,392,190,200,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2025|8000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2025|8000,b,0.7428571428571429,0.16353887399463807,0.17105263157894737,0.15469613259668508,312,2,1,3,11,373,190,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2025|1000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2025|1000,b,0.7657142857142857,0.21524064171122995,0.2,0.23076923076923078,294,1,1,3,8,374,190,182,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|SOL|2025|7000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|SOL|2025|7000,b,0.7093023255813954,0.15683646112600536,0.1368421052631579,0.17679558011049723,315,1,1,3,6,373,190,181,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|10000->2091_basis|BTC|2025|12000,2091_basis|BTC|2024|10000,BTC,2024,2091_basis|BTC|2025|12000,b,0.6263157894736842,0.10185185185185185,0.1,0.10215053763440861,340,1,1,5,18,378,190,186,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|SOL|2024|10000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|SOL|2024|10000,a,0.725,0.12297297297297298,0.09574468085106383,0.15,325,1,1,4,9,370,188,180,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|SOL|2024|13000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|SOL|2024|13000,a,0.7142857142857142,0.12534435261707988,0.09042553191489362,0.16184971098265896,318,1,1,3,7,363,188,173,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|BTC|2025|1000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|BTC|2025|1000,a,1.0,0.3704188481675393,0.32180851063829785,0.4192708333333333,236,11,1,3,6,382,188,192,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|BTC|2025|2000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|BTC|2025|2000,a,1.1428571428571428,0.4362244897959184,0.43351063829787234,0.43564356435643564,220,4,1,4,5,392,188,202,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|SOL|2024|2000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|SOL|2024|2000,a,0.967741935483871,0.33739837398373984,0.30851063829787234,0.3687150837988827,245,1,1,2,7,369,188,179,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|BTC|2025|7000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|BTC|2025|7000,a,0.8888888888888888,0.288,0.26861702127659576,0.3027027027027027,267,2,1,4,6,375,188,185,1,0,0,1,0,0,0,0,0
2091_basis,2091_basis|BTC|2024|9000->2091_basis|BTC|2024|1000,2091_basis|BTC|2024|9000,BTC,2024,2091_basis|BTC|2024|1000,a,0.7584541062801932,0.16307277628032346,0.12234042553191489,0.20441988950276244,311,1,1,7,12,371,188,181,1,0,0,1,0,0,0,0,0
