preview_symbol,target_group,chain,world,run,tick,window_start_tick,window_end_tick,window_label,raw_direction,raw_net_pct,raw_range_pct,raw_avg_body_pct,raw_direction_changes,sehen_form_stability,sehen_form_change,sehen_form_flow,hoeren_energy_tone,hoeren_energy_shift,perception_auditory_loudness,perception_visual_sharpness,mcm_carry_quality,mcm_strain_quality,mcm_rekopplung_quality,mcm_field_phase_signature_depth,mcm_field_phase_signature_drift,lookback,raw_motion_class,sensory_class,field_contact_class,combined_prephase_class,asset
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_BTC_0_17K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_1,467,419,466,weite_unruhige_steigend,steigend,0.5453387213679647,1.569611170034255,0.11700343435794827,31.0,0.57861,-0.609798,0.72767,-0.208164,-0.234838,0.219367,0.512196,0.404733,0.229918,0.616006,0.451068,0.0,lb48,enge_unruhige_vorphase_steigend,sicht_zerfaellt_gedaempft_leise,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_gedaempft_leise | offene_rekopplung,BTC
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,787,691,786,weite_unruhige_fallend,fallend,-2.516904583020292,8.13924367643376,0.43304950329743813,54.0,0.361701,-0.906451,-0.765673,0.667587,0.754988,0.704295,0.52222,0.360821,0.291146,0.572466,0.70675,0.031016,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,790,694,789,weite_unruhige_fallend,fallend,-3.8586413586413633,8.77872127872128,0.44597329753579845,54.0,0.447424,0.274424,-0.913528,0.259153,0.023952,0.160369,0.592204,0.481207,0.162263,0.669029,0.690181,0.044629,lb96,weite_unruhige_vorphase_fallend,sicht_stabil_gedaempft_leise,tragende_rekopplung,weite_unruhige_vorphase_fallend | sicht_stabil_gedaempft_leise | tragende_rekopplung,SOL
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1061,965,1060,weite_unruhige_fallend,fallend,-1.0818267625063391,9.242721266245546,0.4810892083545091,46.0,0.127365,-0.545235,0.653165,-0.373758,-0.40659,0.387547,0.421461,0.378704,0.268561,0.585919,0.67684,0.010835,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1216,1120,1215,weite_unruhige_fallend,fallend,-2.198104135183416,3.826075010303608,0.22546309016806165,46.0,-0.293166,-0.570245,-0.096207,0.74774,0.72704,0.739046,0.38825,0.353399,0.291117,0.569921,0.708323,0.033993,lb96,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1555,1459,1554,weite_unruhige_steigend,steigend,0.8443093549476527,3.3096926713948025,0.2361955420466058,50.0,0.737887,0.574269,0.596749,0.771833,0.733528,0.755745,0.704982,0.369506,0.288456,0.580881,0.708874,0.092409,lb96,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1576,1480,1575,weite_unruhige_steigend,steigend,2.2373475301570336,3.5581912527798383,0.22694981692387148,51.0,0.040624,-0.467773,-0.317595,0.56344,0.691291,0.617137,0.559399,0.366017,0.276614,0.581257,0.672295,0.032383,lb96,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1726,1630,1725,weite_unruhige_fallend,fallend,-5.942205942205937,6.3017229683896305,0.24949972866639578,58.0,0.982212,0.839294,-0.972634,-0.281319,-0.135468,0.220062,0.477985,0.467933,0.196798,0.64731,0.693735,0.047147,lb96,weite_unruhige_vorphase_fallend,sicht_stabil_gedaempft_leise,tragende_rekopplung,weite_unruhige_vorphase_fallend | sicht_stabil_gedaempft_leise | tragende_rekopplung,SOL
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1898,1802,1897,weite_unruhige_steigend,steigend,1.1580856704339308,3.8998186130877652,0.20994663038928474,44.0,0.786558,-0.509388,0.890177,-0.269814,-0.675789,0.440323,0.549752,0.378925,0.271833,0.586095,0.679951,0.024645,lb96,enge_unruhige_vorphase_steigend,sicht_stabil_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_1y7uo9c,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,1975,1879,1974,weite_unruhige_fallend,fallend,-0.5790832344938341,6.655968743459144,0.4383096118514392,51.0,0.099284,0.830273,-0.660721,-0.378859,-0.028826,0.231845,0.318182,0.449341,0.215562,0.632666,0.696545,0.056753,lb96,weite_unruhige_vorphase_fallend,sicht_wechselt_gedaempft_leise,tragende_rekopplung,weite_unruhige_vorphase_fallend | sicht_wechselt_gedaempft_leise | tragende_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,2274,2178,2273,weite_unruhige_fallend,fallend,-0.26864154505189586,2.635591374428226,0.14052251990609635,44.0,0.353875,-0.492759,-0.268898,0.749603,0.737383,0.744471,0.601514,0.354138,0.289568,0.577054,0.709562,0.025038,lb96,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,2810,2714,2809,weite_unruhige_fallend,fallend,-6.564861460957181,11.224811083123418,0.3732420235096556,46.0,-0.023111,-0.92429,-0.640247,0.699535,0.614761,0.66393,0.407505,0.363546,0.289822,0.571093,0.707624,0.032907,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,3598,3502,3597,weite_unruhige_steigend,steigend,2.362964153673041,4.018646519852114,0.17799255210845016,53.0,-0.180024,-0.713538,0.294678,0.788491,0.705452,0.753615,0.293797,0.359727,0.295135,0.572698,0.710211,0.030955,lb96,weite_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,4397,4301,4396,weite_unruhige_fallend,fallend,-0.42023002064287324,1.902093777646721,0.12010960385333652,50.0,0.638453,-0.295644,-0.443774,0.681888,0.701501,0.690125,0.735758,0.362544,0.279731,0.582895,0.710905,0.027803,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,4506,4410,4505,weite_unruhige_fallend,fallend,-4.200743494423796,5.561338289962828,0.17379182156133685,43.0,-0.114444,-0.738239,0.434038,0.224282,-0.729736,0.436573,0.315403,0.377452,0.264137,0.588529,0.708487,0.059576,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,5336,5240,5335,weite_unruhige_steigend,steigend,1.8119685289676672,3.290153381546532,0.16954091499112503,51.0,-0.283159,-0.852481,0.269814,0.530545,0.230115,0.404365,0.259355,0.383749,0.267949,0.590028,0.682968,0.022964,lb96,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hell_getragen_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hell_getragen_mittel | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,5586,5490,5585,weite_unruhige_seitwaerts,seitwaerts,0.1275510204081539,1.650660264105655,0.11371736194477777,41.0,0.28573,-0.495051,-0.354565,0.822265,0.639746,0.745607,0.597812,0.40218,0.274685,0.594377,0.711682,0.041546,lb96,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,8019,7923,8018,weite_unruhige_fallend,fallend,-1.1891150240109782,2.1724216784815873,0.15546789643519474,47.0,0.702646,-0.340801,-0.569792,0.879709,0.694944,0.802108,0.713951,0.40845,0.288898,0.592582,0.712505,0.049039,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,getragen_offen,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | getragen_offen,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,8644,8548,8643,weite_unruhige_fallend,fallend,-0.25843967048941463,3.4970117913099648,0.19340911538254368,45.0,0.801883,0.688478,0.695205,0.662263,0.814162,0.726061,0.699014,0.375969,0.283656,0.585062,0.712931,0.10491,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,8794,8698,8793,weite_unruhige_fallend,fallend,-0.6970297029702934,3.1920792079207927,0.1853960396039605,46.0,0.622486,-0.725218,-0.63368,0.576655,0.805267,0.672672,0.639977,0.366298,0.280814,0.581047,0.713474,0.045099,lb96,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,10798,10702,10797,weite_unruhige_fallend,fallend,-2.6430861918180923,7.977844718686225,0.4477010656560761,44.0,0.234048,-0.579741,0.753212,0.039047,-0.767526,0.345008,0.42236,0.375674,0.267168,0.58567,0.674989,0.073724,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,11433,11337,11432,weite_unruhige_steigend,steigend,2.238246862708373,6.583629893238435,0.32328931760005064,41.0,0.997432,-0.584596,0.996049,0.066874,-0.750562,0.354023,0.563695,0.38863,0.25472,0.597327,0.677996,0.054862,lb96,weite_unruhige_vorphase_steigend,sicht_stabil_wechselnd_mittel,offene_rekopplung,weite_unruhige_vorphase_steigend | sicht_stabil_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,12511,12415,12510,weite_unruhige_fallend,fallend,-1.78584884334263,3.61690904980786,0.18524100168286803,52.0,0.704033,-0.46473,-0.544666,0.759435,0.623482,0.702335,0.720363,0.359814,0.285927,0.582469,0.714052,0.028647,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,13166,13070,13165,weite_unruhige_fallend,fallend,-2.605543387961626,4.32746771391888,0.21429650328525132,47.0,-0.066743,-0.566198,-0.240147,0.708318,0.681371,0.697,0.472286,0.405707,0.269041,0.5986,0.709661,0.024285,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,13251,13155,13250,weite_unruhige_fallend,fallend,-2.881290818286592,3.5420668459469944,0.1802407478550389,50.0,0.751184,-0.524846,-0.617206,0.729795,0.691685,0.713789,0.713889,0.360188,0.286997,0.579301,0.714592,0.030147,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,14301,14205,14300,weite_unruhige_seitwaerts,seitwaerts,0.16582552271089993,1.4347512617159404,0.10574381158375294,52.0,-0.083371,-0.494573,-0.223243,0.82651,0.728606,0.78539,0.483634,0.398682,0.274107,0.592733,0.715196,0.041457,lb96,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_17K_34K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_5,15586,15490,15585,weite_unruhige_seitwaerts,seitwaerts,0.033456005352968464,2.194713951154233,0.1368908219025314,49.0,-0.294257,-0.618788,-0.077511,0.445185,0.687816,0.54709,0.388614,0.373992,0.266496,0.591099,0.680866,0.023067,lb96,enge_unruhige_vorphase_seitwaerts,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,422,326,421,weite_unruhige_fallend,fallend,-0.46026803844592307,1.3266549343441232,0.10554859888994197,58.0,0.706252,-0.209687,-0.54808,0.795467,0.585319,0.707204,0.740168,0.359479,0.28747,0.57721,0.724887,0.023016,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,778,682,777,weite_unruhige_seitwaerts,seitwaerts,-0.1585414189457056,2.226185757695868,0.14505438851455585,43.0,0.602695,-0.529372,-0.462235,0.682187,0.871824,0.761835,0.675435,0.39839,0.279547,0.590951,0.719877,0.025133,lb96,enge_unruhige_vorphase_seitwaerts,sicht_stabil_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_seitwaerts | sicht_stabil_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,1900,1804,1899,weite_unruhige_fallend,fallend,-1.7834048056633345,2.4777074399292185,0.12571472329997851,49.0,0.59369,-0.422937,-0.416926,0.73912,0.684152,0.716033,0.714095,0.357791,0.287974,0.576276,0.725382,0.023101,lb96,enge_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,2589,2493,2588,weite_unruhige_steigend,steigend,1.7780209259386055,2.8858647336387877,0.15522065695593734,42.0,0.705314,-0.543879,0.73955,-0.241591,-0.505176,0.352296,0.55112,0.391416,0.253526,0.598794,0.695062,0.024696,lb96,enge_unruhige_vorphase_steigend,sicht_stabil_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_stabil_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_16yidit,oberflaeche_rekoppelt,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,2751,2655,2750,weite_unruhige_steigend,steigend,3.4581365963955504,3.690895790383709,0.13307452727716299,44.0,0.446644,-0.662835,0.720979,-0.099544,-0.680027,0.343347,0.445502,0.383212,0.262296,0.587472,0.697579,0.020526,lb96,enge_unruhige_vorphase_steigend,sicht_zerfaellt_wechselnd_mittel,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_wechselnd_mittel | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,3941,3845,3940,weite_unruhige_fallend,fallend,-1.246247096810734,4.656432334447402,0.2454139050963945,42.0,0.892435,-0.674961,-0.834515,0.818998,0.754738,0.792009,0.691624,0.354351,0.300033,0.565813,0.725706,0.053276,lb96,weite_unruhige_vorphase_fallend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,4706,4610,4705,weite_unruhige_fallend,fallend,-3.046574723038654,4.047026904815734,0.18452313663426034,44.0,-0.263871,-0.524014,-0.174867,0.683866,0.691308,0.686992,0.432605,0.355527,0.287596,0.575728,0.726113,0.034316,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,4824,4728,4823,weite_unruhige_seitwaerts,seitwaerts,0.05877858108504927,4.414271439487463,0.2678711377574002,50.0,0.019722,-0.832278,-0.513824,0.573344,0.49086,0.538701,0.44939,0.382159,0.261839,0.593119,0.692656,0.03604,lb96,weite_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hoch_schwingend_mittel,offene_rekopplung,weite_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hoch_schwingend_mittel | offene_rekopplung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,4907,4811,4906,weite_unruhige_steigend,steigend,0.24332309831411125,3.9453102369503514,0.25370295270648646,47.0,-0.30312,-0.697646,0.218742,0.466962,0.696311,0.563289,0.305599,0.378514,0.268963,0.591354,0.695004,0.043865,lb96,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,offene_rekopplung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,5433,5337,5432,weite_unruhige_steigend,steigend,0.33641715727502236,2.300853057791652,0.15350284352597257,43.0,0.762986,-0.647879,-0.635363,0.808224,0.694458,0.760442,0.69437,0.354681,0.296223,0.571899,0.726497,0.03741,lb96,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,5672,5576,5671,weite_unruhige_steigend,steigend,1.0878465317581083,3.842554684758464,0.13896605840839138,51.0,0.945561,-0.696874,-0.916248,0.77126,0.68177,0.733674,0.696544,0.364349,0.286233,0.579661,0.726909,0.04142,lb96,enge_unruhige_vorphase_steigend,sicht_stabil_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_stabil_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,5822,5726,5821,weite_unruhige_fallend,fallend,-3.5580189522617554,7.634543178973718,0.2702410751534648,49.0,0.540867,-0.656914,-0.774154,0.677418,0.696453,0.685413,0.631141,0.364024,0.282827,0.58159,0.727301,0.044746,lb96,weite_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,weite_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0x60uui,oberflaeche_rekoppelt_spaet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,6601,6505,6600,weite_unruhige_seitwaerts,seitwaerts,-0.04061974119423292,5.477862241049148,0.275875742277413,52.0,0.382774,-0.808676,0.813384,0.702173,-0.00441,0.409113,0.34916,0.38833,0.258815,0.595501,0.697173,0.058919,lb96,weite_unruhige_vorphase_seitwaerts,sicht_zerfaellt_hell_getragen_mittel,offene_rekopplung,weite_unruhige_vorphase_seitwaerts | sicht_zerfaellt_hell_getragen_mittel | offene_rekopplung,SOL
dio_mcm_episode_16bqw8k,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,6770,6674,6769,weite_unruhige_steigend,steigend,0.38342261065689703,3.163236537919376,0.16316605582182028,60.0,-0.343298,-0.655361,0.024378,0.6499,0.76313,0.697456,0.327869,0.357547,0.285836,0.577943,0.727685,0.031013,lb96,enge_unruhige_vorphase_steigend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_steigend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
dio_mcm_episode_0xg0gjh,rekopplung_oeffnet,long_btc_sol,FPSIG_LONG_REAL_SOL_34K_51K,debug\2026_field_phase_signature_long_real_chain\dio_mini_lauf_6,8853,8757,8852,weite_unruhige_fallend,fallend,-2.7402815595852026,3.2674816059324567,0.12793774018500256,51.0,0.120535,-0.634116,-0.436026,0.726508,0.614164,0.679323,0.523527,0.358235,0.291984,0.571417,0.720706,0.009384,lb96,enge_unruhige_vorphase_fallend,sicht_zerfaellt_hoch_schwingend_laut,spannungsnahe_oeffnung,enge_unruhige_vorphase_fallend | sicht_zerfaellt_hoch_schwingend_laut | spannungsnahe_oeffnung,SOL
