dataset,pair_index,direction,asset,year,source_file,source_start,target_start,gap_ticks,target_ticks,exact_field_convergence_tick,field_affected_ticks,first_signature_difference,maximum_signature_difference,mean_signature_difference,syntax_different_ticks,syntax_first_difference_tick,syntax_last_difference_tick,syntax_path_exact,syntax_left_episode_count,syntax_right_episode_count,syntax_episode_count_difference,syntax_boundary_difference_count,syntax_node_set_difference_count,syntax_node_observation_difference,syntax_edge_set_difference_count,syntax_edge_observation_difference,order_different_ticks,order_first_difference_tick,order_last_difference_tick,order_path_exact,mean_rank_pair_disagreements,mean_rank_pair_disagreements_when_changed,mean_rank_pair_disagreement_share,maximum_rank_pair_disagreements,order_left_episode_count,order_right_episode_count,order_episode_count_difference,order_boundary_difference_count,order_node_set_difference_count,order_node_observation_difference,order_edge_set_difference_count,order_edge_observation_difference,uses_existing_dio_syntax,activation_order_threshold,field_learning_used,memory_read,memory_written,influences_action
2092_holdout,131,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,5000,6000,64,994,242,241,9.017427064989328e-07,9.017427064989328e-07,7.846439761945237e-09,0,0,0,1,965,965,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,926,926,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,0,994,297,296,0.003113614176734781,0.003113614176734781,2.6720575717388054e-05,0,0,0,1,959,959,0,0,0,0,0,0,7,2,25,0,0.007042253521126761,1.0,0.00010670081092616304,1,909,909,0,0,0,8,11,22,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,1,994,297,296,0.0027291276158639905,0.0027291276158639905,2.3432876104922352e-05,0,0,0,1,959,959,0,0,0,0,0,0,5,2,25,0,0.005030181086519115,1.0,7.621486494725931e-05,1,909,909,0,0,0,4,10,18,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,2,994,297,296,0.002392878357223862,0.002392878357223862,2.055489001627866e-05,0,0,0,1,959,959,0,0,0,0,0,0,5,2,25,0,0.005030181086519115,1.0,7.621486494725931e-05,1,909,909,0,0,0,4,10,18,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,4,994,286,285,0.001841059650843504,0.001841059650843504,1.582644946199347e-05,0,0,0,1,959,959,0,0,0,0,0,0,4,2,12,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,909,909,0,0,0,4,8,14,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,8,994,281,280,0.0010926393419129253,0.0010926393419129253,9.402986670124488e-06,0,0,0,1,959,959,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,909,909,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,16,994,277,276,0.0003876100846005844,0.0003876100846005844,3.3404462557380054e-06,0,0,0,1,959,959,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,909,909,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,32,994,263,262,4.973896184743386e-05,4.973896184743386e-05,4.2942702256715065e-07,0,0,0,1,959,959,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,909,909,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,132,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,5000,64,994,222,221,8.719018065803108e-07,8.719018065803108e-07,7.542256108486431e-09,0,0,0,1,959,959,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,909,909,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,0,994,304,303,0.003124760162545829,0.003124760162545829,2.656020773847108e-05,0,0,0,1,977,977,0,0,0,0,0,0,9,1,22,0,0.011066398390342052,1.2222222222222223,0.00016767270288397049,2,928,926,2,2,2,14,11,18,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,1,994,304,303,0.0027389187253148107,0.0027389187253148107,2.3295251118423076e-05,0,0,0,1,977,977,0,0,0,0,0,0,7,1,22,0,0.008048289738430584,1.1428571428571428,0.00012194378391561491,2,928,926,2,2,2,14,13,18,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,2,994,304,303,0.0024014652835515444,0.0024014652835515444,2.0436641358976635e-05,0,0,0,1,977,977,0,0,0,0,0,0,6,1,22,0,0.006036217303822937,1.0,9.145783793671118e-05,1,928,926,2,2,2,12,11,16,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,4,994,304,303,0.0018476440735264296,0.0018476440735264296,1.5738894634997588e-05,0,0,0,1,977,977,0,0,0,0,0,0,6,1,22,0,0.006036217303822937,1.0,9.145783793671118e-05,1,928,926,2,2,2,12,11,16,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,8,994,304,303,0.0010964904658792947,0.0010964904658792947,9.354588258123308e-06,0,0,0,1,977,977,0,0,0,0,0,0,4,1,22,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,928,928,0,0,1,8,7,10,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,16,994,276,275,0.0003889249149756739,0.0003889249149756739,3.3254568572419887e-06,0,0,0,1,977,977,0,0,0,0,0,0,3,1,22,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,928,928,0,0,1,6,8,10,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,32,994,261,260,4.989312794287815e-05,4.989312794287815e-05,4.280217050393436e-07,0,0,0,1,977,977,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,928,928,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,133,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,6000,7000,64,994,234,233,8.739857637485998e-07,8.739857637485998e-07,7.534740310908463e-09,0,0,0,1,977,977,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,928,928,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,0,994,298,297,0.0032372488112058584,0.0032372488112058584,2.8135792312049896e-05,0,0,0,1,965,965,0,0,0,0,0,0,7,1,16,0,0.01609657947686117,2.2857142857142856,0.00024388756783122982,5,926,927,1,1,3,11,13,21,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,1,994,298,297,0.002837810608358883,0.002837810608358883,2.467237334983831e-05,0,0,0,1,965,965,0,0,0,0,0,0,7,1,16,0,0.01609657947686117,2.2857142857142856,0.00024388756783122982,5,926,927,1,1,3,11,13,21,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,2,994,298,297,0.002488505696246513,0.002488505696246513,2.1641431108726268e-05,0,0,0,1,965,965,0,0,0,0,0,0,7,1,16,0,0.01609657947686117,2.2857142857142856,0.00024388756783122982,5,926,927,1,1,3,11,13,21,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,4,994,298,297,0.0019152481914254957,0.0019152481914254957,1.666319080692898e-05,0,0,0,1,965,965,0,0,0,0,0,0,7,1,16,0,0.015090543259557344,2.142857142857143,0.00022864459484177793,5,926,927,1,1,4,11,13,21,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,8,994,286,285,0.0011375452920651449,0.0011375452920651449,9.902459889561428e-06,0,0,0,1,965,965,0,0,0,0,0,0,4,1,10,0,0.009054325955734407,2.25,0.00013718675690506678,4,926,926,0,0,5,8,9,12,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,16,994,281,280,0.00040428082795706134,0.00040428082795706134,3.5213492187564145e-06,0,0,0,1,965,965,0,0,0,0,0,0,4,1,10,0,0.006036217303822937,1.5,9.145783793671118e-05,2,926,926,0,0,5,8,9,12,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,32,994,271,270,5.2110695156530606e-05,5.2110695156530606e-05,4.5402564960553797e-07,0,0,0,1,965,965,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,926,926,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,134,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,6000,64,994,242,241,9.233091152662659e-07,9.233091152662659e-07,8.034102313338486e-09,0,0,0,1,965,965,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,926,926,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,0,994,289,288,0.0032456937219630224,0.0032456937219630224,2.799120182701796e-05,0,0,0,1,963,963,0,0,0,0,0,0,6,1,16,0,0.007042253521126761,1.1666666666666667,0.00010670081092616304,2,925,924,1,1,0,9,8,19,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,1,994,289,288,0.0028451816615885908,0.0028451816615885908,2.4547367592721454e-05,0,0,0,1,963,963,0,0,0,0,0,0,5,3,16,0,0.006036217303822937,1.2,9.145783793671118e-05,2,925,924,1,1,0,9,7,17,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,2,994,289,288,0.0024949443664562506,0.0024949443664562506,2.1533387477951467e-05,0,0,0,1,963,963,0,0,0,0,0,0,4,3,13,0,0.005030181086519115,1.25,7.621486494725931e-05,2,925,924,1,1,0,7,6,13,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,4,994,289,288,0.0019201744302689214,0.0019201744302689214,1.658255745848404e-05,0,0,0,1,963,963,0,0,0,0,0,0,4,3,13,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,925,924,1,1,0,7,8,13,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,8,994,285,284,0.0011404624437714693,0.0011404624437714693,9.857756401701442e-06,0,0,0,1,963,963,0,0,0,0,0,0,4,3,13,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,925,924,1,1,0,7,8,13,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,16,994,277,276,0.0004053422824336888,0.0004053422824336888,3.507921769396631e-06,0,0,0,1,963,963,0,0,0,0,0,0,2,10,13,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,925,924,1,1,0,3,4,7,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,32,994,276,275,5.226101050561684e-05,5.226101050561684e-05,4.5297554183713796e-07,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,925,925,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,135,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,7000,8000,64,994,246,245,9.264608680364939e-07,9.264608680364939e-07,8.038659202772801e-09,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,925,925,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,0,994,304,303,0.002965172271811219,0.002965172271811219,2.5251907894547772e-05,0,0,0,1,977,977,0,0,0,0,0,0,7,1,22,0,0.011066398390342052,1.5714285714285714,0.00016767270288397049,3,928,926,2,2,2,14,14,20,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,1,994,304,303,0.0025997501864070483,0.0025997501864070483,2.215394693876294e-05,0,0,0,1,977,977,0,0,0,0,0,0,7,1,22,0,0.011066398390342052,1.5714285714285714,0.00016767270288397049,3,928,926,2,2,2,14,14,20,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,2,994,304,303,0.0022800704734048513,0.0022800704734048513,1.9440795302017653e-05,0,0,0,1,977,977,0,0,0,0,0,0,6,1,22,0,0.009054325955734407,1.5,0.00013718675690506678,3,928,926,2,2,1,12,10,16,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,4,994,304,303,0.0017552129654073772,0.0017552129654073772,1.4980273552258264e-05,0,0,0,1,977,977,0,0,0,0,0,0,6,1,22,0,0.009054325955734407,1.5,0.00013718675690506678,3,928,926,2,2,1,12,10,16,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,8,994,304,303,0.0010427924225511883,0.0010427924225511883,8.913553581594885e-06,0,0,0,1,977,977,0,0,0,0,0,0,4,1,22,0,0.004024144869215292,1.0,6.0971891957807455e-05,1,928,928,0,0,2,8,8,10,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,16,994,274,273,0.00037071101731163403,0.00037071101731163403,3.1757127227371183e-06,0,0,0,1,977,977,0,0,0,0,0,0,2,1,3,0,0.002012072434607646,1.0,3.0485945978903728e-05,1,928,928,0,0,1,4,5,6,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,32,994,261,260,4.777666271030788e-05,4.777666271030788e-05,4.1058602606338793e-07,0,0,0,1,977,977,0,0,0,0,0,0,1,1,1,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,928,928,0,0,0,2,2,2,1,0,0,0,0,0
2092_holdout,136,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,7000,64,994,234,233,8.444414051119592e-07,8.444414051119592e-07,7.289790448579125e-09,0,0,0,1,977,977,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,928,928,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,0,994,307,306,0.0030024324989132434,0.0030024324989132434,2.5073770359492626e-05,0,0,0,1,966,966,0,0,0,0,0,0,10,1,17,0,0.01710261569416499,1.7,0.0002591305408206817,4,918,918,0,0,1,18,14,26,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,1,994,288,287,0.0026312899377698255,0.0026312899377698255,2.1998100889132245e-05,0,0,0,1,966,966,0,0,0,0,0,0,7,1,16,0,0.012072434607645875,1.7142857142857142,0.00018291567587342235,4,918,918,0,0,0,14,9,20,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,2,994,288,287,0.0023068437152533126,0.0023068437152533126,1.930455511001345e-05,0,0,0,1,966,966,0,0,0,0,0,0,7,1,16,0,0.011066398390342052,1.5714285714285714,0.00016767270288397049,3,918,918,0,0,1,14,10,20,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,4,994,288,287,0.0017746440790995712,0.0017746440790995712,1.4876337374327322e-05,0,0,0,1,966,966,0,0,0,0,0,0,7,1,16,0,0.008048289738430584,1.1428571428571428,0.00012194378391561491,2,918,918,0,0,1,14,11,20,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,8,994,288,287,0.0010532443339493647,0.0010532443339493647,8.85333797144113e-06,0,0,0,1,966,966,0,0,0,0,0,0,6,1,16,0,0.007042253521126761,1.1666666666666667,0.00010670081092616304,2,918,918,0,0,1,12,9,18,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,16,994,276,275,0.0003738647567740165,0.0003738647567740165,3.155686735018752e-06,0,0,0,1,966,966,0,0,0,0,0,0,1,1,1,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,918,918,0,0,0,2,1,2,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,32,994,262,261,4.806678234911717e-05,4.806678234911717e-05,4.084100983255494e-07,0,0,0,1,966,966,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,918,918,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,137,forward,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,8000,9000,64,994,233,232,8.458234864727743e-07,8.458234864727743e-07,7.265820472373662e-09,0,0,0,1,966,966,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,918,918,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,0,994,289,288,0.002689542902787042,0.002689542902787042,2.317370793507214e-05,0,0,0,1,963,963,0,0,0,0,0,0,7,2,16,0,0.008048289738430584,1.1428571428571428,0.00012194378391561491,2,925,924,1,1,0,9,6,19,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,1,994,289,288,0.0023587357422026932,0.0023587357422026932,2.0328823920353546e-05,0,0,0,1,963,963,0,0,0,0,0,0,6,2,16,0,0.007042253521126761,1.1666666666666667,0.00010670081092616304,2,925,924,1,1,0,9,6,17,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,2,994,289,288,0.0020691378184306093,0.0020691378184306093,1.7837099087812603e-05,0,0,0,1,963,963,0,0,0,0,0,0,6,2,16,0,0.007042253521126761,1.1666666666666667,0.00010670081092616304,2,925,924,1,1,0,9,6,17,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,4,994,285,284,0.0015932881363292118,0.0015932881363292118,1.3740463873420108e-05,0,0,0,1,963,963,0,0,0,0,0,0,5,2,16,0,0.006036217303822937,1.2,9.145783793671118e-05,2,925,923,2,2,0,8,5,16,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,8,994,285,284,0.0009467236644420873,0.0009467236644420873,8.16951523729026e-06,0,0,0,1,963,963,0,0,0,0,0,0,3,3,13,0,0.004024144869215292,1.3333333333333333,6.0971891957807455e-05,2,925,924,1,1,0,5,4,11,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,16,994,277,276,0.0003363269810151134,0.0003363269810151134,2.9048251097770287e-06,0,0,0,1,963,963,0,0,0,0,0,0,3,3,13,0,0.0030181086519114686,1.0,4.572891896835559e-05,1,925,924,1,1,0,5,6,11,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,32,994,276,275,4.321958032617659e-05,4.321958032617659e-05,3.737360163454162e-07,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,925,925,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,138,reverse,DOGE,2024,kontrolliert_doge_2024_5m_17k_DOGEUSDT.csv,9000,8000,64,994,246,245,7.583308117807552e-07,7.583308117807552e-07,6.564828670649779e-09,0,0,0,1,963,963,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,925,925,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,0,994,300,299,0.0034490771609209676,0.0034490771609209676,2.8877677543093643e-05,0,0,0,1,973,973,0,0,0,0,0,0,6,2,17,0,0.008048289738430584,1.3333333333333333,0.00012194378391561491,2,935,935,0,4,0,8,10,16,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,1,994,290,289,0.0030209459152922506,0.0030209459152922506,2.5319342716012514e-05,0,0,0,1,973,973,0,0,0,0,0,0,6,2,17,0,0.008048289738430584,1.3333333333333333,0.00012194378391561491,2,935,935,0,4,0,8,10,16,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,2,994,290,289,0.0026469834905490236,0.0026469834905490236,2.2205708333071273e-05,0,0,0,1,973,973,0,0,0,0,0,0,5,2,17,0,0.007042253521126761,1.4,0.00010670081092616304,2,935,934,1,3,0,7,9,15,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,4,994,290,289,0.002034214561799575,0.002034214561799575,1.7092616638232526e-05,0,0,0,1,973,973,0,0,0,0,0,0,5,2,17,0,0.007042253521126761,1.4,0.00010670081092616304,2,935,934,1,3,0,7,9,15,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,8,994,290,289,0.0012050867423707545,0.0012050867423707545,1.015149990785507e-05,0,0,0,1,973,973,0,0,0,0,0,0,4,2,13,0,0.006036217303822937,1.5,9.145783793671118e-05,2,935,935,0,2,0,6,7,12,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,16,994,290,289,0.00042640314431895664,0.00042640314431895664,3.6053521933485133e-06,0,0,0,1,973,973,0,0,0,0,0,0,3,2,13,0,0.004024144869215292,1.3333333333333333,6.0971891957807455e-05,2,935,935,0,2,0,4,5,10,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,32,994,290,289,5.4510844199802747e-05,5.4510844199802747e-05,4.635769868656795e-07,0,0,0,1,973,973,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,935,935,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,139,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,0,1000,64,994,226,225,9.497180030737518e-07,9.497180030737518e-07,8.153887487379108e-09,0,0,0,1,973,973,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,935,935,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,0,994,307,306,0.00264976633390242,0.00264976633390242,2.264009448677792e-05,0,0,0,1,962,962,0,0,0,0,0,0,5,2,14,0,0.008048289738430584,1.6,0.00012194378391561491,3,933,933,0,0,1,6,9,16,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,1,994,295,294,0.0023228728470796435,0.0023228728470796435,1.986058994450744e-05,0,0,0,1,962,962,0,0,0,0,0,0,5,2,14,0,0.008048289738430584,1.6,0.00012194378391561491,3,933,933,0,0,1,6,9,16,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,2,994,295,294,0.002036956222948946,0.002036956222948946,1.7426627244827366e-05,0,0,0,1,962,962,0,0,0,0,0,0,5,2,14,0,0.008048289738430584,1.6,0.00012194378391561491,3,933,933,0,0,1,6,9,16,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,4,994,295,294,0.00156765587771271,0.00156765587771271,1.3425769633152105e-05,0,0,0,1,962,962,0,0,0,0,0,0,5,2,14,0,0.007042253521126761,1.4,0.00010670081092616304,2,933,932,1,1,1,5,9,15,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,8,994,295,294,0.0009309321422968113,0.0009309321422968113,7.985892413817054e-06,0,0,0,1,962,962,0,0,0,0,0,0,5,2,14,0,0.006036217303822937,1.2,9.145783793671118e-05,2,933,933,0,0,1,6,11,16,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,16,994,295,294,0.0003306873316047407,0.0003306873316047407,2.84357039137475e-06,0,0,0,1,962,962,0,0,0,0,0,0,1,6,6,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,933,933,0,0,0,2,2,4,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,32,994,272,271,4.256947856325945e-05,4.256947856325945e-05,3.673419123567354e-07,0,0,0,1,962,962,0,0,0,0,0,0,1,6,6,0,0.001006036217303823,1.0,1.5242972989451864e-05,1,933,933,0,0,0,2,2,4,1,0,0,0,0,0
2092_holdout,140,reverse,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,0,64,994,219,218,7.516938642882984e-07,7.516938642882984e-07,6.517878454367321e-09,0,0,0,1,962,962,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,933,933,0,0,0,0,0,0,1,0,0,0,0,0
2092_holdout,141,forward,DOGE,2025,kontrolliert_doge_2025_5m_16992_DOGEUSDT.csv,1000,2000,0,994,308,307,0.0026850873807852636,0.0026850873807852636,2.2399967888013955e-05,0,0,0,1,967,967,0,0,0,0,0,0,6,2,35,0,0.009054325955734407,1.5,0.00013718675690506678,2,936,937,1,1,1,11,14,19,1,0,0,0,0,0
