holdout_label,symbol_family,field_contact_class,events,distinct_symbols,runs,top_symbols,avg_carry,avg_strain,avg_rekopplung
doge_shuffle,dio_0nlj,tragende_rekopplung,162,1,dio_mini_lauf_45:162,dio_0nljypu:162,0.5999097160493827,0.13973625308641976,0.7416878271604939
doge_shuffle,dio_0tay,tragende_rekopplung,162,1,dio_mini_lauf_45:162,dio_0tay831:162,0.5851193580246914,0.1633074938271605,0.7246558827160494
paxg_shuffle,dio_01hu,tragende_rekopplung,162,1,dio_mini_lauf_46:162,dio_01huv7b:162,0.5862718518518518,0.154733487654321,0.7302681790123456
btc_shuffle,dio_0nlj,tragende_rekopplung,161,1,dio_mini_lauf_44:161,dio_0nljypu:161,0.5992118136645963,0.14005193788819875,0.7419767267080746
btc_random,dio_0dd2,tragende_rekopplung,160,1,dio_mini_lauf_1:160,dio_0dd2ogm:160,0.5891419875,0.15708215625,0.731804275
btc_random,dio_1492,tragende_rekopplung,160,1,dio_mini_lauf_1:160,dio_1492fc4:160,0.59970480625,0.14155095625,0.74192
paxg_shuffle,dio_1492,tragende_rekopplung,160,1,dio_mini_lauf_46:160,dio_1492fc4:160,0.60062163125,0.13945665,0.74165256875
xrp_shuffle,dio_0tay,tragende_rekopplung,159,1,dio_mini_lauf_47:159,dio_0tay831:159,0.5852419622641509,0.16341756603773586,0.7250103018867925
btc_shuffle,dio_0tay,tragende_rekopplung,158,1,dio_mini_lauf_44:158,dio_0tay831:158,0.5843248797468354,0.16437320253164556,0.7252214810126583
doge_random,dio_1492,tragende_rekopplung,156,1,dio_mini_lauf_1:156,dio_1492fc4:156,0.5980813205128205,0.14244108974358974,0.7425877756410256
paxg_random,dio_1kpz,tragende_rekopplung,156,1,dio_mini_lauf_1:156,dio_1kpzc2b:156,0.5925268333333333,0.14719151923076923,0.7357131730769231
paxg_shuffle,dio_10dv,tragende_rekopplung,156,1,dio_mini_lauf_46:156,dio_10dv2hw:156,0.585713108974359,0.15988505769230768,0.7300634102564103
xrp_random,dio_1u5i,tragende_rekopplung,156,1,dio_mini_lauf_1:156,dio_1u5il5a:156,0.5862953717948718,0.15417016666666666,0.7308155897435897
btc_random,dio_0g2r,tragende_rekopplung,155,1,dio_mini_lauf_1:155,dio_0g2rowx:155,0.5753087483870968,0.17238414193548388,0.7150480967741936
doge_random,dio_0nlj,tragende_rekopplung,155,1,dio_mini_lauf_1:155,dio_0nljypu:155,0.600264,0.14025846451612903,0.7425573935483871
