token,world,tick,prev_token,next_token,prev_role,current_role,next_role,prev_same,next_same,prev_next_pair,current_rekopplung,prev_rekopplung,next_rekopplung,current_strain,prev_strain,next_strain,current_loudness,prev_loudness,next_loudness,current_blur,prev_blur,next_blur,current_tension,prev_tension,next_tension
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9954,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.739287,0.684813,0.705969,0.116864,0.185355,0.144506,0.037127,0.299995,0.078075,0.255587,0.344534,0.372262,0.030874,0.138361,0.053429
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9955,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.705969,0.739287,0.731115,0.144506,0.116864,0.12669,0.078075,0.037127,0.087739,0.372262,0.255587,0.31334,0.053429,0.030874,0.050839
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9956,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.731115,0.705969,0.72451,0.12669,0.144506,0.146619,0.087739,0.078075,0.112665,0.31334,0.372262,0.394325,0.050839,0.053429,0.068883
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9957,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.72451,0.731115,0.642736,0.146619,0.12669,0.226651,0.112665,0.087739,0.555727,0.394325,0.31334,0.343789,0.068883,0.050839,0.250435
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9958,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.642736,0.72451,0.682028,0.226651,0.146619,0.158977,0.555727,0.112665,0.202255,0.343789,0.394325,0.4487,0.250435,0.068883,0.106127
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9959,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.682028,0.642736,0.683229,0.158977,0.226651,0.156312,0.202255,0.555727,0.219443,0.4487,0.343789,0.611014,0.106127,0.250435,0.12275
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9960,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.683229,0.682028,0.710386,0.156312,0.158977,0.155432,0.219443,0.202255,0.312851,0.611014,0.4487,0.392439,0.12275,0.106127,0.158178
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9961,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.710386,0.683229,0.72175,0.155432,0.156312,0.134198,0.312851,0.219443,0.110754,0.392439,0.611014,0.331046,0.158178,0.12275,0.065722
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9962,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.72175,0.710386,0.696677,0.134198,0.155432,0.167987,0.110754,0.312851,0.179055,0.331046,0.392439,0.487124,0.065722,0.158178,0.097114
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9963,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.696677,0.72175,0.705937,0.167987,0.134198,0.165572,0.179055,0.110754,0.290098,0.487124,0.331046,0.38398,0.097114,0.065722,0.133997
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9964,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.705937,0.696677,0.724575,0.165572,0.167987,0.130518,0.290098,0.179055,0.122615,0.38398,0.487124,0.396483,0.133997,0.097114,0.076736
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9965,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.724575,0.705937,0.730686,0.130518,0.165572,0.130042,0.122615,0.290098,0.109172,0.396483,0.38398,0.342119,0.076736,0.133997,0.066045
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9966,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.730686,0.724575,0.740923,0.130042,0.130518,0.107025,0.109172,0.122615,0.03336,0.342119,0.396483,0.204368,0.066045,0.076736,0.026023
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9967,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.740923,0.730686,0.736325,0.107025,0.130042,0.117732,0.03336,0.109172,0.099517,0.204368,0.342119,0.18063,0.026023,0.066045,0.054507
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9968,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.736325,0.740923,0.752262,0.117732,0.107025,0.09932,0.099517,0.03336,0.076508,0.18063,0.204368,0.166349,0.054507,0.026023,0.043632
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9969,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.752262,0.736325,0.703621,0.09932,0.117732,0.132725,0.076508,0.099517,0.240924,0.166349,0.18063,0.212048,0.043632,0.054507,0.117887
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9970,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.703621,0.752262,0.713543,0.132725,0.09932,0.107334,0.240924,0.076508,0.055799,0.212048,0.166349,0.17968,0.117887,0.043632,0.040803
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9971,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.713543,0.703621,0.693019,0.107334,0.132725,0.166895,0.055799,0.240924,0.090797,0.17968,0.212048,0.530817,0.040803,0.117887,0.06272
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9972,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.693019,0.713543,0.70622,0.166895,0.107334,0.155734,0.090797,0.055799,0.193564,0.530817,0.17968,0.478999,0.06272,0.040803,0.107969
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9973,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.70622,0.693019,0.706878,0.155734,0.166895,0.156389,0.193564,0.090797,0.185297,0.478999,0.530817,0.424352,0.107969,0.06272,0.099724
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9974,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.706878,0.70622,0.715367,0.156389,0.155734,0.110147,0.185297,0.193564,0.061078,0.424352,0.478999,0.249429,0.099724,0.107969,0.043606
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9975,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.715367,0.706878,0.719648,0.110147,0.156389,0.134653,0.061078,0.185297,0.018875,0.249429,0.424352,0.392985,0.043606,0.099724,0.026298
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9976,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.719648,0.715367,0.729126,0.134653,0.110147,0.139088,0.018875,0.061078,0.131731,0.392985,0.249429,0.339158,0.026298,0.043606,0.074459
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9977,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.729126,0.719648,0.711357,0.139088,0.134653,0.144179,0.131731,0.018875,0.217232,0.339158,0.392985,0.490604,0.074459,0.026298,0.112838
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9978,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.711357,0.729126,0.673335,0.144179,0.139088,0.188762,0.217232,0.131731,0.342915,0.490604,0.339158,0.403731,0.112838,0.074459,0.156947
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9979,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.673335,0.711357,0.653075,0.188762,0.144179,0.204225,0.342915,0.217232,0.334778,0.403731,0.490604,0.585792,0.156947,0.112838,0.162625
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9980,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,offene_variante,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.653075,0.673335,0.720967,0.204225,0.188762,0.179376,0.334778,0.342915,0.263374,0.585792,0.403731,0.440008,0.162625,0.156947,0.133394
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9981,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,offene_variante,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.720967,0.653075,0.662645,0.179376,0.204225,0.200806,0.263374,0.334778,0.418417,0.440008,0.585792,0.336823,0.133394,0.162625,0.191817
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9982,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.662645,0.720967,0.67272,0.200806,0.179376,0.169586,0.418417,0.263374,0.463683,0.336823,0.440008,0.371125,0.191817,0.133394,0.21091
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9983,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.67272,0.662645,0.71252,0.169586,0.200806,0.14741,0.463683,0.418417,0.170439,0.371125,0.336823,0.31728,0.21091,0.191817,0.086175
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9984,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.71252,0.67272,0.690955,0.14741,0.169586,0.156155,0.170439,0.463683,0.352142,0.31728,0.371125,0.285768,0.086175,0.21091,0.164355
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9985,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.690955,0.71252,0.646142,0.156155,0.14741,0.192765,0.352142,0.170439,0.381582,0.285768,0.31728,0.545895,0.164355,0.086175,0.175549
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9986,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.646142,0.690955,0.694299,0.192765,0.156155,0.148828,0.381582,0.352142,0.239453,0.545895,0.285768,0.516834,0.175549,0.164355,0.12553
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9987,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.694299,0.646142,0.748832,0.148828,0.192765,0.129478,0.239453,0.381582,0.172821,0.516834,0.545895,0.354194,0.12553,0.175549,0.091728
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9988,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.748832,0.694299,0.711311,0.129478,0.148828,0.188032,0.172821,0.239453,0.225694,0.354194,0.516834,0.418703,0.091728,0.12553,0.112681
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9989,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.711311,0.748832,0.737531,0.188032,0.129478,0.163682,0.225694,0.172821,0.243783,0.418703,0.354194,0.363433,0.112681,0.091728,0.124326
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9990,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.737531,0.711311,0.726122,0.163682,0.188032,0.132413,0.243783,0.225694,0.164168,0.363433,0.418703,0.191698,0.124326,0.112681,0.083077
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9991,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.726122,0.737531,0.74884,0.132413,0.163682,0.11955,0.164168,0.243783,0.042844,0.191698,0.363433,0.175953,0.083077,0.124326,0.025997
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9992,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.74884,0.726122,0.732321,0.11955,0.132413,0.132024,0.042844,0.164168,0.003422,0.175953,0.191698,0.382074,0.025997,0.083077,0.027959
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9993,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.732321,0.74884,0.715127,0.132024,0.11955,0.147582,0.003422,0.042844,0.261954,0.382074,0.175953,0.35541,0.027959,0.025997,0.137519
dio_mcm_episode_0ykar6i,PAXG_2025_5M,9994,dio_mcm_episode_0ykar6i,-,zentrum_stabil,zentrum_stabil,-,1,0,dio_mcm_episode_0ykar6i->-,0.715127,0.732321,0.0,0.147582,0.132024,0.0,0.261954,0.003422,0.0,0.35541,0.382074,0.0,0.137519,0.027959,0.0
dio_mcm_episode_0ykar6i,XRP_2024_5M,4052,dio_mcm_episode_0b7nep9,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,0,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0ykar6i,0.72582,0.72864,0.699084,0.135375,0.130869,0.136228,0.1715,0.219615,0.05946,0.181157,0.251351,0.396085,0.083198,0.1049,0.042626
dio_mcm_episode_0ykar6i,XRP_2024_5M,4053,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.699084,0.72582,0.716081,0.136228,0.135375,0.115643,0.05946,0.1715,0.067521,0.396085,0.181157,0.390649,0.042626,0.083198,0.053142
dio_mcm_episode_0ykar6i,XRP_2024_5M,4054,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.716081,0.699084,0.726995,0.115643,0.136228,0.135434,0.067521,0.05946,0.165058,0.390649,0.396085,0.293678,0.053142,0.042626,0.081674
dio_mcm_episode_0ykar6i,XRP_2024_5M,4055,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.726995,0.716081,0.710065,0.135434,0.115643,0.158364,0.165058,0.067521,0.255257,0.293678,0.390649,0.19968,0.081674,0.053142,0.121676
dio_mcm_episode_0ykar6i,XRP_2024_5M,4056,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.710065,0.726995,0.743673,0.158364,0.135434,0.10508,0.255257,0.165058,0.087471,0.19968,0.293678,0.174625,0.121676,0.081674,0.049651
dio_mcm_episode_0ykar6i,XRP_2024_5M,4057,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.743673,0.710065,0.697466,0.10508,0.158364,0.16006,0.087471,0.255257,0.226775,0.174625,0.19968,0.471865,0.049651,0.121676,0.114781
dio_mcm_episode_0ykar6i,XRP_2024_5M,4058,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.697466,0.743673,0.715749,0.16006,0.10508,0.125623,0.226775,0.087471,0.069554,0.471865,0.174625,0.430027,0.114781,0.049651,0.056288
dio_mcm_episode_0ykar6i,XRP_2024_5M,4059,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.715749,0.697466,0.70305,0.125623,0.16006,0.173369,0.069554,0.226775,0.270793,0.430027,0.471865,0.336271,0.056288,0.114781,0.125557
dio_mcm_episode_0ykar6i,XRP_2024_5M,4060,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.70305,0.715749,0.739745,0.173369,0.125623,0.116736,0.270793,0.069554,0.076182,0.336271,0.430027,0.211145,0.125557,0.056288,0.0464
dio_mcm_episode_0ykar6i,XRP_2024_5M,4061,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.739745,0.70305,0.720801,0.116736,0.173369,0.145987,0.076182,0.270793,0.184353,0.211145,0.336271,0.209912,0.0464,0.125557,0.089123
dio_mcm_episode_0ykar6i,XRP_2024_5M,4062,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.720801,0.739745,0.717773,0.145987,0.116736,0.145795,0.184353,0.076182,0.258345,0.209912,0.211145,0.187262,0.089123,0.0464,0.131185
dio_mcm_episode_0ykar6i,XRP_2024_5M,4063,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.717773,0.720801,0.716841,0.145795,0.145987,0.116447,0.258345,0.184353,0.113486,0.187262,0.209912,0.171377,0.131185,0.089123,0.056449
dio_mcm_episode_0ykar6i,XRP_2024_5M,4064,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.716841,0.717773,0.600075,0.116447,0.145795,0.264757,0.113486,0.258345,0.663815,0.171377,0.187262,0.277415,0.056449,0.131185,0.309021
dio_mcm_episode_0ykar6i,XRP_2024_5M,4065,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.600075,0.716841,0.712541,0.264757,0.116447,0.160234,0.663815,0.113486,0.249878,0.277415,0.171377,0.187618,0.309021,0.056449,0.118931
dio_mcm_episode_0ykar6i,XRP_2024_5M,4066,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,offene_variante,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.712541,0.600075,0.739707,0.160234,0.264757,0.11445,0.249878,0.663815,0.071392,0.187618,0.277415,0.22413,0.118931,0.309021,0.046112
dio_mcm_episode_0ykar6i,XRP_2024_5M,4067,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.739707,0.712541,0.729741,0.11445,0.160234,0.131586,0.071392,0.249878,0.096737,0.22413,0.187618,0.237111,0.046112,0.118931,0.057069
dio_mcm_episode_0ykar6i,XRP_2024_5M,4068,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.729741,0.739707,0.726478,0.131586,0.11445,0.138672,0.096737,0.071392,0.166745,0.237111,0.22413,0.178877,0.057069,0.046112,0.08103
dio_mcm_episode_0ykar6i,XRP_2024_5M,4069,dio_mcm_episode_0ykar6i,dio_mcm_episode_0b7nep9,zentrum_stabil,zentrum_stabil,offene_variante,1,0,dio_mcm_episode_0ykar6i->dio_mcm_episode_0b7nep9,0.726478,0.729741,0.594916,0.138672,0.131586,0.27266,0.166745,0.096737,0.688998,0.178877,0.237111,0.268897,0.08103,0.057069,0.319627
dio_mcm_episode_0ykar6i,XRP_2024_5M,4093,dio_mcm_episode_0b7nep9,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,0,1,dio_mcm_episode_0b7nep9->dio_mcm_episode_0ykar6i,0.741359,0.736321,0.732184,0.103672,0.110721,0.128238,0.026354,0.062318,0.012372,0.306204,0.278186,0.3291,0.025598,0.037776,0.020217
dio_mcm_episode_0ykar6i,XRP_2024_5M,4094,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.732184,0.741359,0.707207,0.128238,0.103672,0.166251,0.012372,0.026354,0.258846,0.3291,0.306204,0.435481,0.020217,0.025598,0.127378
dio_mcm_episode_0ykar6i,XRP_2024_5M,4095,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.707207,0.732184,0.730342,0.166251,0.128238,0.131179,0.258846,0.012372,0.102053,0.435481,0.3291,0.361947,0.127378,0.020217,0.064097
dio_mcm_episode_0ykar6i,XRP_2024_5M,4096,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.730342,0.707207,0.744499,0.131179,0.166251,0.103123,0.102053,0.258846,0.066712,0.361947,0.435481,0.167372,0.064097,0.127378,0.040557
dio_mcm_episode_0ykar6i,XRP_2024_5M,4097,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.744499,0.730342,0.719875,0.103123,0.131179,0.145263,0.066712,0.102053,0.210383,0.167372,0.361947,0.186956,0.040557,0.064097,0.102504
dio_mcm_episode_0ykar6i,XRP_2024_5M,4098,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.719875,0.744499,0.733085,0.145263,0.103123,0.127547,0.210383,0.066712,0.132396,0.186956,0.167372,0.176347,0.102504,0.040557,0.070567
dio_mcm_episode_0ykar6i,XRP_2024_5M,4099,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.733085,0.719875,0.73204,0.127547,0.145263,0.12094,0.132396,0.210383,0.036097,0.176347,0.186956,0.2696,0.070567,0.102504,0.031853
dio_mcm_episode_0ykar6i,XRP_2024_5M,4100,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,zentrum_stabil,offene_variante,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.73204,0.733085,0.692522,0.12094,0.127547,0.17725,0.036097,0.132396,0.339226,0.2696,0.176347,0.228174,0.031853,0.070567,0.16353
dio_mcm_episode_0ykar6i,XRP_2024_5M,4101,dio_mcm_episode_0ykar6i,dio_mcm_episode_0ykar6i,zentrum_stabil,offene_variante,zentrum_stabil,1,1,dio_mcm_episode_0ykar6i->dio_mcm_episode_0ykar6i,0.692522,0.73204,0.72065,0.17725,0.12094,0.145109,0.339226,0.036097,0.263867,0.228174,0.2696,0.304311,0.16353,0.031853,0.123475
