row_type,sources,real_family_observations,families,asset_family_pairs,profile_states,dominant_qualities,family,appearances,asset_count,window_count,dominant_attachment_quality,dominant_attachment_count,second_attachment_quality,second_attachment_count,attachment_quality_gap,attachment_profile_state,attachment_profile,dominant_family_reading,family_reading_profile,dominant_role,role_profile,asset_profile,mean_total_count,mean_phase_presence,mean_afterimage_delta,mean_temporal_delta,mean_strain_delta,mean_field_edge_score,asset,source_report,window_start,family_reading,total_count,phase_presence,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,attachment_quality,attachment_source_reading,source_edge,kern_edge,afterimage_edge,temporal_edge,field_edge_score
asset_family_attachment_summary,,,,,,,dio_09bn,1,,,kernnah,1,-,0,1,einzelbeleg,kernnah:1,,,,,,58.0,,,,,0.084295,PAXG,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_1tiu,1,,,kernnah,1,-,0,1,einzelbeleg,kernnah:1,,,,,,57.0,,,,,0.084295,PAXG,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_12fw,1,,,kernnah,1,-,0,1,einzelbeleg,kernnah:1,,,,,,56.0,,,,,0.044655,DOGE,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_10dv,1,,,nullnah,1,-,0,1,einzelbeleg,nullnah:1,,,,,,55.0,,,,,-0.037329,BTC,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_01hu,1,,,kernnah_ohne_feldzeit,1,-,0,1,einzelbeleg,kernnah_ohne_feldzeit:1,,,,,,54.0,,,,,0.007223,XRP,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_05yg,1,,,anschlussnah,1,-,0,1,einzelbeleg,anschlussnah:1,,,,,,53.0,,,,,0.038149,PAXG,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_1jc2,1,,,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,,,,,,50.0,,,,,0.016994,XRP,,,,,,,,,,,,,,,
asset_family_attachment_summary,,,,,,,dio_0tay,1,,,offen_gemischt,1,-,0,1,einzelbeleg,offen_gemischt:1,,,,,,47.0,,,,,-0.003819,PAXG,,,,,,,,,,,,,,,
,,,,,,,dio_104t,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,665,3,0.05805410921136278,0.02926173081941985,0.003082545454545449,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_155c,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,506,3,0.07480044203942515,0.036821593309673606,0.0028353050353139564,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0m9z,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,392,3,0.08248900043290042,0.04429507683982703,0.0031784623376623355,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0l7p,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,383,3,0.09372282473964944,0.047313278638557166,0.003116322009143968,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0h9h,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,289,3,0.110899930765057,0.05785966066196424,0.0035106219207813316,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_14wj,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,215,3,0.12389076545141597,0.0663628142700674,0.003985180409951494,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_00ly,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,171,3,0.17077006524122806,0.08562997697368424,0.004178046326754364,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0oc3,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,164,3,0.14659834374282443,0.07316102158438564,0.004007968541905854,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1lsu,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,159,3,0.16337216761363627,0.0782505639204546,0.008356916193181796,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_17ct,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,150,3,0.19522296130952377,0.09756799702380947,0.007053342261904766,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0pz6,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,149,3,0.21312971885964915,0.10889090964912274,0.0062121592105263135,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1ewh,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,132,3,0.21298462971175158,0.10748127882483371,0.007362779379157414,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0dd2,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,126,3,0.19142765774462478,0.09131857042562519,0.005466060552874075,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0obq,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,124,3,0.2279312856290997,0.1089056124031007,0.008625313655336891,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_00ja,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,124,3,0.29323282956521746,0.1497074730434783,0.009261785217391266,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1kpz,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,122,3,0.21348134729729729,0.1100568972972974,0.005644311486486475,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_06s7,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,109,3,0.31350855495689656,0.14734015948275858,0.008492952586206887,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1q85,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,104,3,0.2625078970588236,0.13003626838235294,0.009301154411764712,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_06er,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,104,3,0.20025747142857142,0.0943973585714285,0.006677801428571439,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_169a,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,101,3,0.2727700256166983,0.13272903700189764,0.006492516129032289,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0g2r,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,97,3,0.3068025156862745,0.14120767058823525,0.011325347058823543,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0nlj,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,87,3,0.297660735221675,0.1446316280788178,0.009348040640394073,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0tay,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,84,3,0.28465142500000007,0.1353733583333333,0.010818341666666675,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_09bn,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,82,3,0.36229660863095237,0.17513366666666663,0.010926449404761895,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0jkk,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,82,3,0.39332193181818176,0.1816701931818182,0.006970602272727278,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1492,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,80,3,0.3346343083333334,0.16049229999999992,0.010284008333333317,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1r55,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,anschlussfaehige_oberflaeche,78,3,0.2092125682624114,0.09806166843971631,0.010116592198581548,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1u5i,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,74,3,0.3263491043771043,0.15106101346801348,0.012942611111111113,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1jc2,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,71,3,0.40848941919191933,0.19650335353535342,0.013506585858585857,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_04uf,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,71,3,0.42581045176470583,0.2088169152941176,0.012908463529411773,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_06jk,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,70,3,0.2748902964426877,0.12519787088274037,0.011148574440052711,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_19pg,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,68,3,0.495058287625418,0.23910170234113703,0.016956782608695653,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1gp2,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,65,3,0.6213168152173913,0.32084841847826084,0.022771853260869585,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_0z9t,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,63,3,0.26755908319185073,0.12620136332767407,0.008883387096774192,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_1cic,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,62,3,0.40418412885662425,0.18701513430127048,0.013968219600725945,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_07uk,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,0,kernfamilie_mit_feldzeitverdichtung,60,3,0.41028310144927543,0.19456591304347826,0.0071020942028985345,nachhallnah_ohne_kern,graduell_realer_nachhall_ohne_kern,-0.0357142857142857,0.0,0.013147511678809037,0.006158315050693461,-0.00603269741914605
,,,,,,,dio_104t,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,660,3,0.04408468821625744,0.02836833721682852,-0.0005959961736150821,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_155c,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,437,3,0.07194812615384616,0.03958327589743593,0.0004052030769230719,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0m9z,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,410,3,0.08397320191375968,0.0457302299539728,0.0028282418846899415,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0l7p,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,390,3,0.08307213759562848,0.04614792218579222,0.0020511924590163877,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0h9h,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,293,3,0.11518393612283184,0.05735729149085811,0.003305920534458523,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_14wj,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,223,3,0.13938908827404473,0.0735634362648222,0.003139567028985518,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_00ly,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,184,3,0.16088970217803022,0.07883891619318184,0.005237079071969686,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_1lsu,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,162,3,0.21420265788573378,0.11533731406089642,0.006666252822442681,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0oc3,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,162,3,0.14616311010928962,0.07770639480874308,0.004126730054644812,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_00ja,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,146,3,0.17434166666666662,0.08690585087719294,0.006426666666666664,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0pz6,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,142,3,0.2077616744186047,0.10396569714587744,0.004093172832980968,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_17ct,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,135,3,0.21006299752628332,0.10210402350030923,0.003537056895485474,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0obq,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,133,3,0.19721192744135307,0.10676821494817235,0.004463877795962912,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0dd2,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,127,3,0.22941676753246765,0.11678580259740268,0.006631932034632054,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_06s7,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,anschlussfaehige_oberflaeche,122,3,0.1859685042283299,0.09811082610993649,0.004293438160676538,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_1ewh,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,122,3,0.2137606125,0.10173749583333336,0.006909070833333308,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_1kpz,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,116,3,0.23209803333333334,0.11217179999999982,0.0072598333333333265,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_1q85,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,103,3,0.23826593859649126,0.1184661762360446,0.0037257950558213793,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0g2r,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,103,3,0.21101976340326334,0.10997110606060623,0.00394585314685314,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0tay,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,94,3,0.327671782051282,0.1602437724358975,0.008614753205128195,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_1gp2,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,93,3,0.3065135652841783,0.1419312488479263,0.008074336405529958,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_06er,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,90,3,0.31761430909090904,0.1593094090909093,0.006364863636363627,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_19pg,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,86,3,0.28191806249999996,0.13108302573529418,0.009110147058823542,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
,,,,,,,dio_0nlj,,,,,,,,,,,,,field_stabil,,,,,,,,,BTC,docs\befunde\1846_MCM_FELDROLLEN_MEHRASSET_ZWISCHENLAGEN.csv,6000,kernfamilie_mit_feldzeitverdichtung,83,3,0.31977453241379317,0.14566706758620696,0.01300324965517241,offen_gemischt,graduell_gemischt,0.0,-0.021241830065359457,-0.007904298096647416,-0.00452982699223306,-0.011423942292743829
