world,start,end,class,role_count,durable_role_count,long_role_count,strain_role_count,unique_symbols,episodes,avg_rekopplung,avg_carry,avg_strain,avg_afterimage,top_roles,data_path
BTC_2024_5M,0,2000,uebergang_mit_randkontakt,3,2,2,1,340,1994,0.6956863870221752,0.5124616656500165,0.15499771741004167,0.1422286247766693,dio_mcm_episode_1k2bqha:field_carried:1172; dio_mcm_episode_0e7qvj1:field_carried:821; dio_mcm_episode_0s9rwsa:field_strained:1,data\scan_btc-2024-5m_start0_size2000.csv
BTC_2024_5M,2000,4000,mehrrollen_kandidat,7,3,3,3,357,1994,0.6952022720606917,0.512287574605815,0.15658009056569544,0.15875253445008122,dio_mcm_episode_1wra2fc:field_carried:591; dio_mcm_episode_0e7qvj1:field_carried:562; dio_mcm_episode_1k2bqha:field_carried:458; dio_mcm_episode_0cjx7ya:field_carried:5; dio_mcm_episode_0ryrezu:field_strained:1,data\scan_btc-2024-5m_start2000_size2000.csv
BTC_2024_5M,4000,6000,einzelrekopplung,1,1,1,0,356,1994,0.6954819264627852,0.5109142860207373,0.1546926009077194,0.14020363741861872,dio_mcm_episode_1joiyc3:field_carried:1994,data\scan_btc-2024-5m_start4000_size2000.csv
BTC_2024_5M,6000,8000,einzelrekopplung,1,1,1,0,356,1994,0.6948403260079284,0.5107137814363201,0.15555633498128468,0.14300339575357413,dio_mcm_episode_1joiyc3:field_carried:1994,data\scan_btc-2024-5m_start6000_size2000.csv
BTC_2024_5M,8000,10000,uebergang_mit_randkontakt,3,2,2,1,349,1994,0.6959909214117203,0.511644279233962,0.15383379305131803,0.1391151678849533,dio_mcm_episode_1k2bqha:field_carried:1377; dio_mcm_episode_0lfde2c:field_carried:616; dio_mcm_episode_0ryrezu:field_strained:1,data\scan_btc-2024-5m_start8000_size2000.csv
PAXG_2024_5M,0,2000,uebergang_mit_randkontakt,3,2,2,1,329,1994,0.7036944166434175,0.5127841551560471,0.15202035264328376,0.14933646918924728,dio_mcm_episode_10421uv:field_carried:1023; dio_mcm_episode_1hdpu9s:field_carried:970; dio_mcm_episode_0ryrezu:field_strained:1,data\scan_paxg-2024-5m_start0_size2000.csv
PAXG_2024_5M,2000,4000,einzelrekopplung,1,1,1,0,359,1994,0.6984368318442082,0.5069518396427888,0.15473205803946763,0.13207667974357323,dio_mcm_episode_1joiyc3:field_carried:1994,data\scan_paxg-2024-5m_start2000_size2000.csv
PAXG_2024_5M,4000,6000,einzelrekopplung,1,1,1,0,322,1994,0.7045820084706731,0.5123009778365071,0.15212910142818564,0.1566580277927677,dio_mcm_episode_1jx2k4i:field_carried:1994,data\scan_paxg-2024-5m_start4000_size2000.csv
PAXG_2024_5M,6000,8000,einzelrekopplung,1,1,1,0,274,1994,0.7051862404978042,0.5149058476864282,0.15019318123490805,0.14290402760120344,dio_mcm_episode_1jx2k4i:field_carried:1994,data\scan_paxg-2024-5m_start6000_size2000.csv
PAXG_2024_5M,8000,10000,einzelrekopplung,1,1,1,0,285,1994,0.7084865724655472,0.5168828075825694,0.1492887154756147,0.16311897353746968,dio_mcm_episode_0dgle71:field_carried:1994,data\scan_paxg-2024-5m_start8000_size2000.csv
