asset,label,families,kernfamilien,brueckenfamilien,oberflaechen,source_family_overlap,source_kern_overlap,avg_afterimage_delta,avg_temporal_delta,dominant_reading,reproduction_state,kind,row_type,worlds,avg_kernfamilien,avg_source_family_overlap,avg_source_kern_overlap,states,source_year,family,total_count,phase_presence,dominant_role,count_frueh,share_frueh,rekopplung_frueh,strain_frueh,afterimage_frueh,temporal_frueh,count_mitte,share_mitte,rekopplung_mitte,strain_mitte,afterimage_mitte,temporal_mitte,count_spaet,share_spaet,rekopplung_spaet,strain_spaet,afterimage_spaet,temporal_spaet,share_delta_spaet_frueh,afterimage_delta_spaet_frueh,temporal_delta_spaet_frueh,strain_delta_spaet_frueh,family_reading
BTC,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1o4z,123,3,field_stabil,45,0.00794351279788173,0.7437214000000001,0.16860833333333333,0.7014375111111111,0.8562586666666667,35,0.00617828773168579,0.7485774285714285,0.17407294285714284,0.9143742285714286,0.9552190857142857,43,0.00759180790960452,0.7474273488372093,0.17734560465116278,0.9360840465116278,0.9658109534883721,-0.00035170488827720916,0.23464653540051672,0.10955228682170537,0.008737271317829448,kernfamilie_mit_feldzeitverdichtung
BTC,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_07uk,122,3,field_stabil,45,0.00794351279788173,0.7589735111111111,0.15623599999999999,0.7077995333333333,0.8569955555555555,49,0.008649602824360106,0.7645362040816327,0.163944,0.9112923469387756,0.9530634897959184,28,0.0049435028248587575,0.7636659285714286,0.16539339285714286,0.9180268214285715,0.9595466428571429,-0.0030000099730229718,0.21022728809523816,0.10255108730158735,0.009157392857142871,kernfamilie_mit_feldzeitverdichtung
BTC,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0g2r,119,3,field_stabil,43,0.007590467784642542,0.744835976744186,0.1672021627906977,0.7076523255813953,0.8561605813953489,36,0.006354810238305384,0.7494898333333333,0.1724537777777778,0.917482388888889,0.9563584166666667,40,0.007062146892655367,0.7474869749999999,0.17545845,0.9144626499999999,0.960478475,-0.0005283208919871748,0.20681032441860459,0.10431789360465116,0.008256287209302299,kernfamilie_mit_feldzeitverdichtung
BTC,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_0jkk,106,3,field_stabil,36,0.006354810238305384,0.7167792777777778,0.19938616666666664,0.6696911388888889,0.8385187222222222,40,0.00706090026478376,0.72111795,0.208023275,0.9033262000000001,0.95052615,30,0.005296610169491525,0.7216023,0.2084839,0.9117531666666667,0.9576132,-0.0010582000688138587,0.24206202777777786,0.11909447777777782,0.009097733333333358,kernfamilie_mit_feldzeitverdichtung
BTC,offset17000_shuffle_17k,,,,,,,,,,,null_shuffle,detail,,,,,,2025,dio_1cic,104,3,field_stabil,27,0.004766107678729038,0.7510143333333333,0.15381485185185184,0.6137127407407407,0.8133515555555555,38,0.006707855251544572,0.7579024999999999,0.1628458947368421,0.8868925789473684,0.9466993421052632,39,0.006885593220338983,0.7577475128205128,0.1622435641025641,0.9103458717948718,0.9620405384615385,0.002119485541609945,0.29663313105413114,0.14868898290598298,0.008428712250712261,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_104t,1201,3,field_stabil,336,0.05931156222418359,0.7536757559523809,0.16289373809523808,0.8029740446428572,0.9291885863095237,445,0.07855251544571933,0.756012397752809,0.16306414606741573,0.8285859258426966,0.9468631325842696,420,0.07415254237288135,0.7555681166666667,0.1633875261904762,0.8332195285714286,0.9486654928571429,0.014840980148697766,0.030245483928571404,0.019476906547619133,0.000493788095238118,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_155c,819,3,field_stabil,242,0.04271844660194175,0.7479885123966942,0.172235826446281,0.8010865991735537,0.9222402851239669,288,0.05083848190644307,0.7519992291666667,0.17167274305555555,0.8388268055555556,0.9473943611111112,289,0.051024011299435026,0.7503670311418685,0.1733302733564014,0.8458086574394464,0.9498987889273357,0.00830556469749328,0.044722058265892706,0.02765850380336876,0.0010944469101203946,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0m9z,732,3,field_stabil,207,0.03654015887025596,0.7410013961352657,0.18075225120772948,0.8017492173913043,0.9206566666666667,265,0.04677846425419241,0.7432566679245284,0.18150470188679244,0.846267079245283,0.9488385245283019,260,0.04590395480225989,0.7428219769230769,0.18238876538461538,0.8481741115384616,0.9500752846153846,0.009363795932003927,0.046424894147157225,0.029418617948717918,0.0016365141768859004,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0l7p,621,3,field_stabil,170,0.03000882612533098,0.7615010647058824,0.15190450588235294,0.7947284705882353,0.9188135117647058,227,0.04007060900264784,0.763335731277533,0.1531525066079295,0.8476035330396475,0.9507393392070485,224,0.03954802259887006,0.7637023526785713,0.15334878125,0.8624453794642858,0.9562072633928571,0.00953919647353908,0.06771690887605053,0.037393751628151284,0.0014442753676470743,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0h9h,480,3,field_stabil,157,0.027714033539276258,0.7585118535031847,0.1565934203821656,0.8009502420382166,0.9178781019108281,159,0.028067078552515445,0.7608124779874214,0.1587997358490566,0.8662492578616352,0.9539629559748428,164,0.028954802259887006,0.7608603170731707,0.15921531097560976,0.871769512195122,0.9572799573170732,0.0012407687206107479,0.07081927015690537,0.03940185540624508,0.0026218905934441705,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_14wj,379,3,field_stabil,110,0.019417475728155338,0.7660171909090909,0.14434763636363637,0.7873816545454545,0.9081289636363636,125,0.02206531332744925,0.769110104,0.14713904,0.874755904,0.9558299039999999,144,0.025423728813559324,0.7693635694444444,0.14679721527777778,0.8762752916666667,0.9583685694444445,0.0060062530854039856,0.08889363712121223,0.050239605808080845,0.0024495789141414093,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_00ly,306,3,field_stabil,100,0.0176522506619594,0.75857148,0.15564681,0.7782044100000001,0.90127053,88,0.015533980582524271,0.7620987272727273,0.1589787159090909,0.8923580681818183,0.9579092727272727,118,0.020833333333333332,0.7630298220338984,0.15838848305084746,0.8882801355932203,0.9590092711864406,0.003181082671373934,0.11007572559322021,0.05773874118644062,0.002741673050847465,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0oc3,284,3,field_stabil,81,0.014298323036187114,0.7311111358024691,0.19013437037037037,0.7689633950617284,0.8951405555555555,99,0.017475728155339806,0.7354832121212121,0.19306303030303032,0.8836623838383838,0.9558914545454544,104,0.018361581920903956,0.7355365961538461,0.19430589423076924,0.8927832115384615,0.9615460961538461,0.004063258884716842,0.12381981647673312,0.06640554059829062,0.004171523860398874,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0pz6,277,3,field_stabil,102,0.01800529567519859,0.7654162058823529,0.1508957745098039,0.785903225490196,0.9059984019607844,99,0.017475728155339806,0.7690233939393939,0.1539651111111111,0.8850052222222222,0.9564111212121212,76,0.013418079096045197,0.7678772500000001,0.15614073684210525,0.9109007894736841,0.9649580526315789,-0.004587216579153392,0.12499756398348816,0.05895965067079445,0.005244962332301345,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_17ct,273,3,field_stabil,91,0.016063548102383054,0.7545455384615385,0.1646394065934066,0.7795491428571428,0.8998615384615385,108,0.01906443071491615,0.7569742592592592,0.17065964814814816,0.8816111111111111,0.9530286851851852,74,0.013064971751412429,0.7572050945945946,0.17058387837837838,0.8953948108108107,0.9593627432432431,-0.002998576350970625,0.11584566795366791,0.05950120478170462,0.005944471784971789,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_00ja,271,3,field_stabil,101,0.017828773168578994,0.7347845445544554,0.18102723762376235,0.7820959207920791,0.9028786534653465,69,0.012180052956751985,0.7360462753623189,0.18583044927536232,0.9030068695652174,0.9590200434782609,101,0.0178319209039548,0.7363816138613861,0.184587900990099,0.877778198019802,0.9554709306930692,3.1477353758073423e-06,0.09568227722772282,0.05259227722772275,0.003560663366336647,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1lsu,241,3,field_stabil,63,0.011120917917034422,0.7455424920634921,0.17154893650793648,0.7465629206349207,0.8789575238095239,72,0.012709620476610768,0.7507611249999999,0.17467609722222222,0.8894813472222223,0.9512387222222222,106,0.018714689265536724,0.749057216981132,0.17575504716981133,0.8854890094339622,0.9552138773584906,0.0075937713485023026,0.13892608879904156,0.07625635354896676,0.004206110661874846,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1ewh,232,3,field_stabil,74,0.013062665489849955,0.7456168243243244,0.16865944594594592,0.7645216351351352,0.8909849459459459,76,0.013415710503089144,0.7497108289473684,0.17243525,0.8954006315789474,0.9579509210526316,82,0.014477401129943503,0.7508350365853658,0.1725134268292683,0.8966535487804879,0.9610883902439024,0.001414735640093548,0.1321319136453527,0.07010344429795645,0.0038539808833223665,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_06s7,222,3,field_stabil,67,0.011827007943512798,0.7640898208955224,0.1450248656716418,0.759234671641791,0.887805776119403,71,0.012533097969991174,0.770669985915493,0.1475019014084507,0.901131042253521,0.9590970985915493,84,0.014830508474576272,0.7708656666666668,0.1479224642857143,0.8941754047619047,0.9611022619047619,0.0030035005310634737,0.13494073312011368,0.07329648578535886,0.0028975986140724885,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1kpz,212,3,field_stabil,83,0.014651368049426301,0.7680945903614458,0.14305336144578312,0.7654165421686747,0.8956600361445782,57,0.010061782877316858,0.7711071403508772,0.14782628070175438,0.9081574210526315,0.9607675789473684,72,0.012711864406779662,0.7707273888888889,0.147951875,0.8999961944444446,0.9623570694444444,-0.0019395036426466394,0.13457965227576985,0.0666970332998662,0.004898513554216888,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1q85,199,3,field_stabil,67,0.011827007943512798,0.7424700895522388,0.1776403582089552,0.7428352537313433,0.8821038059701493,76,0.013415710503089144,0.7459400131578947,0.1823487105263158,0.8849885,0.9532238552631579,56,0.009887005649717515,0.7460114285714285,0.18389530357142858,0.9208733928571429,0.9657925178571428,-0.001940002293795283,0.17803813912579958,0.08368871188699356,0.006254945362473369,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0obq,196,3,field_stabil,51,0.009002647837599295,0.7396210000000001,0.1768476862745098,0.7252726274509803,0.8667804509803922,74,0.013062665489849955,0.7438568513513513,0.18297225675675674,0.8872270540540541,0.9539501486486486,71,0.012535310734463278,0.7455099436619719,0.18167359154929577,0.9049879295774648,0.9601421971830986,0.003532662896863983,0.17971530212648446,0.09336174620270632,0.004825905274785963,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_09bn,181,3,field_stabil,49,0.008649602824360106,0.7652154693877552,0.14857908163265307,0.7126193469387756,0.8643006530612245,76,0.013415710503089144,0.7695006447368421,0.15323811842105262,0.8821577894736843,0.9511059473684211,56,0.009887005649717515,0.7679070178571428,0.1556460357142857,0.9039585178571429,0.9606778928571428,0.0012374028253574094,0.19133917091836727,0.09637723979591828,0.0070669540816326315,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_04uf,180,3,field_stabil,77,0.013592233009708738,0.7325951428571429,0.18739284415584417,0.7706557012987013,0.8918405584415584,46,0.008120035304501325,0.7366743695652174,0.1915363260869565,0.9124067391304347,0.9579799782608696,57,0.010063559322033898,0.7360401578947369,0.19179128070175439,0.9109146666666667,0.960602649122807,-0.00352867368767484,0.14025896536796534,0.06876209068124861,0.0043984365459102115,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0g2r,169,3,field_stabil,63,0.011120917917034422,0.7423649047619048,0.1687826984126984,0.7486357301587302,0.8811739365079365,59,0.010414827890556045,0.7487545762711864,0.17104328813559322,0.8955435254237288,0.9545647457627118,47,0.008298022598870056,0.7474953191489362,0.1737866808510638,0.9153336170212766,0.9647997446808511,-0.0028228953181643653,0.16669788686254638,0.08362580817291454,0.00500398243836539,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0tay,162,3,field_stabil,44,0.007766990291262136,0.7538905227272727,0.15931636363636364,0.6958512954545454,0.8569181136363636,57,0.010061782877316858,0.757958649122807,0.16570661403508774,0.8886189824561403,0.9516866842105264,61,0.010769774011299435,0.7585423606557378,0.16626726229508196,0.8976709180327869,0.9597172950819672,0.003002783720037299,0.2018196225782415,0.10279918144560363,0.006950898658718313,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1gp2,154,3,field_stabil,67,0.011827007943512798,0.7430826417910448,0.16885623880597014,0.7526139552238805,0.8840995970149254,50,0.0088261253309797,0.74401422,0.1758962,0.89265696,0.9528679200000001,37,0.006532485875706214,0.7438269189189188,0.17702616216216216,0.9126587027027027,0.9610876486486486,-0.0052945220678065836,0.16004474747882214,0.07698805163372324,0.008169923356192016,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0jkk,152,3,field_stabil,57,0.010061782877316858,0.71382,0.20273724561403508,0.7393510175438597,0.8753200877192983,41,0.007237422771403354,0.721692,0.20515951219512196,0.8870038292682927,0.9502232439024391,54,0.009533898305084746,0.7242017962962963,0.20482650000000002,0.9122122037037037,0.9606537407407407,-0.0005278845722321117,0.17286118615984403,0.08533365302144247,0.0020892543859649393,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0nlj,147,3,field_stabil,49,0.008649602824360106,0.7732192653061224,0.1352425918367347,0.7035291836734694,0.8623197551020407,47,0.008296557811120918,0.7774327021276597,0.14284929787234044,0.8976076595744681,0.9535268936170213,51,0.009004237288135594,0.7766446666666666,0.14397729411764706,0.9147553921568626,0.963756568627451,0.000354634463775488,0.21122620848339324,0.10143681352541023,0.00873470228091236,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_19pg,147,3,field_stabil,52,0.009179170344218888,0.7330846923076924,0.17970548076923076,0.7436080192307692,0.8739253461538462,50,0.0088261253309797,0.7386891400000001,0.18446732000000002,0.9015399000000001,0.9549196999999999,45,0.007944915254237288,0.7390083333333334,0.1852077111111111,0.9220262,0.9651143333333334,-0.0012342550899816004,0.17841818076923077,0.0911889871794872,0.0055022303418803264,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_17db,145,3,field_stabil,42,0.007413945278022948,0.7175726666666666,0.20275616666666665,0.6983389047619047,0.8543874523809524,50,0.0088261253309797,0.72523246,0.20863928,0.8963545,0.95148078,53,0.009357344632768362,0.725682037735849,0.20789218867924528,0.9098206981132075,0.9597595660377359,0.0019433993547454138,0.2114817933513028,0.10537211365678356,0.005136022012578623,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_05yg,136,3,field_stabil,43,0.007590467784642542,0.7195107906976744,0.1984786511627907,0.6924841162790698,0.8517082790697674,42,0.007413945278022948,0.7249108571428571,0.20378961904761903,0.9150002380952381,0.9544236904761905,51,0.009004237288135594,0.7261000392156862,0.20223450980392157,0.904145862745098,0.9571400196078431,0.0014137695034930516,0.2116617464660282,0.10543174053807569,0.0037558586411308714,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_06er,135,3,field_stabil,25,0.00441306266548985,0.76789112,0.13600508,0.57317104,0.80003424,49,0.008649602824360106,0.7729909387755102,0.14598495918367346,0.8734620000000001,0.9424216530612245,61,0.010769774011299435,0.7754325737704918,0.14550113114754099,0.8989832459016394,0.9578982131147541,0.006356711345809585,0.3258122059016394,0.15786397311475409,0.009496051147540985,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1492,134,3,field_stabil,40,0.00706090026478376,0.7725868499999999,0.136307725,0.69431655,0.853251575,46,0.008120035304501325,0.7762987391304348,0.14377202173913045,0.9044614782608695,0.9540950434782608,48,0.00847457627118644,0.7760222083333334,0.14470695833333333,0.9257514791666667,0.965216125,0.0014136760064026805,0.23143492916666664,0.11196454999999994,0.008399233333333339,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_169a,133,3,field_stabil,37,0.0065313327449249775,0.7297281351351351,0.1893640810810811,0.6684795675675677,0.8397893513513514,49,0.008649602824360106,0.7365070816326531,0.19367710204081634,0.89454,0.9499819795918368,47,0.008298022598870056,0.7360562340425532,0.19556693617021279,0.9143756808510638,0.9613655744680851,0.0017666898539450788,0.24589611328349614,0.12157622311673377,0.006202855089131681,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_12fw,131,3,field_stabil,57,0.010061782877316858,0.7241379298245615,0.19241835087719297,0.7320914912280702,0.8727785087719299,33,0.005825242718446602,0.7292909696969697,0.1973598787878788,0.9133106060606061,0.9572508181818181,41,0.0072387005649717515,0.7293613170731708,0.19684500000000002,0.9163406341463415,0.9606297560975611,-0.0028230823123451066,0.18424914291827132,0.08785124732563121,0.004426649122807047,anschlussfaehige_oberflaeche
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0dd2,129,3,field_stabil,24,0.004236540158870256,0.7553680416666667,0.15112595833333334,0.5916751666666666,0.8005278333333333,54,0.009532215357458075,0.7643517777777779,0.1584085925925926,0.8714565370370371,0.9443152037037037,51,0.009004237288135594,0.765242862745098,0.15816566666666668,0.8869573137254901,0.9560842745098039,0.004767697129265338,0.2952821470588235,0.1555564411764706,0.007039708333333339,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_07uk,114,3,field_stabil,41,0.007237422771403354,0.7601749024390244,0.15615280487804878,0.7004642195121951,0.8499670487804879,34,0.006001765225066196,0.7638420294117647,0.1632893823529412,0.906020705882353,0.9492760588235294,39,0.006885593220338983,0.7638947435897436,0.16405248717948717,0.9212141282051283,0.9591928205128206,-0.0003518295510643709,0.2207499086929332,0.10922577173233272,0.007899682301438393,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1jc2,113,3,field_stabil,36,0.006354810238305384,0.7667863333333333,0.1338006111111111,0.6766290555555555,0.8434893888888889,38,0.006707855251544572,0.7736724473684211,0.14148973684210528,0.9127279736842105,0.9540860789473684,39,0.006885593220338983,0.7749199487179487,0.14158017948717946,0.923340846153846,0.9630868205128206,0.000530782982033599,0.24671179059829051,0.11959743162393166,0.007779568376068358,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_0kx9,113,3,field_stabil,40,0.00706090026478376,0.77092035,0.13238705,0.69176315,0.850753275,36,0.006354810238305384,0.7768838333333333,0.1397647777777778,0.9051426388888889,0.9540909722222223,37,0.006532485875706214,0.7761615945945946,0.14106313513513513,0.9274751081081081,0.9636377027027028,-0.0005284143890775458,0.23571195810810808,0.1128844277027028,0.008676085135135125,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_real_17k,,,,,,,,,,,real,detail,,,,,,2025,dio_1u5i,105,3,field_stabil,32,0.005648720211827008,0.75827215625,0.14738825,0.64853125,0.83184390625,36,0.006354810238305384,0.760572,0.1552245,0.9025349444444445,0.95075725,37,0.006532485875706214,0.7620694324324324,0.15549843243243242,0.925289081081081,0.9649958648648649,0.0008837656638792067,0.276757831081081,0.13315195861486484,0.008110182432432417,kernfamilie_mit_feldzeitverdichtung
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_104t,1195,3,field_stabil,347,0.06125330979699912,0.7573946080691643,0.16348153314121036,0.7988460662824208,0.9283361123919308,432,0.0762577228596646,0.7585239560185185,0.16375778240740743,0.835531650462963,0.9486139236111112,416,0.07344632768361582,0.7587521875000001,0.16304175721153846,0.8332327572115384,0.9486693100961539,0.012193017886616704,0.034386690929117614,0.02033319770422304,-0.0004397759296718984,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0l7p,761,3,field_stabil,223,0.03936451897616946,0.765388197309417,0.1517751524663677,0.7980465650224216,0.924189461883408,265,0.04677846425419241,0.766485562264151,0.1532558,0.8484286679245283,0.9523664226415095,273,0.048199152542372885,0.7667381684981686,0.15293082783882783,0.8497186446886447,0.9532228937728938,0.008834633566203426,0.051672079666223114,0.029033431889485817,0.001155675372460141,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_155c,753,3,field_stabil,195,0.03442188879082083,0.751103876923077,0.17225262564102564,0.7983639384615385,0.9196204923076923,287,0.05066195939982348,0.753330118466899,0.1723493031358885,0.8432323832752613,0.947886606271777,271,0.04784604519774011,0.7524961771217713,0.17364708118081182,0.847355778597786,0.950491298892989,0.013424156406919283,0.048991840136247466,0.03087080658529673,0.0013944555397861769,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0m9z,682,3,field_stabil,192,0.03389232127096205,0.741262125,0.18288907291666667,0.8022914635416667,0.9194446666666667,249,0.043954104148278904,0.7441926465863453,0.18310215261044177,0.844531795180723,0.947700626506024,241,0.04254943502824859,0.7454027095435685,0.182908,0.855121601659751,0.9516156473029046,0.00865711375728654,0.05283013811808435,0.03217098063623791,1.8927083333314387e-05,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0h9h,480,3,field_stabil,157,0.027714033539276258,0.7609645222929936,0.15676543949044586,0.8018310063694267,0.9183396560509555,143,0.02524271844660194,0.7638671748251749,0.15902476223776224,0.8700900629370629,0.9542267552447553,180,0.03177966101694915,0.7646840055555556,0.15823307222222222,0.8652894555555556,0.955521061111111,0.004065627477672893,0.06345844918612886,0.03718140506015555,0.0014676327317763582,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_14wj,400,3,field_stabil,117,0.0206531332744925,0.768873264957265,0.14414376068376067,0.7851542051282052,0.9089777863247863,127,0.02241835834068844,0.7713842362204725,0.14759700787401575,0.8757986929133859,0.956293062992126,156,0.02754237288135593,0.7718091474358975,0.14623661538461538,0.8693008141025641,0.957229282051282,0.006889239606863433,0.08414660897435888,0.048251495726495675,0.0020928547008547127,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_0pz6,318,3,field_stabil,86,0.015180935569285084,0.7666734069767442,0.15045486046511627,0.7718513255813954,0.8969427209302325,125,0.02206531332744925,0.771024992,0.152547032,0.8802806080000001,0.95522348,107,0.018891242937853107,0.7714579252336449,0.15374206542056074,0.8855030560747664,0.9587378598130841,0.003710307368568023,0.11365173049337107,0.0617951388828516,0.0032872049554444616,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_00ly,300,3,field_stabil,89,0.015710503089143867,0.7624689662921348,0.15525734831460675,0.7725823595505618,0.8976518202247191,107,0.01888790820829656,0.7640253457943926,0.15905256074766355,0.879720046728972,0.9545901028037383,104,0.018361581920903956,0.7655454230769231,0.16062677884615384,0.8891252019230769,0.9602972692307692,0.002651078831760089,0.11654284237251511,0.06264544900605007,0.0053694305315470925,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_17ct,270,3,field_stabil,77,0.013592233009708738,0.7566733506493507,0.1654907272727273,0.7658877402597403,0.8918713766233767,82,0.014474845542806708,0.7594335,0.16905176829268292,0.888153243902439,0.955223731707317,111,0.019597457627118644,0.760837945945946,0.16839310810810812,0.8879426036036036,0.9575478108108109,0.006005224617409906,0.12205486334386328,0.06567643418743419,0.00290238083538083,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_06s7,254,3,field_stabil,79,0.013945278022947925,0.7706129873417721,0.1436786329113924,0.7677806329113924,0.8948017848101266,94,0.016593115622241836,0.7749527872340426,0.14755681914893617,0.8883448085106384,0.9574952021276596,81,0.014300847457627119,0.772258987654321,0.1491896172839506,0.9093227283950618,0.964932,0.0003555694346791937,0.14154209548366936,0.07013021518987339,0.005510984372558203,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1q85,239,3,field_stabil,73,0.012886142983230361,0.7448088356164384,0.1799447808219178,0.7677649589041096,0.8906638904109588,85,0.01500441306266549,0.7488404000000001,0.18448668235294116,0.8917581882352942,0.9553596000000001,81,0.014300847457627119,0.7492197407407407,0.18266025925925927,0.9018667037037037,0.961530938271605,0.0014147044743967573,0.13410174479959414,0.07086704786064613,0.002715478437341462,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1ewh,224,3,field_stabil,64,0.011297440423654015,0.745729046875,0.167573796875,0.75039725,0.883978640625,77,0.013592233009708738,0.7503566363636364,0.17158990909090907,0.8898512597402597,0.9548884025974027,83,0.014653954802259887,0.7485761445783132,0.17439155421686747,0.8992707590361445,0.9621178674698796,0.003356514378605872,0.1488735090361445,0.07813922684487962,0.006817757341867486,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_1lsu,216,3,field_stabil,67,0.011827007943512798,0.7502741641791045,0.1705512985074627,0.7471513880597015,0.8815809850746268,75,0.01323918799646955,0.7532843333333333,0.17635809333333335,0.8930148933333334,0.9526046,74,0.013064971751412429,0.754003027027027,0.1774354864864865,0.904535445945946,0.9595189324324325,0.0012379638078996308,0.15738405788624454,0.07793794735780568,0.0068841879790237925,anschlussfaehige_oberflaeche
SOL,offset17000_random_17k,,,,,,,,,,,null_random,detail,,,,,,2025,dio_09bn,201,3,field_stabil,70,0.01235657546337158,0.7673677142857143,0.15117598571428573,0.7639588285714285,0.8877138714285715,76,0.013415710503089144,0.7705533421052632,0.15493190789473685,0.890632144736842,0.9544469605263158,55,0.00971045197740113,0.7701546909090909,0.15526414545454548,0.916173909090909,0.9644515272727273,-0.00264612348597045,0.15221508051948052,0.07673765584415582,0.00408815974025975,anschlussfaehige_oberflaeche
