dominant_family,count,world_count,dominant_world,dominant_effect,rekoppelt_count,offen_count,kippnah_count,rekoppelt_share,offen_share,kippnah_share,avg_duration,max_duration,avg_pressure,avg_alignment,avg_strain,avg_rekopplung,post8_rekopplung,post8_strain,family_contact_state
dio_1ulu,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.426613,0.590919,0.315378,0.565658,0.673912,0.157504,kontaktinsel_duenne_spur
dio_052q,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.544659,0.427626,0.383181,0.536783,0.664378,0.167671,kontaktinsel_duenne_spur
dio_058z,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.375207,0.683533,0.283083,0.585598,0.663258,0.16638,kontaktinsel_duenne_spur
dio_0mba,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.47272,0.502009,0.34694,0.550229,0.668225,0.167525,kontaktinsel_duenne_spur
dio_0rrb,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.448777,0.553149,0.339427,0.560322,0.671388,0.165203,kontaktinsel_duenne_spur
dio_1f2g,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.406471,0.636109,0.304092,0.582387,0.646983,0.185374,kontaktinsel_duenne_spur
dio_1lwj,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.356753,0.687342,0.2385,0.617292,0.652055,0.186467,kontaktinsel_duenne_spur
dio_0ull,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.351787,0.697237,0.252717,0.602432,0.646095,0.189931,kontaktinsel_duenne_spur
dio_0fvo,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.379794,0.685577,0.301714,0.60331,0.681751,0.145613,kontaktinsel_duenne_spur
dio_0hwx,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.336479,0.718546,0.259831,0.600715,0.66562,0.164204,kontaktinsel_duenne_spur
dio_11z9,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.43513,0.678661,0.295136,0.590838,0.657213,0.17582,kontaktinsel_duenne_spur
dio_0jdb,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.479799,0.491331,0.351331,0.552007,0.672943,0.164886,kontaktinsel_duenne_spur
dio_1lsi,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.373249,0.632459,0.299625,0.587772,0.65861,0.180235,kontaktinsel_duenne_spur
dio_19z3,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.351821,0.628364,0.278268,0.601162,0.652361,0.195127,kontaktinsel_duenne_spur
dio_17nu,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.495473,0.444701,0.360554,0.54926,0.653635,0.196475,kontaktinsel_duenne_spur
dio_1w3x,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.433642,0.5804,0.318385,0.57085,0.659235,0.179076,kontaktinsel_duenne_spur
dio_049a,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.311604,0.746034,0.266397,0.600486,0.656471,0.182395,kontaktinsel_duenne_spur
dio_0sgb,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.313095,0.668071,0.265311,0.605949,0.642435,0.203691,kontaktinsel_duenne_spur
dio_1n9r,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.476611,0.446289,0.352614,0.55569,0.651707,0.183225,kontaktinsel_duenne_spur
dio_0yhe,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.452486,0.554639,0.339799,0.560472,0.665589,0.17268,kontaktinsel_duenne_spur
dio_05if,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.419046,0.566283,0.307032,0.586638,0.673864,0.158315,kontaktinsel_duenne_spur
dio_1klg,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.507512,0.730994,0.30941,0.606988,0.645509,0.196944,kontaktinsel_duenne_spur
dio_1j6d,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.530893,0.527815,0.368888,0.546279,0.650862,0.184277,kontaktinsel_duenne_spur
dio_0k85,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.503993,0.388421,0.362292,0.551214,0.676798,0.159799,kontaktinsel_duenne_spur
dio_0p6e,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.305629,0.71127,0.224478,0.627818,0.674384,0.15732,kontaktinsel_duenne_spur
dio_0683,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.345848,0.678967,0.270413,0.603387,0.66813,0.164681,kontaktinsel_duenne_spur
dio_155z,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.395562,0.734814,0.297618,0.578539,0.64976,0.188257,kontaktinsel_duenne_spur
dio_0w0q,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.442821,0.603748,0.339992,0.562497,0.65123,0.19324,kontaktinsel_duenne_spur
dio_08gz,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.462365,0.666953,0.304813,0.594999,0.668508,0.160826,kontaktinsel_duenne_spur
dio_0ptc,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.472706,0.584861,0.354805,0.552404,0.66374,0.173728,kontaktinsel_duenne_spur
dio_1pso,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.402196,0.691942,0.318986,0.573194,0.648116,0.193199,kontaktinsel_duenne_spur
dio_0vqk,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.343861,0.691961,0.225689,0.626158,0.659647,0.174449,kontaktinsel_duenne_spur
dio_11j4,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.427756,0.672212,0.310666,0.573594,0.641871,0.206907,kontaktinsel_duenne_spur
dio_0sys,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.308926,0.748322,0.23445,0.618333,0.656652,0.196205,kontaktinsel_duenne_spur
dio_02ed,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.321471,0.757713,0.227419,0.645381,0.664347,0.195754,kontaktinsel_duenne_spur
dio_0gc5,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.412107,0.555447,0.278821,0.588965,0.640364,0.200651,kontaktinsel_duenne_spur
dio_0n9k,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.395104,0.558052,0.283799,0.593643,0.662917,0.170812,kontaktinsel_duenne_spur
dio_1xwq,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.351597,0.693257,0.222616,0.643163,0.673838,0.153616,kontaktinsel_duenne_spur
dio_11aw,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,3.0,3,0.371574,0.703104,0.269616,0.614439,0.643609,0.19225,kontaktinsel_duenne_spur
dio_0off,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.309994,0.622145,0.233036,0.616797,0.656613,0.176532,kontaktinsel_duenne_spur
dio_02e5,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.420996,0.469984,0.280947,0.5877,0.64762,0.187208,kontaktinsel_duenne_spur
dio_1n1t,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.336228,0.689433,0.249128,0.612601,0.668337,0.158677,kontaktinsel_duenne_spur
dio_1dvs,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.358138,0.627684,0.261132,0.614263,0.660255,0.171602,kontaktinsel_duenne_spur
dio_04qo,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.309537,0.749457,0.226528,0.620483,0.640751,0.196202,kontaktinsel_duenne_spur
dio_1hfg,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,stabil,1,0,0,1.0,0.0,0.0,1.0,1,0.34527,0.652529,0.214614,0.647256,0.643107,0.195184,kontaktinsel_duenne_spur
dio_1czw,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.427239,0.616348,0.286243,0.587318,0.646229,0.188844,kontaktinsel_duenne_spur
dio_1iwc,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,3.0,3,0.38121,0.650169,0.266005,0.601011,0.660084,0.187172,kontaktinsel_duenne_spur
dio_0sxo,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.359287,0.54936,0.264915,0.643362,0.664343,0.171079,kontaktinsel_duenne_spur
dio_134l,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.328355,0.541378,0.251192,0.609893,0.649409,0.195935,kontaktinsel_duenne_spur
dio_056r,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.302718,0.745881,0.259081,0.610919,0.640127,0.205053,kontaktinsel_duenne_spur
dio_0404,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.318948,0.73664,0.220675,0.627634,0.654622,0.179344,kontaktinsel_duenne_spur
dio_0uts,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.351616,0.658182,0.250761,0.609708,0.651941,0.183231,kontaktinsel_duenne_spur
dio_030f,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.45836,0.493786,0.30577,0.578288,0.640535,0.208786,kontaktinsel_duenne_spur
dio_1hqt,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,stabil,1,0,0,1.0,0.0,0.0,1.0,1,0.344683,0.692046,0.216539,0.641006,0.652131,0.177569,kontaktinsel_duenne_spur
dio_0xxx,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.329251,0.670248,0.249458,0.606822,0.649552,0.203912,kontaktinsel_duenne_spur
dio_1it9,1,1,SOL_2023_NEG_STRESS_10K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.360647,0.601355,0.25399,0.601961,0.642346,0.200449,kontaktinsel_duenne_spur
dio_0tqd,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.367533,0.644156,0.293183,0.59281,0.655453,0.176563,kontaktinsel_duenne_spur
dio_0mty,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.352293,0.745302,0.272911,0.595296,0.645336,0.186542,kontaktinsel_duenne_spur
dio_00x9,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,2.0,2,0.413834,0.633655,0.29033,0.590875,0.643733,0.189802,kontaktinsel_duenne_spur
dio_0239,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.362685,0.656529,0.287313,0.590095,0.649062,0.188876,kontaktinsel_duenne_spur
dio_0qxu,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.324186,0.724617,0.241965,0.625995,0.640599,0.188978,kontaktinsel_duenne_spur
dio_12d9,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.368735,0.757823,0.304057,0.575529,0.648563,0.19058,kontaktinsel_duenne_spur
dio_0ay2,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.385306,0.666712,0.28097,0.601352,0.6409,0.196328,kontaktinsel_duenne_spur
dio_17z4,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.34434,0.690833,0.232045,0.623631,0.645456,0.186084,kontaktinsel_duenne_spur
dio_1ai1,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.346208,0.739755,0.253663,0.609568,0.642176,0.196772,kontaktinsel_duenne_spur
dio_088v,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.326999,0.535587,0.25116,0.621278,0.641965,0.191189,kontaktinsel_duenne_spur
dio_1qdx,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.355009,0.692959,0.235257,0.639624,0.648401,0.185917,kontaktinsel_duenne_spur
dio_0agh,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.365881,0.659298,0.257966,0.623964,0.640655,0.191485,kontaktinsel_duenne_spur
dio_1dgd,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.422944,0.678812,0.280287,0.602821,0.643518,0.191518,kontaktinsel_duenne_spur
dio_0t84,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.492208,0.585555,0.35323,0.546993,0.656023,0.171449,kontaktinsel_duenne_spur
dio_1r9g,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.406079,0.624012,0.320655,0.570864,0.651658,0.188135,kontaktinsel_duenne_spur
dio_1g56,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.311327,0.680797,0.234075,0.620562,0.652746,0.181027,kontaktinsel_duenne_spur
dio_0fr5,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.416201,0.75051,0.314378,0.569914,0.650051,0.183869,kontaktinsel_duenne_spur
dio_1127,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.312593,0.637167,0.237805,0.617293,0.65322,0.171544,kontaktinsel_duenne_spur
dio_05y8,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.308856,0.737585,0.225468,0.627816,0.652171,0.177742,kontaktinsel_duenne_spur
dio_14bf,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.402436,0.574845,0.310266,0.57676,0.651769,0.185541,kontaktinsel_duenne_spur
dio_08lb,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.353239,0.627954,0.253244,0.605112,0.642636,0.187416,kontaktinsel_duenne_spur
dio_07wq,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.3486,0.588575,0.254477,0.60819,0.640703,0.201226,kontaktinsel_duenne_spur
dio_03a1,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.317945,0.609804,0.238168,0.608694,0.641423,0.191765,kontaktinsel_duenne_spur
dio_0e87,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.444004,0.75483,0.318436,0.567917,0.647159,0.184143,kontaktinsel_duenne_spur
dio_0aho,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.321502,0.690016,0.263123,0.609247,0.649055,0.187166,kontaktinsel_duenne_spur
dio_1o6l,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.385212,0.713158,0.270882,0.605729,0.646571,0.192423,kontaktinsel_duenne_spur
dio_0npn,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.343198,0.733249,0.271861,0.595713,0.6517,0.184276,kontaktinsel_duenne_spur
dio_0z0h,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.340415,0.748326,0.265021,0.602666,0.653632,0.170135,kontaktinsel_duenne_spur
dio_1kz5,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.327338,0.758812,0.239602,0.623283,0.652827,0.179687,kontaktinsel_duenne_spur
dio_1q1i,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.334956,0.693525,0.24923,0.611702,0.644517,0.188465,kontaktinsel_duenne_spur
dio_1a0w,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.352487,0.721293,0.259285,0.609936,0.658973,0.175386,kontaktinsel_duenne_spur
dio_1998,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.376157,0.732335,0.294112,0.580553,0.651041,0.181044,kontaktinsel_duenne_spur
dio_0wlq,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,2.0,2,0.341417,0.676724,0.250193,0.619163,0.647764,0.197349,kontaktinsel_duenne_spur
dio_0e24,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.381895,0.670733,0.303632,0.573131,0.650455,0.18394,kontaktinsel_duenne_spur
dio_08a6,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.441456,0.666082,0.325563,0.562327,0.652221,0.180238,kontaktinsel_duenne_spur
dio_1po3,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.323118,0.705013,0.264187,0.596222,0.640514,0.197024,kontaktinsel_duenne_spur
dio_1kh4,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.455485,0.586224,0.334682,0.557752,0.644537,0.190332,kontaktinsel_duenne_spur
dio_0o9x,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.381686,0.725972,0.26906,0.61117,0.654094,0.171656,kontaktinsel_duenne_spur
dio_0745,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.317406,0.756449,0.245041,0.607455,0.648001,0.184598,kontaktinsel_duenne_spur
dio_0ewy,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.484335,0.616939,0.347702,0.552272,0.646152,0.184851,kontaktinsel_duenne_spur
dio_1vq1,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.391206,0.752306,0.259343,0.628651,0.649399,0.181158,kontaktinsel_duenne_spur
dio_1j4j,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.433414,0.756541,0.278423,0.620417,0.654835,0.183503,kontaktinsel_duenne_spur
dio_0roo,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.340791,0.661332,0.274025,0.600856,0.656527,0.178061,kontaktinsel_duenne_spur
dio_096a,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.371575,0.735995,0.30277,0.585082,0.661046,0.1849,kontaktinsel_duenne_spur
dio_0s6e,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.423948,0.616496,0.305187,0.57244,0.654155,0.176297,kontaktinsel_duenne_spur
dio_0im0,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.30795,0.651836,0.23382,0.612615,0.645771,0.189143,kontaktinsel_duenne_spur
dio_0s26,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.435013,0.659856,0.303703,0.578664,0.642464,0.193987,kontaktinsel_duenne_spur
dio_1hua,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.470887,0.746217,0.295102,0.600252,0.647661,0.190693,kontaktinsel_duenne_spur
dio_0t8h,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.366717,0.651164,0.281261,0.592025,0.658107,0.16777,kontaktinsel_duenne_spur
dio_1747,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.441273,0.643116,0.323203,0.566644,0.644361,0.190309,kontaktinsel_duenne_spur
dio_1tra,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.354766,0.738328,0.255233,0.610635,0.64295,0.197225,kontaktinsel_duenne_spur
dio_0fem,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.342293,0.728319,0.237021,0.633956,0.664651,0.172184,kontaktinsel_duenne_spur
dio_0wzg,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.432005,0.543405,0.307393,0.570457,0.647275,0.185081,kontaktinsel_duenne_spur
dio_1w67,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.349168,0.715296,0.227986,0.624404,0.646233,0.188748,kontaktinsel_duenne_spur
dio_0uje,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.403955,0.744155,0.282673,0.598869,0.6495,0.1935,kontaktinsel_duenne_spur
dio_1j09,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,2.0,2,0.465665,0.600741,0.322331,0.575794,0.645291,0.190252,kontaktinsel_duenne_spur
dio_04fc,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.365073,0.716388,0.300494,0.584951,0.642176,0.198474,kontaktinsel_duenne_spur
dio_1p4r,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.438326,0.677145,0.291279,0.589067,0.66106,0.167239,kontaktinsel_duenne_spur
dio_0gjo,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.337477,0.70076,0.263988,0.603313,0.664632,0.164943,kontaktinsel_duenne_spur
dio_1ys3,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,gespannt,1,0,0,1.0,0.0,0.0,1.0,1,0.463151,0.59237,0.34082,0.558017,0.65852,0.175816,kontaktinsel_duenne_spur
dio_11rm,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.350405,0.687893,0.270261,0.594927,0.640488,0.201769,kontaktinsel_duenne_spur
dio_0wb0,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.369868,0.511482,0.266236,0.598047,0.650781,0.186737,kontaktinsel_duenne_spur
dio_0w3k,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,tragend_unruhig,1,0,0,1.0,0.0,0.0,1.0,1,0.329218,0.58168,0.252326,0.601366,0.656679,0.171464,kontaktinsel_duenne_spur
dio_18jh,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.412723,0.653064,0.317496,0.5722,0.650241,0.187157,kontaktinsel_duenne_spur
dio_186r,1,1,SOL_2024_SIDEWAYS_5K_RECEPTOR,kippend,1,0,0,1.0,0.0,0.0,1.0,1,0.413345,0.695821,0.299374,0.576976,0.668193,0.161301,kontaktinsel_duenne_spur
