world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3372,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.038056,0.029958
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3380,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.076451,0.051096
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3423,offene_lage,rekoppelnde_lage,offene_lage,-0.017398,0.005023
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3549,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.048569,0.000812
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3567,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.017448,0.013343
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3783,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.177378,-0.037263
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3803,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.024089,0.015185
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3819,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.040775,0.004373
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3827,gehaltene_form,rekoppelnde_lage,rekoppelnde_lage,-0.077513,-0.012641
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3835,offene_lage,rekoppelnde_lage,gehaltene_form,-0.048655,0.020197
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3897,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.060325,-0.006086
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3907,bewegungsbruch,rekoppelnde_lage,druck_lage,0.119439,-0.027624
LONG2025_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3911,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.083610,0.036953
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,327,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.035919,0.004742
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,346,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,0.109282,-0.053430
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,743,offene_lage,druck_lage,rekoppelnde_lage,-0.066545,0.044262
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,746,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.005475,-0.014508
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,890,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.036929,0.002878
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,896,offene_lage,druck_lage,offene_lage,-0.003416,-0.005673
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1379,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.017080,-0.000882
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1387,bewegungsbruch,druck_lage,bewegungsbruch,0.020212,-0.004197
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1452,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.111937,0.020975
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1459,rekoppelnde_lage,druck_lage,offene_lage,0.140308,0.017500
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1572,rekoppelnde_lage,bewegungsbruch,druck_lage,0.020413,0.006200
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1910,offene_lage,druck_lage,druck_lage,0.171623,-0.029344
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2348,rekoppelnde_lage,druck_lage,rekoppelnde_lage,-0.019610,0.012089
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2411,gehaltene_form,druck_lage,bewegungsbruch,-0.030757,-0.004058
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2421,bewegungsbruch,bewegungsbruch,rekoppelnde_lage,-0.040293,0.031424
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2426,rekoppelnde_lage,offene_lage,bewegungsbruch,0.021189,-0.012771
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2428,offene_lage,rekoppelnde_lage,offene_lage,-0.027112,0.012646
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3012,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.018202,0.004952
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3015,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.098152,-0.027744
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3233,rekoppelnde_lage,druck_lage,bewegungsbruch,0.004158,0.015271
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3243,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.067806,0.016938
LONG2025_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3766,offene_lage,bewegungsbruch,rekoppelnde_lage,-0.144777,0.006136
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,322,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.000093,0.003108
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,345,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.144412,-0.053215
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,638,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.085269,0.034222
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,745,druck_lage,gehaltene_form,rekoppelnde_lage,-0.060126,0.010400
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,874,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.007888,0.008903
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,893,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.055775,-0.011331
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1378,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.020941,-0.019856
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1381,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.055745,0.026765
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1446,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.010740,-0.012237
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1453,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.111940,0.038731
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1551,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.006309,0.013706
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1860,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.054224,0.020566
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2352,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.053774,0.021132
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2416,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.133346,-0.021433
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2423,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.024918,0.009856
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2427,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,0.021966,-0.007109
LONG2025_SOL_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2431,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.027743,-0.001832
