pair,count,worlds,dominant_world,dominant_role_shift,pressure_delta,sharpness_delta,focus_delta,rekopplung_delta,loudness_delta
dio_mcm_episode_0l3i7ey->dio_mcm_episode_0jbl5pq,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.026640,-0.101595,0.025083,-0.005262,0.088553
dio_mcm_episode_0e7qvj1->dio_mcm_episode_1q3us3f,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.026582,-0.081080,-0.047373,0.019950,-0.066482
dio_mcm_episode_1q3us3f->dio_mcm_episode_0e7qvj1,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.257362,0.301302,0.092407,-0.136792,0.786493
dio_mcm_episode_0kvnsmd->dio_mcm_episode_0nz9kox,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->zentrum_stabil (1/1),-0.197974,0.129273,-0.035000,0.128012,-0.463115
dio_mcm_episode_0nz9kox->dio_mcm_episode_18bgpor,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.056293,0.074786,-0.000075,0.037259,-0.240781
dio_mcm_episode_18bgpor->dio_mcm_episode_0sv0ru8,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.035858,-0.434237,0.010851,-0.040849,0.094585
dio_mcm_episode_1yy9dcm->dio_mcm_episode_0u1du0f,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.179373,-0.027767,0.053517,-0.134335,0.423242
dio_mcm_episode_0u1du0f->dio_mcm_episode_1693c6w,1,1,BTC2025_5M_QUIET_4K_5m (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.092466,0.022734,-0.040703,0.082752,-0.145859
dio_mcm_episode_1693c6w->dio_mcm_episode_0f3xyli,1,1,BTC2025_5M_QUIET_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.136914,0.042202,0.004370,0.074859,-0.456928
dio_mcm_episode_0sv0ru8->dio_mcm_episode_09w1tmn,1,1,BTC2025_5M_QUIET_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.034857,0.113158,-0.005806,-0.025870,0.102206
dio_mcm_episode_0lg3agd->dio_mcm_episode_1yzsm16,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.034341,0.019330,0.007082,-0.015214,0.114002
dio_mcm_episode_1yzsm16->dio_mcm_episode_0393v08,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.036762,-0.396143,0.012991,0.004379,-0.213493
dio_mcm_episode_0393v08->dio_mcm_episode_1al8fjz,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.132709,0.166218,-0.035330,0.053486,-0.462030
dio_mcm_episode_1al8fjz->dio_mcm_episode_1y2gc2i,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.012789,0.116486,-0.027060,0.007617,-0.041808
dio_mcm_episode_1y2gc2i->dio_mcm_episode_1y26981,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.048126,0.357659,0.037155,-0.006393,0.215590
dio_mcm_episode_1y26981->dio_mcm_episode_109l5cs,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.068434,-0.025075,-0.012677,-0.034573,0.194631
dio_mcm_episode_109l5cs->dio_mcm_episode_1y26981,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.119857,0.137296,-0.006008,0.062157,-0.325099
dio_mcm_episode_17i4j9o->dio_mcm_episode_0tre8bg,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->spannungsrand_kippnaehe (1/1),0.235121,-0.076251,0.114550,-0.111195,0.727150
dio_mcm_episode_0tre8bg->dio_mcm_episode_0pxjirg,1,1,BTC2025_5M_STRESS_4K_5m (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.182269,-0.179999,-0.079952,0.078104,-0.513846
dio_mcm_episode_0pxjirg->dio_mcm_episode_0mlk2ts,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.067978,0.009635,-0.050484,0.063569,-0.211302
dio_mcm_episode_0qzjuvj->dio_mcm_episode_19qsa7h,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.033575,0.082163,-0.003051,0.017000,-0.112479
dio_mcm_episode_19qsa7h->dio_mcm_episode_10sv6w0,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.018579,0.148515,-0.008168,0.006744,-0.043800
dio_mcm_episode_0lfde2c->dio_mcm_episode_00pcu87,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->offene_variante (1/1),-0.064951,0.014701,-0.075762,0.043437,-0.156489
dio_mcm_episode_0198w46->dio_mcm_episode_00pcu87,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.037756,0.349658,-0.027574,0.029642,-0.069629
dio_mcm_episode_0e7qvj1->dio_mcm_episode_0198w46,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.007841,0.286802,-0.070625,-0.024053,-0.046789
dio_mcm_episode_0e7qvj1->dio_mcm_episode_1rxdw4p,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.022171,0.311839,-0.047778,-0.009536,0.052057
dio_mcm_episode_0kvu3mb->dio_mcm_episode_0igfdmt,1,1,BTC2025_5M_STRESS_4K_5m (1/1),spannungsrand_kippnaehe->offene_variante (1/1),-0.129190,-0.064870,-0.042846,0.070498,-0.292255
dio_mcm_episode_0igfdmt->dio_mcm_episode_0f3xyli,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.134244,0.043270,-0.003363,0.090375,-0.424635
dio_mcm_episode_0f3xyli->dio_mcm_episode_0k1pid9,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.006170,-0.026809,-0.004203,0.002751,-0.028954
dio_mcm_episode_0k1pid9->dio_mcm_episode_1yy9dcm,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),0.056580,0.061369,0.008175,-0.046310,0.175257
dio_mcm_episode_0ixmssr->dio_mcm_episode_0qhs6nb,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),-0.028552,-0.419160,-0.133134,-0.025537,-0.295682
dio_mcm_episode_0qhs6nb->dio_mcm_episode_0om13wf,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->offene_variante (1/1),-0.014648,-0.177613,0.038644,0.032335,0.056959
dio_mcm_episode_0om13wf->dio_mcm_episode_0vszw6h,1,1,BTC2025_5M_STRESS_4K_5m (1/1),offene_variante->zentrum_stabil (1/1),-0.044932,-0.030858,-0.052205,0.036796,-0.051447
dio_mcm_episode_0vszw6h->dio_mcm_episode_06zvueu,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->zentrum_stabil (1/1),-0.009896,0.419136,-0.025168,0.005634,-0.012936
dio_mcm_episode_06zvueu->dio_mcm_episode_0ne8zu9,1,1,BTC2025_5M_STRESS_4K_5m (1/1),zentrum_stabil->offene_variante (1/1),0.002451,-0.829714,-0.047248,-0.048030,-0.231480
