world,family,transition,base_total,follow_total,base_open_share,follow_open_share,base_mature_share,follow_mature_share,base_episode_count,base_raw_match_count,base_tick_start,base_tick_end,base_net_return_pct,base_avg_body_pct,base_avg_range_pct,base_avg_volume,base_avg_rekopplung,base_avg_adaptive_rekopplung,base_avg_strain,base_avg_visual_gap,base_avg_hearing_gap,base_avg_feld_coherence,base_avg_feld_tension,follow_episode_count,follow_raw_match_count,follow_tick_start,follow_tick_end,follow_net_return_pct,follow_avg_body_pct,follow_avg_range_pct,follow_avg_volume,follow_avg_rekopplung,follow_avg_adaptive_rekopplung,follow_avg_strain,follow_avg_visual_gap,follow_avg_hearing_gap,follow_avg_feld_coherence,follow_avg_feld_tension
DOGE,dio_14fv,nur_gereift->offen_und_gereift,1,5,0.000000,0.400000,1.000000,0.600000,1,1,229,229,0.000000,0.109577,0.295858,2352629.000000,0.623479,0.673710,0.225926,0.013546,0.314145,0.370233,0.275071,5,5,184,4362,1.816786,0.078099,0.418592,5991239.400000,0.648089,0.691765,0.205588,0.020792,0.310427,0.357732,0.277925
DOGE,dio_14l0,offen_und_gereift->nur_gereift,12,3,0.333333,0.000000,0.666667,1.000000,12,12,671,4877,-12.613202,0.193870,0.396808,4390760.500000,0.669301,0.707105,0.180827,0.351074,0.116015,0.498281,0.126087,3,3,143,1687,1.466615,0.185803,0.421237,3185352.333333,0.655168,0.697684,0.185043,0.366570,0.102493,0.481823,0.114682
DOGE,dio_16l9,nur_gereift->offen_und_gereift,8,5,0.000000,0.800000,1.000000,0.200000,8,8,976,3238,2.815192,0.299050,0.422878,4291778.250000,0.697206,0.742831,0.142429,0.055110,0.129680,0.627983,0.126702,5,5,707,1345,0.916863,0.375792,0.578885,8506908.000000,0.703604,0.754346,0.137679,0.037327,0.115923,0.655477,0.116756
DOGE,dio_16po,offen_und_gereift->nur_gereift,3,1,0.333333,0.000000,0.666667,1.000000,3,3,2743,3377,2.846519,0.065499,0.535006,9741151.666667,0.669820,0.713416,0.165851,0.326251,0.053046,0.580079,0.089320,1,1,1280,1280,0.000000,0.024358,0.718548,9582040.000000,0.650697,0.697790,0.185168,0.325871,0.056021,0.617111,0.092111
DOGE,dio_17dc,offen_und_gereift->nur_gereift,10,11,0.100000,0.000000,0.800000,1.000000,10,10,4,4664,-9.780794,0.140417,0.298527,2669618.100000,0.702093,0.741419,0.144031,0.075674,0.130818,0.642014,0.122120,11,11,647,4692,-0.340565,0.159289,0.222454,1458562.090909,0.701402,0.745897,0.145373,0.057676,0.145728,0.628706,0.131479
DOGE,dio_17rn,nur_gereift->offen_und_gereift,1,6,0.000000,0.833333,1.000000,0.166667,1,1,1314,1314,0.000000,0.048555,0.740471,7387313.000000,0.608917,0.653318,0.245217,0.133031,0.326045,0.330996,0.279142,6,6,472,4684,0.318512,0.143151,0.225579,3174106.666667,0.644528,0.684918,0.221051,0.112902,0.321361,0.406210,0.282912
DOGE,dio_17t0,offen_und_gereift->nur_gereift,2,3,0.500000,0.000000,0.500000,1.000000,2,2,1920,3084,5.791651,0.452490,0.674671,8480467.000000,0.652751,0.698313,0.187331,0.162697,0.183453,0.511682,0.173695,3,3,965,2074,-10.482011,0.575212,0.739881,7423588.666667,0.661379,0.706605,0.179083,0.144162,0.181311,0.515482,0.170739
DOGE,dio_17v5,offen_und_gereift->nur_gereift,3,2,0.333333,0.000000,0.666667,1.000000,3,3,725,3059,5.955999,0.606299,1.432162,28071697.000000,0.615114,0.648475,0.230845,0.762396,0.045518,0.243049,0.103749,2,2,715,762,5.425255,0.479251,1.242036,40514204.000000,0.610096,0.645555,0.233127,0.761370,0.042557,0.221540,0.097619
DOGE,dio_18im,nur_gereift->offen_und_gereift,6,7,0.000000,0.571429,1.000000,0.428571,6,6,170,4814,-11.546552,0.080319,0.137503,1533105.333333,0.686386,0.733162,0.156617,0.035052,0.179662,0.627526,0.161947,7,7,127,4395,0.986168,0.058899,0.151925,1232082.428571,0.686957,0.733809,0.157405,0.047088,0.178129,0.615390,0.161123
DOGE,dio_18xk,offen_und_gereift->nur_gereift,4,1,0.250000,0.000000,0.750000,1.000000,4,4,197,3975,-10.534418,0.179949,0.455567,7710443.250000,0.635070,0.674129,0.218207,0.416250,0.202101,0.521204,0.175010,1,1,358,358,0.000000,0.166966,0.462368,5831740.000000,0.614271,0.658582,0.236477,0.421505,0.193253,0.541404,0.168169
DOGE,dio_1915,offen_und_gereift->nur_gereift,5,2,0.200000,0.000000,0.800000,1.000000,5,5,1325,3858,0.365988,0.068920,0.227450,3130806.200000,0.660477,0.701650,0.187946,0.260356,0.177976,0.627966,0.160298,2,2,1009,1531,-9.595960,0.286115,0.438078,5987931.500000,0.651106,0.695937,0.192429,0.221702,0.183847,0.614871,0.163284
DOGE,dio_19g0,offen_und_gereift->nur_gereift,6,1,0.166667,0.000000,0.833333,1.000000,6,6,807,4303,-0.857948,0.064969,0.177950,2195689.500000,0.677325,0.720272,0.169080,0.247560,0.128152,0.702010,0.123914,1,1,205,205,0.000000,0.064508,0.116114,1437032.000000,0.655642,0.707246,0.185063,0.233070,0.114091,0.743144,0.112957
DOGE,dio_19zk,nur_gereift->offen_und_gereift,12,5,0.000000,0.400000,1.000000,0.600000,12,12,474,4430,-10.090839,0.332581,0.493312,5084457.666667,0.698641,0.741296,0.138924,0.201785,0.044468,0.488377,0.081612,5,5,921,3239,-6.995649,0.444674,0.585214,6089854.800000,0.690993,0.736892,0.142429,0.200635,0.042517,0.490873,0.083135
DOGE,dio_1a09,offen_und_gereift->nur_gereift,5,3,0.400000,0.000000,0.600000,1.000000,5,5,987,3067,4.479434,0.473590,0.902692,12889244.000000,0.657774,0.699241,0.188751,0.233036,0.192171,0.511076,0.169998,3,3,943,1279,-6.447938,0.532223,0.807235,12333813.000000,0.649719,0.692513,0.194265,0.253499,0.189492,0.483667,0.167064
DOGE,dio_1a0z,nur_gereift->offen_und_gereift,7,4,0.000000,0.250000,1.000000,0.750000,7,7,821,4538,-0.693515,0.313928,0.409773,3778516.000000,0.685169,0.730382,0.161894,0.042975,0.202276,0.733796,0.171458,4,4,409,1734,3.358209,0.353546,0.416893,3369910.250000,0.682837,0.731955,0.159324,0.027832,0.189923,0.748624,0.164113
DOGE,dio_1ba6,offen_und_gereift->nur_gereift,13,9,0.461538,0.000000,0.538462,1.000000,13,13,357,4994,-13.247955,0.118291,0.232519,2405481.615385,0.712638,0.756524,0.124735,0.204192,0.007296,0.531022,0.041087,9,9,438,4245,1.739798,0.136577,0.235037,2385724.888889,0.709384,0.754172,0.122615,0.198916,0.007163,0.541560,0.039703
DOGE,dio_1bs4,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,2502,3428,3.331173,0.808079,0.948312,21684326.000000,0.642157,0.686383,0.206953,0.161008,0.252441,0.641178,0.216023,1,1,3897,3897,0.000000,0.926631,0.990099,14705917.000000,0.622768,0.667492,0.228364,0.187907,0.266292,0.616128,0.224057
DOGE,dio_1c38,nur_gereift->offen_und_gereift,3,4,0.000000,0.750000,1.000000,0.250000,3,3,1184,2838,-5.757649,0.157780,0.316677,1877288.333333,0.650534,0.692305,0.195358,0.310781,0.164461,0.544751,0.153273,4,4,81,4457,-1.436961,0.156227,0.281296,1414643.000000,0.656840,0.699808,0.190140,0.228013,0.190233,0.519826,0.171960
DOGE,dio_1fxw,offen_und_gereift->nur_gereift,12,3,0.333333,0.000000,0.666667,1.000000,12,12,308,4544,-12.512145,0.073863,0.235634,2941569.416667,0.712093,0.755879,0.126985,0.228463,0.010481,0.615736,0.040544,3,3,589,3207,2.348610,0.117345,0.286188,6414927.666667,0.700343,0.749602,0.125071,0.181229,0.006711,0.644182,0.037143
DOGE,dio_1hyc,offen_und_gereift->nur_gereift,10,4,0.400000,0.000000,0.600000,1.000000,10,10,740,3365,-0.639402,0.359866,0.693166,10623952.300000,0.665374,0.701938,0.179422,0.491824,0.034953,0.401030,0.084171,4,4,727,3222,-2.981030,0.362477,0.624598,11471541.250000,0.651886,0.691029,0.189108,0.499617,0.044238,0.349062,0.093737
DOGE,dio_1jsj,offen_und_gereift->nur_gereift,5,2,0.400000,0.000000,0.600000,1.000000,5,5,398,3958,-12.973606,0.151949,0.221868,2560154.200000,0.715856,0.766347,0.112721,0.053038,0.041309,0.726742,0.055145,2,2,355,1503,-1.765383,0.192628,0.250907,3697933.500000,0.701855,0.754891,0.123021,0.081685,0.032910,0.726196,0.052402
DOGE,dio_1k5k,offen_und_gereift->nur_gereift,3,1,0.333333,0.000000,0.666667,1.000000,3,3,733,4030,-3.992784,0.233564,0.856005,8046259.333333,0.661400,0.703898,0.170946,0.368125,0.047475,0.361217,0.087370,1,1,767,767,0.000000,0.923659,1.290897,23289419.000000,0.650436,0.698474,0.177773,0.349372,0.001302,0.338216,0.073848
DOGE,dio_1l99,offen_und_gereift->nur_gereift,5,2,0.200000,0.000000,0.800000,1.000000,5,5,3020,4498,-5.266862,0.505750,0.676551,5830387.600000,0.680966,0.723865,0.151923,0.270968,0.039503,0.386392,0.085696,2,2,1223,1442,-7.250148,0.604261,0.805952,9735975.000000,0.666743,0.712936,0.163260,0.249933,0.062527,0.425608,0.095838
DOGE,dio_1mwv,nur_offen->offen_und_gereift,15,15,1.000000,0.666667,0.000000,0.333333,15,15,46,4799,-10.244340,0.098042,0.186675,1552069.266667,0.712595,0.759809,0.135923,0.030635,0.129522,0.754825,0.119806,15,15,200,4674,1.886305,0.084816,0.196370,2484908.800000,0.707534,0.753208,0.140429,0.047219,0.138402,0.754388,0.124570
DOGE,dio_1oio,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,1506,2541,-1.390613,0.552363,0.861959,10347016.500000,0.628595,0.663355,0.230355,0.737349,0.036584,0.248528,0.095329,1,1,1450,1450,0.000000,0.894031,1.327899,37817118.000000,0.589732,0.625251,0.258823,0.773185,0.056935,0.232526,0.127071
DOGE,dio_1okj,offen_und_gereift->nur_offen,3,1,0.333333,1.000000,0.666667,0.000000,3,3,355,4332,-12.498659,0.225777,0.352565,4534214.666667,0.636874,0.681163,0.216865,0.050868,0.341568,0.466673,0.280629,1,1,3136,3136,0.000000,0.215435,0.304144,2253493.000000,0.627635,0.674998,0.220946,0.021896,0.309940,0.461007,0.257771
DOGE,dio_1oo7,offen_und_gereift->nur_gereift,2,1,0.500000,0.000000,0.500000,1.000000,2,2,2137,3844,7.007772,0.245090,0.449394,6943447.000000,0.641844,0.681129,0.192791,0.596837,0.009282,0.339695,0.052685,1,1,1519,1519,0.000000,0.335397,0.490196,6006479.000000,0.626792,0.667407,0.207272,0.606218,0.030873,0.316835,0.043917
DOGE,dio_1oye,nur_gereift->offen_und_gereift,5,18,0.000000,0.166667,1.000000,0.777778,5,5,527,4986,-11.661010,0.098102,0.308674,2766670.400000,0.670776,0.714924,0.173829,0.146760,0.176071,0.535381,0.165003,18,18,4,4967,-2.024090,0.089921,0.165232,1391722.833333,0.683160,0.719998,0.172209,0.137994,0.181139,0.513923,0.171650
DOGE,dio_1p7l,nur_gereift->offen_und_gereift,1,2,0.000000,0.500000,1.000000,0.500000,1,1,4256,4256,0.000000,0.196175,0.318784,1448397.000000,0.694991,0.749538,0.127752,0.009613,0.033498,0.731271,0.055598,2,2,145,407,-0.908626,0.173401,0.341139,2622447.500000,0.696732,0.751620,0.128703,0.118042,0.028753,0.691847,0.055396
DOGE,dio_1pij,nur_gereift->offen_und_gereift,5,15,0.000000,0.133333,1.000000,0.866667,5,5,2570,4489,3.757669,0.044764,0.128255,1155706.000000,0.662330,0.705350,0.186734,0.132659,0.211436,0.500456,0.199798,15,15,20,4908,-2.197120,0.021656,0.080800,886589.466667,0.679679,0.721321,0.173906,0.078109,0.207021,0.474323,0.196645
DOGE,dio_1q2r,offen_und_gereift->nur_gereift,11,6,0.727273,0.000000,0.272727,1.000000,11,11,931,4521,-1.547576,0.270193,0.372301,3619911.000000,0.709990,0.757777,0.135931,0.022700,0.129203,0.741926,0.123134,6,6,881,3282,-4.797775,0.355375,0.446948,8125807.333333,0.699631,0.747110,0.139330,0.030730,0.131392,0.755528,0.125085
DOGE,dio_1q8v,offen_und_gereift->nur_gereift,4,2,0.250000,0.000000,0.750000,1.000000,4,4,1168,4485,-3.065363,0.018190,0.305624,4210074.000000,0.669474,0.712916,0.175117,0.245587,0.133426,0.718145,0.136481,2,2,1054,1064,-1.256222,0.167148,0.613610,16609767.000000,0.676065,0.724439,0.159141,0.187161,0.091259,0.705388,0.107513
DOGE,dio_1qyl,offen_und_gereift->nur_gereift,15,5,0.800000,0.000000,0.200000,1.000000,15,15,233,4035,-12.133115,0.193374,0.303535,2423776.533333,0.720723,0.767107,0.114961,0.104253,0.029137,0.622466,0.053819,5,5,1229,4992,-4.985128,0.247015,0.446682,4834499.000000,0.708298,0.756088,0.120404,0.115728,0.027644,0.632631,0.054635
DOGE,dio_1r55,nur_gereift->offen_und_gereift,4,32,0.000000,0.218750,1.000000,0.781250,4,4,106,4387,-9.552005,0.015066,0.084044,493624.500000,0.689907,0.738239,0.148113,0.059892,0.136531,0.636184,0.132061,32,32,12,4965,-1.887261,0.020930,0.059174,401597.187500,0.709793,0.750833,0.146496,0.072087,0.133092,0.635598,0.128389
DOGE,dio_1r8q,offen_und_gereift->nur_gereift,3,1,0.333333,0.000000,0.666667,1.000000,3,3,1177,4787,-3.080454,0.326856,0.511053,4849893.333333,0.618301,0.653940,0.238411,0.559960,0.182779,0.496481,0.174224,1,1,919,919,0.000000,0.502627,0.856751,9239716.000000,0.599904,0.639537,0.254619,0.587852,0.159066,0.489803,0.163174
DOGE,dio_1rg9,nur_gereift->offen_und_gereift,1,3,0.000000,0.333333,1.000000,0.666667,1,1,1076,1076,0.000000,0.347513,0.371480,9076412.000000,0.679186,0.732684,0.146449,0.075289,0.054622,0.615029,0.079396,3,3,718,1283,-2.860563,0.353676,0.706603,16116162.333333,0.707452,0.760622,0.117003,0.015326,0.049016,0.665611,0.071919
DOGE,dio_1rrr,offen_und_gereift->nur_gereift,5,5,0.200000,0.000000,0.800000,1.000000,5,5,461,3755,-13.153348,0.095812,0.256586,2710793.200000,0.678523,0.724010,0.166591,0.105129,0.185256,0.733916,0.159209,5,5,1034,3872,-6.378965,0.230593,0.347190,5874338.400000,0.669820,0.713180,0.179061,0.164729,0.196731,0.724514,0.168661
DOGE,dio_1tiu,nur_gereift->offen_und_gereift,4,24,0.000000,0.083333,1.000000,0.916667,4,4,2395,4384,0.796614,0.015544,0.134962,1822092.750000,0.709226,0.758970,0.123691,0.043871,0.079277,0.796957,0.077008,24,24,14,4874,-2.274139,0.033613,0.090590,662480.875000,0.722493,0.766639,0.123930,0.071688,0.083273,0.749236,0.078936
DOGE,dio_1u4x,nur_gereift->offen_und_gereift,2,4,0.000000,0.250000,1.000000,0.750000,2,2,2407,4111,1.151872,0.099563,0.180436,2794137.000000,0.701157,0.753178,0.127717,0.019331,0.076188,0.815801,0.081612,4,4,94,3721,0.226387,0.128219,0.181847,2513642.000000,0.708384,0.759774,0.124263,0.036365,0.081077,0.829681,0.083612
DOGE,dio_1udx,offen_und_gereift->nur_gereift,3,4,0.333333,0.000000,0.666667,1.000000,3,3,1905,4881,-0.310636,0.012289,0.070064,1022002.333333,0.651685,0.696292,0.194954,0.090700,0.239296,0.402339,0.223920,4,4,546,4080,0.076307,0.025470,0.075746,811478.000000,0.652899,0.696892,0.196259,0.082862,0.259885,0.412629,0.232396
DOGE,dio_1uyk,offen_und_gereift->nur_gereift,5,9,0.200000,0.000000,0.800000,1.000000,5,5,475,3399,-11.197206,0.227882,0.395106,3274087.600000,0.667927,0.711437,0.176051,0.175653,0.173369,0.526046,0.160970,9,9,344,4686,0.612714,0.234520,0.352359,3070196.222222,0.674979,0.717070,0.173385,0.132383,0.192089,0.540927,0.172452
DOGE,dio_1w2r,offen_und_gereift->nur_offen,3,1,0.666667,1.000000,0.333333,0.000000,3,3,109,1898,-9.987697,0.203901,0.293541,2759657.666667,0.625722,0.667810,0.230762,0.252078,0.295823,0.417449,0.247645,1,1,3737,3737,0.000000,0.238245,0.363636,1822898.000000,0.608161,0.650842,0.246658,0.259058,0.289760,0.436596,0.240242
DOGE,dio_1wk2,offen_und_gereift->nur_gereift,7,2,0.571429,0.000000,0.428571,1.000000,7,7,2094,4500,2.754399,0.205142,0.638335,11742003.571429,0.643761,0.677904,0.204102,0.608239,0.057257,0.374322,0.099479,2,2,1702,3221,3.882885,0.208956,0.667466,15935843.000000,0.629815,0.667698,0.210949,0.598702,0.055095,0.365509,0.095766
DOGE,dio_1xrt,offen_und_gereift->nur_gereift,24,16,0.791667,0.000000,0.208333,1.000000,24,24,54,4742,-8.976378,0.088534,0.176615,2238097.500000,0.709084,0.750660,0.136941,0.191223,0.048166,0.543473,0.077414,16,16,353,4751,0.853503,0.096720,0.202875,1717864.750000,0.703966,0.746111,0.139783,0.186981,0.061184,0.545963,0.084456
DOGE,dio_1ydr,offen_und_gereift->nur_gereift,6,5,0.333333,0.000000,0.666667,1.000000,6,6,800,3879,0.841258,0.043466,0.353263,6237659.166667,0.673102,0.714979,0.171745,0.268283,0.120624,0.614963,0.125609,5,5,787,1409,-9.149223,0.063867,0.293231,9573277.400000,0.672192,0.715495,0.171879,0.258032,0.122144,0.631828,0.125149
DOGE,dio_1yme,offen_und_gereift->nur_gereift,7,4,0.142857,0.000000,0.857143,1.000000,7,7,103,4605,-9.121395,0.017656,0.103744,1251003.142857,0.702474,0.749937,0.139616,0.071643,0.122963,0.823394,0.112642,4,4,1364,4675,-3.180255,0.012470,0.102585,1090402.250000,0.695989,0.743952,0.143411,0.062392,0.128088,0.826383,0.117607
DOGE,dio_1yoi,nur_offen->offen_und_gereift,10,12,1.000000,0.833333,0.000000,0.166667,10,10,44,4930,-9.956273,0.188901,0.346327,3417246.200000,0.649352,0.688111,0.214256,0.229270,0.264395,0.517904,0.236357,12,12,44,4442,-0.892520,0.202007,0.290551,2970453.083333,0.651836,0.689530,0.212028,0.229082,0.261053,0.514288,0.232778
DOGE,dio_1yt8,offen_und_gereift->nur_gereift,8,4,0.125000,0.000000,0.875000,1.000000,8,8,34,4530,-9.583704,0.071868,0.205865,1804447.125000,0.698790,0.742167,0.135414,0.307085,0.005458,0.573078,0.033202,4,4,300,4005,0.639468,0.111003,0.215478,1512002.250000,0.688415,0.733251,0.143546,0.317515,0.014571,0.583129,0.042371
XRP,dio_00pl,offen_und_gereift->nur_gereift,25,8,0.880000,0.000000,0.120000,1.000000,25,25,61,4889,-6.882459,0.119722,0.213659,951525.080000,0.710619,0.751945,0.132083,0.226751,0.018731,0.509727,0.056221,8,8,1356,4890,-2.743902,0.160323,0.229517,879910.375000,0.701719,0.745051,0.135852,0.244289,0.018838,0.516833,0.055996
XRP,dio_01hu,nur_gereift->offen_und_gereift,3,23,0.000000,0.217391,1.000000,0.782609,3,3,154,3890,-7.057686,0.033833,0.109649,663436.000000,0.690582,0.740170,0.141814,0.166242,0.072882,0.642311,0.074229,23,23,13,4837,-8.574453,0.023048,0.082661,482037.565217,0.714409,0.757331,0.132378,0.141977,0.076436,0.662944,0.075124
XRP,dio_01kh,offen_und_gereift->nur_gereift,7,2,0.285714,0.000000,0.714286,1.000000,7,7,326,4916,-10.847565,0.099459,0.178817,944151.285714,0.666814,0.707180,0.181430,0.336103,0.128549,0.612601,0.126004,2,2,227,3511,-3.864382,0.158121,0.308210,1960352.000000,0.649185,0.693245,0.193523,0.357577,0.126372,0.612126,0.124908
XRP,dio_01q0,nur_gereift->offen_und_gereift,4,8,0.000000,0.250000,1.000000,0.750000,4,4,1216,3264,2.994116,0.115442,0.204585,849022.500000,0.700465,0.749432,0.130234,0.082278,0.075050,0.646764,0.082434,8,8,1179,4973,-3.286119,0.187438,0.299681,1081109.000000,0.710732,0.757346,0.125304,0.087111,0.065268,0.640358,0.074641
XRP,dio_01qc,offen_und_gereift->nur_gereift,15,3,0.200000,0.000000,0.800000,1.000000,15,15,470,3342,-4.005768,0.315576,0.465791,1923039.200000,0.692213,0.732831,0.149789,0.263481,0.040342,0.391446,0.086807,3,3,100,1445,-7.853403,0.448151,0.683174,2845381.666667,0.684876,0.733163,0.141575,0.213734,0.032901,0.423641,0.067716
XRP,dio_02n3,nur_gereift->offen_und_gereift,4,23,0.000000,0.304348,1.000000,0.695652,4,4,2329,4980,-1.204399,0.008654,0.118007,659940.500000,0.709835,0.758332,0.116193,0.152962,0.010417,0.647261,0.026231,23,23,36,4706,-7.969471,0.025565,0.111637,591564.652174,0.729131,0.772815,0.110876,0.145063,0.012489,0.664891,0.024265
XRP,dio_031e,offen_und_gereift->nur_gereift,5,2,0.200000,0.000000,0.800000,1.000000,5,5,536,4170,-7.807760,0.067201,0.199771,1143012.800000,0.675906,0.718410,0.163261,0.341548,0.058511,0.580120,0.083191,2,2,1168,1529,-4.160392,0.077408,0.269484,2166460.000000,0.667255,0.713025,0.167138,0.309887,0.060322,0.597440,0.082552
XRP,dio_033x,offen_und_gereift->nur_gereift,8,2,0.250000,0.000000,0.750000,1.000000,8,8,415,3426,-9.203902,0.321284,0.443837,1932428.250000,0.633836,0.669482,0.234362,0.371243,0.287033,0.492212,0.227565,2,2,597,1231,-4.552076,0.320220,0.490211,2650222.000000,0.619272,0.660597,0.235950,0.328094,0.277080,0.517065,0.223688
XRP,dio_03al,offen_und_gereift->nur_offen,4,1,0.500000,1.000000,0.500000,0.000000,4,4,737,2970,7.283216,0.396673,0.732058,4105154.000000,0.638017,0.674420,0.203332,0.622724,0.027698,0.270433,0.091216,1,1,3275,3275,0.000000,0.334448,0.501672,5635777.000000,0.617992,0.657335,0.219413,0.640304,0.012076,0.304372,0.074966
XRP,dio_03og,offen_und_gereift->nur_gereift,10,1,0.400000,0.000000,0.600000,1.000000,10,10,794,4877,-0.904977,0.232649,0.392815,1551898.000000,0.644736,0.678212,0.213519,0.572397,0.110236,0.468204,0.131134,1,1,1454,1454,0.000000,0.196309,0.333726,2107000.000000,0.604495,0.643383,0.245901,0.615361,0.124719,0.456678,0.133965
XRP,dio_03uk,offen_und_gereift->nur_gereift,9,27,0.333333,0.000000,0.666667,1.000000,9,9,138,4931,-8.267271,0.016413,0.074458,389374.333333,0.713565,0.760284,0.123936,0.151279,0.039979,0.670009,0.048230,27,27,220,4958,-7.050700,0.025780,0.106595,482896.555556,0.722589,0.764971,0.122843,0.149181,0.041837,0.656026,0.049713
XRP,dio_03za,offen_und_gereift->nur_gereift,5,2,0.400000,0.000000,0.600000,1.000000,5,5,1142,4207,-2.048481,0.100083,0.317869,1921933.000000,0.659914,0.700217,0.187528,0.347378,0.126862,0.610872,0.136268,2,2,98,1280,-4.398774,0.065222,0.449407,3000388.500000,0.652511,0.697680,0.189532,0.333365,0.115934,0.649490,0.127332
XRP,dio_045y,offen_und_gereift->nur_gereift,5,2,0.200000,0.000000,0.800000,1.000000,5,5,718,3182,-4.266624,0.365639,0.624966,4889073.600000,0.699565,0.748114,0.131439,0.084587,0.067196,0.593122,0.092695,2,2,384,1436,-1.262675,0.514989,0.849946,8070030.500000,0.686907,0.738568,0.141583,0.075276,0.077584,0.644025,0.100770
XRP,dio_04g4,offen_und_gereift->nur_offen,3,1,0.333333,1.000000,0.666667,0.000000,3,3,1802,3630,0.790444,0.331469,0.604391,3738871.333333,0.645288,0.689591,0.206036,0.030330,0.330475,0.596225,0.260960,1,1,4482,4482,0.000000,0.471605,0.628807,5629185.000000,0.613106,0.657660,0.245384,0.106920,0.355461,0.628677,0.285253
XRP,dio_04k7,offen_und_gereift->nur_gereift,7,2,0.285714,0.000000,0.714286,1.000000,7,7,390,4413,-8.774704,0.116312,0.176250,993671.285714,0.716860,0.765691,0.112125,0.083953,0.030394,0.650514,0.050253,2,2,1249,1293,0.359440,0.160880,0.331067,821687.000000,0.697080,0.748627,0.127719,0.092462,0.042396,0.641455,0.057893
XRP,dio_04q7,offen_und_gereift->nur_gereift,14,13,0.785714,0.000000,0.214286,1.000000,14,14,216,4292,-6.957358,0.109985,0.167341,638708.285714,0.729971,0.779778,0.104708,0.033425,0.034562,0.737342,0.051643,13,13,155,4906,-6.702997,0.172480,0.229145,925566.307692,0.729104,0.776742,0.106180,0.034210,0.039873,0.767904,0.053863
XRP,dio_04si,offen_und_gereift->nur_gereift,7,2,0.571429,0.000000,0.428571,1.000000,7,7,443,4312,-8.542394,0.164999,0.300616,1655476.857143,0.653051,0.690806,0.195933,0.451625,0.111609,0.494112,0.127759,2,2,99,370,-2.913145,0.265496,0.311930,2282559.000000,0.629741,0.672035,0.217940,0.449913,0.155234,0.514718,0.153011
XRP,dio_058t,offen_und_gereift->nur_gereift,4,2,0.750000,0.000000,0.250000,1.000000,4,4,2667,4815,0.053079,0.214436,0.332944,1387009.750000,0.636949,0.673829,0.209002,0.516532,0.109869,0.361730,0.129817,2,2,1452,4157,-0.216195,0.246283,0.394074,2280913.500000,0.621641,0.659378,0.225297,0.541530,0.127285,0.367865,0.143346
XRP,dio_05il,nur_gereift->offen_und_gereift,7,3,0.000000,0.666667,1.000000,0.333333,7,7,642,2863,-4.577631,0.348094,0.547376,3395006.142857,0.636920,0.669940,0.211348,0.716296,0.017840,0.260512,0.086328,3,3,3276,3898,-5.710541,0.500363,0.590661,3016522.000000,0.629429,0.664393,0.212612,0.695575,0.017771,0.273828,0.083605
XRP,dio_05vd,nur_offen->offen_und_gereift,1,5,1.000000,0.600000,0.000000,0.400000,1,1,3825,3825,0.000000,0.139130,0.260870,425893.000000,0.619395,0.666211,0.230616,0.026386,0.340150,0.393986,0.276927,5,5,314,2455,-3.435739,0.265022,0.407158,2663683.200000,0.643931,0.687363,0.210347,0.030481,0.339282,0.396360,0.280700
XRP,dio_065r,nur_offen->offen_und_gereift,1,2,1.000000,0.500000,0.000000,0.500000,1,1,3286,3286,0.000000,0.000000,0.083879,525967.000000,0.616017,0.658436,0.238450,0.416003,0.201380,0.658625,0.174410,2,2,396,3944,-7.300636,0.038190,0.486621,4520158.000000,0.624013,0.664336,0.230710,0.446508,0.205169,0.624159,0.178508
XRP,dio_06fh,nur_offen->offen_und_gereift,6,3,1.000000,0.333333,0.000000,0.666667,6,6,2478,4391,2.372881,0.220669,0.390907,1927569.166667,0.648160,0.688015,0.210242,0.230656,0.256222,0.590450,0.220865,3,3,1219,3881,-4.065809,0.350190,0.596309,2630328.000000,0.640866,0.682618,0.213611,0.230882,0.252061,0.615525,0.218897
XRP,dio_092o,offen_und_gereift->nur_offen,6,3,0.333333,1.000000,0.666667,0.000000,6,6,828,3448,-3.095765,0.074486,0.352007,1815895.500000,0.661331,0.700052,0.181804,0.472792,0.053125,0.489420,0.088301,3,3,3827,4640,3.387827,0.123799,0.429717,3744487.333333,0.658253,0.698663,0.179415,0.452149,0.039639,0.488586,0.079078
XRP,dio_09hj,offen_und_gereift->nur_gereift,5,1,0.600000,0.000000,0.400000,1.000000,5,5,806,4301,0.872753,0.087691,0.328697,1694978.600000,0.653515,0.694008,0.198027,0.313791,0.181313,0.624626,0.168081,1,1,3502,3502,0.000000,0.075273,0.376364,3572724.000000,0.627395,0.671346,0.221277,0.315671,0.196227,0.640436,0.166179
XRP,dio_0bjw,offen_und_gereift->nur_gereift,4,1,0.250000,0.000000,0.750000,1.000000,4,4,1031,3970,0.879917,0.212040,0.372988,1236358.000000,0.638210,0.674426,0.203737,0.619997,0.042798,0.294281,0.088885,1,1,1519,1519,0.000000,0.314404,0.451955,1612613.000000,0.611032,0.649860,0.230265,0.664512,0.046653,0.300753,0.086706
