world,start_tick,end_tick,duration,pressure_threshold_p90,alignment_threshold_p10,avg_pressure,avg_alignment,avg_asymmetry,avg_coherence,avg_strain,avg_rekopplung,pre8_pressure,post8_pressure,pre8_alignment,post8_alignment,pre8_rekopplung,post8_rekopplung,pre8_strain,post8_strain,dominant_effect,dominant_family,dominant_mcm_episode_preview,post_state
SOL_2026_STABLE_5K_RECEPTOR,39,39,1,0.299720,0.755517,0.428151,0.432162,-0.162229,0.129729,0.280689,0.597031,0.304176,0.255579,0.756299,0.813430,0.629571,0.631001,0.232683,0.208917,kippend,dio_0jsz,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,46,46,1,0.299720,0.755517,0.316090,0.691264,-0.064441,0.293231,0.236329,0.612084,0.269550,0.228446,0.759545,0.789178,0.627163,0.635110,0.216639,0.206948,tragend_unruhig,dio_1waz,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,58,58,1,0.299720,0.755517,0.438802,0.690435,-0.108572,0.351198,0.331053,0.559304,0.234011,0.246963,0.781013,0.803495,0.639175,0.640890,0.205112,0.208375,kippend,dio_053b,dio_mcm_episode_05wa9za,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,82,82,1,0.299720,0.755517,0.372663,0.525703,0.052126,0.152219,0.256778,0.603197,0.259504,0.217481,0.842994,0.843210,0.639861,0.637661,0.205505,0.195189,tragend_unruhig,dio_1ian,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,138,138,1,0.299720,0.755517,0.452421,0.693964,0.449276,0.325825,0.298786,0.591381,0.162776,0.198229,0.894493,0.827042,0.658557,0.644897,0.175063,0.186680,kippend,dio_1klo,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,172,172,1,0.299720,0.755517,0.464087,0.596031,-0.005088,0.299069,0.339313,0.562622,0.175102,0.232952,0.895107,0.850404,0.648156,0.637751,0.175717,0.202720,kippend,dio_0vrw,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,180,180,1,0.299720,0.755517,0.354435,0.643093,0.164642,0.325597,0.278153,0.593515,0.246658,0.166414,0.844521,0.910473,0.633889,0.658964,0.210365,0.177371,tragend_unruhig,dio_0wgf,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,205,205,1,0.299720,0.755517,0.429150,0.701750,-0.031012,0.345994,0.321531,0.566101,0.166607,0.232639,0.895552,0.839739,0.647224,0.639893,0.173003,0.198797,kippend,dio_19j8,dio_mcm_episode_0y50lf3,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,220,220,1,0.299720,0.755517,0.315691,0.727949,0.293679,0.436375,0.240496,0.623363,0.178883,0.182983,0.888209,0.884217,0.647944,0.649830,0.176365,0.181715,tragend_unruhig,dio_1xhw,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,245,245,1,0.299720,0.755517,0.433758,0.721370,-0.018583,0.363466,0.319570,0.569818,0.153558,0.207126,0.907165,0.860415,0.658063,0.644593,0.166078,0.192723,kippend,dio_0vim,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,260,260,1,0.299720,0.755517,0.313255,0.719521,-0.196998,0.293500,0.240474,0.609723,0.235443,0.177113,0.882012,0.889857,0.639690,0.651924,0.202445,0.181323,tragend_unruhig,dio_1exe,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,278,278,1,0.299720,0.755517,0.371658,0.703747,-0.092571,0.300742,0.268602,0.595555,0.234338,0.198721,0.852909,0.888176,0.648495,0.647128,0.196850,0.187199,tragend_unruhig,dio_0zxi,dio_mcm_episode_0y50lf3,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,319,319,1,0.299720,0.755517,0.437164,0.680349,0.081946,0.266841,0.325542,0.560079,0.221826,0.255529,0.873759,0.826239,0.640774,0.640290,0.191723,0.203627,gespannt,dio_0efs,dio_mcm_episode_0kluhxc,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,336,336,1,0.299720,0.755517,0.334318,0.651098,-0.271191,0.517143,0.237747,0.636287,0.267302,0.232561,0.797726,0.854595,0.631140,0.633742,0.225989,0.203745,tragend_unruhig,dio_1djg,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,348,348,1,0.299720,0.755517,0.360220,0.528485,0.094048,0.261220,0.266238,0.602088,0.250418,0.295817,0.819897,0.791981,0.634785,0.622126,0.209859,0.228331,tragend_unruhig,dio_1luu,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,353,353,1,0.299720,0.755517,0.451499,0.722289,-0.255179,0.434868,0.330247,0.567071,0.264958,0.292110,0.767167,0.791801,0.635821,0.623243,0.215682,0.223697,kippend,dio_114d,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,357,357,1,0.299720,0.755517,0.369335,0.682990,-0.129232,0.268813,0.242868,0.616403,0.295817,0.219940,0.791981,0.829401,0.622126,0.639259,0.228331,0.196429,tragend_unruhig,dio_0b2u,dio_mcm_episode_02xikfk,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,362,362,1,0.299720,0.755517,0.328181,0.742655,-0.055409,0.465219,0.239275,0.624822,0.292110,0.212145,0.791801,0.852834,0.623243,0.643141,0.223697,0.188519,tragend_unruhig,dio_0p68,dio_mcm_episode_02xikfk,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,437,437,1,0.299720,0.755517,0.340837,0.631184,-0.011295,0.401701,0.270249,0.601343,0.228657,0.187452,0.892293,0.859932,0.641948,0.652329,0.197284,0.183581,tragend_unruhig,dio_1xho,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,453,455,3,0.299720,0.755517,0.467709,0.499851,0.216822,0.241890,0.311424,0.584105,0.279871,0.225079,0.881582,0.830521,0.637515,0.644480,0.217926,0.192993,kippend,dio_0sh3,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,478,478,1,0.299720,0.755517,0.300119,0.743872,-0.134139,0.581320,0.252434,0.619044,0.200202,0.232556,0.867723,0.811831,0.650777,0.641836,0.188717,0.200143,tragend_unruhig,dio_0uy2,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,495,495,1,0.299720,0.755517,0.301206,0.697768,0.074225,0.430868,0.219942,0.635734,0.242278,0.177337,0.859349,0.890804,0.635789,0.651112,0.202547,0.182915,stabil,dio_0fhl,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,525,525,1,0.299720,0.755517,0.487712,0.565861,-0.087744,0.311733,0.358238,0.552892,0.175773,0.232204,0.884347,0.852012,0.646309,0.639612,0.177239,0.201453,gespannt,dio_16o4,dio_mcm_episode_0tk9nhx,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,552,552,1,0.299720,0.755517,0.315336,0.721620,-0.054379,0.479538,0.250668,0.614872,0.192454,0.198479,0.875496,0.878318,0.647388,0.644931,0.184505,0.187062,tragend_unruhig,dio_1fn3,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,602,602,1,0.299720,0.755517,0.389442,0.643781,-0.104719,0.275616,0.280934,0.589248,0.240633,0.299229,0.894074,0.825846,0.640925,0.633055,0.199329,0.220550,kippend,dio_0emz,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,608,608,1,0.299720,0.755517,0.394036,0.639678,-0.006489,0.233694,0.244920,0.618661,0.315358,0.262582,0.838999,0.775113,0.634100,0.630307,0.227438,0.213833,tragend_unruhig,dio_0apk,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,616,616,1,0.299720,0.755517,0.364307,0.735304,0.240985,0.335392,0.270690,0.595983,0.266298,0.228759,0.763159,0.781758,0.633142,0.632495,0.210612,0.209564,tragend_unruhig,dio_03zq,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,624,627,4,0.299720,0.755517,0.310621,0.655002,-0.321503,0.534954,0.251341,0.620727,0.235974,0.236074,0.782417,0.773661,0.630020,0.631209,0.211103,0.208690,tragend_unruhig,dio_00f2,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,637,637,1,0.299720,0.755517,0.311292,0.678949,-0.058872,0.315461,0.237718,0.611768,0.238470,0.237029,0.789495,0.796771,0.627999,0.636669,0.212818,0.200128,tragend_unruhig,dio_00el,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,641,641,1,0.299720,0.755517,0.326894,0.699090,0.113443,0.314550,0.237606,0.615316,0.242527,0.213582,0.739792,0.853896,0.626992,0.644831,0.214511,0.192267,tragend_unruhig,dio_0fso,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,676,676,1,0.299720,0.755517,0.333893,0.699319,-0.048930,0.495926,0.276996,0.600414,0.199833,0.202543,0.876278,0.904246,0.641791,0.646982,0.191545,0.183427,tragend_unruhig,dio_0crd,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,697,697,1,0.299720,0.755517,0.353741,0.727415,0.156502,0.313680,0.276368,0.587555,0.193492,0.197710,0.886608,0.863847,0.651497,0.646349,0.180315,0.193806,tragend_unruhig,dio_07ym,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,705,705,1,0.299720,0.755517,0.375263,0.639789,-0.054378,0.442633,0.301534,0.621266,0.195019,0.278577,0.874800,0.824561,0.642135,0.621931,0.190661,0.232033,kippend,dio_0xq8,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,707,707,1,0.299720,0.755517,0.308458,0.704344,0.026506,0.460641,0.258100,0.607586,0.210057,0.268760,0.862993,0.825591,0.646031,0.626018,0.197887,0.224536,tragend_unruhig,dio_1xzz,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,712,712,1,0.299720,0.755517,0.502835,0.540650,0.011562,0.225135,0.365827,0.544956,0.243713,0.214740,0.835201,0.867857,0.633389,0.644008,0.216792,0.194395,gespannt,dio_0mby,dio_mcm_episode_19cadje,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,794,794,1,0.299720,0.755517,0.471165,0.605930,0.067906,0.254704,0.339937,0.560160,0.166234,0.221853,0.905246,0.844370,0.656245,0.641194,0.173369,0.199186,gespannt,dio_0w5i,dio_mcm_episode_0l5wut9,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,802,802,1,0.299720,0.755517,0.443628,0.614752,0.041392,0.309888,0.333341,0.563653,0.225295,0.185327,0.843267,0.905497,0.640758,0.652286,0.200010,0.180550,kippend,dio_1ja2,dio_mcm_episode_0magw2b,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,811,811,1,0.299720,0.755517,0.458698,0.557161,0.101049,0.216418,0.338047,0.558892,0.185327,0.217504,0.905497,0.853974,0.652286,0.641193,0.180550,0.201778,gespannt,dio_1siz,dio_mcm_episode_0l5wut9,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,815,815,1,0.299720,0.755517,0.300326,0.748181,-0.117855,0.589975,0.259291,0.612770,0.215809,0.200391,0.832516,0.887217,0.639077,0.642643,0.200463,0.190674,tragend_unruhig,dio_08sz,dio_mcm_episode_0ppr02l,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,853,853,1,0.299720,0.755517,0.506332,0.509120,0.031895,0.208960,0.363037,0.549808,0.169082,0.187306,0.903702,0.925686,0.653319,0.647587,0.177279,0.182803,gespannt,dio_0uaq,dio_mcm_episode_19m9z8d,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,912,912,1,0.299720,0.755517,0.320456,0.744965,0.008596,0.434141,0.266607,0.597350,0.227898,0.182218,0.915304,0.902573,0.637611,0.652166,0.199980,0.174638,tragend_unruhig,dio_1fk6,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,922,922,1,0.299720,0.755517,0.365204,0.681322,0.169620,0.276560,0.281092,0.586153,0.164992,0.182056,0.910179,0.904217,0.655231,0.652656,0.167322,0.177606,kippend,dio_0hae,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,984,984,1,0.299720,0.755517,0.438889,0.640014,0.384553,0.253795,0.303469,0.582922,0.172608,0.155553,0.918811,0.894701,0.651424,0.662280,0.175846,0.165648,kippend,dio_1oyz,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1009,1009,1,0.299720,0.755517,0.320058,0.736863,0.130042,0.357862,0.251397,0.606433,0.167868,0.280103,0.911137,0.794404,0.656313,0.628704,0.165966,0.221570,tragend_unruhig,dio_0fx7,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1012,1012,1,0.299720,0.755517,0.560671,0.678509,0.639849,0.328560,0.334742,0.584083,0.194584,0.214427,0.873077,0.825553,0.647465,0.649592,0.179907,0.191094,kippend,dio_16xd,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1048,1048,1,0.299720,0.755517,0.517742,0.581843,0.538115,0.280440,0.334635,0.578640,0.150014,0.227594,0.908357,0.868117,0.668673,0.647688,0.153706,0.194718,kippend,dio_09fr,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1058,1058,1,0.299720,0.755517,0.312358,0.729217,-0.062331,0.321856,0.226492,0.621383,0.234124,0.184532,0.891185,0.885416,0.646415,0.651051,0.196900,0.182202,tragend_unruhig,dio_12lx,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1087,1087,1,0.299720,0.755517,0.528076,0.596628,0.481089,0.164197,0.339006,0.567318,0.162201,0.188850,0.905594,0.880634,0.660282,0.647157,0.161568,0.180042,gespannt,dio_1y6y,dio_mcm_episode_0u1du0f,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1165,1165,1,0.299720,0.755517,0.347916,0.755041,0.338352,0.489485,0.263445,0.610776,0.161133,0.169509,0.912802,0.901112,0.651861,0.654434,0.173627,0.178003,tragend_unruhig,dio_03nf,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1176,1176,1,0.299720,0.755517,0.389287,0.707611,0.102155,0.329363,0.298787,0.578016,0.147597,0.216880,0.925580,0.841627,0.661725,0.645706,0.165258,0.194711,kippend,dio_02rn,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1181,1181,1,0.299720,0.755517,0.503867,0.596817,0.012906,0.251867,0.359621,0.549765,0.168539,0.209158,0.894754,0.836075,0.656380,0.645925,0.171886,0.188305,gespannt,dio_002r,dio_mcm_episode_19m9z8d,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1219,1219,1,0.299720,0.755517,0.414878,0.666219,0.127887,0.269597,0.307786,0.573380,0.175069,0.187052,0.910356,0.879881,0.660769,0.652576,0.168800,0.177140,kippend,dio_1kbp,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1238,1239,2,0.299720,0.755517,0.497174,0.675150,0.358459,0.394499,0.305474,0.598664,0.145365,0.169369,0.911572,0.883810,0.666296,0.657453,0.154985,0.173349,kippend,dio_0y2o,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1249,1249,1,0.299720,0.755517,0.467099,0.628659,-0.035407,0.321734,0.335567,0.566103,0.155753,0.223003,0.897481,0.872428,0.660513,0.646964,0.163447,0.191708,kippend,dio_0uec,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1270,1270,1,0.299720,0.755517,0.472738,0.739415,0.559470,0.498491,0.303884,0.601886,0.139019,0.205274,0.904618,0.847487,0.668099,0.650352,0.150490,0.195863,kippend,dio_013w,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1272,1272,1,0.299720,0.755517,0.324309,0.645567,0.027353,0.395662,0.246631,0.617165,0.201671,0.176227,0.873865,0.883721,0.657404,0.658683,0.178240,0.176818,tragend_unruhig,dio_1ucd,dio_mcm_episode_183drjy,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1284,1284,1,0.299720,0.755517,0.360915,0.658579,0.024702,0.468718,0.261648,0.617438,0.208188,0.333337,0.873810,0.814426,0.654956,0.627789,0.185721,0.235928,tragend_unruhig,dio_0u62,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1289,1289,1,0.299720,0.755517,0.469283,0.676687,-0.057845,0.227574,0.261499,0.618532,0.324941,0.324334,0.809151,0.793767,0.630385,0.625164,0.240826,0.240021,tragend_unruhig,dio_0zwv,dio_mcm_episode_183drjy,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1297,1297,1,0.299720,0.755517,0.368009,0.552982,0.151971,0.421465,0.278098,0.606104,0.336993,0.229379,0.809230,0.776886,0.626717,0.638671,0.237946,0.208745,tragend_unruhig,dio_1eyg,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1306,1306,1,0.299720,0.755517,0.322440,0.669011,-0.172205,0.426590,0.225074,0.636127,0.229379,0.275783,0.776886,0.774119,0.638671,0.627116,0.208745,0.218244,tragend_unruhig,dio_017r,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1313,1314,2,0.299720,0.755517,0.318119,0.673536,-0.061939,0.260830,0.243705,0.604324,0.264818,0.177541,0.777209,0.869972,0.635328,0.661257,0.212138,0.166322,tragend_unruhig,dio_16oz,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1324,1324,1,0.299720,0.755517,0.326114,0.749764,0.002709,0.428406,0.263077,0.601032,0.184205,0.252472,0.874676,0.843906,0.657210,0.634718,0.171336,0.205273,tragend_unruhig,dio_0bsx,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1353,1353,1,0.299720,0.755517,0.305707,0.689254,0.011149,0.413947,0.240646,0.617402,0.186863,0.356351,0.918028,0.720430,0.660550,0.617098,0.173671,0.249559,tragend_unruhig,dio_1pxq,dio_mcm_episode_1t5bcxp,bleibt_kippnah_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1355,1357,3,0.299720,0.755517,0.442146,0.503445,0.081018,0.170088,0.299906,0.581564,0.267374,0.213336,0.872546,0.881309,0.646692,0.646208,0.205067,0.189363,kippend,dio_01pl,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1372,1372,1,0.299720,0.755517,0.314134,0.718898,-0.129418,0.299033,0.236997,0.610334,0.231336,0.232894,0.874168,0.820279,0.646978,0.630909,0.198429,0.207537,tragend_unruhig,dio_01np,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1456,1456,1,0.299720,0.755517,0.436080,0.590708,0.307880,0.131468,0.307834,0.572426,0.171466,0.168021,0.898017,0.901961,0.657078,0.660068,0.167149,0.165776,kippend,dio_1urm,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1469,1469,1,0.299720,0.755517,0.358981,0.726190,0.099952,0.345506,0.279291,0.588844,0.149431,0.304120,0.918565,0.819276,0.665003,0.626000,0.162898,0.228468,tragend_unruhig,dio_0e6l,dio_mcm_episode_1t5bcxp,bleibt_kippnah_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1475,1475,1,0.299720,0.755517,0.426436,0.555981,0.026283,0.280620,0.293942,0.591417,0.255783,0.292989,0.863618,0.738796,0.643165,0.622768,0.204723,0.228397,kippend,dio_0252,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1479,1479,1,0.299720,0.755517,0.414989,0.632941,-0.233224,0.347702,0.247702,0.629314,0.311255,0.259016,0.795840,0.745997,0.625244,0.626426,0.232419,0.222610,tragend_unruhig,dio_00j1,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1485,1485,1,0.299720,0.755517,0.319477,0.674085,-0.365061,0.498094,0.262261,0.609697,0.263932,0.287928,0.744740,0.706129,0.628058,0.631675,0.216122,0.226401,tragend_unruhig,dio_11l4,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1488,1488,1,0.299720,0.755517,0.404068,0.548912,-0.226473,0.324965,0.255025,0.624911,0.259016,0.236191,0.745997,0.731631,0.626426,0.636009,0.222610,0.208387,tragend_unruhig,dio_0mab,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1492,1492,1,0.299720,0.755517,0.323123,0.625669,0.074753,0.405138,0.243078,0.622132,0.280176,0.188180,0.733136,0.816312,0.630520,0.647221,0.225210,0.186774,tragend_unruhig,dio_0li0,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1530,1530,1,0.299720,0.755517,0.330786,0.651148,-0.038742,0.322698,0.252020,0.606805,0.225512,0.205489,0.862856,0.829724,0.643314,0.636915,0.198036,0.193031,tragend_unruhig,dio_05gb,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1542,1542,1,0.299720,0.755517,0.323935,0.749976,0.116263,0.481719,0.224802,0.636531,0.228456,0.226452,0.852805,0.849830,0.642248,0.641278,0.195274,0.198161,tragend_unruhig,dio_1nrb,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1578,1580,3,0.299720,0.755517,0.369306,0.612714,-0.067054,0.194298,0.263001,0.595617,0.298714,0.270821,0.798148,0.818749,0.623708,0.637240,0.228847,0.214373,tragend_unruhig,dio_1tst,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1588,1588,1,0.299720,0.755517,0.368155,0.734310,-0.191144,0.502357,0.291442,0.590067,0.262454,0.228128,0.819860,0.852381,0.639736,0.648021,0.207326,0.195349,kippend,dio_128o,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1605,1606,2,0.299720,0.755517,0.344460,0.656218,-0.115350,0.276674,0.239540,0.614618,0.279065,0.247652,0.826832,0.820443,0.630626,0.634251,0.218209,0.204221,tragend_unruhig,dio_10ky,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1616,1616,1,0.299720,0.755517,0.332661,0.705724,-0.003686,0.331336,0.230263,0.623016,0.252904,0.204072,0.828482,0.870423,0.633438,0.647739,0.206204,0.182033,tragend_unruhig,dio_1oqw,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1625,1625,1,0.299720,0.755517,0.435305,0.743948,-0.029876,0.352325,0.315094,0.571075,0.204072,0.234953,0.870423,0.830896,0.647739,0.636698,0.182033,0.205190,kippend,dio_1eys,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1642,1642,1,0.299720,0.755517,0.353476,0.718067,-0.069539,0.453197,0.283057,0.593064,0.187997,0.192612,0.876932,0.838164,0.647384,0.644591,0.187588,0.191882,kippend,dio_06sf,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1718,1718,1,0.299720,0.755517,0.470470,0.603733,-0.068109,0.334072,0.345178,0.560615,0.238313,0.193905,0.876341,0.881949,0.643888,0.661394,0.202250,0.179341,kippend,dio_0xms,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1762,1762,1,0.299720,0.755517,0.531700,0.684140,0.581878,0.317376,0.325340,0.584976,0.147396,0.257598,0.889863,0.809109,0.668245,0.628292,0.155014,0.214317,kippend,dio_0z2g,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1764,1764,1,0.299720,0.755517,0.382138,0.754294,0.014303,0.337071,0.259712,0.605010,0.215436,0.227535,0.846737,0.831571,0.653275,0.636775,0.186051,0.200002,tragend_unruhig,dio_1y5f,dio_mcm_episode_1t5bcxp,offen_getragen_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1783,1783,1,0.299720,0.755517,0.320479,0.751844,-0.064690,0.338753,0.220871,0.626195,0.229798,0.221618,0.845957,0.828512,0.636944,0.642478,0.198916,0.194747,tragend_unruhig,dio_0bay,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1827,1827,1,0.299720,0.755517,0.313208,0.722296,0.171955,0.421677,0.249242,0.613644,0.230837,0.142719,0.865309,0.865930,0.645942,0.660734,0.196689,0.161928,tragend_unruhig,dio_1k06,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
SOL_2026_STABLE_5K_RECEPTOR,1854,1854,1,0.299720,0.755517,0.419402,0.680954,0.451274,0.454995,0.291835,0.603217,0.168004,0.190974,0.882886,0.885430,0.654318,0.659401,0.167835,0.171450,kippend,dio_1rg4,dio_mcm_episode_1t5bcxp,rekoppelt_nach_kontaktinsel
