name,group,run,tick_start,tick_end,local_role,rows,symbol,symbol_share,symbol_family,symbol_family_share,field_symbol,field_symbol_share,effect_class,effect_share,awareness_state,awareness_share,syntax_concentration,kipp_pressure,relief,rekopplung,field_pressure
SOL_2025_30M,vergleich,1,1,80,lokal_rekoppelnd,80,dio_0bd5ch0,0.0125,dio_0bd5,0.0125,-,0.95,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.35125,0.22632593346,0.698700015,0.6173784,0.20980140025000002
SOL_2025_30M,vergleich,1,41,120,lokal_rekoppelnd,80,dio_1wz3whg,0.0125,dio_1wz3,0.0125,-,0.925,tragend_unruhig,0.6125,inner_effect_carried_unrest,0.6125,0.38750000000000007,0.24264322896999999,0.69241014475,0.6108879125,0.21704203475
SOL_2025_30M,vergleich,1,81,160,lokal_rekoppelnd,80,dio_0i57xd8,0.0125,dio_0i57,0.0125,-,0.9,tragend_unruhig,0.575,inner_effect_carried_unrest,0.575,0.37175,0.23238749058,0.69552174775,0.6157295125,0.21125948
SOL_2025_30M,vergleich,1,121,200,lokal_rekoppelnd,80,dio_1c8ja9s,0.0125,dio_0rkf,0.025,-,0.95,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.364,0.20041064219,0.7066373912499999,0.6272464875,0.19908818025000002
SOL_2025_30M,vergleich,1,161,240,lokal_rekoppelnd,80,dio_0wm8zks,0.0125,dio_0rkf,0.025,-,0.975,stabil,0.5,inner_effect_stable,0.5,0.37325,0.18830749660999996,0.7110496527500001,0.6316643875000001,0.19429120024999996
SOL_2025_30M,vergleich,1,201,280,lokal_rekoppelnd,80,dio_1n5sf6f,0.0125,dio_1n5s,0.0125,-,0.925,tragend_unruhig,0.425,inner_effect_carried_unrest,0.425,0.33875,0.21083540766000003,0.70352980625,0.6220670125,0.20533488400000002
SOL_2025_30M,vergleich,1,241,320,lokal_rekoppelnd,80,dio_1djg5fu,0.0125,dio_1djg,0.0125,-,0.8875,tragend_unruhig,0.4125,inner_effect_carried_unrest,0.4125,0.3265,0.22188624042000002,0.69961908475,0.6177140875,0.21032013000000002
SOL_2025_30M,vergleich,1,281,360,lokal_rekoppelnd,80,dio_0okhwln,0.0125,dio_0okh,0.0125,-,0.875,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.33975,0.22521568496,0.699139328,0.61676765,0.21095884550000002
SOL_2025_30M,vergleich,1,481,560,lokal_rekoppelnd,80,dio_004g9lq,0.0125,dio_004g,0.0125,-,0.95,tragend_unruhig,0.525,inner_effect_carried_unrest,0.525,0.37074999999999997,0.22074845724000003,0.69423181725,0.6158087625,0.20925545750000002
SOL_2025_30M,vergleich,1,521,600,lokal_rekoppelnd,80,dio_1wnfr0u,0.0125,dio_1wnf,0.0125,-,0.95,tragend_unruhig,0.3625,inner_effect_carried_unrest,0.3625,0.32849999999999996,0.23494115861999998,0.696247451,0.6128316,0.21512845700000002
SOL_2025_30M,vergleich,1,601,680,lokal_rekoppelnd,80,dio_03ernjk,0.0125,dio_03er,0.0125,-,0.875,tragend_unruhig,0.5125,inner_effect_carried_unrest,0.5125,0.3495,0.24518336608,0.6908477055,0.61021495,0.21718598449999998
SOL_2025_30M,vergleich,1,721,800,lokal_rekoppelnd,80,dio_0qer0uk,0.0125,dio_0qer,0.0125,-,0.8,tragend_unruhig,0.4,inner_effect_carried_unrest,0.4,0.30225,0.2644311705,0.692579546,0.6079692,0.22335599300000003
SOL_2025_30M,vergleich,1,1121,1200,lokal_rekoppelnd,80,dio_0jerhfh,0.025,dio_0jer,0.025,-,0.8375,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.33375,0.24259403157,0.6977884215,0.6137292750000001,0.21578877175
SOL_2025_30M,vergleich,1,1161,1240,lokal_rekoppelnd,80,dio_0kilyta,0.0125,dio_0kil,0.0125,-,0.925,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.34525,0.22120125314,0.7016851935,0.6199037,0.20747417
SOL_2025_30M,vergleich,1,1401,1480,lokal_rekoppelnd,80,dio_11uo7o8,0.0125,dio_11uo,0.0125,-,0.725,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.30374999999999996,0.24415042371,0.69020254075,0.6093490625,0.21791133525
SOL_2025_30M,vergleich,2,1,80,lokal_rekoppelnd,80,dio_0bd5ch0,0.0125,dio_0bd5,0.0125,-,0.95,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.3545,0.22631868544999995,0.6985724510000001,0.6170408000000001,0.209764762
SOL_2025_30M,vergleich,2,41,120,lokal_rekoppelnd,80,dio_1wz3whg,0.0125,dio_1wz3,0.0125,-,0.925,tragend_unruhig,0.6125,inner_effect_carried_unrest,0.6125,0.38750000000000007,0.24263725150999998,0.69228831625,0.6105672375,0.21700975325000002
SOL_2025_30M,vergleich,2,81,160,lokal_rekoppelnd,80,dio_0i57xd8,0.0125,dio_0i57,0.0125,-,0.9,tragend_unruhig,0.5875,inner_effect_carried_unrest,0.5875,0.375,0.23238143576,0.695408118,0.6154295249999999,0.21122799500000003
SOL_2025_30M,vergleich,2,121,200,lokal_rekoppelnd,80,dio_1c8ja9s,0.0125,dio_0rkf,0.025,-,0.95,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.36725,0.20040250364,0.70651876575,0.6269302875,0.19905011450000004
SOL_2025_30M,vergleich,2,161,240,lokal_rekoppelnd,80,dio_0wm8zks,0.0125,dio_0rkf,0.025,-,0.975,stabil,0.5,inner_effect_stable,0.5,0.37325,0.18829819719000002,0.71092016625,0.6313181375,0.19424844075000003
SOL_2025_30M,vergleich,2,201,280,lokal_rekoppelnd,80,dio_1n5sf6f,0.0125,dio_1n5s,0.0125,-,0.925,tragend_unruhig,0.425,inner_effect_carried_unrest,0.425,0.33875,0.21082716800000004,0.7033983375,0.6217179749999999,0.20529493200000004
SOL_2025_30M,vergleich,2,241,320,lokal_rekoppelnd,80,dio_1djg5fu,0.0125,dio_1djg,0.0125,-,0.8875,tragend_unruhig,0.4125,inner_effect_carried_unrest,0.4125,0.3265,0.22187946932000002,0.6994918552499999,0.6173782875,0.21028490450000004
SOL_2025_30M,vergleich,2,281,360,lokal_rekoppelnd,80,dio_0okhwln,0.0125,dio_0okh,0.0125,-,0.875,tragend_unruhig,0.475,inner_effect_carried_unrest,0.475,0.33975,0.22520840688999996,0.69900398025,0.6164103625,0.21092116125
SOL_2025_30M,vergleich,2,481,560,lokal_rekoppelnd,80,dio_004g9lq,0.0125,dio_004g,0.0125,-,0.95,tragend_unruhig,0.525,inner_effect_carried_unrest,0.525,0.37074999999999997,0.22074262697,0.694115895,0.6155027,0.20922429925000002
SOL_2025_30M,vergleich,2,521,600,lokal_rekoppelnd,80,dio_1wnfr0u,0.0125,dio_1wnf,0.0125,-,0.95,tragend_unruhig,0.3625,inner_effect_carried_unrest,0.3625,0.32849999999999996,0.23493406998000005,0.696103023,0.6124527750000001,0.21509024599999998
SOL_2025_30M,vergleich,2,601,680,lokal_rekoppelnd,80,dio_03ernjk,0.0125,dio_03er,0.0125,-,0.875,tragend_unruhig,0.5125,inner_effect_carried_unrest,0.5125,0.3495,0.24517882869000002,0.690738066,0.609928425,0.21715937275000002
SOL_2025_30M,vergleich,2,721,800,lokal_rekoppelnd,80,dio_0qer0uk,0.0125,dio_0qer,0.0125,-,0.8,tragend_unruhig,0.4,inner_effect_carried_unrest,0.4,0.30225,0.26442477997999997,0.692442442,0.6076097,0.223320666
SOL_2025_30M,vergleich,2,1121,1200,lokal_rekoppelnd,80,dio_0jerhfh,0.025,dio_0jer,0.025,-,0.8375,tragend_unruhig,0.4625,inner_effect_carried_unrest,0.4625,0.33375,0.24258732053999998,0.697649928,0.613365675,0.21575235399999998
SOL_2025_30M,vergleich,2,1161,1240,lokal_rekoppelnd,80,dio_0kilyta,0.0125,dio_0kil,0.0125,-,0.925,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.34525,0.22119395373999998,0.7015579750000001,0.619566775,0.20743742199999998
SOL_2025_5M,referenz,1,321,400,lokal_rekoppelnd,80,dio_07y1h7q,0.025,dio_07y1,0.025,-,1.0,stabil,0.5625,inner_effect_stable,0.5625,0.39875000000000005,0.17038278683000002,0.7160370337499999,0.6390223625,0.18690176875000003
SOL_2025_5M,referenz,1,561,640,lokal_rekoppelnd,80,dio_04ptlqs,0.025,dio_04pt,0.025,-,1.0,stabil,0.725,inner_effect_stable,0.725,0.44099999999999995,0.15808475087999999,0.72035348075,0.6437505875,0.1816448155
SOL_2025_5M,referenz,1,601,680,lokal_rekoppelnd,80,dio_07c7xtq,0.0125,dio_07c7,0.0125,-,1.0,stabil,0.6125,inner_effect_stable,0.6125,0.4055,0.16691428851999995,0.71602670175,0.6402232125,0.183791693
SOL_2025_5M,referenz,1,721,800,lokal_rekoppelnd,80,dio_17lmwar,0.0125,dio_17lm,0.0125,-,0.975,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.37025,0.17543016219000002,0.712705936,0.635708725,0.18935323775000001
SOL_2025_5M,referenz,1,761,840,lokal_rekoppelnd,80,dio_0erduvo,0.025,dio_0erd,0.025,-,0.975,stabil,0.6375,inner_effect_stable,0.6375,0.41225,0.16107557035,0.71759866425,0.6424871624999999,0.18213093975
SOL_2025_5M,referenz,1,961,1040,lokal_rekoppelnd,80,dio_0g71k48,0.0125,dio_0g71,0.0125,-,0.975,stabil,0.675,inner_effect_stable,0.675,0.41575,0.15744442936,0.7135674022499999,0.6403476875,0.18255824650000002
SOL_2025_5M,referenz,1,1001,1080,lokal_rekoppelnd,80,dio_0v269si,0.025,dio_0v26,0.025,-,0.95,stabil,0.6625,inner_effect_stable,0.6625,0.41275,0.15919062085000002,0.716908016,0.6430441499999999,0.18174811125
SOL_2025_5M,referenz,1,1041,1120,lokal_rekoppelnd,80,dio_191w7v3,0.025,dio_191w,0.025,-,0.975,stabil,0.6125,inner_effect_stable,0.6125,0.40575000000000006,0.16466710840999996,0.713932253,0.641804075,0.18166429625000002
SOL_2025_5M,referenz,1,1281,1360,lokal_rekoppelnd,80,dio_06wtifz,0.025,dio_06wt,0.025,-,0.95,stabil,0.7375,inner_effect_stable,0.7375,0.43225,0.16199518027999998,0.71681504975,0.6436688875,0.1811083385
SOL_2025_5M,referenz,1,1481,1560,lokal_rekoppelnd,80,dio_0mhv0my,0.025,dio_0mhv,0.025,-,1.0,stabil,0.65,inner_effect_stable,0.65,0.42150000000000004,0.16812649171,0.7181462774999999,0.6425696999999999,0.18270951425
SOL_2025_5M,referenz,1,1521,1600,lokal_rekoppelnd,80,dio_1xoywul,0.025,dio_1xoy,0.025,-,0.975,stabil,0.6625,inner_effect_stable,0.6625,0.41875,0.16336932151,0.7214275622499999,0.6478019374999999,0.17812341675
SOL_2025_5M,referenz,1,1681,1760,lokal_rekoppelnd,80,dio_0nv8zkr,0.025,dio_0nv8,0.025,-,0.95,stabil,0.6375,inner_effect_stable,0.6375,0.40625,0.16043131464,0.7144007775,0.641799675,0.1819264115
SOL_2025_5M,referenz,1,1721,1800,lokal_rekoppelnd,80,dio_0c5pqze,0.0125,dio_0c5p,0.0125,-,0.95,stabil,0.6625,inner_effect_stable,0.6625,0.4065,0.15824141325,0.71389254625,0.6421037125,0.18127982874999998
SOL_2025_5M,referenz,1,1761,1840,lokal_rekoppelnd,80,dio_1rild1c,0.025,dio_1ril,0.025,-,1.0,stabil,0.675,inner_effect_stable,0.675,0.42800000000000005,0.16069487895999998,0.71528061575,0.6439746625,0.17932833600000003
SOL_2025_5M,referenz,1,1801,1880,lokal_rekoppelnd,80,dio_1rild1c,0.025,dio_1ril,0.025,-,1.0,stabil,0.65,inner_effect_stable,0.65,0.42150000000000004,0.16595230137,0.7192181912500001,0.6468818625,0.17839458725000001
SOL_2025_5M,referenz,2,321,400,lokal_rekoppelnd,80,dio_07y1h7q,0.025,dio_07y1,0.025,-,1.0,stabil,0.5625,inner_effect_stable,0.5625,0.39875000000000005,0.17037267535,0.7159025405,0.638662525,0.18685608925
SOL_2025_5M,referenz,2,561,640,lokal_rekoppelnd,80,dio_04ptlqs,0.025,dio_04pt,0.025,-,1.0,stabil,0.725,inner_effect_stable,0.725,0.44099999999999995,0.15803327691,0.7202099439999999,0.643365325,0.18150183225000002
SOL_2025_5M,referenz,2,601,680,lokal_rekoppelnd,80,dio_07c7xtq,0.0125,dio_07c7,0.0125,-,1.0,stabil,0.6125,inner_effect_stable,0.6125,0.4055,0.16688071039,0.715892058,0.639862225,0.18369168475000003
SOL_2025_5M,referenz,2,761,840,lokal_rekoppelnd,80,dio_0erduvo,0.025,dio_0erd,0.025,-,0.975,stabil,0.6375,inner_effect_stable,0.6375,0.41225,0.16102222870000002,0.71745070525,0.6420902875000001,0.1819827685
SOL_2025_5M,referenz,2,961,1040,lokal_rekoppelnd,80,dio_0g71k48,0.0125,dio_0g71,0.0125,-,0.975,stabil,0.675,inner_effect_stable,0.675,0.41575,0.15739856867000002,0.71343727625,0.6399991125,0.18243063875
SOL_2025_5M,referenz,2,1001,1080,lokal_rekoppelnd,80,dio_0v269si,0.025,dio_0v26,0.025,-,0.95,stabil,0.6625,inner_effect_stable,0.6625,0.41275,0.15914471958999998,0.716779792,0.642700375,0.18162060775
SOL_2025_5M,referenz,2,1041,1120,lokal_rekoppelnd,80,dio_191w7v3,0.025,dio_191w,0.025,-,0.975,stabil,0.6125,inner_effect_stable,0.6125,0.40575000000000006,0.16462125484999998,0.7138064155,0.641465875,0.18153692525
SOL_2025_5M,referenz,2,1281,1360,lokal_rekoppelnd,80,dio_06wtifz,0.025,dio_06wt,0.025,-,0.95,stabil,0.725,inner_effect_stable,0.725,0.42899999999999994,0.16194433153999999,0.7166708915000001,0.6432827,0.180967092
SOL_2025_5M,referenz,2,1481,1560,lokal_rekoppelnd,80,dio_0mhv0my,0.025,dio_0mhv,0.025,-,1.0,stabil,0.65,inner_effect_stable,0.65,0.42150000000000004,0.16807779190000002,0.71800961625,0.6422029375,0.18257423700000003
SOL_2025_5M,referenz,2,1521,1600,lokal_rekoppelnd,80,dio_1xoywul,0.025,dio_1xoy,0.025,-,0.975,stabil,0.6625,inner_effect_stable,0.6625,0.41875,0.16331724382,0.7212821517500001,0.6474116375000001,0.1779787565
SOL_2025_5M,referenz,2,1681,1760,lokal_rekoppelnd,80,dio_0nv8zkr,0.025,dio_0nv8,0.025,-,0.95,stabil,0.6375,inner_effect_stable,0.6375,0.40625,0.16038196278,0.7142633495,0.6414310249999999,0.18178932300000003
SOL_2025_5M,referenz,2,1721,1800,lokal_rekoppelnd,80,dio_0c5pqze,0.0125,dio_0c5p,0.0125,-,0.95,stabil,0.6625,inner_effect_stable,0.6625,0.4065,0.15819227541,0.71375293325,0.6417298875,0.18114333475
SOL_2025_5M,referenz,2,1761,1840,lokal_rekoppelnd,80,dio_1rild1c,0.025,dio_1ril,0.025,-,1.0,stabil,0.675,inner_effect_stable,0.675,0.42800000000000005,0.16064635177,0.7151430755,0.64360595,0.17919353825
SOL_2025_5M,referenz,2,1801,1880,lokal_rekoppelnd,80,dio_1rild1c,0.025,dio_1ril,0.025,-,1.0,stabil,0.65,inner_effect_stable,0.65,0.42150000000000004,0.16589881113,0.7190681175,0.64647925,0.17824600325
SOL_2024_1H,vergleich,1,121,200,lokale_multisensorische_kippnaehe,80,dio_1poie2s,0.025,dio_1poi,0.025,-,0.55,gespannt,0.425,inner_effect_strained,0.425,0.255,0.33685508269000003,0.66060566875,0.5748401624999999,0.25679923325
SOL_2024_1H,vergleich,1,161,240,lokale_multisensorische_kippnaehe,80,dio_1nmfty3,0.025,dio_1nmf,0.025,-,0.5125,gespannt,0.5125,inner_effect_strained,0.5125,0.26875,0.34239120936999995,0.6556565985,0.569943225,0.26210278625000005
SOL_2024_1H,vergleich,1,1361,1440,lokale_multisensorische_kippnaehe,80,dio_1rukoim,0.0125,dio_1ruk,0.0125,-,0.7125,gespannt,0.4375,inner_effect_strained,0.4375,0.291,0.33610492666,0.6646946335,0.578065775,0.2556023755
SOL_2024_1H,vergleich,1,1401,1480,lokale_multisensorische_kippnaehe,80,dio_0kh18eo,0.0125,dio_0kh1,0.0125,-,0.65,gespannt,0.45,inner_effect_strained,0.45,0.27925,0.34267443367,0.6596329725,0.5744361,0.25772030575000004
SOL_2024_1H,vergleich,1,1521,1600,lokale_multisensorische_kippnaehe,80,dio_0cm281l,0.0125,dio_0cm2,0.0125,-,0.5875,gespannt,0.425,inner_effect_strained,0.425,0.25775,0.33508168341,0.6686802905,0.5808443999999999,0.25361203925000003
SOL_2024_1H,vergleich,1,1721,1800,lokale_multisensorische_kippnaehe,80,dio_0wc3srp,0.025,dio_0wc3,0.025,-,0.5125,gespannt,0.45,inner_effect_strained,0.45,0.2525,0.34154412580000004,0.66268123275,0.5768905625,0.256014792
SOL_2024_1H,vergleich,1,1761,1840,lokale_multisensorische_kippnaehe,80,dio_08j98lc,0.0125,dio_08j9,0.0125,-,0.4875,gespannt,0.5125,inner_effect_strained,0.5125,0.2565,0.35467978221000007,0.6585931545,0.5722892749999999,0.2603201552500001
SOL_2024_1H,vergleich,1,1801,1880,lokale_multisensorische_kippnaehe,80,dio_1nfvpd0,0.0125,dio_1nfv,0.0125,-,0.575,gespannt,0.4125,inner_effect_strained,0.4125,0.2515,0.34556907615999993,0.657593945,0.572544025,0.2586722755
SOL_2024_1H,vergleich,1,1841,1920,lokale_multisensorische_kippnaehe,80,dio_03603zo,0.0125,dio_0360,0.0125,-,0.5875,gespannt,0.4875,inner_effect_strained,0.4875,0.274,0.35207154189,0.6539338605,0.569142275,0.26193776125
SOL_2024_1H,vergleich,1,1881,1960,lokale_multisensorische_kippnaehe,80,dio_1qx4cz0,0.0125,dio_1qx4,0.0125,-,0.5875,gespannt,0.4375,inner_effect_strained,0.4375,0.261,0.33702683998000005,0.66091641825,0.5768640125,0.25346487300000003
SOL_2024_1H,vergleich,2,121,200,lokale_multisensorische_kippnaehe,80,dio_1poie2s,0.025,dio_1poi,0.025,-,0.55,gespannt,0.425,inner_effect_strained,0.425,0.255,0.33685144434000003,0.6604327205,0.574397225,0.25676747200000005
SOL_2024_1H,vergleich,2,161,240,lokale_multisensorische_kippnaehe,80,dio_1nmfty3,0.025,dio_1nmf,0.025,-,0.5125,gespannt,0.5125,inner_effect_strained,0.5125,0.26875,0.34238905756999993,0.655497851,0.56953915,0.26207705425000005
SOL_2024_1H,vergleich,2,1361,1440,lokale_multisensorische_kippnaehe,80,dio_1rukoim,0.0125,dio_1ruk,0.0125,-,0.7125,gespannt,0.4375,inner_effect_strained,0.4375,0.291,0.33610102675,0.66454671575,0.5776855624999999,0.25557295425000004
SOL_2024_1H,vergleich,2,1401,1480,lokale_multisensorische_kippnaehe,80,dio_0kh18eo,0.0125,dio_0kh1,0.0125,-,0.65,gespannt,0.45,inner_effect_strained,0.45,0.27925,0.3426715965,0.6594911000000001,0.57407315,0.2576946805
SOL_2024_1H,vergleich,2,1521,1600,lokale_multisensorische_kippnaehe,80,dio_0cm281l,0.0125,dio_0cm2,0.0125,-,0.5875,gespannt,0.425,inner_effect_strained,0.425,0.25775,0.33507624075,0.668516416,0.580420725,0.25357620775
SOL_2024_1H,vergleich,2,1721,1800,lokale_multisensorische_kippnaehe,80,dio_0wc3srp,0.025,dio_0wc3,0.025,-,0.5125,gespannt,0.45,inner_effect_strained,0.45,0.2525,0.3415402833,0.66252044325,0.5764771375,0.2559839065
SOL_2024_1H,vergleich,2,1761,1840,lokale_multisensorische_kippnaehe,80,dio_08j98lc,0.0125,dio_08j9,0.0125,-,0.4875,gespannt,0.5125,inner_effect_strained,0.5125,0.2565,0.35467535804000005,0.658423388,0.571853575,0.260286565
SOL_2024_1H,vergleich,2,1801,1880,lokale_multisensorische_kippnaehe,80,dio_1nfvpd0,0.0125,dio_1nfv,0.0125,-,0.575,gespannt,0.4125,inner_effect_strained,0.4125,0.2515,0.34556491169,0.65743661525,0.5721405125000001,0.25864098025
SOL_2024_1H,vergleich,2,1841,1920,lokale_multisensorische_kippnaehe,80,dio_03603zo,0.0125,dio_0360,0.0125,-,0.5875,gespannt,0.4875,inner_effect_strained,0.4875,0.274,0.3520676950499999,0.65377851775,0.5687437625,0.26190759275
SOL_2024_1H,vergleich,2,1881,1960,lokale_multisensorische_kippnaehe,80,dio_1qx4cz0,0.0125,dio_1qx4,0.0125,-,0.5875,gespannt,0.4375,inner_effect_strained,0.4375,0.261,0.33702160892,0.6607741905,0.576494925,0.253432298
SOL_2024_30M,vergleich,1,121,200,lokale_multisensorische_kippnaehe,80,dio_12dukyh,0.0125,dio_12du,0.0125,-,0.7375,kippend,0.325,inner_effect_tipping,0.325,0.26775,0.30266977498000003,0.677131576,0.5903167,0.241687647
SOL_2024_30M,vergleich,1,161,240,lokale_multisensorische_kippnaehe,80,dio_10m9k9s,0.0125,dio_10m9,0.0125,-,0.7,tragend_unruhig,0.3375,inner_effect_carried_unrest,0.3375,0.262,0.29719491255999997,0.67425736275,0.5898908375,0.24028448800000002
SOL_2024_30M,vergleich,1,281,360,lokale_multisensorische_kippnaehe,80,dio_07mu4vl,0.0125,dio_07mu,0.0125,-,0.65,gespannt,0.325,inner_effect_strained,0.325,0.24675000000000002,0.30091434397000005,0.67061586,0.5855509999999999,0.24522896125000004
SOL_2024_30M,vergleich,1,321,400,lokale_multisensorische_kippnaehe,80,dio_1iy1o52,0.0125,dio_1iy1,0.0125,-,0.6125,gespannt,0.35,inner_effect_strained,0.35,0.24424999999999997,0.30002702002,0.67450054125,0.5880621125000001,0.24343111999999997
SOL_2024_30M,vergleich,1,361,440,lokale_multisensorische_kippnaehe,80,dio_1sysy9b,0.0125,dio_1sys,0.0125,-,0.65,gespannt,0.3,inner_effect_strained,0.3,0.24025000000000002,0.29698009036,0.6737305072499999,0.5885340375,0.2418461885
SOL_2024_30M,vergleich,1,401,480,lokale_multisensorische_kippnaehe,80,dio_0hukw47,0.0125,dio_0huk,0.0125,-,0.6,gespannt,0.3375,inner_effect_strained,0.3375,0.23800000000000002,0.30829110853999997,0.669523938,0.58498485,0.24611882350000003
SOL_2024_30M,vergleich,1,441,520,lokale_multisensorische_kippnaehe,80,dio_0wc3srp,0.0375,dio_0wc3,0.0375,-,0.575,gespannt,0.3375,inner_effect_strained,0.3375,0.2445,0.31953073603,0.67201251325,0.5843636125,0.24881296975
SOL_2024_30M,vergleich,1,481,560,lokale_multisensorische_kippnaehe,80,dio_0wc3srp,0.025,dio_0wc3,0.025,-,0.7375,tragend_unruhig,0.3125,inner_effect_carried_unrest,0.3125,0.27075,0.30285880327,0.67295875675,0.5886237624999999,0.24128626725000002
SOL_2024_30M,vergleich,1,1041,1120,lokale_multisensorische_kippnaehe,80,dio_1b0kv5y,0.0125,dio_1b0k,0.0125,-,0.6375,tragend_unruhig,0.3625,inner_effect_carried_unrest,0.3625,0.2535,0.30004437905000003,0.6753086175,0.590762275,0.23935970175000004
SOL_2024_30M,vergleich,1,1081,1160,lokale_multisensorische_kippnaehe,80,dio_0kc4gvm,0.0125,dio_0kc4,0.0125,-,0.6625,tragend_unruhig,0.4,inner_effect_carried_unrest,0.4,0.26925,0.30068520942,0.671923866,0.5883860249999999,0.24032275100000003
SOL_2024_30M,vergleich,2,121,200,lokale_multisensorische_kippnaehe,80,dio_12dukyh,0.0125,dio_12du,0.0125,-,0.7375,kippend,0.325,inner_effect_tipping,0.325,0.26775,0.30266471872,0.67699011825,0.5899508124999999,0.24165571400000002
SOL_2024_30M,vergleich,2,161,240,lokale_multisensorische_kippnaehe,80,dio_10m9k9s,0.0125,dio_10m9,0.0125,-,0.7,tragend_unruhig,0.3375,inner_effect_carried_unrest,0.3375,0.262,0.29719071177999995,0.6741226745000001,0.589543025,0.24025581500000004
SOL_2024_30M,vergleich,2,281,360,lokale_multisensorische_kippnaehe,80,dio_07mu4vl,0.0125,dio_07mu,0.0125,-,0.625,gespannt,0.3,inner_effect_strained,0.3,0.23425,0.30091088595,0.6704684345,0.5851731250000001,0.24520088175000002
SOL_2024_30M,vergleich,2,321,400,lokale_multisensorische_kippnaehe,80,dio_1iy1o52,0.0125,dio_1iy1,0.0125,-,0.5875,gespannt,0.325,inner_effect_strained,0.325,0.23175,0.30002292457,0.6743649175,0.5877125750000001,0.24340265525000002
SOL_2024_30M,vergleich,2,361,440,lokale_multisensorische_kippnaehe,80,dio_1sysy9b,0.0125,dio_1sys,0.0125,-,0.65,gespannt,0.3,inner_effect_strained,0.3,0.24025000000000002,0.29697572084,0.67360572725,0.5882104375,0.2418182305
SOL_2024_30M,vergleich,2,401,480,lokale_multisensorische_kippnaehe,80,dio_0hukw47,0.0125,dio_0huk,0.0125,-,0.6,gespannt,0.3375,inner_effect_strained,0.3375,0.23800000000000002,0.30828758564000003,0.669392262,0.584645025,0.246092424
SOL_2024_30M,vergleich,2,441,520,lokale_multisensorische_kippnaehe,80,dio_0wc3srp,0.0375,dio_0wc3,0.0375,-,0.575,gespannt,0.3375,inner_effect_strained,0.3375,0.2445,0.31952649798,0.67185866275,0.5839672874999999,0.24878182150000003
SOL_2024_30M,vergleich,2,481,560,lokale_multisensorische_kippnaehe,80,dio_0wc3srp,0.025,dio_0wc3,0.025,-,0.7375,tragend_unruhig,0.3125,inner_effect_carried_unrest,0.3125,0.27075,0.30285476208999995,0.6728203235,0.588266575,0.24125757925000002
SOL_2024_30M,vergleich,2,1041,1120,lokale_multisensorische_kippnaehe,80,dio_1b0kv5y,0.0125,dio_1b0k,0.0125,-,0.6375,tragend_unruhig,0.3625,inner_effect_carried_unrest,0.3625,0.2535,0.30003942385,0.67516544075,0.5903905125,0.23932776225000002
SOL_2024_30M,vergleich,2,1081,1160,lokale_multisensorische_kippnaehe,80,dio_0kc4gvm,0.0125,dio_0kc4,0.0125,-,0.6625,tragend_unruhig,0.4,inner_effect_carried_unrest,0.4,0.26925,0.30068176671999997,0.67178204875,0.5880220375,0.24029539300000002
SOL_2024_5M,referenz,1,401,480,lokale_multisensorische_kippnaehe,80,dio_05t46ws,0.0125,dio_05t4,0.0125,-,0.875,tragend_unruhig,0.4875,inner_effect_carried_unrest,0.4875,0.34299999999999997,0.22588704934999998,0.69397655475,0.6135110125,0.21296782825000002
SOL_2024_5M,referenz,1,441,520,lokale_multisensorische_kippnaehe,80,dio_09gftuk,0.0125,dio_09gf,0.0125,-,0.8625,tragend_unruhig,0.45,inner_effect_carried_unrest,0.45,0.33025,0.23341895666,0.69261427125,0.6119132125,0.21493788500000002
SOL_2024_5M,referenz,1,681,760,lokale_multisensorische_kippnaehe,80,dio_00cfh2t,0.025,dio_00cf,0.025,-,0.75,tragend_unruhig,0.325,inner_effect_carried_unrest,0.325,0.277,0.25943374025,0.6903097770000001,0.606883775,0.22320395075
SOL_2024_5M,referenz,1,721,800,lokale_multisensorische_kippnaehe,80,dio_1ne0pgm,0.0125,dio_1ne0,0.0125,-,0.7875,tragend_unruhig,0.3625,inner_effect_carried_unrest,0.3625,0.2895,0.26814385546999997,0.6902325500000001,0.60500885,0.22618989875
SOL_2024_5M,referenz,1,761,840,lokale_multisensorische_kippnaehe,80,dio_0onvvey,0.0125,dio_0onv,0.0125,-,0.95,tragend_unruhig,0.5,inner_effect_carried_unrest,0.5,0.36425,0.22364289020999997,0.703537787,0.62001695,0.20914157974999997
SOL_2024_5M,referenz,1,1001,1080,lokale_multisensorische_kippnaehe,80,dio_0gxodzd,0.0125,dio_0gxo,0.0125,-,0.925,tragend_unruhig,0.55,inner_effect_carried_unrest,0.55,0.37125,0.22507567236,0.695270634,0.615178925,0.21118201849999998
