world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4611,offene_lage,offene_lage,druck_lage,0.160731,-0.070426
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4711,offene_lage,offene_lage,offene_lage,0.033445,-0.008003
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4716,offene_lage,offene_lage,bewegungsbruch,-0.035156,0.014835
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4718,offene_lage,offene_lage,offene_lage,-0.019441,-0.002794
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4737,offene_lage,offene_lage,offene_lage,-0.066099,0.048655
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4814,offene_lage,offene_lage,offene_lage,0.167120,-0.008373
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4838,offene_lage,offene_lage,offene_lage,-0.017825,0.024569
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5083,offene_lage,offene_lage,offene_lage,0.010861,0.022152
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5097,offene_lage,offene_lage,offene_lage,-0.035396,0.001045
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5099,offene_lage,offene_lage,offene_lage,0.033681,0.013856
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5118,offene_lage,gehaltene_form,offene_lage,0.110115,-0.018198
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5336,offene_lage,offene_lage,offene_lage,0.012694,0.002390
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6044,offene_lage,offene_lage,offene_lage,0.075988,0.006899
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6115,bewegungsbruch,offene_lage,offene_lage,0.128608,-0.041003
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6141,offene_lage,offene_lage,offene_lage,0.038162,-0.035147
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6170,offene_lage,offene_lage,offene_lage,0.017144,-0.014335
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6329,offene_lage,offene_lage,offene_lage,-0.013372,0.009026
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,7102,offene_lage,offene_lage,offene_lage,-0.007158,0.001862
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,7113,offene_lage,gehaltene_form,gehaltene_form,0.091802,-0.022284
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,7119,offene_lage,offene_lage,gehaltene_form,0.032882,0.006649
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8720,offene_lage,offene_lage,offene_lage,-0.025558,0.010159
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9048,offene_lage,offene_lage,offene_lage,0.028549,-0.042353
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9060,offene_lage,offene_lage,offene_lage,-0.031955,0.023543
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9564,offene_lage,offene_lage,offene_lage,0.019730,-0.007814
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9876,bewegungsbruch,offene_lage,offene_lage,-0.018598,-0.006177
EXPANSION_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9882,bewegungsbruch,offene_lage,offene_lage,-0.042511,0.010459
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,470,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.019836,-0.012781
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,543,rekoppelnde_lage,druck_lage,offene_lage,-0.062186,0.006988
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,645,offene_lage,druck_lage,gehaltene_form,0.026344,0.009094
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,712,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.034216,0.015570
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,740,rekoppelnde_lage,offene_lage,offene_lage,0.081554,-0.021209
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,856,bewegungsbruch,offene_lage,rekoppelnde_lage,-0.020055,0.008374
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1834,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.058210,0.027163
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1840,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.033384,0.040120
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2541,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.006642,-0.021901
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2584,gehaltene_form,druck_lage,rekoppelnde_lage,0.005186,0.002623
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2590,rekoppelnde_lage,offene_lage,offene_lage,0.128023,-0.068624
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3002,bewegungsbruch,bewegungsbruch,bewegungsbruch,-0.026098,0.032793
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3006,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.003989,-0.009092
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3591,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.086736,-0.038628
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3611,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.023706,-0.026016
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3623,offene_lage,druck_lage,offene_lage,-0.047270,0.015035
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4082,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.021080,0.003956
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4133,rekoppelnde_lage,druck_lage,bewegungsbruch,0.028580,0.000908
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4184,druck_lage,druck_lage,druck_lage,-0.054701,-0.005440
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4338,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.048214,0.024029
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4342,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.027207,0.007974
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4349,rekoppelnde_lage,offene_lage,offene_lage,-0.073952,-0.027080
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4574,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.057766,-0.013051
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4677,offene_lage,gehaltene_form,offene_lage,-0.061194,0.013771
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5076,rekoppelnde_lage,bewegungsbruch,offene_lage,0.117119,-0.030786
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5134,rekoppelnde_lage,druck_lage,offene_lage,0.060796,-0.028726
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5140,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.054613,0.025029
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5149,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.053272,-0.011015
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5207,offene_lage,offene_lage,rekoppelnde_lage,-0.094729,0.031181
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5210,rekoppelnde_lage,bewegungsbruch,offene_lage,0.016931,-0.018584
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5227,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.006670,0.037379
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,5813,rekoppelnde_lage,offene_lage,offene_lage,-0.049429,0.017225
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,6980,rekoppelnde_lage,offene_lage,bewegungsbruch,-0.009211,0.028416
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,6983,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,0.011721,0.002178
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,6986,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.020417,-0.001328
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,8446,bewegungsbruch,bewegungsbruch,druck_lage,0.106617,-0.027231
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,8487,bewegungsbruch,offene_lage,bewegungsbruch,-0.009881,0.014543
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,8547,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.068927,0.008909
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,9096,rekoppelnde_lage,druck_lage,druck_lage,0.221193,-0.065619
SOL2023_NEG_10K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,9417,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.022300,0.006111
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,469,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.047914,-0.017258
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,472,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.011140,0.004761
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,635,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.031347,0.009692
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,704,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.020379,-0.019462
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,715,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.030315,0.010884
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,752,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.156187,-0.034458
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1830,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.082977,-0.023269
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1836,offene_lage,rekoppelnde_lage,rekoppelnde_lage,0.001346,0.013518
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1841,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.036529,0.021304
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2540,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.009529,-0.035479
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2543,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.003667,0.016933
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2589,offene_lage,rekoppelnde_lage,offene_lage,0.077773,-0.070213
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2982,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.034898,0.005120
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3005,bewegungsbruch,rekoppelnde_lage,offene_lage,-0.014887,-0.022099
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3010,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.041391,-0.006156
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3590,offene_lage,rekoppelnde_lage,druck_lage,0.094419,-0.041904
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3610,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.106774,-0.031680
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3618,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.024790,0.001139
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3639,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.056236,0.017979
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4081,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.052405,-0.017226
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4083,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.036662,0.028490
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4141,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.016464,-0.014790
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4190,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.015396,-0.006271
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4341,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.000020,0.011604
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4343,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.015133,-0.007702
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,4656,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.018954,0.011342
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5133,offene_lage,rekoppelnde_lage,druck_lage,0.113277,-0.065192
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5139,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.004267,-0.003971
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5141,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.004597,0.012440
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5199,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.016763,-0.003521
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5208,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.044782,0.003178
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5226,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.041205,0.031786
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5228,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.001272,0.016745
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5499,rekoppelnde_lage,rekoppelnde_lage,offene_lage,-0.014348,0.009425
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5802,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.045871,-0.010261
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,5844,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.012893,-0.008872
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6972,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.091615,-0.019622
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6982,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.041725,0.005329
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6985,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.000661,0.002956
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,6987,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.021332,0.001619
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,7759,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.049583,-0.001988
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8199,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.006825,0.012555
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8438,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.012694,0.026896
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8481,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.026627,0.022617
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8495,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.045734,-0.003553
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8549,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.001357,0.003489
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8869,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.009627,0.024855
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8933,offene_lage,rekoppelnde_lage,rekoppelnde_lage,0.045111,-0.009055
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,8996,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.122388,-0.026498
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9117,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.016585,-0.005939
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9328,offene_lage,rekoppelnde_lage,offene_lage,-0.064158,0.012634
SOL2023_NEG_10K,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,9418,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.050492,0.039693
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3080,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.046469,-0.030829
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3540,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.049884,0.022738
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3552,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.121560,0.023996
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3677,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.010249,0.013886
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3755,offene_lage,rekoppelnde_lage,druck_lage,0.014781,-0.018411
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4428,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.096261,-0.021570
SOL2025_STRESS_5K,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,4469,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.022453,-0.019212
