world,tick,symbol_family,transition,current_rekopplung,future8_rekopplung,delta_rekopplung,current_strain,future8_strain,delta_strain,current_carry,future8_carry,delta_carry,current_sensory_coupling,future8_sensory_coupling,delta_sensory_coupling,future_center_count,future_open_count,future_edge_count
SOL_2024_15M_2K,936,dio_1vdt,rekoppelt_zentrum,0.642365,0.63583975,-0.006525249999999927,0.27039,0.22659700000000002,-0.043793,0.450884,0.40718862499999997,-0.043695375000000036,0.898427,0.85038525,-0.048041749999999994,4,2,2
SOL_2024_15M_2K,942,dio_0rz8,bleibt_offen,0.613531,0.6196535,0.00612249999999992,0.271882,0.248214875,-0.02366712500000001,0.384723,0.38739887500000003,0.0026758750000000497,0.822962,0.82956125,0.0065992500000000565,2,5,1
SOL_2024_15M_2K,943,dio_0qot,bleibt_offen,0.624953,0.616729375,-0.008223624999999957,0.233689,0.264924625,0.031235625000000017,0.387011,0.391045125,0.0040341249999999995,0.838233,0.8287895,-0.009443500000000049,2,4,2
SOL_2024_15M_2K,945,dio_069r,bleibt_offen,0.605944,0.62022925,0.014285249999999916,0.264943,0.25854699999999997,-0.006396000000000013,0.367115,0.40391275,0.03679774999999996,0.805887,0.827958625,0.022071624999999928,2,4,2
SOL_2024_15M_2K,948,dio_1e4o,bleibt_offen,0.630855,0.614282,-0.01657300000000006,0.254213,0.27977199999999997,0.025558999999999943,0.429068,0.409056875,-0.02001112500000002,0.853439,0.81803,-0.03540899999999991,0,5,3
SOL_2024_15M_2K,949,dio_1598,bleibt_offen,0.612784,0.614017,0.0012330000000000396,0.257328,0.276801125,0.01947312499999998,0.394449,0.402335875,0.007886875000000015,0.802401,0.819198875,0.016797874999999962,0,5,3
SOL_2024_15M_2K,950,dio_0gig,bleibt_offen,0.623305,0.615715,-0.007589999999999986,0.258798,0.2663535,0.007555500000000048,0.41029,0.396381625,-0.013908374999999973,0.839548,0.82175725,-0.017790749999999966,1,4,3
SOL_2024_15M_2K,953,dio_0737,bleibt_offen,0.625316,0.62647225,0.0011562499999999698,0.255833,0.23318475,-0.02264824999999998,0.44552,0.39599675,-0.04952325000000002,0.813704,0.838071375,0.02436737499999997,3,4,1
SOL_2024_15M_2K,955,dio_0931,rekoppelt_zentrum,0.628168,0.631339,0.003171000000000035,0.222303,0.215956,-0.0063469999999999915,0.387336,0.39149375,0.00415774999999996,0.841006,0.847571875,0.006565874999999943,4,4,0
SOL_2024_15M_2K,956,dio_0u0c,rekoppelt_zentrum,0.620067,0.634388125,0.014321124999999935,0.249498,0.204169125,-0.04532887499999999,0.398167,0.387499875,-0.010667125,0.826219,0.852191,0.025971999999999995,5,3,0
SOL_2024_15M_2K,957,dio_1uid,rekoppelt_zentrum,0.610664,0.6403975,0.02973349999999997,0.233561,0.196575875,-0.03698512499999998,0.340681,0.3977425,0.05706149999999999,0.811752,0.862619,0.050866999999999996,6,2,0
SOL_2024_15M_2K,960,dio_07kx,rekoppelt_zentrum,0.633402,0.639892125,0.006490125000000013,0.245384,0.192602,-0.052781999999999996,0.44738,0.3905865,-0.0567935,0.831588,0.86083125,0.029243250000000054,7,1,0
SOL_2024_15M_2K,962,dio_1aph,rekoppelt_zentrum,0.623158,0.641530375,0.018372374999999996,0.225379,0.18277075,-0.042608249999999986,0.37283,0.3818875,0.009057499999999996,0.836265,0.866342375,0.030077374999999962,7,1,0
SOL_2024_15M_2K,969,dio_0sbb,rekoppelt_zentrum,0.628643,0.650497125,0.021854125000000058,0.221859,0.17075125,-0.05110775000000001,0.376905,0.39944999999999997,0.02254499999999998,0.852415,0.865834125,0.013419124999999976,7,1,0
SOL_2024_15M_2K,976,dio_0eoi,rekoppelt_zentrum,0.634524,0.638813375,0.00428937500000004,0.246514,0.21664925,-0.029864750000000023,0.414794,0.40858812499999997,-0.006205875000000027,0.855769,0.85277675,-0.0029922500000000296,6,1,1
SOL_2024_15M_2K,982,dio_106g,rekoppelt_zentrum,0.62431,0.636320125,0.012010124999999983,0.279489,0.214607875,-0.06488112499999998,0.423315,0.398783125,-0.02453187499999998,0.836458,0.850232125,0.01377412499999997,6,1,1
SOL_2024_15M_2K,985,dio_0lp3,rekoppelt_zentrum,0.614347,0.6545425,0.04019550000000005,0.243086,0.172243125,-0.070842875,0.368466,0.40916800000000003,0.040702000000000016,0.819504,0.867575,0.048070999999999975,8,0,0
SOL_2024_15M_2K,1003,dio_1lra,rekoppelt_zentrum,0.65151,0.637160875,-0.014349125000000074,0.250902,0.21323025,-0.037671750000000004,0.461115,0.40055687500000003,-0.06055812499999996,0.914918,0.858811,-0.05610700000000002,5,2,1
SOL_2024_15M_2K,1004,dio_13y4,rekoppelt_zentrum,0.631959,0.63402475,0.0020657499999999773,0.247481,0.21299025,-0.034490750000000014,0.440876,0.389789125,-0.051086874999999976,0.829959,0.854897375,0.024938374999999957,5,2,1
SOL_2024_15M_2K,1011,dio_0ynr,rekoppelt_zentrum,0.612688,0.63212525,0.01943724999999996,0.256417,0.200146,-0.056271000000000015,0.392428,0.372683125,-0.019744874999999995,0.798326,0.850369625,0.05204362500000004,5,3,0
SOL_2024_15M_2K,1012,dio_0255,rekoppelt_zentrum,0.60687,0.634351,0.027480999999999978,0.245561,0.196602875,-0.04895812499999999,0.354734,0.375704875,0.020970875,0.79865,0.854329625,0.05567962500000001,6,2,0
SOL_2024_15M_2K,1014,dio_075q,rekoppelt_zentrum,0.621153,0.6320812499999999,0.010928249999999973,0.261501,0.20537387499999998,-0.056127125,0.407967,0.38143225000000003,-0.026534749999999996,0.825437,0.8482755,0.022838499999999984,6,1,1
SOL_2024_15M_2K,1015,dio_19g1,rekoppelt_zentrum,0.607973,0.635344,0.027371000000000034,0.239349,0.20745625,-0.03189275,0.34569,0.394801625,0.04911162499999999,0.803085,0.853432,0.05034699999999992,6,1,1
SOL_2024_15M_2K,1023,dio_1wrr,rekoppelt_zentrum,0.634075,0.6251845,-0.008890500000000023,0.256008,0.232031125,-0.02397687500000001,0.452645,0.38973975,-0.06290525000000002,0.844337,0.835448625,-0.00888837500000006,4,2,2
SOL_2024_15M_2K,1026,dio_114b,rekoppelt_zentrum,0.622757,0.633461625,0.010704625000000023,0.238101,0.19658075,-0.04152025000000001,0.378604,0.374143125,-0.004460874999999975,0.849227,0.8503545,0.001127500000000059,7,1,0
SOL_2024_15M_2K,1031,dio_14ur,rekoppelt_zentrum,0.619025,0.648766375,0.02974137499999996,0.2086,0.15778262499999998,-0.050817375000000026,0.361213,0.37908525,0.01787224999999998,0.813153,0.86933375,0.05618075,8,0,0
SOL_2024_15M_2K,1060,dio_06fy,rekoppelt_zentrum,0.620359,0.633810375,0.013451375000000043,0.230373,0.199950375,-0.03042262499999998,0.37445,0.379825125,0.005375124999999981,0.818794,0.828821625,0.010027624999999984,6,1,1
SOL_2024_15M_2K,1064,dio_1tfi,rekoppelt_zentrum,0.611693,0.63561625,0.02392324999999995,0.217907,0.197098625,-0.02080837499999999,0.339908,0.38175987499999997,0.04185187499999998,0.794141,0.836200875,0.04205987499999997,6,2,0
SOL_2024_15M_2K,1069,dio_1lmd,rekoppelt_zentrum,0.608385,0.648051,0.03966600000000009,0.229253,0.16740924999999998,-0.06184375000000003,0.334793,0.38698525,0.052192249999999996,0.792552,0.86671125,0.07415925000000001,7,1,0
SOL_2024_15M_2K,1071,dio_0rba,rekoppelt_zentrum,0.626468,0.653022125,0.026554124999999984,0.253858,0.158388125,-0.09546987499999998,0.40586,0.39479925,-0.011060750000000008,0.840007,0.87369925,0.03369225000000009,8,0,0
SOL_2024_15M_2K,1107,dio_123a,rekoppelt_zentrum,0.601331,0.64288975,0.04155875000000009,0.255409,0.175516875,-0.07989212500000001,0.346176,0.37987624999999997,0.03370024999999999,0.777305,0.860327875,0.08302287499999994,7,1,0
SOL_2024_15M_2K,1114,dio_1u35,rekoppelt_zentrum,0.612338,0.641485125,0.02914712499999994,0.220586,0.208038875,-0.012547124999999992,0.337346,0.402484375,0.06513837500000003,0.799948,0.853934,0.05398599999999998,4,3,1
SOL_2024_15M_2K,1118,dio_1sgf,rekoppelt_zentrum,0.625222,0.63707425,0.011852249999999898,0.25291,0.21284875,-0.04006125000000002,0.400614,0.400270625,-0.0003433750000000346,0.852337,0.847009625,-0.005327375000000023,4,3,1
SOL_2024_15M_2K,1119,dio_1vzy,rekoppelt_zentrum,0.645842,0.63367575,-0.012166250000000045,0.245347,0.2087995,-0.03654750000000001,0.454327,0.386660125,-0.06766687499999996,0.885839,0.838951875,-0.04688712500000003,4,3,1
SOL_2024_15M_2K,1120,dio_1e8z,rekoppelt_zentrum,0.627174,0.634455625,0.007281624999999958,0.231729,0.205343125,-0.026385875000000003,0.396148,0.384983375,-0.011164624999999984,0.841169,0.840840625,-0.00032837499999993636,5,2,1
SOL_2024_15M_2K,1126,dio_0ibi,rekoppelt_zentrum,0.617826,0.637278,0.019452000000000025,0.232902,0.18790637500000001,-0.044995624999999984,0.359341,0.372938625,0.013597625000000002,0.834169,0.860147625,0.025978624999999922,6,2,0
SOL_2024_15M_2K,1127,dio_13z2,rekoppelt_zentrum,0.618654,0.637254375,0.018600375000000002,0.212953,0.18600575,-0.026947250000000006,0.345443,0.372488875,0.027045874999999997,0.821377,0.8576121250000001,0.036235125000000035,6,2,0
SOL_2024_15M_2K,1129,dio_01qn,rekoppelt_zentrum,0.638587,0.6416588750000001,0.003071875000000057,0.230972,0.168771875,-0.06220012500000002,0.405318,0.36933475,-0.03598325000000002,0.887646,0.861428,-0.026218000000000075,7,1,0
SOL_2024_15M_2K,1135,dio_05da,rekoppelt_zentrum,0.618465,0.632872,0.014406999999999948,0.197748,0.22252850000000002,0.02478050000000001,0.341845,0.393473,0.05162800000000001,0.801093,0.851210375,0.05011737499999991,5,0,3
SOL_2024_15M_2K,1147,dio_0xiw,rekoppelt_zentrum,0.605071,0.638849875,0.033778874999999986,0.275014,0.210020875,-0.06499312499999998,0.35351,0.40347025,0.049960249999999984,0.836241,0.857799,0.021557999999999966,5,3,0
SOL_2024_15M_2K,1148,dio_0mob,rekoppelt_zentrum,0.614837,0.63956225,0.024725250000000032,0.214556,0.218104625,0.0035486249999999997,0.336441,0.413422125,0.07698112499999998,0.808976,0.8609095,0.051933499999999966,5,3,0
SOL_2024_15M_2K,1149,dio_0edc,rekoppelt_zentrum,0.636195,0.638293875,0.0020988750000000556,0.277897,0.208738625,-0.069158375,0.452951,0.40128725,-0.05166375000000001,0.87753,0.856012625,-0.02151737500000006,6,2,0
SOL_2024_15M_2K,1150,dio_18me,rekoppelt_zentrum,0.643674,0.63760625,-0.006067749999999927,0.243761,0.198581125,-0.04517987500000001,0.439439,0.390843375,-0.04859562500000003,0.879339,0.852161875,-0.027177125000000024,7,1,0
SOL_2024_15M_2K,1156,dio_0p3t,rekoppelt_zentrum,0.620536,0.6501435,0.02960750000000001,0.279226,0.17008575,-0.10914024999999997,0.416056,0.392387625,-0.023668374999999964,0.83386,0.8672466249999999,0.03338662499999989,8,0,0
SOL_2024_15M_2K,1172,dio_07pv,rekoppelt_zentrum,0.642602,0.66336975,0.020767749999999974,0.23793,0.15593525,-0.08199475,0.42846,0.41841225,-0.010047750000000022,0.872504,0.8925268749999999,0.020022874999999996,8,0,0
SOL_2024_15M_2K,1192,dio_06mc,rekoppelt_zentrum,0.62327,0.660318,0.03704799999999997,0.242404,0.160595875,-0.08180812500000001,0.388832,0.414474,0.025641999999999998,0.821883,0.885566375,0.06368337499999999,8,0,0
SOL_2024_15M_2K,1230,dio_0e4y,rekoppelt_zentrum,0.655131,0.635992875,-0.019138125000000006,0.229711,0.198929625,-0.030781375,0.456474,0.382520125,-0.073953875,0.909806,0.852099375,-0.05770662500000001,7,1,0
SOL_2024_15M_2K,1232,dio_0xm4,rekoppelt_zentrum,0.635619,0.641535375,0.005916374999999974,0.225757,0.1822825,-0.04347450000000003,0.402848,0.379865375,-0.02298262499999998,0.868241,0.857464125,-0.010776875000000019,8,0,0
SOL_2024_15M_2K,1249,dio_0jdg,rekoppelt_zentrum,0.614347,0.645151,0.030804000000000054,0.235546,0.184769125,-0.050776875,0.356933,0.39750375,0.04057074999999999,0.806134,0.86556975,0.05943575000000001,7,1,0
SOL_2024_15M_2K,1257,dio_07qc,rekoppelt_zentrum,0.597944,0.651490625,0.05354662499999996,0.264291,0.170484,-0.093807,0.330538,0.398394125,0.06785612499999999,0.786249,0.873012125,0.08676312500000005,8,0,0
SOL_2024_15M_2K,1287,dio_1072,rekoppelt_zentrum,0.597531,0.66265175,0.06512074999999995,0.270576,0.14981624999999998,-0.12075975,0.335545,0.411031875,0.07548687500000001,0.782455,0.87951325,0.09705825000000001,8,0,0
SOL_2024_15M_2K,1299,dio_1l0l,rekoppelt_zentrum,0.617085,0.651754875,0.03466987499999996,0.219029,0.18145425,-0.03757474999999999,0.350751,0.410032625,0.059281625000000004,0.809051,0.877907125,0.06885612500000005,7,1,0
SOL_2024_15M_2K,1303,dio_1dy9,rekoppelt_zentrum,0.635236,0.648097625,0.012861624999999988,0.247528,0.185151875,-0.062376125000000004,0.403579,0.40611025,0.002531249999999985,0.883007,0.8761156250000001,-0.006891374999999922,8,0,0
SOL_2024_15M_2K,1314,dio_1jsv,rekoppelt_zentrum,0.624501,0.643082625,0.018581625000000046,0.254259,0.219536375,-0.03472262500000001,0.402549,0.419777125,0.017228124999999983,0.843277,0.867816125,0.024539124999999995,5,2,1
SOL_2024_15M_2K,1315,dio_17j9,rekoppelt_zentrum,0.629047,0.644491375,0.015444374999999955,0.24854,0.21389962499999998,-0.03464037500000003,0.406312,0.4184265,0.012114499999999973,0.855978,0.870002125,0.014024124999999943,6,1,1
SOL_2024_15M_2K,1322,dio_028x,rekoppelt_zentrum,0.637556,0.63560575,-0.0019502500000000422,0.234675,0.212313375,-0.022361624999999996,0.4369,0.39159662500000003,-0.04530337499999998,0.843219,0.862739375,0.019520374999999923,5,2,1
SOL_2024_15M_2K,1327,dio_0wi8,rekoppelt_zentrum,0.6479,0.6371445,-0.010755500000000029,0.237751,0.197412875,-0.040338125,0.454539,0.38175950000000003,-0.0727795,0.88625,0.859364375,-0.026885625000000024,7,1,0
SOL_2024_15M_2K,1328,dio_1wbr,rekoppelt_zentrum,0.623006,0.6390285,0.01602250000000005,0.254996,0.188894875,-0.06610112500000001,0.380821,0.3814455,0.0006244999999999723,0.863719,0.85871,-0.005009000000000041,8,0,0
SOL_2024_15M_2K,1340,dio_0m62,rekoppelt_zentrum,0.635587,0.639641375,0.0040543749999999434,0.248322,0.210589625,-0.037732374999999985,0.422634,0.405182375,-0.017451625000000026,0.860249,0.863797,0.0035479999999999956,4,4,0
SOL_2024_15M_2K,1341,dio_0oy0,rekoppelt_zentrum,0.640481,0.643223,0.002742000000000022,0.237023,0.196924,-0.040099000000000024,0.433549,0.40224262499999996,-0.03130637500000005,0.864952,0.86245325,-0.002498750000000105,5,3,0
SOL_2024_15M_2K,1342,dio_18oe,rekoppelt_zentrum,0.646136,0.643761875,-0.0023741250000000047,0.231978,0.18555375,-0.04642425,0.443259,0.392574625,-0.050684375000000004,0.881053,0.861821,-0.019232000000000027,6,2,0
SOL_2024_15M_2K,1343,dio_19uf,rekoppelt_zentrum,0.648937,0.64417325,-0.0047637499999999555,0.229715,0.174129375,-0.055585625,0.454602,0.381628625,-0.07297337500000001,0.882649,0.86160375,-0.021045250000000015,7,1,0
SOL_2024_15M_2K,1347,dio_1juw,rekoppelt_zentrum,0.635178,0.653799875,0.01862187500000001,0.23844,0.156733125,-0.08170687500000001,0.413416,0.391088375,-0.022327625000000018,0.867069,0.86706775,-1.2499999999526779e-06,7,1,0
SOL_2024_15M_2K,1355,dio_1yx5,rekoppelt_zentrum,0.641932,0.661165,0.019233000000000056,0.238616,0.16238175,-0.07623425,0.423825,0.405493,-0.018332000000000015,0.873537,0.884292625,0.010755625000000046,7,1,0
SOL_2024_15M_2K,1363,dio_11pe,rekoppelt_zentrum,0.616453,0.6485765,0.03212349999999997,0.234681,0.156035125,-0.078645875,0.354321,0.37966075,0.025339749999999994,0.818666,0.8610457499999999,0.04237974999999994,8,0,0
SOL_2024_15M_2K,1400,dio_00dc,rekoppelt_zentrum,0.607472,0.6472485,0.03977649999999999,0.230014,0.185940625,-0.044073375,0.332669,0.39068,0.058011000000000035,0.790207,0.859585625,0.06937862500000003,7,1,0
SOL_2024_15M_2K,1403,dio_0tx1,rekoppelt_zentrum,0.667117,0.6515385,-0.01557849999999994,0.247256,0.168016625,-0.079239375,0.411487,0.395748375,-0.015738625000000006,0.873463,0.862978375,-0.010484625000000025,8,0,0
SOL_2024_15M_2K,1417,dio_16qu,rekoppelt_zentrum,0.632997,0.638092875,0.005095874999999972,0.272037,0.18624725,-0.08578974999999997,0.424616,0.378656,-0.04596,0.86764,0.8455925,-0.022047499999999998,7,1,0
SOL_2024_15M_2K,1419,dio_1ofc,rekoppelt_zentrum,0.596891,0.6413555,0.04446450000000002,0.265711,0.17296825,-0.09274274999999998,0.331335,0.376607125,0.045272124999999996,0.781156,0.849559375,0.06840337500000004,8,0,0
SOL_2024_15M_2K,1432,dio_1iji,rekoppelt_zentrum,0.626967,0.641361125,0.014394124999999924,0.22389,0.178776625,-0.04511337500000001,0.3831,0.381476125,-0.0016238749999999968,0.827952,0.836599375,0.008647375000000013,7,1,0
SOL_2024_15M_2K,1433,dio_1bkc,rekoppelt_zentrum,0.597405,0.649735875,0.052330875,0.25617,0.1668425,-0.0893275,0.339373,0.392279125,0.052906125000000026,0.75965,0.854393875,0.09474387499999992,8,0,0
SOL_2024_15M_2K,1452,dio_09lg,rekoppelt_zentrum,0.642071,0.6607587500000001,0.018687750000000114,0.172813,0.1623325,-0.010480500000000004,0.385408,0.418738375,0.03333037500000002,0.793054,0.88261175,0.08955774999999999,8,0,0
SOL_2024_15M_2K,1469,dio_1r0y,rekoppelt_zentrum,0.632206,0.6344236249999999,0.00221762499999989,0.230382,0.211185,-0.019196999999999992,0.401712,0.384405375,-0.01730662500000002,0.839967,0.85562775,0.01566075,4,3,1
SOL_2024_15M_2K,1471,dio_1yys,rekoppelt_zentrum,0.652222,0.636468875,-0.015753124999999923,0.232424,0.183881625,-0.048542375,0.447678,0.36863650000000003,-0.07904149999999999,0.902932,0.85297725,-0.04995474999999994,6,2,0
SOL_2024_15M_2K,1472,dio_0j3c,rekoppelt_zentrum,0.625633,0.6399815,0.014348499999999986,0.240292,0.170394,-0.06989800000000002,0.378815,0.36739525,-0.011419750000000006,0.854693,0.856194625,0.001501624999999951,7,1,0
SOL_2024_15M_2K,1474,dio_09r4,rekoppelt_zentrum,0.619343,0.650227875,0.030884875000000034,0.212488,0.16037725,-0.05211075000000001,0.354821,0.38631425,0.03149325000000003,0.810049,0.874507375,0.06445837499999996,8,0,0
SOL_2024_15M_2K,1495,dio_14zc,rekoppelt_zentrum,0.646725,0.634871875,-0.01185312500000002,0.278558,0.216644375,-0.06191362499999997,0.393774,0.39326425,-0.000509750000000031,0.828588,0.852733375,0.024145375000000024,5,2,1
SOL_2024_15M_2K,1499,dio_1y1g,rekoppelt_zentrum,0.611062,0.6511796249999999,0.040117624999999935,0.239555,0.17684125,-0.06271374999999998,0.336291,0.40527275,0.06898175000000001,0.8171,0.87735825,0.06025824999999996,7,1,0
SOL_2024_15M_2K,1502,dio_1y3g,rekoppelt_zentrum,0.638278,0.654207,0.01592899999999997,0.253853,0.169162,-0.08469099999999999,0.444443,0.406999875,-0.037443124999999966,0.867075,0.8783967500000001,0.01132175000000002,8,0,0
SOL_2024_15M_2K,1524,dio_0t0i,rekoppelt_zentrum,0.63365,0.6479675,0.014317499999999983,0.227559,0.18262462499999998,-0.044934375000000026,0.393269,0.398516625,0.0052476250000000335,0.857413,0.87433,0.01691700000000007,7,1,0
SOL_2024_15M_2K,1527,dio_0o5w,rekoppelt_zentrum,0.627107,0.6614703749999999,0.034363374999999974,0.258105,0.15808824999999999,-0.10001674999999999,0.403691,0.411892375,0.008201374999999955,0.847563,0.8930945,0.04553150000000006,8,0,0
SOL_2024_15M_2K,1539,dio_15y4,rekoppelt_zentrum,0.637642,0.638569625,0.0009276249999999875,0.230261,0.212007875,-0.01825312499999998,0.420147,0.40085187499999997,-0.019295125000000024,0.84447,0.8602332500000001,0.015763250000000006,5,3,0
SOL_2024_15M_2K,1541,dio_0xzp,rekoppelt_zentrum,0.644835,0.6369495,-0.0078855000000001,0.255978,0.201849875,-0.05412812499999997,0.447451,0.387948375,-0.059502624999999976,0.895074,0.855201125,-0.03987287500000003,6,2,0
SOL_2024_15M_2K,1545,dio_1h56,rekoppelt_zentrum,0.631266,0.650234125,0.018968125000000002,0.231418,0.180611625,-0.050806375000000015,0.397862,0.401453125,0.0035911250000000283,0.844716,0.869118625,0.02440262500000001,6,2,0
SOL_2024_15M_2K,1546,dio_128p,rekoppelt_zentrum,0.617385,0.653791,0.03640600000000005,0.236236,0.171279375,-0.06495662499999999,0.342999,0.406572,0.06357299999999999,0.839078,0.87160975,0.03253174999999997,7,1,0
SOL_2024_15M_2K,1553,dio_1fsh,rekoppelt_zentrum,0.62615,0.65182575,0.025675749999999997,0.223496,0.17784975,-0.04564625,0.372216,0.404761,0.03254499999999999,0.839885,0.877118375,0.03723337500000001,7,1,0
SOL_2024_15M_2K,1558,dio_1n8i,rekoppelt_zentrum,0.606968,0.661992,0.05502400000000007,0.264945,0.152590125,-0.11235487499999999,0.363405,0.410332875,0.04692787500000001,0.794917,0.880719875,0.08580287500000006,8,0,0
SOL_2024_15M_2K,1567,dio_1c59,rekoppelt_zentrum,0.616031,0.649807,0.03377600000000003,0.267204,0.19679675,-0.07040725,0.395826,0.41822525,0.02239924999999998,0.806347,0.879158125,0.07281112499999998,6,2,0
SOL_2024_15M_2K,1569,dio_1f88,rekoppelt_zentrum,0.633102,0.650759125,0.01765712499999994,0.220886,0.196510875,-0.024375124999999997,0.388086,0.417545875,0.029459875000000024,0.85369,0.886431875,0.03274187500000003,6,2,0
SOL_2024_15M_2K,1574,dio_1gi3,rekoppelt_zentrum,0.657862,0.637240625,-0.020621374999999942,0.22152,0.222031,0.0005110000000000114,0.452345,0.40651975,-0.045825249999999984,0.915158,0.8645700000000001,-0.050587999999999966,4,4,0
SOL_2024_15M_2K,1577,dio_1mju,rekoppelt_zentrum,0.637264,0.632636625,-0.0046273750000001,0.267079,0.213068375,-0.05401062500000001,0.417881,0.389168875,-0.028712124999999977,0.905158,0.850099625,-0.05505837499999999,5,3,0
SOL_2024_15M_2K,1578,dio_02xi,rekoppelt_zentrum,0.63274,0.6348495,0.0021094999999999864,0.259118,0.199168375,-0.059949625000000006,0.420213,0.383052625,-0.03716037500000002,0.873021,0.851228875,-0.02179212500000005,6,2,0
SOL_2024_15M_2K,1579,dio_0ihk,rekoppelt_zentrum,0.632491,0.6358119999999999,0.0033209999999999074,0.256034,0.18800275,-0.06803124999999999,0.436905,0.373839875,-0.063065125,0.846169,0.852809375,0.006640375000000032,7,1,0
SOL_2024_15M_2K,1580,dio_1pff,rekoppelt_zentrum,0.632929,0.6377682499999999,0.004839249999999962,0.237399,0.180114,-0.057285,0.409343,0.3719685,-0.03737450000000003,0.862162,0.8549425,-0.007219499999999934,8,0,0
SOL_2024_15M_2K,1594,dio_0a10,rekoppelt_zentrum,0.61157,0.65265875,0.04108875000000001,0.240182,0.184062125,-0.056119875000000013,0.348912,0.4152125,0.06630049999999998,0.807075,0.886029875,0.07895487499999998,7,1,0
SOL_2024_15M_2K,1600,dio_1t0d,rekoppelt_zentrum,0.65448,0.64887675,-0.0056032499999999485,0.2232,0.18112875,-0.042071250000000004,0.455162,0.40246187499999997,-0.05270012500000004,0.900434,0.87440575,-0.026028249999999975,7,1,0
SOL_2024_15M_2K,1604,dio_08y7,rekoppelt_zentrum,0.638359,0.6457945,0.007435500000000039,0.233617,0.178143375,-0.055473625,0.418352,0.39040787499999996,-0.027944125000000042,0.861122,0.87162725,0.01050524999999991,8,0,0
SOL_2024_15M_2K,1626,dio_1qxb,rekoppelt_zentrum,0.642726,0.640695,-0.002031000000000005,0.228101,0.186684375,-0.041416624999999985,0.431445,0.382236125,-0.04920887500000004,0.864605,0.8637161250000001,-0.0008888749999999002,6,2,0
SOL_2024_15M_2K,1632,dio_0l4c,rekoppelt_zentrum,0.638806,0.6480815,0.009275499999999992,0.236268,0.186971875,-0.049296124999999996,0.422754,0.4031025,-0.019651500000000044,0.864868,0.86998425,0.005116250000000044,6,2,0
SOL_2024_15M_2K,1634,dio_1huo,rekoppelt_zentrum,0.615777,0.652571,0.03679399999999999,0.21041,0.18571475,-0.024695250000000002,0.339462,0.412995875,0.07353387500000003,0.805266,0.8815285,0.07626250000000001,7,1,0
SOL_2024_15M_2K,1638,dio_0s8a,rekoppelt_zentrum,0.646671,0.650409125,0.0037381250000000366,0.225176,0.174468,-0.050707999999999975,0.434565,0.397683375,-0.03688162499999997,0.874545,0.87336925,-0.001175750000000031,8,0,0
SOL_2024_15M_2K,1662,dio_1wq6,rekoppelt_zentrum,0.622915,0.652237625,0.029322625000000047,0.22233,0.161970625,-0.06035937499999999,0.364477,0.394933625,0.030456625000000015,0.829087,0.862236,0.033148999999999984,8,0,0
SOL_2024_15M_2K,1675,dio_1ux8,rekoppelt_zentrum,0.639565,0.646744375,0.007179374999999988,0.22613,0.177603125,-0.048526875,0.414017,0.39259625,-0.021420750000000044,0.867718,0.868422875,0.0007048750000000492,7,1,0
SOL_2024_15M_2K,1681,dio_06kd,rekoppelt_zentrum,0.616278,0.646914,0.030635999999999997,0.220327,0.17109175,-0.04923525000000001,0.356373,0.385588875,0.029215875000000002,0.796553,0.871279625,0.07472662500000005,7,1,0
SOL_2024_15M_2K,1686,dio_1uib,rekoppelt_zentrum,0.603612,0.652112625,0.048500624999999964,0.256537,0.16395325,-0.09258375000000002,0.334108,0.394017,0.05990899999999999,0.800252,0.868598,0.06834600000000002,8,0,0
SOL_2024_15M_2K,1700,dio_0cxw,rekoppelt_zentrum,0.639838,0.631458375,-0.008379625000000002,0.234489,0.19564825,-0.03884075000000001,0.447388,0.364519125,-0.08286887500000001,0.849243,0.84771675,-0.0015262499999999513,5,3,0
SOL_2024_15M_2K,1701,dio_080c,rekoppelt_zentrum,0.617266,0.636400125,0.019134125000000002,0.22043,0.183659,-0.036771,0.357816,0.366066,0.00824999999999998,0.819525,0.855959625,0.036434625000000054,6,2,0
SOL_2024_15M_2K,1704,dio_11hn,rekoppelt_zentrum,0.618442,0.629753375,0.011311374999999901,0.220602,0.2125815,-0.008020499999999986,0.345531,0.376858875,0.031327875000000005,0.827529,0.841954125,0.014425125000000039,5,2,1
SOL_2024_15M_2K,1705,dio_0avx,rekoppelt_zentrum,0.632107,0.6345235,0.0024165000000000436,0.233139,0.20516775,-0.027971250000000003,0.394304,0.38340775,-0.010896249999999996,0.862471,0.845846625,-0.016624375000000025,6,1,1
SOL_2024_15M_2K,1712,dio_0a9d,rekoppelt_zentrum,0.602961,0.6563926250000001,0.053431625000000094,0.253184,0.171884375,-0.08129962500000001,0.351822,0.412459,0.060636999999999996,0.788248,0.872211625,0.0839636250000001,7,1,0
SOL_2024_15M_2K,1715,dio_09xq,rekoppelt_zentrum,0.631557,0.661533375,0.029976374999999944,0.223432,0.155946375,-0.067485625,0.38815,0.41476124999999997,0.026611249999999975,0.860877,0.8733775,0.012500500000000025,8,0,0
SOL_2024_15M_2K,1728,dio_0mb9,rekoppelt_zentrum,0.619676,0.645414,0.02573800000000004,0.200717,0.175359875,-0.025357125000000008,0.343368,0.384860875,0.041492874999999985,0.808684,0.8703212499999999,0.06163724999999998,7,1,0
