world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3217,rekoppelnde_lage,offene_lage,bewegungsbruch,0.022221,0.005845
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3229,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.005606,0.004681
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3267,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.043124,-0.007007
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3436,rekoppelnde_lage,druck_lage,bewegungsbruch,0.102056,-0.027171
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3539,bewegungsbruch,bewegungsbruch,offene_lage,-0.028119,-0.005707
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3868,offene_lage,bewegungsbruch,rekoppelnde_lage,0.052298,-0.020239
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3882,rekoppelnde_lage,offene_lage,bewegungsbruch,0.042391,-0.029031
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3910,rekoppelnde_lage,druck_lage,offene_lage,0.095083,-0.033361
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,401,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.072556,-0.024536
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,411,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.103281,0.025729
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,432,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.189793,-0.066034
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,524,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.145921,-0.056395
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,587,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.138938,-0.037793
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,590,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.094782,0.013581
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,592,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.055812,-0.015625
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1001,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.002709,-0.004406
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1027,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.066712,-0.011400
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1033,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.018836,0.004727
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1035,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.026682,-0.015845
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1076,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.059442,0.020183
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1085,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.017415,0.018506
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1161,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.057291,0.015189
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1261,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.041894,-0.033456
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1263,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.018538,-0.018392
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1271,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.030645,0.012491
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1557,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.106241,-0.061813
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1586,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.013095,0.004745
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1899,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.020836,-0.022450
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1907,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.052331,0.027851
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1924,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.054558,0.051219
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1939,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.013625,-0.006737
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2078,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.050115,0.020911
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2341,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.099890,-0.044814
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2345,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.042144,0.005970
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2423,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.177717,-0.056619
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2632,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.175622,-0.071852
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2811,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.009175,0.031741
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2874,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.055527,0.010508
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2922,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.026196,0.021113
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2977,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.055183,0.012379
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3166,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.200375,-0.082268
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3189,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.041955,0.003404
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3203,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.113944,-0.034458
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3207,druck_lage,rekoppelnde_lage,offene_lage,-0.105438,0.016080
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3210,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.048412,0.019145
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3228,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.036504,-0.019823
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3230,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.024701,0.019360
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3264,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.010852,-0.010723
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3274,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.101580,0.045593
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3431,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.071045,-0.032413
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3445,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.017272,0.015772
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3544,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.031928,0.006792
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3855,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.063035,0.001678
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3880,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.104772,-0.052111
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3907,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.043275,0.011680
LONG_BTC_QUIET_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3928,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.016784,0.000520
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,627,rekoppelnde_lage,druck_lage,bewegungsbruch,0.042262,0.008414
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1068,rekoppelnde_lage,druck_lage,bewegungsbruch,0.096093,-0.027062
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1081,rekoppelnde_lage,druck_lage,druck_lage,0.227665,-0.074172
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1112,bewegungsbruch,druck_lage,offene_lage,-0.003678,-0.026615
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1140,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.004681,-0.043321
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1229,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.013594,0.004307
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1540,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.061025,-0.003321
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1565,bewegungsbruch,bewegungsbruch,gehaltene_form,-0.071485,0.020415
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1728,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.142195,-0.046751
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1856,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.068967,0.001579
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1859,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.044119,-0.019769
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1869,rekoppelnde_lage,druck_lage,rekoppelnde_lage,-0.003398,0.008141
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1883,bewegungsbruch,bewegungsbruch,offene_lage,-0.145382,0.012541
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1898,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.022858,-0.017022
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1905,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.010152,-0.011897
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1908,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.004268,0.007306
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2116,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.012451,0.005188
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2118,offene_lage,bewegungsbruch,rekoppelnde_lage,0.051905,-0.020474
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2289,rekoppelnde_lage,bewegungsbruch,offene_lage,-0.005132,-0.010996
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2449,offene_lage,offene_lage,rekoppelnde_lage,-0.064863,0.013759
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2487,druck_lage,bewegungsbruch,rekoppelnde_lage,-0.165227,0.049457
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2887,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.036934,-0.005361
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2902,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.054690,0.033069
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2909,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.055372,0.031591
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2941,rekoppelnde_lage,druck_lage,druck_lage,-0.006547,0.001875
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2980,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.132234,0.026288
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3105,offene_lage,druck_lage,offene_lage,-0.027008,0.014619
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3107,druck_lage,rekoppelnde_lage,offene_lage,-0.089969,0.026240
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3110,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.005893,-0.013400
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3115,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.012550,-0.005212
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3122,rekoppelnde_lage,druck_lage,gehaltene_form,0.036437,-0.022641
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3243,offene_lage,druck_lage,druck_lage,-0.016068,-0.009891
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3684,bewegungsbruch,bewegungsbruch,rekoppelnde_lage,-0.103057,0.032757
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3771,rekoppelnde_lage,druck_lage,druck_lage,0.070839,-0.011844
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3843,rekoppelnde_lage,druck_lage,bewegungsbruch,0.067237,-0.050334
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3853,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.078571,-0.027075
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1065,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.028798,-0.012202
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1078,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.010613,-0.007709
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1139,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.086166,-0.048736
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1172,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.031657,0.020725
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1228,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.058840,0.019637
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1230,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.011766,0.011091
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1529,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.029822,0.015210
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1574,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.017028,-0.008362
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1727,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.006064,-0.006988
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1855,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.050984,0.008300
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1857,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.102876,-0.040732
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1866,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.024893,-0.009796
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1875,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.007497,0.032470
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1895,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.015193,-0.006763
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1904,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.050301,-0.018970
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1907,offene_lage,rekoppelnde_lage,druck_lage,0.058178,-0.017112
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1911,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.029165,-0.002701
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2106,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.071173,0.009651
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2117,bewegungsbruch,rekoppelnde_lage,bewegungsbruch,-0.004002,-0.002453
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2272,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.049845,-0.002728
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2297,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.017515,-0.002545
LONG_BTC_STRESS_4000_REPRO,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2443,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.007460,0.019918
