world,pair,event_tick,before_class,switch_class,after_class,pressure_delta,rekopplung_delta
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2517,bewegungsbruch,rekoppelnde_lage,druck_lage,0.039114,-0.028730
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2523,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.039350,-0.009777
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2575,gehaltene_form,rekoppelnde_lage,rekoppelnde_lage,-0.010260,-0.000174
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2581,offene_lage,rekoppelnde_lage,offene_lage,-0.021602,-0.011174
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2593,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.174784,-0.044229
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2647,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.110292,-0.036745
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2652,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.097191,-0.019768
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2661,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.054557,-0.009742
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2674,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.121076,0.058527
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2692,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.013386,0.001629
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2695,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.011544,0.004839
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2703,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.039009,0.035962
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2841,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.045077,0.035637
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2853,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.063956,-0.040685
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2858,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.032719,0.014356
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3305,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.064222,0.022964
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3420,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.081197,0.007421
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3427,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.020214,0.014069
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3429,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.083795,0.003163
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3447,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.007741,0.035396
LONG2025_15M_BTC_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3816,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.011768,-0.016645
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,896,rekoppelnde_lage,offene_lage,rekoppelnde_lage,-0.022517,-0.020960
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,901,rekoppelnde_lage,offene_lage,bewegungsbruch,0.066416,-0.024948
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,905,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.036852,-0.008082
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,917,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.026558,0.010293
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1174,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.006187,0.023995
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1190,rekoppelnde_lage,rekoppelnde_lage,druck_lage,0.091159,-0.003477
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1231,offene_lage,offene_lage,rekoppelnde_lage,-0.026862,0.002143
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1574,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.048438,-0.007899
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1884,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.035069,-0.019727
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2199,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.017660,-0.024358
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2202,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.024268,-0.016041
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3025,druck_lage,offene_lage,druck_lage,0.079672,0.006115
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,894,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.060234,-0.026315
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,899,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.063221,-0.012308
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,904,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.018485,-0.001798
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,916,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.011745,0.000846
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,918,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.051550,0.022571
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1168,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.065520,0.000020
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1175,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.066251,0.028613
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1212,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.027868,0.003161
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1236,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.037628,-0.015711
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1573,rekoppelnde_lage,rekoppelnde_lage,offene_lage,0.082645,-0.021278
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1575,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.059958,0.008483
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1882,druck_lage,rekoppelnde_lage,rekoppelnde_lage,-0.090921,0.005426
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,1915,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.008683,0.021825
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2198,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.079724,-0.048029
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2200,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.053163,-0.021091
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2205,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.043702,0.022060
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2504,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.059946,-0.030960
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2977,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.025928,-0.016890
LONG2025_15M_BTC_STRESS_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3647,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.029919,-0.003900
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,442,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.092370,0.000961
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,456,bewegungsbruch,offene_lage,rekoppelnde_lage,-0.123917,0.030669
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,477,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.056112,-0.001359
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,505,offene_lage,gehaltene_form,offene_lage,-0.085398,0.005294
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,511,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,0.067391,-0.014053
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2625,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.019968,0.005001
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2703,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,-0.021444,0.020437
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2742,rekoppelnde_lage,bewegungsbruch,gehaltene_form,0.034414,0.014067
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2745,gehaltene_form,offene_lage,rekoppelnde_lage,-0.062392,-0.013331
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2762,rekoppelnde_lage,offene_lage,bewegungsbruch,0.049199,-0.021347
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2896,rekoppelnde_lage,bewegungsbruch,bewegungsbruch,0.042481,-0.016502
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2902,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.016699,0.008145
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2961,offene_lage,bewegungsbruch,rekoppelnde_lage,-0.079125,-0.003192
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2969,rekoppelnde_lage,bewegungsbruch,offene_lage,0.084858,-0.047696
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3116,offene_lage,offene_lage,rekoppelnde_lage,-0.024182,0.043973
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3148,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.046545,0.030017
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3165,bewegungsbruch,bewegungsbruch,bewegungsbruch,-0.062879,0.028712
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3197,rekoppelnde_lage,druck_lage,rekoppelnde_lage,0.056103,-0.032092
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3846,bewegungsbruch,bewegungsbruch,rekoppelnde_lage,-0.062873,0.012259
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3881,offene_lage,bewegungsbruch,rekoppelnde_lage,-0.023094,0.003401
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,3921,rekoppelnde_lage,druck_lage,druck_lage,0.146464,-0.056828
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,440,rekoppelnde_lage,bewegungsbruch,bewegungsbruch,0.007990,-0.008704
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,443,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.083354,0.016603
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,458,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.027454,0.018630
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,485,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.001165,0.007405
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,510,rekoppelnde_lage,rekoppelnde_lage,bewegungsbruch,0.075937,-0.024874
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2705,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.066117,0.028680
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2744,bewegungsbruch,offene_lage,offene_lage,-0.037778,-0.001582
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2756,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.022750,-0.015950
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2814,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.043592,-0.005116
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2851,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.061020,0.003121
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2900,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.050523,-0.024338
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2903,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.002092,0.013735
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2967,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.094795,-0.012837
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,2979,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.066263,-0.002125
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3118,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.069019,0.045732
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3149,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.015648,0.008162
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3196,offene_lage,rekoppelnde_lage,druck_lage,0.123430,-0.049864
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3288,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.039675,-0.023370
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3807,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.004079,-0.015314
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3874,offene_lage,rekoppelnde_lage,rekoppelnde_lage,-0.026274,0.021458
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3919,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.111610,-0.050439
LONG2025_15M_SOL_QUIET_4000,dio_mcm_episode_1t5bcxp->dio_mcm_episode_183drjy,3969,offene_lage,rekoppelnde_lage,druck_lage,0.179922,-0.084861
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,134,rekoppelnde_lage,druck_lage,druck_lage,0.185672,-0.056648
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1527,bewegungsbruch,offene_lage,rekoppelnde_lage,-0.061254,0.003516
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1673,offene_lage,offene_lage,offene_lage,0.012024,0.003416
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,1990,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.076094,0.013930
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2015,bewegungsbruch,rekoppelnde_lage,rekoppelnde_lage,-0.068717,0.033689
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2019,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,-0.032364,0.009490
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2042,rekoppelnde_lage,bewegungsbruch,bewegungsbruch,0.016755,-0.000983
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2124,rekoppelnde_lage,rekoppelnde_lage,rekoppelnde_lage,0.040288,-0.020246
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2128,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.015917,-0.017927
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2150,offene_lage,druck_lage,rekoppelnde_lage,-0.071065,0.012009
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2161,rekoppelnde_lage,bewegungsbruch,rekoppelnde_lage,0.018604,0.018504
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2167,rekoppelnde_lage,bewegungsbruch,druck_lage,0.015848,-0.019028
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2655,rekoppelnde_lage,offene_lage,rekoppelnde_lage,0.000453,-0.004860
LONG2025_15M_SOL_STRESS_4000,dio_mcm_episode_183drjy->dio_mcm_episode_1t5bcxp,2659,rekoppelnde_lage,druck_lage,offene_lage,0.036179,-0.012711
